,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
csubj,0.22254555242962282,0.01707418044602039,-0.09132681050897466,-0.15491605098364558,0.0323387513001545,-0.14274255900057206,-0.14506986393404783,0.3213610516256042,0.074360140169506,0.09179685678602066,0.09898696530668709,-0.04390390005613054,-0.02865161862274827,0.3172040710802847,-0.5995705413411815,0.47117773302743143,0.2511798229041744,0.23272466988882068,0.041506404464194416,-0.145946269220463,0.42298406468256844,-0.11569340208925989,-0.157325923716015,0.05562231928841915,-0.14912328186694743,-0.4919386328505162,1.0,-0.4649761784017581,-0.001980395342344955,0.42421929578050144,0.06017592601512001,-0.2733985063149107,-0.014456651601764473,0.22279582732978048,-0.22105240931578285,0.3058733627100833,-0.08148682196956966,-0.28025476791007187,-0.35738978464379195,-0.022413989322217703,-0.1410915316992315,0.13255504971436016,0.11178420618604964,-0.13955686216737334,-0.12969005907105924,0.14745626149664962,-0.21491279938237176,0.3218883068504695,-0.07203543458307186,-0.20593559315541468,-0.36999168991468667,0.4509974507186182,0.026518494836153764
xcomp,0.08599229810978763,-0.18887535005795186,0.036667582755397964,-0.42545795146164567,-0.10450962095354024,0.09564682180575028,0.2551916539901862,-0.2901392310508485,0.2960093416923834,0.590337189889948,-0.39138289303845164,-0.055979003393589175,0.044076849576695616,-0.2409981159484607,0.17695720520930078,-0.3757921508318973,0.079998270450915,0.2712772873022378,-0.07875408503776675,-0.08005522072185363,-0.00277612525169722,-0.09686431445862662,0.21000758278870457,0.14176491923281187,-0.20002412897133448,0.21016381079031043,-0.4649761784017581,1.0,-0.2114812317485247,-0.759139061892908,-0.15332100861539388,0.2667160889925305,-0.01098236260394966,-0.1877160127814777,-0.07194052591892408,-0.10869056837390634,-0.11364484092455174,0.06197260863020766,-0.30950840695549287,0.5399633877762926,0.7672849788009398,-0.220684450150348,-0.3507368488387452,0.12310201318546828,-0.10056907136225858,-0.47494468508254495,0.16506927795114723,0.03629652628360787,0.24027228744133938,-0.04419723715675818,0.1188271674414728,-0.01792541877825088,-0.2255028858328611
obl,-0.12208237709620028,0.19339030186206088,-0.5962484741833108,-0.16497163762534983,-0.6164991703957992,-0.1748810312041881,-0.1374800923556345,0.598360989341665,-0.31570731282219083,-0.39157894425504663,0.5998794679452484,0.5702056241239838,-0.39972176415948985,-0.48832270352038065,0.32737771149532396,-0.17847397146156066,0.07642137100626198,0.08640356700501238,0.44289119416282846,0.5826347524417115,0.05992351334492642,0.09196796130094241,-0.3715560157666618,-0.405197563178067,-0.08564463501558102,-0.060689747240841044,-0.001980395342344955,-0.2114812317485247,1.0,-0.12994532771027759,0.1579665572162508,-0.1744409830783135,0.0614567412114691,-0.4781415491004054,-0.32198496309397484,0.14040298032479032,0.4620355479051367,0.12760219606130688,-0.2103446669167918,0.14794927172974423,-0.020550698081034078,0.7548521069011804,0.03532763714477358,-0.12262270702408579,0.08800990963887495,-0.12960885048584883,-0.004263576165556215,-0.25112819068843395,-0.18185094936192836,-0.058593163376446836,-0.32769390700549156,-0.4095721963109947,0.18568663632652502
nmod,0.3000860388895962,-0.2748146800329121,0.13542641874536235,0.41315255002582035,0.28799101362225576,0.1462540960562429,-0.3666821076788804,0.31976606839378124,-0.3555239428163664,-0.2292387619431749,0.3227760753816442,-0.01298282214355959,0.095573490633787,0.34700109720171973,-0.3850804394950912,0.19881032212250982,-0.09100479832470548,-0.3927422968090636,-0.027818175795639524,0.2200392703611528,0.09642223150784639,-0.3006671471169392,0.013415825729403915,-0.17273444851016193,-0.05706189161657928,-0.18905941422936592,0.42421929578050144,-0.759139061892908,-0.12994532771027759,1.0,0.04525653898649772,-0.37363659949541395,-0.18695618131435404,0.3268123175372718,0.2591595366061784,0.11951798846061998,0.19727467454494244,0.007092618264725295,0.39659787746934433,-0.28785675218538553,-0.6465875254507438,0.0634039517123268,0.370134266923741,-0.013070480652641171,0.23186846104323805,0.4841003337643886,-0.022645312347767003,0.2793331192182073,-0.1829964457823788,-0.09738859962817817,0.189843369795254,0.3141209535724303,-0.24787505227395287
advcl:cmpr,-0.3914664237113446,0.4143742212501252,-0.048149780541862336,-0.10132117279302957,0.2668294859670885,0.01678502306591384,-0.15410497758076006,0.03156541416176164,-0.25355082401060053,-0.4156311388717009,0.21189749755016066,0.244282782388191,0.18716668470620196,-0.1311440160884002,-0.1289643213990182,-0.37386381981123035,0.40409334009638537,-0.1013211727930296,0.15832109323978272,-0.14807516476633398,0.06851545790208168,0.3446822274208798,-0.09372074874579017,-0.224598703634581,-0.35217649721218214,-0.18930866059850116,0.06017592601512001,-0.15332100861539388,0.1579665572162508,0.04525653898649772,1.0,-0.09639933505150013,-0.46820544965030486,0.519385475454864,-0.08905163054178539,-0.2971378730985867,0.2751807816439339,-0.47952139399612964,-0.41033975954753565,0.11418660713409148,-0.1897461881686657,0.01318648355013651,0.1315064475988751,-0.3030918248245213,0.4381718053760308,0.03722048896512297,0.4863708932928146,0.08911197387731162,-0.1824733843925536,-0.339612816700259,0.4571322771064009,-0.1923063700087845,0.4513705300411933
cc,-0.2161091297484315,0.19882131245101056,0.10087367196421214,0.24377910185704327,-0.3418254301848298,0.2225707781751866,0.827284712413528,-0.275167339617707,0.5078471987773554,-0.13081441545415612,-0.260760869425199,-0.5945515265462316,-0.11942072181757427,-0.07239209452697758,0.33611697731914103,-0.3052842625694309,0.42138633157129685,0.1949656745596923,-0.2577347570596424,-0.23701192796822834,-0.4338704083662413,0.3203036321394824,0.10571836041581154,0.4586290024325376,0.06418663822814133,-0.2241274655517029,-0.2733985063149107,0.2667160889925305,-0.1744409830783135,-0.37363659949541395,-0.09639933505150013,1.0,0.41703437896255374,0.025985280722068113,0.04327506742521573,-0.0669249384184862,-0.4827792907962574,0.10587796770910002,-0.24168763447826294,0.3076355903514275,0.26756045963899283,-0.2832496570625436,-0.007188215996346418,-0.02784143196363212,0.21302276712857213,0.07395319164451672,-0.596839031113573,-0.5807786288511019,0.2294900624470143,-0.15362701610758314,-0.18151442662169842,0.015258590681524384,0.18366184166332172
nsubj:pass,0.1571500845360155,-0.1659323583855989,0.07056811243571907,0.23528238088112943,-0.3674963518745148,-0.43871762394952823,0.5570482026304477,0.19155996996624472,0.541480146492132,0.020231787623244808,-0.1257206477172676,-0.41786422057620837,-0.5161979340533535,0.027241191117951664,0.06741158613004496,0.049381348935370814,0.08768162865302503,0.10898720030072258,-0.2448653064562727,-0.3262821748306033,-0.6385005588561894,-0.17607883210496217,0.3612694157057712,0.5919149472179276,0.39369743672486873,-0.451182470467446,-0.014456651601764473,-0.01098236260394966,0.0614567412114691,-0.18695618131435404,-0.46820544965030486,0.41703437896255374,1.0,-0.542755480727301,0.25094439975904465,-0.0851064314692849,-0.09146107434586455,0.02680615228599347,0.13831437231415503,0.023287001781011854,0.31177094124721866,-0.1189014160273798,0.37184093911991717,0.5407639881839355,-0.1526398444845477,-0.3002733696828378,-0.7170536873664766,-0.6256723364770738,0.21394990937094188,0.10684609333170858,-0.4617249069706359,-0.18782889681363532,-0.127812747818545
discourse,-0.23255282465524382,0.36481461368485346,0.326972547402587,-0.10061916035047075,0.5362634572837239,0.3834246937890889,-0.12292165286222743,-0.3423935656961425,-0.19337103110108525,-0.08382751766211732,-0.16762961866067505,-0.10614215527848843,0.36843428043640086,0.38361454657364596,-0.17594909055826952,0.03788589574685322,0.12934000269876617,-0.1289062878570517,-0.14279244754422812,-0.20499327149821078,0.21338416424952208,0.3284574723869596,-0.3139600314995473,-0.13286319669115434,-0.4038187742799683,0.0773759839273965,0.22279582732978048,-0.1877160127814777,-0.4781415491004054,0.3268123175372718,0.519385475454864,0.025985280722068113,-0.542755480727301,1.0,-0.14355383456477672,0.07167463295433434,-0.2449816705621158,-0.27011884043856654,-0.05366441169261935,-0.006263915251138109,-0.43823985195265985,-0.3413324801072309,0.13066099062104367,-0.4724772416019661,0.3403506967287059,0.5306365285356843,0.34481524396140545,0.4735682054623696,0.04357799706251221,-0.0982008674506295,0.2978010391964492,0.38123949209492203,0.3634315405363777
csubj:pass,0.24061085453631334,-0.3728060039743754,0.4306099686303814,0.35026436025015767,0.5301656910849086,-0.24106705308659382,0.009338983423187914,-0.2077657477806822,0.010328639556414882,-0.3355424807289527,0.10305222002416269,-0.4818923467210216,0.2475009299966223,0.0454458457966223,0.07386378910573967,0.09149774876907091,-0.17922065803621356,-0.6089902780743943,-0.5961569115938884,-0.1853133627101151,-0.23767983490937195,-0.3693319254061324,0.563251027312573,0.1688385886755774,0.3216429604592195,-0.27606450243807595,-0.22105240931578285,-0.07194052591892408,-0.32198496309397484,0.2591595366061784,-0.08905163054178539,0.04327506742521573,0.25094439975904465,-0.14355383456477672,1.0,-0.6174084001480089,0.015596741650510173,-0.10372500072308415,0.3143275672862885,-0.029297040026802865,-0.11653665227178447,-0.16837185087647633,0.030887977253263667,0.28079967427198393,0.36635414938491506,0.12835292043005253,-0.194841049863887,-0.39740850062727767,0.04246150896539266,0.1153220725119975,0.3111582555014886,0.012265249231170972,-0.33748829200846947
acl,0.06300868045584569,0.08913638142141343,-0.08862519955876591,-0.026316788032398848,-0.4153029853583331,0.09431199130038294,-0.1710396420557238,0.4529960223122826,0.23604785131928627,0.24531739017714185,-0.18240707422178198,0.24825382577360003,-0.36483521453738754,0.26546010754936955,-0.13713065564581806,0.03309257237735629,-0.20247326340320274,0.5084715638237431,0.40733080217840184,0.4546605105846468,0.29676374452646287,0.05576273072531951,-0.44032519469568565,-0.11696253722123039,-0.23812643613746684,0.2769573904788822,0.3058733627100833,-0.10869056837390634,0.14040298032479032,0.11951798846061998,-0.2971378730985867,-0.0669249384184862,-0.0851064314692849,0.07167463295433434,-0.6174084001480089,1.0,0.03073035969449092,0.5405140546117858,-0.08684144251225477,-0.0766020642944503,-0.035765494452707366,0.16449619054102593,0.2902845878274993,0.17407351295502355,-0.1659271753947687,-0.040159496110263385,-0.0433686258058974,0.30643967287514307,-0.14911069607496485,-0.39320775178674605,-0.40714970724390215,0.38580765028853936,-0.0012638016406631342
expl:pass,-0.004703417844858336,-0.041706585709947896,0.08522678977179159,0.10215368314300853,-0.2163934050273664,-0.46524356581103626,-0.367059245688064,0.6223805791352627,-0.3146166376156742,-0.13541191547137094,0.5723891616801188,0.5754387660373557,-0.3191378160352446,-0.1195985032326688,-0.15653101745336317,-0.4106779270048923,-0.014350163672759054,0.07857399947383517,0.3043964582914419,0.32805920516437154,0.15877583812475185,-0.12600990996800523,-0.002498527402776993,-0.24400800160994648,-0.2643880962766859,0.00320428292472245,-0.08148682196956966,-0.11364484092455174,0.4620355479051367,0.19727467454494244,0.2751807816439339,-0.4827792907962574,-0.09146107434586455,-0.2449816705621158,0.015596741650510173,0.03073035969449092,1.0,0.010599644422681943,-0.017422478155228013,-0.005928498240947584,0.08196917946183263,0.4936495698808587,0.46997135707406745,0.3684294339642992,-0.09261923850828649,-0.2393662902513102,0.1943343066430311,0.059312740853147604,0.03852473385091697,-0.41405663364126566,0.1448677693744232,-0.4600847541700502,-0.05211494657233148
amod,0.18878505588768213,-0.21013250575248657,0.12381412189204362,0.12487133474345924,-0.38030627430043357,-0.004614891091648512,0.1677660428561187,0.28221340360718716,0.3067261502581264,0.08462175574207793,-0.2934202673871127,0.33335350423717486,-0.5424509570457889,0.38088160556385076,0.47765243957118214,0.04681709457741177,-0.562606378437822,0.3303355347750991,0.1711452482800359,0.5688365977996636,-0.08076635780708231,-0.1719344516130082,0.010336906527877776,0.19506927550520944,-0.12622402161423243,0.25463690299294417,-0.28025476791007187,0.06197260863020766,0.12760219606130688,0.007092618264725295,-0.47952139399612964,0.10587796770910002,0.02680615228599347,-0.27011884043856654,-0.10372500072308415,0.5405140546117858,0.010599644422681943,1.0,0.34876010662324386,0.09089256114862662,0.04787047653906468,-0.07096128746624944,0.08506084805136178,0.30426108362433935,-0.044077500134608864,0.033949816159580176,-0.06825824757482206,-0.2043498966880009,0.22866626442072993,-0.213595987932418,-0.3782676151844361,-0.03206191872187479,-0.2827148615583654
nummod,0.24813874764195237,-0.3259033486739562,0.20630217549950533,0.2467226155560031,0.2511858455371246,0.05378219479117559,-0.13932643403796463,-0.10216268237578138,-0.20107341256220146,-0.006455715972919317,-0.09637696242375283,0.07006490631205178,-0.1111558672625075,0.3370789539289452,0.21720365918137263,0.33406677122675427,-0.6941725002039887,-0.4519013636861378,-0.22661950227979233,0.10480141713331197,-0.4205846681446743,-0.30901249703916245,0.19688745441733618,0.057521946394812964,0.365940914838252,0.34415201195365336,-0.35738978464379195,-0.30950840695549287,-0.2103446669167918,0.39659787746934433,-0.41033975954753565,-0.24168763447826294,0.13831437231415503,-0.05366441169261935,0.3143275672862885,-0.08684144251225477,-0.017422478155228013,0.34876010662324386,1.0,-0.4161031736159062,-0.4841666574254597,-0.23476739108166672,0.21931066706491273,0.1613139988138636,-0.07988668917355138,0.219971257378999,0.11376809260293243,-0.05020185501872807,0.10606595345828138,0.5406797280307278,0.05913819941009784,-0.11380597138069824,-0.30068809149159437
conj,0.38849412405069805,-0.2899106324379219,-0.12486615620479523,-0.5474608487832668,-0.2746460206785559,0.16125498499475405,0.38552411172172596,0.22095050619736734,0.15594152325777536,0.25700065315195014,-0.012879873166927465,0.06304236920037799,-0.29096535072442975,-0.08278465214989653,0.22155476953990627,-0.3140862568792899,0.2966264229637958,0.15759988279697415,-0.19721516600897945,0.23661228050159988,-0.051607090000935565,-0.3313473599434325,0.1476013459280175,0.12433625201217724,-0.5488987251443971,-0.3681772377043054,-0.022413989322217703,0.5399633877762926,0.14794927172974423,-0.28785675218538553,0.11418660713409148,0.3076355903514275,0.023287001781011854,-0.006263915251138109,-0.029297040026802865,-0.0766020642944503,-0.005928498240947584,0.09089256114862662,-0.4161031736159062,1.0,0.470944243747898,0.019193369471484357,-0.041295915461604736,-0.1421843752182584,0.42416962875309955,-0.12911953316441543,-0.011710890403182446,-0.13176835051830266,0.34706788773251573,-0.26108870404216095,-0.17054485862595958,0.14207292325526835,-0.3103238464932837
appos,-0.0006228268286937582,-0.1493728591127212,0.08654417523226411,-0.1440553857205552,-0.3913856389653964,-0.2909947337265814,0.47232713329358944,0.04521841412728604,0.506705262978634,0.5409698140390805,-0.32738597925939106,-0.0016270036814561779,-0.26414617547340774,-0.12995211979845736,0.027144369536058456,-0.40628921145026853,0.36644575677364943,0.6141979150794576,0.22117948153869912,-0.21052880052644318,-0.0436187504625356,-0.045940250826275904,0.25725599614052685,0.4473799423060789,-0.30409387041571695,-0.2691533405210927,-0.1410915316992315,0.7672849788009398,-0.020550698081034078,-0.6465875254507438,-0.1897461881686657,0.26756045963899283,0.31177094124721866,-0.43823985195265985,-0.11653665227178447,-0.035765494452707366,0.08196917946183263,0.04787047653906468,-0.4841666574254597,0.470944243747898,1.0,-0.1878522422675964,-0.18677702259960471,0.4163277273312621,-0.33027114004677016,-0.5327328675538449,-0.2128260344690794,-0.06284606832926622,0.3704581090421706,-0.3106694311067351,-0.11856652657182923,-0.26284347588921914,-0.14317530392122513
case,0.0031063572540727547,0.1450197593381255,-0.47250010907459555,-0.1629610954759345,-0.401713902067368,-0.05774396861690415,-0.44821266262604165,0.4357301304782372,-0.5512329440495071,-0.34484847687656206,0.8670068130097949,0.3010650998465121,-0.0019022098835644974,-0.5657290415388733,0.03817196872042249,-0.03835667811325997,0.037509247290756054,-0.12570307069366213,0.1413887778975848,0.6028159452524524,0.4621189642721353,0.021922238475327666,-0.4697237974596848,-0.6877123987896991,0.05955202755952923,0.16951116058541937,0.13255504971436016,-0.220684450150348,0.7548521069011804,0.0634039517123268,0.01318648355013651,-0.2832496570625436,-0.1189014160273798,-0.3413324801072309,-0.16837185087647633,0.16449619054102593,0.4936495698808587,-0.07096128746624944,-0.23476739108166672,0.019193369471484357,-0.1878522422675964,1.0,-0.026274863635043694,-0.2558305083669998,0.013039075482100792,0.026404755654422577,-0.07604881855839798,-0.03391649501282661,-0.286045213326918,-0.005449435673754179,-0.21794348485796805,-0.05314750170666504,0.08676194484160442
xcomp:pred,0.16433878677904648,-0.049522711837415946,0.27908356679876817,0.22009627051120453,-0.1364207619087263,-0.3295563736169441,0.023272187005968604,0.5830704758473406,0.22795499032611172,-0.10545585205446562,0.07503892434491796,0.04869613016351477,-0.5815067261412867,0.3646727564137086,-0.27889846539366775,-0.19770192015468782,-0.0681116264347744,0.05692592559975791,-0.1039901395416534,-0.014843035892993888,-0.3841599908488052,-0.17473027693937748,0.16255647971392967,0.22751270494115103,-0.05911743473562527,-0.19315689005449405,0.11178420618604964,-0.3507368488387452,0.03532763714477358,0.370134266923741,0.1315064475988751,-0.007188215996346418,0.37184093911991717,0.13066099062104367,0.030887977253263667,0.2902845878274993,0.46997135707406745,0.08506084805136178,0.21931066706491273,-0.041295915461604736,-0.18677702259960471,-0.026274863635043694,1.0,0.5148272963954822,0.14483594877964645,-0.15951612136638132,-0.11928338414026357,-0.18329701890275812,0.06203437015982659,-0.40684486844598144,-0.11342464502975516,-0.014212409154660136,-0.058134089702252284
aux:pass,0.20058756582939077,-0.370548643285996,0.34637787395909814,0.41782966494905055,-0.13936149680499296,-0.568259547338902,0.10861246545580776,0.4026898133280299,0.5983192972913681,0.21778902202054168,-0.30566282294799285,-0.054208106867553306,-0.47162026538453744,0.23040346896536484,-0.225277061184418,-0.24083788622108984,-0.1803201322820837,0.26453466160194344,0.10163253272515375,-0.1345589910995016,-0.367687517443394,-0.33484064849482886,0.5470916163010344,0.4906709260015983,0.14168967753354805,-0.174116542984536,-0.13955686216737334,0.12310201318546828,-0.12262270702408579,-0.013070480652641171,-0.3030918248245213,-0.02784143196363212,0.5407639881839355,-0.4724772416019661,0.28079967427198393,0.17407351295502355,0.3684294339642992,0.30426108362433935,0.1613139988138636,-0.1421843752182584,0.4163277273312621,-0.2558305083669998,0.5148272963954822,1.0,-0.2113631745421759,-0.5744118606312251,-0.2094040839726895,-0.2493337320696151,0.028847270241155503,-0.4165011868547861,0.005096270872332391,-0.17518895612316324,-0.36669015446235304
advmod:neg,0.130548282793401,-0.09568401586617352,-0.10014827518313475,-0.027554124512886417,0.26203610193779625,0.35951215123837865,-0.053911013718492884,0.0928406916131638,-0.14493328888166346,-0.47140238822237956,0.14653623969522483,-0.1986014698369937,0.14450267591774266,-0.176536741930335,0.21417493614719454,-0.3003535190205418,0.11380633883380062,-0.5522482595707658,-0.2537944539955971,0.3060604916433024,-0.20321740824830542,-0.1401572228962285,0.04730036236141254,-0.2768387810513451,-0.1949968620377716,-0.21586825479304173,-0.12969005907105924,-0.10056907136225858,0.08800990963887495,0.23186846104323805,0.4381718053760308,0.21302276712857213,-0.1526398444845477,0.3403506967287059,0.36635414938491506,-0.1659271753947687,-0.09261923850828649,-0.044077500134608864,-0.07988668917355138,0.42416962875309955,-0.33027114004677016,0.013039075482100792,0.14483594877964645,-0.2113631745421759,1.0,0.2225596017508519,0.17508759264749665,-0.19883531937243817,-0.30368504024596077,-0.16530353718898413,0.3329372013746774,0.3215194148745595,-0.0906449550150501
cop,-0.2979210648297955,0.36828609277223373,0.3282383355336636,0.20792373617058718,0.2824231278334688,0.2450287175851015,0.010550262255742902,-0.3347236157032148,-0.4632735400364627,-0.4505216559355092,0.2276945156804697,-0.10193416452119351,0.2992213964556757,0.2821570468966256,0.3374580942122125,0.3036020599300662,-0.005361332912326812,-0.25590075651690253,-0.11338336458074899,0.12623177876640237,0.2878411853152191,0.3705691573941061,-0.5245351515370108,-0.18696732212204373,-0.26526122051567647,-0.02525523538731583,0.14745626149664962,-0.47494468508254495,-0.12960885048584883,0.4841003337643886,0.03722048896512297,0.07395319164451672,-0.3002733696828378,0.5306365285356843,0.12835292043005253,-0.040159496110263385,-0.2393662902513102,0.033949816159580176,0.219971257378999,-0.12911953316441543,-0.5327328675538449,0.026404755654422577,-0.15951612136638132,-0.5744118606312251,0.2225596017508519,1.0,-0.17101612544777545,0.1852011621948184,0.278883880345842,0.21775399203047122,-0.0659610729227641,0.09063444143624562,0.3789140308551239
obj,0.01578340421660639,-0.04438820846933834,-0.16523943718476652,-0.43730449347375344,0.44098920070622016,0.23272027747724822,-0.613196962109779,-0.07094717533769176,-0.3895022722623771,0.1537882884393273,-0.10335021631993875,0.5587981250151508,0.2575301825750595,-0.05034320434096538,-0.06226871622921909,-0.09589784732301594,-0.3332168045685207,-0.2288737943503986,0.20380465029467218,0.19149228302805033,0.1817898037278907,-0.09139706559077183,-0.05539228368176068,-0.4697546713058092,-0.21633467443253893,0.4851118200892176,-0.21491279938237176,0.16506927795114723,-0.004263576165556215,-0.022645312347767003,0.4863708932928146,-0.596839031113573,-0.7170536873664766,0.34481524396140545,-0.194841049863887,-0.0433686258058974,0.1943343066430311,-0.06825824757482206,0.11376809260293243,-0.011710890403182446,-0.2128260344690794,-0.07604881855839798,-0.11928338414026357,-0.2094040839726895,0.17508759264749665,-0.17101612544777545,1.0,0.5088113446064603,-0.2911339860962155,0.08580434340472748,0.5311098409074612,0.013894329836588106,-0.04575149881345283
ccomp,-0.008553369278164578,-0.0012886779446584032,0.005737166294502768,-0.22809959863298257,0.32331810949865913,0.30857455462605177,-0.5615589446369548,-0.08488882235239022,-0.41849261837973556,0.46328766415687245,-0.06303095688864539,0.2802861730769194,0.41053892911863765,0.10543917884301064,-0.4176007566047863,0.04324308399120384,0.024833909510003284,0.04810969951108056,0.3894244280611574,0.09453152336451238,0.5806100650698088,0.02855259105281639,-0.4119700628815668,-0.4249082936344602,-0.45529883037166236,0.29283951373980516,0.3218883068504695,0.03629652628360787,-0.25112819068843395,0.2793331192182073,0.08911197387731162,-0.5807786288511019,-0.6256723364770738,0.4735682054623696,-0.39740850062727767,0.30643967287514307,0.059312740853147604,-0.2043498966880009,-0.05020185501872807,-0.13176835051830266,-0.06284606832926622,-0.03391649501282661,-0.18329701890275812,-0.2493337320696151,-0.19883531937243817,0.1852011621948184,0.5088113446064603,1.0,-0.12938368236014963,0.03445023328558873,0.3222311616045117,0.32108612583185264,0.004038922116410702
fixed,-0.0608804292463012,0.1089685559766837,0.6023739200014326,-0.1409479556549325,-0.12715235009746612,-0.36866554192708834,0.5857023011423921,-0.15375627033952047,0.19631388049733753,0.19355422785720677,-0.18289470217597417,0.12871765978357524,-0.42269517896881853,0.5417852664569006,0.3840637931470538,0.1396732222843416,-0.03274758104866734,0.4261907770088272,-0.2155821363437778,-0.23069266920797551,-0.05033788647896176,0.0842768977372711,0.028907648488216975,0.5810293210307814,-0.41431469669618226,-0.2422227796494042,-0.07203543458307186,0.24027228744133938,-0.18185094936192836,-0.1829964457823788,-0.1824733843925536,0.2294900624470143,0.21394990937094188,0.04357799706251221,0.04246150896539266,-0.14911069607496485,0.03852473385091697,0.22866626442072993,0.10606595345828138,0.34706788773251573,0.3704581090421706,-0.286045213326918,0.06203437015982659,0.028847270241155503,-0.30368504024596077,0.278883880345842,-0.2911339860962155,-0.12938368236014963,1.0,0.007363753289686967,-0.44945380704135696,-0.3875836599595968,0.11481672829947302
acl:relcl,0.049196242785696793,-0.04102889385779671,-0.2237316564888409,-0.24344750981922975,0.2670700167526911,0.2145458585049203,-0.11563723363794746,-0.5203946365072043,-0.4107524226944727,0.03930067789711317,0.03153271967563339,-0.11735914492173898,0.31452465234477484,-0.18528119601966833,0.28598089648863695,0.5153446446660658,-0.3359332009035384,-0.5199161151709613,-0.29927442570559515,-0.1284742660824965,-0.1739227461137587,-0.045649454143445366,-0.10631299542208526,-0.1948505696942021,0.4840558259906202,0.31773231069009944,-0.20593559315541468,-0.04419723715675818,-0.058593163376446836,-0.09738859962817817,-0.339612816700259,-0.15362701610758314,0.10684609333170858,-0.0982008674506295,0.1153220725119975,-0.39320775178674605,-0.41405663364126566,-0.213595987932418,0.5406797280307278,-0.26108870404216095,-0.3106694311067351,-0.005449435673754179,-0.40684486844598144,-0.4165011868547861,-0.16530353718898413,0.21775399203047122,0.08580434340472748,0.03445023328558873,0.007363753289686967,1.0,-0.04812266541189761,-0.05916050738902305,0.005544447597787522
advmod,-0.11691321505400838,-0.15889305798782774,0.03267820561521085,0.28164400350540814,0.5416707224520849,0.360175218859381,-0.3756978750166849,-0.27518126084623723,-0.34343519639961256,-0.050063853700727697,0.03211580906173371,-0.11753629971753596,0.6374601401622813,-0.32154288005771986,-0.2622152014544112,-0.5022298166732129,0.1714809548377524,-0.5090729517577139,0.09854308701926316,-0.09280281760805972,-0.051150014271822815,-0.013423213137692786,0.23655498638862485,-0.33527444338700496,-0.012109689188660318,0.19847164308023102,-0.36999168991468667,0.1188271674414728,-0.32769390700549156,0.189843369795254,0.4571322771064009,-0.18151442662169842,-0.4617249069706359,0.2978010391964492,0.3111582555014886,-0.40714970724390215,0.1448677693744232,-0.3782676151844361,0.05913819941009784,-0.17054485862595958,-0.11856652657182923,-0.21794348485796805,-0.11342464502975516,0.005096270872332391,0.3329372013746774,-0.0659610729227641,0.5311098409074612,0.3222311616045117,-0.44945380704135696,-0.04812266541189761,1.0,0.019259446858951722,-0.1118078993233754
orphan,0.5141372225521712,-0.32562196830453116,-0.11766888617000347,-0.216954769731726,0.28164165160092963,0.4970787575983077,-0.2660000106900992,-0.023317088375916287,0.10830131841766107,0.26679885057036,-0.17298938848758716,-0.44978850987452357,0.3289783587630778,0.12218484671621868,-0.43938761971942836,0.27172355430828293,-0.06506263177198954,-0.21695476973172598,-0.35601197280577657,0.12337313195407729,0.2730034175709525,-0.36499597623812774,-0.005613247964466264,-0.2000684592641444,0.05632676089736781,0.06546800115960885,0.4509974507186182,-0.01792541877825088,-0.4095721963109947,0.3141209535724303,-0.1923063700087845,0.015258590681524384,-0.18782889681363532,0.38123949209492203,0.012265249231170972,0.38580765028853936,-0.4600847541700502,-0.03206191872187479,-0.11380597138069824,0.14207292325526835,-0.26284347588921914,-0.05314750170666504,-0.014212409154660136,-0.17518895612316324,0.3215194148745595,0.09063444143624562,0.013894329836588106,0.32108612583185264,-0.3875836599595968,-0.05916050738902305,0.019259446858951722,1.0,-0.38558977827584245
punct,-0.9215343928870132,0.9878083004889482,0.16005484004805162,0.0857735424884975,0.008333326602000798,-0.18795149605193134,0.09693260060396564,-0.32460455628403106,-0.14777279331872015,-0.5121705421172098,0.09297261753711887,0.07531515526994649,0.13050934055913027,-0.04523605179549873,0.27325715216871244,-0.02215935762673547,0.2734441945037447,0.22596705733576436,0.26478028099829265,-0.28018547184405235,0.19432752984137788,0.9485419309404973,-0.6611124487821035,-0.10669455932366272,-0.151862667580092,0.05803292367887308,0.026518494836153764,-0.2255028858328611,0.18568663632652502,-0.24787505227395287,0.4513705300411933,0.18366184166332172,-0.127812747818545,0.3634315405363777,-0.33748829200846947,-0.0012638016406631342,-0.05211494657233148,-0.2827148615583654,-0.30068809149159437,-0.3103238464932837,-0.14317530392122513,0.08676194484160442,-0.058134089702252284,-0.36669015446235304,-0.0906449550150501,0.3789140308551239,-0.04575149881345283,0.004038922116410702,0.11481672829947302,0.005544447597787522,-0.1118078993233754,-0.38558977827584245,1.0
