,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
obl,0.33786048011219827,-0.2693963488089583,0.25845500447105235,-0.44045122761431454,-0.4709971222213516,-0.15427964609621792,0.03040015282934989,0.3889866807640892,0.12963581820635198,0.12613393329000627,0.2635034035143129,-0.18011076784144062,-0.4592374330995244,-0.09346721499547722,0.31903691445965215,-0.19464341832714224,-0.5900997293585686,0.5510639261206822,0.5739723888974837,-0.2734787675046517,-0.06261551939070414,-0.39653012770559476,0.07560582923260288,0.018022961174299357,0.3554653090637164,0.5510639261206822,-0.1700000892829734,0.36737434625005677,1.0,0.026519168496238362,0.3040276647842401,-0.4280985745751834,-0.00580093480124123,-0.13113862228455025,0.3025541554756637,0.06794632610862385,0.20983552088428647,-0.14378077479535395,0.1427940128897379,0.274489070765014,-0.1594403814705204,0.1333359566985259,-0.19466190547422732,0.15955680078269494,-0.28933746904668267,-0.15581233730960545,0.024133248956014985,-0.03899456215044184,-0.4406342478164167,-0.3106798514536385,-0.32062992325731815
nmod,-0.26786563478084047,0.07703429437225781,-0.1639122440796748,-0.24974724997351402,0.17127905402474042,-0.08741264766701327,-0.6010181044981417,0.518035849720158,-0.24122973263531614,-0.40194498075997986,0.021643210183440374,-0.06075565351475744,-0.018880861477760268,0.46491871541544344,-0.26169291652292875,0.3289254388246496,0.07442219249809895,0.12015965886365902,0.035947280824862184,-0.08155713005299367,-0.11895491260152684,0.1818955393289067,0.041369978058227404,-0.24623297246133455,0.08192034072277975,0.12015965886365902,0.25319914382531367,-0.20892944782173747,0.026519168496238362,1.0,-0.5939269939018437,0.23762198591542913,-0.19005999142116858,0.04745919007172386,0.053512172966221364,-0.03416014513222369,-0.3719069097821777,0.6477048872969899,-0.31012041011646235,0.01974445083629486,0.40620088421560907,0.07354179285229737,-0.3867796804190175,-0.2811523702933134,-0.0167777818822699,-0.6497534837162121,0.16027256966841508,0.29766706388192743,0.0009080638545149568,-0.08188533941713877,0.07117662880361877
cc,0.5058564814971401,-0.4490322491563539,0.0905239760106639,-0.11019862017960023,-0.12430705597408023,-0.0025913368165876535,0.909176784584978,0.1913610806739953,0.39152269347618246,-0.11492762214976529,0.21508966996948228,0.11376649884841751,-0.5516532100062995,-0.5616381569162524,0.33761027166104696,-0.4972827849606944,-0.37183756592637557,-0.22375058874805026,-0.0915262461080631,0.03307612371679711,-0.192342900847856,-0.4727786926306605,0.10175174245525422,0.4333988857689638,0.12403215205735582,-0.22375058874805026,-0.18396496170571078,0.04262556122898495,0.3040276647842401,-0.5939269939018437,1.0,-0.5069610112520642,0.1709240119026216,-0.4182880602275271,0.334466388244522,0.4616978537346478,0.22075133271112543,-0.5158900705793682,0.5856573936833452,0.0784226471711097,-0.6961934436411701,0.03762522288551779,-0.059760775828381255,0.19598780891416187,0.0024179032414697785,0.38051508972505094,-0.45628972351569186,-0.5127152835665123,0.13876792192968654,0.17561094426004842,-0.5420546632354263
nsubj:pass,-0.1613942438121153,0.02639269887104676,-0.02665740299754171,0.15087694504155008,0.5704346316781672,0.16393778836919362,-0.49725083600962167,-0.5178041333813819,0.04203809416805102,0.40816774796149596,-0.6726487048929503,-0.12758005338233774,0.49248889322728845,0.23124775298551484,-0.4768530672699765,0.6401180853590485,-0.09364003155586409,-0.16880952544986438,-0.35816459418216706,-0.12395004498439417,-0.27531865665718824,0.12516410405902115,0.08491446933795813,-0.013980295398773959,-0.5083121364411869,-0.16880952544986438,0.10278168491598723,0.12345063175123784,-0.4280985745751834,0.23762198591542913,-0.5069610112520642,1.0,0.27359071034072424,0.1719745489658208,-0.05055240702203649,-0.4053449477347684,-0.26194538538757994,0.3770690613969068,-0.44200220219324315,-0.6492628736559207,0.556465064507435,0.5069149231808713,0.20321475532653022,-0.5180351175784762,0.25448163571616966,0.07121508163832699,0.10127546684518801,0.0724481307974824,0.19835751337821836,0.0659837879213077,0.1938347162661289
discourse,0.37704099736470653,-0.34706965705181114,0.399034864922829,-0.07779867866147984,-0.04532395582963999,0.102378203166765,0.09069713158068779,-0.15959298038350228,0.48965394076221397,0.48194741904994204,0.07036528673250413,0.023348295107967987,-0.325857320964144,-0.15966217468717422,0.2236172534126356,-0.12132535858371123,-0.6228984919006271,-0.0130348255932073,0.03670090791838901,-0.033028270454124764,-0.4520641420968832,-0.3481519545666957,0.4503742960053312,0.5309891033078683,-0.4939394346864581,-0.0130348255932073,0.17798157224806332,0.771412457488351,-0.00580093480124123,-0.19005999142116858,0.1709240119026216,0.27359071034072424,1.0,-0.4056533737102337,0.3381350144299411,0.1850479486636311,0.17825175968898935,-0.20846222921860916,0.13929411111746828,-0.2695518587026615,-0.0013768866764441775,0.05194348361738434,0.32887320620227123,0.05835456806684838,0.26628943329200433,-0.1998469323097236,-0.13647081510733197,-0.58388613945758,-0.09753141586414348,0.17311107522832056,-0.28297841958122283
csubj:pass,-0.4609492832583431,0.5422996201293808,0.3938057070592791,0.2694369302802749,0.09407611433196157,-0.1075137367318179,-0.3839819475822274,-0.4274189732923577,-0.12106134997540972,0.07750515325345657,0.011831372172947496,-0.15768870733806525,0.21600719299932952,0.6722649298979217,-0.24668910715272913,0.6222824990432886,0.3837480994266559,-0.15880665881479009,-0.42025624239653947,0.12261426074788859,0.2972513374460238,0.5282780954927253,-0.07143557038500219,-0.26661790383581063,-0.012587102741062001,-0.15880665881479009,-0.0719015121273033,-0.06932355352129184,-0.13113862228455025,0.04745919007172386,-0.4182880602275271,0.1719745489658208,-0.4056533737102337,1.0,-0.251983516642626,-0.035768907399822886,-0.35897376977117174,0.5460484076561509,-0.1583052226608995,0.3252249945114593,0.547411550626464,0.3507925351060411,0.32156948643343714,0.29362624783709895,-0.7148212165986756,-0.1584639041821982,0.0008707029151991579,0.25082146725542026,-0.3410901977941016,-0.5221010397915701,0.5622822742226776
acl,0.7804178669264024,-0.7062012166018681,0.38403074524901915,0.14702583373370967,-0.17539616745459435,-0.5316503554379793,0.10497734704785157,0.4405291165600596,0.7269700386582028,-0.04352140969950653,-0.19212128550099464,0.48368677106673613,-0.5522344537616457,0.15562114473762548,-0.3357096523723929,-0.16279949037672434,-0.4997721318585038,0.013535524551253812,0.05297796498339281,0.5935788607467514,-0.47801650093563,-0.7667687254060082,0.7695039517295557,0.6460646546870458,0.24517972176859698,0.013535524551253812,-0.10951880290873396,0.10277604697016113,0.3025541554756637,0.053512172966221364,0.334466388244522,-0.05055240702203649,0.3381350144299411,-0.251983516642626,1.0,0.5633819747660442,0.0018783753596013373,0.0816094603903198,0.341385067959312,-0.3541609810799122,-0.3401002126812438,-0.11411300368272606,-0.5949717800323073,0.30351474317619764,0.07318585694870214,-0.10245093689701933,-0.47875840739430164,-0.7914279879361988,-0.17151219187210617,0.03105098891174415,-0.6662176183993199
expl:pass,0.16804977109888347,-0.08735327817901767,0.46259603168826974,0.3941636261807295,-0.303511327333622,-0.6753818719546922,0.5251972798684564,0.3378561604331222,0.533674769631643,-0.16671885649177687,0.28913523280179965,0.44228293651085804,-0.6692028376377123,0.36726799252339204,-0.2115768406715944,-0.4257935292117608,-0.013721062164095464,-0.14898336197559786,-0.38350454490980407,0.6449701313928802,7.633416844628041e-05,-0.1319136155331422,0.537572301589729,0.5819289297723331,-0.13815919684700537,-0.14898336197559786,-0.1273837922402197,0.012477073940916288,0.06794632610862385,-0.03416014513222369,0.4616978537346478,-0.4053449477347684,0.1850479486636311,-0.035768907399822886,0.5633819747660442,1.0,-0.45579964812425433,0.28372395841071585,0.7481842595260877,0.11087101940732677,-0.24270457721752542,-0.04311521148348952,-0.09026095551472865,0.3421935539469756,-0.3887797389391521,-0.35230006543313575,-0.3710532781520412,-0.511967303023386,-0.3028899721550733,-0.3248845738113371,-0.14928186559250145
amod,0.5828591317167575,-0.5505077244132437,-0.26150091961986127,-0.5478600119155252,-0.26495718771849064,0.5805287212057938,0.02611002343633474,0.1463163711182511,-0.20841805605791844,0.02867017187801137,0.08749769795612697,0.04407624798159094,0.059428244025040516,-0.7189547892199779,0.6116908781502282,-0.05733606425359013,-0.2644832257855557,0.16276197631306183,0.6729274535102241,-0.3388716043672677,-0.10803337774700829,-0.5484884971805382,-0.2821669566874278,-0.22014542399103998,0.565799277620681,0.16276197631306183,0.374374413484754,0.1849192304900426,0.20983552088428647,-0.3719069097821777,0.22075133271112543,-0.26194538538757994,0.17825175968898935,-0.35897376977117174,0.0018783753596013373,-0.45579964812425433,1.0,-0.7252560836042805,-0.2235589820337135,0.05671411458650406,-0.3653561399065873,-0.42926118867091667,-0.17144580065569556,0.2568166110928395,0.5216357895998751,0.43121750968006733,-0.23861460397146925,-0.17886107133518403,0.06111064764782818,0.6992344085874161,-0.5876537936229225
nummod,-0.415630088785522,0.2871152715091295,0.1885981161918634,0.3052002921477649,0.026295977645924753,-0.44909434305660884,-0.41362699995981883,0.06897975755540077,-0.12416542730870976,0.010693454985877739,-0.22933259165205028,0.22398791521711142,0.09097369971184131,0.8671816079914666,-0.6125424139984932,0.4747020676353302,0.3383571399083242,0.00495148368318077,-0.46373370780337886,0.23842454924951417,0.2563146262173807,0.35499891206148954,0.076220967280987,-0.1955161289518592,-0.24584720181346073,0.00495148368318077,0.21503863212615112,-0.13589339683510437,-0.14378077479535395,0.6477048872969899,-0.5158900705793682,0.3770690613969068,-0.20846222921860916,0.5460484076561509,0.0816094603903198,0.28372395841071585,-0.7252560836042805,1.0,0.06108570042330399,-0.10950185371911703,0.6420181292012539,0.42301760187125637,0.01263360153654805,-0.19737886879133018,-0.42249788201405025,-0.4816839811758045,-0.012772232856555203,0.2651028512468338,-0.3833010082003251,-0.42881705654501984,0.33598700308660157
conj,0.2461862341052692,-0.19855271996625284,0.40924791967993296,0.44089763776569035,-0.3788728707651556,-0.5184817195854001,0.6266481646523617,0.23863262260626963,0.3016486541924325,0.048533001399837586,0.13459248458592407,0.579504702272607,-0.584180306161634,0.04969789795810535,0.04357399535999658,-0.6152187117124688,0.0006517155272225938,-0.202348323475138,-0.2695267287187196,0.3570517284772835,0.3073350520060396,-0.2708228886533462,0.20945931189482542,0.24872735630267104,-0.17525944376263874,-0.202348323475138,-0.07089659970141683,0.1830744996455878,0.1427940128897379,-0.31012041011646235,0.5856573936833452,-0.44200220219324315,0.13929411111746828,-0.1583052226608995,0.341385067959312,0.7481842595260877,-0.2235589820337135,0.06108570042330399,1.0,0.11008424695862981,-0.5069015875135782,-0.1299901976719178,0.07173822065130221,0.31790779328967833,-0.32385022065614893,-0.07012502044579298,-0.06746616528775555,-0.3377300339001032,-0.21086217931643175,-0.16878080729396194,-0.18000062187389282
case,-0.28768684201704525,0.39627784310605196,0.3031413254266418,-0.30165855126741137,-0.11910314085893219,0.19706238817564434,0.05329625202075384,0.19303525743357855,-0.15748715661091758,-0.4236879033434065,0.8869339628766609,-0.39156839033662405,-0.441399185548655,0.033023239892667214,0.65100190919174,-0.12534848587500758,0.07365191448613043,-0.13864970320373368,0.0711573877286769,-0.23917520605434459,0.15525368219653846,0.35726001123602197,-0.15900607314100093,-0.1907413221327215,0.2518413029837037,-0.13864970320373368,-0.10358982517186484,0.10647362981937773,0.274489070765014,0.01974445083629486,0.0784226471711097,-0.6492628736559207,-0.2695518587026615,0.3252249945114593,-0.3541609810799122,0.11087101940732677,0.05671411458650406,-0.10950185371911703,0.11008424695862981,1.0,-0.1378091488886691,-0.1982168113320779,0.2056928099512593,0.5932364040104913,-0.6353252962405265,-0.45710075927767624,0.18912459490150987,0.13831970683482975,-0.08035808710642754,-0.29879297832590873,0.2652990769637101
xcomp:pred,-0.6035639780820736,0.5113477704606442,-0.020039596810680058,-0.026376865791174858,0.011468283003089327,0.029005222931197536,-0.5679081303259201,-0.3964594963978153,-0.3507792614803476,0.390325372743743,-0.17668498553563697,-0.259382894338048,0.528202189661882,0.5940571669471101,-0.3450960277602134,0.698432394146533,0.2434263720216495,0.33521607168212003,-0.15394916563548802,-0.17767713328622708,0.20826890662182518,0.5796983734786215,-0.21335525241798248,-0.31985038861178927,-0.36638879706734606,0.33521607168212003,0.3073898164964527,0.09799374747201639,-0.1594403814705204,0.40620088421560907,-0.6961934436411701,0.556465064507435,-0.0013768866764441775,0.547411550626464,-0.3401002126812438,-0.24270457721752542,-0.3653561399065873,0.6420181292012539,-0.5069015875135782,-0.1378091488886691,1.0,0.5624966869027231,0.4161701058334058,-0.41151713578089244,-0.17488494711931504,-0.26229260435315105,0.037753421964173785,0.5001375571550013,-0.4520112404829986,-0.32894872453648194,0.524719811849281
aux:pass,-0.30449094925308234,0.1828772450738863,0.11438365641546544,-0.13065455096150858,0.29558495329644247,0.09523278325174123,0.026492421888215177,-0.3932789482860757,0.011799512919717606,0.35118504526346017,-0.24249740959393928,-0.39119256013596654,0.13341895549970445,0.21535725197379751,-0.215654579528307,0.5730870082688126,-0.2161490220509994,-0.01783361418650514,-0.4670078957103264,-0.36290949613155205,-0.10150499258203535,0.26431772987374774,-0.13438110363928446,-0.02071876417844337,-0.4325773740451089,-0.01783361418650514,-0.0072122691912445205,0.1447008307144557,0.1333359566985259,0.07354179285229737,0.03762522288551779,0.5069149231808713,0.05194348361738434,0.3507925351060411,-0.11411300368272606,-0.04311521148348952,-0.42926118867091667,0.42301760187125637,-0.1299901976719178,-0.1982168113320779,0.5624966869027231,1.0,0.4128302229057426,-0.4867663500033698,-0.3011074779036518,0.05773042711848831,-0.1801485831256414,0.1905597794272254,-0.1497084067443697,-0.330283849095309,0.18944708089607262
advmod:neg,-0.5399439241850262,0.5743374563651197,0.29485021331375566,0.12256755258289159,0.014215710419911992,0.24580530597141223,0.11331959073823689,-0.7359283523995749,-0.13728597146082125,0.58343914240733,0.20417032557985967,-0.354942769918626,0.17340983649101124,0.060840443896123655,0.28593236760736773,0.11329587876547917,0.07687704522143333,-0.0669149727439172,-0.3237475898353584,-0.35971429515675646,0.3019954068912676,0.570074300665195,-0.27007957585783454,-0.10365129575417992,-0.7259694953286194,-0.0669149727439172,0.04214458916534224,0.5328591948277734,-0.19466190547422732,-0.3867796804190175,-0.059760775828381255,0.20321475532653022,0.32887320620227123,0.32156948643343714,-0.5949717800323073,-0.09026095551472865,-0.17144580065569556,0.01263360153654805,0.07173822065130221,0.2056928099512593,0.4161701058334058,0.4128302229057426,1.0,-0.07850965420870974,-0.33202353961283365,-0.05066224557223626,0.2567923240456391,0.25539073287825353,-0.21074945169697207,-0.3098702504385822,0.5967636239611414
cop,0.3634276493473586,-0.11958118762279829,0.6527050778206285,0.10474955713066927,-0.21948160540410325,-0.12488795051182047,0.032763851255269004,0.14542994095128353,0.38980211471097964,-0.22536028019173227,0.5189641762784338,0.14273604083434824,-0.5768859635294813,0.1164260701583462,0.34752185557646137,-0.17737694747023172,-0.11849707898621285,-0.28085116525646153,0.059682393234474176,0.36455479690994125,-0.08633437234578996,-0.23183414954924722,0.4099829088562836,0.2505169819686251,0.3854154435412414,-0.28085116525646153,-0.1575929716326699,0.2410773839579496,0.15955680078269494,-0.2811523702933134,0.19598780891416187,-0.5180351175784762,0.05835456806684838,0.29362624783709895,0.30351474317619764,0.3421935539469756,0.2568166110928395,-0.19737886879133018,0.31790779328967833,0.5932364040104913,-0.41151713578089244,-0.4867663500033698,-0.07850965420870974,1.0,-0.4585420134127458,-0.2636050069984974,-0.12843123424818795,-0.538003557407444,-0.16415967030559706,-0.12106200212865041,-0.13761013895228102
obj,0.3753896240567905,-0.5115806917388764,-0.6896743708940568,-0.2309509440302123,0.0713969318563793,0.3495750763025272,0.014987591289760103,0.12738463687486082,-0.17508012757985733,0.022617822487375965,-0.4298109284264879,0.22432253659769333,0.3917335334725723,-0.594022981535498,-0.022024619101226297,-0.09143762355659024,-0.06309070176939074,0.13276893586338373,0.3690123952054611,-0.10830700049965203,-0.22667663051090617,-0.417703490663674,-0.16148310513927752,-0.03192737073967612,0.11666476268263733,0.13276893586338373,0.3697494102889361,-0.17418863131905887,-0.28933746904668267,-0.0167777818822699,0.0024179032414697785,0.25448163571616966,0.26628943329200433,-0.7148212165986756,0.07318585694870214,-0.3887797389391521,0.5216357895998751,-0.42249788201405025,-0.32385022065614893,-0.6353252962405265,-0.17488494711931504,-0.3011074779036518,-0.33202353961283365,-0.4585420134127458,1.0,0.4690457268686193,-0.16731619602264242,-0.07240646740550569,0.3813456714982664,0.8133262825226607,-0.48960593345668646
ccomp,0.27205135907104094,-0.28394579912041346,-0.49105725745337553,0.06681630680119445,0.03575820222510525,0.24462124757594164,0.39230006951185353,-0.33082001964883684,-0.1634691623903449,0.20625363926481274,-0.5511410305257161,0.16766593976163713,0.5034651939898301,-0.5769393208016312,-0.07900681121083378,0.006095585599819393,0.1376999698264644,-0.02716897583565103,0.036585039601513165,-0.06430723948098062,0.13487493618107374,-0.27009510096667005,-0.39454916751876923,-0.13911904938728123,0.20085096440429653,-0.02716897583565103,0.0012807640551451057,-0.330393080511853,-0.15581233730960545,-0.6497534837162121,0.38051508972505094,0.07121508163832699,-0.1998469323097236,-0.1584639041821982,-0.10245093689701933,-0.35230006543313575,0.43121750968006733,-0.4816839811758045,-0.07012502044579298,-0.45710075927767624,-0.26229260435315105,0.05773042711848831,-0.05066224557223626,-0.2636050069984974,0.4690457268686193,1.0,-0.29094226546668,0.03655473005719111,0.2391554708173437,0.46178020914506995,-0.27097144818309793
fixed,-0.4804881310479635,0.5135588343541961,0.06624574518167956,0.21290572774869324,0.134778537566454,-0.05169833045196146,-0.3789436481833353,-0.2199173308745357,-0.17961188755719923,0.16484608970576892,0.04825949601222628,-0.3055553355520817,0.15663479899910596,0.09790964937862133,0.08884024458681336,-0.26393535875692276,0.09655219323464577,0.12242367946573116,0.17071680302387202,-0.24905685657222348,0.2481172716676087,0.40738869322498783,-0.09229315692412321,-0.24690760064712203,-0.34865857237282494,0.12242367946573116,-0.3980135102667984,0.1982320998416131,0.024133248956014985,0.16027256966841508,-0.45628972351569186,0.10127546684518801,-0.13647081510733197,0.0008707029151991579,-0.47875840739430164,-0.3710532781520412,-0.23861460397146925,-0.012772232856555203,-0.06746616528775555,0.18912459490150987,0.037753421964173785,-0.1801485831256414,0.2567923240456391,-0.12843123424818795,-0.16731619602264242,-0.29094226546668,1.0,0.4964576587264148,0.16384964247702302,-0.39626255571734353,0.6285654847996138
acl:relcl,-0.7591427562951361,0.6191807290069538,-0.5208645461314456,-0.10240729275873922,-0.0683990684634879,0.16598939151080605,-0.30702397760122985,-0.14899521071341149,-0.8470339386307238,0.06710935791526904,-0.07777401896176384,-0.2577408175188949,0.6447266473856322,0.11700400888118863,-0.02939317752624265,0.19744746233206364,0.5698140991081865,0.3772005965214211,0.13254428894722303,-0.4761874642278146,0.6540412538782518,0.6565181472205589,-0.7768754352975911,-0.8016645486214513,-0.07791561331856507,0.3772005965214211,0.15870307986249138,-0.2831914047530211,-0.03899456215044184,0.29766706388192743,-0.5127152835665123,0.0724481307974824,-0.58388613945758,0.25082146725542026,-0.7914279879361988,-0.511967303023386,-0.17886107133518403,0.2651028512468338,-0.3377300339001032,0.13831970683482975,0.5001375571550013,0.1905597794272254,0.25539073287825353,-0.538003557407444,-0.07240646740550569,0.03655473005719111,0.4964576587264148,1.0,-0.10880318743092941,-0.1840701648124202,0.5939345129099217
advmod,0.020420562974643355,-0.10069855393490837,-0.34949857256630695,-0.09736664497785438,0.816388452335768,0.4619158147589179,0.13886142305668073,-0.021249427984621382,0.08295081690287516,-0.5111027456739176,-0.0779624651850678,-0.28011088754552393,0.03281591490150551,-0.5106717840909917,0.11417599234181373,-0.056248829395838806,-0.050024471909158805,-0.6645862133756406,-0.25917511296235163,-0.17113358502076928,-0.48275772303575,0.0009277855380049951,-0.008402722166901624,0.12285993894059148,-0.0033879054785245087,-0.6645862133756406,-0.2694863550010028,-0.3704214843209892,-0.4406342478164167,0.0009080638545149568,0.13876792192968654,0.19835751337821836,-0.09753141586414348,-0.3410901977941016,-0.17151219187210617,-0.3028899721550733,0.06111064764782818,-0.3833010082003251,-0.21086217931643175,-0.08035808710642754,-0.4520112404829986,-0.1497084067443697,-0.21074945169697207,-0.16415967030559706,0.3813456714982664,0.2391554708173437,0.16384964247702302,-0.10880318743092941,1.0,0.43310422878975524,-0.07702312706093441
orphan,0.4793065419877268,-0.6367867671576878,-0.5754386430227186,-0.40228563036372833,0.11019597491045535,0.5941335902156005,0.12450742797338679,0.2586856385760047,-0.27931957922602096,-0.23228422908370389,-0.19904865880440223,0.2866651263004891,0.18217503542621027,-0.6805500645675325,0.28042190472466366,0.05231519583051043,-0.016844796478936448,-0.2180676885681708,0.2165548151526992,-0.21806768856817077,-0.19109877993370403,-0.4804137144509665,-0.31306698924941884,-0.20763812724847824,0.34935011191282456,-0.2180676885681708,0.6031532614380661,-0.1796940221337582,-0.3106798514536385,-0.08188533941713877,0.17561094426004842,0.0659837879213077,0.17311107522832056,-0.5221010397915701,0.03105098891174415,-0.3248845738113371,0.6992344085874161,-0.42881705654501984,-0.16878080729396194,-0.29879297832590873,-0.32894872453648194,-0.330283849095309,-0.3098702504385822,-0.12106200212865041,0.8133262825226607,0.46178020914506995,-0.39626255571734353,-0.1840701648124202,0.43310422878975524,1.0,-0.6544865408835668
punct,-0.9039486731642038,0.9666462615833056,0.1276751944791708,0.41648612215923325,0.17981416100271996,-0.12520185448744006,-0.2822085790230799,-0.5900107089598047,-0.22874434507812375,0.19186381928652418,0.11018731524083489,-0.39952257255340906,0.38552002468877183,0.49907977712054336,-0.18897517388268673,0.12272759956378142,0.5007609400493048,0.010825151501839657,-0.3292567490408114,-0.02717621438371865,0.413945533648338,0.9151065577012735,-0.16491356441984542,-0.20374569013689278,-0.5326326021136589,0.010825151501839657,-0.33931025496169964,-0.0297426520333672,-0.32062992325731815,0.07117662880361877,-0.5420546632354263,0.1938347162661289,-0.28297841958122283,0.5622822742226776,-0.6662176183993199,-0.14928186559250145,-0.5876537936229225,0.33598700308660157,-0.18000062187389282,0.2652990769637101,0.524719811849281,0.18944708089607262,0.5967636239611414,-0.13761013895228102,-0.48960593345668646,-0.27097144818309793,0.6285654847996138,0.5939345129099217,-0.07702312706093441,-0.6544865408835668,1.0
