,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
xcomp,0.10638212826770158,0.04357247472572508,0.1097238960598878,-0.08638768510337672,0.32621142379469753,0.0799955077367092,0.4322920412160883,-0.238253558457432,-0.11011961952142275,0.18719072296640066,-0.26628973609344087,-0.06273877382564484,-0.23547654506460808,0.16905359915844295,-0.3232905314512897,0.3010547658836231,-0.28923256271278897,0.32054186178081834,-0.27729664517761154,-0.04419007323415196,-0.06717790524684354,-0.20463039424641927,-0.3561359194188251,0.026606555238692126,0.14025903070828188,0.05380246539421187,0.045706346110352236,1.0,0.16006564839051837,-0.33935438723553535,0.2561793302756461,-0.46042524564878895,-0.04168378419621561,0.3408408077860798,0.11398106678961253,0.5627543585924604,-0.2298706941423327,0.2299405655345984,0.314812982208649,0.131188030542995,-0.24161890283898121,0.004637760332978283,-0.2115960642757295,0.2197034293575871,0.062164030770752346,0.08292403924880372,0.041359151792631735,-0.2834531430880644,-0.30009870950687956,0.15749622292535295,-0.08668909684084827,-0.04312929419083636
obl,0.24200799886259844,-0.04109822642387972,0.22533283186995723,0.21937950421321736,-0.5725029248459012,-0.4818828953919214,-0.17403759719939738,0.27012024509478594,-0.39262830829584144,-0.2301424451646346,0.6474064704196069,0.11818960290309126,-0.24170752308102547,-0.17787632885951138,0.5300255490757794,0.14795202578922279,-0.4845682316142371,-0.007459770339711651,0.15603991020662072,0.2841806934414775,0.12163717361734816,-0.22848448676328798,-0.4229855009009576,0.17745680107830666,-0.42679914966107807,0.4782690514430687,-0.1688452232323419,0.16006564839051837,1.0,-0.01330184478399544,-0.37168263219192677,0.3560486629485705,-0.7003114982629312,0.6727859068893243,0.19651590340173744,-0.296042432833287,0.45639868113351195,-0.048441788536841536,-0.34736827584826896,-0.12742272841298768,0.6253037066613331,0.23541515558729464,0.3666110644466257,0.3833785621715276,-0.059240251326410545,-0.4537643919028079,0.2605447465183906,-0.5418109655090922,-0.3492552838021221,-0.5106510850867972,0.03650587072009062,-0.1769441040224011
nmod,0.07467212152634847,0.1771648943810018,0.1721180278723728,0.12759643081848532,-0.48557230891810566,0.08273066967390158,-0.5093670592664159,0.5526124182164199,-0.029048588408108932,-0.4183391369570409,0.43379463309052524,0.2866004563078483,-0.5338465864145254,0.5829902853464122,0.03743264216098625,-0.7060344641066549,0.16761229577600037,-0.5769537221146529,-0.16983453860432599,0.2020605452266276,-0.46801096042267026,0.12089370266536353,-0.01891537062020935,-0.1829688564364894,-0.25177432193243326,-0.084689770399575,-0.07971089789461692,-0.33935438723553535,-0.01330184478399544,1.0,-0.46730438183565476,0.017337901805961065,0.13945372662890218,0.0786592472088002,-0.4603086283287182,-0.17345014347214374,-0.05756760389147023,0.4789427987006925,-0.2945157190388858,-0.063251500609472,0.4806467384823869,0.15588521950961906,0.11597549997337353,-0.5985973928379626,0.2983007526294025,-0.1401298080711889,0.007621185192903932,0.514132535683201,-0.38164712036339826,-0.0589058775856125,0.023119202374431082,0.1059211439119427
cc,0.26140588935198694,-0.41554291683648925,-0.33519224419106314,-0.19245356674614586,0.7381213464432707,0.18292851348816652,0.9591513951975955,-0.42530666827701136,-0.12587742255958903,0.0710658418088556,-0.42633827765774124,-0.4310926010017223,0.14423085695174878,-0.360396716535041,-0.17750145853613464,0.4010143918217767,0.041452679755853934,0.45933512909179197,0.03055317898420591,-0.162621883916625,0.39498273486969726,-0.40760522838303076,-0.3485306648381625,-0.41093156485876264,0.6870913256023151,-0.5923854441467467,0.1585191873999185,0.2561793302756461,-0.37168263219192677,-0.46730438183565476,1.0,-0.4887404125182386,0.23564667441431603,-0.26469365657759714,0.06867175401663829,0.1902852257819355,-0.3087863896488896,-0.42102140525360493,0.8547493076239874,0.4961802969158696,-0.39152186323694016,-0.27998762918183884,-0.6123599373541854,0.13441962343833375,-0.13396975588122004,0.09761883721070408,-0.4165974614918527,-0.24334179728681943,0.14221816813136792,0.5386902332414005,-0.012131701466067882,-0.4049451688487931
nsubj:pass,-0.11404222101843903,-0.03616631636458147,0.19931426474015085,0.30637680043175164,-0.3667728110746228,-0.4334728178369287,-0.5242330244077863,-0.07050327275054918,0.2865221997662722,0.024078337575571686,0.35661131648629335,-0.12135910916711434,0.3126046670446928,-0.3347434155078556,0.41646346638840986,-0.03209911076954958,0.024396139287344052,-0.1224896767980647,0.23670705806343303,-0.17603179707747485,0.13602431314777544,0.14122049757268354,0.36487777496973334,0.35883734628028796,-0.22942050615379783,0.5415349562558803,-0.36009916246777224,-0.46042524564878895,0.3560486629485705,0.017337901805961065,-0.4887404125182386,1.0,-0.09586751400631993,0.2481644020505593,0.21632747495279822,-0.6791142520964439,0.2691944542520872,-0.3737841536079842,-0.6539484431572331,-0.49318666497470764,0.2849574312064689,-0.026632254056956094,0.4349802625430141,-0.09144653119356008,-0.030427581347620223,-0.48945219408221174,0.0599206598010566,-0.1970456612492118,0.2376027776852758,-0.252435743830111,0.222916004400203,0.11294014055320532
discourse,-0.15946661579382498,-0.019588875548311315,-0.22029013310437318,0.16915184580023343,0.296858886332951,0.16984250363377137,0.04838382404591466,-0.11365371102514274,0.7162785376421088,0.1234632946577991,-0.2248242016072587,-0.2863506781513224,0.0975425763703422,0.09516806811364675,-0.5268370180653675,-0.33919448823188486,0.5585736311032956,0.2268171286262475,0.23259782790112912,-0.44514717845724966,0.07608227581432644,0.13919476034053035,0.463354436086129,0.15510317830196924,0.20382000779802548,-0.44514717845724966,0.27735241039783826,-0.04168378419621561,-0.7003114982629312,0.13945372662890218,0.23564667441431603,-0.09586751400631993,1.0,-0.3639983240661154,0.006942412491932624,0.17497344886187596,-0.7059268939433869,-0.08331542230524831,0.21330345337200604,-0.29864224288470115,-0.25132305145290545,-0.5470820525158073,-0.5916061136419412,-0.280537540197869,0.02925354449209434,0.2084483079847204,-0.4101147801837811,0.5263506183849377,-0.06262553767252658,0.21744029186848476,0.3892504565564627,0.11103755722908337
csubj:pass,0.40263987332730966,-0.1895331290760296,0.38732313712968414,0.4281066229351217,-0.3951031013498502,-0.275589704232985,-0.12966198841746793,0.38366300742018006,-0.17722780771242128,-0.15159035244825636,0.3568958703423742,-0.3036833943917199,-0.6315399514518072,0.07165489846538674,0.23513719264237687,0.2564039587151313,-0.47127027677473105,-0.0064318222628695805,-0.0723063905435662,-0.1506033607014583,0.018515651460235573,-0.3966549154057252,-0.330780302094972,0.0816562795384518,-0.07234224976583335,0.2095138126422059,-0.1117260458516972,0.3408408077860798,0.6727859068893243,0.0786592472088002,-0.26469365657759714,0.2481644020505593,-0.3639983240661154,1.0,0.30362806668733683,-0.11423639767627469,0.15826623715804625,0.25280679371107584,-0.23724723706323353,0.021051822284421654,0.37429368298554433,0.3549999030949893,0.18876627743241736,0.24843298163568878,0.13649862725430037,-0.3545254776849175,0.4018134030758772,-0.15754522780318797,-0.5970736214765435,-0.43605434369411417,0.2770276734561078,-0.3698794413788891
acl,0.31345967817888554,-0.7087785147498951,-0.43969003705794624,0.2951768610386172,0.12900741355634687,-0.2188274010194413,0.05817069115160026,0.22608278123080136,0.4546775439483615,0.27043036634541384,-0.11678741889658607,-0.32837691207360475,0.197147575677723,-0.38465534460964196,-0.20033562440828917,0.2835894605386402,-0.33060563844449004,0.44535915841527973,0.18438150795560773,-0.49595943832623407,0.36926854342682935,-0.48041834514818393,0.21003756693436162,0.4824452398795251,0.1391222197657683,0.09107549555655718,-0.012774981576355881,0.11398106678961253,0.19651590340173744,-0.4603086283287182,0.06867175401663829,0.21632747495279822,0.006942412491932624,0.30362806668733683,1.0,0.37989911232086326,0.16740826282605878,-0.16836691319283145,0.20887611277626622,-0.16247682932750335,-0.20050013287073082,-0.29656119984325463,-0.34607324795832894,0.6472427919355309,-0.5082673404437819,0.2445592320381077,0.4836241194209176,-0.19245775665441542,-0.2755173258526457,-0.21418607129546754,-0.04030457628663377,-0.5797747114089385
expl:pass,0.04450667005456737,-0.19905510308109498,-0.4263280233382218,-0.21284347844030932,0.38910116456132354,0.2573785531694937,0.21911548864542463,0.13082865419612122,0.19220642087724424,0.3258309139818886,-0.498521714848369,0.1683115168682066,-0.05415873578714016,0.28086857162412837,-0.6773119674590091,0.03570038659049208,-0.17989195126126156,0.2751490448580158,-0.2644221723827262,-0.15805124587679842,-0.22146582827741562,-0.14325311986188224,0.050683709279779665,0.0761072273882766,0.13339851077859957,-0.15805124587679853,0.2661154873701348,0.5627543585924604,-0.296042432833287,-0.17345014347214374,0.1902852257819355,-0.6791142520964439,0.17497344886187596,-0.11423639767627469,0.37989911232086326,1.0,-0.11885891661066116,0.41041671971050575,0.46711284779688234,0.13267906826954576,-0.492261826884759,-0.1566921001878279,-0.4832081939728857,0.2966725408575051,-0.26981671588863837,0.7050008826590387,0.37346077205913997,0.19005936335474408,-0.3254004229170604,0.11296979059867322,-0.4116538185317051,-0.17058360698193048
amod,-0.11323052142205316,-0.06483337622676928,0.08297459519536372,-0.44697304482515837,-0.3978989766520157,0.024449018950528405,-0.18781955963440647,0.12611846424459514,-0.5239868579251326,-0.2971635091136672,0.322987758084767,0.4204277806344682,0.13324026098644043,-0.3874638360195253,0.6813714436870545,0.1337575065774919,-0.25810228914907823,-0.18837159720049723,0.0848526725347405,0.028886085786207983,-0.3281469395217908,0.06645317213219087,-0.3013004383760211,-0.2438546832200483,0.017646435201727984,0.5180726673534373,-0.24806182276606817,-0.2298706941423327,0.45639868113351195,-0.05756760389147023,-0.3087863896488896,0.2691944542520872,-0.7059268939433869,0.15826623715804625,0.16740826282605878,-0.11885891661066116,1.0,-0.20894769922536371,-0.3100825223492976,0.08720618988014117,0.34022935866306003,0.43861836147861644,0.31229000356224235,0.1319374340630046,-0.00018252337467654795,-0.28236075560985796,0.23240234652706582,-0.3635494724302024,0.025186701203812906,-0.26125215496280124,-0.6349476669792861,-0.11729822863206915
nummod,0.0799943717648844,0.23865670191511087,0.27012374362086483,0.2798809107216556,-0.11205723892355494,0.23229949053943472,-0.40555235354114133,0.5158546536202158,0.04307471599082872,0.01928959588849919,-0.20352053048819832,0.24364166457045255,-0.5877478585715135,0.9143823786959863,-0.43797814558056664,-0.15272546129067538,-0.3175550680389654,-0.36330172485693574,-0.5965905707732508,0.13319570754440216,-0.31530745416327055,0.03568255769809978,0.08770479699652886,0.11927896277180126,-0.32668508788552236,0.033572281393344276,0.04753495850739863,0.2299405655345984,-0.048441788536841536,0.4789427987006925,-0.42102140525360493,-0.3737841536079842,-0.08331542230524831,0.25280679371107584,-0.16836691319283145,0.41041671971050575,-0.20894769922536371,1.0,-0.09887394502648648,0.21884181689271484,-0.1751899695231803,0.1907806789243814,0.23996710636522453,-0.0340261368077388,0.26490705970913087,0.3367758871637577,0.5230258690617214,0.4941309817610722,-0.39221243651757304,-0.0983029740408287,0.03670340288849514,0.1608783492252453
conj,0.5058882348580931,-0.5615299977994653,-0.44023999700202526,-0.07788283346302656,0.6529624795131109,0.4108775506305245,0.829604197775212,-0.030594761888706315,0.013991172077467376,-0.042925814658522625,-0.4398497752727152,-0.3889090023949925,0.014021774045408223,-0.15132651514181092,-0.32452462744662963,0.15810385680946673,0.00031436579019423203,0.2462150499335403,-0.07719753043558975,-0.20231655235838145,0.3659223511789268,-0.6262836792287121,-0.30499532512802674,-0.16874381770212152,0.6322017607361365,-0.6293861159034352,0.046127914524972315,0.314812982208649,-0.34736827584826896,-0.2945157190388858,0.8547493076239874,-0.6539484431572331,0.21330345337200604,-0.23724723706323353,0.20887611277626622,0.46711284779688234,-0.3100825223492976,-0.09887394502648648,1.0,0.5791733045298025,-0.4163502593928141,-0.3623004654178033,-0.7097582156115732,0.1935699147996873,-0.19102856114444158,0.26008883290678364,-0.21351543503168835,-0.1961818031526183,-0.06057201838160475,0.5669981341978634,-0.08699833322462977,-0.566520036365503
appos,0.28923413549808913,-0.11878692574514663,0.06225080330128945,-0.2128864252264555,0.3286775411727014,0.5189579430164707,0.5005311273221469,0.07223511037706942,-0.44035718539333146,-0.2039626127482001,-0.4407161377709077,-0.05424513777040699,-0.15151532503617854,0.097188521140201,0.07688966849907264,0.3857950075641416,-0.22143818904256649,-0.23339693628049776,-0.26787048840129196,-0.15808313688471914,-0.0021559962410463407,-0.3051616545048313,-0.3853186089337568,-0.5148669258267459,0.3933699531385113,-0.15808313688471912,0.07564492208667885,0.131188030542995,-0.12742272841298768,-0.063251500609472,0.4961802969158696,-0.49318666497470764,-0.29864224288470115,0.021051822284421654,-0.16247682932750335,0.13267906826954576,0.08720618988014117,0.21884181689271484,0.5791733045298025,1.0,-0.3503242875671596,-0.0002481935674034745,-0.1898168753837102,0.11695014674329578,0.20034906624652107,-0.05271066115903497,-0.025605808403128143,-0.23947343833975848,0.06437266153302756,0.3100865413697331,-0.12345949759000527,-0.23916866574422282
case,0.1423133527855966,0.07119613614191542,0.21913807296815574,0.07572906252976787,-0.8056344509110046,-0.28374643253022913,-0.28138714143896104,0.3973638106523198,-0.3791911195994395,-0.5954367536333042,0.9867119078523089,0.1110901144078538,-0.4214959634902612,-0.16981793614161114,0.6538662715935114,-0.4179335092232809,0.09768678828464498,-0.19912976269318375,0.3961946572081469,0.32840975512903775,-0.11591299463276568,-0.04717136821751271,-0.430462573942402,-0.08352740457619297,-0.2705675219910945,0.03338918411123752,-0.11786917666559167,-0.24161890283898121,0.6253037066613331,0.4806467384823869,-0.39152186323694016,0.2849574312064689,-0.25132305145290545,0.37429368298554433,-0.20050013287073082,-0.492261826884759,0.34022935866306003,-0.1751899695231803,-0.4163502593928141,-0.3503242875671596,1.0,0.35702310793861075,0.1878534200036354,-0.17747002601813688,0.13161608961225502,-0.5242270440433291,-0.17266683783741588,-0.06703379606176069,-0.4258832465767836,-0.44389990410812474,0.09241003246387006,-0.13101960224554393
xcomp:pred,0.09869717390755797,0.13202303246182068,0.3609054235883807,-0.24390971839515765,-0.34309723900476663,-0.03977080361432447,-0.14027594792476597,0.09278768054474847,-0.650515076333393,-0.1275423340804277,0.27857370256166886,0.030459619422510645,-0.4688371732921329,0.09399890709728304,0.3630327441786224,0.0039206775136221795,-0.11977501580062762,-0.31439902532541747,-0.345467557267478,0.45033024157530177,-0.4219910343509404,-0.009974175466288312,-0.3998987309234472,-0.3654067507434442,0.08186506026662443,-0.029237835918510837,-0.288873983286852,0.004637760332978283,0.23541515558729464,0.15588521950961906,-0.27998762918183884,-0.026632254056956094,-0.5470820525158073,0.3549999030949893,-0.29656119984325463,-0.1566921001878279,0.43861836147861644,0.1907806789243814,-0.3623004654178033,-0.0002481935674034745,0.35702310793861075,1.0,0.5806788965446539,-0.3003362852477073,0.15890414857438778,-0.054848310116223424,0.2905179045811364,0.08680040587452593,-0.029594540598772534,-0.11628430715513052,-0.31029205320479586,-0.08769463837210159
aux:pass,-0.23728221953422904,0.4267076406836804,0.5902737807062414,0.14399953087944883,-0.3159736828416211,-0.2480118738178688,-0.5323631503236733,-0.08859186231731453,-0.31721746085734903,0.0018680676557854678,0.20488000698262934,0.27437346649906896,-0.08988425185057941,0.2744473290615824,0.3365794263942075,0.09731885449858628,-0.32208819511715925,-0.32376684292832714,-0.4186036080293688,0.5218804639662381,-0.0973548769267266,0.3378152060209911,0.0013282713507946566,0.09684494991463348,-0.4211211103549547,0.4843891343252981,-0.4228272687569723,-0.2115960642757295,0.3666110644466257,0.11597549997337353,-0.6123599373541854,0.4349802625430141,-0.5916061136419412,0.18876627743241736,-0.34607324795832894,-0.4832081939728857,0.31229000356224235,0.23996710636522453,-0.7097582156115732,-0.1898168753837102,0.1878534200036354,0.5806788965446539,1.0,-0.15630737669408756,0.29306114552741896,-0.23578509824906285,0.2794272597425118,0.0027491605021935667,0.283976904199774,-0.14993932698053603,-0.04846489420457887,0.4289811010524705
advmod:neg,0.03136855169865927,-0.2259542037100296,-0.16101851472845083,0.28109342354236977,0.07590766741459966,-0.23901832409944612,0.1683301806136693,0.1291408797034586,0.048284636649981984,0.17178651978334797,-0.10676771229310004,-0.011357813070801814,0.10625843953055729,-0.22614252648013167,-0.06370519548398444,0.6339106461519,-0.5686994233364877,0.5798632878516728,0.25166363277051124,-0.1768079548343674,0.5222868451573108,-0.19391134824466297,-0.04409844604497,0.32197603763815974,-0.22064448754277666,0.17505289737293442,0.3721952268088748,0.2197034293575871,0.3833785621715276,-0.5985973928379626,0.13441962343833375,-0.09144653119356008,-0.280537540197869,0.24843298163568878,0.6472427919355309,0.2966725408575051,0.1319374340630046,-0.0340261368077388,0.1935699147996873,0.11695014674329578,-0.17747002601813688,-0.3003362852477073,-0.15630737669408756,1.0,-0.25653483196610066,0.18030707282842706,0.34666834632255916,-0.26231406347229247,-0.2650389024737179,-0.4712269877382259,0.1450604842409817,-0.21734553612327
cop,-0.3444076525580384,0.4510672159196025,0.8960312845130004,0.14939009674645293,-0.05047871349075767,0.4858352752322627,-0.10828306250151087,-0.07934583251698374,-0.2318837689245442,-0.6486791758627354,0.11528758551869252,0.1722868912298923,-0.419165110577982,0.3719441396075196,0.34266502561864565,0.10632842121156937,-0.13939841348876028,-0.12470416194713184,-0.2594721175002041,-0.14003987696204886,-0.059826224328261596,0.3112817645242059,-0.35751360204537025,-0.23717289385608414,0.13525553779893415,0.13118328266023283,-0.2270487214009873,0.062164030770752346,-0.059240251326410545,0.2983007526294025,-0.13396975588122004,-0.030427581347620223,0.02925354449209434,0.13649862725430037,-0.5082673404437819,-0.26981671588863837,-0.00018252337467654795,0.26490705970913087,-0.19102856114444158,0.20034906624652107,0.13161608961225502,0.15890414857438778,0.29306114552741896,-0.25653483196610066,1.0,-0.6072815921936846,-0.4508173829272164,0.254353606447477,-0.19081074491601455,0.14675948844623923,0.17312058079146395,0.3941719627881996
obj,0.0362509784832837,-0.13629991372393138,-0.6530979516875084,-0.12473277182454515,0.31598405879549984,-0.08401227652302812,0.01562621897945828,0.11175867966950986,0.2946887158941042,0.6813980299669264,-0.5235840810998418,0.053814262469493855,0.12942655009186174,0.2718157313210405,-0.792026626803637,-0.07935458594527482,0.04157184845488929,0.1508391180602245,-0.19901929953812772,0.16438236976222462,-0.12861455341513195,-0.010103821454650573,0.44421388658057087,0.14532916622526237,-0.11865808208889388,-0.3379407027446847,0.3950213789306125,0.08292403924880372,-0.4537643919028079,-0.1401298080711889,0.09761883721070408,-0.48945219408221174,0.2084483079847204,-0.3545254776849175,0.2445592320381077,0.7050008826590387,-0.28236075560985796,0.3367758871637577,0.26008883290678364,-0.05271066115903497,-0.5242270440433291,-0.054848310116223424,-0.23578509824906285,0.18030707282842706,-0.6072815921936846,1.0,0.5364750095663018,0.3915289905874131,0.06359545453611073,-0.008614606582744558,-0.21750687078422365,-0.07245223640083526
ccomp,0.24016874940917685,-0.24678185582799236,-0.23456331202252226,0.18478910841703555,-0.14930385599124255,-0.3405211520485664,-0.3889544804980349,0.4476235869451375,0.0788419646036653,0.4820705906102105,-0.16337631759986804,0.07632333093197867,-0.1673409301771047,0.30236772680701984,-0.33453757896143393,0.12702576171668675,-0.49409421328698744,-0.09549924831637135,-0.36125874173289185,0.11080421291873489,-0.1803831363072163,-0.18842510001868912,0.2687074981495685,0.25513435981712845,-0.3324267153389438,0.23370327812986055,0.03711100406408044,0.041359151792631735,0.2605447465183906,0.007621185192903932,-0.4165974614918527,0.0599206598010566,-0.4101147801837811,0.4018134030758772,0.4836241194209176,0.37346077205913997,0.23240234652706582,0.5230258690617214,-0.21351543503168835,-0.025605808403128143,-0.17266683783741588,0.2905179045811364,0.2794272597425118,0.34666834632255916,-0.4508173829272164,0.5364750095663018,1.0,0.12760839695517728,-0.20070271598931713,-0.38045163879923743,-0.2112555351737422,-0.23627512114343519
fixed,-0.2820449246906421,0.18567972475427955,0.09490461386380561,0.24994110776965667,-0.02759062333247212,0.08084124494165353,-0.4013199644889377,0.2712329610587952,0.31548910691771204,0.021304207285278688,-0.06586208869089388,0.1137007168539187,-0.39371941600128074,0.6133250332410581,-0.44959987229994175,-0.29462998360177656,0.10805800189090613,0.017742561678868948,-0.21366123813899676,-0.009463532216978291,-0.21537074152459024,0.34320696207369034,0.3250023078924449,-0.044652322749287814,-0.11564122998159286,-0.35672700937644586,0.26917172096226366,-0.2834531430880644,-0.5418109655090922,0.514132535683201,-0.24334179728681943,-0.1970456612492118,0.5263506183849377,-0.15754522780318797,-0.19245775665441542,0.19005936335474408,-0.3635494724302024,0.4941309817610722,-0.1961818031526183,-0.23947343833975848,-0.06703379606176069,0.08680040587452593,0.0027491605021935667,-0.26231406347229247,0.254353606447477,0.3915289905874131,0.12760839695517728,1.0,-0.30334173028002454,-0.11342460001566547,0.16819694685485478,0.22577233442176647
acl:relcl,-0.2540906073029547,0.22768492014567507,-0.11809918763315866,-0.38674864137476167,0.3087027579421649,0.06297450719987206,0.07346951210487937,-0.6107291527579459,0.014456043336534571,0.3852578071416413,-0.4277158078476347,-0.01702308876922304,0.7553452472482636,-0.30600948657529664,0.067764535395052,0.08821896003926484,0.37812123699763645,-0.22766339232611782,-0.018549238722502453,0.13327795475277537,0.023230439463208633,0.2988165905132365,0.38700427903834,-0.024866648723490967,0.07969306406551406,0.14597001953424113,-0.17067067297728733,-0.30009870950687956,-0.3492552838021221,-0.38164712036339826,0.14221816813136792,0.2376027776852758,-0.06262553767252658,-0.5970736214765435,-0.2755173258526457,-0.3254004229170604,0.025186701203812906,-0.39221243651757304,-0.06057201838160475,0.06437266153302756,-0.4258832465767836,-0.029594540598772534,0.283976904199774,-0.2650389024737179,-0.19081074491601455,0.06359545453611073,-0.20070271598931713,-0.30334173028002454,1.0,0.37696829401786736,-0.12778678881465605,0.3628994122757928
advmod,0.20830051083045215,-0.2709850477854406,-0.05022299049025225,-0.16903958464502267,0.7247885310741053,0.4607163268345491,0.5155540999694955,-0.4282858370594886,0.04347866736763511,-0.047067038189543026,-0.4588103649833291,-0.22051101000658974,0.17506482958399314,0.04929984362825532,-0.21657218335555786,-0.0727301569250224,0.121189129863994,-0.07861299969533243,-0.5245569439265553,-0.0012806856240972107,0.10593238025527983,-0.2690614854830131,-0.16280493257501602,-0.1868915183105138,0.6724130924698911,-0.3339677131802209,-0.5462025060403329,0.15749622292535295,-0.5106510850867972,-0.0589058775856125,0.5386902332414005,-0.252435743830111,0.21744029186848476,-0.43605434369411417,-0.21418607129546754,0.11296979059867322,-0.26125215496280124,-0.0983029740408287,0.5669981341978634,0.3100865413697331,-0.44389990410812474,-0.11628430715513052,-0.14993932698053603,-0.4712269877382259,0.14675948844623923,-0.008614606582744558,-0.38045163879923743,-0.11342460001566547,0.37696829401786736,1.0,-0.29709943358649743,-0.12092335795175879
orphan,0.12263812784439658,0.13217979308705427,0.26930223829201183,0.707538159262208,-0.16447864618776536,-0.15197652488320382,-0.11108508048599516,0.14371860272090542,0.3906000963851224,-0.04187002736242824,0.12941799161332573,-0.5323373431565598,-0.22118381533986156,0.07727428421110258,-0.060120136186175024,0.046052543211656534,0.17674904187815635,0.07298231657074525,0.35124894769111387,-0.21704659578819482,0.5226403672314787,-0.06094601732805143,0.24931512950686047,0.37808826380423155,-0.23082563712513285,-0.21704659578819485,0.25259682506410736,-0.08668909684084827,0.03650587072009062,0.023119202374431082,-0.012131701466067882,0.222916004400203,0.3892504565564627,0.2770276734561078,-0.04030457628663377,-0.4116538185317051,-0.6349476669792861,0.03670340288849514,-0.08699833322462977,-0.12345949759000527,0.09241003246387006,-0.31029205320479586,-0.04846489420457887,0.1450604842409817,0.17312058079146395,-0.21750687078422365,-0.2112555351737422,0.16819694685485478,-0.12778678881465605,-0.29709943358649743,1.0,0.06638305908799469
punct,-0.8570172154735584,0.9162417017527235,0.4095753606459776,-0.1820472969421928,-0.07694300699211547,-0.006503452944487264,-0.43499521583058587,-0.4232631709050663,0.038354828192445574,0.15356957742288913,-0.11995493412431844,0.6154274290251345,0.27162108123851864,0.36674249920417523,-0.040839401510522795,-0.03367267664989797,0.14691623077170668,-0.09053875194596141,-0.046509747077733796,0.1946265475647413,-0.31512974127145316,0.9258484964201028,0.34434738842792934,0.009301615483598508,-0.53642796160236,0.49493784608275554,0.22462798833698228,-0.04312929419083636,-0.1769441040224011,0.1059211439119427,-0.4049451688487931,0.11294014055320532,0.11103755722908337,-0.3698794413788891,-0.5797747114089385,-0.17058360698193048,-0.11729822863206915,0.1608783492252453,-0.566520036365503,-0.23916866574422282,-0.13101960224554393,-0.08769463837210159,0.4289811010524705,-0.21734553612327,0.3941719627881996,-0.07245223640083526,-0.23627512114343519,0.22577233442176647,0.3628994122757928,-0.12092335795175879,0.06638305908799469,1.0
