,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
cc,0.43455913701944954,-0.4660404119968475,0.27695551088574355,-0.373516106810258,-0.24894705989713578,-0.6306936041475628,0.9989299056604535,0.05426056810011298,0.12353190120398073,-0.41852256864588494,-0.1109053891893603,0.29654822077436943,-0.019978004348811376,0.11820787656971911,0.1354383198148059,-0.28480816726975894,0.02519161245558782,0.043563768304037215,0.3254086213525015,-0.40794268953305907,-0.1212373667363812,0.05235879310593554,-0.3181423827497764,0.6773342945053624,0.12823521316653597,0.07926230391896082,-0.790534770184091,0.017728111798973035,1.0,-0.24395929628494983,-0.1969197456857969,-0.025563489611529988,-0.18562676848695758,-0.3372936850834471,-0.44083212837172653,0.36854052949810545,0.7101496300734309,-0.3372936850834471,-0.1287267480552842,-0.2161280944647189,-0.1343985980365311,-0.2583788502045854,0.3900214453705532,0.2209658088076519,-0.08207240000530332,0.6773342945053624,0.04169640352199793,-0.5514163086470791,0.6293731328183461,-0.40396118809617115
nsubj:pass,0.4728786946857192,-0.6311086384080926,-0.07883971775437967,-0.10822539140458977,0.324247887310645,-0.3563021296437126,-0.2263458506529112,0.21944453667337455,0.006150764446921909,-0.26745545087683464,0.25601661858878166,-0.001943683154774797,0.17845229491646228,-0.1699994575044823,0.6537180571237701,0.49398849959680474,0.26513906934399595,0.05099751810548028,-0.04669133032238494,-0.4844861603050831,-0.03246293506706181,-0.11507437216374196,0.13923801179463993,-0.28799475320245965,-0.5076462675399458,-0.5712956340526386,-7.81439888974993e-05,-0.1571820149960072,-0.24395929628494983,1.0,-0.29858822785397804,0.14652639806757453,0.3287856883844529,0.29607056884254573,0.6380109598056936,-0.06170102042805072,0.3512018388335542,0.29607056884254573,0.3733770746412467,-0.14091481582425175,0.5966899028951677,-0.0816597145923867,-0.3288318664171074,-0.27999347259760493,-0.07492404861422762,-0.28799475320245965,-0.39924626584689415,0.03287972368742839,0.3573673830651098,-0.595673047317509
discourse,0.20097558004252464,-0.00675543169746255,0.09139184040288587,0.008292213390957578,-0.36547213510749443,0.5984938937532783,-0.20095254434840898,-0.2113482438635223,0.31419475472888003,0.8280711328077054,0.15529176928339603,0.6234526402318342,-0.5348121856995783,-0.6068112351446976,-0.0008864421866542373,0.26928706891105086,0.4623753109696803,-0.05676155806223316,-0.5940332714309481,-0.09248233559697684,0.13797710214896108,0.48751442177295684,-0.38267252970261134,0.36577385925190564,0.3444848904317295,0.07366845451725122,0.3392082644886243,-0.3553378960260501,-0.1969197456857969,-0.29858822785397804,1.0,-0.2648218546676742,0.24771100840975188,-0.12621897153732833,0.15249415927122356,-0.6624836178358094,-0.5248954363398805,-0.12621897153732833,0.06861152462547862,0.07164394880171851,0.08085970708659988,0.27528624037728966,0.2873973577175749,-0.5770072295236572,0.8280982973353923,0.36577385925190564,0.5563149318615053,-0.10784126789573731,0.024662267276174654,-0.15294789880284418
csubj:pass,0.11251422675157186,-0.09450272595919397,-0.19054743938995133,-0.44989784184671755,-0.04380306971579578,-0.5428769110411,-0.020333758960467647,0.008312334125669717,0.17905759297772317,-0.38810613363504487,-0.2828966824537943,0.06511252503365045,0.5384068418168823,0.22850242472494672,-0.04701479821004543,-0.28128335413562916,-0.2609685111464369,0.08768551146559075,0.7896984932861414,-0.147213396241009,-0.3142292856136356,0.16818256392056302,0.608818375051501,-0.592634964591568,-0.13076081679606763,0.11703013006605482,-0.16477446334808243,-0.41499132578777986,-0.025563489611529988,0.14652639806757453,-0.2648218546676742,1.0,0.5194610834012299,-0.5926349645915682,0.5145015291702927,0.28344327688795357,0.4823181287779947,-0.5926349645915682,-0.3149662199886511,-0.29889436356451815,0.13818964238910506,-0.618025158618526,-0.3421186409501508,0.04736393402023983,-0.19751898556773656,-0.592634964591568,0.08000798093588116,-0.1963528862412917,-0.23733675300066154,0.05272875644649209
acl,0.42807169043242793,-0.39300491838677004,0.0030671970760439943,-0.47495320693483273,0.2676876767215665,-0.13136134361657772,-0.1917901450330043,-0.19095073683579425,0.51799052862905,0.17928368290519361,-0.459235308813137,0.30197844560765263,0.39527311717824637,-0.6105679451328662,0.5697798813176161,0.31655821187919214,0.0828533127736335,0.6476509274722122,0.29839845629963047,-0.4952526319619943,-0.5754925281212252,0.48098507888303266,-0.16807738331775535,-0.15110045054711302,-0.0696326000749896,0.3374101536725708,-0.0767118724988957,-0.5178338137449829,-0.18562676848695758,0.3287856883844529,0.24771100840975188,0.5194610834012299,1.0,-0.5252498307812621,0.7966502290289963,-0.5811777509722746,0.19611760426503758,-0.5252498307812621,-0.38204136477056877,-0.5381280326034177,0.31106449706580364,-0.36097533263841985,0.1685196518575939,-0.07227745202445902,0.008872368543791276,-0.15110045054711302,0.24341360560646794,0.2853429904569737,-0.20479631280715527,-0.38816715548316444
expl:pass,-0.1129000951367929,0.09590197312827682,-0.5082165840658405,0.7993369374237043,0.419311896383729,0.2745520002168087,-0.3451500165211482,-0.1317817819901893,-0.37146821412735503,0.2666327495931827,0.48241899937444094,-0.3620075485173841,-0.13790579078856927,-0.06589818844411112,0.07232574708445526,0.04010783443329884,0.07432565320909251,-0.22945345003494919,-0.5704947446221992,0.030648846471637615,0.5771846009114591,-0.35748249176373,0.16258194834579298,-0.14285714285714288,-0.3986519449071999,-0.4510558956968097,0.40968815328416897,0.188481017041634,-0.3372936850834471,0.29607056884254573,-0.12621897153732833,-0.5926349645915682,-0.5252498307812621,1.0,-0.052682827224580356,0.014829967092484337,-0.33334793262679113,1.0,0.5332799804161695,0.26293654670567357,-0.20228534350793373,0.8022146811732309,-0.5140352515197201,0.07487880766859258,0.12666218406540874,-0.14285714285714288,-0.5278971906456584,0.2076673752633986,0.15520881150512317,0.027937572797921622
amod,0.43656139620824636,-0.4199981210407037,-0.3887844512669085,-0.1663321417281272,0.4044665728018791,-0.17540798931919593,-0.44515162201714875,-0.2868990869728636,0.22904173560893984,0.23224682077762437,-0.010715003904493469,0.15337725379788422,0.4290941020504189,-0.5507031154689673,0.5963811732670065,0.3294437908736548,0.23002818809285525,0.31096641713609097,0.1498529549281219,-0.5433901002257687,-0.25200039592345613,0.23035252533957615,0.25960603301295665,-0.462434798414055,-0.30332756742201616,-0.13821845284715567,0.24350010640399145,-0.6775835406335344,-0.44083212837172653,0.6380109598056936,0.15249415927122356,0.5145015291702927,0.7966502290289963,-0.052682827224580356,1.0,-0.4549019316689539,0.1456793229778069,-0.052682827224580356,0.06729203913416636,-0.4689409266094922,0.3847395677647204,-0.08468707139191815,-0.4024826461091459,-0.20088405619562633,0.21049597860497582,-0.462434798414055,-0.12333722057292511,0.18352835222038621,-0.06769007554867952,-0.39902856934402225
nummod,-0.1249314244347818,0.09381766957698401,-0.06344158442808238,0.09286211084970486,-0.3313261344076321,-0.4866123314445147,0.3870485683605712,0.5034991411623699,-0.1383789290036212,-0.7423066091197886,0.04649771522880476,-0.12629316513071367,-0.03768231010917169,0.8834404525360311,-0.5303866621676527,-0.638869424724113,-0.4837909157128578,-0.43241031482600156,0.37737841049473586,0.21902702614934394,0.39870754146360754,-0.191218162566381,0.5335710975213731,-0.24686297207606114,-0.30717078535076303,-0.1968071228400508,-0.43179237132017956,0.42909587720606834,0.36854052949810545,-0.06170102042805072,-0.6624836178358094,0.28344327688795357,-0.5811777509722746,0.014829967092484337,-0.4549019316689539,1.0,0.45790705916210644,0.014829967092484337,-0.046679050384028066,0.4274062735154268,-0.24073008966044723,-0.18055697837670778,-0.30006416210455333,0.1558738366313058,-0.3821741921151117,-0.24686297207606114,-0.08323128938555109,-0.5268348965784486,0.1906540992190116,0.21487269649904714
conj,0.6160055983135567,-0.7089176225342242,0.0280055041306291,-0.47525965668326814,0.023031671797991825,-0.9616176265286487,0.7172902581906898,0.1494699812420715,0.18628293721744332,-0.6835529041934102,-0.15254929795065447,0.19883418682942638,0.3647199981707486,0.14670065542809305,0.4025966178910159,-0.2040772577275695,-0.07077416091016502,0.15800211770899775,0.6310162754364796,-0.6396987659166548,-0.2258588614675967,0.0473421564919654,0.10092142241420007,0.11670111417667012,-0.2870815474791598,-0.11411639299819148,-0.7684796293778302,-0.18218874569344679,0.7101496300734309,0.3512018388335542,-0.5248954363398805,0.4823181287779947,0.19611760426503758,-0.33334793262679113,0.1456793229778069,0.45790705916210644,1.0,-0.33334793262679113,-0.11384027390199483,-0.3705400846552973,0.13894791324071354,-0.4690158505894424,-0.028815953222969048,0.1870176085385757,-0.2875638629126916,0.11670111417667012,-0.17408169446065305,-0.4719941501736895,0.5624509582829363,-0.5703406483852996
appos,-0.1129000951367929,0.09590197312827682,-0.5082165840658405,0.7993369374237043,0.419311896383729,0.2745520002168087,-0.3451500165211482,-0.1317817819901893,-0.37146821412735503,0.2666327495931827,0.48241899937444094,-0.3620075485173841,-0.13790579078856927,-0.06589818844411112,0.07232574708445526,0.04010783443329884,0.07432565320909251,-0.22945345003494919,-0.5704947446221992,0.030648846471637615,0.5771846009114591,-0.35748249176373,0.16258194834579298,-0.14285714285714288,-0.3986519449071999,-0.4510558956968097,0.40968815328416897,0.188481017041634,-0.3372936850834471,0.29607056884254573,-0.12621897153732833,-0.5926349645915682,-0.5252498307812621,1.0,-0.052682827224580356,0.014829967092484337,-0.33334793262679113,1.0,0.5332799804161695,0.26293654670567357,-0.20228534350793373,0.8022146811732309,-0.5140352515197201,0.07487880766859258,0.12666218406540874,-0.14285714285714288,-0.5278971906456584,0.2076673752633986,0.15520881150512317,0.027937572797921622
case,0.006737839889749665,-0.17299981971522393,-0.003868734347263084,0.020876690075255312,-0.04064838966404248,-0.0487232174475325,-0.11950026621651205,-0.20615878125385131,-0.7169363219033508,0.06031593931842586,0.9745069756936321,-0.1714257884334233,-0.12050041704619562,0.0006778285480826036,0.20913652320627302,0.5188949666752191,0.7781651196999132,-0.7114034574447029,-0.36225666615317004,-0.020074960605858932,0.1546775682070514,-0.6578079000220166,0.217196163062687,0.08373036458382697,0.2512937270665834,-0.9140104793094512,0.5268348565019935,-0.3288022164697353,-0.1287267480552842,0.3733770746412467,0.06861152462547862,-0.3149662199886511,-0.38204136477056877,0.5332799804161695,0.06729203913416636,-0.046679050384028066,-0.11384027390199483,0.5332799804161695,1.0,-0.09124272225908218,0.5457297822220598,0.13857354429784963,-0.43184800941020657,-0.43644387534305445,0.49013215239355173,0.08373036458382697,-0.6194162768865462,-0.27656585273399537,0.4782213432090244,-0.16293850498497375
xcomp:pred,-0.21040580377852433,0.33258484405100064,0.09780775535483947,0.4978933066040532,-0.5429698733374392,0.4721354670350577,-0.19049883503580906,0.7481823880346941,0.22016014739081882,-0.023692035330474683,0.050389378877319216,0.21979116430956935,-0.7768415624878626,0.48758922328335563,-0.6787848837620025,-0.3081139865080856,-0.38148587962668784,-0.3862511250243318,-0.5300933750618522,0.4728149515012222,0.7911950967492247,0.25697806854147803,0.05860087214834742,-0.11199890104747906,-0.33267106069882774,-0.08277009905613456,-0.030165284750960357,0.7381856088141645,-0.2161280944647189,-0.14091481582425175,0.07164394880171851,-0.29889436356451815,-0.5381280326034177,0.26293654670567357,-0.4689409266094922,0.4274062735154268,-0.3705400846552973,0.26293654670567357,-0.09124272225908218,1.0,-0.2501982429429598,0.33647410114370585,0.0471511253125791,-0.3626503786709692,0.03361524164457196,-0.11199890104747906,0.48223344457461076,-0.2263667262861067,-0.035405470360225254,0.25151533655086594
aux:pass,0.21161527514807724,-0.43722117171805586,0.5456408464348222,-0.6740752048896806,-0.20758038636135567,-0.20357015682545646,-0.10768240425721354,0.15790531726034873,-0.2656145925720522,-0.2332257944710307,0.4881980385121153,0.1041546035448558,-0.010784509871166971,-0.07469675298609774,0.4365012476995932,0.8353998793288716,0.7244229444875545,-0.30996235105133496,-0.027619048580621017,-0.12931945032685352,-0.40431427188012636,-0.3031886338480392,-0.0602010970763924,0.061161046530745916,0.3282722094355433,-0.6168930117822808,0.20421810381435943,-0.33499084307732035,-0.1343985980365311,0.5966899028951677,0.08085970708659988,0.13818964238910506,0.31106449706580364,-0.20228534350793373,0.3847395677647204,-0.24073008966044723,0.13894791324071354,-0.20228534350793373,0.5457297822220598,-0.2501982429429598,1.0,-0.5681360683769914,0.06934008940523297,-0.6346029362996712,0.2000396479839633,0.061161046530745916,-0.20251047375863104,-0.17682602369898742,0.31119986837452474,-0.3958778562137212
advmod:neg,0.015964469980206886,0.16104561054294542,-0.6092374462194536,0.917718005558021,0.30148148767070604,0.5133642562613707,-0.2774947735838958,-0.2166746741455597,0.07517583412075055,0.6467983899038741,0.1502561524335537,0.0027561468209621725,-0.32542387415665364,-0.3367197635975142,-0.04997074379096269,-0.22411218200631786,-0.10201414585794823,0.03480545029183121,-0.6810995440536296,-0.06654200777980891,0.6868924628695493,0.1548433214726061,-0.061142579052858095,0.0295595783724699,-0.4124680995148371,-0.015188149686021885,0.2786084772819918,0.15569969528760463,-0.2583788502045854,-0.0816597145923867,0.27528624037728966,-0.618025158618526,-0.36097533263841985,0.8022146811732309,-0.08468707139191815,-0.18055697837670778,-0.4690158505894424,0.8022146811732309,0.13857354429784963,0.33647410114370585,-0.5681360683769914,1.0,-0.27502446651514517,0.10050597206084139,0.33083005738706955,0.0295595783724699,-0.04859870977857598,0.2030754318850953,0.03776253494080509,0.023716581782754344
cop,0.10075458859805253,-0.10925942404007938,0.779458915227994,-0.4190976028138474,-0.3146888875630524,0.2067603656138355,0.3957915758280715,0.28463591700382773,0.40081071556579323,0.0022604215051309335,-0.4387206407262153,0.34466483008964816,-0.3622185393536298,-0.18575150570534463,0.07440481208686256,0.24641042149448622,0.03237212982949653,0.371263994500523,-0.14448957046890254,0.03134334320809452,-0.3454776887561451,0.3376618860599559,-0.888903484930581,0.7207633177376064,0.37492907014891014,0.4787491030383088,-0.44367610824293724,0.35383878419305376,0.3900214453705532,-0.3288318664171074,0.2873973577175749,-0.3421186409501508,0.1685196518575939,-0.5140352515197201,-0.4024826461091459,-0.30006416210455333,-0.028815953222969048,-0.5140352515197201,-0.43184800941020657,0.0471511253125791,0.06934008940523297,-0.27502446651514517,1.0,-0.0610250879108638,-0.12977672771247564,0.7207633177376064,0.5492151047109577,0.08483275156843278,0.051073159893052236,-0.18752742052986054
obj,-0.3089216233892195,0.28573330727016877,-0.3626552247331583,0.23090849471368,0.6760322433258421,-0.22482973843317822,0.18826582265733155,-0.40337635046444686,-0.1223176767057159,-0.18272603390070877,-0.5360426026158972,-0.6236945880936786,0.6685822789822788,0.0754095327170649,0.021466540860124277,-0.46682539298900333,-0.5735615148159139,0.5421150882851576,0.5250596230999269,0.04879032016926435,-0.2940438652221593,-0.21324044610018678,0.04828492237603734,-0.11768282698422408,-0.12548689351208223,0.5692992078353103,-0.22522365481859408,0.16275553942362522,0.2209658088076519,-0.27999347259760493,-0.5770072295236572,0.04736393402023983,-0.07227745202445902,0.07487880766859258,-0.20088405619562633,0.1558738366313058,0.1870176085385757,0.07487880766859258,-0.43644387534305445,-0.3626503786709692,-0.6346029362996712,0.10050597206084139,-0.0610250879108638,1.0,-0.6797179793385741,-0.11768282698422408,-0.37136781926779866,0.5106702029024911,-0.37066513823959946,0.3469268561607877
ccomp,0.3482913891890889,-0.2046038736183675,-0.12182117368227204,0.06435103106163764,-0.3890302336036743,0.2811450994234663,-0.08136600987913171,-0.26493465324993287,0.03509709439881177,0.6659134533317655,0.5886138313018959,0.5889161552073996,-0.48810775785664356,-0.4516627278548971,0.056235523805565436,0.22008452697041211,0.6625906271887443,-0.4317717908510363,-0.5572613770838771,-0.2565446096523859,0.3467504707087446,0.22256515373668062,-0.03652113439232777,0.2844743929023937,0.2359416506238654,-0.4044701156537435,0.38007204364648584,-0.5493893841782781,-0.08207240000530332,-0.07492404861422762,0.8280982973353923,-0.19751898556773656,0.008872368543791276,0.12666218406540874,0.21049597860497582,-0.3821741921151117,-0.2875638629126916,0.12666218406540874,0.49013215239355173,0.03361524164457196,0.2000396479839633,0.33083005738706955,-0.12977672771247564,-0.6797179793385741,1.0,0.2844743929023937,0.21308118863140066,-0.4581544293774801,0.38339198966981825,-0.29551354540128294
fixed,0.35218089378492123,-0.37171463240848385,0.534947741837495,-0.26717069831282886,-0.2855390647581313,0.0015629518569649382,0.675182575456876,-0.03291554301112558,0.10706189589910786,0.13504895853120996,0.08014411786774363,0.4051591785996043,-0.4211743966573941,-0.3178379746328204,0.2596737375527068,0.24321329355257634,0.433090952780805,0.04638800597029359,-0.3210796784762116,-0.275305313331472,-0.11187329490060197,0.09589934488165192,-0.81494363086623,1.0,0.4191283279675905,0.04263692707422363,-0.3831653226161489,0.04960600797337331,0.6773342945053624,-0.28799475320245965,0.36577385925190564,-0.592634964591568,-0.15110045054711302,-0.14285714285714288,-0.462434798414055,-0.24686297207606114,0.11670111417667012,-0.14285714285714288,0.08373036458382697,-0.11199890104747906,0.061161046530745916,0.0295595783724699,0.7207633177376064,-0.11768282698422408,0.2844743929023937,1.0,0.19041921972014245,-0.2687912636356079,0.5759429312402624,-0.4477607136296506
acl:relcl,0.18096329033851208,0.05732837069274809,0.287547845881433,-0.07686655059500673,-0.6192296717648018,0.37584470296519834,0.05428013426939973,0.46266572435287023,0.7872885935029424,0.2473317615702037,-0.4754409798057876,0.7347509864185603,-0.5949242832376005,-0.07143737782410392,-0.37551307199623307,-0.24525996442929773,-0.2873224360214488,0.17512187274870353,-0.21638852216780952,0.060195591064911305,0.225766915751037,0.8497411511134646,-0.3428841644976141,0.19041921972014245,-0.03408489581507082,0.4954005412738702,-0.3146396419463437,0.24296082556636273,0.04169640352199793,-0.39924626584689415,0.5563149318615053,0.08000798093588116,0.24341360560646794,-0.5278971906456584,-0.12333722057292511,-0.08323128938555109,-0.17408169446065305,-0.5278971906456584,-0.6194162768865462,0.48223344457461076,-0.20251047375863104,-0.04859870977857598,0.5492151047109577,-0.37136781926779866,0.21308118863140066,0.19041921972014245,1.0,-0.214326428218965,-0.13793354298606306,-0.03559483279967115
advmod,-0.4552322022579647,0.4110707478737125,-0.13996060011510142,0.26045723510695684,0.7402599096491388,0.44992369624420203,-0.5748265576415297,-0.32711559309072197,-0.07060296114611224,0.2871343750008531,-0.4231701518252869,-0.6004981952626689,0.42208850382029933,-0.3267321948032781,0.1958201288142802,0.23826076106468178,-0.25074709885899193,0.6157311690330382,-0.025501825877918743,0.256248085667648,-0.3854826773110373,-0.12785742702868563,-0.20909894842702664,-0.2687912636356079,-0.022630913069041497,0.4781716786092542,0.3729422667599765,0.15925766222892307,-0.5514163086470791,0.03287972368742839,-0.10784126789573731,-0.1963528862412917,0.2853429904569737,0.2076673752633986,0.18352835222038621,-0.5268348965784486,-0.4719941501736895,0.2076673752633986,-0.27656585273399537,-0.2263667262861067,-0.17682602369898742,0.2030754318850953,0.08483275156843278,0.5106702029024911,-0.4581544293774801,-0.2687912636356079,-0.214326428218965,1.0,-0.7045463406082422,0.35633619394947746
orphan,0.7336204741319221,-0.7976785411362094,0.15829451626717206,-0.1840803977490261,-0.27455048362823103,-0.5001818145226238,0.644304252552952,0.1766555945324665,0.028728498637913893,-0.20547268572835536,0.48453475096533416,0.48589876824573563,-0.3316882504479068,-0.09913836073330798,0.41978329197697,0.16118095038605784,0.5018638190348573,-0.3037101027496826,-0.21535713098944037,-0.6324076059573861,0.24671638455469264,-0.011106894677846006,-0.21373423942222533,0.5759429312402624,-0.12139257723084398,-0.6010975410920326,-0.4364245230990277,-0.15071017227536634,0.6293731328183461,0.3573673830651098,0.024662267276174654,-0.23733675300066154,-0.20479631280715527,0.15520881150512317,-0.06769007554867952,0.1906540992190116,0.5624509582829363,0.15520881150512317,0.4782213432090244,-0.035405470360225254,0.31119986837452474,0.03776253494080509,0.051073159893052236,-0.37066513823959946,0.38339198966981825,0.5759429312402624,-0.13793354298606306,-0.7045463406082422,1.0,-0.7893266241419145
punct,-0.952763857466973,0.9789386283003235,-0.11202525363380988,0.2974641646268116,-0.0036263396995671066,0.4365306946718571,-0.41349378335666204,-0.12254434811443941,-0.4221090113392605,0.030871112895049048,-0.10411529546466049,-0.6156562833768268,0.13949299631027534,0.5170522929177226,-0.7717135618537013,-0.34786586893327576,-0.4284006819064462,-0.21505086291334455,0.1588720463078688,0.8957748705086659,0.02157560149055666,-0.3400336332711105,0.39796581303948886,-0.4477607136296506,0.30650359589858067,0.31027574069760666,0.471520147742365,0.2992053844221375,-0.40396118809617115,-0.595673047317509,-0.15294789880284418,0.05272875644649209,-0.38816715548316444,0.027937572797921622,-0.39902856934402225,0.21487269649904714,-0.5703406483852996,0.027937572797921622,-0.16293850498497375,0.25151533655086594,-0.3958778562137212,0.023716581782754344,-0.18752742052986054,0.3469268561607877,-0.29551354540128294,-0.4477607136296506,-0.03559483279967115,0.35633619394947746,-0.7893266241419145,1.0
