,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
discourse,-0.5718323730306484,0.5241032569093328,0.0009279591209478334,0.21074922703859816,-0.14175949906905283,0.2990921171370275,-0.3422524144586024,0.26950641547033677,-0.1686712750010331,-0.4790085298012449,-0.504906368246313,0.1530565308781182,-0.5643111868965004,0.056983040876190987,-0.03909917179594577,-0.1078659475565837,0.5661135366284294,-0.04969425462793458,0.6128390288650114,0.5023171687473341,0.3814592614260318,-0.28107017389644706,-0.20100583129378558,0.22389864270443857,-0.3180498808814506,-0.5743273062401983,-0.4049719796745827,0.2492422239918865,0.23077204573998075,1.0,0.23166415763857764,-0.11745303035035976,-0.07759060758408105,-0.1562139926169831,-0.7626432386995194,0.3010341288019576,0.6257696079150209,-0.5179133260822496,-0.009288097236247303,-0.04449813915781707,-0.42729506230979486,-0.22137369143530042,-0.15210537906145494,-0.5951201600392831,0.31741178271939247,0.6375103947684905,-0.10658049414479974,-0.5353782595249524,0.5457182986292661
csubj:pass,0.3093264494213818,-0.12631761805591507,0.31773575334877663,-0.5051724744126851,-0.0877559675908029,0.11455763259018469,0.5836517684564803,-0.1391145450588627,-0.13055438022554966,0.008716447008512013,-0.21342419975345053,-0.42500405892360893,0.3402118620784932,0.5984731769840564,-0.14504075268890593,0.12152797327249333,0.37598061794182,0.05656184134465098,-0.1638887937994633,-0.11554263393417562,0.15428465415199502,-0.8738937919816093,0.30019584675509325,0.07942543637712936,-0.07167189758599704,-0.20696104062373655,0.697814903175712,-0.03318329478693208,-0.28445322330057876,0.23166415763857764,1.0,0.18690129406862258,0.15663033912193655,0.6889326745818342,-0.5406274926865849,0.33121775643539764,-0.08347091937797552,0.019892031510464217,0.4258619642482287,0.020200124124908528,0.19338199145656637,0.10736961698982804,0.28737508465038364,-0.4953257640710246,-0.21840530325052307,0.2209434743684301,-0.3660445672968226,-0.09293339170936955,-0.1515647718897025
acl,0.3095340441355747,0.16449439044371983,-0.5665431289346649,0.08932491921934582,0.3304991393932145,-0.6165111146212027,0.5252770303135657,-0.1853605890340566,-0.05969482939509284,0.2333508121560939,0.3718089655353995,-0.7001378383597533,0.06574260138914434,0.19018816900921887,0.12696091415649755,0.9547323669876416,0.38642127775575225,-0.8924052663727516,-0.08058493651676492,0.6732979500064551,0.2622272087999597,-0.2733289895456095,0.32592431465649574,-0.7216941149576603,-0.5171816455255769,-0.5638221467330189,0.31081282521458453,-0.6984733944711341,0.4116970603036644,-0.11745303035035976,0.18690129406862258,1.0,0.5768622509760151,0.6018822675717644,-0.45567995838298025,-0.5635039520871091,-0.1562930358885888,0.10988824602551983,0.7401080180443254,0.8059867586957055,0.06788505275147039,-0.6814219596357474,-0.173378706861868,-0.1912635615212407,-0.05213228367378669,-0.26426112538844404,0.1885617178642153,-0.4470618166509272,0.07508279587444443
expl:pass,0.6595341513385675,-0.5398410647810097,-0.523121484249062,-0.20956727178563983,0.8533911718477629,0.24666012152466701,0.19672763947201244,0.6074811582025885,0.7112513170867399,-0.0005831476090252143,-0.33919086730824993,-0.9280653279418245,-0.46663988641931436,0.5109991647316837,-0.5981974784325322,0.7799306005668465,0.1280687995209275,-0.7524261849816115,-0.6523631076238084,0.35010491622926043,0.8033134172768026,-0.5475804976058681,-0.47404075448498784,-0.11536354424788618,-0.04800756959132695,-0.12020099371312308,0.017630049196039565,0.16316993350400463,-0.3585096979811557,-0.07759060758408105,0.15663033912193655,0.5768622509760151,1.0,0.6763848450903868,-0.4122568423606322,0.2290507176472318,-0.47646467896727707,-0.0783738268173636,0.9310460443139953,0.0030885686560823637,0.7183308669679908,-0.4674212316026256,-0.26777786286091315,0.3819307155078433,0.21133207417122413,-0.5735189213488648,0.36126304761740774,-0.664006019034385,-0.58640154871979
amod,0.574762955047757,-0.4502498051330798,0.057426304639155976,-0.22599162799082523,0.561408597668005,-0.029273492749208763,0.4832949434364809,0.16573716104214498,0.152397619347773,-0.09756365808202674,0.04014494646911357,-0.8932536343240381,0.1723628253681782,0.8405262449878653,-0.4959806706695776,0.6570812736989412,0.4442891008713988,-0.43827737464980177,-0.5941689282130709,0.1492146105225409,0.5184637586751661,-0.7324750219270719,0.003877858723105979,-0.371988849334529,0.13130649778277173,-0.29982556882374983,0.7174901960029191,-0.15556522771170284,-0.3921422483943674,-0.1562139926169831,0.6889326745818342,0.6018822675717644,0.6763848450903868,1.0,-0.47426976853886554,0.06499185346053507,-0.6382731915718604,-0.1348592839635309,0.8575376027740614,0.22487355715441704,0.4752422409879779,-0.037346925617028855,-0.20591274250475544,-0.1370455584521452,-0.40278216916969956,-0.48985053316259836,0.253749148507805,-0.1814008428198419,-0.5249787305842482
nummod,0.14851613856812387,-0.29694405960243414,0.15499882715426094,-0.11356647864514,-0.2362117403397242,-0.07508877724637132,-0.057657746357548896,-0.2698647646526422,0.07804060385881763,0.39139789856932433,0.32034552587385007,0.4695677594212425,0.41423167015870827,-0.46993431746087594,0.22408040768089707,-0.4809173695341415,-0.7916237420068849,0.5077248843852412,-0.239518441915873,-0.7044038689721069,-0.647960454923514,0.6389103278590748,0.09601239169155054,0.1765802393545416,0.3683815750061463,0.7897698124449355,-0.03614942757332807,0.04603240714849272,-0.14491310785050573,-0.7626432386995194,-0.5406274926865849,-0.45567995838298025,-0.4122568423606322,-0.47426976853886554,1.0,-0.12890862258195718,-0.21338246784479503,0.47880832001412515,-0.5906521091959472,-0.2890249362074391,0.1318479776479367,0.41737380751231357,0.28152224299472967,0.613906030970143,-0.09617421428912296,-0.24952965724657789,-0.0852218957278964,0.6870549547766981,-0.257113877478096
conj,0.2981054709322714,-0.5600517684814122,0.1873381796386074,-0.5591147487223715,0.1910784171767605,0.9619794730199865,-0.14162375837089483,0.6237968799109717,0.6302115855491208,-0.1574097981226331,-0.9091144803715916,-0.1055968707865493,-0.4107938377681158,0.3100048303458334,-0.5726882419978163,-0.38521474916699255,-0.21809581980773776,0.35716941567983646,-0.3868289137859614,-0.4486645095660804,0.41348525325093655,-0.5463110801342913,-0.5957760017947885,0.8562797087910993,0.30906683777683586,0.437250477696986,-0.18524002277095333,0.9151907023021839,-0.7579863302970792,0.3010341288019576,0.33121775643539764,-0.5635039520871091,0.2290507176472318,0.06499185346053507,-0.12890862258195718,1.0,-0.03627340593557474,-0.0913860965728168,0.09292155422260097,-0.8917976873611816,0.5653789823698455,0.2549806809673327,0.22389126580644222,0.30068690560582506,0.35740282810793317,0.1043577029726665,-0.22699803389023468,-0.24592790520991076,-0.4979716941514481
appos,-0.5033493652957673,0.7798111152989867,-0.29772906206439625,-0.03150166879385341,-0.7141291107345511,-0.1042787595093786,-0.0013031496600733857,-0.3460036977366087,-0.29513281380105616,0.24003862527425504,-0.2372296368464659,0.5692743010954833,-0.18234575117695187,-0.6972261718258822,0.6900470550577951,-0.2959261613845339,-0.052633552951774534,0.08110255650008734,0.8395376606295603,0.24121988340420453,-0.346915164088269,0.11842541325228922,0.33040722738968525,0.3155300373668007,-0.7243605896385621,-0.16260512352727743,-0.5204242103152302,-0.10084503279476614,0.6641611497167756,0.6257696079150209,-0.08347091937797552,-0.1562930358885888,-0.47646467896727707,-0.6382731915718604,-0.21338246784479503,-0.03627340593557474,1.0,0.21175422038826686,-0.4462315813674086,0.1155269447010647,-0.5434798558993911,-0.43397599858427094,0.4480007001753634,-0.37747185590463866,0.617680529451856,0.9312574387843355,-0.6323911828013208,-0.3297175416265824,0.8276697572901206
case,0.5613712532817166,-0.07448417835590217,-0.4234655453435268,-0.7112150081554589,-0.4418894047930453,-0.25602602087705445,0.74014319344667,-0.5685622382833964,0.1792188823163104,0.9894658538802366,0.04974182480925587,0.046807117873049954,0.4611375341353051,-0.5622835272676894,0.6017033534646702,-0.006908401653326844,-0.7679992510829676,0.01851834303604306,-0.140948642199391,-0.42888626387887774,-0.6079526172125362,-0.033329936686444406,0.5546923695564621,0.25395316726400236,-0.47244497160671695,0.6012325223357081,0.11459612765775821,-0.26785168751276084,0.16714358367311197,-0.5179133260822496,0.019892031510464217,0.10988824602551983,-0.0783738268173636,-0.1348592839635309,0.47880832001412515,-0.0913860965728168,0.21175422038826686,1.0,-0.09541227744043072,0.044200224655621095,0.330735955236542,-0.31949988862265916,0.8714721729682472,0.38821643562734554,0.42209127517257666,0.20561421833239024,-0.7337878017307973,0.03943786304081893,-0.05457439611661757
xcomp:pred,0.6092176803285504,-0.38302730863234746,-0.41057210994647647,-0.20226294715463997,0.7256226737489537,0.04721816518560756,0.3896444171346367,0.388738425567719,0.4457965464559322,-0.007983258187819097,-0.18430873441260037,-0.9862272949717799,-0.24879368363378643,0.6307860246772519,-0.4852727150317057,0.8654335940191351,0.35561018775005676,-0.7763537748311998,-0.5397357215473838,0.43418970072044377,0.7350250444733974,-0.6934926209360384,-0.21077092629308555,-0.2956021485544424,-0.14729899654148046,-0.33913935764849606,0.29060780478575615,-0.07300972586124134,-0.23904897825028018,-0.009288097236247303,0.4258619642482287,0.7401080180443254,0.9310460443139953,0.8575376027740614,-0.5906521091959472,0.09292155422260097,-0.4462315813674086,-0.09541227744043072,1.0,0.23323894149930735,0.5683253218776458,-0.46272625068183254,-0.23844636459979981,0.06822416204346826,0.029390028258094895,-0.4640043795556076,0.28370851090325705,-0.614414397066937,-0.4509687923822893
aux:pass,-0.19541220510347349,0.6121308545017884,-0.30062092915211086,0.41784841333603573,-0.12073921125741617,-0.9248038601370772,0.35121972762160664,-0.5706965113771618,-0.5985595896752757,0.14545522189489896,0.7275560989726191,-0.17933028944590698,0.3195996180453948,-0.1005462904535749,0.5108533054591842,0.627547321507422,0.4682415816186139,-0.5865324325616927,0.39855232120575984,0.664631949989379,-0.17346256497788462,0.14246040639193933,0.6370651950518057,-0.8707219838014018,-0.5316073467682061,-0.686989329202848,0.2962354733108063,-0.9510943777982179,0.7730539853865365,-0.04449813915781707,0.020200124124908528,0.8059867586957055,0.0030885686560823637,0.22487355715441704,-0.2890249362074391,-0.8917976873611816,0.1155269447010647,0.044200224655621095,0.23323894149930735,1.0,-0.49554021540861976,-0.47807352328487074,-0.18470177544442684,-0.519745906571455,-0.2637280640367096,0.021319456881981332,0.1256976742245289,-0.07566489283048326,0.532627451610681
advmod:neg,0.9216212807769818,-0.8941127923131942,-0.25559825981802975,-0.6855772129362556,0.5730870221198637,0.5198847544652603,0.33287417151243015,0.4739382481600647,0.8799204595236232,0.31482815408941006,-0.4834484438216594,-0.6506145452236839,-0.1478687129914215,0.34695416235285886,-0.5449489373904055,0.25951778195085023,-0.45935020729050513,-0.1818714220617358,-0.909219613316942,-0.3862768376762345,0.40381730406235683,-0.516207884772069,-0.41508357753611047,0.3843264315817857,0.21645424048811335,0.5687493836282673,0.12246624485354896,0.4645505078994121,-0.7296946327961181,-0.42729506230979486,0.19338199145656637,0.06788505275147039,0.7183308669679908,0.4752422409879779,0.1318479776479367,0.5653789823698455,-0.5434798558993911,0.330735955236542,0.5683253218776458,-0.49554021540861976,1.0,-0.06416253898290969,0.2196897396326031,0.734583570968265,0.25491425502070514,-0.5166404597815206,-0.023583259010757765,-0.25905437221730226,-0.8903162191080766
cop,-0.18599108851087898,-0.3529238597736632,0.9425267733882281,0.10134542095218145,-0.08513560207345007,0.2966614158452116,-0.35252931038034213,0.045913926539547054,-0.2319285501212312,-0.4465859005819325,0.13777786993162597,0.35910802935477415,0.3818419975029237,0.3500518118103752,-0.34774404780186147,-0.6726561383320244,-0.012109527238001835,0.823974940867427,-0.21041314610612852,-0.6661762418493625,-0.21035538689802782,0.17021641084870487,-0.14129241797439537,0.16103741388417356,0.8708370042566586,0.31759117377568163,0.36608369718271755,0.3505461392132247,-0.569363007790013,-0.22137369143530042,0.10736961698982804,-0.6814219596357474,-0.4674212316026256,-0.037346925617028855,0.41737380751231357,0.2549806809673327,-0.43397599858427094,-0.31949988862265916,-0.46272625068183254,-0.47807352328487074,-0.06416253898290969,1.0,-0.16266567859814637,-0.03200383112263891,-0.672931063828687,-0.20264218607164391,0.1956635009194839,0.8217099219946081,-0.32668192107366134
obj,0.3838885645580003,0.021871144622421818,-0.18128062278439433,-0.8270435278905256,-0.6549965273348631,0.009380461068643407,0.6693945676991784,-0.5263137691572565,0.08964013110022605,0.8314780005845874,-0.23927002002915942,0.21893062521130338,0.40591855409554134,-0.49230400318541195,0.5714217400902143,-0.3058475128646767,-0.6524079562605457,0.2989935536279749,0.041507035539000085,-0.5319619635780225,-0.5915249542347728,-0.242538007726454,0.5286401659326785,0.5563977544516187,-0.4607884430524008,0.5677771391378782,0.0933730015876589,-0.029291971243469748,0.07133724716455374,-0.15210537906145494,0.28737508465038364,-0.173378706861868,-0.26777786286091315,-0.20591274250475544,0.28152224299472967,0.22389126580644222,0.4480007001753634,0.8714721729682472,-0.23844636459979981,-0.18470177544442684,0.2196897396326031,-0.16266567859814637,1.0,0.13983066392550345,0.4836961216047791,0.5573719686951439,-0.9606004712129641,0.012627021417339642,0.06931799514242394
ccomp,0.6029997650249115,-0.7042527962831947,-0.3570730575145055,-0.34961769974809864,0.41488430261544723,0.3847614320625558,-0.05824917678080673,0.40130823056863324,0.8181276200099333,0.3593084683029328,-0.26736914388842936,-0.156376601334367,-0.2371148218627671,-0.18645750899944677,-0.2899317107125769,-0.007439845637736351,-0.7821270193260803,-0.0353181537966784,-0.6702193394255526,-0.42667758758551333,0.08671322042491098,0.17887788834061719,-0.4804344769439286,0.3800243556082554,0.26251357213139753,0.7748579595426935,-0.32935947888809214,0.4452215002868858,-0.4663871733472836,-0.5951201600392831,-0.4953257640710246,-0.1912635615212407,0.3819307155078433,-0.1370455584521452,0.613906030970143,0.30068690560582506,-0.37747185590463866,0.38821643562734554,0.06822416204346826,-0.519745906571455,0.734583570968265,-0.03200383112263891,0.13983066392550345,1.0,0.36762658988100994,-0.5253581662290333,0.09595737013225938,-0.035844490037332144,-0.6715300579265502
fixed,0.17705820961779084,0.105577934420343,-0.7401747312868311,-0.42714084515956485,-0.11307517019102324,0.32447602302787354,0.08476836581295036,0.19388121052870844,0.5515150171023994,0.46445871581552595,-0.6660530569972563,0.049736201780936344,-0.565137413568936,-0.5587578979813247,0.23199071758110515,0.01322675706791566,-0.46464234129431,-0.24710770678116728,0.15042637349784665,0.11523681830803476,0.09551315918496278,-0.12563255037334756,-0.1832073260723738,0.5951875488088912,-0.6213826394469771,0.26283992422948493,-0.7169582434953511,0.31177816937723485,0.18145721828817865,0.31741178271939247,-0.21840530325052307,-0.05213228367378669,0.21133207417122413,-0.40278216916969956,-0.09617421428912296,0.35740282810793317,0.617680529451856,0.42209127517257666,0.029390028258094895,-0.2637280640367096,0.25491425502070514,-0.672931063828687,0.4836961216047791,0.36762658988100994,1.0,0.44292159137358916,-0.5014853418266771,-0.7101450933634033,0.15888934952285164
acl:relcl,-0.45626925060687673,0.6966750085067704,-0.019050426800546194,-0.18617572120261547,-0.8192881592936225,-0.027053096441483813,0.12091806561299667,-0.4270411876739105,-0.39768848975563725,0.2014160040910085,-0.26580218400545524,0.5656576044404356,0.02610281330344901,-0.5092046137622533,0.6354017383295036,-0.43484661189270785,0.008840884514591566,0.2977029222880452,0.7778846046594022,0.03974114557806427,-0.4067909245857907,-0.08053600004783204,0.4325021466125312,0.3987232493433096,-0.5976649527014649,-0.12357369138184326,-0.25099379843828945,-0.05270910279352925,0.4931605839081226,0.6375103947684905,0.2209434743684301,-0.26426112538844404,-0.5735189213488648,-0.48985053316259836,-0.24952965724657789,0.1043577029726665,0.9312574387843355,0.20561421833239024,-0.4640043795556076,0.021319456881981332,-0.5166404597815206,-0.20264218607164391,0.5573719686951439,-0.5253581662290333,0.44292159137358916,1.0,-0.7574651340788765,-0.16965796978456746,0.7465397918050475
advmod,-0.17805137689630024,-0.22909115436918653,0.13484573537372202,0.7302671759718773,0.7587854025216931,-0.004782366309975466,-0.5991392685454873,0.5438932334735224,0.06080880105851207,-0.7032996744473788,0.28652224861221387,-0.30250714230065284,-0.336054262485045,0.4910720645287486,-0.6261131021221882,0.3474799688067994,0.46352526766950114,-0.31087006995977695,-0.2642414536025109,0.39034414067250656,0.5596641414634411,0.2835353868230016,-0.5619820300708813,-0.55295632981552,0.5574841084553485,-0.371890138889267,-0.04125460926540943,0.0454814168899526,-0.19394239248860345,-0.10658049414479974,-0.3660445672968226,0.1885617178642153,0.36126304761740774,0.253749148507805,-0.0852218957278964,-0.22699803389023468,-0.6323911828013208,-0.7337878017307973,0.28370851090325705,0.1256976742245289,-0.023583259010757765,0.1956635009194839,-0.9606004712129641,0.09595737013225938,-0.5014853418266771,-0.7574651340788765,1.0,0.066069047506291,-0.2783956407228182
orphan,-0.19266915422940478,-0.0991459023797999,0.7516850975409479,0.16224008220158742,-0.3534927920490041,-0.22882333466437663,-0.09907825103736904,-0.4389071974811263,-0.4905586130107161,-0.06745790245531699,0.5920323177726899,0.49853527535492803,0.7276968145015695,-0.020017073646615858,0.13320647141405725,-0.5624120484536418,-0.18804814068296657,0.722312425519499,-0.04490936969967288,-0.6286472681798501,-0.6443796167315158,0.4814568534104231,0.3092884652317165,-0.1355455766414948,0.6045141846704251,0.3387282799908873,0.4556518378229229,-0.14466073359728754,-0.15464274951695875,-0.5353782595249524,-0.09293339170936955,-0.4470618166509272,-0.664006019034385,-0.1814008428198419,0.6870549547766981,-0.24592790520991076,-0.3297175416265824,0.03943786304081893,-0.614414397066937,-0.07566489283048326,-0.25905437221730226,0.8217099219946081,0.012627021417339642,-0.035844490037332144,-0.7101450933634033,-0.16965796978456746,0.066069047506291,1.0,-0.09004360750515218
punct,-0.7694145997667121,0.9947503975977927,-0.12154468937814648,0.42909907355470983,-0.6677440236581487,-0.5131483400495372,-0.10199768159984836,-0.5226732221920588,-0.7094188184788401,-0.005533566678932559,0.26501478109684146,0.5721907224436679,0.016730698347670873,-0.5645054945831003,0.738694191561764,-0.12714905658421374,0.311513940856383,-0.022804720222103426,0.9850854495282704,0.49271932365612403,-0.39797080073356705,0.35232141694165975,0.5012729680603779,-0.22146631551253682,-0.6180459728831573,-0.5337218343834735,-0.2944689945026431,-0.48944947770479547,0.891437719078684,0.5457182986292661,-0.1515647718897025,0.07508279587444443,-0.58640154871979,-0.5249787305842482,-0.257113877478096,-0.4979716941514481,0.8276697572901206,-0.05457439611661757,-0.4509687923822893,0.532627451610681,-0.8903162191080766,-0.32668192107366134,0.06931799514242394,-0.6715300579265502,0.15888934952285164,0.7465397918050475,-0.2783956407228182,-0.09004360750515218,1.0
