,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
nmod,0.2887439485953536,-0.24629538269565704,-0.12035032057716889,-0.1824555458176785,0.32911800628867227,0.5351773406350236,0.5752241885463276,-0.15633326333133923,-0.43488181140810456,0.1377787497601245,0.04486954915281467,-0.44765989422399827,-0.4853268829096602,0.1663371435714666,-0.3775256616312752,0.0961943305093651,-0.6592316354501577,-0.592167981021453,-0.5712710716722067,-0.23847458933584992,-0.25114868219073816,-0.00796564918313787,0.2811221069651111,-0.35544598075172296,0.1620307299664072,-0.10010101529228575,-0.18030657160785463,1.0,-0.085601577598184,0.35647329154829854,-0.2114090872354426,-0.27941417599310886,0.15497330171059492,0.05327313101923226,0.24016257431535915,0.18848819281091903,-0.15416286093050138,0.4974218594129577,0.11313349894257173,0.11570396830500244,-0.0283283498783964,-0.3952943645471953,0.13986642508564845,0.027117626490033245,-0.2574198512772864,-0.1306849361836883,0.283243726872062,0.34333797862981713,-0.6482546017537821,0.32991170561875643,-0.16965522141152742,-0.2202703786931771
advcl:cmpr,0.05403470962014303,0.017571846998954564,0.3427019953401638,-0.06538842838911141,-0.14862693762891127,-0.1087362199283141,0.13318008422845892,0.2102470231691873,0.23986678326933036,-0.04111988995540285,0.5556671573555002,-0.4938957069386247,-0.09349782480904462,-0.2402222902391681,-0.4223514856149218,0.48815761024732746,-0.11072403916270697,-0.2271845332610327,-0.07880783850995585,-0.032768667616226474,0.12088121882554466,0.24476841067978106,-0.19904448481149806,0.3096898236207855,0.4049529890708556,-0.3597044403688595,-0.2643208643190885,-0.085601577598184,1.0,-0.13923443955961395,0.21373416204342804,0.4494106045320818,0.6551827332198626,-0.19246355165222406,0.2568152740693421,-0.35724115440922555,-0.3149073577865013,0.16627079085832275,-0.11072403916270702,-0.05872522766333989,-0.22378485281948968,0.21418400311718597,-0.12776517837535323,0.19202655184664316,0.14579215648302793,0.27651908935537634,-0.11072403916270705,0.08047637469917002,-0.30902783259217403,-0.07682941981992598,-0.2282189243439013,0.04156625199268052
cc,-0.1682248533364346,0.27236259960290005,0.4027449666963937,0.18404917422860192,0.24932938742302985,0.9539893518777104,0.19688051347730176,0.13052445288865422,-0.6916654996866045,-0.23256125320877521,-0.19140596955010772,-0.2997808115548088,-0.39876224699166757,0.21692524802472257,-0.04723877335640427,0.06030291182816881,-0.1424499629226379,-0.3511949574593227,-0.16751817085418144,0.24494297310822782,-0.4686519160058304,0.11974607742380265,-0.2683015242708325,-0.3107449063987393,-0.006454017171192113,-0.25849286193263454,-0.2124552828306166,0.35647329154829854,-0.13923443955961395,1.0,-0.17421487530468027,-0.035420368428249416,-0.17775777271145987,-0.27564062809648227,0.2584606222958936,-0.06575734795336544,-0.34851986514533223,0.5706307806140027,-0.24521015507278526,-0.19852907377696039,0.15642628644125264,0.16659299001648928,-0.19519388357061726,0.43448126035803025,-0.5039978949277479,-0.08833866486576664,-0.049700665970130925,0.05362840728462931,-0.4933563113893988,0.37699180838691954,0.058942699214300245,0.3051644540483782
nsubj:pass,0.17200597163919315,-0.2697346406879826,0.587603898760727,-0.0021313828128934472,-0.0014213525569972863,-0.1750921388270028,-0.026225882298926598,-0.3639157910308817,-0.07066057242538135,0.36963882082103994,-0.3290830263674592,0.09178634211173987,0.04972364817002718,-0.07565493428342916,-0.07509846213979895,0.041898536438894796,0.5931355634940649,0.15762414790760657,-0.074518364150286,-0.24377424543223797,-0.27416157257473006,-0.2735671222118424,0.04329291674743519,-0.29666105542735055,0.2739935723551123,-0.2912089055781072,0.110629279911836,-0.2114090872354426,0.21373416204342804,-0.17421487530468027,1.0,0.4441619129441886,0.13107401576254044,-0.19220609544267725,0.2913768285506834,0.0008105878880402904,-0.2419816815731838,-0.03962168247498211,0.10139325881646304,0.22788206153835383,-0.3479451295553907,0.41262349650985575,-0.23785406919335017,0.13683720350336723,-0.17985419177494336,0.4333852995411423,0.3899219820440045,0.18501060418881246,0.054493970365544056,0.04118053532043221,0.013908847327537626,-0.2217763879908325
discourse,-0.11302727925240352,0.18456031805199635,0.2754584092830704,0.2918110840457194,-0.1366336161297031,-0.13696205206001516,-0.04254798597287076,0.016826768702532916,0.22836717013907515,-0.1559440524165743,0.38582018297078313,-0.3030746288421059,0.18939792102977226,-0.2489667836043044,-0.12172564382534783,-0.05617733275181908,0.2693593130161318,0.1415579753259536,0.2006665797958317,0.04912894023349698,-0.08592753991865322,-0.006302231116063766,-0.29380325704817495,0.2833165591043993,-0.011279125148225936,-0.44955634038037534,-0.08468186819077873,-0.27941417599310886,0.4494106045320818,-0.035420368428249416,0.4441619129441886,1.0,0.22049119771189538,-0.035664731251859295,0.2088989859511644,-0.2937976662104146,-0.41323945551487096,0.283926299527177,0.1751646350533305,-0.2749393242270726,-0.5493523907665727,0.7578759008433004,-0.33233438868359594,-0.280407985822737,0.21270214871345994,0.576783756835472,-0.25966139335821037,0.19848195742335628,-0.012754423925065275,0.013392915119013667,-0.48803413258489586,0.17803105872737707
csubj:pass,0.32431929841599827,-0.33182896373861864,0.02407120875451965,0.1900836094875126,-0.20158780185754907,-0.19053136630601225,-0.04522965625009605,-0.150771108041485,0.38136704057469895,0.40852920445474655,0.5250301280440611,-0.4669458279445458,-0.2677525884385261,-0.04578737245478288,-0.32780308894542814,0.5010810955901157,-0.0458840691448697,-0.299232497337021,-0.07391562660818757,-0.36281803669769835,0.015452227376350918,-0.01647450944744768,0.004875436045614099,-0.13494183721687683,0.6313547327303476,-0.04118753819298553,0.011128362401625912,0.15497330171059492,0.6551827332198626,-0.17775777271145987,0.13107401576254044,0.22049119771189538,1.0,-0.14464185064221866,-0.2773786547124631,-0.18627515502415717,-0.2964506963104388,0.14705728334149915,0.17716445712715512,0.3175295827055447,-0.339571822313663,0.1281625743033386,-0.1487355090512861,-0.12314805247385144,-0.1733175972599057,0.04765347956738856,-0.07459215109068053,-0.029787338520582688,-0.26986711638459926,0.12810033932533668,-0.31601586750350036,-0.3357555684412023
acl,-0.2423693167087677,0.23636759653291983,-0.3880782305182937,-0.11804549200459126,-0.32708923504170045,-0.20773666850454076,0.2145763400557476,-0.2071020993130749,0.24472114454821395,0.11958270509276334,-0.11096818345136787,-0.0637183355946579,0.4814688484567026,0.22294119081379174,-0.11335155109598062,-0.41122578921428254,-0.13252159703214667,0.010774808516334047,0.108182848846216,0.27069582766262895,-0.04921518425127647,-0.2490349948057111,-0.10970343161585608,0.40855902299515834,-0.5821826706998608,-0.2486443499263101,0.3546331807735904,0.05327313101923226,-0.19246355165222406,-0.27564062809648227,-0.19220609544267725,-0.035664731251859295,-0.14464185064221866,1.0,-0.21756354230921202,0.4387301438293331,0.5033458626474849,-0.28363770527972026,0.05276976653301847,0.1550076378034142,0.1304537571668307,-0.2746953375305017,0.36079976389521684,-0.255635092679296,0.11562361745226506,-0.06101016079473445,0.14918708945920892,0.1563571108252039,0.2908033863046422,-0.3224349012880699,-0.12070910045343809,0.1715180055801416
expl:pass,-0.2583409245394469,0.2675247375568577,0.4920568588963562,-0.3148666443109469,0.5998927223521828,0.3357827414410524,0.41253064209834567,-0.04951776502060793,-0.5176132340984902,-0.14427558166047885,-0.09137728468146335,-0.039860524855623164,-0.1869172173251642,-0.13050297874690397,-0.31666460648253636,-0.04074595739170236,-0.2552821936159959,-0.2926977964853701,-0.3817638400828993,0.24905517121731843,-0.2416521557950825,-0.06276242690991289,-0.20145361179062887,0.013117195868657403,-0.12780319053705202,-0.21489307251558856,-0.21032087791984888,0.24016257431535915,0.2568152740693421,0.2584606222958936,0.2913768285506834,0.2088989859511644,-0.2773786547124631,-0.21756354230921202,1.0,-0.07674641171191275,-0.4016986006671006,0.30001690936959746,-0.2552821936159961,-0.1282272459473024,-0.06301740113623466,0.10027995378770793,0.19484974735332458,0.4112816044261025,0.0631767873342003,0.25676696634499224,0.1511716725231793,0.4612168390461062,-0.39283668468152133,0.1559181364622385,0.07128141912972967,0.3379587908545694
amod,0.20087361890067792,-0.3381505582114114,0.07623020645519953,0.17299325735074697,0.2700551358269116,0.014694660776643605,0.17339257530552887,-0.5355525398911748,-0.3656016381059209,0.38837452388000326,-0.4057055190593662,-0.07416649277516872,-0.32968497036055006,0.7505647498670651,0.20081687596019912,-0.6094384400544536,-0.1603944213017316,-0.006853291730582642,-0.38351991205619285,-0.249515769067014,-0.06579554157507293,-0.5460546429747759,0.41007575816793534,-0.20660226610073099,-0.11516409557739904,0.19055597548026296,0.757477853809167,0.18848819281091903,-0.35724115440922555,-0.06575734795336544,0.0008105878880402904,-0.2937976662104146,-0.18627515502415717,0.4387301438293331,-0.07674641171191275,1.0,-0.0980259906081365,-0.6059720852592324,-0.0832436874836495,0.49539084179516596,0.019946294131743546,-0.36748541362834014,0.7019450807654963,0.30944073292861024,-0.4368602593628131,-0.6408610079291988,0.19965174697824833,0.47735228372591815,-0.013240830435416689,0.1039078032495604,-0.2280354629307649,-0.3053874701186147
nummod,-0.007653409675084464,0.08017522614480659,-0.5062927949453189,-0.4621657332904017,-0.5476967480542492,-0.2933114962033998,0.14080251969297952,0.09426781875041457,0.3128946567095186,-0.05284147989255455,-0.19161265252215498,0.4465181067276022,0.7660710655518325,-0.24792382302449628,-0.13616449987916365,0.20732178466180662,0.1816390252169473,0.3840853435255038,0.4405815866616145,0.12161179732918238,0.0986489323875852,0.07169072614447541,-0.023858121525911526,0.3374944050511231,-0.46174965790381517,-0.10570602451533255,-0.18685714425011923,-0.15416286093050138,-0.3149073577865013,-0.34851986514533223,-0.2419816815731838,-0.41323945551487096,-0.2964506963104388,0.5033458626474849,-0.4016986006671006,-0.0980259906081365,1.0,-0.23099802024941307,-0.02207180809550461,-0.029353297742017316,0.4322413931760269,-0.42579460678808884,-0.15265870156448927,-0.30525479401526634,0.5005865767964001,0.12399254036378257,0.1212817466249317,-0.2976376538677507,0.6230384227148374,-0.46778926594708153,0.2508741460208162,0.008574252415422274
conj,-0.059005398311369486,0.22262842241668362,0.1327746833152949,-0.1150121396936931,0.005514240449760185,0.5559224953006338,0.26325027260839223,0.29231796767893575,-0.18439074616434062,-0.24171631818509648,0.24349742572931693,-0.314704847813113,-0.13009185793232764,-0.43373827799884934,-0.2764775249389119,0.3280148103606016,-0.2921048036240039,-0.33276164041046247,-0.037688301729048815,0.12701867392363647,-0.38653072658164056,0.3877006433012142,-0.31581444101573114,-0.08409522381727445,0.20366980906127846,-0.3105053452262584,-0.657759496301493,0.4974218594129577,0.16627079085832275,0.5706307806140027,-0.03962168247498211,0.283926299527177,0.14705728334149915,-0.28363770527972026,0.30001690936959746,-0.6059720852592324,-0.23099802024941307,1.0,0.26742852120354077,-0.3743389640218693,-0.14831712780734865,0.3569323153856202,-0.5732644666781854,-0.12357151368092203,-0.01808151262070242,0.44124360126648837,0.057761886033499084,-0.1421954775487607,-0.4494471573557203,0.16323720292534877,-0.0031236217765611965,0.20603176096002535
appos,0.1856119374692291,-0.2014851246638233,-0.09180993382075729,0.027481730870986713,-0.3209630107969597,-0.2906948042547593,-0.07650059586909382,-0.0020824901666554704,0.3880479061329735,0.14872920286007454,-0.09388588388989948,0.09014642669967948,-0.04583110183829628,-0.4564728655920267,0.45367600606048003,-0.2369478824014949,-0.07692307692307686,0.17547576113784402,-0.09541559292101354,-0.24247767340919466,-0.031091236764691395,0.14890073337716933,-0.11048767208789316,-0.11315310380298264,0.26990225988433986,0.30247693068628,0.0930338976142083,0.11313349894257173,-0.11072403916270702,-0.24521015507278526,0.10139325881646304,0.1751646350533305,0.17716445712715512,0.05276976653301847,-0.2552821936159961,-0.0832436874836495,-0.02207180809550461,0.26742852120354077,1.0,-0.019966509398718954,-0.11502554077030978,0.4561244661816277,-0.35220800806766395,-0.5158337538565575,0.06863189346035037,0.18185605633487026,-0.0769230769230769,-0.19020628598783165,0.14769061057482782,-0.24945615827152978,0.1113637004225289,-0.24872581091965493
case,0.0870658232962815,-0.23330367144664169,0.21753773220533756,-0.3013635452923307,-0.019810907540230235,-0.20923323063157112,0.29053467063368227,-0.8495760606983972,-0.18248518478996237,0.9626736572004503,-0.1730273808500583,0.25542184206523394,-0.20790703752565115,0.19624768820755417,-0.12723240001869418,0.018561282618302918,0.13379333485795414,0.16429414247407093,0.0583868398457998,-0.1540383207821626,-0.5197067085313051,-0.8202414309851144,0.02485929843089389,-0.1305349509809797,0.2231648232260932,0.1981254714083333,0.6390712578889397,0.11570396830500244,-0.05872522766333989,-0.19852907377696039,0.22788206153835383,-0.2749393242270726,0.3175295827055447,0.1550076378034142,-0.1282272459473024,0.49539084179516596,-0.029353297742017316,-0.3743389640218693,-0.019966509398718954,1.0,0.11940805561496813,-0.2493597276138336,0.4798469204193124,0.31469527035121775,-0.411197257271172,-0.19725127143665083,0.3698638751386281,-0.013918625214223155,0.1973263683941804,-0.2482941622613739,-0.16469546478968689,-0.20293551982872896
xcomp:pred,-0.4848425728396637,0.4704589077987345,-0.06189563684336907,-0.4665743172187526,-0.34122600889469146,0.2106263297047531,0.18977810306897172,0.1416447625609645,-0.0776687110306967,-0.04277290501915918,-0.4309043013084517,0.27794052590078305,0.0685272485730756,-0.19847940000511227,0.25999576472242647,0.006538262486984976,0.07735711270352101,0.028762459240005516,-0.02430864420391892,0.5636518605671553,-0.05390602775977701,0.0711612705408057,-0.3696811059520329,0.18018711061167222,-0.386136104335793,-0.07117808392187572,0.1574281147320003,-0.0283283498783964,-0.22378485281948968,0.15642628644125264,-0.3479451295553907,-0.5493523907665727,-0.339571822313663,0.1304537571668307,-0.06301740113623466,0.019946294131743546,0.4322413931760269,-0.14831712780734865,-0.11502554077030978,0.11940805561496813,1.0,-0.35295121856445544,0.19662829952686084,0.21400551965462888,-0.0637799931804008,0.06827932342337616,-0.10877715046583653,-0.32039019349513553,0.09336724839143698,-0.5528036103365822,0.5776198376329033,0.5060966585451788
aux:pass,-0.13608820159756926,0.17832487353069681,0.4531548696945937,0.3630830833750098,-0.1371602033247544,-0.040603872563443666,-0.2530883842968165,0.04592299214720327,0.16432393564657552,-0.09649792915518905,0.01847228762943921,0.02641220227332881,0.06293410969160718,-0.38620434440277124,0.2716970952352265,-0.09162530390103626,0.37412541295346086,0.24686695528696165,0.1981711415940971,0.05935842588554098,-0.21867843877662774,0.06522568404899573,-0.5256912556452984,-0.016968471193096225,0.14020671499918588,-0.059190824173265266,-0.017395691989197916,-0.3952943645471953,0.21418400311718597,0.16659299001648928,0.41262349650985575,0.7578759008433004,0.1281625743033386,-0.2746953375305017,0.10027995378770793,-0.36748541362834014,-0.42579460678808884,0.3569323153856202,0.4561244661816277,-0.2493597276138336,-0.35295121856445544,1.0,-0.5508358749203445,-0.18311931273990759,0.022758229190910164,0.42359536103718126,-0.3581106512382324,-0.05290294490000634,0.13423009361804392,0.01057948103862913,-0.060234073115311725,0.15979667436953104
advmod:neg,-0.26521887542498007,0.1037376813208663,-0.10982926649701942,-0.10691754413691196,0.4150201759059091,-0.10412557448717509,0.1399114096984726,-0.3933009126534736,-0.20735568649621341,0.29571891097208236,-0.04787315587396593,-0.010548416014797921,-0.2977346854493433,0.5179122168640415,0.038161399095775615,-0.4974446458833975,-0.3522080080676639,-0.20727939352363708,-0.30061635425486505,0.1939061359911726,0.06564785365964056,-0.49899875722426945,0.18647111272080968,0.134103437743797,-0.25842934319522926,0.23967380098699126,0.6471660676739391,0.13986642508564845,-0.12776517837535323,-0.19519388357061726,-0.23785406919335017,-0.33233438868359594,-0.1487355090512861,0.36079976389521684,0.19484974735332458,0.7019450807654963,-0.15265870156448927,-0.5732644666781854,-0.35220800806766395,0.4798469204193124,0.19662829952686084,-0.5508358749203445,1.0,0.31747377602775095,-0.23287399957534927,-0.47998700163439084,0.11599370281335503,0.31926495907142816,-0.12496216445935526,-0.06000631491067463,-0.11020858376611557,0.15165757885098335
cop,-0.036174321466132475,0.009356094719016586,0.7380784103081746,-0.19957568035934337,0.3042268006307713,0.45783904528443325,0.2583140806851762,-0.12232334536401791,-0.7188719555070607,0.18027636898065671,-0.27560991508161004,-0.04198196067774204,-0.44822193802541616,0.35817610048062737,-0.0731140756963106,0.04997055350225548,-0.1027093587916966,-0.08516884818139599,-0.18484043612835382,0.09016171043978546,-0.3699827142520455,-0.1755819740431031,-0.007962721341013602,-0.08840635460466471,0.2601016830645706,-0.055223116903131815,0.11593720806284281,0.027117626490033245,0.19202655184664316,0.43448126035803025,0.13683720350336723,-0.280407985822737,-0.12314805247385144,-0.255635092679296,0.4112816044261025,0.30944073292861024,-0.30525479401526634,-0.12357151368092203,-0.5158337538565575,0.31469527035121775,0.21400551965462888,-0.18311931273990759,0.31747377602775095,1.0,-0.5108611942376844,-0.3656261316184195,0.36462982498039437,0.045267890637507045,-0.25543002380871177,0.026855283860148595,0.11453149083925922,0.0829729829895991
obj,0.030838774174588107,0.1090586500210687,-0.4152548386714089,-0.32241121456747285,-0.19165509887201307,-0.4967037422450934,0.14659566310939287,0.25899618529730767,0.44324977980661306,-0.38964891004288554,0.3785478929127995,0.3061046136515306,0.6783429873038241,-0.5869909231279159,-0.26487741019936323,0.25443667667381625,-0.01824236724482134,0.41125600309804805,0.37966366149938235,0.00633382338745988,0.36410467776750916,0.21146677936929714,-0.09387853347391834,0.5703480017245608,-0.3796813448223762,-0.02771323719973197,-0.4486903524492065,-0.2574198512772864,0.14579215648302793,-0.5039978949277479,-0.17985419177494336,0.21270214871345994,-0.1733175972599057,0.11562361745226506,0.0631767873342003,-0.4368602593628131,0.5005865767964001,-0.01808151262070242,0.06863189346035037,-0.411197257271172,-0.0637799931804008,0.022758229190910164,-0.23287399957534927,-0.5108611942376844,1.0,0.3860309565977297,-0.34454376174923446,0.031105740305633657,0.47634761657107266,-0.28822357224059053,-0.14549448904802365,0.05314332595943269
ccomp,-0.3280394965106538,0.4035446903404396,0.0871846496616497,-0.35915433982265815,-0.41888615996769596,-0.09703714903909742,0.18712749440898369,0.08486747911952193,0.27283035211409656,-0.08581726949208197,0.10985784405418868,0.07378896469834273,0.46516717329793805,-0.7308600525923161,-0.2405928861290823,0.3017870696243527,0.4295333644903405,0.15290870485814753,0.2727504846080053,0.3364687986965503,-0.20820114603508505,0.09707470501436186,-0.4674521214443478,0.2999224990460917,-0.19864927817046035,-0.5961707188802303,-0.3510679421814445,-0.1306849361836883,0.27651908935537634,-0.08833866486576664,0.4333852995411423,0.576783756835472,0.04765347956738856,-0.06101016079473445,0.25676696634499224,-0.6408610079291988,0.12399254036378257,0.44124360126648837,0.18185605633487026,-0.19725127143665083,0.06827932342337616,0.42359536103718126,-0.47998700163439084,-0.3656261316184195,0.3860309565977297,1.0,-0.04176483387082693,-0.14662745303725763,0.09628262805530252,-0.3814274792382294,0.04235499887571045,0.41189387889278856
parataxis,0.14508847353832535,-0.2133577034497549,0.21249531474304545,-0.4380900093608287,0.03705827164991211,0.061157122178950425,0.20685995830782122,-0.23544712271321389,-0.3197549313879974,0.41755107318846835,-0.2388211237156371,0.06520889653555802,-0.03066555680674721,0.17129343175331527,-0.21980084556021198,-0.016982034139782744,-0.07692307692307689,-0.044941212653307985,-0.0056444843658374245,-0.10144748997941037,-0.4126695444430981,-0.17682288795883294,0.3405218196674858,-0.11315310380298271,0.28751986897710435,-0.14035889821342945,-0.07167572751078131,0.283243726872062,-0.11072403916270705,-0.049700665970130925,0.3899219820440045,-0.25966139335821037,-0.07459215109068053,0.14918708945920892,0.1511716725231793,0.19965174697824833,0.1212817466249317,0.057761886033499084,-0.0769230769230769,0.3698638751386281,-0.10877715046583653,-0.3581106512382324,0.11599370281335503,0.36462982498039437,-0.34454376174923446,-0.04176483387082693,1.0,-0.1902062859878317,-0.06600474824028679,-0.09620795107080551,0.11578851599244147,-0.21056146511881077
fixed,0.2704351771202994,-0.2836119634428238,0.11587387295234979,0.2730991386905325,0.5664490428786637,0.16994397236687936,0.35382091643685426,-0.34773334526521743,-0.3295057595075078,-0.02675363004143991,-0.10482767819063565,-0.3372223805262635,-0.20111717820301853,0.43028281420378284,-0.3319451761005525,-0.18115455104617842,-0.19020628598783154,-0.3242660602987826,-0.5972942260575866,-0.31629728637837595,0.08965765019433183,-0.29285467691623157,0.23565146344924895,-0.2797916110906923,-0.2376766412378499,-0.15952984095628786,0.20069245705424565,0.34333797862981713,0.08047637469917002,0.05362840728462931,0.18501060418881246,0.19848195742335628,-0.029787338520582688,0.1563571108252039,0.4612168390461062,0.47735228372591815,-0.2976376538677507,-0.1421954775487607,-0.19020628598783165,-0.013918625214223155,-0.32039019349513553,-0.05290294490000634,0.31926495907142816,0.045267890637507045,0.031105740305633657,-0.14662745303725763,-0.1902062859878317,1.0,-0.3238742062566679,0.5382471781433594,-0.3920438083712169,-0.2324957818532348
acl:relcl,-0.04476629965410445,0.04832925912305908,-0.15482870134199928,-0.22402401206205258,-0.43255242301367774,-0.6389793862537532,-0.11312767931058719,-0.24620997795520327,0.34705123435688306,0.21334164782463094,-0.16047373457836392,0.7813799792568447,0.7304182405281285,-0.3043070857201963,0.15847536279890062,-0.04424071521833117,0.49791591547949454,0.8618091213847803,0.7406790412250124,0.030805317966375333,-0.0789260799798591,-0.33088234857880694,-0.20419570369088721,0.377018857560213,-0.3175754819499901,0.2428604099063401,0.18972885936605596,-0.6482546017537821,-0.30902783259217403,-0.4933563113893988,0.054493970365544056,-0.012754423925065275,-0.26986711638459926,0.2908033863046422,-0.39283668468152133,-0.013240830435416689,0.6230384227148374,-0.4494471573557203,0.14769061057482782,0.1973263683941804,0.09336724839143698,0.13423009361804392,-0.12496216445935526,-0.25543002380871177,0.47634761657107266,0.09628262805530252,-0.06600474824028679,-0.3238742062566679,1.0,-0.5194096686166613,0.025419130664797913,-0.02688306924145369
advmod,0.39038848304246354,-0.40558761492364487,-0.003390822111621696,0.6666647746981071,0.7064174989460988,0.3937392167375213,-0.2338304329230573,-0.006646828341032859,-0.3080912365820502,-0.18978450623626753,0.033947357810282706,-0.3852481525338673,-0.4210499429726392,0.5585317964929507,-0.18624496234159013,0.04144288778322733,-0.1648505507237517,-0.5459450519102781,-0.4572517004942333,-0.43203453424823823,0.17844103700668298,0.07675530138555976,0.41333020201590215,-0.7015248648105015,0.19445698338920245,0.1253909194666374,-0.1511970698907905,0.32991170561875643,-0.07682941981992598,0.37699180838691954,0.04118053532043221,0.013392915119013667,0.12810033932533668,-0.3224349012880699,0.1559181364622385,0.1039078032495604,-0.46778926594708153,0.16323720292534877,-0.24945615827152978,-0.2482941622613739,-0.5528036103365822,0.01057948103862913,-0.06000631491067463,0.026855283860148595,-0.28822357224059053,-0.3814274792382294,-0.09620795107080551,0.5382471781433594,-0.5194096686166613,1.0,-0.16891140293327178,-0.38530941482744574
orphan,-0.38802402234025507,0.2911153138257993,0.016676816885720817,-0.1833463617059176,-0.06205633621954044,0.07526353547217092,-0.3592717887517714,0.3584193216597935,0.09960807660747427,-0.1697876949377735,-0.5990379925504221,0.3818582019299501,0.051371402028264915,-0.2357372321718076,0.44629047655271825,-0.06950162425885244,0.14606251011923765,-0.17713556067836353,-0.1816849838265252,0.4068284438538829,0.1363330789062306,0.3823666453032078,-0.26812407104081754,-0.2332255924853236,-0.08120005995525079,0.2147719479005437,-0.06100289383733451,-0.16965522141152742,-0.2282189243439013,0.058942699214300245,0.013908847327537626,-0.48803413258489586,-0.31601586750350036,-0.12070910045343809,0.07128141912972967,-0.2280354629307649,0.2508741460208162,-0.0031236217765611965,0.1113637004225289,-0.16469546478968689,0.5776198376329033,-0.060234073115311725,-0.11020858376611557,0.11453149083925922,-0.14549448904802365,0.04235499887571045,0.11578851599244147,-0.3920438083712169,0.025419130664797913,-0.16891140293327178,1.0,0.30011630707935577
punct,-0.9617077388082083,0.9898733575164984,0.04990714132181987,-0.23282900368609913,-0.12234889881564859,0.24283123279651952,0.022658815721759505,0.2415314421751889,0.0057553336208244895,-0.3028960849188235,-0.0016619447894962933,0.07212765886787989,0.23886217075159472,-0.2837519807146406,0.0641953785907378,-0.1759171774015597,0.05055386553679568,-0.11255361121669542,0.22035788100215586,0.9786801686623671,-0.1869097035564769,0.06820614840303665,-0.7532036896667408,0.505094916208785,-0.5829719151056736,-0.33374807923166266,-0.0021367362004030177,-0.2202703786931771,0.04156625199268052,0.3051644540483782,-0.2217763879908325,0.17803105872737707,-0.3357555684412023,0.1715180055801416,0.3379587908545694,-0.3053874701186147,0.008574252415422274,0.20603176096002535,-0.24872581091965493,-0.20293551982872896,0.5060966585451788,0.15979667436953104,0.15165757885098335,0.0829729829895991,0.05314332595943269,0.41189387889278856,-0.21056146511881077,-0.2324957818532348,-0.02688306924145369,-0.38530941482744574,0.30011630707935577,1.0
