,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
acl,-0.6676860364179333,0.7372455656203049,0.2038927548807549,-0.5208238411859706,0.19605809896091567,-0.8496195439972875,0.9529846482220589,-0.7651448559421848,-0.8475120770853037,-0.620720930306305,-0.11738809794460199,-0.3020632248915762,0.4102759142288192,0.18350064475721378,-0.06976448397337003,0.548343897660569,-0.39569858271391956,0.5369453190407443,0.6229907805863277,-0.886209149596006,-0.8314069820833548,0.6194715305016333,-0.05690279124075027,0.2192810931356778,-0.43962565935028974,0.7387429301699793,-0.8978499520372198,0.5315696827546089,-0.18898927374382518,-0.4438976268881078,1.0,-0.5057926038794741,0.2825194696025246,0.4610204525879042,-0.5081279552088307,0.15684045660980325,-0.41051584083880316,0.03837810054312309,-0.5635125305106606,0.27628358070225495,0.47160693130049997,-0.8620736506654181,-0.5876746260800955,0.2894028689716894,0.0009214369693915348,-0.49847944681066686,0.24933905679150212,0.780943238545362
expl:pass,0.12549202503039492,0.08364460589836178,-0.8318253052418704,0.5146615494566371,-0.684004479486361,0.29297022936181505,-0.5349223566457477,0.08097851684850448,0.6835881321152645,-0.3090192316878279,-0.1416568056555536,0.698978516872014,-0.37051278688331774,-0.24871213149728236,0.6065611711603054,-0.6153006062730709,-0.40830588149228103,0.27135042256685565,-0.10442206474461416,0.31422469361584976,0.11323389029291074,-0.5194085056172145,-0.2821479330079796,0.23078009318069667,0.5372431510747494,-0.28105217215631256,0.504399539878113,0.1979303832016252,-0.6134727737157815,0.38123431212302455,-0.5057926038794741,1.0,-0.4661303981423492,-0.5835029614959788,0.19616362357740877,-0.25490366363307415,-0.42253186564191086,0.35366998330301436,0.16831990732427343,-0.7494852923697135,-0.38628814403664286,0.3879618230148019,-0.025493185993300655,0.11727713778084907,0.5287283792739172,0.5522152986757917,-0.09870488370007763,0.06566949454579521
amod,-0.3692002588130425,-0.25080843302048533,-0.0065576038951706715,-0.5623659095350676,0.6996296172170925,-0.19140949123791592,0.38142976106195925,0.17865374649633045,-0.1329023073817072,0.20056467242512757,-0.6314453385282041,-0.466588640908553,-0.4866169762346345,0.7153881087112759,-0.07804523562592755,-0.3093872551354721,0.4638674229360036,-0.43047211494994525,0.2290560747025899,-0.03904544751079956,0.15973318819917745,0.6839613375990371,-0.3482826335862603,-0.2221492987506692,0.08011128972845497,-0.26058523698275676,-0.273694296194274,0.3557795337366582,0.2453380980771842,0.47734967631736547,0.2825194696025246,-0.4661303981423492,1.0,-0.20315512101579042,-0.5680133024409373,0.11189981563922338,0.15194873688555913,0.4153196743260093,0.5026002045008592,0.7397495733682747,-0.4138506246594571,-0.25593541237622924,0.4732526711336097,0.08320304130943873,-0.33936809388513955,-0.5331062556540948,0.8281525345650237,-0.10206348414284545
nummod,0.31429035743886413,0.3305326147985235,0.7058188550271737,0.13408340933239052,-0.14772974798702335,-0.4199663815032112,0.32366346537287066,-0.27753601706509473,-0.8450676771085309,-0.1658668043134089,0.7359856239756638,-0.5975393689695101,0.9466971575736859,0.06263338002661291,-0.02838553575397106,0.7606259876979873,2.0408368613827476e-07,0.3439211628616753,-0.288456377998484,-0.6208143834941388,-0.29125591238184967,-0.1785029328013579,0.010126652788762762,-0.21467757078230304,-0.20593630412099845,0.8066745732974269,-0.3985180014739647,-0.42780197849376594,0.5393821401885713,-0.6488305580501657,0.4610204525879042,-0.5835029614959788,-0.20315512101579042,1.0,-0.044782691812447394,0.4717901125972443,-0.1736141988648808,-0.665682980434614,-0.7114408541056964,-0.09116004749697498,0.8263577482331875,-0.5987182792157689,-0.2575105072687981,0.0774401878255383,0.07222522614066479,0.007635164237232211,-0.3702323506458917,0.19756538290540396
conj,0.31507737759209825,-0.08773606585671213,0.3194544818803438,-0.013122719716825769,0.00753895536805277,0.7957639687278036,-0.34527026056976373,0.5002186499314766,0.2926889417327466,0.2095595315672257,0.16027462603727163,-0.004938000311926098,0.11621044975193327,-0.20586132622363854,-0.3870217626938958,-0.05159528238557162,-0.2538938717174061,-0.3795037763799583,-0.11316962761556366,0.2803142332823041,0.41164082393615353,-0.5787423479860504,0.6658416775048198,0.534187021527584,0.09913900184545142,-0.12617418066261785,0.7187722310850668,-0.663928327379335,0.16821741160920492,0.0902394311665958,-0.5081279552088307,0.19616362357740877,-0.5680133024409373,-0.044782691812447394,1.0,-0.6985823817151963,0.23106521497490956,0.05475699790962993,-0.2520730194842775,-0.29943001703393796,0.35293862697217293,0.3848903120187146,-0.2383810869249083,0.27820474310505516,-0.494819558996174,-0.11447185768600603,-0.3002078711668736,-0.16484634152250835
appos,0.37248245712309264,-0.1765191930983124,0.05120077078509802,0.544533920354899,-0.32084154659764924,-0.5718057045407254,-0.10849449498085524,-0.28946459073124214,-0.3092018914885832,0.10863878242943523,0.553869670578447,-0.08739805081688083,0.34050098707623133,-0.06294123396363546,0.3770491051444682,0.3422358109359286,0.5174614139347362,0.34836972676494715,-0.5223803825852632,-0.09080559233719854,-0.1428330749424554,0.03161083415733386,-0.5515894480369304,-0.8889596497544564,-0.08078031541454778,0.21429407385509483,-0.45564372602663883,0.009990797358514053,0.27612084111603097,-0.4104955952655239,0.15684045660980325,-0.25490366363307415,0.11189981563922338,0.4717901125972443,-0.6985823817151963,1.0,-0.024327520526138974,-0.6918021885058142,0.10225739993041592,0.02361114331834085,-0.07654841660655262,-0.1582780916244768,0.400336422667034,-0.5667896789647318,0.6301723892555033,0.5643488286110389,-0.30343121660722366,-0.23665743407331874
case,0.16428830894856888,-0.7867988646278032,0.457922468319338,-0.16145810450910464,0.5930560465296768,0.4532535436344723,-0.32124756884026706,0.39949128158949304,0.3286663375078484,0.9208881862468059,0.05302327036511513,0.01970471288258305,-0.2643328205915197,-0.2967100850236259,-0.765436298712675,0.14733186093440503,0.6892662296640953,-0.7305921973320085,-0.14308854427853013,0.6876745525256168,0.45142386390297123,0.23226471087057018,0.584928907939707,-0.32847359797975095,-0.4813385792613868,-0.6261395912082364,0.19911211347046948,-0.3772334987027173,0.3855043147550728,-0.08877301295150804,-0.41051584083880316,-0.42253186564191086,0.15194873688555913,-0.1736141988648808,0.23106521497490956,-0.024327520526138974,1.0,-0.3187854192140302,0.5156158631152766,0.6542858634131931,-0.2974255960582859,0.6664339537682931,0.4254815014018376,-0.6502800055046548,-0.5368146699948942,-0.10575798387898544,-0.22654259756264727,-0.7516778631728728
xcomp:pred,-0.5591086557107959,0.21136295281431028,-0.5146609446912732,-0.5412921838998317,0.2881502614840589,0.20767171699160314,0.2500197969693104,0.19896333777486452,0.29213719659874465,-0.3257686167953801,-0.9170821675902567,0.032792995085891744,-0.6643919067332794,0.5081925672870209,0.12859906734855114,-0.7209280438042994,-0.39009426224178123,-0.20837002485122008,0.5600142633745927,-0.04157333217618341,0.08616334280788836,0.23959661780752803,-0.1375468353920844,0.6357260699173761,0.4177018413183472,-0.26795705483763227,0.2180376196987914,0.47892892619743543,-0.40735376784245075,0.7717348008678208,0.03837810054312309,0.35366998330301436,0.4153196743260093,-0.665682980434614,0.05475699790962993,-0.6918021885058142,-0.3187854192140302,1.0,0.214969158748177,0.052156312052031764,-0.32820956044091476,-0.10872310034521067,-0.08764459396549436,0.6512763012296747,-0.3011827345895638,-0.5226317150676271,0.8189469433396473,0.34784646224367605
aux:pass,0.09478068165031166,-0.8147317989510139,-0.39851527283813015,0.07546565420856877,0.2905117942326882,0.35737587648715724,-0.5118984735939313,0.4941423713291544,0.7232758229746528,0.6486206952856807,-0.4266627547744985,0.25777982446067904,-0.847493896680126,0.0986696183108137,0.011655946987288472,-0.6293947199303148,0.6902179723952774,-0.5942081729827381,-0.20807720017243692,0.8008963796397282,0.5904268854067355,0.21449820385736268,-0.23469810272335248,-0.47266443653171786,0.19455188527817294,-0.9183496413155476,0.3250878629835189,0.13435966858875892,0.03222766770949653,0.5739104643066556,-0.5635125305106606,0.16831990732427343,0.5026002045008592,-0.7114408541056964,-0.2520730194842775,0.10225739993041592,0.5156158631152766,0.214969158748177,1.0,0.39544120432348345,-0.944800645953902,0.6577436069861227,0.823006074066466,-0.4864448518245304,-0.0334633416662608,0.17580309528908036,0.3006380123974043,-0.7065965090872562
advmod:neg,-0.4219343282637398,-0.37146679580227365,0.40659038892313965,-0.6924033441295037,0.9177810763999811,-0.10266194654587144,0.3933969518666191,0.04827891238775774,-0.16010242021481294,0.5032877946671117,-0.3959888914067006,-0.3154185626566488,-0.3104191073239941,0.2021468643517091,-0.6851423399627767,0.17238340798861523,0.5265664103370145,-0.5453993453924368,0.35683956748216916,0.11643704463803534,0.03855779360286523,0.8222020309402579,0.29111029485067424,-0.1845438667824231,-0.5354614955316849,-0.30348150353693537,-0.37077640636128373,0.16702337935915487,0.2718493555224039,0.002113133848270466,0.27628358070225495,-0.7494852923697135,0.7397495733682747,-0.09116004749697498,-0.29943001703393796,0.02361114331834085,0.6542858634131931,0.052156312052031764,0.39544120432348345,1.0,-0.23852886787212244,0.011435483460157056,0.25418620650265755,-0.2904875606620627,-0.6188323256881285,-0.6177609649343114,0.383635250799751,-0.2400490621888417
cop,0.07106528100435346,0.6088512070006438,0.6581421429545583,-0.11928615536620694,-0.10935347518103157,-0.2087583219435812,0.45041862418950923,-0.27717981839498623,-0.7631942962556851,-0.3952852672481609,0.5145084623520846,-0.48551399900693837,0.8966261335030555,0.0013303276602827222,-0.1807702759199164,0.678772849278667,-0.45867886847438316,0.3439819313634735,0.05298366126020052,-0.7068089403345124,-0.37743329021942795,-0.24452649947859595,0.3293774265668693,0.3590611280457804,-0.20550301816798763,0.8527162201447521,-0.22701570437022214,-0.3895984844514856,0.2784883350971305,-0.5547526141013432,0.47160693130049997,-0.38628814403664286,-0.4138506246594571,0.8263577482331875,0.35293862697217293,-0.07654841660655262,-0.2974255960582859,-0.32820956044091476,-0.944800645953902,-0.23852886787212244,1.0,-0.6038209739145232,-0.6586083133494537,0.43918930773256126,-0.1724015595148101,-0.2574734997265315,-0.30408375246738695,0.4886538541843954
obj,0.3579216928490673,-0.7607426641604673,-0.1971835442885757,0.3402792524899679,-0.012795273309267151,0.6971340624346104,-0.8170860921977615,0.4898336074720926,0.8826861644054258,0.7058938938979283,0.02068333122836306,0.57262744362564,-0.5220471358465543,-0.5097164680156867,-0.23691624879311907,-0.33593573516065994,0.4117995809271283,-0.5049477224543361,-0.3236707614676437,0.9658737575723512,0.5805417948497895,-0.25079201549918184,0.3209674355734486,-0.219258412529144,-0.019509145200899993,-0.848565382811569,0.629848637539436,-0.27833887619203296,-0.05543262654193151,0.19753016622844793,-0.8620736506654181,0.3879618230148019,-0.25593541237622924,-0.5987182792157689,0.3848903120187146,-0.1582780916244768,0.6664339537682931,-0.10872310034521067,0.6577436069861227,0.011435483460157056,-0.6038209739145232,1.0,0.45644832201328656,-0.5992999068414746,-0.05969426715233657,0.4180021325328363,-0.3624864674367119,-0.7551911138925489
ccomp,0.5322410017038448,-0.8673913281893505,-0.1060783216247515,0.3202189421215158,0.15309218815821649,0.3473688721850089,-0.6010303948243659,0.6675157719352858,0.45166929468921524,0.7109647821554089,-0.03495001403335544,-0.15881684043546854,-0.47040600048923303,0.33224173943960755,0.183371891303862,-0.5030470430824994,0.8859732427130174,-0.5962250657603674,-0.6506508880427808,0.6580163030082716,0.7720008533702849,-0.09413536354755689,-0.43973265562154884,-0.7391654989075795,0.4189805873202388,-0.6669681846918712,0.3907429296544445,-0.2658423176356344,0.5103135820503428,0.5096751264718852,-0.5876746260800955,-0.025493185993300655,0.4732526711336097,-0.2575105072687981,-0.2383810869249083,0.400336422667034,0.4254815014018376,-0.08764459396549436,0.823006074066466,0.25418620650265755,-0.6586083133494537,0.45644832201328656,1.0,-0.41089084904163364,0.040371626261323706,0.31299926780663967,0.20316675086727057,-0.8419095395855015
fixed,-0.24288649845667998,0.6042810279963879,-0.03791329183544326,-0.3968024926385652,0.030295410722805477,0.0669614914368088,0.4358314024775709,0.1091880715037907,-0.2966547493541293,-0.610524417788082,-0.3674612376208703,-0.4447225303774812,0.10175866943510764,0.6308252488987458,0.22465445585930519,-0.2837133338755447,-0.6266314370444473,0.07817703834768003,0.3164850080760727,-0.5700401056634389,-0.05716334453954868,-0.16070870798821713,-0.12077932126917754,0.7233282471209761,0.4972059063311241,0.41980805298990065,0.14729549254317736,0.03792152348809142,-0.028671971766097017,0.41943658588970995,0.2894028689716894,0.11727713778084907,0.08320304130943873,0.0774401878255383,0.27820474310505516,-0.5667896789647318,-0.6502800055046548,0.6512763012296747,-0.4864448518245304,-0.2904875606620627,0.43918930773256126,-0.5992999068414746,-0.41089084904163364,1.0,-0.26952181694693916,-0.5261242801074795,0.5623677967359385,0.6116381678292487
acl:relcl,0.2303293487811923,0.21146186068959322,-0.5905832126011551,0.7721515715609176,-0.8628541555558241,-0.4762455065567392,-0.26673123537153925,-0.44687472508919357,0.05722246260203416,-0.41056672655214976,0.37140924072394554,0.47698263519201267,0.16609039593872188,-0.2911196377579469,0.8042857628660759,-0.017344357238766858,-0.12256650678765325,0.7488238859336749,-0.3300943442593038,-0.10398655000073964,-0.32145944751403394,-0.2949006046354529,-0.6578265904811622,-0.4187977993958914,0.23088334122924703,0.22130985338706108,-0.20900561750430077,0.30706035358506517,-0.3900563353272053,-0.22179885589413093,0.0009214369693915348,0.5287283792739172,-0.33936809388513955,0.07222522614066479,-0.494819558996174,0.6301723892555033,-0.5368146699948942,-0.3011827345895638,-0.0334633416662608,-0.6188323256881285,-0.1724015595148101,-0.05969426715233657,0.040371626261323706,-0.26952181694693916,1.0,0.8230114551198284,-0.3522643323033656,0.14269651257001434
advmod,0.6407149259536639,-0.24871353648077985,-0.3952762773936665,0.9753006774834768,-0.8230698501929785,0.008059982874126794,-0.7317965402924517,-0.028706361461388424,0.38164578092238594,0.08115052867978842,0.5917476335412756,0.5170673550608849,0.11285795199059362,-0.4783384869346748,0.5794216331589104,-0.0665500646806347,0.18716057468936276,0.36241393353848295,-0.6874474373749887,0.3685079421892779,0.12687879005659972,-0.5901513957114884,-0.3935516783961728,-0.5723220131585056,0.248938277631011,-0.1190010400719153,0.22286737667491624,-0.1615615845688225,-0.10706762933441653,-0.18076372288067466,-0.49847944681066686,0.5522152986757917,-0.5331062556540948,0.007635164237232211,-0.11447185768600603,0.5643488286110389,-0.10575798387898544,-0.5226317150676271,0.17580309528908036,-0.6177609649343114,-0.2574734997265315,0.4180021325328363,0.31299926780663967,-0.5261242801074795,0.8230114551198284,1.0,-0.6323361870184099,-0.3600080602161218
orphan,-0.4789378654378211,0.06567432175514976,-0.25152230015399213,-0.6219745197334762,0.5243021278873038,-0.03138446869223805,0.420800129311278,0.23351824518558556,-0.03414817551399203,-0.1632959000431316,-0.8431338205704466,-0.3997261475988757,-0.5497586815394212,0.8406740192462441,0.12280915883062228,-0.5858254244822372,0.001712704578193286,-0.320521654842098,0.39955751085295627,-0.18112304552816086,0.1416545044762391,0.45778216432759206,-0.373018608367157,0.2520447272663022,0.3954246182803851,-0.16683226131960655,-0.038157942360377985,0.4241055543141973,-0.0015765435122727229,0.7396241466639375,0.24933905679150212,-0.09870488370007763,0.8281525345650237,-0.3702323506458917,-0.3002078711668736,-0.30343121660722366,-0.22654259756264727,0.8189469433396473,0.3006380123974043,0.383635250799751,-0.30408375246738695,-0.3624864674367119,0.20316675086727057,0.5623677967359385,-0.3522643323033656,-0.6323361870184099,1.0,0.21230299198656855
punct,-0.663788355917128,0.980165832755946,-0.16558035461365625,-0.36568018080773695,-0.1705794653360067,-0.6029435426289617,0.7714864313549378,-0.7139280200693023,-0.5537500355905404,-0.9397191074103476,-0.22024676436492252,0.00960676923434825,0.3162706168865079,0.07667176411786818,0.1896673846970967,0.24400418977904278,-0.8693571631260636,0.7070823069662421,0.691153539782662,-0.8573939584943563,-0.8190590258542813,0.24425614658841174,-0.05150267353577625,0.6438239477524387,-0.12376665617099646,0.7290422533018411,-0.548153083895549,0.5677855825410238,-0.5533301061907754,-0.23327865006364665,0.780943238545362,0.06566949454579521,-0.10206348414284545,0.19756538290540396,-0.16484634152250835,-0.23665743407331874,-0.7516778631728728,0.34784646224367605,-0.7065965090872562,-0.2400490621888417,0.4886538541843954,-0.7551911138925489,-0.8419095395855015,0.6116381678292487,0.14269651257001434,-0.3600080602161218,0.21230299198656855,1.0
