,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,-0.40443094676706703,0.3390927158039045,-0.6691673573233937,-0.352668529810021,-0.5543422444413583,0.039495437213602276,0.7874278239210137,-0.2962732502763985,0.3679779409477871,0.004601156056624216,0.42592632932428703,-0.9575806189709247,0.6826941442301202,0.30871486840827034,-0.564468474807752,-0.9805065456967589,-0.3333333333333333,0.6964113132872478,-0.02693224690594575,0.19533096710699102,-0.8268187627043334,0.21085994890504312,-0.931283950266535,-0.5749851277864315,-0.42708116709009747,0.24146656478794448,-0.45529283249928104,0.7233164984229113,1.0,-0.1343524359389594,-0.1190690018627665,-0.08296374785255856,-0.471728864438505,0.8012914281162442,1.0,0.609862536717521,0.6958705179740591,-0.17140816488477614,-0.3333333333333333,-0.21831031037774798,0.1224715651100613,-0.41862654225812634,-0.7403993273929504,-0.6119136634692948,0.6164230457660415,0.9925954370944654,-0.3333333333333333,0.7547545826199467,-0.1349687047154243,-0.5771699004889038,0.23566780512129704
cc,-0.0037287549404190954,0.300990270541603,-0.3090253951139927,0.9741966953952075,0.8647019140806785,0.9833366698534052,-0.6507944106031994,-0.8021926454400481,0.8571617747350363,-0.9467609639217938,-0.32515723933857044,-0.03419381313804207,-0.8157259583325231,-0.8929849640752912,0.3665854941888285,-0.05912210349654609,0.36302569990499234,-0.18929076883518575,0.49198034317056244,0.13433035610778157,-0.4414257204967973,-0.9155772262099273,-0.1991358923829298,0.8548918409227797,-0.12809768163671373,0.9055483985780562,-0.7897437447553805,-0.7599209378234325,-0.1343524359389594,1.0,-0.9624731683674148,-0.48071054961990917,0.8693086133836996,0.4449815821257338,-0.1343524359389594,-0.6455928784823737,-0.7872260474944923,0.9235543866141298,0.36302569990499234,-0.8660126775048124,-0.8898168994243748,-0.6041643324160517,0.5597104160535551,0.8142089336606118,0.6585901221848093,-0.013571959644010853,-0.8750433319248048,-0.7472182871381365,0.8946914874181022,-0.22126152132730725,0.23202059313294557
nsubj:pass,0.011082020677913524,-0.2948568205239908,0.4122245708484485,-0.8785085286801703,-0.7462029328843608,-0.9840910584800466,0.42036159087925046,0.8289253956283058,-0.9644703972676901,0.9731573131823531,0.30607594993276144,0.3009096921495969,0.6412458666186311,0.8541499297555408,-0.1422551159082292,0.31097111275263717,-0.18522373826272237,-0.061499478305030456,-0.39296299572659593,-0.0826541299775069,0.6567093119973559,0.8181979463090959,0.4506481087061758,-0.6823533599377101,0.14365831507720664,-0.9411833895151087,0.8776401134862191,0.556400079611399,-0.1190690018627665,-0.9624731683674148,1.0,0.5898758749005205,-0.7823340770148262,-0.6235598644178247,-0.11906900186276652,0.43164531452911575,0.6250782283548786,-0.9165007489613869,-0.18522373826272237,0.9565185390874532,0.8082232161304048,0.6437446476161753,-0.3199064251666558,-0.685943286655402,-0.7866507601438251,-0.23878778225899291,0.9390869768006931,0.5614438485511005,-0.9038174788029227,0.2875325144010794,-0.1935883275704756
discourse,-0.726058290927665,0.5529696610028537,-0.28441864118315174,-0.4098024439238117,-0.5557283136957446,-0.45070028511109805,-0.03285978210330062,0.06943556072140619,-0.6280990191623838,0.7303769277773925,0.8449833476358364,0.36556806037483247,0.3151058947854005,0.7533047076691524,0.5679251427672144,0.21054176684197362,0.6342477466890489,-0.6243311128922516,0.5091690836928243,0.7392147480261937,0.40938176676887683,0.08796766952642292,0.37804093818413925,-0.14184566799300702,-0.6361098786433298,-0.30514703587424596,0.26069958824102485,0.1235032616948532,-0.08296374785255856,-0.48071054961990917,0.5898758749005205,1.0,-0.6588801072407373,-0.15612998772311174,-0.08296374785255854,-0.2451250861024824,0.42815733686055685,-0.7656424294029877,0.6342477466890489,0.7852279200854368,0.03298875374496072,-0.16758431881804342,0.2507821732419969,-0.560142507374749,-0.21043031612795185,-0.1526449480885953,0.34573675867092485,0.3255453708991007,-0.8136545686372287,-0.4582553290284489,0.6560812482182485
csubj:pass,0.4539863991458606,-0.17298883918826713,0.20098935413604857,0.9171189546111419,0.9912258619444214,0.7739585569558196,-0.7239592396852386,-0.40275182030268364,0.6270449353710902,-0.8799443669210041,-0.7149037397265849,0.23743837412144245,-0.9198535451191165,-0.983397541991505,0.24211725713947443,0.2926476521409152,0.11652266620442618,-0.16488026221885768,0.11730359737314633,-0.2898004752576009,-0.08867529611292281,-0.6940738702467671,0.11864818071210102,0.8306650788160073,0.3505407353503418,0.5831363906920367,-0.4034810650938625,-0.8266390462438896,-0.471728864438505,0.8693086133836996,-0.7823340770148262,-0.6588801072407373,1.0,0.0018125470287007994,-0.471728864438505,-0.562354613360973,-0.9521908690335793,0.9495521173981017,0.11652266620442618,-0.7574563924881501,-0.6191636630561147,-0.1344245835303711,0.5615075399321843,0.9857118770757274,0.23413219726986387,-0.36586460992998493,-0.5414733774894305,-0.911580811587815,0.9351556110905631,0.2855093276904563,-0.2131106866385618
acl,-0.5544231205385172,0.6559014338406634,-0.895998078002975,0.24532804688461313,-0.051060001340403116,0.6000285228502794,0.26395051343437625,-0.8057394297797992,0.7691331561823238,-0.46442514753956887,0.37750379946262,-0.8076818488880438,0.14184917791147764,-0.14353049528080628,-0.12156419791270853,-0.8846637507673235,0.10399664592417991,0.3501361396890109,0.4416356669051082,0.4563833243257825,-0.9574242254421802,-0.41533521367578397,-0.8940418877164644,0.027042834553616363,-0.6382018444915457,0.7676807517898829,-0.8946661144044001,0.16939088740366365,0.8012914281162442,0.4449815821257338,-0.6235598644178247,-0.15612998772311174,0.0018125470287007994,1.0,0.8012914281162441,0.05193407773624387,0.2018524666575151,0.2870563204515134,0.10399664592417991,-0.5989622467867716,-0.49222012482761185,-0.8407349211078237,-0.22901697798696097,-0.1395755403812164,0.9643513460374035,0.8601927469015848,-0.8205277344691299,0.2575262728324306,0.28848142981032915,-0.7950190909174798,0.5396816838456902
expl:pass,-0.404430946767067,0.3390927158039045,-0.6691673573233938,-0.35266852981002095,-0.5543422444413582,0.03949543721360232,0.7874278239210136,-0.2962732502763985,0.367977940947787,0.004601156056624216,0.42592632932428703,-0.9575806189709247,0.6826941442301199,0.30871486840827034,-0.5644684748077521,-0.9805065456967585,-0.33333333333333337,0.6964113132872478,-0.026932246905945725,0.195330967106991,-0.8268187627043335,0.2108599489050431,-0.9312839502665349,-0.5749851277864316,-0.4270811670900974,0.24146656478794448,-0.455292832499281,0.7233164984229112,1.0,-0.1343524359389594,-0.11906900186276652,-0.08296374785255854,-0.471728864438505,0.8012914281162441,1.0,0.6098625367175211,0.695870517974059,-0.17140816488477612,-0.33333333333333337,-0.21831031037774798,0.12247156511006133,-0.4186265422581264,-0.7403993273929506,-0.6119136634692948,0.6164230457660415,0.9925954370944652,-0.3333333333333333,0.7547545826199468,-0.13496870471542433,-0.5771699004889038,0.235667805121297
amod,0.2903346640665011,-0.47405899793904704,0.16557571610409524,-0.763166411465625,-0.6601926859838866,-0.5739274236922526,0.9466578222280371,0.5433191220094613,-0.2043799321360447,0.38189571566289293,-0.06290348204589552,-0.6211409088061977,0.8261347808050632,0.45201773534552564,-0.9369079936200381,-0.5098737516086308,-0.8751218601722263,0.872077955369397,-0.7766867388398777,-0.5068112676206018,-0.2279860852086409,0.8543468669997031,-0.4701805896271509,-0.9247405044135661,0.3341729425384228,-0.5091237295713623,0.3405946597015457,0.9163498981722028,0.609862536717521,-0.6455928784823737,0.43164531452911575,-0.2451250861024824,-0.562354613360973,0.05193407773624387,0.6098625367175211,1.0,0.7342211464152983,-0.41149075803466423,-0.8751218601722263,0.17732395900651823,0.8278220285833515,0.46422014201345974,-0.9838602831530467,-0.6373853664368467,-0.1850800825499652,0.5431619836643731,0.4158093707026619,0.7897053423548426,-0.33911438637816554,0.23831816145542237,-0.523428488254177
nummod,-0.38658315073547905,0.13100368931277928,-0.2838520274944335,-0.8955273553679828,-0.9821935986485358,-0.6621228571476672,0.8884067076399293,0.3188392199618242,-0.4110235935220114,0.7192402209171936,0.6239621550706627,-0.5133916570913268,0.9882512156964356,0.881716819390679,-0.47463737363016295,-0.5412421525555398,-0.31482292061097406,0.4383518223197382,-0.224472471914669,0.1773952815835854,-0.1731494794569172,0.7107384523200747,-0.3933275515278294,-0.9124465519200907,-0.3078356980244483,-0.46041201363424,0.2466563527656172,0.9440388638202726,0.6958705179740591,-0.7872260474944923,0.6250782283548786,0.42815733686055685,-0.9521908690335793,0.2018524666575151,0.695870517974059,0.7342211464152983,1.0,-0.8164238388513237,-0.31482292061097406,0.5396877652070802,0.6291622957810195,0.07645453725495681,-0.7625523952070417,-0.9882275490850564,-0.055538103856213744,0.6041828904188526,0.39144933148759786,0.9934578242873028,-0.7846972652872,-0.31207861238347434,0.12740367568799338
conj,0.3633341927505272,-0.07259888875701626,-0.013494465671168483,0.8993265041659299,0.9103731463385762,0.8788538038279707,-0.5288795238874185,-0.5554464585274584,0.8315131387286417,-0.9815614663921923,-0.6472352052732784,-0.07527122168848052,-0.7849918339427232,-0.9889769004775564,0.06983310755632374,-0.021755080038509823,0.011720183376683081,0.06340576687278877,0.12157468375362086,-0.2542466517281654,-0.39316670376423923,-0.7005760365500607,-0.19865800300520545,0.7236688448440675,0.2396930114258341,0.7374881475094628,-0.6128037991689935,-0.666404788408302,-0.17140816488477614,0.9235543866141298,-0.9165007489613869,-0.7656424294029877,0.9495521173981017,0.2870563204515134,-0.17140816488477612,-0.41149075803466423,-0.8164238388513237,1.0,0.011720183376683081,-0.9239770824074491,-0.6483182218693458,-0.29916164446037524,0.36410752328611323,0.8837302480323656,0.48089113208262263,-0.0557531425572234,-0.7236064078166179,-0.7501109131104293,0.9968686041478246,0.11365565302020289,-0.15421125684965317
appos,-0.6930389463379316,0.773427922013758,-0.4599089610997404,0.4437572006723886,0.2296810291942748,0.3562639204416878,-0.6858299529270154,-0.560743846242059,0.02400819697122887,-0.04471144991265649,0.5365391600075824,0.4762438531845216,-0.4528818960821742,-0.01738822817434627,0.9663050568472163,0.29944306023061584,1.0,-0.893508106909853,0.938182994080133,0.8443319671101305,0.16222708041265613,-0.7055350630087572,0.34726528945779667,0.6488151509173279,-0.7019080688071467,0.41299218859772263,-0.33254554268050146,-0.6081759640504139,-0.3333333333333333,0.36302569990499234,-0.18522373826272237,0.6342477466890489,0.11652266620442618,0.10399664592417991,-0.33333333333333337,-0.8751218601722263,-0.31482292061097406,0.011720183376683081,1.0,0.10945239762269549,-0.7283563757533865,-0.6213479657714663,0.8266715953881508,0.19065463502084115,0.2523583900403508,-0.30260412014719495,-0.33333333333333326,-0.3945458015350806,-0.06665743092771571,-0.5771699004889038,0.8354382166823389
case,-0.19530482924196,-0.06798222031191695,0.2795135685247337,-0.7573362280534538,-0.6873664798650008,-0.8896781059935245,0.2223978670104465,0.671589704960272,-0.9681863588919616,0.9712837320149283,0.46968717378069114,0.4448179653788967,0.5149888959174854,0.8593807979739715,0.14262149690364492,0.40241267976683565,0.10945239762269549,-0.32696170781657435,-0.11871811133053546,0.1676073568361051,0.711606981297195,0.6183255458515301,0.5580044969652733,-0.49820105220129624,-0.06383847470251398,-0.8291531794887165,0.7885128629526702,0.3830355629307634,-0.21831031037774798,-0.8660126775048124,0.9565185390874532,0.7852279200854368,-0.7574563924881501,-0.5989622467867716,-0.21831031037774798,0.17732395900651823,0.5396877652070802,-0.9239770824074491,0.10945239762269549,1.0,0.601340118938893,0.46607010547298033,-0.0788393769764188,-0.6380727999731464,-0.7200929538348758,-0.3303075362194411,0.8505976231140584,0.4516817272319281,-0.9343985191940403,0.11861635131061206,0.05277862647443663
xcomp:pred,0.41858044991640503,-0.6652062835833431,0.5578781153496644,-0.8808123965009035,-0.6620077605942883,-0.8997121070132191,0.7081779745816474,0.9116223598760057,-0.6855280651149182,0.706457196582028,-0.10351362029354394,-0.0804511588661634,0.7227513568948585,0.6090727278154113,-0.6797912971835041,0.03192576164429652,-0.7283563757533865,0.49491705109457834,-0.834511055263152,-0.5602621175604073,0.3563378892961264,0.9939437511893079,0.1012833955906631,-0.8676603340580021,0.5163244153414759,-0.9022340864629252,0.808405271608563,0.7564298587938972,0.1224715651100613,-0.8898168994243748,0.8082232161304048,0.03298875374496072,-0.6191636630561147,-0.49222012482761185,0.12247156511006133,0.8278220285833515,0.6291622957810195,-0.6483182218693458,-0.7283563757533865,0.601340118938893,1.0,0.8176159220220239,-0.7217393473712036,-0.597015655531638,-0.6959149427588881,0.020461579619737456,0.8526163255180221,0.6326837136188393,-0.5924431155263857,0.5413741731059628,-0.6321704425936162
aux:pass,0.7714176934378726,-0.9138048952153319,0.9337712484659493,-0.4936663565085707,-0.1524092916720053,-0.7155585550440315,0.20861340599244033,0.9593851739167959,-0.6613626881428487,0.4510404784329644,-0.5307660620704826,0.36435747476494124,0.1946425793862522,0.19186238380004866,-0.43522758640029124,0.5148408742168202,-0.6213479657714663,0.21154630990766496,-0.853716861177268,-0.7864894033142585,0.6720034673495685,0.7504325782467531,0.5091617734680736,-0.4250584852723933,0.8492788276869487,-0.863804038142858,0.9080121503171893,0.24890909566945477,-0.41862654225812634,-0.6041643324160517,0.6437446476161753,-0.16758431881804342,-0.1344245835303711,-0.8407349211078237,-0.4186265422581264,0.46422014201345974,0.07645453725495681,-0.29916164446037524,-0.6213479657714663,0.46607010547298033,0.8176159220220239,1.0,-0.2993430060088641,-0.06176395806981948,-0.9080904968270208,-0.4887385800296481,0.8600154647608332,0.07220898359771137,-0.25760825511409274,0.9107718203569609,-0.8526323757129509
advmod:neg,-0.17124950819528084,0.3357142136914604,0.0049740285762942165,0.7096679684127642,0.6650367202140447,0.46100041982930806,-0.9736941826419551,-0.3872071107719032,0.07180620759406116,-0.3024435098207558,-0.021403936147763116,0.7476845152761977,-0.8396919691800057,-0.4295217403438109,0.9290992355079332,0.6554037888082108,0.8266715953881508,-0.9060173760202886,0.6714246944155448,0.4006271253509343,0.3892219166532149,-0.7625633824458444,0.6153419561922746,0.902637355967937,-0.2005620225700483,0.36471874308302193,-0.17603158905643715,-0.929641512781465,-0.7403993273929504,0.5597104160535551,-0.3199064251666558,0.2507821732419969,0.5615075399321843,-0.22901697798696097,-0.7403993273929506,-0.9838602831530467,-0.7625523952070417,0.36410752328611323,0.8266715953881508,-0.0788393769764188,-0.7217393473712036,-0.2993430060088641,1.0,0.6588038074407268,0.010346490501087269,-0.6845627121862506,-0.2645348586950243,-0.825144962837352,0.2938472997923595,-0.08146802832376518,0.40326626143925454
cop,0.4621663929196827,-0.1960106342829879,0.28863887236210256,0.8984635230667329,0.9956312615743967,0.6971884268816441,-0.8094383950473131,-0.323095804601896,0.49757983816875406,-0.7921289885121581,-0.7044072007172002,0.3976544520450423,-0.9604347958607626,-0.9389316666263853,0.344064274961222,0.4467226602327996,0.19065463502084115,-0.296505294729288,0.13470527293857953,-0.27322395508380537,0.07312616030337668,-0.6795590943623447,0.28289204119081035,0.8661276434430154,0.37311520209707655,0.4910492998966347,-0.28922031669112935,-0.8880920234927979,-0.6119136634692948,0.8142089336606118,-0.685943286655402,-0.560142507374749,0.9857118770757274,-0.1395755403812164,-0.6119136634692948,-0.6373853664368467,-0.9882275490850564,0.8837302480323656,0.19065463502084115,-0.6380727999731464,-0.597015655531638,-0.06176395806981948,0.6588038074407268,1.0,0.10611759027926244,-0.5147207625539189,-0.4350547071306559,-0.9644237663005847,0.8622082336377124,0.3449415483761801,-0.21183913392450754
obj,-0.5171362862766478,0.6850170929967954,-0.8669914991676355,0.4895373639996606,0.19646366441550792,0.7843793894089915,0.0055825778946162535,-0.9254107924640872,0.8706047211562042,-0.6385931395512155,0.27215200746785057,-0.6551358331667898,-0.12323937812777191,-0.3525382182763555,0.0609292549512771,-0.738968338515284,0.2523583900403508,0.18248447685687277,0.5655756483010788,0.47903228108171686,-0.908650178231982,-0.6361923952893055,-0.7795955386171366,0.2895066028897435,-0.620412397286724,0.9095252887085465,-0.980860908206424,-0.0966872324665202,0.6164230457660415,0.6585901221848093,-0.7866507601438251,-0.21043031612795185,0.23413219726986387,0.9643513460374035,0.6164230457660415,-0.1850800825499652,-0.055538103856213744,0.48089113208262263,0.2523583900403508,-0.7200929538348758,-0.6959149427588881,-0.9080904968270208,0.010346490501087269,0.10611759027926244,1.0,0.699377433265322,-0.9404937772484168,-0.003998128282168863,0.4690704862216522,-0.7676444229726818,0.5737565740120735
ccomp,-0.39764612588512055,0.36845192640557106,-0.7054355280492788,-0.23734438726022491,-0.4510013677265205,0.15914637070760945,0.718429804243177,-0.3915966058041438,0.4778250026707495,-0.11439150325071398,0.3798017056659279,-0.9731755714493654,0.5891941907104162,0.19769715670980012,-0.53401311496384,-0.9969915071011196,-0.30260412014719495,0.6880491642025006,0.022479929785636538,0.20194910120949644,-0.8889788107397137,0.10573849111645475,-0.965850921050721,-0.478621936985367,-0.4360056273388743,0.35155506061078745,-0.5529197491098546,0.6391610650183909,0.9925954370944654,-0.013571959644010853,-0.23878778225899291,-0.1526449480885953,-0.36586460992998493,0.8601927469015848,0.9925954370944652,0.5431619836643731,0.6041828904188526,-0.0557531425572234,-0.30260412014719495,-0.3303075362194411,0.020461579619737456,-0.4887385800296481,-0.6845627121862506,-0.5147207625539189,0.699377433265322,1.0,-0.4411059319390888,0.6694928679205536,-0.021721445851456397,-0.6003054295468306,0.25495330185043025
fixed,0.3398738942314788,-0.5818301066126526,0.6998626993259653,-0.755434895759549,-0.5161169518261379,-0.9483917467447087,0.293995907432258,0.9594900364220412,-0.9444991172406886,0.8356863844080354,-0.033529764989334444,0.43266049569955733,0.44889933540156546,0.6274118726110679,-0.21156939566811628,0.4991986347446404,-0.33333333333333326,-0.02507260851764394,-0.5920652777867276,-0.3752057993558389,0.7809300960063839,0.8255848898989545,0.5877384784103343,-0.5749851277864315,0.4621429555102591,-0.994427455841202,0.9876828524214831,0.4080690255426347,-0.3333333333333333,-0.8750433319248048,0.9390869768006931,0.34573675867092485,-0.5414733774894305,-0.8205277344691299,-0.3333333333333333,0.4158093707026619,0.39144933148759786,-0.7236064078166179,-0.33333333333333326,0.8505976231140584,0.8526163255180221,0.8600154647608332,-0.2645348586950243,-0.4350547071306559,-0.9404937772484168,-0.4411059319390888,1.0,0.34101809067155264,-0.7024138676380476,0.5975777079636,-0.4798621225210781
acl:relcl,-0.3353655222848805,0.09337418308565903,-0.28943419632572,-0.8735513402044689,-0.9559451223792157,-0.6162693719513547,0.9319237483733532,0.29751433218368684,-0.3309506473357298,0.6479827251717714,0.5623057586865132,-0.5979198192198688,0.9922220845466958,0.8235505096974796,-0.5595114740587717,-0.6116089244502845,-0.3945458015350806,0.5353561007723424,-0.2764252054001415,0.11421190696216332,-0.25512026356278006,0.7133217145710921,-0.4776487510324083,-0.9280977829849016,-0.26656350692491687,-0.41865695983135365,0.19839310054256276,0.968945428503778,0.7547545826199467,-0.7472182871381365,0.5614438485511005,0.3255453708991007,-0.911580811587815,0.2575262728324306,0.7547545826199468,0.7897053423548426,0.9934578242873028,-0.7501109131104293,-0.3945458015350806,0.4516817272319281,0.6326837136188393,0.07220898359771137,-0.825144962837352,-0.9644237663005847,-0.003998128282168863,0.6694928679205536,0.34101809067155264,1.0,-0.7117813637454582,-0.2959000485999458,0.07440537014141256
advmod,0.4102100021091113,-0.1263011677481316,0.013054513073328703,0.8619322574437186,0.8866002814258129,0.8525152620306563,-0.4685263904188898,-0.5169250375045429,0.833742962081803,-0.9779032339548728,-0.6821207477600993,-0.12180240955109219,-0.7431374559267576,-0.9838402196300104,-0.00871927799307922,-0.05539001263052687,-0.06665743092771571,0.13801994773249016,0.05131242841990605,-0.3148429808200423,-0.4146972689833243,-0.6453662173677367,-0.2352391089394088,0.6684738275406289,0.28700255495405963,0.709294135844726,-0.5931094641152082,-0.612541018749724,-0.1349687047154243,0.8946914874181022,-0.9038174788029227,-0.8136545686372287,0.9351556110905631,0.28848142981032915,-0.13496870471542433,-0.33911438637816554,-0.7846972652872,0.9968686041478246,-0.06665743092771571,-0.9343985191940403,-0.5924431155263857,-0.25760825511409274,0.2938472997923595,0.8622082336377124,0.4690704862216522,-0.021721445851456397,-0.7024138676380476,-0.7117813637454582,1.0,0.14997065398164502,-0.21370670314318346
orphan,0.9437462892723751,-0.9639528736885509,0.9816458152648722,-0.10059142347087699,0.26030858118275874,-0.3656050422974157,-0.07740408947808304,0.7582209604468528,-0.36227695131407417,0.05969354936746082,-0.8195542117298872,0.4225968469281019,-0.18170201868678257,-0.22855229738538504,-0.348218018642364,0.5944910812768501,-0.5771699004889038,0.1668532546278893,-0.7930964135456057,-0.8956659892510512,0.5891069349506824,0.44596851993461695,0.5146697637897059,-0.08038994766491728,0.9742947478711483,-0.5870249152686668,0.7002510167418118,-0.0854294605910232,-0.5771699004889038,-0.22126152132730725,0.2875325144010794,-0.4582553290284489,0.2855093276904563,-0.7950190909174798,-0.5771699004889038,0.23831816145542237,-0.31207861238347434,0.11365565302020289,-0.5771699004889038,0.11861635131061206,0.5413741731059628,0.9107718203569609,-0.08146802832376518,0.3449415483761801,-0.7676444229726818,-0.6003054295468306,0.5975777079636,-0.2959000485999458,0.14997065398164502,1.0,-0.9256104406339518
punct,-0.9639893967734681,0.9892726866400661,-0.8486506941065209,0.19299978452836108,-0.14114722241796956,0.3264757840063674,-0.22093669344755057,-0.7035939977884635,0.17500300631974022,0.024821968603880883,0.835454764673072,-0.048146654111443095,-0.023693638371583097,0.22526603473372914,0.6662096845402323,-0.24598548690424563,0.8354382166823389,-0.526255501684645,0.9377047697740801,0.993242768822486,-0.27395869224846536,-0.5551924387026039,-0.15689179847820883,0.28961113140884376,-0.9773128508350052,0.5085892509441936,-0.5556854097235506,-0.16807757972239004,0.23566780512129704,0.23202059313294557,-0.1935883275704756,0.6560812482182485,-0.2131106866385618,0.5396816838456902,0.235667805121297,-0.523428488254177,0.12740367568799338,-0.15421125684965317,0.8354382166823389,0.05277862647443663,-0.6321704425936162,-0.8526323757129509,0.40326626143925454,-0.21183913392450754,0.5737565740120735,0.25495330185043025,-0.4798621225210781,0.07440537014141256,-0.21370670314318346,-0.9256104406339518,1.0
