,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,-0.16305523625155233,-0.2763209383911554,0.15127219402284345,-0.0002908003791110281,0.2662518224791689,-0.4426973457340672,0.12965439933580142,0.4551889816631961,0.3020260531875525,-0.4335825076601963,0.3190931672899505,-0.11083025734330365,-0.5832331298185728,-0.6900832950478389,-0.12737722469978413,-0.3461460705507606,0.06259486952587714,0.014925827036417412,0.190138365587863,-0.19866880551845925,0.5250310453527164,0.45059084322054066,0.1417451031618364,-0.25485008863247255,0.30465110014203983,-0.12524045538269432,0.3230278238575833,-0.3832753673042368,1.0,-0.44980217959264046,-0.1636981725032236,0.12392994712193661,0.13089446092808288,-0.455520557628626,0.12841843384574855,-0.09363454622872774,-0.40707405671502905,-0.5111223440292483,-0.48637477364482995,-0.12192376524706046,0.14371240322315035,0.045579421545198506,-0.2280933699179543,0.4035215630507787,0.7241816103383077,-0.2548500886324726,-0.09635492836983729,-0.33012237523757587,0.16105840924941442,0.3151797377585489,-0.1961014881280559
cc,0.43190710566874496,-0.22374136074377737,0.008540407008317732,-0.1472716522209164,-0.4867128753779821,0.9875068550049225,0.14431079321883167,0.020263653587344263,-0.2660210832371127,0.36034830177781113,-0.13816242221388506,-0.5245785031482872,0.2823988837592797,0.5438167542539128,-0.3498882840134502,0.00907667060126352,0.21698627361507966,-0.16903455923971403,-0.19879841759786288,-0.15008773536984665,-0.4677381045595937,-0.015369719527773102,-0.22853288051460088,-0.046146055665665695,-0.37947514399821564,-0.32621515168631743,-0.1684443255000962,0.058144878868082825,-0.44980217959264046,1.0,0.24234217579913514,0.0677751774982874,0.06960069318551523,0.4613915191492057,-0.6826952310920591,0.34232598310315254,0.4173251562985573,0.7398800858381279,0.38338567976571125,0.018224819972173813,-0.019534881058327045,-0.16252759486131535,0.11355984084592143,-0.33815148148441554,-0.345999726368372,-0.027816594673224764,0.037225625541327974,-0.2479872326096559,-0.33076277223468786,-0.13238894810212062,-0.2555335392405641
nsubj:pass,-0.05225736492133584,0.10985427821097637,0.522633881040804,0.13302327206310052,-0.4703399530471007,0.28578199219530837,-0.10671183567892822,0.00384903336714602,-0.2037211318054385,-0.13746309879715918,0.3172601819440979,-0.07836612671334278,-0.1501508279051635,0.3774515347215084,-0.094314649756595,-0.3998406468401233,-0.06110359826389361,0.058790044529533646,-0.6650306073599855,0.19726873313228804,-0.459732159576219,-0.1702305555072574,-0.28299050351572924,0.27934250921332393,0.16471944526431292,-0.6811873748091962,-0.1082643326391138,0.2853085295072428,-0.1636981725032236,0.24234217579913514,1.0,0.44113286354701886,0.45591660529218875,-0.33123241999371844,0.1742259024381808,0.556020998068319,0.040921018184247496,0.5741644674155063,0.059426972818685704,0.05139581822161455,0.6865641007090513,0.3656961529464929,-0.10679294084548056,-0.41624654944036926,-0.2628514754174582,0.3427125004019422,0.14256341921631896,0.14306341209314022,-0.1311924412036473,0.71611081467106,0.21753641862412004
discourse,0.35482413554480363,-0.34994765151830176,0.39191243674111964,0.2478974192910379,0.2579618163938616,0.043236138479278825,-0.053319643725414104,0.33625251092210434,-0.22902080400290498,-0.4707256902287704,0.43241552114524723,-0.2344292204976583,0.21013440628893257,0.2033352451122252,-0.08381084595399683,-0.1281321515669177,0.25075028218733114,-0.02608088778738862,-0.21734500086590808,-0.4677054090231557,-0.34847958590504285,0.19330342718588395,-0.2636610569401531,-0.3204832436709246,0.47817890880918157,-0.563452254354558,0.06604300133864163,0.4567554276075122,0.12392994712193661,0.0677751774982874,0.44113286354701886,1.0,0.2274640733691569,-0.29989087191973596,-0.224428572366547,0.0036118354751154273,0.5545270919721906,0.43124493065691055,-0.35356474401401977,0.4828760203607213,0.2551695207188902,0.41208766013072756,0.06430225974383219,-0.7341331528868467,0.05601443892926486,-0.01571177862306625,-0.0997427368291449,0.19433153647032955,0.26737475754714507,0.28449363101346625,-0.3986572453496416
csubj:pass,0.2435163011552311,-0.14233745465828787,0.23068452547710522,0.04215560272650455,0.014613439003152193,0.08843962613841994,-0.3601113824579518,0.4090991500070422,0.48043828534427446,0.10058987632442988,0.10837499313776308,-0.32613605901119547,-0.21621009668897576,0.02844454918311641,-0.03889193087232225,-0.616842090806092,-0.32990362903679793,0.13352217240134265,-0.3492604220224001,-0.08265439389919328,0.12697101156977275,0.30958806915568415,-0.35270626344562067,-0.26438836048925424,-0.26130432726924485,-0.42493569990210184,-0.13606243301520063,-0.10737906615847924,0.13089446092808288,0.06960069318551523,0.45591660529218875,0.2274640733691569,1.0,-0.11460971731564437,0.12561080244925674,0.410445178558699,-0.012997806924944231,0.32737960310073616,-0.05926722702973319,0.5513928068134984,0.8286755839963076,0.12446574888984255,-0.730822402055479,-0.185889348978729,-0.09692352073829912,0.7683073262269837,0.026974988735523807,0.02959875881993532,0.14523072448454635,0.05797063665160016,0.035187665159537806
acl,-0.021100323937505293,-0.0296788757713335,-0.5385835901709722,-0.04809711485458816,0.12436159296412312,0.36356205006752235,0.0400844622024049,-0.27888709085424906,0.35237101459585785,0.004405938329666795,-0.37538406534227026,-0.4267734427425401,0.4516440768863984,0.18946741538256395,0.07093843283212842,-0.16085164712049124,-0.4572098997319523,0.0906868561052339,0.1966381744606901,0.12403402236634811,-0.1668831429807232,-0.1992407125644714,0.171671630147846,0.05672341141703849,-0.791645846020741,0.16179598209024817,-0.16501284686419188,0.045122187220573366,-0.455520557628626,0.4613915191492057,-0.33123241999371844,-0.29989087191973596,-0.11460971731564437,1.0,-0.568870549144695,-0.20419197749841275,0.23473696289051613,0.08989686588914764,-0.19924319687304834,0.3438841646405117,-0.2779875848295154,0.23636541144081813,-0.013325842867950426,-0.013322383672958316,-0.16023870812985017,-0.13842689418542833,0.4318321987744825,-0.1356318687625687,-0.04604539987089238,-0.7068485447946737,0.008881965789161506
expl:pass,-0.23312902428421856,0.3654357634175432,-0.05791639600148451,0.03505081579110181,-0.1780136353414001,-0.6220076001183953,0.12483128610445826,-0.05085022243239645,-0.10866365137308662,0.1521581834322481,0.28586378606589674,0.4359799699911057,-0.2580824893217985,-0.30507469179362784,0.14542013086021496,-0.019065828438639625,-0.14410676866666858,0.17487514862884762,-0.22561125900826023,0.24787029635239916,0.25241693748127786,-0.0036352088048816644,0.003080852398363313,0.4042660039176392,0.16994786927583896,0.37818280454260983,-0.21320559051250265,0.06256306768813717,0.12841843384574855,-0.6826952310920591,0.1742259024381808,-0.224428572366547,0.12561080244925674,-0.568870549144695,1.0,0.2736351727677733,-0.3703104040625073,-0.26538225917902614,0.14828275602816418,-0.33298652410712426,0.21684080939793626,0.0035289023967154404,-0.4068263712750572,0.4464952234818622,0.2428359652980255,0.3113399889601393,0.1189336811310176,0.03262259923728904,-0.06436373956542292,0.4657000125389388,0.4013025814400167
amod,0.0540133586088974,0.3538776104069424,0.09530284092675861,0.35434917085924095,-0.5048342761694177,0.437391773030633,0.06383944137973942,0.3547148471997477,-0.3472380110881866,0.32275085294023437,0.6339732610988843,-0.36802231480106506,-0.37062946379149475,0.4364866603711669,-0.02559175297527847,-0.3942224411217206,0.214723495001417,0.3555553284746972,-0.44045705728898704,0.2663563596585449,-0.2841643285322339,0.332855281347285,-0.7245282629753682,0.18190887491786042,-0.14307012693846863,-0.10029375038070167,-0.5903850445949199,-0.22223692006564458,-0.09363454622872774,0.34232598310315254,0.556020998068319,0.0036118354751154273,0.410445178558699,-0.20419197749841275,0.2736351727677733,1.0,-0.1832612879940512,0.3796179253066204,0.3803464926429969,-0.3155658787534467,0.48072494395011756,-0.029847705271035054,-0.42323993741735866,-0.016114452323886624,0.05790294837955961,0.4943395100085333,0.23245544364025286,-0.40666163253245824,0.04899593657596207,0.4511284798911893,0.3542338040557343
nummod,0.6624695128416107,-0.4101432501659271,-0.0216519234138249,-0.1175744649126821,-0.07236524013489676,0.33100820893658317,0.3523482312069676,-0.15980567817163482,-0.3430619755395663,0.10005608032019206,-0.09812879567156337,-0.3650413185573032,0.8896443636196951,0.2759294343126596,-0.12262495939746057,0.276165158353624,0.059782245905182704,-0.11494105344934875,-0.2946217325784682,-0.5611380772566265,-0.4987370009331623,-0.17011646124659174,0.027517619429183432,-0.30226786392097305,-0.00964185639344641,-0.013386220973628331,0.0924197286630586,0.7857460755382987,-0.40707405671502905,0.4173251562985573,0.040921018184247496,0.5545270919721906,-0.012997806924944231,0.23473696289051613,-0.3703104040625073,-0.1832612879940512,1.0,0.7018280514867072,0.06240418597955353,0.471556347912442,-0.14857982102448705,0.005857475098794039,0.0711786430720504,-0.464013092198562,-0.08423653932021402,-0.17804062919193203,-0.16613303530446855,-0.026666561929400413,-0.19074488950165808,-0.24909489691614034,-0.5216928540756244
conj,0.6507904669518606,-0.31737963221980525,0.15176639073325682,-0.20533448290246456,-0.5450748303899524,0.7241137571498095,0.21206959762643457,0.0018385680625127394,-0.4031545240185619,0.36540573648190333,-0.017464483569079026,-0.364667685038444,0.5011339992740833,0.48524420527860984,-0.375692284239264,0.04875742302543425,0.13721472883104863,-0.21473291854786172,-0.5262550001857925,-0.355003179051199,-0.5357797020143199,-0.08210033980953696,-0.21652492799980377,0.007787523150650762,-0.15122560242874353,-0.3913437558847574,-0.17859806797208871,0.5311675929699052,-0.5111223440292483,0.7398800858381279,0.5741644674155063,0.43124493065691055,0.32737960310073616,0.08989686588914764,-0.26538225917902614,0.3796179253066204,0.7018280514867072,1.0,0.3996842634159846,0.23176222549385725,0.2310086258354036,-0.024086991232211315,-0.11396655920998677,-0.504890434976423,-0.3523094697451402,0.1918404211542708,-0.014770534829108681,-0.023920933626951826,-0.4173477324536749,0.14779245793319726,-0.33700151046495774
case,0.3880681662440956,0.14280014185023893,0.06463811953604125,-0.24968056428380359,-0.610779457909203,0.4729658523292155,0.03816212025470209,-0.07342399638235371,-0.5452232636266494,0.9084492318789392,-0.21799085918417846,0.26249926505986865,0.06600641027744189,0.37661698943905453,-0.19516212431519062,0.5864491423829097,0.4831136440748673,-0.23490003390203,-0.15479335640822886,-0.020961202578843752,-0.1066118663936411,-0.041863491413205056,-0.25753392742532943,0.090472687462522,0.026466169446432795,0.22735967628914988,-0.2118760698303509,-0.08073615862154013,-0.48637477364482995,0.38338567976571125,0.059426972818685704,-0.35356474401401977,-0.05926722702973319,-0.19924319687304834,0.14828275602816418,0.3803464926429969,0.06240418597955353,0.3996842634159846,1.0,-0.46613616033927247,-0.12005115421367289,-0.7668231574076726,0.10136507719482063,0.03050074681899467,-0.4674133742955369,0.2985783890391641,-0.37591971912474664,0.022084896333571344,-0.37998274382570285,0.028444109718277547,0.01889546118174217
xcomp:pred,0.2543300417259448,-0.29393976521225573,0.06013437813236557,0.09368654518060873,0.5439775859148596,-0.06559543704443055,-0.3989367739873274,0.08195637051289567,0.5572308650151558,-0.2920558566321555,-0.18670625504532043,-0.2939488545323688,0.3982978430602557,0.09193066116863824,0.17396210055493116,-0.33098907510066006,-0.464086215561472,0.08340115246363983,-0.0569927663799003,-0.26343085178103703,-0.06816521258155651,0.0015524677503846046,-0.03305657921952695,-0.46408621556147195,-0.2158001271907543,-0.3148528689492021,0.11942622466558626,0.30507933351801236,-0.12192376524706046,0.018224819972173813,0.05139581822161455,0.4828760203607213,0.5513928068134984,0.3438841646405117,-0.33298652410712426,-0.3155658787534467,0.471556347912442,0.23176222549385725,-0.46613616033927247,1.0,0.3541501168946284,0.38741749002047327,-0.26309494535580996,-0.5281184272075525,-0.21193979427256796,0.3375797178394634,0.0019133932548853233,0.32948080356005827,0.3399491694666761,-0.47612537143146,-0.20339630577599374
aux:pass,-0.18654458208506897,0.2502444874335981,0.6087641064576643,0.35607614094266976,-0.1360233477807698,0.023197270625865987,-0.3631870652610483,0.09358558132681256,0.3167487077594321,-0.1565252850277051,0.2674705358387559,-0.28843208312842833,-0.3249401889443135,0.2180667548401257,0.303783159473568,-0.7123370643406387,-0.37730290893824947,0.4453145441609978,-0.6669859895865371,0.3308168231863559,-0.22100947624157546,-0.04845841511735836,-0.4162466160647212,-0.24451457472925642,0.03954891621752901,-0.4717813285467529,0.11408477937314833,-0.01531267534197218,0.14371240322315035,-0.019534881058327045,0.6865641007090513,0.2551695207188902,0.8286755839963076,-0.2779875848295154,0.21684080939793626,0.48072494395011756,-0.14857982102448705,0.2310086258354036,-0.12005115421367289,0.3541501168946284,1.0,0.17240752468848652,-0.4196820919733721,-0.17380541923868173,-0.07790183612794348,0.6298165111915047,-0.11101068113340758,-0.04463150150347133,0.2722136058031458,0.3445105258159686,0.42191399072645097
advmod:neg,-0.286032030216543,-0.05934952609074014,-0.19551735599866593,0.20159390852441975,0.3239236903700943,-0.22971707806842195,-0.04444033545603766,0.07450258185439304,0.28489632303560597,-0.728440972559697,0.32466354506573813,-0.15859420969696808,0.01168802112021415,-0.07709113031583677,0.002873674125852415,-0.5710391945535199,-0.434251407297628,0.11174961758932961,0.018348945045411423,0.09511636433167421,-0.09693142148231791,0.010510505053301884,0.11006751295454041,0.3899607132010934,-0.18415778051789425,-0.3840805758145236,-0.2560774663021253,0.24936579432649583,0.045579421545198506,-0.16252759486131535,0.3656961529464929,0.41208766013072756,0.12446574888984255,0.23636541144081813,0.0035289023967154404,-0.029847705271035054,0.005857475098794039,-0.024086991232211315,-0.7668231574076726,0.38741749002047327,0.17240752468848652,1.0,-0.18638531898831898,-0.27444752897297303,0.1603633604330938,-0.06283335480839443,0.7421425525335721,0.18299870368820786,0.1732503903252527,0.2073741256442675,0.06874358764705656
cop,-0.2776810976758409,0.1971697766428127,0.3804369486573658,0.12081802508988321,0.02399470421015768,0.1227702527889668,-0.1288365469631697,-0.449921027716595,-0.3914563573185722,-0.21705368552223137,-0.2389760429559055,0.3533424700312521,0.13802536594689918,0.3421532230932313,0.20835272813869446,0.5373590270102165,0.36847877245657645,-0.10465092790524126,0.11380714520119566,0.18425338513907702,-0.3905800666263131,-0.49638315504285313,0.13579437015131546,-0.07778699326397326,0.5410020420772155,-0.07901225088286588,0.4501508991952175,0.10186903157810512,-0.2280933699179543,0.11355984084592143,-0.10679294084548056,0.06430225974383219,-0.730822402055479,-0.013325842867950426,-0.4068263712750572,-0.42323993741735866,0.0711786430720504,-0.11396655920998677,0.10136507719482063,-0.26309494535580996,-0.4196820919733721,-0.18638531898831898,1.0,-0.296303868966409,-0.3563293071725721,-0.5184693700727732,-0.426462848252767,0.2833562768673471,0.07097389896151575,-0.017403561588467814,0.051250425952568616
obj,-0.3166457299526911,0.12494759317632322,-0.3501040418910827,-0.26456421874804725,-0.2768072587336292,-0.342909288729061,0.5054741430819505,-0.2109844609192451,0.17947603262287667,0.1866135666022509,-0.09888371657153784,0.022286985034148315,-0.23563433760155506,-0.6357631910665762,-0.012963249779850972,-0.06545563446289941,-0.2893045755722886,0.10410606078734824,0.04643008166050008,0.22369988435138594,0.43780989382422,-0.05239916908369968,0.4228535149474228,0.24003308216804875,-0.27106211018383075,0.6002214476855434,0.12744031962088698,-0.24749958025896163,0.4035215630507787,-0.33815148148441554,-0.41624654944036926,-0.7341331528868467,-0.185889348978729,-0.013322383672958316,0.4464952234818622,-0.016114452323886624,-0.464013092198562,-0.504890434976423,0.03050074681899467,-0.5281184272075525,-0.17380541923868173,-0.27444752897297303,-0.296303868966409,1.0,0.5786675559613911,-0.27920433583626453,0.11222244175734178,-0.5575262918785944,-0.33977706330116564,0.0503319832213253,0.19647637441378524
ccomp,-0.10927158918694836,-0.11671723657650758,-0.23718469189554983,0.12737071176300538,0.07543484015839236,-0.3822314869109894,0.6383984286825736,0.22166762633385334,0.005847685631228336,-0.34280561350629596,0.5292533079088414,-0.4155361870805926,-0.150405253531488,-0.5749129952305126,-0.012338669680436806,-0.33331011818756956,-0.06620809553961085,0.2911277718151247,-0.004382799685352337,-0.14680564606685786,0.20486605253465084,0.32468032558006277,0.12112086672147565,-0.06892431467466162,0.03234428280162165,0.3309260385113152,0.058898960793527536,-0.009575187155127004,0.7241816103383077,-0.345999726368372,-0.2628514754174582,0.05601443892926486,-0.09692352073829912,-0.16023870812985017,0.2428359652980255,0.05790294837955961,-0.08423653932021402,-0.3523094697451402,-0.4674133742955369,-0.21193979427256796,-0.07790183612794348,0.1603633604330938,-0.3563293071725721,0.5786675559613911,1.0,-0.44761299276309297,0.20437661207191676,-0.7166845287113695,0.046760470935178516,0.22578277516779952,-0.11169836070030122
parataxis,0.13541353607079398,0.26433256862018123,0.13989456519526436,0.2223781842857718,0.0695371860483852,0.049898952859636594,-0.633337436898138,0.329475823342811,0.25210481580993926,0.3727457806285885,0.09169402404042941,0.05933078383505886,-0.25757734912911895,0.34599981901731997,0.18235310624375567,-0.27403295869397826,-0.11111111111111108,0.1972029511681874,-0.17749147692981748,0.17463090877721116,0.0870790757837759,0.2647796973887848,-0.5922368683432729,-0.11111111111111109,-0.1837400831850825,-0.1443241139129823,-0.4247482057627121,-0.26166287029867574,-0.2548500886324726,-0.027816594673224764,0.3427125004019422,-0.01571177862306625,0.7683073262269837,-0.13842689418542833,0.3113399889601393,0.4943395100085333,-0.17804062919193203,0.1918404211542708,0.2985783890391641,0.3375797178394634,0.6298165111915047,-0.06283335480839443,-0.5184693700727732,-0.27920433583626453,-0.44761299276309297,1.0,-0.016981556851331545,0.3103322043290552,0.3241260269186164,-0.07505681149871155,0.33477521450664793
fixed,-0.13617419894604216,-0.05523780174201144,-0.6834684752639753,-0.06361186857465473,0.023695352723853983,-0.008472071951573842,0.202884685105682,0.16545300240407532,0.18221361342997977,-0.21046529529195862,0.24719906044681492,-0.17025642592500248,-0.05366284692182959,-0.15840519749470053,-0.27746282858182103,-0.4277991469654514,-0.33042603241915885,-0.0349145216758377,0.21607628023761438,0.09462786834476787,0.13513073052216942,0.21594489933117061,0.11943044996229267,0.7129187947975689,-0.6161980479930163,-0.03540285329974605,-0.6683304852450772,-0.018738867669652506,-0.09635492836983729,0.037225625541327974,0.14256341921631896,-0.0997427368291449,0.026974988735523807,0.4318321987744825,0.1189336811310176,0.23245544364025286,-0.16613303530446855,-0.014770534829108681,-0.37591971912474664,0.0019133932548853233,-0.11101068113340758,0.7421425525335721,-0.426462848252767,0.11222244175734178,0.20437661207191676,-0.016981556851331545,1.0,-0.06869316507624146,-0.15327688381640564,0.0962740437738463,0.05303058974379666
acl:relcl,0.03918052976920873,-0.10335570032039366,0.12625118303988994,-0.19184276670431602,0.37988027540443187,-0.23421565391479596,-0.6690026474549146,-0.015684273675916665,0.15705481257314552,-0.06623078170690043,-0.39706499606876533,0.736450644660836,0.03143162656059151,0.08935780734293212,-0.06749111416523257,0.34733102682411027,0.04456551597106611,-0.46186305770711295,0.32240312123328624,-0.09407288196332275,0.19386934759526792,-0.12455860264377074,0.14684400069657683,0.1625665074087842,0.24896462646746975,-0.3576810387774346,-0.01474588021535898,0.0641361945921508,-0.33012237523757587,-0.2479872326096559,0.14306341209314022,0.19433153647032955,0.02959875881993532,-0.1356318687625687,0.03262259923728904,-0.40666163253245824,-0.026666561929400413,-0.023920933626951826,0.022084896333571344,0.32948080356005827,-0.04463150150347133,0.18299870368820786,0.2833562768673471,-0.5575262918785944,-0.7166845287113695,0.3103322043290552,-0.06869316507624146,1.0,0.08851667642593067,-0.07747400401018417,-0.0860513445433463
advmod,-0.34414427341345016,0.4798227568135949,0.2534469025337559,0.8566981335829321,0.7145640800491607,-0.2929521601021033,-0.5984915720020159,0.2748923813059133,0.20501087736836937,-0.4350118103142203,0.4614180166675207,-0.1343397038559126,-0.2831137486492941,0.33801831610145805,0.7134596395345586,-0.31632641268119777,0.03602779155875666,0.6522638399868377,0.11935386695299582,0.31381813641284173,-0.1223238956834354,0.24060896375242516,-0.6240008020367557,-0.535330526825602,0.27633269183836123,0.03224222012094004,-0.05073928114148596,-0.32032072716286153,0.16105840924941442,-0.33076277223468786,-0.1311924412036473,0.26737475754714507,0.14523072448454635,-0.04604539987089238,-0.06436373956542292,0.04899593657596207,-0.19074488950165808,-0.4173477324536749,-0.37998274382570285,0.3399491694666761,0.2722136058031458,0.1732503903252527,0.07097389896151575,-0.33977706330116564,0.046760470935178516,0.3241260269186164,-0.15327688381640564,0.08851667642593067,1.0,-0.2535038642982422,0.4161801529485808
orphan,-0.18482097112216472,0.05910340105502447,0.4118458981987473,0.011501003434652823,-0.49249164114908345,-0.06718730769233795,0.24854876924440186,0.0994782545569287,-0.40699312738603427,-0.2058728578160509,0.4947907972429681,0.155780740728149,-0.42355586442020887,-0.09783665042094583,-0.24230336929178664,-0.18359805826790934,0.2170900637053983,-0.05994606520946388,-0.4230114881125001,0.1024294287506676,-0.1234575830682258,-0.00011661099225849383,-0.0476221343174195,0.42352668515659225,0.4730669182393112,-0.4008303262890832,-0.006149048148784364,0.11713009456480482,0.3151797377585489,-0.13238894810212062,0.71611081467106,0.28449363101346625,0.05797063665160016,-0.7068485447946737,0.4657000125389388,0.4511284798911893,-0.24909489691614034,0.14779245793319726,0.028444109718277547,-0.47612537143146,0.3445105258159686,0.2073741256442675,-0.017403561588467814,0.0503319832213253,0.22578277516779952,-0.07505681149871155,0.0962740437738463,-0.07747400401018417,-0.2535038642982422,1.0,0.1113800370329091
punct,-0.7960544915855602,0.9538719554996351,0.24944518827608855,0.6385116135623359,-0.10093022642450672,-0.19131324907202762,-0.3084750435945039,-0.4073519078085243,0.08633759252370445,-0.11053839684651262,0.22105236312765725,0.06684999321746234,-0.3259360422453379,0.3807128991255356,0.7713623599125157,-0.3659835636794444,-0.37255174011676756,0.7495797396066574,-0.37909552875971725,0.9663712416573547,-0.32620403174792895,-0.4061902675881111,-0.3442521399254676,0.1345775335116045,-0.016324335159238326,0.23402135292034693,-0.04606943201113843,-0.19254668385012966,-0.1961014881280559,-0.2555335392405641,0.21753641862412004,-0.3986572453496416,0.035187665159537806,0.008881965789161506,0.4013025814400167,0.3542338040557343,-0.5216928540756244,-0.33700151046495774,0.01889546118174217,-0.20339630577599374,0.42191399072645097,0.06874358764705656,0.051250425952568616,0.19647637441378524,-0.11169836070030122,0.33477521450664793,0.05303058974379666,-0.0860513445433463,0.4161801529485808,0.1113800370329091,1.0
