,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
cc,-0.3736047989196799,0.5407707585105901,-0.7956547617226453,0.40189798149287326,0.7337926417149023,0.03225197535087313,0.9581732693351152,-0.37194004107495676,-0.0600550740071304,0.0983267448518429,-0.5977712376997645,0.577219472799006,0.6358593065674519,-0.5671399790255307,-0.1337281764944494,0.4446418954139256,0.5138839634760526,0.0714845931857649,-0.07018713445923208,0.4527684732482145,-0.6374002795382521,-0.039309589432577015,-0.4334293698698927,0.3667493008766489,0.59997127657134,-0.2715826411241645,-0.45521148709122133,0.40391491207915065,1.0,0.16134282323770535,0.36087614106735505,0.6368559708440782,-0.7550228074036871,-0.6324342686594123,-0.0364311773414228,-0.5666029546011221,0.8347117472996197,0.40189798149287326,-0.648246413140472,0.14904821086311235,-0.21868677763262284,-0.5031451808924806,-0.6669358066746488,0.22700838313883553,-0.11058723738926937,-0.43164278981070964,-0.40660930217829705,0.5597752907443756,0.14444917550553055,0.3968792358867279
nsubj:pass,-0.04247971748652385,-0.05466582698237164,-0.5330593926284375,-0.6627760937607877,-0.2859927564636815,0.19511455246900408,0.4187616839420665,-0.28862062242487074,-0.23810354540543566,0.23354300963010263,0.17761465113920388,-0.4726442512044651,0.3529550777531623,-0.16216145321380945,0.22076242215809322,0.3571315708595051,0.1612925443996509,-0.7431834005990678,-0.6720136816048684,0.05743164628680506,0.224690897589746,-0.07454802903892332,0.18107810929533646,0.45714998827802605,-0.20564098543949844,0.08682539569141157,0.2964158224277461,0.03839014515850548,0.16134282323770535,1.0,-0.3043598668422263,0.09539372507983107,-0.003247215320800113,-0.3637480854829021,-0.35451266642990775,0.2136426552659835,-0.10982278970775325,-0.6627760937607877,0.09825862125298682,0.45263446275361435,-0.5052559207270324,-0.0916814392214992,-0.7113306975057665,-0.19975293516798112,-0.31916068733289427,-0.11766619114544712,-0.008804792089760295,-0.1368894175435008,-0.45936512392298207,0.02554937572124685
discourse,-0.5501662750372462,0.6519498285100075,-0.45166433649101717,0.7918053569389271,0.006121913924766011,0.20957741766865184,0.3194945236926367,-0.4005516196359429,0.5497278869088819,0.40834354356871666,-0.7838900535821707,0.3075793854744552,0.2808097244499083,-0.27656891107181397,-0.6320551902319617,-0.6000617675777783,0.1894361822809133,0.42017677194371605,0.5204637144271396,0.5764421908387733,-0.49604956718629967,0.5185217579395989,0.2760520217021068,-0.011913429978448133,0.7186167025289274,-0.7328890881279345,-0.5451479452062324,-0.04007464485212355,0.36087614106735505,-0.3043598668422263,1.0,0.5228228173837216,-0.23250240284970838,-0.37726561530616665,-0.26261551798544275,-0.25443306848891656,0.3954575926356904,0.7918053569389271,-0.7924404662754941,-0.29850118341645404,-0.4003817735969828,-0.33431225662356473,0.05853124227913882,0.6276558900703209,0.641520753337067,-0.3772656153061666,-0.5804939857010174,0.331613613404932,0.8649305759264594,0.6332015932731516
csubj:pass,-0.20025666046567758,0.2908772225869537,-0.5916550160716448,0.19775267982441008,0.24527026345001868,-0.18849649008631866,0.6494304596379858,0.15195619926151507,-0.12966192994354395,-0.24677837689781934,-0.5874665822833702,0.1027536669676815,-0.01480285255396592,-0.03532777733436294,0.13178265701263567,0.1843192255456891,0.7034572548670613,-0.26130068308421134,-0.1676721047803999,0.26551535079766914,-0.45502395509512084,-0.2628574253482376,0.33946297763929323,0.7762047421161715,0.34672916535747184,0.05434567276004589,-0.1761235564825878,0.781632930299807,0.6368559708440782,0.09539372507983107,0.5228228173837216,1.0,-0.809860778185382,-0.6014717110062306,0.3303421367020334,-0.2692703891239697,0.19436547437542454,0.19775267982441008,-0.5819467104271533,0.6107984761887874,0.046796381840914905,0.09148496712247334,-0.6659290272345109,-0.20058972601508554,-0.22819978432028953,-0.32430434105179423,-0.7451799588199739,-0.14559484526588873,0.1742682586541094,0.1493969682431912
acl,-0.1837871026103287,0.004150585204651064,0.5780506310242616,-0.22335885905585132,-0.6898611793694418,0.5625449770588933,-0.7121538185564334,-0.27540273437669505,0.5337035173520029,0.5204206762762461,0.2572125783490264,-0.5176204438281958,-0.14132078839404474,-0.09240801721276153,-0.4143369878281633,-0.3933117929843893,-0.8945289329578641,0.26628341972268815,0.3920790435545774,0.09950618568681845,0.7435238160954367,0.5898553117730913,0.16268708181068203,-0.5308426937487252,-0.48852949386051736,-0.19660952255562694,-0.051965801179305375,-0.7208590333858381,-0.7550228074036871,-0.003247215320800113,-0.23250240284970838,-0.809860778185382,1.0,0.7335570077400166,-0.5796925288971373,0.144857917369025,-0.3959520324713081,-0.22335885905585132,0.2702856830833234,-0.5303286885366254,-0.12372064569618534,0.18500590699075245,0.6915024065839381,0.30794412765541834,0.26285428231439384,-0.05329129881536613,0.7359534705677057,0.04007067595213026,-0.09959759273992169,0.187835109583092
expl:pass,-0.15767304755966696,0.0027683817955972377,0.8705135217848232,-0.20000000000000004,-0.3605576008242047,0.43494008269825535,-0.7386717240419014,0.1372627653147232,0.4354770399210374,0.09814954002522006,0.12718909343843307,-0.4298275482855642,-0.5333116043163493,-0.0715480095200055,-0.21897014342129675,0.012826984285733143,-0.8738895006860672,0.4282111149921159,0.5301946424194577,0.08106758082511444,0.8008969027488146,0.2882329675239933,0.03697225396117146,-0.2665913247649972,-0.7219302830596924,0.2270280095584587,-0.22613489696020708,-0.19999999999999998,-0.6324342686594123,-0.3637480854829021,-0.37726561530616665,-0.6014717110062306,0.7335570077400166,1.0,-0.12089192132049309,-0.2509962639882229,-0.3769615191975251,-0.20000000000000004,0.2075167970837904,-0.27212849379215837,0.5463585111913143,0.5944888266801587,0.6996831458456566,-0.01622308817646501,-0.20503178413062348,-0.19999999999999998,0.8528681881128806,-0.031168330538086167,-0.37489643984539517,0.05139715145248952
amod,0.7185921089294807,-0.6405243788894486,0.27741137116225006,-0.13280940490181303,0.3574244935154252,-0.8552409254692288,-0.1323067828803074,0.9249569173094966,-0.7297145755359239,-0.9851952715278007,0.3472844545805641,0.18704011082930408,-0.6119567781330839,0.7209546770695673,0.7952520902924172,0.27561025128123184,0.5809156046118626,-0.3041516333524129,-0.38813710994198525,-0.6913815133248815,-0.2748755373540684,-0.8879858384080863,0.02466044392974833,0.2947064880137579,-0.11228099910627731,0.7501093545624925,0.5041444143314046,0.6560020877155386,-0.0364311773414228,-0.35451266642990775,-0.26261551798544275,0.3303421367020334,-0.5796925288971373,-0.12089192132049309,1.0,0.2475467683896569,-0.30767667170715385,-0.13280940490181303,0.4090155164003829,0.5614545702045509,0.7085698947472862,0.40205172682642376,-0.13447971507251955,-0.7735366567055004,-0.4337491591987954,0.5398933188344921,-0.3733309160395685,-0.6063043469336556,-0.19438657023732606,-0.7857160683956363
nummod,0.7693825962148559,-0.8045248575614377,0.11616142885375232,-0.3829955913224899,-0.4064633569418524,-0.5921284302590459,-0.41186371995268994,0.3737392542275299,-0.5425920306102002,-0.3258460642886563,0.7721103029864762,-0.19619253657612393,-0.2012972071060439,0.809771341917768,0.5323637322123317,-0.4112097093517339,0.29531644080101077,-0.5862306576706782,-0.5879496432404405,-0.7847278724904281,-0.05570501305526197,-0.3889294629515864,0.3186528669437088,-0.22546053975523908,-0.04175395335680834,0.21830474468657907,0.9040554569861463,-0.29766123727600563,-0.5666029546011221,0.2136426552659835,-0.25443306848891656,-0.2692703891239697,0.144857917369025,-0.2509962639882229,0.2475467683896569,1.0,-0.613079794699157,-0.3829955913224899,0.7450024666491084,0.11742486685967893,-0.23959150191252457,-0.0373323204161393,0.061697224515742596,-0.3585862581968703,0.2490675002379563,0.8588074597834222,-0.29989700620773246,-0.6494910726158765,0.07220983033802615,-0.6871551101439571
conj,-0.4742863230256752,0.6528555546612801,-0.5849100667676138,0.6684399375077961,0.7524674448094743,0.21920306952082552,0.7236909223193865,-0.6327695451757738,0.22514050745308056,0.3831238128082291,-0.565564998289221,0.7738160483815634,0.8019135079510458,-0.7267948933287282,-0.47781364211512317,0.18758426158108255,0.1379600986844691,0.5102416562336152,0.2942984853703732,0.5281456528297643,-0.6087364830853705,0.3076299443386522,-0.7102314588348538,-0.17394967157186728,0.7040621632155614,-0.5885432810785188,-0.6385412909365616,-0.0803312190173123,0.8347117472996197,-0.10982278970775325,0.3954575926356904,0.19436547437542454,-0.3959520324713081,-0.3769615191975251,-0.30767667170715385,-0.613079794699157,1.0,0.6684399375077961,-0.6199442361464536,-0.4063133774668681,-0.32932365033621247,-0.7442304634696767,-0.20710317217343804,0.6284416338157162,0.25131718335572306,-0.3981112859034376,-0.11408744826319822,0.8995867411530305,0.35887271665586556,0.561773611250822
appos,-0.3913100330124527,0.5679127566756768,-0.21789754596353775,1.0,0.43812581923087857,0.0713778563459396,0.22395475503624024,-0.3675721155770643,0.45866696886428626,0.28633478032534376,-0.6258475566077343,0.7407072301666214,0.36943743316690014,-0.32850665339847807,-0.6251162893353117,-0.4674704054136967,0.0669863198101868,0.7753789541075502,0.6766926814088311,0.41722699748768943,-0.6422257842197896,0.4427244571067576,-0.28749384612815415,-0.4159791430567734,0.7990267820761137,-0.709030300562234,-0.6130823921449428,-0.20000000000000004,0.40189798149287326,-0.6627760937607877,0.7918053569389271,0.19775267982441008,-0.22335885905585132,-0.20000000000000004,-0.13280940490181303,-0.3829955913224899,0.6684399375077961,1.0,-0.6256593980384857,-0.6222947222234914,-0.18645706962160036,-0.5303843827423709,0.3311070630874483,0.7205508022904125,0.6777069120906596,-0.19999999999999996,-0.3319829985668582,0.6248384719642477,0.8524946491648028,0.5047437002952262
case,0.8711912880244143,-0.9403065836416893,0.5250606871101604,-0.6256593980384857,-0.18193172742694444,-0.5528219187622594,-0.5878824700261515,0.5676862889273925,-0.6564568624094507,-0.5314143556005969,0.9926459910664972,-0.2124502418652449,-0.39354290354135035,0.7249443958395263,0.707669407195929,0.07549453974375148,-0.006286528049369388,-0.46171141398181237,-0.5565282047358687,-0.9037328556374297,0.2609734535288762,-0.5736661596992296,-0.06077383246392526,-0.2680523227405242,-0.47718280234977356,0.616047966185513,0.8656145661612635,-0.19009925468782304,-0.648246413140472,0.09825862125298682,-0.7924404662754941,-0.5819467104271533,0.2702856830833234,0.2075167970837904,0.4090155164003829,0.7450024666491084,-0.6199442361464536,-0.6256593980384857,1.0,0.1475238844463198,0.24722280250929107,0.21802199940442105,0.18591888938592235,-0.5972485124690534,-0.20590796903801273,0.8288621812735743,0.24165523037718398,-0.5831679333199812,-0.4478964763652696,-0.8711808325651907
xcomp:pred,0.30563722235439467,-0.352760588322776,-0.16836538544798194,-0.6222947222234914,-0.04028333987456328,-0.370307287763221,0.2559019841607935,0.58842419302257,-0.5901353073411822,-0.6124502582360686,0.12757029871095807,-0.4137072230858961,-0.42257794738533394,0.36114656368166753,0.7289559698279351,0.564572971961625,0.5527780800384275,-0.7941365862206766,-0.6848798509657006,-0.27337270626858445,0.10059429032086165,-0.7127167276914924,0.4164152416156076,0.9043245807994185,-0.3841554428608147,0.7414137511032831,0.4216403505956694,0.8464474155396956,0.14904821086311235,0.45263446275361435,-0.29850118341645404,0.6107984761887874,-0.5303286885366254,-0.27212849379215837,0.5614545702045509,0.11742486685967893,-0.4063133774668681,-0.6222947222234914,0.1475238844463198,1.0,0.361023728983502,0.5499514560083323,-0.7258783408386238,-0.8449265454481172,-0.7765281653331837,0.03176906266470965,-0.3271310806459412,-0.6752544146506215,-0.5701829304845814,-0.4435264806340332
aux:pass,0.2825731991206584,-0.308258001210664,0.6854933771085666,-0.18645706962160036,0.18874296571115382,-0.28274466641725865,-0.39175175336048884,0.7681973801614417,-0.22754633490440554,-0.6942910345115575,0.14057293831536494,-0.09591407269697337,-0.7869333557382591,0.3248046326476174,0.42645283728549194,0.42097620356415677,-0.08867302293646358,0.0972389854922612,0.10193991664840187,-0.2984603579861517,0.2905396368625193,-0.49893020969030466,-0.014332012977874313,0.2429755851509924,-0.5544910457060752,0.7520421044627432,0.04451896087829784,0.5836169660357727,-0.21868677763262284,-0.5052559207270324,-0.4003817735969828,0.046796381840914905,-0.12372064569618534,0.5463585111913143,0.7085698947472862,-0.23959150191252457,-0.32932365033621247,-0.18645706962160036,0.24722280250929107,0.361023728983502,1.0,0.7444508938269505,0.20738713914427154,-0.61333795698186,-0.6336709105696838,0.05678523323126335,0.2722296508389427,-0.37863410028110345,-0.4719319300340803,-0.4395382463106232
advmod:neg,0.10422285101678792,-0.26709633655477233,0.6301318745977394,-0.5303843827423709,-0.45891647017911147,0.016757735896433663,-0.5141774192489514,0.6592111302683933,-0.019859044556397747,-0.42720326317600316,0.11990392765874838,-0.7130075086596711,-0.9119767935236346,0.3596862675388375,0.3391056193134275,0.21391488291198651,-0.24061672844667145,-0.2287234917195551,0.005670102797560603,-0.14609049593972837,0.6923425966294303,-0.27707949870664583,0.5799651270057962,0.4927226082502909,-0.8249784608761384,0.7088681669763365,0.1444426267822702,0.5181009417029442,-0.5031451808924806,-0.0916814392214992,-0.33431225662356473,0.09148496712247334,0.18500590699075245,0.5944888266801587,0.40205172682642376,-0.0373323204161393,-0.7442304634696767,-0.5303843827423709,0.21802199940442105,0.5499514560083323,0.7444508938269505,1.0,0.11634036776558204,-0.6516005301476717,-0.6310563401735596,-0.11016177465695713,0.2795816739421051,-0.6787719624619872,-0.5525743688527708,-0.29298348852363754
cop,-0.010173741763292075,-0.03304442956754462,0.759406201628026,0.3311070630874483,-0.2737026889076215,0.16926996283511195,-0.8094610108802722,0.021060936444311885,0.478429858887193,0.17585689640221955,0.12860277940275258,0.02561556840940072,-0.31472778077374397,0.12588712441821853,-0.4086988791225193,-0.596886664989998,-0.6805415661325992,0.6809937989767446,0.6962274083319513,-0.05741337338936415,0.28579903043947036,0.4330094021870428,-0.030017040944531122,-0.7664505555233914,-0.1273961649015688,-0.2244301899187916,-0.15856631322577386,-0.5961974134275696,-0.6669358066746488,-0.7113306975057665,0.05853124227913882,-0.6659290272345109,0.6915024065839381,0.6996831458456566,-0.13447971507251955,0.061697224515742596,-0.20710317217343804,0.3311070630874483,0.18591888938592235,-0.7258783408386238,0.20738713914427154,0.11634036776558204,1.0,0.3641021639267916,0.4915177378973362,0.1610832963152875,0.4565412031100433,0.10277954794167307,0.3198057996027895,0.04907784245143196
obj,-0.6809522922232953,0.7411414273718416,-0.27968700934074925,0.7205508022904125,0.041500895525760584,0.602836802455256,0.1757735918692664,-0.8665266484610854,0.765505685267408,0.8530700182701808,-0.5524784643969671,0.3728032453029212,0.6674437257715587,-0.6719253302974496,-0.9287163079940631,-0.5084451218146123,-0.38882896358499947,0.7197396319406717,0.6891349469965008,0.6748351408426942,-0.21795953947369473,0.884646833488079,-0.25920870345918035,-0.5629580062301214,0.581333072865748,-0.9662694464652667,-0.6884807115166081,-0.6582263222386248,0.22700838313883553,-0.19975293516798112,0.6276558900703209,-0.20058972601508554,0.30794412765541834,-0.01622308817646501,-0.7735366567055004,-0.3585862581968703,0.6284416338157162,0.7205508022904125,-0.5972485124690534,-0.8449265454481172,-0.61333795698186,-0.6516005301476717,0.3641021639267916,1.0,0.7656120197008084,-0.4205733052570233,0.09040930740524952,0.8242824464109965,0.6749301897232703,0.8114015406434534
ccomp,-0.15864207327969307,0.23780211661472578,-0.15408476301720206,0.6777069120906596,-0.1310846556243404,0.08886465968036736,-0.12178532854559876,-0.4867067650499233,0.4274986025777221,0.5089073788573253,-0.166051365389812,0.38221306326457655,0.41402294865497535,-0.04806229056131465,-0.5908153128006967,-0.8827512413375875,-0.09136693938336096,0.46495332652045473,0.434537786765281,0.14916855056431663,-0.407337568667915,0.583359783791415,-0.006397186705407256,-0.708607336089065,0.67778322332136,-0.82935692549696,-0.1602456544121691,-0.7362086059082488,-0.11058723738926937,-0.31916068733289427,0.641520753337067,-0.22819978432028953,0.26285428231439384,-0.20503178413062348,-0.4337491591987954,0.2490675002379563,0.25131718335572306,0.6777069120906596,-0.20590796903801273,-0.7765281653331837,-0.6336709105696838,-0.6310563401735596,0.4915177378973362,0.7656120197008084,1.0,0.16599956354868328,-0.26846129450488904,0.3657601680354268,0.9002103464124521,0.343542697747247
fixed,0.9453999329387317,-0.8968555025685537,0.25891441020883205,-0.19999999999999996,0.03507578052438703,-0.8330408542990186,-0.4033128975783667,0.5502663887226958,-0.7215051713654382,-0.5952384902907957,0.8372893371232166,0.19051015942903246,-0.22401574467822882,0.8432227043055244,0.6577256437076352,-0.22157384933888732,0.37181274515266843,-0.36752174642333757,-0.5239336757278549,-0.9474567718026268,-0.26916853246558636,-0.6060859033684495,-0.0827565913501479,-0.37836543052795124,0.049228835960590266,0.35415535732494136,0.867442122654549,-0.20000000000000007,-0.43164278981070964,-0.11766619114544712,-0.3772656153061666,-0.32430434105179423,-0.05329129881536613,-0.19999999999999998,0.5398933188344921,0.8588074597834222,-0.3981112859034376,-0.19999999999999996,0.8288621812735743,0.03176906266470965,0.05678523323126335,-0.11016177465695713,0.1610832963152875,-0.4205733052570233,0.16599956354868328,1.0,-0.25107101047596686,-0.5093829613421834,0.05075718628193416,-0.8609856969575332
acl:relcl,-0.2102460720579286,0.06486337882899697,0.6048360009419305,-0.3319829985668582,-0.1975394090667114,0.5600660121476858,-0.45624835813346326,-0.174271183290268,0.34536546209560687,0.29813738673516005,0.21392800480972077,-0.34082180419827285,-0.1171888121071109,-0.34646906188219884,-0.23151469054547258,0.27097988062031453,-0.8836814439290607,0.3235417593377522,0.3250273090799496,0.14668189499593648,0.7694390341102466,0.3266731865001587,-0.2900309557135221,-0.31322056621321936,-0.6686883854530088,0.130938269172162,-0.22724022191726326,-0.3542400841591053,-0.40660930217829705,-0.008804792089760295,-0.5804939857010174,-0.7451799588199739,0.7359534705677057,0.8528681881128806,-0.3733309160395685,-0.29989700620773246,-0.11408744826319822,-0.3319829985668582,0.24165523037718398,-0.3271310806459412,0.2722296508389427,0.2795816739421051,0.4565412031100433,0.09040930740524952,-0.26846129450488904,-0.25107101047596686,1.0,0.24099670642001272,-0.5526589811714786,0.1343852498502296
advmod,-0.6422383609988278,0.7468461753008409,-0.3477331733366248,0.6248384719642477,0.48854867990930584,0.5362229293523767,0.4518162506888191,-0.8117901320767088,0.5292542130148958,0.6647708504607552,-0.5356916618248305,0.575833054198638,0.7772274613416122,-0.859323883671201,-0.7334967931848644,0.038447825827680464,-0.29385450991379913,0.7013194913460619,0.5389559218101639,0.6602017408480199,-0.28290868312670414,0.6262864045910502,-0.6775946604858231,-0.4050148885103928,0.5089802851310951,-0.7212481337572715,-0.761691735761907,-0.3902806222268937,0.5597752907443756,-0.1368894175435008,0.331613613404932,-0.14559484526588873,0.04007067595213026,-0.031168330538086167,-0.6063043469336556,-0.6494910726158765,0.8995867411530305,0.6248384719642477,-0.5831679333199812,-0.6752544146506215,-0.37863410028110345,-0.6787719624619872,0.10277954794167307,0.8242824464109965,0.3657601680354268,-0.5093829613421834,0.24099670642001272,1.0,0.32656118082257596,0.727907449804292
orphan,-0.21558029950517885,0.35136544642844475,-0.2889811782137353,0.8524946491648028,0.06384793303466146,-0.04195124358560477,0.08450223368335848,-0.33941869846273337,0.380451846028592,0.32250311492198847,-0.42722915599872335,0.5177238183494124,0.32799657366640383,-0.03565503630856835,-0.5363162945879936,-0.8029561178404004,0.17938805097368526,0.4800754747132468,0.4645276624314431,0.23208461350108822,-0.6283754174629451,0.44252140008075014,0.06656511895452076,-0.4421956230157516,0.8278019011989571,-0.7694408125553135,-0.2824299029608252,-0.3748964398453953,0.14444917550553055,-0.45936512392298207,0.8649305759264594,0.1742682586541094,-0.09959759273992169,-0.37489643984539517,-0.19438657023732606,0.07220983033802615,0.35887271665586556,0.8524946491648028,-0.4478964763652696,-0.5701829304845814,-0.4719319300340803,-0.5525743688527708,0.3198057996027895,0.6749301897232703,0.9002103464124521,0.05075718628193416,-0.5526589811714786,0.32656118082257596,1.0,0.37277824017485867
punct,-0.9770646998799289,0.974357368498554,-0.37890265237236775,0.5047437002952262,-0.061992884101310146,0.8539676195758075,0.37689297107653147,-0.8358163192004753,0.8741402767314426,0.8638789566241438,-0.8466996353005235,0.039183069490268695,0.5169531609406282,-0.8766952727657825,-0.921820483176245,-0.18631129411332545,-0.3999516847737002,0.5608597165845288,0.6677392190922471,0.9768860743488397,0.036988906161139444,0.8756917584640396,-0.0035663610223294383,-0.023702864472862368,0.3125655186471379,-0.7785373180700342,-0.8941957784118633,-0.2283373600836225,0.3968792358867279,0.02554937572124685,0.6332015932731516,0.1493969682431912,0.187835109583092,0.05139715145248952,-0.7857160683956363,-0.6871551101439571,0.561773611250822,0.5047437002952262,-0.8711808325651907,-0.4435264806340332,-0.4395382463106232,-0.29298348852363754,0.04907784245143196,0.8114015406434534,0.343542697747247,-0.8609856969575332,0.1343852498502296,0.727907449804292,0.37277824017485867,1.0
