,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
csubj:pass,-0.10997248864222212,-0.12668535199901174,-0.3072272668570444,-0.15321058609807772,-0.21971545919520835,-0.03527516583151036,0.8582835373165506,0.20190429486160608,0.24583898523827308,-0.424241313503245,-0.4219118308673859,0.24469888143388444,-0.010577777964179955,0.5375602122067822,0.2400908741418524,0.04659381982052267,-0.7856797442871372,0.02271834066720448,0.2200144584639937,0.21147442122537669,-0.07581576118081255,0.34551594147317377,0.10888807694608858,0.054728756343473114,0.0941466806854855,0.48376334963663786,0.044143198322378875,0.249821454933037,-0.0005389808019812385,0.09624498594331296,1.0,-0.8910502094166549,-0.15438780967108,0.4173007886391781,-0.1994606889338864,-0.5128196718294186,0.565942018411215,-0.5390875197290627,0.47726484834041605,-0.1919287077325583,0.17401084178289564,-0.25030281636720636,0.11842910405338573,0.2673279764807998,-0.14656140343400323,-0.31998113501754233,-0.32668127465270586
acl,-0.022625916807515144,0.1889661426157124,0.37043539953896387,-0.02606314502401485,0.38077732757942806,0.2078424726666753,-0.9754216732491775,-0.27839865051596235,-0.019148578902955272,0.5050542219678398,0.4893754939721886,-0.20997398132541042,-0.023609671327053366,-0.592576897963723,-0.3171817589362005,0.16439821368999524,0.5056136721292828,0.08137540492199445,-0.37604590560657225,-0.18357765659036407,0.3012116999373637,-0.09139399102902665,-0.4824939513064693,0.07923951304119903,0.12972836458113995,-0.2649026882306339,-0.09964328422804887,-0.5349163834458356,-0.0482709826490299,-0.20376572132770085,-0.8910502094166549,1.0,0.09292909461630619,-0.5521806907015236,-0.05406658234904973,0.5511371899388444,-0.7018820371733386,0.45015549623020484,-0.5277742846361252,0.2795272710313376,-0.28077287230114667,-0.008571070111333984,0.19394891605252348,-0.18452541645807732,0.23790660517375695,0.12436345894277732,0.44088747798748307
amod,-0.07186310987935852,-0.08744972812005262,0.4279722260583991,0.06731769671727038,0.10924148423776943,0.7475998098212072,-0.1658423001062427,-0.07541792136921037,-0.2576693650064557,0.2450397082560352,-0.13804571413951816,0.5961924376107799,-0.7697634942896174,-0.2928445919634015,0.7525378955768531,0.5477389020664458,-0.016014276792203557,0.5453073062045015,-0.4311159723632989,0.0185046801172633,-0.24597155877963037,-0.3230654669429491,-0.02438309810072093,0.549625672172579,0.003529107202878402,-0.5877048210704131,0.4035106376277161,0.20068923465299995,-0.058616407586797724,-0.25664723085037594,-0.15438780967108,0.09292909461630619,1.0,-0.597362810460458,0.4434643422207216,-0.042385204274298094,-0.16637742577979217,0.4579056138868072,0.3518881126719365,0.3580685941865152,-0.3751168967733145,0.6652521452009703,0.03519063988547957,-0.470787212163267,-0.10204032447467404,-0.5517564238007869,0.047166100477297544
nummod,0.10851874623777616,0.02172913422197587,-0.6161037850513513,0.12389198830514961,-0.07667662812952586,-0.40059853265037915,0.596897976405516,0.5173993350614803,-0.07649599542233514,-0.7862348501495838,0.19373578499552907,0.03324944857585445,0.34608105370742615,0.8488505517931771,-0.4540465352230435,-0.6342115458838511,0.01604960295587647,-0.6262390525392154,0.1428442596597592,0.24820488646081437,-0.24374792108584947,-0.02561634897163497,0.2557729981688675,-0.7728728313502118,-0.44914878934101077,0.6170496221596099,0.06516136209215832,0.5447949136613245,0.06841274766881358,0.6651464206835618,0.4173007886391781,-0.5521806907015236,-0.597362810460458,1.0,-0.07761025733785896,0.07556298479577969,0.36119593722080956,-0.5129311147055792,0.3618099211573329,-0.5889595079486226,0.009060211155643868,-0.049551011129628966,-0.16695709106575057,0.2373552999471432,0.012025675030261156,0.44396945913184727,-0.3478412862924804
conj,-0.5357492455947018,0.48613238766905925,-0.4370022503494265,0.12867640906381872,0.09919111995428706,0.004591439124583613,0.026869236970944052,0.649731171995134,-0.9331997569894428,-0.32461926959137066,0.11834837840718251,-0.0818762586493516,-0.1970748500712934,0.11426031611640733,0.2468787666511293,-0.19643522680623976,0.5217174870478514,0.37784346359798593,-0.0660863707972125,0.6518695397368446,-0.7996048608679844,-0.9513382579817635,0.4150303461697615,-0.12648196834991618,-0.5013307081040542,-0.2666681167387945,0.6501870682704515,0.6026840341053112,0.09195841026296069,-0.09915584793636746,-0.1994606889338864,-0.05406658234904973,0.4434643422207216,-0.07761025733785896,1.0,0.23880285791674874,-0.32046326870020475,-0.16500805617319386,-0.15898480868981837,-0.48807835557425,-0.2290099631511285,0.5463842595577568,-0.3625433570949242,-0.692432215632384,0.15804265369611245,-0.37424381228326054,0.3712905449188634
case,-0.34675627391021396,0.3134840909685914,-0.18419144695893772,-0.11183691979565011,0.68216607506428,0.11599323825452934,-0.4658532864921835,0.40933325198892395,-0.49290383085011236,-0.40089865858124085,0.9849991971791751,0.12036646905998186,-0.1154723251736983,0.2100109919952543,-0.6191769989984105,0.056719114626774404,0.536863239796543,-0.29676111228158686,-0.7021893824143157,0.38334476683175756,-0.4295377738611809,-0.47341528153135487,-0.2313385116338768,-0.43511044652641856,-0.6638036069488188,0.06265219955782206,0.5970259202715092,0.01099804767346555,0.41165490031677576,-0.12423992770646661,-0.5128196718294186,0.5511371899388444,-0.042385204274298094,0.07556298479577969,0.23880285791674874,1.0,-0.8280849449726317,0.14126154868053964,-0.15986774878121063,-0.437315929332387,-0.7346696355617964,0.18733725427682923,-0.06624210727036615,-0.08723218313713997,0.5664690103271364,-0.0539025784685158,0.24275380644991765
xcomp:pred,0.4340056657773813,-0.3251751018129476,0.14018488122248482,-0.04221244183466455,-0.48512706340996403,-0.21964969508868723,0.7068015202633591,-0.26144064729035627,0.4230338610986038,0.06756080382238137,-0.7663799064739117,0.05476391402987411,0.04947806162860765,0.07702026613463601,0.4381919418134571,-0.325116939919102,-0.35993144220269885,-0.2455825550834451,0.6963449779916624,-0.3577494941432443,0.280999268826999,0.4278380570940123,0.31296077220164575,0.18222694101559755,0.3452602483522238,0.06638420894459236,-0.5729915376288878,0.2979354563486202,-0.3975767960773482,0.376270745544418,0.565942018411215,-0.7018820371733386,-0.16637742577979217,0.36119593722080956,-0.32046326870020475,-0.8280849449726317,1.0,-0.09486218914932641,0.35928836626718647,0.3285346916050529,0.5510584469066708,-0.2144811393606109,-0.2512052410246802,0.19233565773724076,-0.32749005092803635,0.28597897350675255,-0.38366660950335973
aux:pass,0.46426015809711446,-0.5072848720831884,0.8599138189851189,-0.05021443859425032,0.12318837852281538,0.2699546129838187,-0.3856126652890556,-0.6732760169102232,0.15934871966093575,0.5360108473197873,0.07839569986112668,0.36161549511856356,-0.4337232574748701,-0.5798185339407196,0.2333013929477623,0.4999520922888672,0.2684661797565536,-0.20337637927636212,-0.23933293066073774,-0.651984410738715,0.12250008685953473,0.09811169902624994,0.056488820457572066,0.46062854407528175,-0.04747890726346133,-0.818367537596012,-0.07762748743500475,-0.2795727976511865,0.1927758791122747,-0.4071969630002783,-0.5390875197290627,0.45015549623020484,0.4579056138868072,-0.5129311147055792,-0.16500805617319386,0.14126154868053964,-0.09486218914932641,1.0,0.09858473194490261,0.6506078611364033,-0.1491539802599416,0.2928624489044214,-0.30616179372189156,0.1842440565720035,0.0368892633745358,0.13346127302875258,-0.2297960583550348
advmod:neg,0.4105591579830542,-0.5289452523397346,0.09387723247214944,0.26694952394819255,-0.14247724583529728,0.4692837873569259,0.4716316809862555,0.03142303895326231,0.22064355333978028,-0.3626118159960366,-0.07462707079414209,0.8530771216201184,-0.3953247683817072,0.5450001522864011,0.2904131326658384,0.26466001716585463,-0.4625870999408349,-0.1361964200239161,-0.3826158197269946,-0.1472046370486494,-0.11196015212442985,0.21262374644355642,0.08293618087593772,-0.08430350827662131,-0.1977012577993526,0.06778745687485473,0.2555885208112663,0.38838215682378197,0.11898066541939879,0.36109566010521776,0.47726484834041605,-0.5277742846361252,0.3518881126719365,0.3618099211573329,-0.15898480868981837,-0.15986774878121063,0.35928836626718647,0.09858473194490261,1.0,0.047716563655055756,-0.24113251667495839,0.5093416518209756,0.17429532659768385,0.23346654960577237,-0.3563138278081092,-0.01430540701135623,-0.6957334742879308
cop,0.4186140552355391,-0.33070714841394583,0.9342266385131853,-0.2491207431578749,-0.01657235529850352,0.41460320628662184,-0.26786130543810605,-0.8257874239814375,0.59352727107239,0.8292768278097343,-0.4561534069370825,0.22433891444101098,-0.4140572663738083,-0.7608271604225568,0.5426723065324194,0.34882544211066896,-0.18417265046326242,0.0647988339238383,0.12848592513461865,-0.6971832180618288,0.6798880823514389,0.5291346512925249,-0.34088415174378656,0.7816294995446911,0.6843657900239433,-0.4426775326647369,-0.6278483952262638,-0.3874906453375111,-0.4644490580698323,-0.13916517520633306,-0.1919287077325583,0.2795272710313376,0.3580685941865152,-0.5889595079486226,-0.48807835557425,-0.437315929332387,0.3285346916050529,0.6506078611364033,0.047716563655055756,1.0,0.13134785955662176,-0.1660068458794452,0.05162613409796106,0.020114093332933375,-0.1026284649969649,0.024496528508423144,0.0016950025283864365
obj,0.4733292621720445,-0.38455614203924915,-0.04541118578187344,0.4022760399857794,-0.871976728934769,-0.6596392450627617,0.2093355674104281,-0.4429521859652203,0.41967812424486417,0.4063354880315615,-0.7345848933580645,-0.6201860367907946,0.69507907421206,-0.21778438690562935,0.06628511121954181,-0.20821782849842835,-0.20620267516599577,0.14682022170508643,0.811363602370323,-0.49067239359294007,0.393299361556119,0.3958579673159661,0.4942145383403259,0.0319094254275638,0.4465523027983116,-0.12864477473854757,-0.6174731104580855,-0.2962855648286553,-0.020725853161755445,0.0030882426772434243,0.17401084178289564,-0.28077287230114667,-0.3751168967733145,0.009060211155643868,-0.2290099631511285,-0.7346696355617964,0.5510584469066708,-0.1491539802599416,-0.24113251667495839,0.13134785955662176,1.0,-0.23396952950125097,-0.007994619766299763,0.37050387516111266,-0.646641933321771,0.46719399518592214,-0.3108091303164591
ccomp,0.24498977350313897,-0.2994275128990574,-0.031210935729722573,0.6434635426432537,-0.20808063490067596,0.3378477940091791,-0.0893540440418119,0.17799792050985214,-0.40196112561949005,-0.1716871707525772,0.13214938039440752,0.4694219647066175,-0.2748442667248158,0.2178899752923822,0.25068493981905426,0.22219164131121705,0.2374450313803896,0.2560159530720087,-0.4651650346678739,0.006086936875286341,-0.48314645680984164,-0.4874435671133713,0.39722296403259627,-0.1969441497831186,-0.4716559791613416,-0.46654491741570614,0.5801203684212898,0.38833553713132035,0.3325642365071768,0.10179972337607614,-0.25030281636720636,-0.008571070111333984,0.6652521452009703,-0.049551011129628966,0.5463842595577568,0.18733725427682923,-0.2144811393606109,0.2928624489044214,0.5093416518209756,-0.1660068458794452,-0.23396952950125097,1.0,0.0005606753956451331,-0.1999566336215881,-0.4034138837028767,0.0029404857877538097,-0.37260008797652344
fixed,0.09752028686679542,-0.09765809870755394,-0.07792254495032191,0.3638596793158616,-0.17053432277087116,0.419865802609282,-0.3527026933195653,-0.09831127948694454,0.488347921011947,0.16355066325013723,0.001905880772896211,0.09179745843494833,0.16380474290086464,0.08402637275884943,-0.1266873633708286,0.3309372228471931,-0.572834078227575,0.5143368554542473,-0.39482055020834306,-0.06346286423270461,0.5160510581153431,0.4549887454352218,-0.5826923287578429,-0.06252641141319423,0.48888631823260925,0.43407416739841714,-0.084671129178691,-0.469953282604119,-0.10052319828359639,0.20413960338468934,0.11842910405338573,0.19394891605252348,0.03519063988547957,-0.16695709106575057,-0.3625433570949242,-0.06624210727036615,-0.2512052410246802,-0.30616179372189156,0.17429532659768385,0.05162613409796106,-0.007994619766299763,0.0005606753956451331,1.0,0.10142001307922932,-0.45401981719668644,-0.09302382238883468,-0.06782758516044803
acl:relcl,0.6004334304620133,-0.770755941131282,0.1339022736796917,0.2196277995640536,-0.37700257040539503,-0.39196676266370306,0.20141268175093144,-0.49379194999880655,0.6318542209384445,0.007098105719098035,0.0031524184272089394,0.027001892677203612,0.447196458396372,0.18733549051291437,-0.42684326625567576,0.3229442629475506,-0.4227273436517688,-0.42043190371879186,0.03815911752887698,-0.5930242463798217,0.2714164455757696,0.679808739957478,0.22424111936661728,-0.1714736793478563,-0.05382973580632529,0.011474831658432428,-0.19761740870859737,-0.5104539720910622,0.6005819999829165,-0.19638157415672533,0.2673279764807998,-0.18452541645807732,-0.470787212163267,0.2373552999471432,-0.692432215632384,-0.08723218313713997,0.19233565773724076,0.1842440565720035,0.23346654960577237,0.020114093332933375,0.37050387516111266,-0.1999566336215881,0.10142001307922932,1.0,-0.3327594153394432,0.4300584875517617,-0.7615104694631958
advmod,-0.6889784808716657,0.6565454690086843,0.014214353674620622,-0.855399189711774,0.9143969608092517,0.0865090448414658,-0.05733747527223875,0.3603168916984028,-0.44448134988030275,-0.2686203812544925,0.5421581571347435,0.035482756891069715,-0.4127616128741516,-0.06036564064875413,-0.1732487869095105,-0.14700667867113112,0.38957503526728526,-0.39320363146938647,-0.1768047124663523,0.5143099770790808,-0.32023938746918906,-0.3634969749922419,-0.35370857022055424,0.10853890840989625,-0.3101914301199424,0.15261064101748045,0.2369506921282237,0.19485366230897294,-0.12697867280828037,-0.22550940104382394,-0.14656140343400323,0.23790660517375695,-0.10204032447467404,0.012025675030261156,0.15804265369611245,0.5664690103271364,-0.32749005092803635,0.0368892633745358,-0.3563138278081092,-0.1026284649969649,-0.646641933321771,-0.4034138837028767,-0.45401981719668644,-0.3327594153394432,1.0,-0.3829586850599688,0.6431156520314569
orphan,0.7438754486800807,-0.39958478855574253,0.0003153783963910606,0.4810505206363154,-0.4472275291288057,-0.5309608299756269,-0.10803944609411145,-0.2986654192053231,0.33275383827904403,0.09604217794602514,0.005821180355591618,-0.32186309852560707,0.6204142001596922,0.06913566221796455,-0.48451881928993895,-0.4830477873245878,0.31769328762338805,-0.5399330246381875,0.3271972775774127,-0.5704002912660405,0.36029782266468985,0.26794051561027143,0.27796446402741154,-0.5370961852483399,-0.0212994264411323,0.0033365863966461633,-0.5179351522608284,-0.10827694136319616,0.03173463617708303,0.4989129857662962,-0.31998113501754233,0.12436345894277732,-0.5517564238007869,0.44396945913184727,-0.37424381228326054,-0.0539025784685158,0.28597897350675255,0.13346127302875258,-0.01430540701135623,0.024496528508423144,0.46719399518592214,0.0029404857877538097,-0.09302382238883468,0.4300584875517617,-0.3829586850599688,1.0,-0.4356152745726611
punct,-0.7797843426438972,0.9133287135154203,-0.09495557026034951,-0.5643052534758799,0.5886176157568264,0.140662520080927,-0.3883669376867528,0.3359630216876261,-0.44256177199995506,0.13723366832610298,0.16575458345736618,-0.3805535435717498,-0.20326627986168158,-0.39336758419173873,0.056788939869539944,-0.2793180764219576,0.3892344098676344,0.27120102795362727,0.05641971117152786,0.5655874338703444,-0.03574558874455853,-0.4347361641264122,-0.4795583100461648,0.2367989903663659,0.2057640627525414,0.15871584649699913,-0.011724478491777516,0.047311304366079165,-0.5313797359783906,-0.10275988042867949,-0.32668127465270586,0.44088747798748307,0.047166100477297544,-0.3478412862924804,0.3712905449188634,0.24275380644991765,-0.38366660950335973,-0.2297960583550348,-0.6957334742879308,0.0016950025283864365,-0.3108091303164591,-0.37260008797652344,-0.06782758516044803,-0.7615104694631958,0.6431156520314569,-0.4356152745726611,1.0
