,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,0.5571087849191158,-0.5689637551673522,0.06982580319970677,-0.17733862691912752,-0.18512667594199855,0.18894740203380161,0.6798167012065169,-0.23680035893705648,0.5274392822613971,0.48369176749940107,0.4291929954994286,-0.09465751536875468,-0.17923212825630297,-0.40096558273223587,-0.2913025409140174,-0.4651087974368339,0.3041666607197215,-0.1773386269191274,-0.3959195652928026,-0.15151167405370483,-0.5100281578903315,0.3692251922016147,0.6131279739634915,-0.04299844026146576,-0.02344929180150173,0.38356238942513443,-0.1882682788052274,-0.5801030975123327,1.0,0.7315483223650613,-0.40126486358969093,-0.10830350280378759,-0.44579436995208827,0.24245623827922713,0.7795436173287252,-0.40815292938284276,-0.20509105486250892,0.24961524324366352,0.45688992083593943,0.38154216981502165,0.11663645442843212,0.1560728972326549,0.39835560756095717,0.16016192035118837,-0.023916755879004138,0.23924319335024022,-0.17733862691912744,-0.18124680139487753,0.0494136434517056,-0.03688914900133485,-0.5272474621297063
cc,0.24261362537768455,-0.329676198805604,0.4259376391334866,0.2066400288336189,-0.14690827773609713,0.6072626512832192,0.9797966580034844,-0.11537671994639867,0.09841600997861198,0.2090442543752826,0.007490875279276788,-0.4708861752828779,-0.3420203085935559,-0.08284774557280641,-0.1744259330061613,-0.2172947939584089,0.18159357408119975,-0.6170956508693342,-0.14416869088953954,-0.2341524359055558,-0.25240064784089017,0.01089916751291842,0.17294019358285617,0.18819235568970968,-0.05477584292623057,0.36910260315877563,-0.2831756673249665,-0.500777888452137,0.7315483223650613,1.0,-0.11192054226953349,-0.1825398936095636,-0.13402701013223237,0.09850480993128441,0.49948502300154524,-0.0068118410185257165,0.23902394909288283,0.33795642983437224,0.2215224347508106,-0.02395267555916787,0.13126388396846947,0.3181273990407722,0.4827176855196008,0.3794918391448255,-0.5211821192001438,0.4139042739115445,0.028368874271039686,-0.4591856676559218,0.14005190570235987,0.17678327114086112,-0.2388929998703296
nsubj:pass,0.04396028604760264,-0.00454827565753136,-0.39928177585915775,0.673583902826809,-0.24623177641055122,0.44460874243540616,-0.18219609936773334,0.7314508156235681,-0.17013567702470953,-0.2823932757058823,-0.05761583816356836,-0.7194366726505035,0.059718382400468846,0.674240700491005,-0.41273513462689443,0.16851174619972498,0.04100363202287055,0.19511240842645164,0.1855837677956414,-0.3814045898766912,-0.06065522955392531,0.2023254363086639,-0.38443744804819135,-0.04955598385436552,-0.2775107141261481,0.37107545102995004,0.345293171557545,0.7733358596891118,-0.40126486358969093,-0.11192054226953349,1.0,-0.2728216040898578,0.6256932900492368,-0.5082856112058697,-0.5349149498142269,0.0729116911524083,0.7157820411741803,-0.5605246386929407,-0.14392016494365506,0.014787292653519305,0.5125923511580037,0.1464775051670275,0.056073449061195955,-0.5845606190298906,-0.3926923845869422,-0.49402647768579744,-0.21569219446219598,0.30391965078705435,-0.18178719357519701,-0.10284293486765338,0.002169499144534582
discourse,0.30166157377786196,-0.13470791477394395,0.22831737315769232,-0.45003636188327445,-0.38044387160705206,0.2697140079709368,-0.14055834404859482,-0.16907495729819352,0.27560899681691375,-0.2346679031217297,-0.09391713989624727,0.28423107738047465,0.18307718493436834,-0.10423679391971966,0.545424803943097,-0.46932101938862614,-0.4411725179982489,0.28544518054676965,-0.4304843711278533,0.328339671247245,-0.326192011011461,0.2584465941625339,0.24919435078960783,0.24065489000643955,-0.19212553072698157,0.3403839104357134,0.17158584179269068,-0.36130379361584414,-0.10830350280378759,-0.1825398936095636,-0.2728216040898578,1.0,-0.48512843686847795,0.2253977650024838,-0.5020332199423778,0.54954451253568,-0.14333053881471847,0.03848900549680197,-0.6586454731159915,-0.04233107830054905,0.16876051995681512,-0.7296213893555005,0.3947939315456478,0.46548279942259385,0.09525873176977838,-0.5229857925666918,0.5465866604700372,0.43364438862212573,-0.48403142268215577,0.47274514684745544,-0.2695389473836064
csubj:pass,-0.333236838606089,0.2754436484794557,-0.41695288712562756,0.8533902438214429,0.018542274710336665,-0.02137318636532449,-0.13046703404666563,0.09832072151715071,-0.6727618713315056,0.22193905145895781,0.09757006892668593,-0.24664962393800724,0.41329772625713246,0.7075927344975703,-0.18561525572823254,0.545220808571289,0.010643128663277254,-0.1630788285868739,0.4502381976993288,-0.38449420758457925,0.24308269274398384,0.006613132251484941,-0.7870874682168166,-0.47135899411888044,-0.350281130674877,-0.050716358682005316,0.5893876235443941,0.4173051119237074,-0.44579436995208827,-0.13402701013223237,0.6256932900492368,-0.48512843686847795,1.0,-0.10635625923878343,-0.38877972830289814,-0.0984851157270538,0.48312412709646496,-0.37138929043607427,-0.24001109669767925,0.12901947684692538,0.4507013068361055,0.2166832946292275,-0.39128018304149015,-0.629607058938246,-0.16318845154363945,0.038401025191393476,-0.3516464126908903,0.20942551183195865,-0.02558215771936944,-0.12085405935750972,0.18665209970487043
acl,0.3023883973937309,-0.40944712940775013,-0.1656267888236264,0.05383127299703536,-0.5147619264404323,-0.26473327530785634,0.25433835338123095,-0.39342025270740855,0.2649590239421982,0.5733543344595672,0.22605149210072772,0.2090806264072722,0.6992747303410717,-0.2863936293150465,0.1674217254303989,-0.5608066314061733,-0.4968848383830731,0.21639212761930943,-0.20029525305822465,0.7039004887033341,-0.3434095430393707,0.3410282855704487,0.31415713389916333,0.048259846112427285,-0.5894890042879213,-0.1702972191274014,0.2535967519481736,-0.6549137070986716,0.24245623827922713,0.09850480993128441,-0.5082856112058697,0.2253977650024838,-0.10635625923878343,1.0,0.14938332198984594,-0.16487909305613774,0.027346426766740657,0.5581418430114342,-0.3907266588914685,0.2539219517583314,-0.13677313077985376,-0.6445494044245035,0.0298172107971334,0.05100795172618741,-0.21645074026433472,0.2673880647853165,0.05383127299703537,0.32017121352156136,-0.5876921568984252,0.011341638554481302,-0.44191563793351735
expl:pass,0.11092739352109768,-0.225358738080128,0.12976713913993118,-0.2809634753561781,0.2835627431625837,-0.2820242729756761,0.4693004081867064,-0.2751589276099204,0.30549335407698136,0.40211893357941647,0.24793658667137278,0.11201759749669428,-0.3563625364239019,-0.5641312911183365,-0.3040954896281424,-0.09074723963109133,0.4312188169039336,-0.2809634753561781,-0.07323692410545549,-0.0444031931537886,-0.037337874970755885,-0.09677532093086576,0.47267243590711255,-0.03488058385880798,0.34577308219186537,-0.19893229458311637,-0.5063141854614513,-0.388131315281431,0.7795436173287252,0.49948502300154524,-0.5349149498142269,-0.5020332199423778,-0.38877972830289814,0.14938332198984594,1.0,-0.5662986699774851,-0.4126477865931572,0.3818667276514443,0.7957679032108071,0.15460883183477458,-0.3955102120633239,0.4625918316990391,-0.019239846634778388,0.13490567082061927,0.14121263307114496,0.6251938206913251,-0.2809634753561781,-0.5497958101326577,0.4422306116164139,-0.2827671626467995,-0.08977193516600336
amod,-0.41328144852480614,0.5290790549701649,0.674437967437569,0.02703985934234744,0.10736202706108261,0.40284126420084326,0.0014224063480434085,-0.15999881601637636,-0.11717959588201148,-0.7546200729449347,-0.8147380236671061,0.0030604830472798395,-0.22208645621821874,0.458135775792834,0.7939035273075263,0.111650831110858,-0.6350342139934749,-0.23554894640406487,-0.375516112743862,0.08608826230762438,0.39923868271340074,-0.20825403776664209,-0.12853455690066887,0.6329500559840722,-0.11066718088583552,0.258831937806786,-0.23077810527980624,-0.16109661758649982,-0.40815292938284276,-0.0068118410185257165,0.0729116911524083,0.54954451253568,-0.0984851157270538,-0.16487909305613774,-0.5662986699774851,1.0,0.34031412180036164,-0.22916313387508766,-0.4060180836839565,-0.7760241809031496,-0.01708084197342604,-0.31783129083192707,-0.059573528807797795,0.6261740927235636,-0.20803909513611876,-0.07209061664907117,0.909100081884321,-0.05858037765615121,0.060630091298690306,0.8581544951142588,0.4829507536090345
nummod,0.03676036444024429,-0.07101032347404194,-0.08681791128508583,0.8179475431376999,-0.46476267083167405,0.5376805517830354,0.2560419607630592,0.44777373055362124,0.02323629912025507,-0.2523244997721875,-0.3571928434699027,-0.7844353968123917,0.21121769078930402,0.6654516076003087,-0.07903469777149369,-0.1468854692215459,-0.4849533292321785,0.05303186546101872,-0.1411246378970931,0.05744574341911049,-0.060825654974085694,0.2626786480721093,-0.13308076752710368,0.40620417628916194,-0.6594524509663637,0.3913988145742834,0.16557669353844148,0.23060863986144078,-0.20509105486250892,0.23902394909288283,0.7157820411741803,-0.14333053881471847,0.48312412709646496,0.027346426766740657,-0.4126477865931572,0.34031412180036164,1.0,-0.2208018907059579,-0.3029331475443611,-0.2683836846857968,0.3072828122691531,-0.1955221897056241,0.06494917795196388,-0.2153460852119975,-0.8060612134435364,-0.11233590799857948,0.20400206500246892,0.23005041921248448,-0.36579997405486137,0.2729760850096762,-0.021510146668756808
conj,0.17027109418754868,-0.3926306064326179,0.24596429578932916,-0.30616154849786387,-0.183743167988186,-0.041882356812339004,0.48416284263911785,-0.06623092791608849,0.02260684989516621,0.3194717555133051,0.07284249868021421,-0.00158306183006952,0.0014050657928802663,-0.7621533375164197,-0.12868253551157238,-0.35709090148390044,0.08492061563641413,-0.18130495256428214,0.3509904732426574,0.5950762027873098,-0.20085998612614275,-0.3553821365424567,0.16600875471224483,0.15798744999485292,0.17435500874439602,-0.5261099812008107,-0.3021650838063169,-0.41430257826394534,0.24961524324366352,0.33795642983437224,-0.5605246386929407,0.03848900549680197,-0.37138929043607427,0.5581418430114342,0.3818667276514443,-0.22916313387508766,-0.2208018907059579,1.0,-0.09342694286396573,0.04288746664088067,-0.561011524697338,-0.048124049113949956,0.4088084368294124,0.40218527241601976,-0.3630287586878811,0.44184844825735614,-0.12622116024064278,-0.38699534098434357,-0.16079480646071795,-0.3548855024936757,-0.2437984947427113
appos,-0.1649402448886614,0.12859882318915697,0.11424565996341261,-0.21448623991495838,0.5793210248245336,-0.2861154172600099,0.10895368273849908,-0.011411843357538094,0.21484806886130048,-0.038420478926272754,-0.005230084037982957,0.02198842110927831,-0.6266143243916519,-0.24466272457830057,-0.3082662555362807,0.2502560798725847,0.4956223354168397,-0.21448623991495833,-0.057405632022691506,-0.3239962254315251,0.2782775521096004,-0.2186781384372342,0.31966441273323304,0.036288503148779724,0.5403418736338668,-0.14218472348263217,-0.6194989619006419,0.09924331857086614,0.45688992083593943,0.2215224347508106,-0.14392016494365506,-0.6586454731159915,-0.24001109669767925,-0.3907266588914685,0.7957679032108071,-0.4060180836839565,-0.3029331475443611,-0.09342694286396573,1.0,-0.09428078969754304,-0.370476204594395,0.6875085209381295,-0.26934722015711,-0.021126571080598396,0.28266631805072623,0.43462463293167186,-0.21448623991495838,-0.5877472360434066,0.7203562265914838,-0.22511102793626286,0.2773610112708312
case,0.7050991340233024,-0.695953775310272,-0.7682929699677957,0.010653503342124022,-0.4733187820067401,-0.09724793381298404,-0.03571190450123333,0.09201136180456074,0.14855895497760863,0.8207617332641938,0.992031320144131,0.02449212523480837,0.5124534993047487,-0.2566724634861489,-0.6275853333887095,-0.32661341904325447,0.46774843621735024,0.3745459467432014,0.16608027338020973,-0.1747053550296754,-0.7413552272935899,0.5820512130800924,0.07909553179807613,-0.7756361207543402,-0.209406444018056,0.17760399019695478,0.681433309172944,0.021768669163973603,0.38154216981502165,-0.02395267555916787,0.014787292653519305,-0.04233107830054905,0.12901947684692538,0.2539219517583314,0.15460883183477458,-0.7760241809031496,-0.2683836846857968,0.04288746664088067,-0.09428078969754304,1.0,0.5235745799491602,-0.062485423014971585,0.3325503201080974,-0.6232625019369468,0.23551826582818214,-0.3750032518126902,-0.7850647492904927,0.516095889671667,-0.4524855386747057,-0.6047242856203361,-0.803765300274919
xcomp:pred,0.41826802107568856,-0.2646652586806871,-0.4202369730957472,0.47271877271560664,-0.438797615904091,0.48307487038582975,0.04886367208044615,0.08140603481682895,-0.07011836115438548,0.28355670413734524,0.4694810026829333,-0.2672993036320991,0.3611526109985016,0.5666474413429377,-0.19009788596911265,-0.0663557583076178,0.08707546738508466,0.0810133156416921,-0.1658104598134682,-0.5878422996171834,-0.48186003131781563,0.6497469833850523,-0.23766896646899235,-0.4896210826824252,-0.49362993017485585,0.7691958660461121,0.7688992858886469,0.08517558737179529,0.11663645442843212,0.13126388396846947,0.5125923511580037,0.16876051995681512,0.4507013068361055,-0.13677313077985376,-0.3955102120633239,-0.01708084197342604,0.3072828122691531,-0.561011524697338,-0.370476204594395,0.5235745799491602,1.0,-0.11026481422242801,0.2622416487656387,-0.44166288785382873,-0.0024189901813235844,-0.5708739706372841,-0.2206348600067465,0.6013678033223322,-0.36338435749731507,0.1452559271337194,-0.4672754119475761
aux:pass,-0.3657022427338841,0.2770462783639914,0.18713753075763417,0.059684332504259904,0.6530687528441907,0.021916763241414,0.21743072535079502,0.09487946925471342,-0.4581399473964274,-0.0016081812705868292,0.02755212276980505,-0.16156460132382555,-0.6692842013600018,-0.03820937680298092,-0.4175807259944727,0.6548851046311558,0.7821510803359347,-0.626903172484916,0.517036860891676,-0.6759696996400869,0.3818115439537784,-0.5605875655850776,-0.37770325989007253,-0.288621541048437,0.6860877026679698,-0.22167209169205318,-0.3682853160310908,0.3232273739184951,0.1560728972326549,0.3181273990407722,0.1464775051670275,-0.7296213893555005,0.2166832946292275,-0.6445494044245035,0.4625918316990391,-0.31783129083192707,-0.1955221897056241,-0.048124049113949956,0.6875085209381295,-0.062485423014971585,-0.11026481422242801,1.0,-0.10012674114326378,-0.05645884873043802,0.11820388750285427,0.4027788036466552,-0.42898501730615574,-0.7324993203687319,0.799821007215185,-0.34178333032270203,0.38601733114162307
advmod:neg,0.7442017044024085,-0.749028972670551,0.05298017466181513,-0.20540815134051874,-0.6143513973216762,0.7290968102840774,0.4897684402546554,0.4226022038330922,0.30106507527540244,0.09900021945475969,0.3046572149704126,-0.49339152056818003,-0.12985040488350424,-0.3967738604617287,-0.39796535906446207,-0.6242595289318065,0.2774801116179711,0.0526355473037093,0.034193794347213737,0.036839246114569624,-0.7673615388410381,0.20707156678498653,0.26106522080808064,0.07321044371894765,0.002609834319268749,0.40893520844761055,0.04169064703886208,-0.10280206803424058,0.39835560756095717,0.4827176855196008,0.056073449061195955,0.3947939315456478,-0.39128018304149015,0.0298172107971334,-0.019239846634778388,-0.059573528807797795,0.06494917795196388,0.4088084368294124,-0.26934722015711,0.3325503201080974,0.2622416487656387,-0.10012674114326378,1.0,0.21069580188609438,-0.43793191887263616,-0.4168136465830961,-0.15991489811133403,0.056404370679743375,-0.44292912619936337,-0.18837798052978538,-0.6950545747921686
cop,-0.24417270449534387,0.2505826656304417,0.9406767525373457,-0.4975687978884493,0.2639364385529973,0.2561598267439668,0.4138624515579406,-0.4150633556179593,0.04502551522443923,-0.4249684702462617,-0.58302212402541,0.2209533073137133,-0.5316739374482405,-0.2972190026860463,0.6342769272507912,-0.07075052733006175,-0.2296967025333853,-0.5042830241632297,-0.2664671758299096,0.22138766373846455,0.2565121206523486,-0.46213353419673553,0.20885277730567856,0.5979731567699017,0.3367699866445327,-0.03910332926727491,-0.6537130019233524,-0.5981356863306068,0.16016192035118837,0.3794918391448255,-0.5845606190298906,0.46548279942259385,-0.629607058938246,0.05100795172618741,0.13490567082061927,0.6261740927235636,-0.2153460852119975,0.40218527241601976,-0.021126571080598396,-0.6232625019369468,-0.44166288785382873,-0.05645884873043802,0.21069580188609438,1.0,-0.09315620791692995,0.3559135781704242,0.7190884985504498,-0.5535705838825329,0.3026284285329145,0.570642354939498,0.30837607817697404
obj,-0.19433548200350492,0.34137212398949707,-0.13272902473182674,-0.5381395705483218,0.5387332097655513,-0.6292854539647381,-0.5974760673524493,-0.4671398584760661,-0.0642495619825739,0.12065791656891395,0.29693237982102916,0.8330480020575893,-0.04646853108868053,-0.15224096164806222,0.21446262248304362,0.36266104018037526,0.29559459268850685,0.11110650265587232,-0.06986764055713242,-0.29848403326637885,0.22733391520020552,-0.01721446763253882,0.001410521124566404,-0.5029347514065234,0.4223159780533363,-0.15800619406784072,0.09296592476275939,-0.011018210528447894,-0.023916755879004138,-0.5211821192001438,-0.3926923845869422,0.09525873176977838,-0.16318845154363945,-0.21645074026433472,0.14121263307114496,-0.20803909513611876,-0.8060612134435364,-0.3630287586878811,0.28266631805072623,0.23551826582818214,-0.0024189901813235844,0.11820388750285427,-0.43793191887263616,-0.09315620791692995,1.0,-0.09201426168608762,-0.1120204706035436,0.08333300904212565,0.3849861916260897,-0.04908689972209115,0.19055961558050288
ccomp,-0.5446070573266032,0.3525438413608193,0.4703468435419829,0.08647627185894782,0.5182164140697308,-0.3357610896513026,0.47060652865658237,-0.5376728880049286,-0.2823367199286581,0.17716062837594296,-0.2937125388391849,0.19428265252541463,-0.2346188928492015,-0.16739369508381416,0.19875472442194006,0.34784038458509925,-0.0050852654943448344,-0.667573513164748,0.14819812347415434,0.1008940655445272,0.5463237983020796,-0.5384655950878233,-0.08520293896292153,0.14767597090920617,0.21467818106566444,-0.5279056330401231,-0.5093793255890288,-0.45381818752405106,0.23924319335024022,0.4139042739115445,-0.49402647768579744,-0.5229857925666918,0.038401025191393476,0.2673880647853165,0.6251938206913251,-0.07209061664907117,-0.11233590799857948,0.44184844825735614,0.43462463293167186,-0.3750032518126902,-0.5708739706372841,0.4027788036466552,-0.4168136465830961,0.3559135781704242,-0.09201426168608762,1.0,0.09765688364466617,-0.7240303649748568,0.5627904716071833,0.07271988849956709,0.46564834138582933
fixed,-0.35085792985361786,0.46072450443884255,0.7061127435196042,-0.14285714285714285,0.12546780487754183,0.19158799142035124,0.046399741752731476,-0.3418134961328341,0.17130799486930118,-0.6732906448069019,-0.8081874722070326,0.16992705370205763,-0.2084922670474831,0.2657795431015984,0.8748807945527565,-0.06858118551539202,-0.7467530385730891,-0.14285714285714282,-0.6232298344369285,0.2863275446452096,0.3781828571847914,-0.10959848405815573,0.2127563367802973,0.764670240154519,-0.14174002438247055,0.2092993649166333,-0.4015398843271113,-0.4033817914959405,-0.17733862691912744,0.028368874271039686,-0.21569219446219598,0.5465866604700372,-0.3516464126908903,0.05383127299703537,-0.2809634753561781,0.909100081884321,0.20400206500246892,-0.12622116024064278,-0.21448623991495838,-0.7850647492904927,-0.2206348600067465,-0.42898501730615574,-0.15991489811133403,0.7190884985504498,-0.1120204706035436,0.09765688364466617,1.0,-0.08794482141279095,0.0801678170051596,0.9027912600913806,0.4404017182307239
acl:relcl,0.5133845753821171,-0.3711700538817075,-0.7096337737626329,0.2184626841951871,-0.681903800517534,-0.018853230002172417,-0.44299833762562274,0.1516804252091512,0.3075629225134577,0.23852573306460867,0.4190233312661606,0.015375397421073465,0.8007698349025929,0.30747594910415066,-0.02986116752944093,-0.44174562042706367,-0.38409253704603546,0.7656336890446456,-0.31569204559022723,0.16741830607335959,-0.5426700905077388,0.8190094064184578,0.11997368451885196,-0.25612743109572417,-0.7215166523820937,0.4262007344616429,0.8071036280258986,0.11368266720715846,-0.18124680139487753,-0.4591856676559218,0.30391965078705435,0.43364438862212573,0.20942551183195865,0.32017121352156136,-0.5497958101326577,-0.05858037765615121,0.23005041921248448,-0.38699534098434357,-0.5877472360434066,0.516095889671667,0.6013678033223322,-0.7324993203687319,0.056404370679743375,-0.5535705838825329,0.08333300904212565,-0.7240303649748568,-0.08794482141279095,1.0,-0.8025282060017035,0.020862085363078528,-0.5559667256043047
advmod,-0.6913296733729019,0.6762846540437326,0.5272362667466399,-0.18890522416559807,0.9464708800888252,-0.21648233628814603,0.04375041009782993,-0.30517608504552574,-0.3816364749357015,-0.2884704538056102,-0.3481635821416195,0.26089435567771596,-0.7616423709750051,0.009514372613153847,0.15215082833749205,0.7510615502000216,0.4213527550350238,-0.6686576254411701,0.1684839342983674,-0.51433150503525,0.7389518243420907,-0.6737023088839932,-0.233628466559085,-0.004649557705717373,0.7402849327188813,-0.2912628158609137,-0.6148043004159987,0.05690371382566767,0.0494136434517056,0.14005190570235987,-0.18178719357519701,-0.48403142268215577,-0.02558215771936944,-0.5876921568984252,0.4422306116164139,0.060630091298690306,-0.36579997405486137,-0.16079480646071795,0.7203562265914838,-0.4524855386747057,-0.36338435749731507,0.799821007215185,-0.44292912619936337,0.3026284285329145,0.3849861916260897,0.5627904716071833,0.0801678170051596,-0.8025282060017035,1.0,0.10381972608393701,0.7455476841943584
orphan,-0.30402003775138936,0.45703170192675274,0.6064779734862226,0.08899989726557145,0.10216135163499813,0.2997584224782097,0.15323752808112046,-0.4789063817902671,0.06662763819566273,-0.4800972789105504,-0.6269201270822585,0.14153070444535668,-0.11374208392267707,0.5161179559682408,0.8382150870079371,0.032740304992113625,-0.6678796214157708,-0.2785187827202778,-0.69255496462416,-0.04141656456735907,0.3069261520852967,0.08520760157091564,0.0795788965757164,0.5163087103480029,-0.29677334139268136,0.4681191831435016,-0.15241080111957317,-0.4725616705334606,-0.03688914900133485,0.17678327114086112,-0.10284293486765338,0.47274514684745544,-0.12085405935750972,0.011341638554481302,-0.2827671626467995,0.8581544951142588,0.2729760850096762,-0.3548855024936757,-0.22511102793626286,-0.6047242856203361,0.1452559271337194,-0.34178333032270203,-0.18837798052978538,0.570642354939498,-0.04908689972209115,0.07271988849956709,0.9027912600913806,0.020862085363078528,0.10381972608393701,1.0,0.35359207098348133
punct,-0.9676904738838191,0.9555514581579743,0.5387131580093554,0.02417224944107675,0.8409914752492431,-0.28449602567065785,-0.260684865795791,-0.23952107712153053,-0.5126755747647884,-0.6095502090174453,-0.7576595490858833,0.26792075962129785,-0.4677253017873413,0.3270831857903931,0.5183852971059165,0.7920404715783612,-0.14242822962479781,-0.4646010957036254,0.14920540599954465,-0.14510791474493534,0.98789091703978,-0.7299981382099162,-0.4265307500944172,0.2820941085971888,0.4362960402877481,-0.43166948885529727,-0.4982234072246152,0.19199948370955677,-0.5272474621297063,-0.2388929998703296,0.002169499144534582,-0.2695389473836064,0.18665209970487043,-0.44191563793351735,-0.08977193516600336,0.4829507536090345,-0.021510146668756808,-0.2437984947427113,0.2773610112708312,-0.803765300274919,-0.4672754119475761,0.38601733114162307,-0.6950545747921686,0.30837607817697404,0.19055961558050288,0.46564834138582933,0.4404017182307239,-0.5559667256043047,0.7455476841943584,0.35359207098348133,1.0
