,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nmod,0.2291207076270289,0.3199924673877499,-0.09183219025431932,-0.5434830477230272,0.1513021042190472,-0.4536080070731537,0.6439358273609799,-0.1008045176769527,-0.6715086422315298,0.2859776938046452,0.22360143391875603,0.12151931687174146,0.031202909488340543,0.8694602225556795,0.4038875955457787,0.3436200532444689,-0.7845692469048865,-0.2214248422593757,0.4612859507675921,-0.1514735509456613,-0.14785475303254345,-0.3248105786378753,-0.14885438952929936,-0.16852866831000948,0.5092430556239261,-0.6398508334982724,0.9526898804916912,-0.12257995304394124,1.0,-0.5031399641180379,0.04203799624933686,-0.18653355578715028,0.34115330714090164,0.609163672324085,0.21644863421899818,0.24195087253444558,-0.3219853921655294,-0.47536631881704206,0.1368595345425535,0.5981265751609538,-0.2650181224916631,-0.30632091893290286,-0.047407226316421164,0.6805191824148243,-0.3828987991722226,-0.6249279826923544,-0.4271083804171049,0.12458537708603282,-0.4686326644472839,0.8436911241790148,0.15798898995700125
cc,0.3663128386673028,-0.13245488491831808,-0.5369498002214295,0.3667138006163896,-0.7971561590889215,0.9912738905085162,-0.4989739632760913,0.5594053322268958,0.06185636571896165,-0.3013192259497196,0.419406239526772,0.03263907883810882,0.343813461200403,-0.5506124735643786,0.06900404606039211,-0.20228203436569703,0.6690642786818634,0.047463829462801005,0.2830844900265599,-0.16874884877917098,-0.5090189150347503,0.46290778526358517,0.6217140458524739,0.7290304000502887,-0.24575961827743573,0.789719143353061,-0.45938629257850455,-0.40015485056755257,-0.5031399641180379,1.0,-0.5249865984622998,-0.7196193554575248,-0.8145342052137743,-0.704734833424823,0.5030093464012679,0.09743081198224345,0.7774562044616181,0.9402303264914084,-0.30284406170092665,-0.4158521711736216,-0.5267146285858503,-0.5424728553926016,-0.35394242523605096,-0.10989480589059199,0.24212890010033444,0.6149116701482565,0.08835414726177634,-0.8344927639811859,0.06566395706770285,-0.1693035410105349,-0.12084899917406446
nsubj:pass,0.05970797056094617,-0.689456523119591,0.9402608256768801,0.26290258684472034,0.6269144289071933,-0.572447450959974,0.738367226413406,-0.8426211959271728,-0.15556153346767934,0.10117691219600854,-0.16557439721499087,-0.8327858028290177,0.27123839724450677,0.37698506729887915,0.38533007758289806,0.22998001172629842,-0.5649751927666666,0.47166968908389095,0.09668178740697937,-0.45054390096212327,0.025782436209969346,-0.5155272841706582,-0.896108974561177,-0.5212752072495931,-0.5089393060432253,-0.5623247829098064,-0.1207428961625679,0.8797049706702712,0.04203799624933686,-0.5249865984622998,1.0,0.5433973464943368,0.7312774956948336,0.06852058277192415,-0.015187002459220379,0.6045116055766598,0.0504911125595147,-0.25602700125782746,0.7207742929015759,0.1385815184553681,0.8389782829609401,0.5381575206987145,0.45243981765369856,0.06247802526625727,-0.6885198361119782,-0.7312990951079578,0.6424243348011875,0.40436547765888076,0.33971320002553584,-0.3706665005557404,-0.6962810357687023
discourse,-0.39357188151409417,-0.14821167824507825,0.5892717975399936,-0.12144915538821009,0.83267625427827,-0.7764122635615591,0.045428830528271194,-0.3922325842098256,0.5767858191616585,-0.08278852433961023,-0.5520292456058566,-0.19575873134243768,-0.5781198831903853,-0.034541581479213546,-0.5168383407379931,-0.2663374163117233,-0.19223962928041,-0.10962236347421583,-0.5997056323865716,0.4550267202595889,0.5116169604181424,-0.050922662151257694,-0.4653731565333799,-0.5649281284349639,-0.20748177285581093,-0.5183622721536525,-0.16649580393875396,0.6006085576094884,-0.18653355578715028,-0.7196193554575248,0.5433973464943368,1.0,0.7064737564637705,0.370702204155225,-0.5830338953534077,-0.25550931977865954,-0.663850518909044,-0.723329363741745,0.06881774304258081,-0.1642839120693885,0.7816661155411194,0.955785259587994,0.6561201058180077,-0.42231548054816936,-0.11939899284116703,-0.12661457166911919,0.07174197656957297,0.8901078544829177,0.14244071562957009,-0.3472020399102425,-0.07445688743300433
csubj:pass,-0.10994446258313344,-0.10870319019960743,0.5938058068082688,-0.43976583201930786,0.6305780920027313,-0.8407922622774988,0.6091440965567836,-0.5884742415215538,0.03470288008792559,0.2871206032126521,0.018562682760585533,-0.40891743689150795,-0.266240779736274,0.3766551585347622,-0.0023982526830838014,-0.11383692070119276,-0.576073268620595,0.04204598887457758,0.07611896782717217,0.03515466525497781,0.24216645311153656,-0.39574429753921103,-0.590901306903219,-0.3559465580359136,-0.3191341472974242,-0.7728836530572896,0.35505901801793355,0.8063407539977847,0.34115330714090164,-0.8145342052137743,0.7312774956948336,0.7064737564637705,1.0,0.7113084803220715,-0.24965515485318643,0.30453816565249564,-0.49707213979993453,-0.7081478946661661,0.46982543947623584,0.3453843480407322,0.5429435242789555,0.6572822267544276,0.5145259954480055,-0.16264067989122294,-0.5522634472337891,-0.571162326416642,0.03096067814518629,0.5982291577840351,-0.27592499553878747,0.09623293387000013,-0.20243092135039903
acl,-0.2553916016515572,0.591606975513556,-0.05815839767569828,-0.8920726248713975,0.24314448953610568,-0.6702364139917136,0.27491800079314693,-0.11050537481919102,-0.014160827702666863,0.472150386494813,0.2092954670699167,0.2781296444802912,-0.5088090779800271,0.30944153654939655,-0.20614112727621547,-0.19025074215129611,-0.37177187389234684,-0.29860481281198675,0.09063124996346754,0.3485575581526085,0.3572102696688782,-0.23762264991896653,-0.04406067991043031,-0.06548283432288932,0.17213593855921694,-0.5699345067425983,0.7588961450784315,0.22425661971136476,0.609163672324085,-0.704734833424823,0.06852058277192415,0.370702204155225,0.7113084803220715,1.0,-0.3490611537766102,-0.10821028631181574,-0.7468313140749775,-0.7789033787587543,0.08848072826569163,0.5584290230569866,-0.11172145368700065,0.2561603425916047,0.13526512511227412,-0.14623595796927982,-0.10943389392879832,-0.25248741071186204,-0.5591940472884002,0.40453620419080083,-0.7278433470509713,0.5895969415583195,0.453361938894735
expl:pass,0.9719680424120027,-0.4659651056977812,-0.2462229583925757,0.0780646246043567,-0.2848691093857216,0.45189756174470447,0.3005045888472432,0.340477723246578,-0.3350779504539649,-0.49940972286638774,0.5745354898751004,-0.4700068858362611,0.3351618924112945,0.32002737725238584,0.4161761255377141,-0.13300915220735113,-0.26163031035143647,-0.21736366350104713,0.7775398379812686,-0.34095216105964166,-0.9915879036442693,0.37237120755191677,0.23950474357888524,0.513753727104498,-0.26163031035143647,-0.10719548060024414,0.14881222458951007,-0.021067014232596954,0.21644863421899818,0.5030093464012679,-0.015187002459220379,-0.5830338953534077,-0.24965515485318643,-0.3490611537766102,1.0,0.6767543538751312,0.6391391154214183,0.5358357914052747,-0.14304953701671022,-0.30472919588678427,-0.28458515951821434,-0.37612080683964183,0.20145690550965675,0.49746223785873017,-0.6335773552127374,-0.07248453534069633,-0.061283921310730474,-0.5072600137723008,-0.17917613773458477,0.36691228973259543,-0.612542533635378
amod,0.635737528290885,-0.633539440071626,0.3798829406095514,0.14814960053914442,-0.07613390347139104,0.06719573511443512,0.767860244673674,-0.4001577639752747,-0.5343756254672122,0.04870767177857902,0.5612786462025791,-0.8277528195219236,0.6182478677712928,0.41367410773568586,0.7451976384592992,0.1558434524463771,-0.4614967416960834,0.3808424003253398,0.8214868538242279,-0.744531159921574,-0.6275150939923438,-0.2989354331037876,-0.3993898811341869,0.18504540686968488,-0.5759625618193083,-0.28168964583246375,0.11899282552427613,0.5701289590088774,0.24195087253444558,0.09743081198224345,0.6045116055766598,-0.25550931977865954,0.30453816565249564,-0.10821028631181574,0.6767543538751312,1.0,0.6178721909722711,0.34113025281555764,0.5974779363845709,0.17854995728320092,0.14690962847366376,-0.1392682631470385,0.13915197719765554,0.3226283995746928,-0.836038147506227,-0.581984616826528,0.4362528495612153,-0.3655583773560449,-0.04791803230813233,0.06788200412708567,-0.7802381306408204
nummod,0.4843879289766613,-0.5542868927775442,0.0013712318356791484,0.614041688554519,-0.5805413244945774,0.7661719985389085,0.09860603794537036,-0.007092993130770609,-0.34880103714799465,-0.1184170796874254,0.42507056475053406,-0.48051204081168025,0.7899814169638337,-0.16935705126745668,0.6005298658980345,0.18612298566011545,0.2415272220152372,0.4856563253684036,0.5386117592401528,-0.7098457095291761,-0.599413124719403,-0.008824832354576293,0.039650906057212054,0.4326488741606355,-0.44893568580654536,0.5149643581764146,-0.42948257456898004,0.010763519069373544,-0.3219853921655294,0.7774562044616181,0.0504911125595147,-0.663850518909044,-0.49707213979993453,-0.7468313140749775,0.6391391154214183,0.6178721909722711,1.0,0.9378498769797916,0.26950307739275536,-0.15563779504720182,-0.15970197879937717,-0.5146030520452318,-0.3062922609912589,0.1662590722723553,-0.20838348143913077,0.018681355588655385,0.5605546068822452,-0.8032351329578818,0.30698791209361803,-0.29927253207085364,-0.566160488967309
conj,0.3716640506733138,-0.3387258258561162,-0.26443206097869326,0.5499836209562065,-0.7454636048755178,0.9363880327403878,-0.23998205401942674,0.257303421255148,-0.14769630617325286,-0.16728134763438854,0.41382375995572646,-0.2063438842242233,0.6210780652045395,-0.42519481296056605,0.3539043350814857,0.027264900807700658,0.5284191537786165,0.3404504558065058,0.3871271933531773,-0.4782323038263047,-0.5148231975638521,0.19414844947028911,0.3308932217118522,0.5883220361610321,-0.3569915106364053,0.7429105914890362,-0.5088875200586505,-0.21563089543638597,-0.47536631881704206,0.9402303264914084,-0.25602700125782746,-0.723329363741745,-0.7081478946661661,-0.7789033787587543,0.5358357914052747,0.34113025281555764,0.9378498769797916,1.0,0.015741127895968064,-0.27034453829641797,-0.3539987677961851,-0.5660838775834366,-0.4057467625635944,-0.007401726774453013,0.08215369659898976,0.34438619070513826,0.383810902034587,-0.871721114052784,0.23549800606552568,-0.30168393843998903,-0.32358201549071747
appos,-0.226446827326015,-0.30766907177400515,0.7224125132253056,0.26251600270268594,0.06922900621506517,-0.26164846326668234,0.7071068535744922,-0.9140253842075844,-0.5591366678016191,0.6825796290768328,0.09645597176528548,-0.5096460289888521,0.6762803406625719,0.25970748069917354,0.7263539891651327,0.5913451222010747,-0.3161171873274106,0.8726338003218178,0.2829305679939473,-0.7953829868049223,0.22823571407854892,-0.9065236562800244,-0.793925242571009,-0.34436761062952725,-0.3161171873274107,-0.11420511681967861,-0.0016744105356837015,0.5810455233492849,0.1368595345425535,-0.30284406170092665,0.7207742929015759,0.06881774304258081,0.46982543947623584,0.08848072826569163,-0.14304953701671022,0.5974779363845709,0.26950307739275536,0.015741127895968064,1.0,0.664801685073233,0.3899168451541604,-0.03690172448275982,-0.27232526349710734,0.07082853857016345,-0.3217200405579818,-0.746472085850193,0.7292281202504395,-0.09386143329348243,0.2549725335534859,-0.3026613893114382,-0.3229042905390099
case,-0.40769676737120375,0.45482422476585005,0.14124272295646947,-0.31097209745856613,-0.1614487924055491,-0.3076358021630904,0.5146954987458715,-0.5269715443727437,-0.6829082979061826,0.934726699416929,0.22829950214643716,0.19689261211839465,0.3663688194947094,0.38032180809420085,0.5415561410892727,0.5824311164652821,-0.308689355404156,0.48337030236130824,0.2873580283932674,-0.45450486409946433,0.4125625739311856,-0.846918143946032,-0.35813320625683115,-0.19896821459891628,0.28629856165145595,-0.11490481622932268,0.5830972253545591,0.038158203618877624,0.5981265751609538,-0.4158521711736216,0.1385815184553681,-0.1642839120693885,0.3453843480407322,0.5584290230569866,-0.30472919588678427,0.17854995728320092,-0.15563779504720182,-0.27034453829641797,0.664801685073233,1.0,-0.2072411466809142,-0.37834735439185824,-0.591488330194733,0.1850553200926082,0.046783795077343676,-0.5893261665485701,0.06550788763846958,-0.1245786436783397,-0.2561402629420086,0.3152933375617207,0.377681541117852
xcomp:pred,-0.162135779531538,-0.6578382500025554,0.9145972881297837,0.43240286659068083,0.8229703093796246,-0.5929933455593763,0.3388809365561717,-0.6824533851199517,0.2285376208730082,-0.16647828940716,-0.6161306433433115,-0.619851022208701,-0.014682643517839402,0.1400212139249772,-0.017631643371497707,0.12967134499366917,-0.3422519813681318,0.29729477000016247,-0.42149584492004283,-0.09166327689350713,0.24875285194976043,-0.2620147076481649,-0.7999709505192358,-0.7172622167105,-0.3422519813681318,-0.4408723674650881,-0.4211402984667358,0.690907897777102,-0.2650181224916631,-0.5267146285858503,0.8389782829609401,0.7816661155411194,0.5429435242789555,-0.11172145368700065,-0.28458515951821434,0.14690962847366376,-0.15970197879937717,-0.3539987677961851,0.3899168451541604,-0.2072411466809142,1.0,0.7627447528421099,0.5721509425435736,-0.08269908411808281,-0.36557362994291326,-0.42979849372905726,0.5975935604062179,0.6815235025614348,0.60911225037385,-0.6209891020962315,-0.5467050264073976
aux:pass,-0.17263117135716285,-0.29975243954406666,0.5228248334734656,-0.10231406668387243,0.7685162280192085,-0.6294836828351608,-0.00875367381613502,-0.25022898541338184,0.693852211805617,-0.2877356505297224,-0.41103294564879983,-0.33923637935508627,-0.6050005636364842,-0.12756347508180688,-0.5695988444462299,-0.47357431372372133,-0.12179458485370559,-0.20781776461824997,-0.4830144865643254,0.48581234073743795,0.28327309572343906,0.16043087591218505,-0.3419353516052554,-0.3648808976143678,-0.4119118414524095,-0.48992904078137445,-0.2662833328162119,0.6725153384151519,-0.30632091893290286,-0.5424728553926016,0.5381575206987145,0.955785259587994,0.6572822267544276,0.2561603425916047,-0.37612080683964183,-0.1392682631470385,-0.5146030520452318,-0.5660838775834366,-0.03690172448275982,-0.37834735439185824,0.7627447528421099,1.0,0.802638288558556,-0.48688877937045155,-0.2443610849127342,0.002591072392785122,0.05681713975881097,0.7909783797559905,0.09092913810291743,-0.3662747155317897,-0.2499200473218883
advmod:neg,0.4191143636387338,-0.48448001028336535,0.3056382735297031,-0.15552541972088008,0.7149420899307046,-0.4721502378355079,0.15270497743055883,0.044095349879293776,0.5114561533364258,-0.6700233852767536,-0.17016947016155898,-0.5030632323583023,-0.553646253219637,0.18258181757080916,-0.4173339008867312,-0.5620995166819466,-0.38404835260246195,-0.5226042319364117,-0.09702038926520314,0.4296954219625078,-0.29662534818678604,0.46267128550819303,-0.1539472124269205,-0.1415559689009597,-0.3840483526024619,-0.6816042690737382,-0.04693833064448902,0.5483762872696503,-0.047407226316421164,-0.35394242523605096,0.45243981765369856,0.6561201058180077,0.5145259954480055,0.13526512511227412,0.20145690550965675,0.13915197719765554,-0.3062922609912589,-0.4057467625635944,-0.27232526349710734,-0.591488330194733,0.5721509425435736,0.802638288558556,1.0,-0.08273042908126828,-0.607406695208905,-0.04333295519161975,-0.15146945096132045,0.6332354817958733,-0.06242371802569914,-0.005034308595844665,-0.5234290768984239
cop,0.4577280518079402,-0.181170529777093,0.042940971910144204,0.17724528009514484,0.142192459714823,-0.08762870076427405,0.5585771406386855,-0.08520219177613314,-0.7626153141526758,-0.13108638786054003,-0.08776743004097111,-0.11240959595247879,0.4274133149660499,0.8470812412773141,0.6240899698351399,0.6282799915255542,-0.7062534381170636,-0.03205672963640048,0.34755636286495717,-0.4390632765849072,-0.4289849482094819,-0.19322585170537432,-0.24159687030055235,-0.3143909902929744,0.5300334137986712,-0.37063698617554675,0.46234821495936373,-0.32750402445624316,0.6805191824148243,-0.10989480589059199,0.06247802526625727,-0.42231548054816936,-0.16264067989122294,-0.14623595796927982,0.49746223785873017,0.3226283995746928,0.1662590722723553,-0.007401726774453013,0.07082853857016345,0.1850553200926082,-0.08269908411808281,-0.48688877937045155,-0.08273042908126828,1.0,-0.3782000143969715,-0.5915884469258383,-0.0010930849372882958,-0.036922718494870096,0.17901341706174306,0.45483029390813295,-0.22844655353653812
obj,-0.7200150594566345,0.6491096790504651,-0.4323698578104536,0.06528102381032941,-0.3777168400055405,0.3134687203199378,-0.7870462248563511,0.30424059274448895,0.28720922598789117,0.2584353820120444,-0.3223771831341133,0.8292477472110769,-0.17768179862804484,-0.6141617854353292,-0.4238142595274754,0.06411247376318505,0.7303598339046655,0.0390469635820231,-0.6207905075951168,0.3573472139981919,0.6306215774909932,0.061039767837796945,0.4269976448973605,0.022089146685230404,0.46723274948962346,0.7105256497428162,-0.2703195203146744,-0.6513194447682875,-0.3828987991722226,0.24212890010033444,-0.6885198361119782,-0.11939899284116703,-0.5522634472337891,-0.10943389392879832,-0.6335773552127374,-0.836038147506227,-0.20838348143913077,0.08215369659898976,-0.3217200405579818,0.046783795077343676,-0.36557362994291326,-0.2443610849127342,-0.607406695208905,-0.3782000143969715,1.0,0.6042872745455257,-0.1560367364675044,-0.11555323935119922,0.13170911865273796,-0.2258518957928828,0.8030766467767596
ccomp,-0.07232901245227698,0.31559095064756765,-0.6843272506532565,-0.08356928203658953,-0.45209627500484695,0.5913640298744427,-0.953016518854202,0.794635917717256,0.721178700144268,-0.3803989185676217,0.08229671241425536,0.485370684905491,-0.4724790874511333,-0.8246069154291212,-0.7281760853773419,-0.669708738577951,0.8548279388425506,-0.44371870524911705,-0.3158024061681699,0.6365053532584277,-0.007800399188898345,0.7623809118198838,0.842031275077755,0.5961800226345676,-0.0712912217583382,0.6325750997619358,-0.4154694275503088,-0.42792719089984144,-0.6249279826923544,0.6149116701482565,-0.7312990951079578,-0.12661457166911919,-0.571162326416642,-0.25248741071186204,-0.07248453534069633,-0.581984616826528,0.018681355588655385,0.34438619070513826,-0.746472085850193,-0.5893261665485701,-0.42979849372905726,0.002591072392785122,-0.04333295519161975,-0.5915884469258383,0.6042872745455257,1.0,-0.3978466327894722,-0.25015377328599225,-0.17657133450782606,-0.1348312401283101,0.3752791676348969
fixed,-0.14480728803734985,-0.6871573096925039,0.7603159951280531,0.8246098878083747,0.09107855863058312,0.08178207623046554,0.3212122021666067,-0.7363613204976192,-0.23434243004312355,0.18380175925341932,-0.2426804591295242,-0.6250560375774553,0.7246031275684068,-0.0818315956972135,0.5436061493015981,0.5150577442508836,0.019570600325303413,0.879862052687621,-0.04694447037750336,-0.7282337544773031,0.10029874495834676,-0.5476438909059006,-0.7011501585841909,-0.37229796224596046,-0.43178044289189327,0.22165100859365972,-0.6295593339075112,0.4473143708223197,-0.4271083804171049,0.08835414726177634,0.6424243348011875,0.07174197656957297,0.03096067814518629,-0.5591940472884002,-0.061283921310730474,0.4362528495612153,0.5605546068822452,0.383810902034587,0.7292281202504395,0.06550788763846958,0.5975935604062179,0.05681713975881097,-0.15146945096132045,-0.0010930849372882958,-0.1560367364675044,-0.3978466327894722,1.0,-0.12403785516015363,0.7749900348978019,-0.7919029834153963,-0.5694936315552168
acl:relcl,-0.310764277792771,-0.03406203564372818,0.47556444163626677,-0.16603303997592908,0.9415137409963183,-0.8761586539817423,0.12043502947855333,-0.28944829941452405,0.3766418153003347,-0.17468437788291222,-0.7038732910674858,-0.02003522905502285,-0.6074904963466887,0.2878120318789669,-0.4562811247746952,-0.07003585136007609,-0.44194580476916745,-0.30204975131655243,-0.6236415532794398,0.4990231447406351,0.4508638470673419,-0.02594641320125582,-0.4426236566709344,-0.7347497320832702,0.19695725693479818,-0.6833643276752669,0.09042268768093585,0.3094533973385177,0.12458537708603282,-0.8344927639811859,0.40436547765888076,0.8901078544829177,0.5982291577840351,0.40453620419080083,-0.5072600137723008,-0.3655583773560449,-0.8032351329578818,-0.871721114052784,-0.09386143329348243,-0.1245786436783397,0.6815235025614348,0.7909783797559905,0.6332354817958733,-0.036922718494870096,-0.11555323935119922,-0.25015377328599225,-0.12403785516015363,1.0,0.15589313608196279,-0.07464224688395413,0.03723299762602126
advmod,-0.21867325369192145,-0.5732644162902937,0.5860747142444002,0.9376648241608463,0.3000317482782395,0.05106654507450605,-0.008746626436243254,-0.44305375859441015,-0.040314860046932445,-0.17469137325749043,-0.7177458820641246,-0.2922991691631569,0.44632514197934897,-0.06040262065856513,0.22403165363546962,0.540580843241497,0.051427638082664213,0.5342642057613288,-0.49003345091242095,-0.3636378262321732,0.1859714280674427,-0.23860614116728565,-0.5306424709027546,-0.6114547194485527,0.02349869039982982,0.23150144704768807,-0.7004431746743985,0.014805634341495875,-0.4686326644472839,0.06566395706770285,0.33971320002553584,0.14244071562957009,-0.27592499553878747,-0.7278433470509713,-0.17917613773458477,-0.04791803230813233,0.30698791209361803,0.23549800606552568,0.2549725335534859,-0.2561402629420086,0.60911225037385,0.09092913810291743,-0.06242371802569914,0.17901341706174306,0.13170911865273796,-0.17657133450782606,0.7749900348978019,0.15589313608196279,1.0,-0.7756846907758357,-0.35955985878949953
orphan,0.38906318544668694,0.5123631344846319,-0.5654235556758981,-0.7635883393135823,-0.13894074671179546,-0.13713471056407625,0.24451812720118232,0.41759949763408233,-0.3684516119585928,0.04931046389974927,0.4723676032200118,0.3412394698719239,-0.24837629805917644,0.5585451870627871,0.06687825777550312,-0.10102014040275646,-0.45000194351128714,-0.5908289578343269,0.5140657969700784,0.18651426708504007,-0.33788012187804817,0.14784693254123962,0.38590797050815856,0.29363972718987746,0.44806910200331285,-0.42662096216158335,0.9287910022823548,-0.33466613967517506,0.8436911241790148,-0.1693035410105349,-0.3706665005557404,-0.3472020399102425,0.09623293387000013,0.5895969415583195,0.36691228973259543,0.06788200412708567,-0.29927253207085364,-0.30168393843998903,-0.3026613893114382,0.3152933375617207,-0.6209891020962315,-0.3662747155317897,-0.005034308595844665,0.45483029390813295,-0.2258518957928828,-0.1348312401283101,-0.7919029834153963,-0.07464224688395413,-0.7756846907758357,1.0,0.3147615036166821
punct,-0.65286302978455,0.966808796981344,-0.5596655655562459,-0.4870340327193963,-0.276910741482357,-0.029422746766662004,-0.5122342813165569,0.3265852306165867,0.10866421240758473,0.4506706908041113,-0.10031651007582444,0.9640665343768562,-0.4017292980694114,-0.24203766484247896,-0.4121029418931885,0.007557990746273212,0.3616218503661856,-0.22780521299972173,-0.3854325196321053,0.4853305428353991,0.6264710543018704,-0.02986478534705184,0.45173272466132125,0.04102109431916675,0.6558374821414799,0.29292437063942,0.33000366657907865,-0.6169435798063921,0.15798898995700125,-0.12084899917406446,-0.6962810357687023,-0.07445688743300433,-0.20243092135039903,0.453361938894735,-0.612542533635378,-0.7802381306408204,-0.566160488967309,-0.32358201549071747,-0.3229042905390099,0.377681541117852,-0.5467050264073976,-0.2499200473218883,-0.5234290768984239,-0.22844655353653812,0.8030766467767596,0.3752791676348969,-0.5694936315552168,0.03723299762602126,-0.35955985878949953,0.3147615036166821,1.0
