,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nsubj:pass,0.4329339064343049,-0.4626297656873518,0.11410163865221944,0.04080419268795439,0.4497976957075869,-0.050229095888936606,-0.09721917291220389,-0.26335372356070275,0.24382904637725794,-0.29550059152466257,-0.18175452371035053,0.6029480469573145,0.06783476506778413,-0.011025768612422281,0.18586570459782892,-0.7737026035705,-0.20620640754740338,0.4551894266864282,-0.510435504542743,0.15854164202489163,0.05363230429502898,-0.766879343209664,-0.11566938296911969,-0.5072739247908035,0.35853693656737906,-0.12201467976392048,0.061067268629605514,0.19162331408250566,0.20824431529623835,1.0,-0.67773629399825,0.07819535143591966,0.6331851781368362,0.4966585808708752,0.0005603548639522979,-0.044404606052534476,-0.18312370696295846,-0.3737062387960482,0.2157411857858821,0.6046659480331856,0.08329834475222067,-0.45378340369422826,-0.3622212641766819,0.3204988372730328,-0.4554698978877723,0.8359209257608464,0.15949633548777525,0.007994011686997067,-0.6064751840952258
discourse,-0.18080367977067585,0.17256695445236966,0.04553320213894737,0.45088788228785753,0.127890662981375,0.08679597594732605,-0.5115036938872696,0.7933767207586753,0.19448084806746158,-0.31609152075036145,-0.026534271525242705,-0.41530019011536523,-0.13812409233514458,-0.12637467191409157,0.27493549196880174,0.32925240581795473,0.401059910736465,-0.44983751441259123,0.14220571620947495,0.24124173065655208,0.359914495773564,0.53267447650465,0.6841627418763974,0.31140758110497835,0.005035913331981195,-0.09436553918026537,-0.15097805392331617,-0.44052386151111705,-0.15543748880386754,-0.67773629399825,1.0,0.16605592553037346,-0.45122273364704113,-0.04456016405972156,-0.11447753813843417,-0.2455478274648951,-0.21898976526561464,-0.2422723512426364,0.08339155753289698,-0.36952875706116883,0.029634702316600023,0.4499667069032949,0.2523179000578408,-0.3007640688538514,0.528008900857365,-0.5107937410916527,0.23912083735901296,-0.18167704565345585,0.2378037434654624
csubj:pass,0.7202010275437821,-0.699958358064799,0.810735269655967,0.8229908594280074,0.4827782511975423,0.055651528837516895,-0.5092688504148004,0.43772561448545577,0.4617880797485696,-0.7104817334620784,-0.17998737197120623,-0.09929353058940904,-0.6369623428841863,-0.3509741685439442,0.7751852136523286,-0.15773950777793014,-0.6654614511952256,-0.6994907634490689,-0.6262565565677624,0.8155899974508215,0.11493827835383079,0.19435940624050543,0.29815795937293116,0.3167977164167223,-0.10212757870890801,-0.31973480889916517,-0.32571616839517537,-0.2360389120911507,-0.3510856427831773,0.07819535143591966,0.16605592553037346,1.0,0.3347765782739243,0.5243179966714893,-0.72877405565015,-0.8300846758996805,-0.3572618199558161,-0.5591790608084578,0.4145906708677402,0.7328482148927962,0.5473550754293695,0.41348549654633593,0.2626185779094786,0.1157725265070318,-0.23983884614202677,-0.4173215842499174,0.8219920112750707,0.7599815782670795,-0.6460794951417662
acl,0.1627828078023664,-0.2983916749876129,-0.03781620283773256,0.43862426141734584,0.260887890455456,0.16179958629700367,-0.314338538202055,0.13969937887568007,0.6794545681503232,-0.4872395069547058,-0.3052568346059151,0.003114849894746298,-0.2668005273081236,-0.06415957517112889,0.1377217523938204,-0.515118343377266,-0.5377788150410895,-0.21896345146502713,-0.23832737113541017,0.3447817080839123,0.5550016340073511,-0.29552775582879726,-0.24042337516565382,0.11000493930726161,0.5363245849859152,-0.5320261148214926,-0.563084472233215,0.3776113844035931,0.1713661962750905,0.6331851781368362,-0.45122273364704113,0.3347765782739243,1.0,0.3759591779280788,-0.2600348053406755,-0.3051601644602583,-0.24222579621249649,-0.6692481959590444,0.7875652999223263,0.47153264526325406,-0.20529482364756305,-0.6505830711602715,-0.13049202171365074,0.3598495061838266,-0.3875783721414032,0.3813124523546592,0.5834762401523078,0.3510125488057322,-0.31178336082673186
expl:pass,0.8097874715221085,-0.7711964011891016,0.5498619889068519,0.5413323612588558,0.5504483271010743,0.4580244392513912,-0.4785668510318655,0.34821231620231186,0.24517638001051947,-0.5470059179458427,-0.5671217390316861,0.24691522564762292,0.22594001259335666,-0.27124995569611154,0.31068826357236384,-0.22093335557403124,-0.49212794525592324,-0.09070016399822937,-0.9258008920015154,0.6139197557700719,0.3044232707996792,-0.07892610460779827,0.019520198477887732,-0.2232292174897959,-0.1331080960320351,-0.3595365354674553,-0.06902039369378651,-0.24689084786499882,0.19722120272053187,0.4966585808708752,-0.04456016405972156,0.5243179966714893,0.3759591779280788,1.0,-0.14169084997235915,-0.20840856462603088,-0.32058714127408183,-0.4562226486718705,0.4231289671796564,0.633457584490892,0.7149080502520903,0.1419223720635233,-0.610945140625329,0.034047699952831696,-0.2226465756134167,0.20978539578773858,0.5790673713998586,0.3592951076736711,-0.8505363720174655
amod,-0.34738071435891205,0.3348652375945055,-0.5570609031832938,-0.6786611799728647,-0.26053125920208337,-8.945264342977413e-05,0.3227996188800243,-0.19335415692667632,-0.6479473000708456,0.36916020333736516,-0.48846990012380015,0.3081954770646986,0.8068006170191833,0.740568156122175,-0.48378715764347807,0.4156548995107007,0.34546632709177344,0.7125997226554021,0.3110398965570847,-0.3820725607478126,-0.13956460418968417,-0.1526536200080113,-0.39996151222945386,-0.2387355681536704,-0.28045947219569695,0.4147126146540821,-0.0643401474739283,-0.25936856693367616,0.20761192338838727,0.0005603548639522979,-0.11447753813843417,-0.72877405565015,-0.2600348053406755,-0.14169084997235915,1.0,0.8889423606924669,-0.06061525128407941,0.35873101605205476,-0.1442446184683767,-0.47157058568076765,-0.18307532825312345,-0.42574623503364584,-0.3069964089317826,-0.5023686863318034,0.10581184563465279,0.3392446470551676,-0.7468086094008709,-0.479586358093736,0.32723510607305584
nummod,-0.4034310076576912,0.5192373771252897,-0.6545485049226342,-0.8208871077808588,-0.29401650170093935,0.2690353351817628,0.6310264655325704,-0.3838015196582362,-0.6697088236768801,0.5804806617068178,-0.21883165168981036,0.06260186272499416,0.8573926638977699,0.4216116214752686,-0.707052202478006,0.3997252084098002,0.34476051508801964,0.7305809629220639,0.35245014828199367,-0.6962475950742905,-0.2404922227829149,0.030163674041617104,-0.5916353823517043,-0.4353932822278957,-0.2547186257331592,0.200593778031422,0.20575182572359613,-0.1319113394675363,0.5138834576791792,-0.044404606052534476,-0.2455478274648951,-0.8300846758996805,-0.3051601644602583,-0.20840856462603088,0.8889423606924669,1.0,0.38808622465967596,0.5611925329956734,-0.3556837088344543,-0.6169651646819955,-0.20944187308375797,-0.3767180929573672,-0.49276115112735586,-0.49266794915411405,0.30081573635978237,0.28236975451443547,-0.7636808302324518,-0.38781531496032795,0.4416785018441859
conj,-0.2657418351197712,0.5854246074569134,-0.35816037896477654,-0.46715934596086034,-0.04909665469054349,0.5082720588539036,0.7863406679334974,-0.41736917412639357,-0.18902033999079462,0.48083457807439917,0.5711333663055488,-0.5399478514684446,0.14453980390428853,-0.5197834571467276,-0.4570481363034621,0.044697611488029254,0.18079350955638052,0.1859925678657391,0.2740516704311143,-0.8104950326025285,-0.3393052694647911,0.41895886872579896,-0.38897596806711165,-0.495652482225608,0.03492350872804566,-0.36282787511191744,0.5647223235244233,0.09854320977893476,0.6689781689848482,-0.18312370696295846,-0.21898976526561464,-0.3572618199558161,-0.24222579621249649,-0.32058714127408183,-0.06061525128407941,0.38808622465967596,1.0,0.49058217186305414,-0.5809365645033231,-0.4920547275964013,-0.18507637965886403,0.04612246327623095,-0.279514524753462,-0.20563436614943234,0.577925873661318,-0.13263570886835158,-0.22435876147546796,0.10560283158911313,0.42606381362115275
case,-0.22845222783429486,0.3079535076280066,-0.13050610693159617,-0.8030394496020873,-0.6817343301006836,-0.11800277774155032,0.7317020775181791,-0.7301802787254947,-0.8284710498955562,0.9369644159037757,0.3444399751903628,0.0915559152351,0.4451812950509545,0.1446934567376789,-0.6446606428966879,0.5211115554758561,0.16423233773496326,0.36537951864059276,0.3025997966294884,-0.6085982372182178,-0.6785556865604194,0.10536638504643366,-0.44776586435744875,-0.08958915426295802,-0.5957831968139101,0.5617549063793581,0.5932028574976074,0.16431045081330406,-0.039311632518306876,-0.3737062387960482,-0.2422723512426364,-0.5591790608084578,-0.6692481959590444,-0.4562226486718705,0.35873101605205476,0.5611925329956734,0.49058217186305414,1.0,-0.7581453012340055,-0.37740918696607995,0.09198644635218224,0.29715384570762526,-0.10979007770590529,-0.047415614274428274,-0.006620057927791126,-0.18392826478033353,-0.7798559973403739,-0.21815206771745163,0.3378745405022549
xcomp:pred,0.0848204849554806,-0.3201120671647628,0.010806821588469526,0.6735608285528151,0.14322510494686816,0.1630312392966487,-0.6810420989740761,0.5967935376952678,0.6659900164149125,-0.6114736445553649,-0.5930071409858478,-0.11314888337330865,-0.1916258295751846,0.11969753997251326,0.19013670951623668,-0.11171639619690996,-0.4712601282990731,-0.4986487015328133,-0.1836749019595416,0.6247536999472606,0.8157134787864931,-0.016601329206065437,-0.010204914618858784,0.4922584132836369,0.3474601732761613,-0.4332163382777873,-0.8432566224146456,0.14680251214187562,-0.05697686727825121,0.2157411857858821,0.08339155753289698,0.4145906708677402,0.7875652999223263,0.4231289671796564,-0.1442446184683767,-0.3556837088344543,-0.5809365645033231,-0.7581453012340055,1.0,0.3151376074667812,-0.10822013854417409,-0.45796947033255686,-0.031010321813203078,0.1915146013775595,-0.29190434293017925,0.0634106647213628,0.6531959561322517,0.25889647376817165,-0.2221164800357368
aux:pass,0.8471378444263972,-0.9345787574811573,0.8111603701091182,0.4934348840956072,0.3422131883605523,-0.2239812952232121,-0.4039276261698202,-0.0497187412701611,0.24773573046080236,-0.4586265410113379,-0.22707688925465758,0.5259985828561157,-0.34956675943903454,-0.1103116426809443,0.5750561456079566,-0.4349755089533062,-0.6778275239695046,-0.20346614385851033,-0.7964967494795758,0.7482876704764612,-0.06167534612949281,-0.4450205958609936,0.09000438835842649,0.07746069218548333,-0.11316653420540082,0.03446073184748735,-0.10143923223898743,0.06516562010385378,-0.4057977553854021,0.6046659480331856,-0.36952875706116883,0.7328482148927962,0.47153264526325406,0.633457584490892,-0.47157058568076765,-0.6169651646819955,-0.4920547275964013,-0.37740918696607995,0.3151376074667812,1.0,0.6002575466834282,0.18554402495597294,0.018908457792187833,0.4406354690116247,-0.7261719405633188,0.16082078551013831,0.5086375151815231,0.4855179191709823,-0.913190551974807
advmod:neg,0.8907514100463465,-0.782218154030555,0.8491091485977245,0.2723719217375434,0.24629771827444497,0.1869017623898141,-0.17182083287115305,0.038110474252016066,-0.2697384537742182,-0.16373716597982851,-0.30722777263541146,0.3004257067048203,0.16689636852412748,-0.2151519037632625,0.31451853340263186,0.17231136631240596,-0.4937514288701024,-0.12572292471394955,-0.8537690437340215,0.5302923211529237,-0.2902393879813707,0.10513940432968916,0.02072001242381843,-0.08898309870642879,-0.6878785020427012,0.10881060882840543,0.2551696963334763,-0.3778062124240225,-0.18327663297108823,0.08329834475222067,0.029634702316600023,0.5473550754293695,-0.20529482364756305,0.7149080502520903,-0.18307532825312345,-0.20944187308375797,-0.18507637965886403,0.09198644635218224,-0.10822013854417409,0.6002575466834282,1.0,0.6919366385332131,-0.32458106265685993,-0.04813570250197873,-0.2620278864535208,-0.23293092293051754,0.2483950237499605,0.443213428712901,-0.7871473618099915
cop,0.45269172246159034,-0.3386106230494624,0.7099920352571595,0.22327981020858342,0.02045559296994977,-0.04504020913761176,-0.10361318565788728,0.0830786521722582,-0.2315975523930218,0.05894848293629312,0.28996871180819067,-0.03702603943295831,-0.16521991879244383,-0.41138055468306756,0.2937806958236476,0.2665267464362389,-0.041145619528219476,-0.3411773094601848,-0.37268730121358007,0.2577364433050775,-0.3784297075515295,0.35382212531158397,0.4134016576510913,0.09951399287207038,-0.5469788041709582,0.21841546713624754,0.4807077054139365,-0.28264275665083033,-0.36459503649896124,-0.45378340369422826,0.4499667069032949,0.41348549654633593,-0.6505830711602715,0.1419223720635233,-0.42574623503364584,-0.3767180929573672,0.04612246327623095,0.29715384570762526,-0.45796947033255686,0.18554402495597294,0.6919366385332131,1.0,0.12456048349765943,0.014675420797354195,0.06970967098650765,-0.585961246133064,0.12271205286980359,0.19060975936865732,-0.30235791610539714
obj,-0.2464521619011346,0.13652311636321476,0.1149045977375152,0.13225636886139183,-0.12268275273174492,-0.6991936088594906,-0.10697022685294715,0.08007308058818645,0.09630835850394208,-0.14343720539209273,0.2900008733144998,-0.07561298855166476,-0.7681762708540727,0.2688052056548522,0.48407136484286795,0.041760238207014716,0.08330604886157277,-0.3626651388190025,0.4546738755664898,0.1915627766118015,-0.20821994674678823,0.008699494927169347,0.4101648313545439,0.5374670999465748,0.07832761051012703,0.335334011238684,-0.32050622016243535,-0.04789976065161019,-0.7074296939944411,-0.3622212641766819,0.2523179000578408,0.2626185779094786,-0.13049202171365074,-0.610945140625329,-0.3069964089317826,-0.49276115112735586,-0.279514524753462,-0.10979007770590529,-0.031010321813203078,0.018908457792187833,-0.32458106265685993,0.12456048349765943,1.0,0.038252549094828045,-0.08940293068738296,-0.41655253202406817,-0.008873978252912843,0.07675521401254425,0.29248410262731583
ccomp,0.06106646095590948,-0.3483366446626012,0.22871353778413475,0.23093101582724082,-0.3339071850851601,-0.3885376643801692,-0.32603264277746385,-0.26319809547966694,0.41619958210610153,0.15701652612621325,0.4049089102143031,0.3050166207558743,-0.3179759370620286,-0.2679794397612465,-0.11732302328841905,-0.48196337332742495,-0.17425932301369895,-0.23517418824767952,-0.15341484357245982,0.20650870257991583,0.2440808281653488,-0.5208016290801633,0.14032161650590064,0.2988896338645228,0.3457365657919775,0.10653659063427814,0.15486255871501747,0.8649211840234571,-0.3431780361378196,0.3204988372730328,-0.3007640688538514,0.1157725265070318,0.3598495061838266,0.034047699952831696,-0.5023686863318034,-0.49266794915411405,-0.20563436614943234,-0.047415614274428274,0.1915146013775595,0.4406354690116247,-0.04813570250197873,0.014675420797354195,0.038252549094828045,1.0,-0.6718475123789798,0.2856249900765728,0.23356884841781925,-0.1753188435759378,-0.2818967378172367
fixed,-0.38034527716904315,0.6817943271397067,-0.4461457721759544,-0.081346981766227,0.32785562968855214,0.5530783680915567,0.2588889291940982,0.37148205556975644,0.01772998162545068,-0.07198188842175285,0.19374152213847798,-0.6957762544628526,0.11471473782730017,-0.3251060262815309,-0.050120907667271106,0.17642159735237567,0.5361574455304206,0.042466472822085766,0.351309260383405,-0.5006175489559114,0.05856745059907336,0.6471741725918232,0.16922234564737146,-0.3817377124309817,0.16922260130933242,-0.4672987556439495,0.16314596877013296,-0.49241694240309786,0.6146206874615088,-0.4554698978877723,0.528008900857365,-0.23983884614202677,-0.3875783721414032,-0.2226465756134167,0.10581184563465279,0.30081573635978237,0.577925873661318,-0.006620057927791126,-0.29190434293017925,-0.7261719405633188,-0.2620278864535208,0.06970967098650765,-0.08940293068738296,-0.6718475123789798,1.0,-0.269319766104549,-0.03147919259146034,-0.07880561840422835,0.5431392048501665
acl:relcl,-0.010803622682142982,-0.08263500660991516,-0.30238686919008895,-0.2452736589725399,0.20581143960609102,-0.1382986341795897,-0.04376669600339935,-0.2835137051057641,0.10804474180395575,-0.013949921066567764,-0.07841008042992058,0.6207536174443221,0.34390881976500426,0.16076513478090182,-0.1457526264947103,-0.6781909872877603,0.2789432557783528,0.7114307131774088,-0.14460565776429168,-0.1690123672514555,0.14543072016373804,-0.8335553993721255,-0.034413736274243684,-0.560700868867205,0.484493757436,0.06077288717155188,0.18393860709566395,0.2809397668665483,0.29706792888752614,0.8359209257608464,-0.5107937410916527,-0.4173215842499174,0.3813124523546592,0.20978539578773858,0.3392446470551676,0.28236975451443547,-0.13263570886835158,-0.18392826478033353,0.0634106647213628,0.16082078551013831,-0.23293092293051754,-0.585961246133064,-0.41655253202406817,0.2856249900765728,-0.269319766104549,1.0,-0.20119467670393879,-0.5192611566142866,-0.22900361913071518
advmod,0.4625989925576192,-0.47344730466825174,0.4599109857875307,0.9438796381597997,0.5376689333897882,0.35718531995206243,-0.6416969632849043,0.6408346063942135,0.8312787468897147,-0.7745266269164537,-0.12924276378648242,-0.34338614583858906,-0.5409434269910408,-0.5790288627202675,0.5465623473945336,-0.3561062618722919,-0.49555034438053785,-0.7311736043673551,-0.5205264903562515,0.6566513513092562,0.5864152430474598,0.22986956555451343,0.31797685537022596,0.2258798699919363,0.34080035706181067,-0.7149498694435292,-0.37421789348999984,-0.00629588176241129,0.038257861617170305,0.15949633548777525,0.23912083735901296,0.8219920112750707,0.5834762401523078,0.5790673713998586,-0.7468086094008709,-0.7636808302324518,-0.22435876147546796,-0.7798559973403739,0.6531959561322517,0.5086375151815231,0.2483950237499605,0.12271205286980359,-0.008873978252912843,0.23356884841781925,-0.03147919259146034,-0.20119467670393879,1.0,0.565899922225387,-0.48111540761375504
orphan,0.5751590265853043,-0.40270972033840874,0.5275978657643217,0.40646452344912937,0.3090249451392962,0.36735814811758394,0.0755865876572716,0.09988543994087264,0.14953188289384212,-0.3856004038767289,-0.22114377552097692,-0.3435896363965978,-0.3900054212413284,-0.2800055805552821,0.3997487817405903,0.1239928047948195,-0.8409913459780235,-0.5317910446444143,-0.42581376218712164,0.3990539969541511,-0.13581133951975935,0.449139340833397,-0.3199328752368944,0.16843380904215446,-0.30817593037149504,-0.4368434137251267,-0.3128283544646952,-0.23882279314210275,-0.0017561232390716733,0.007994011686997067,-0.18167704565345585,0.7599815782670795,0.3510125488057322,0.3592951076736711,-0.479586358093736,-0.38781531496032795,0.10560283158911313,-0.21815206771745163,0.25889647376817165,0.4855179191709823,0.443213428712901,0.19060975936865732,0.07675521401254425,-0.1753188435759378,-0.07880561840422835,-0.5192611566142866,0.565899922225387,1.0,-0.38164050176711384
punct,-0.9469362911051591,0.9577949683515087,-0.8152085169479943,-0.4737579093824167,-0.4737096503700703,-0.014626876235639477,0.4265358401341577,-0.053264099231507135,-0.15005882128784037,0.46414582830291906,0.3319764427140518,-0.5421133027499984,0.053655926420675994,0.2081476775103839,-0.5072684481651266,0.38214456746439546,0.5504125336166181,0.05939752728430748,0.9643424692779654,-0.7030978627219757,0.027452668367421787,0.36693155364914676,-0.13050654423211158,0.15706169162136382,0.2069671604556706,0.029040495994624205,-0.07692081749536242,0.12176511534837528,0.18711384340997256,-0.6064751840952258,0.2378037434654624,-0.6460794951417662,-0.31178336082673186,-0.8505363720174655,0.32723510607305584,0.4416785018441859,0.42606381362115275,0.3378745405022549,-0.2221164800357368,-0.913190551974807,-0.7871473618099915,-0.30235791610539714,0.29248410262731583,-0.2818967378172367,0.5431392048501665,-0.22900361913071518,-0.48111540761375504,-0.38164050176711384,1.0
