,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nsubj:pass,0.31505244992201104,-0.27899165577781837,0.761433206026621,-0.38011897086308427,0.6894782295181282,-0.11304463632301666,0.33866953040428344,-0.10839307959244537,-0.08939768067798541,-0.4430256242165896,0.3731214465698494,-0.5486331440328313,-0.04336998823355033,0.2250671514896529,-0.002781892033674557,-0.29520134195713305,-0.015554209845939096,-0.010408535897013535,-0.2930391891072416,0.01343531411328867,-0.033381106198626914,0.18766774218035331,-0.19335693675453725,0.5259053383704188,0.10137572497157674,0.06366935892093553,0.11124887687283243,-0.08873282648150083,-0.14097334853654464,1.0,0.0475203380602749,0.28250716561022154,0.41214977314568774,0.5840925367034836,0.314571073434865,0.027828676225399612,-0.10475267901180667,-0.44798838356525705,0.8607507033516983,0.675950380494324,-0.06646015995001558,0.6065909320095282,-0.8449288890761267,-0.5238062518280806,-0.5051318653731534,0.48136939632339815,-0.09093552952694949,0.3208389747100579,-0.3167391344375732
discourse,0.3748010453107851,-0.4719511078105434,0.23766009050763798,0.10164303871740508,-0.24277003270416536,0.08307622881551577,0.508843955083035,0.04149314831119027,0.1977953762447783,-0.2751227816674169,-0.04895741687575129,-0.075977543880753,-0.5172130913994691,-0.32713948652295294,0.10834399995638207,-0.030099763134516448,0.2964218750015993,0.4436773150923271,-0.3799833814232753,0.5117694374507185,-0.09719870244205665,-0.17924538967209985,0.4554405199813783,-0.3280677061722914,-0.024159484104395473,0.5633719250866832,-0.19998751483336247,0.4213498534117536,0.1227033094954795,0.0475203380602749,1.0,0.04789903001516324,0.2385240900493017,-0.3448938392211796,-0.10266024084353434,-0.08153063898005429,-0.23553460874687907,-0.24156142649161008,0.2143875192878198,0.43044791660812776,0.5054967423941932,-0.1641720128135411,-0.20482163495643815,0.15300001588238285,0.39863788454689614,-0.015437383896914438,-0.3897012570854859,-0.08282108939522352,-0.4009534542803785
csubj:pass,0.08219437775987717,-0.12444594351890004,0.5527555461444604,-0.10951826878065526,0.11098547697538397,0.403860780155922,0.34342508980563996,-0.17541538269495033,-0.044759294116357456,-0.023605667594499686,-0.32993333257178814,-0.5853939970420312,-0.29251148159378365,-0.10532629634041807,0.04280462301698234,-0.482128713042423,-0.29676807111396464,-0.178415682585693,-0.16057615656546903,0.33727809191973723,0.07992096275991262,-0.140343618555493,-0.47458460554015397,-0.42204715614144767,-0.45314624871400433,-0.26952903946786283,0.32602195442986703,-0.06130787511188595,0.38608105909532525,0.28250716561022154,0.04789903001516324,1.0,-0.1394045685928684,0.18581579946288793,-0.22909929767673365,0.21817904654056777,0.37115364499589865,-0.0810108787289618,0.37492687322337565,0.3924743904928521,0.13297858085849393,0.23624979797188875,-0.05727549555277295,-0.2360060507242827,-0.051587092136297336,-0.03631578949574116,-0.3482239220066376,0.32819710967315524,-0.1834652105722868
acl,0.03232476045108736,-0.012914845895821526,0.1858966899245632,0.11185037820234554,0.13307348060800323,-0.18106338395158758,0.053989357985250765,-0.011611309253125196,0.052555490649602084,-0.04427353176951306,0.4366251868128388,-0.23632634403668817,-0.2339037959858501,0.2556221632523528,0.29327752433557747,0.307076432203517,0.06019092423239456,-0.31937005172280597,0.02133828986418949,-0.1809418927663831,-0.2312556260877909,-0.47950319238613986,0.03739867147588084,0.5408896161599932,0.2591790748730237,0.18749501196995244,0.11317386774344844,0.36618410053840444,-0.060557758865915454,0.41214977314568774,0.2385240900493017,-0.1394045685928684,1.0,0.19599144316606348,0.34315209461637286,-0.35414338070653745,-0.32796144233564123,-0.020360753999363202,0.5147381064579798,0.3511915883752962,0.02823617300336937,-0.06432342052639897,-0.33608425475003595,-0.4791341687120841,-0.11170948857591022,0.3490740434741441,0.1698953590666917,-0.2168905911978891,-0.013403157363489954
expl:pass,0.0774557853187631,-0.015017094287905555,0.42785918557705904,0.21653359284294288,0.16097457595680556,-0.34134524179001463,0.362908694540774,0.24627140986541102,-0.3670262656274416,-0.26977234342541023,0.11426993310167032,-0.5026448475021785,-0.3373384322829157,0.20251879338677747,0.06613540538354164,-0.10179738903932438,-0.21777921278474852,-0.6227453959119745,-0.1303003846826967,-0.24184603640386176,0.3248962049302028,-0.005938331085935214,-0.1725424027736033,0.22721522703078653,0.34010967520463603,0.03845103804847357,0.5582273986057716,-0.2706373680831845,-0.31628037012208843,0.5840925367034836,-0.3448938392211796,0.18581579946288793,0.19599144316606348,1.0,0.17346045809949373,-0.14104788922412154,-0.14012209913111975,-0.2717020302452738,0.4159780504675558,0.12693715344715892,-0.4757716897816729,0.5807499914344576,-0.2593778916717722,-0.6531634682749986,-0.5592698167960535,0.5753532635468038,0.6119355345695439,0.08072046559817683,-0.11042921464357558
amod,0.4414749215507473,-0.34249868224507884,0.2978077184839273,0.22207607854417322,0.5267379712225237,-0.13835014475891932,-0.049320963926638046,0.5923140737698632,-0.534852508582904,-0.6588106329418598,-0.07569549781188836,-0.10916717644959427,0.4215935056462749,0.9119913356836516,0.7408001980969726,-0.1605725065401525,-0.13979536392636974,-0.134638818521397,-0.41195302376618215,0.09699915756914179,0.5397120233319506,-0.2643668802452503,0.20761077078685378,0.36017790409726264,-0.25311728811964607,-0.4511927829250015,0.15595731936317944,-0.032847910829842175,-0.058168291362559285,0.314571073434865,-0.10266024084353434,-0.22909929767673365,0.34315209461637286,0.17346045809949373,1.0,0.5217476568141451,0.24931114827454257,-0.6955077962604167,0.2728595509270401,0.15278987580942552,0.25653990781884733,0.474210178818172,-0.06889987052807545,-0.5647173276281048,-0.6407452991114729,-0.188752887501378,0.10357574572831696,0.026837692961913805,-0.37683943285133914
nummod,0.23892213689951877,-0.25457172284135615,0.37609390670587145,-0.007376228700430472,0.5108038055382955,0.4574669724178164,0.17492304974731543,0.3877971886826805,-0.5491392832573845,-0.6407607370500841,-0.6714981041357099,-0.34778061696299184,0.43182945903274056,0.5876431155667793,0.5155597997277119,-0.6897533357118334,-0.6216671433202726,0.09098775019261093,-0.2814768355573428,0.16061890842050944,0.47579602594979986,-0.09610969413093716,-0.17755056037020855,-0.1687601474375992,-0.4066349314231264,-0.3764238930172962,0.14604027875057854,-0.514145440312966,0.4228109532149221,0.027828676225399612,-0.08153063898005429,0.21817904654056777,-0.35414338070653745,-0.14104788922412154,0.5217476568141451,1.0,0.7781163600040356,-0.6373630077764578,-0.004977415524400105,-0.034086147271314704,0.4249728989244603,0.6247226054808059,0.004183443881900638,-0.23224111855465432,-0.4842018012395496,-0.4898825684646696,-0.36435945625955124,0.22661222017094734,-0.26946135787685105
conj,0.29546054357403506,-0.3315019878767857,0.3229473087027826,0.07165971748695929,0.44805164460525604,0.7445015203228303,0.2119271936574076,0.11474235364802134,-0.6691595632715138,-0.26638473186199957,-0.5071331491243044,-0.3183323973433441,0.21042788735220172,0.3250427967810616,0.5573679098974192,-0.6954313202536568,-0.6208123095577892,-0.10741187833969162,-0.34494024147718666,-0.13000976447850146,0.27969794809432863,-0.06172841749948315,-0.21049139718078447,-0.18312347512665525,-0.5313219182359327,-0.49421186485791707,0.4065143195850661,-0.233406531813385,0.7821046548109669,-0.10475267901180667,-0.23553460874687907,0.37115364499589865,-0.32796144233564123,-0.14012209913111975,0.24931114827454257,0.7781163600040356,1.0,-0.3203742557411498,-0.29566702172237247,-0.047850444229554305,0.5950533745779281,0.5180161257639044,0.12323664597318613,-0.2651517978620965,-0.2702940325340842,-0.46734771367677874,-0.3541779824841743,0.021137004354857537,-0.36715853833982837
case,-0.6831430669756051,0.6742705601791199,-0.5258187135743779,-0.29293331069103296,-0.4364605212701383,-0.1767736544359965,-0.389439657876226,-0.7098777756498413,0.48759057296947333,0.9819711383757966,0.1970259432357481,0.29283466270402025,-0.04652729670244287,-0.49140999465676455,-0.5978354244631009,0.6656585617245983,0.1885302568845676,-0.15510176991609737,0.6889535329235875,-0.4295738478964953,-0.7351799808930718,0.20264986467185128,-0.11332133328209729,0.08946699181549557,0.30446342366545964,0.12580022422098516,-0.07470401768882534,0.2194050448972691,-0.16994069429509104,-0.44798838356525705,-0.24156142649161008,-0.0810108787289618,-0.020360753999363202,-0.2717020302452738,-0.6955077962604167,-0.6373630077764578,-0.3203742557411498,1.0,-0.3376118916128655,-0.18493680238230284,-0.3737004665999636,-0.7172330137678294,0.23903150830488873,0.3646537572669056,0.412118122724815,-0.09334399129151649,-0.020717131527105515,0.0765022670847344,0.6737599565251725
xcomp:pred,0.05519619026211889,-0.028616155785218467,0.6514045471571327,-0.3597083525025484,0.4464605190635081,-0.23817715142463897,0.2245754742033332,-0.07934364492370383,0.1775088951819679,-0.3652656496477283,0.18728601587887467,-0.5694565213530262,-0.057270854310825986,0.26165218598450046,-0.05833376835446331,-0.10544010163343018,-0.023819724136738094,-0.034229249113156085,-0.04276423119822496,0.24404743563630035,-0.0741748645064892,-0.08885879969754154,-0.2782409508579776,0.35885186076217,0.11614558287842443,0.11251294894283972,-0.01963581099072058,-0.0959615668901485,-0.2780741761274497,0.8607507033516983,0.2143875192878198,0.37492687322337565,0.5147381064579798,0.4159780504675558,0.2728595509270401,-0.004977415524400105,-0.29566702172237247,-0.3376118916128655,1.0,0.6574010976236507,-0.18788483502916195,0.3363621480600493,-0.684531401553751,-0.4396186435297271,-0.4089295833356297,0.3682256655171371,-0.14883051528736221,0.4109597872285405,-0.05472719043365515
aux:pass,0.43396987758665606,-0.4147463593842996,0.7948593112847983,-0.44140719588451227,0.4653593355884304,-0.136675284761326,0.48389997401532836,-0.39389586408717575,-0.09847687592601884,-0.13690951279847402,0.1496501024046368,-0.4528161096544218,-0.19966429816790798,0.08326609243844997,0.09777817748610464,-0.010520563149189926,0.22373385734093648,0.10374446074494563,-0.4483913392150563,0.16540156803751827,-0.2955848260840363,0.2922005858266244,0.2671874278664678,0.2806237395969704,-0.13913440846903113,0.03849055091009374,0.22582453512189968,0.4305628222824894,-0.060416564674210325,0.675950380494324,0.43044791660812776,0.3924743904928521,0.3511915883752962,0.12693715344715892,0.15278987580942552,-0.034086147271314704,-0.047850444229554305,-0.18493680238230284,0.6574010976236507,1.0,0.3589522657904596,0.25467387948841036,-0.6240102111267233,-0.4434754454524461,-0.2914589372763579,-0.09887576744173956,-0.5652105855476331,0.5779505433847985,-0.4618374889955955
advmod:neg,0.7076984589537225,-0.765795056089915,0.33296053564700107,0.11862983946103761,0.25800034792396664,0.5886504547738062,0.36400221828976786,0.0589423124691718,-0.41120857672557204,-0.30094684989847026,-0.15967859512519972,-0.033312435556380984,-0.08273301963675102,0.0658814510358299,0.618877516702639,-0.4152954302777706,0.01580833384476677,0.33224966820500307,-0.7067226967976371,0.2269444163989847,0.09069113935099932,-0.06791965300934724,0.41204826053608773,-0.1951898027018202,-0.5886137241980666,-0.1579096879882878,0.11311466359861538,0.45671082542815467,0.6994880586939848,-0.06646015995001558,0.5054967423941932,0.13297858085849393,0.02823617300336937,-0.4757716897816729,0.25653990781884733,0.4249728989244603,0.5950533745779281,-0.3737004665999636,-0.18788483502916195,0.3589522657904596,1.0,0.15756877510103248,-0.025458397309725593,-0.076718831033969,0.13979322402095556,-0.45681968692278074,-0.5850916548686591,-0.13108726296995835,-0.7391036179366227
cop,0.39422545049314284,-0.38647698448506684,0.7493689889908507,-0.014042837404247053,0.6862536411260187,0.20293221064750824,0.5678471476314555,0.2956815348672935,-0.7180639827491304,-0.7250124448339149,-0.26180884524258713,-0.6760000054333154,0.02044967998124207,0.4660928211023437,0.39868649008532403,-0.6772189409176825,-0.5701913215785559,-0.2155321830962285,-0.44878291857945474,-0.1669691095540285,0.4082586149653888,0.1208052829863263,-0.1565374899394165,0.198057666570184,0.012004775505318714,-0.07889321824698597,0.49271378162418944,-0.4975196669151596,0.1993646052744691,0.6065909320095282,-0.1641720128135411,0.23624979797188875,-0.06432342052639897,0.5807499914344576,0.474210178818172,0.6247226054808059,0.5180161257639044,-0.7172330137678294,0.3363621480600493,0.25467387948841036,0.15756877510103248,1.0,-0.4761701762290598,-0.6496907198043121,-0.7464978811152656,0.11493500809116089,-0.0024104661094656965,0.23248426640274697,-0.44984415426204977
obj,-0.1478814321398758,0.16982723330991034,-0.6339382646779929,0.6319274438481441,-0.684779973841466,-0.0022347908728715176,-0.3614181259981454,0.3982400954400829,-0.05837781420566578,0.29362278494465793,-0.3911174182593568,0.46235590473396104,0.0007158104987696472,0.01819659563382923,0.23711387850565604,0.22630294464218687,0.03063777743829277,-0.24893669562812892,0.11024444146390465,0.18958215267828268,0.4108181656802992,-0.39432096122628485,0.13842384022557327,-0.6140160887604201,-0.33610802194624984,-0.39618830496316776,0.08406598775782759,0.13413228430197027,0.05830321302406886,-0.8449288890761267,-0.20482163495643815,-0.05727549555277295,-0.33608425475003595,-0.2593778916717722,-0.06889987052807545,0.004183443881900638,0.12323664597318613,0.23903150830488873,-0.684531401553751,-0.6240102111267233,-0.025458397309725593,-0.4761701762290598,1.0,0.25310124330073974,0.31984064479180285,-0.39462677749987224,0.3378761271956022,-0.32528848686075773,0.1587686163249429
ccomp,-0.2281204248368712,0.16752476078663056,-0.6940700985952071,-0.1738581456246795,-0.4402708409063672,0.15344776111539635,-0.4888419585896872,-0.18803636797817844,0.7156824198420056,0.34780912703923256,0.18796182790193838,0.7261321120489106,0.19402333643794245,-0.6436314998222242,-0.6001013283751928,0.09512311725934393,0.45282523123757784,0.7193482202835773,0.29504138501278593,0.31774163682816886,-0.21150388462959116,0.2048770418681824,-0.02307592840462873,-0.36420021169636424,-0.09733699005321365,0.17561024147939022,-0.8142482295736501,0.04305425750525589,0.002884310587305722,-0.5238062518280806,0.15300001588238285,-0.2360060507242827,-0.4791341687120841,-0.6531634682749986,-0.5647173276281048,-0.23224111855465432,-0.2651517978620965,0.3646537572669056,-0.4396186435297271,-0.4434754454524461,-0.076718831033969,-0.6496907198043121,0.25310124330073974,1.0,0.7973102141287247,0.0050935529959195884,-0.15379051336023916,-0.27470224901083345,0.2834013598714593
fixed,-0.04490273438179062,-0.047811216528382675,-0.5919999626851865,0.1523381162456525,-0.6367436350580626,0.2999086974078327,-0.24154208200207478,-0.17173456992815786,0.6385706080618475,0.42582574178639515,0.2993983754190172,0.5891713387998571,-0.29381121012617606,-0.795561041536105,-0.34971554000092137,0.1218105518786467,0.49543852473422184,0.47485183638744155,0.09804039585686826,0.32388111079283954,-0.23185221358218838,-0.13346566802525262,0.06609548546312025,-0.47659807457301945,-0.16379347271156458,0.26215010076927353,-0.5515423053140261,0.4254673490896503,0.2568174844311232,-0.5051318653731534,0.39863788454689614,-0.051587092136297336,-0.11170948857591022,-0.5592698167960535,-0.6407452991114729,-0.4842018012395496,-0.2702940325340842,0.412118122724815,-0.4089295833356297,-0.2914589372763579,0.13979322402095556,-0.7464978811152656,0.31984064479180285,0.7973102141287247,1.0,0.16503685840132792,-0.05475409259850091,-0.5615518570670011,0.05880730310343353
acl:relcl,-0.022871462323951392,0.0011885785543935044,-0.003791389082751011,0.1279490812906783,-0.052499189124495735,-0.05565027039478887,0.06482256847798284,0.09814265991169904,0.3069335842399672,-0.13411549755766755,0.6120143511749968,-0.08169092094785668,-0.375447329071205,-0.34268317445474633,-0.3140058262007737,-0.11512964482765088,0.11998982619263175,-0.06625326724846661,0.07256358080620871,-0.06301897370386693,0.030046339910456295,-0.13723530716821153,-0.33400372962705205,0.19861496394873537,0.40603539074085393,0.4153194863338389,-0.1672845078237219,-0.13652221267301376,-0.13356515711777983,0.48136939632339815,-0.015437383896914438,-0.03631578949574116,0.3490740434741441,0.5753532635468038,-0.188752887501378,-0.4898825684646696,-0.46734771367677874,-0.09334399129151649,0.3682256655171371,-0.09887576744173956,-0.45681968692278074,0.11493500809116089,-0.39462677749987224,0.0050935529959195884,0.16503685840132792,1.0,0.5676891199930549,-0.45963930533986036,0.03374835731436935
advmod,-0.1481653980279759,0.20569624369156078,-0.39309237011555037,0.6488959530069897,-0.39879206887423385,-0.37368812747170443,-0.16310745560318798,0.5421618480924868,-0.08993325538510771,-0.035364402117337344,0.21065260821686965,0.16797322990964267,-0.22089154602493047,0.07468759142940933,0.05794156229667127,0.22249107549597613,-0.00032348346627418854,-0.5294856975609966,0.15003291606221808,-0.20684103905878196,0.4422631039196526,-0.34270136331713696,-0.042847979692181196,0.028386589185502843,0.36982967769791875,0.05323544849789598,0.17264242771293323,-0.1592934395438635,-0.35027033277507347,-0.09093552952694949,-0.3897012570854859,-0.3482239220066376,0.1698953590666917,0.6119355345695439,0.10357574572831696,-0.36435945625955124,-0.3541779824841743,-0.020717131527105515,-0.14883051528736221,-0.5652105855476331,-0.5850916548686591,-0.0024104661094656965,0.3378761271956022,-0.15379051336023916,-0.05475409259850091,0.5676891199930549,1.0,-0.5254535013390372,0.1819963884370146
orphan,-0.16799016504858538,0.22098212683289126,0.5146470949167534,-0.6661583751218337,0.37594461490280795,-0.3697170858168022,0.17438548617624666,-0.4424686425658095,-0.06951249816771556,0.07076414385661864,-0.334860481137045,-0.40998661158971217,0.25079704907026,0.2518407539605973,-0.2334235716810487,0.13478718689502375,-0.10141685338272356,-0.026194635348891045,0.10388445088591226,-0.014305691183065662,-0.28426422657195144,0.5324539555686604,0.006362885942784543,0.18911614580047068,0.050102889833377566,-0.11770152232754132,0.21371269711151236,-0.1664485060282097,-0.3920120000886746,0.3208389747100579,-0.08282108939522352,0.32819710967315524,-0.2168905911978891,0.08072046559817683,0.026837692961913805,0.22661222017094734,0.021137004354857537,0.0765022670847344,0.4109597872285405,0.5779505433847985,-0.13108726296995835,0.23248426640274697,-0.32528848686075773,-0.27470224901083345,-0.5615518570670011,-0.45963930533986036,-0.5254535013390372,1.0,0.1410108009808625
punct,-0.9867948409191981,0.9884245523525914,-0.5332607021921494,-0.288976835680626,-0.294162646190556,-0.2895010409563558,-0.5244814687729004,-0.32638168918703403,0.5241458865888733,0.564055822205543,-0.063124201622001,0.09219563223183774,0.2687990096550683,-0.08204119708613153,-0.5963560718005672,0.5004360813913219,-0.20936729690952274,-0.21788687477359886,0.994476614096412,-0.36098862051591085,-0.44813305250032737,-0.055537242597071,-0.48963834839670317,0.1704116753924799,0.5359374213216991,0.17241157193286683,-0.24161831482393473,-0.42932577955400114,-0.3877467185314088,-0.3167391344375732,-0.4009534542803785,-0.1834652105722868,-0.013403157363489954,-0.11042921464357558,-0.37683943285133914,-0.26946135787685105,-0.36715853833982837,0.6737599565251725,-0.05472719043365515,-0.4618374889955955,-0.7391036179366227,-0.44984415426204977,0.1587686163249429,0.2834013598714593,0.05880730310343353,0.03374835731436935,0.1819963884370146,0.1410108009808625,1.0
