,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,compound,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nsubj:pass,0.32618780156227944,-0.2439058892552393,0.21601614553918974,-0.3985728884051933,-0.07944017005478003,-0.008756783731282074,0.29888631963489154,-0.2866570142299425,-0.29935078950652166,0.18186204441236864,-0.3096431110838388,0.16012629323969504,0.12053619365452439,0.3468249243553396,-0.1542494649724425,0.22365499758824053,-0.12439292799645418,-0.47408262731802736,-0.3189124490697636,-0.3201703646338832,-0.29495725080667057,-0.00922193161030873,-0.4145150681912794,-0.005062280308261139,-0.17857675236758827,-0.10327380754262977,0.5542779115212991,0.02506734298650932,1.0,0.2995155774856719,-0.3387045569798803,0.05125644676108042,0.08303295075932095,0.08701907320618375,0.3342522524568813,-0.09813142074261004,0.3068769333313399,0.2440892205848101,0.14371308413086933,0.10711971202847405,-0.08848269124524204,0.23111713722845992,0.3206966945043487,-0.3576915545318471,0.5206758599107757,0.2274075903014918,0.32307262178016066,-0.37782223162700396,0.42604590798212544,-0.23146241683132646
discourse,0.05997531384969639,0.03335502029104082,-0.1266232560191818,-0.11040657744554487,0.16713792003470987,0.07397403898159935,-0.1830365717823282,-0.327627432813373,0.38109693622898616,0.5718288005894983,-0.22694529944998898,0.05983984343546425,0.2160057060400421,-0.5006560569851866,-0.20459230443056342,-0.17351337367015396,0.2893786563676037,-0.2084633308318393,-0.014434938573237972,0.11471822456099778,-0.19479642355319163,-0.032086799853950326,0.05831413169275124,-0.19544627190688665,0.09658365745469358,0.25678898453902027,-0.12421390750127259,0.06383134786825757,0.2995155774856719,1.0,0.07615045618546344,0.1404321704839997,-0.16137866893121486,-0.7791971500389676,0.29526314393603637,-0.06706310547152877,0.004927504259302452,0.4329068039944809,-0.35025138094447056,0.28095548132192294,-0.30686547442841355,0.6162171412955322,-0.2796908635252268,-0.2951658572776782,0.6003433991217442,0.3903031928782986,0.21272038161654633,-0.09134638873030392,-0.1262033720614563,0.0005899672193936632
csubj:pass,-0.06765156692258052,0.1130073390077818,-0.32990487718477735,0.2695059153230539,-0.40312206408490486,-0.2150805475705717,-0.08517968013917732,-0.3752532182673024,0.29696491984510137,0.258652635118134,0.0665832174339825,0.22814170007841408,-0.27598150315090003,-0.186543265025654,0.2091850461828071,-0.21278709947049979,0.6356788113130579,0.5044595621460685,0.1508253940592962,-0.1960930658473229,-0.3549338258214451,-0.14703851985273664,0.6328981064984951,-0.0048165817281897,0.326506787044933,0.3676473880489201,-0.164696420196727,-0.22565482458436367,-0.3387045569798803,0.07615045618546344,1.0,-0.14017455679732854,-0.12834048727766578,-0.178417287165384,-0.2775036221388011,-0.0573179003883678,-0.13342886034236665,0.24864919143248537,-0.17107757647464006,-0.0733702375369588,-0.061434099957214654,-0.26781887160101925,-0.45080529637344335,0.12699971005831506,-0.22396185110657796,-0.19944182296964325,0.1642485476656836,0.08575511523242563,-0.24116669698951468,0.10087246091168037
acl,0.2024791989436513,-0.3058634367006862,-0.5165173848337167,-0.586725807433381,0.20442788092362776,0.16669553758571098,0.44658269853191424,0.12200185311064689,0.5228655901898067,0.294034776569358,-0.663177762796532,-0.5728850072305753,-0.0025179906753997664,-0.38271908066310184,-0.16955993541213155,0.13554153035011277,-0.08367400040516285,-0.19258454111506637,-0.26226795237123757,0.44634935818075816,0.11272848809639058,-0.22558981651190263,0.18135280285042898,-0.11627717136919764,-0.19278362936282223,0.3734613510525591,0.06957544526394573,0.137070649480487,0.05125644676108042,0.1404321704839997,-0.14017455679732854,1.0,-0.606491578636395,-0.27220052400882505,0.10100543253089367,0.08265483460694954,-0.31148656456464685,0.21436198791568378,-0.3306612580085545,-0.4101207385090302,-0.4095851858492915,0.3134461623421918,-0.2515882144471982,-0.05977745633658495,0.1812331041746568,0.15235321497823756,-0.486920187287054,-0.3756975885849859,0.0635330419012889,-0.3106913380910066
expl:pass,-0.22337357665424923,0.235310810928402,0.1868653447343658,0.3429662335075615,-0.4549171213850249,-0.33695476037872085,-0.07604466376848369,0.011464682619066071,-0.4620554815184397,-0.33999176683561805,0.8036758213208571,0.21130159794367,0.4518540607352073,0.2743697213805367,0.4068114684553341,0.027018669590209862,-0.11669867980536316,0.1054599654667362,0.2314546166233044,-0.22004206908389054,0.036117926320689296,0.2259151374329659,-0.16288818277868886,0.16779288440220988,-0.11934770448292813,-0.11510726455459452,0.12622526942684617,-0.30768953175699265,0.08303295075932095,-0.16137866893121486,-0.12834048727766578,-0.606491578636395,1.0,0.20886261345636128,0.35373888639658274,-0.1807262266905672,0.2441556248632106,-0.3179931606008759,0.2375805416500207,0.25853477491922006,0.5092799375384408,-0.17825496660569945,0.005734194273705435,0.07367931836479231,-0.3378707092691392,-0.29832664442486484,0.18843259239050753,0.043623248102287585,0.13792880390141501,0.24028388060581843
amod,-0.02122700319551736,-0.05182955397496048,0.28043014227622926,-0.06592048237415224,-0.3081895875033535,-0.13505050167332536,0.23184511845874295,0.11611042049141514,-0.6177392473386222,-0.37017053476052747,0.20441631449347406,0.321783689034305,-0.0741673804257491,0.789481432527632,-0.03526181819423379,0.3364603285638756,-0.025444818108486096,0.17289597791869418,-0.05345499795706269,-0.459897124625213,-0.020832907737246,-0.21872726765389186,-0.25214331342720336,0.37054351155535625,-0.19418768686994234,-0.32108907320671365,0.2629095791362247,-0.11417275682044406,0.08701907320618375,-0.7791971500389676,-0.178417287165384,-0.27220052400882505,0.20886261345636128,1.0,-0.2000590329497914,0.013577397196585059,0.05484514961611976,-0.15478981197406827,0.31188904091677383,-0.08830410593119792,0.2887038080067937,-0.2714012299309138,0.3731245791414124,0.2791352507136533,-0.5449398334653832,-0.36218508878473077,0.24762131568287232,-0.1408999768185706,0.2708107995807472,0.010093660125371981
nummod,0.5277601617118243,-0.5754362535949398,-0.07021073560985056,-0.3598816044285246,-0.32090214980240955,0.09598779687855699,0.4736431225768279,-0.2809417843949928,-0.08064455466191438,0.18280584427377675,0.12774839827940518,-0.465385662866202,0.8481754329208145,-0.1698468776937188,0.2394970270661623,0.313966596557752,-0.12272201207517228,-0.5389363690806848,-0.5763688262425664,0.0628183624865913,-0.2919077924718213,0.5428150865454665,-0.27130457384453976,0.25332233175095104,0.12455981941449744,-0.07549718461134393,0.6250199006978583,0.09394991440480496,0.3342522524568813,0.29526314393603637,-0.2775036221388011,0.10100543253089367,0.35373888639658274,-0.2000590329497914,1.0,0.26696586162880587,0.18715051541791614,0.15665769363095333,0.018082515706776284,-0.006386551130609618,-0.47009596759730304,0.10808262375651305,0.019829493343510293,-0.35368006675557273,0.041930113024071326,0.1389056549001932,0.010120773897888765,-0.5005649838251552,0.4614122712719751,-0.5705337697731871
conj,0.6324129228312729,-0.7038219328121865,-0.3733068820055418,-0.39873895272550586,-0.0020231733562235447,0.8954238457694037,0.27603316132496736,0.07447054655308914,-0.03482595359281234,-0.08312244352090453,-0.3300130282648319,-0.2531869856778151,0.005735046857291579,0.16756990199874375,0.27275191387908604,0.07513577855837272,0.030459259998874506,-0.11841514152267371,-0.6797371232158569,0.06711787429414046,0.0020680341605210173,0.42363563615902866,0.22955870284411267,0.2257114760313576,0.023719845507544756,-0.2398945889705208,0.19964779651443929,0.8922336685948516,-0.09813142074261004,-0.06706310547152877,-0.0573179003883678,0.08265483460694954,-0.1807262266905672,0.013577397196585059,0.26696586162880587,1.0,-0.020577127819192294,-0.0851451900327996,-0.09034496679352759,-0.72567746000445,-0.4797988289081398,-0.15604192994049199,-0.013354274050258212,-0.118121284370764,-0.11954859001340308,-0.38406183554244333,-0.20360882363640756,-0.3762616380881923,-0.22401384100345423,-0.714557468863617
appos,-0.15571175055480013,0.14036867538152423,0.16093017384239383,0.3316912259347194,0.10913356962232115,0.1044347884964568,-0.06338153883105063,-0.42192899819765445,-0.3237658606465123,0.10241446440070612,0.05214463963604022,0.0323326636379656,0.04803798211848442,0.08500567159088077,0.23602863325577655,-0.4231654835083994,-0.44269982598235647,-0.3540858525478445,0.12963465180575912,-0.4507890566276961,-0.32621344855856016,0.32955519671066863,-0.25563501004234207,0.4155200137951285,-0.26054645919525216,0.03604253759017334,0.21643017767951556,0.09754932072321679,0.3068769333313399,0.004927504259302452,-0.13342886034236665,-0.31148656456464685,0.2441556248632106,0.05484514961611976,0.18715051541791614,-0.020577127819192294,1.0,0.14936297781598112,0.7422490078161924,-0.032424805868716974,-0.1736994514453835,0.033274233616456046,0.37601649750740684,-0.29866684540279625,0.2411341733000631,0.17736790262072588,-0.12130084935284116,0.20731216424402796,0.3655054760148367,0.1709670736580905
case,0.1125350954722464,-0.07440158162554254,-0.05204297334697926,-0.3958337694685178,-0.2805536220300541,0.02731689820987271,0.3137816980156271,-0.7501045976567889,-0.10506011462756953,0.9580234303042242,-0.33489438794356735,0.02756848813623493,0.2084066325357856,-0.14928872244677543,-0.2892158317200473,0.3126483385052018,0.4091893000226603,-0.12943581361389886,-0.06193945664288067,-0.5136280922375366,-0.7266014386160305,0.05804253667548356,0.11621499275715892,0.0629224874313401,-0.21550875345259385,0.6188937480386857,0.07680637178246356,0.033450793421192254,0.2440892205848101,0.4329068039944809,0.24864919143248537,0.21436198791568378,-0.3179931606008759,-0.15478981197406827,0.15665769363095333,-0.0851451900327996,0.14936297781598112,1.0,0.005135380085711075,0.0735609677460415,-0.42533495049824716,0.2110467619995876,-0.09834201190775271,-0.4512865710052645,0.2012773490917975,0.45056290111792513,0.30074045802056637,-0.44330258012873086,0.44447923723710425,-0.05475892378597594
xcomp:pred,-0.2408656540307907,0.1971542556132864,0.4275139001154214,0.26793381000388045,0.24074619469686734,-0.05495465497842357,0.05240052733515259,-0.36359499207866997,-0.6061125279176819,-0.12179625055591158,0.13855292539745534,0.14070718165660726,-0.13959053624967646,0.29841465077645496,-0.15132576627029426,-0.3042554101552091,-0.39860159721212524,-0.12679668414622,0.21082233973519476,-0.5529927091000578,-0.37844998243260963,0.32793487093664087,-0.3049409458713638,0.15784610015181216,-0.2487066521595239,-0.011034888544375367,0.2605977339063889,-0.033096092597749434,0.14371308413086933,-0.35025138094447056,-0.17107757647464006,-0.3306612580085545,0.2375805416500207,0.31188904091677383,0.018082515706776284,-0.09034496679352759,0.7422490078161924,0.005135380085711075,1.0,-0.05911832778995455,-0.137918861078312,-0.3783358256297284,0.6083904459347531,-0.3537154015616425,0.029732710371720733,0.036271692215790276,0.09345560740316838,0.39160210775313703,0.2991729738285842,0.2515657829535253
aux:pass,-0.3803445803767393,0.5085205955819893,0.5752989333203425,0.3891310436926309,-0.02033814846404607,-0.6592342402936985,-0.5088140325647567,-0.025679554637192327,-0.008571232070268041,0.11566906820623298,0.5341474927393768,0.28299220085308546,0.25475645510314676,-0.1756215187300779,-0.23671549430173439,0.13085744731740417,0.06976208049127106,0.05166219841242574,0.42950078431392397,-0.018258944864953813,0.041870734315259714,-0.14410800322347475,-0.3269804297608053,-0.1788716541756673,0.15834637078919547,-0.1937167627240813,-0.22944096867352617,-0.6593694091015265,0.10711971202847405,0.28095548132192294,-0.0733702375369588,-0.4101207385090302,0.25853477491922006,-0.08830410593119792,-0.006386551130609618,-0.72567746000445,-0.032424805868716974,0.0735609677460415,-0.05911832778995455,1.0,0.32945724430351336,0.17843741334790977,0.07179504972009669,-0.05397650934194234,0.24738244037546916,0.5758321504111639,0.4553953717061482,0.3095265659905252,0.17799601946192817,0.4956016881704833
compound,-0.46602389779242037,0.5655432736081751,0.130179802738459,0.3605264132029891,-0.17710600658862966,-0.42245912978123384,-0.32854777000683866,0.48190139352595524,-0.16140300091405657,-0.4473938445700468,0.4604361542036464,0.35619819857939633,-0.13826663950206924,0.23740412993995122,0.12531921349174363,-0.04005198320138555,-0.14003956055405478,0.3363189054074335,0.5401206409419806,0.04985151231089739,0.49577150077230625,-0.349029507976243,-0.1132083686971324,-0.26953564494829396,-0.11543552137982777,-0.01752493790444726,-0.39538655298666164,-0.39641568810107136,-0.08848269124524204,-0.30686547442841355,-0.061434099957214654,-0.4095851858492915,0.5092799375384408,0.2887038080067937,-0.47009596759730304,-0.4797988289081398,-0.1736994514453835,-0.42533495049824716,-0.137918861078312,0.32945724430351336,1.0,-0.03192693344797682,-0.1805278323634831,0.5529611369804717,-0.20067785064134755,-0.2073389989261213,0.0073391206253057145,0.20678498738007117,-0.23740510542781376,0.5592978207180607
advmod:neg,-0.13590668061897487,0.12519541575488455,-0.27132900683407474,-0.14968637932148113,0.2246884849163759,-0.00516831444048734,-0.09889462878704047,0.09562576385134516,0.39141451739609445,0.27437298357649337,-0.24697230632117237,0.03737342215782797,0.2491589088740011,-0.31930061347401684,-0.22364326548853788,-0.22580830875402197,0.013691859873525584,-0.20500077687594667,0.07254557094350407,0.239663248658154,0.2100806886739665,-0.5159022765954469,-0.20139371560495106,0.08429723203773058,-0.11420387843407019,0.16750140474919253,-0.18951182224286275,-0.042302264424742136,0.23111713722845992,0.6162171412955322,-0.26781887160101925,0.3134461623421918,-0.17825496660569945,-0.2714012299309138,0.10808262375651305,-0.15604192994049199,0.033274233616456046,0.2110467619995876,-0.3783358256297284,0.17843741334790977,-0.03192693344797682,1.0,-0.3062014839626773,0.27771205952593464,0.3257826904541045,0.21594530246468294,-0.06350830036116531,-0.17736144942657836,-0.12561456557217812,0.1428098911785105
cop,0.021135941337306955,-0.07429978503952779,0.8165372999566842,0.13798054823072947,0.31727186947486624,0.025123679740095602,-0.0012133102360726317,-0.26036078408210706,-0.6413318121384864,-0.23022620962226314,-0.028628870775897753,0.2247760498599963,-0.1773290316207545,0.5632570953678145,-0.21888245592964678,0.11996604499975426,-0.24663374328550802,-0.4004752582351882,-0.07651515247443472,-0.4128668022377059,-0.30967218547951497,0.29582197866768145,-0.48492958654608154,0.3008892523757925,-0.01101505103009335,-0.49386693322283526,0.4632894533436741,0.056388255688800064,0.3206966945043487,-0.2796908635252268,-0.45080529637344335,-0.2515882144471982,0.005734194273705435,0.3731245791414124,0.019829493343510293,-0.013354274050258212,0.37601649750740684,-0.09834201190775271,0.6083904459347531,0.07179504972009669,-0.1805278323634831,-0.3062014839626773,1.0,-0.43296122908225193,-0.0006273068954064536,0.014341059328942229,0.3016202418645077,0.32748663096511266,0.5002743051216189,-0.05785148523130305
obj,-0.12341696237434988,0.11997087548556178,-0.33434778331370174,0.14998657119237602,-0.08822126056122524,-0.23231216757991904,-0.022967542894984927,0.5673979814027182,0.2782753627122818,-0.508776068512268,0.11684172624396134,0.05462563308001235,-0.041062858050276055,-0.042170268671427986,0.08737451779851656,-0.27411575519946285,-0.06762357090215572,0.20582183176635963,0.11136351679282708,0.3702735699989878,0.5340758558984534,-0.5463035251729501,-0.1326009804002209,-0.06826504507377977,0.3270867162298464,-0.027943677089198378,-0.2176968142831226,-0.2542281098671369,-0.3576915545318471,-0.2951658572776782,0.12699971005831506,-0.05977745633658495,0.07367931836479231,0.2791352507136533,-0.35368006675557273,-0.118121284370764,-0.29866684540279625,-0.4512865710052645,-0.3537154015616425,-0.05397650934194234,0.5529611369804717,0.27771205952593464,-0.43296122908225193,1.0,-0.3784714910015161,-0.38748383840769257,-0.25180762602291934,0.024254480412425724,-0.466125770081026,0.1566263501921681
ccomp,0.11974218859243443,0.038404793727961184,0.029443861571301945,-0.1644837694570887,0.5009970723203513,0.18849411021939544,-0.19357166098824136,-0.013488391628097661,0.2969329084111894,0.3134477578190056,-0.44712459774703134,-0.1414006956527634,-0.12476888879293241,-0.3913130227054826,-0.2991680287544652,-0.2158956490050436,-0.3251566087582681,-0.36067866919259167,-0.052071807478775455,0.19441794748994728,0.0650773281828351,0.06947813644953581,-0.20945506661301022,-0.4929800266377029,-0.06803936276621063,0.029898933079107924,-0.10515701361214636,0.18524490112758624,0.5206758599107757,0.6003433991217442,-0.22396185110657796,0.1812331041746568,-0.3378707092691392,-0.5449398334653832,0.041930113024071326,-0.11954859001340308,0.2411341733000631,0.2012773490917975,0.029732710371720733,0.24738244037546916,-0.20067785064134755,0.3257826904541045,-0.0006273068954064536,-0.3784714910015161,1.0,0.703803703719622,-0.0733306789588074,0.045893357211228315,-0.09127674235974415,0.01270947446685565
fixed,0.01915313589607927,0.10717573277168009,0.22399590258795596,-0.10728544998418153,0.22177240159600747,-0.12971678251677224,-0.12892263526650347,-0.13323776717143937,0.22179422002138663,0.531274452451822,-0.14406120160872,-0.3353707700436236,0.23565463656101923,-0.5326217013021006,-0.29812492344117136,0.15748505720527584,-0.2836762767966673,-0.3615963390748391,0.043837699166120736,0.13043420760266078,-0.07726553667798731,0.1772255518643056,-0.3051426278643948,-0.3307207879956362,-0.014379737379860176,0.11416473411950458,-0.12823843872964713,-0.14671310255629946,0.2274075903014918,0.3903031928782986,-0.19944182296964325,0.15235321497823756,-0.29832664442486484,-0.36218508878473077,0.1389056549001932,-0.38406183554244333,0.17736790262072588,0.45056290111792513,0.036271692215790276,0.5758321504111639,-0.2073389989261213,0.21594530246468294,0.014341059328942229,-0.38748383840769257,0.703803703719622,1.0,-0.04470582315318734,-0.019941702642293172,0.3171340074067208,0.09519993604090171
acl:relcl,-0.05535976311628444,0.12322705035426654,0.567546756062243,0.011422458572568949,-0.22746819348150304,-0.3246640251874619,-0.09907639848589866,-0.4698100665926108,-0.5087939770082511,0.18626262262249133,0.2641373844985199,0.7580490106376585,0.012868383235026573,0.47739303597976873,-0.45036044960751226,0.27968557604683164,0.6448857539932612,0.2342878182680139,0.07662500909740684,-0.6337379610129057,-0.516168418653386,-0.15241344545764485,-0.1017356131330664,0.025235647439819923,0.09870783651702122,-0.16425451021193216,0.168310308449734,-0.2806875506180199,0.32307262178016066,0.21272038161654633,0.1642485476656836,-0.486920187287054,0.18843259239050753,0.24762131568287232,0.010120773897888765,-0.20360882363640756,-0.12130084935284116,0.30074045802056637,0.09345560740316838,0.4553953717061482,0.0073391206253057145,-0.06350830036116531,0.3016202418645077,-0.25180762602291934,-0.0733306789588074,-0.04470582315318734,1.0,0.02514807593063005,0.1354769400858528,0.14309687133335308
advmod,-0.6789874283755449,0.6733056810199302,0.4367977707553544,0.8430730237951303,0.5927749555339729,-0.2889627775490711,-0.7363419988076505,0.11457730738089794,0.04839930678023704,-0.3941887723892658,0.33105598827844773,0.3452686709405518,-0.521887240766333,-0.0793242645727012,-0.11385770308955859,-0.643006891708107,-0.1389342017742005,0.2769768972632204,0.6738856863512034,0.050353686179222215,0.20607183755175662,-0.10392666960045127,0.02628168255896989,-0.06655060170028701,0.11040394249440165,-0.23459038079041566,-0.41521801129193237,-0.29963854172606236,-0.37782223162700396,-0.09134638873030392,0.08575511523242563,-0.3756975885849859,0.043623248102287585,-0.1408999768185706,-0.5005649838251552,-0.3762616380881923,0.20731216424402796,-0.44330258012873086,0.39160210775313703,0.3095265659905252,0.20678498738007117,-0.17736144942657836,0.32748663096511266,0.024254480412425724,0.045893357211228315,-0.019941702642293172,0.02514807593063005,1.0,-0.3134327540470385,0.6572906759106519
orphan,0.17890516741345244,-0.2289999029548507,0.4130624975774436,-0.16712616199561578,-0.38617971118494454,-0.23550569850808353,0.42116578549542694,-0.541376592224804,-0.43862444264997613,0.34901739937206117,0.040773649313565474,-0.18996804033346104,0.4493518726269218,0.22195101781778628,0.1137018782330069,0.5571415319217037,-0.12200142661523716,-0.5230611027474269,-0.204853524743288,-0.4244079812754831,-0.5607429919130537,0.34586359276771983,-0.34939118117609574,0.4577382505591382,-0.12826639232785803,0.028133797966451858,0.6139251007957068,-0.2222412475680217,0.42604590798212544,-0.1262033720614563,-0.24116669698951468,0.0635330419012889,0.13792880390141501,0.2708107995807472,0.4614122712719751,-0.22401384100345423,0.3655054760148367,0.44447923723710425,0.2991729738285842,0.17799601946192817,-0.23740510542781376,-0.12561456557217812,0.5002743051216189,-0.466125770081026,-0.09127674235974415,0.3171340074067208,0.1354769400858528,-0.3134327540470385,1.0,-0.2125687902343614
punct,-0.9624173233497841,0.9935723954239789,0.23560387285284518,0.6599454171678785,0.2294986118725164,-0.542414230280279,-0.6479563470150759,0.05549736867488267,-0.041129722744698935,-0.022291979967973333,0.43977119552200356,0.522105172644153,-0.3223637099411987,-0.05233915071709702,-0.21040838420403327,-0.44236865245421597,0.027098827789061933,0.5226309858864493,0.9830155249990161,-0.1896569483372878,0.1796822425973864,-0.4673775341083706,0.10285325129283926,-0.12703894091793183,-0.35608052581443794,0.2457657636781675,-0.661005045151885,-0.545517121444694,-0.23146241683132646,0.0005899672193936632,0.10087246091168037,-0.3106913380910066,0.24028388060581843,0.010093660125371981,-0.5705337697731871,-0.714557468863617,0.1709670736580905,-0.05475892378597594,0.2515657829535253,0.4956016881704833,0.5592978207180607,0.1428098911785105,-0.05785148523130305,0.1566263501921681,0.01270947446685565,0.09519993604090171,0.14309687133335308,0.6572906759106519,-0.2125687902343614,1.0
