,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nsubj:pass,-0.6779131761234946,0.7661667591146173,-0.3753958337110604,-0.1251382346002701,0.8771608525721457,-0.5683201667971892,0.24335554315375355,-0.7744665686113433,-0.7865464794506608,-0.3494926919914973,0.9577862868455438,0.21049525705546618,0.769778532515875,-0.3210654419413293,0.04980651577865753,-0.6372110719464467,0.07498128574144321,-0.11413747139798029,-0.7425408709848316,0.7599419239645744,-0.27701643278813143,-0.6558449275814033,-0.36952289894023765,0.9098508537816826,-0.3680868914728659,-0.0016650192405033599,0.4805697324017609,-0.2725443940004058,-0.4093497166982533,1.0,-0.7556816235359923,-0.6754558036824351,0.32800269466227466,0.8875887941585886,-0.49983521250598767,0.6651696974420814,-0.29825215562279256,-0.5046935687455367,0.026040602486042102,0.046335915584963396,0.8595487703616096,0.25938184395745695,-0.6678739775032777,-0.7415675168575008,0.07498128574144321,0.4819782998558204,0.753518822262889,-0.07648373003001281,0.7515088949638103
discourse,0.42594590123295434,-0.5614940082224836,0.29806295760155177,0.518273179609973,-0.6575931934328183,0.7752913000727566,-0.11271933217236492,0.6226087912163903,0.6145783386977142,0.3263210109894591,-0.679911494320819,-0.5408917975398639,-0.3547673732107099,0.3634644866072701,0.017700839331103488,0.22706523148455335,0.5122495958234832,0.6810016543752877,0.301568731642783,-0.5281957532516084,-0.0019288395373949696,0.5169024400434298,-0.2433540622156304,-0.44838853991227906,0.4640880520610102,0.4020791546753843,-0.7513978862622687,-0.15181966061208893,0.5538598757992959,-0.7556816235359923,1.0,0.5869347622719193,0.21503098802038928,-0.762641668536218,0.7042551938709705,-0.7279097348355038,0.4264516794852851,0.4475676439268988,-0.3739610363978257,-0.551746347529727,-0.5202668017831426,0.41183049584827996,0.43555270851988787,0.6628173262567759,0.5122495958234832,-0.726145688374975,-0.17980051033982733,-0.18750813747956613,-0.5653198880411403
csubj:pass,0.051312797333969616,-0.2240979075790352,-0.11553682469415064,0.005886140160225048,-0.44042725516226067,0.14786465565804358,0.5485971470967389,0.8091787719153778,0.5740527767215844,-0.3770977191778367,-0.6051109792047441,-0.5018711152694835,-0.3869235285452166,0.5173197118607911,0.569881651961163,-0.08840482620486566,-0.03364912135198829,-0.013400477382353705,0.5740484471179809,-0.14556230768125697,0.7831139520384671,0.7472253917810195,0.026357194042499272,-0.6989692283864202,0.526603187510592,-0.4539541809229734,-0.0964746472078909,0.46838914961081984,0.28351864998314313,-0.6754558036824351,0.5869347622719193,1.0,-0.5461642623120669,-0.41596712567999017,0.5404597623168598,-0.4646723221283209,-0.06079427846911898,-0.24898217520803886,-0.06019980306273877,-0.4724671748714889,-0.6124853433038944,0.11449471631776277,0.22553622392351544,0.9787332667518506,-0.03364912135198829,-0.8166836577619856,-0.6165410366096581,-0.6637084211853589,-0.18259678124349954
acl,0.12198290082258287,-0.09527261455546389,0.39677295047157957,0.7389641379683911,0.05475751665761971,0.5515011077934633,-0.39892582704947316,-0.2868604862303893,-0.4402061299981553,0.5355016070330024,0.2573505151879212,-0.31007350519157695,0.2788805376583549,0.05043204622444573,-0.21839961143968628,-0.16021544240065197,0.8381014231679932,0.840030062281166,-0.7606076857106585,-0.09514113788017782,-0.7352415822118581,-0.24419022492902231,-0.46032745213174425,0.6282430468473684,-0.3399838662559884,0.927040500903793,-0.6315281152300334,-0.5641208454854426,0.39294540904341085,0.32800269466227466,0.21503098802038928,-0.5461642623120669,1.0,-0.05848986801063453,0.269810350356717,-0.2313188020448429,0.5762086186733932,0.4326726556015131,-0.15174945324364936,-0.16634935974489026,0.3319350897262868,0.5743691222157483,-0.3212603411996991,-0.4389950655951027,0.8381014231679932,-0.0025092376211378552,0.8428075817040727,0.21062117020649918,-0.1376728040839298
expl:pass,-0.8964111217417682,0.9579991574306485,-0.7410656294631812,-0.5069827818397329,0.9825693520055914,-0.8552799297710393,0.48626260318627007,-0.7610022263813442,-0.4774552376411959,-0.6841120103699002,0.9478608120887828,0.3895678941650023,0.8477235666714378,-0.49522228558109693,0.06103568555979371,-0.6409947006491193,-0.24999999999999997,-0.40521106007585134,-0.3825281547383304,0.9428577638893886,-0.046602366450855366,-0.6893712101090486,-0.4160995401441577,0.7396893561335233,0.006043511386123817,-0.39547123158351866,0.7932671311318553,-0.25,-0.7138549783596284,0.8875887941585886,-0.762641668536218,-0.41596712567999017,-0.05848986801063453,1.0,-0.6916753775171173,0.8744874087185552,-0.6959298100231343,-0.7672304947754128,-0.18069344194750986,-0.11035652434963962,0.8737097997316622,0.2015060589081244,-0.42710636745453756,-0.5632495514494145,-0.24999999999999997,0.4625097284889997,0.4711751319468533,-0.25,0.9552983038723684
amod,0.49552761191877137,-0.6326065009431269,0.6229112385230329,0.8336978473971804,-0.6875324304947935,0.7928812531912107,0.08109293709052642,0.8314523812061282,0.001525589184815336,0.3003415819842273,-0.62344460265994,-0.9341882112839441,-0.5407897066835894,0.9038372709975605,0.5670576689291833,-0.10098101930843037,0.696009847358924,0.6594912244388175,-0.14396311547232615,-0.5300281529492756,0.31938403594703413,0.855140536348641,0.0514914172606013,-0.36952724386959146,-0.1644988568076463,0.37987654874197235,-0.7951148923736427,0.3880780234894281,0.9456735104120112,-0.49983521250598767,0.7042551938709705,0.5404597623168598,0.269810350356717,-0.6916753775171173,1.0,-0.9471478472488646,0.7685445959877196,0.2937732103994171,0.2940593767807859,-0.2523320231063699,-0.6625324403049063,0.31668023609947477,-0.23655094084949344,0.6861291836134591,0.696009847358924,-0.8673574374734669,-0.03421208670784725,-0.36877091532534223,-0.6157452949584689
nummod,-0.7443283435626827,0.8471559781031414,-0.786492251357489,-0.7906853720952954,0.8743328128690517,-0.8917018538930981,0.19860476316301992,-0.8524427435127828,-0.12528922356751265,-0.5363662638714695,0.7980871855781897,0.7735626907515664,0.7418920149299254,-0.8241019233581977,-0.3458306053234823,-0.218288601617542,-0.5677462523956068,-0.5953825365220093,-0.011355785669118667,0.7739732138132246,-0.20812488004486088,-0.8512323165252839,-0.26962816571297926,0.5341900776241725,0.2111014789815366,-0.4480390110139881,0.8689487923045032,-0.39506831604104725,-0.9524199026262226,0.6651696974420814,-0.7279097348355038,-0.4646723221283209,-0.2313188020448429,0.8744874087185552,-0.9471478472488646,1.0,-0.8512055631438935,-0.549766717779404,-0.35178133285480345,0.03328929811337539,0.809273948424856,-0.07407376921212197,0.029544730751878183,-0.6347389161774376,-0.5677462523956068,0.7190898881036719,0.19669419758833084,0.08260930115549854,0.835603703159688
conj,0.7717683863306725,-0.7890694986324427,0.9507730946146843,0.9041821229784306,-0.6929579615455733,0.8862818565176943,-0.4833611794952904,0.49397766094085144,-0.2729998766147867,0.7790633006108569,-0.5063040176779182,-0.6215094477600392,-0.5948521040239886,0.6773839684976151,0.13696330637943466,0.22248118740612186,0.6751535562257058,0.6643252391715039,-0.3817286619798002,-0.7430354991602222,-0.17259151433568393,0.5452786229166365,0.2940316664319608,-0.1614736304036412,-0.6006498009355319,0.7423371319842672,-0.8960730927316559,0.2265656526802877,0.926800149628989,-0.29825215562279256,0.4264516794852851,-0.06079427846911898,0.5762086186733932,-0.6959298100231343,0.7685445959877196,-0.8512055631438935,1.0,0.7039132297357225,0.49152539395387507,0.24766049850057753,-0.5397602472107297,0.02757851264307836,-0.2579699563838499,0.14364581055807074,0.6751535562257058,-0.3515231670123343,0.16901773542809795,0.24159241331913348,-0.7972781259109363
case,0.883385397662583,-0.8284125678299877,0.7901326384495513,0.4683954346611652,-0.7122828383168679,0.7878369921446794,-0.9209282858194088,0.19363298725979042,0.21530126359581941,0.9780352757558959,-0.5781686985121356,0.011689118881715976,-0.5774723844833916,0.05739517023789022,-0.5600898694994945,0.7872182249486949,0.2544673675428452,0.4407765253085548,0.08232776711298388,-0.8796783694721932,-0.5552810333344611,0.13746871483326562,0.35426805788248755,-0.29896168575919574,-0.2504660112218739,0.7334257278261554,-0.7543439432814227,-0.16854762733168402,0.47563130974595313,-0.5046935687455367,0.4475676439268988,-0.24898217520803886,0.4326726556015131,-0.7672304947754128,0.2937732103994171,-0.549766717779404,0.7039132297357225,1.0,0.1007216283897656,0.38015972897024947,-0.4577559053800309,-0.26500635658656885,0.4140527952766635,-0.0938753524637431,0.2544673675428452,0.10627459747081941,-0.08759536701494289,0.7505963803062771,-0.8583225992665517
xcomp:pred,0.445233490080896,-0.4060816916413189,0.6136451773189776,0.24721244137276918,-0.33939462890408345,0.09185957240279427,-0.07776528903421637,0.37965374076537756,-0.5518613233141056,0.2224955824868918,-0.24156009821604946,-0.25747130340890373,-0.6013546742403217,0.6136632544354368,0.4580336776710041,0.05577579430581155,-0.07146911385589234,-0.250566451257888,-0.23282341299451137,-0.35448375161788614,0.4006165901208349,0.5074082580382868,0.7878484495231975,-0.2556048721004257,-0.8418099195235574,-0.08266398134727253,-0.07607535372770327,0.8324391012855046,0.48412927901390235,0.026040602486042102,-0.3739610363978257,-0.06019980306273877,-0.15174945324364936,-0.18069344194750986,0.2940593767807859,-0.35178133285480345,0.49152539395387507,0.1007216283897656,1.0,0.7350376287198226,-0.4774740091109999,-0.5696277319301621,-0.536544884557377,0.05251619325122128,-0.07146911385589234,0.005011718936601392,-0.19272946991749776,0.12874521573424985,-0.3785692797485598
aux:pass,0.5148738157893555,-0.36872468665772473,0.5050455059045621,-0.13928928011007494,-0.23038566666021265,-0.06353557199556345,-0.5593482897138311,-0.07416652185386727,-0.32101022607863233,0.4593701981021279,-0.13603348449255276,0.40418787099421044,-0.497365495276897,-0.02116121311456086,-0.2374744499367768,0.5344643963922954,-0.4447099109414714,-0.47822899705368704,0.003652719045322022,-0.4160260816395224,-0.08072631413002895,-0.012945056207270137,0.8664722308434318,-0.1971953861552376,-0.7147460487552444,-0.014146129970873689,0.10307734037153468,0.43012536078109354,0.02763443063182154,0.046335915584963396,-0.551746347529727,-0.4724671748714889,-0.16634935974489026,-0.11035652434963962,-0.2523320231063699,0.03328929811337539,0.24766049850057753,0.38015972897024947,0.7350376287198226,1.0,-0.2572775682185129,-0.8765286463936897,-0.06520527391191056,-0.39737449690175863,-0.4447099109414714,0.6075056278804832,-0.26504165864131074,0.7133321087919108,-0.36753155625136175
advmod:neg,-0.7934408043161283,0.8679231552988055,-0.6396406859288486,-0.29972215940981384,0.9413392816230822,-0.5770693164842574,0.18710570775240837,-0.9159093877783233,-0.3881556300797202,-0.3870824208403235,0.9612190177617026,0.41009893598571734,0.9627919588067765,-0.6622356348944831,-0.2675553114004727,-0.5091866356607002,0.023282166893841463,-0.03763430535804398,-0.48927627267039997,0.8237562497992157,-0.4830789952699973,-0.8822125460446677,-0.6670518642441627,0.9098641832629994,0.09538816931615451,0.025050725799433453,0.4982811042753949,-0.6719972830405649,-0.6610295683368819,0.8595487703616096,-0.5202668017831426,-0.6124853433038944,0.3319350897262868,0.8737097997316622,-0.6625324403049063,0.809273948424856,-0.5397602472107297,-0.4577559053800309,-0.4774740091109999,-0.2572775682185129,1.0,0.43242333821596457,-0.2582390339628301,-0.7309380512194257,0.023282166893841463,0.509984496171238,0.7190453162457974,-0.04468335236940952,0.8393859696983575
cop,-0.4788558692749326,0.37152746647668555,-0.27899097258256184,0.4453156957696386,0.3285882419531051,0.19428042681096874,0.4095142638595919,-0.10079750132177465,-0.10248430774342575,-0.25138454916736386,0.3489264799406351,-0.5208180625183836,0.6033470500425723,0.10136877741425038,0.2390818733151989,-0.6740009660544339,0.750658807946752,0.7170016360249255,-0.4699275692244061,0.425727563582327,-0.17859199833035405,-0.0983503311016975,-0.9236203478443822,0.5403205977239386,0.3310542330788239,0.3564873975421852,-0.27530369104335684,-0.519801103662756,0.1473227755924733,0.25938184395745695,0.41183049584827996,0.11449471631776277,0.5743691222157483,0.2015060589081244,0.31668023609947477,-0.07407376921212197,0.02757851264307836,-0.26500635658656885,-0.5696277319301621,-0.8765286463936897,0.43242333821596457,1.0,-0.2786655526310917,0.09397967895220889,0.750658807946752,-0.50030539375053,0.6736023701842052,-0.591844138846793,0.3566795694663152
obj,0.2967562386130463,-0.2910569799701224,-0.12487430724674614,-0.410624984481015,-0.35478548027746,0.11863136092479529,-0.4134685053645217,0.061025272656217815,0.9216570544230237,0.22731888643962334,-0.47409270679192633,0.49448257820909913,-0.23586495914877356,-0.4893313366804408,-0.6667289007342229,0.753135026730767,-0.42944924673582224,-0.14274195539085832,0.8379578705980734,-0.3778463329891413,-0.2038000611794915,-0.11304546905543805,0.08492427967110906,-0.5332906678995927,0.6710874376947923,-0.06801875127588436,-0.039419300915994944,-0.3272026958581322,-0.3130647374442629,-0.6678739775032777,0.43555270851988787,0.22553622392351544,-0.3212603411996991,-0.42710636745453756,-0.23655094084949344,0.029544730751878183,-0.2579699563838499,0.4140527952766635,-0.536544884557377,-0.06520527391191056,-0.2582390339628301,-0.2786655526310917,1.0,0.18238048383955377,-0.42944924673582224,0.1413074432278899,-0.5884323028398104,0.39764987958338477,-0.3041165944710287
ccomp,0.2228278553978594,-0.3953434689920553,0.0871680718284813,0.1793418827753414,-0.5896246600989363,0.32523683986261437,0.4333134206353331,0.9078798102101064,0.5207145437553283,-0.20684353262406688,-0.7157724691968166,-0.6113744819889179,-0.522318990242576,0.6483214457986032,0.5850495115314004,-0.022099938622487075,0.08549645320986794,0.10557737295993083,0.5067393503972499,-0.3096104992372308,0.7453127088121314,0.8560232665343446,0.10932231581696332,-0.7428408160378974,0.39449287882961154,-0.3067602380927121,-0.27389527420755416,0.5226147241972584,0.4672963575404298,-0.7415675168575008,0.6628173262567759,0.9787332667518506,-0.4389950655951027,-0.5632495514494145,0.6861291836134591,-0.6347389161774376,0.14364581055807074,-0.0938753524637431,0.05251619325122128,-0.39737449690175863,-0.7309380512194257,0.09397967895220889,0.18238048383955377,1.0,0.08549645320986794,-0.870569226350679,-0.5964106209779326,-0.5930917747552005,-0.355534168062056
fixed,0.12733112524741028,-0.20507930981905956,0.41808247620289185,0.9205584821394982,-0.15732121258023932,0.6921770998408681,-0.02866067992600365,0.18470108874740457,-0.330752142780559,0.32975652482114026,-0.006562100697000021,-0.7652492679712728,0.09618297333559953,0.4943867515567728,0.2540094226086723,-0.3774638895910034,1.0,0.9538704469003375,-0.6637586159608337,-0.13749010246795565,-0.28374159896368434,0.23155415051883818,-0.4900809884377571,0.36217380638615937,-0.20970186037522776,0.7676505255511076,-0.7645657530758083,-0.25,0.6948090560795803,0.07498128574144321,0.5122495958234832,-0.03364912135198829,0.8381014231679932,-0.24999999999999997,0.696009847358924,-0.5677462523956068,0.6751535562257058,0.2544673675428452,-0.07146911385589234,-0.4447099109414714,0.023282166893841463,0.750658807946752,-0.42944924673582224,0.08549645320986794,1.0,-0.5400771803633148,0.6673406430673976,-0.25,-0.2233298856637993
acl:relcl,-0.10615556465476875,0.29458950164205,-0.1608282500994168,-0.5427742171585153,0.44612097774232334,-0.49201127075513557,-0.48471267697584103,-0.8020452146590642,-0.21566026251429288,0.1552239764306101,0.4923619226287072,0.8911171672780692,0.2847579595316593,-0.7731361760554336,-0.6972760028477248,0.3375902833999192,-0.5400771803633148,-0.5018441722524831,-0.056863376923677,0.18190060409982606,-0.5509043835762754,-0.793657083641288,0.21515535301901184,0.37052650973752804,-0.24867128808270197,-0.025695500161067603,0.4927244362039472,-0.3274840343393058,-0.6608983412688906,0.4819782998558204,-0.726145688374975,-0.8166836577619856,-0.0025092376211378552,0.4625097284889997,-0.8673574374734669,0.7190898881036719,-0.3515231670123343,0.10627459747081941,0.005011718936601392,0.6075056278804832,0.509984496171238,-0.50030539375053,0.1413074432278899,-0.870569226350679,-0.5400771803633148,1.0,0.12914555898852928,0.7293664421396228,0.2666768536793956
advmod,-0.391555888111122,0.42655880739683466,-0.038596805340329075,0.44200593204322036,0.5553188658302062,0.05185688318180846,0.005476670158808769,-0.5737806851556194,-0.6724793448869767,0.052297265211612015,0.7120368957423536,-0.1842462257157106,0.6831608037427865,-0.10815823147194228,-0.0314926835768232,-0.572834787741379,0.6673406430673976,0.5612811970590684,-0.906221018278712,0.4366954356445022,-0.5778923963204234,-0.48779447171125273,-0.6485782096344404,0.9326121243894517,-0.30364499447413407,0.5830050895836255,-0.15919569952928878,-0.5591923215849226,0.04092214242544456,0.753518822262889,-0.17980051033982733,-0.6165410366096581,0.8428075817040727,0.4711751319468533,-0.03421208670784725,0.19669419758833084,0.16901773542809795,-0.08759536701494289,-0.19272946991749776,-0.26504165864131074,0.7190453162457974,0.6736023701842052,-0.5884323028398104,-0.5964106209779326,0.6673406430673976,0.12914555898852928,1.0,-0.06366772593247488,0.39288402439567494
orphan,0.570443441108398,-0.40894701046254955,0.4492060438403053,-0.07671006458387329,-0.23795236300569067,0.19664961187396135,-0.943116416134028,-0.3433468063679516,0.032469418435979634,0.7621138497922648,-0.12640230152389587,0.6084696663803472,-0.27752600065046334,-0.44402930100185534,-0.8186780602488382,0.8018070677771677,-0.25,-0.09865419206970535,0.08278966626586512,-0.5172504411876351,-0.6743686855156427,-0.3770568171025274,0.46780164317053247,-0.04040094338866338,-0.34369317900478535,0.4205860208841243,-0.16417983531898173,-0.25,-0.10746773186815022,-0.07648373003001281,-0.18750813747956613,-0.6637084211853589,0.21062117020649918,-0.25,-0.36877091532534223,0.08260930115549854,0.24159241331913348,0.7505963803062771,0.12874521573424985,0.7133321087919108,-0.04468335236940952,-0.591844138846793,0.39764987958338477,-0.5930917747552005,-0.25,0.7293664421396228,-0.06366772593247488,1.0,-0.44363130800406914
punct,-0.9849238087738311,0.9983827894059358,-0.885659535360619,-0.5369206761389366,0.9623014541093605,-0.8410315968995302,0.642432286434939,-0.6537511345893622,-0.2681871420189683,-0.8222941266532743,0.8749205834168836,0.30556906841768444,0.8897970976820737,-0.4813596354635293,0.12372422790087138,-0.701122190817176,-0.2233298856637993,-0.3479851858978173,-0.23652894182220713,0.9941869088063823,0.057683414957067664,-0.6158312019614206,-0.5751370772390938,0.6518785186855535,0.27271480749479626,-0.47685557196382766,0.7844506931611509,-0.30093435300796084,-0.7326871308195286,0.7515088949638103,-0.5653198880411403,-0.18259678124349954,-0.1376728040839298,0.9552983038723684,-0.6157452949584689,0.835603703159688,-0.7972781259109363,-0.8583225992665517,-0.3785692797485598,-0.36753155625136175,0.8393859696983575,0.3566795694663152,-0.3041165944710287,-0.355534168062056,-0.2233298856637993,0.2666768536793956,0.39288402439567494,-0.44363130800406914,1.0
