,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
cc,0.40587725654307666,-0.6250292972596546,0.0018844154317697287,-0.2626202393313316,-0.39756926422640027,0.5570504084303357,0.9626769470112528,0.5321096719874351,-0.572527611451235,-0.23317076390732597,-0.3332340705704177,-0.38707012816479974,-0.38115298868592784,-0.18523127756505536,-0.13533494886700415,-0.5213244794305846,-0.5587747368147081,-0.37442851422173895,-0.04242401535024327,-0.4361041639589902,-0.5780347053514797,-0.6899461902520122,0.5921378662703896,-0.3909884849118542,-0.17324203644688535,-0.5455604841594032,0.14744627237900665,0.33838798898757405,1.0,0.09337616336728038,-0.14143980722718907,0.27924529756580646,-0.07071711487721284,0.04039373346887651,0.24863040109693652,0.09638104795472247,0.7417337569627362,-0.31056753246379076,-0.29149934966154517,0.23735380106380474,0.5459866393254996,0.7143865861292363,-0.3009253990693304,-0.476026613935545,0.34394688879549895,-0.23566881405469098,-0.3791639534723267,0.09514446997583419,0.7818021826070513,-0.4410338441710308
nsubj:pass,0.52651607318697,-0.5274817322481657,-0.21971123600886158,-0.24267555070204527,-0.3848289797069187,-0.17346783787071351,0.04398065602260399,0.25351835033703546,-0.3052941944570789,0.48821873259545945,0.3202908416361142,-0.629800060895231,0.005595166420912418,-0.14047240305965816,-0.08673136490396485,-0.4745511572472314,0.32469056908871646,-0.033866008049845936,-0.14261408840401024,-0.5416138683254319,-0.10070902691109221,-0.42158779486177433,0.03665831166124189,-0.05163426068267984,-0.04224292005291136,-0.3247705450237187,0.4492331680375409,0.13536405006041263,0.09337616336728038,1.0,-0.06585720588285976,0.06591212788005814,0.599533542924074,0.6085550002068032,-0.2982107704421528,-0.04588775001990508,0.016680623436916474,0.2947097667606776,0.3631738850308699,0.6232239234444447,0.4024577689436795,-0.21216577710069393,-0.5612642016218526,-0.6001810168434778,0.2351712664367022,-0.01632432267704872,-0.07647977228461413,0.12130696053349245,-0.11350642887302655,-0.48884511092122485
discourse,-0.10472048411017323,0.10991507011363284,-0.1474265573778305,0.23904046165883663,0.5251407466660647,0.10584732400942497,-0.13682072590491295,-0.1869110530079934,0.4123185605772951,0.18315336837460286,-0.24844177478360452,0.11714580359892074,0.15389109524478475,0.04387117660764121,-0.618802055202081,0.4742354106696581,0.3429892068773026,0.7025072187163143,-0.2135693869231641,0.13112784525456037,-0.2040981112899531,0.24313520264565702,-0.1671016436569266,-0.10721742366921129,0.05935323625701653,0.5042581345484397,-0.5046664250437943,-0.13893099701975636,-0.14143980722718907,-0.06585720588285976,1.0,0.08457118738275422,-0.12973077139621195,-0.11410383792553881,-0.4725951370207772,-0.12874012029828336,0.10917194330963083,0.4691658579910002,-0.15203742386065386,-0.21060778824716056,0.25928046281543715,-0.26093197828949727,-0.2178901160836036,0.2992735823614083,-0.00015791880194556077,-0.08986648947357073,-0.18533283466579756,0.3187734125860307,0.0677470872315222,0.09784059044401165
csubj:pass,0.01539415630814117,-0.07307645498461723,-0.6865000394625072,-0.5415212684638003,-0.32547824340078235,0.42514221959572873,0.2896383496987547,-0.11862283824186913,0.1612550244268598,0.27494220545927284,-0.5162572978312658,0.03921686177236095,0.3639037951275701,0.21354542227682718,-0.48916402675537,-0.12795113627218369,-0.1380953311738878,-0.23174826847401178,0.23766493799667096,0.06924038047698204,-0.029553833045455676,0.1610208238970027,0.30324385547901045,-0.07117749497547986,-0.44003328965881255,0.34446968961576796,-0.2062653222578042,-0.06943933798329194,0.27924529756580646,0.06591212788005814,0.08457118738275422,1.0,-0.5471992673492241,-0.16769047351751973,-0.45338459214032517,0.3196751976579425,0.011577077412014773,-0.31150747570599263,-0.501082618203196,-0.09591101547363626,0.08483295678659558,0.13975403395787528,-0.6611711995767544,0.3459656372129295,0.1586775848842497,0.18507328084582136,-0.02989009282875262,0.0018948868930812844,0.2782371309295824,0.016360208234925545
acl,0.3552552576250096,-0.41272220960541595,0.2957034594528225,-0.1712188326398082,-0.32313673134545984,-0.4294727262117496,-0.09449879448141556,0.13779058681649173,-0.1874805498313415,0.3620326463526128,0.5462826267468359,-0.2927097275848483,-0.1806933091964413,-0.3140679023478004,0.19620930224406005,-0.4147688360115305,0.10991575824849967,0.03142894939518044,-0.03794641544594197,-0.4823030731935922,0.1818276798452125,-0.21032549844140427,-0.18702677268483953,0.2612707612247175,0.22883163900407774,-0.38335904294753403,0.5897145096942232,-0.016353127022035154,-0.07071711487721284,0.599533542924074,-0.12973077139621195,-0.5471992673492241,1.0,0.43006187434415144,0.01953876093738753,-0.39457833300605305,-0.07804395171769922,0.25825975727829786,0.5168625495148605,0.7847886516857322,0.09518111655433659,-0.30515650128870897,0.09219801451859733,-0.5876499264346571,-0.10853291702369078,0.1573668510129993,0.23538200785445368,-0.30437315391840636,-0.14343544058805216,-0.4639302018867683
expl:pass,0.2999865405253,-0.21852895130273842,0.38759919501147,-0.07806222624632711,-0.4027748734875392,-0.25489758406698504,-0.038442927765972267,0.4201157236117151,0.029792126894510412,0.03411536786844682,0.24431034147717948,-0.7330162728363294,-0.44808535114548315,0.1341087254452203,0.23688062136381802,-0.4747476062869444,0.11567691778930522,-0.06754160284522792,-0.3124889254682702,-0.3431511620837275,0.14627261571323327,-0.3034504889898595,0.020321027029757,0.19773645827223912,-0.09788902803739939,-0.26420843245157516,-0.0011909272541116753,0.3721195343831744,0.04039373346887651,0.6085550002068032,-0.11410383792553881,-0.16769047351751973,0.43006187434415144,1.0,-0.3976171128600789,0.12406690674655099,0.34874293261164474,0.212486101263493,0.35256515500569374,0.3744519996420681,0.4834984950743578,-0.1356214146700568,0.04813599626649661,-0.663964042013783,0.24104062585323055,0.2958333662656337,-0.2579161563517809,-0.1540603011391721,-0.11320029696920791,-0.11508754774320042
amod,-0.20875526040381942,0.03425727935187384,0.1108296847728217,0.30423527138955175,0.11573253527637828,0.19616793424446813,0.3426092776996654,0.017277577980300756,-0.5966968457608185,-0.41425699442862196,0.2170254970567823,0.09519618747222885,-0.05812582796943261,-0.2755118865865004,0.4884416849957652,0.05923829824744955,-0.30410559771640105,-0.14838905562286955,0.18081645947455655,0.15099327888635392,-0.2582226318607543,-0.3144513203185186,-0.07597149572715882,-0.23864450017763497,0.04412946849702097,-0.6076698292238029,0.3114937162595275,-0.1149012781936486,0.24863040109693652,-0.2982107704421528,-0.4725951370207772,-0.45338459214032517,0.01953876093738753,-0.3976171128600789,1.0,-0.178991765920665,0.08641955178738212,-0.15597943595040042,0.13376578123844152,-0.22894710844012264,-0.2502462260543989,0.26409992446517433,0.24718120715630937,-0.1859921876522762,0.0651735099678194,-0.3765526255547794,-0.006701850168301877,0.20116035906268634,0.2815409958723623,0.04093569522407171
nummod,0.3876833320035703,-0.2793172518811813,-0.2401073919171929,0.010685623422783673,-0.15419510910323864,0.41727909944742714,0.05708510958905279,0.4988565132640358,0.162820993119188,-0.42783988648127685,-0.30894429135415125,-0.14438909338669842,-0.41516489525120787,0.7700831599763918,0.15798083729366036,-0.12085475785781254,0.15369775536527086,-0.07686542305702819,-0.41534882573781695,-0.3415360851223338,0.1945339878752467,0.09810525618881709,0.24177338069959783,-0.0030847532568648948,-0.2833539356513001,-0.03945852896981765,-0.28935599020513936,0.4928313074336059,0.09638104795472247,-0.04588775001990508,-0.12874012029828336,0.3196751976579425,-0.39457833300605305,0.12406690674655099,-0.178991765920665,1.0,0.224843065163591,-0.16733824616156123,-0.28102504038488707,-0.07153909493612984,0.10777862750275809,0.33647670679679526,-0.06899635944299587,-0.11129094701321073,0.044610583622210834,0.022324910858870978,-0.1325445709853775,0.04522966406855264,0.19953151448695317,-0.2438218584711163
conj,0.2617915129996529,-0.44652022197643904,0.26516669278114186,0.05085169382497988,-0.07545948740982375,0.3854002553860826,0.7473935060082951,0.4515406633073231,-0.15521577247018295,-0.3707717372879471,-0.1680600581472386,-0.606795413863581,-0.548269875386549,-0.09504686158061453,0.055300377840344736,-0.3019705285485492,-0.3095542695095362,-0.13774748207265614,-0.39276080010889597,-0.3427576815270887,-0.5198140816335118,-0.4726723536960209,0.2423001944446957,-0.405345435459938,0.03483211931711649,-0.434437934717663,-0.21960426893302584,0.28976405762011476,0.7417337569627362,0.016680623436916474,0.10917194330963083,0.011577077412014773,-0.07804395171769922,0.34874293261164474,0.08641955178738212,0.224843065163591,1.0,-0.0992652363311841,-0.014578702489618966,0.03650216518273418,0.6404670100194356,0.39586633944581356,-0.058958360952102655,-0.45910467252184817,0.18782472116763427,-0.11409040282641965,-0.5226202154957106,0.29699414621635245,0.7404452322099222,-0.22335732054345692
appos,0.018102281344852533,-0.011679743611774618,-0.03685529430137062,0.2083663145704037,0.25905775702023914,-0.06977215305865332,-0.2762848165219873,0.06906538741653473,0.06349455573086756,0.07925324184990344,0.017511181282577674,0.01222896630828149,-0.17579300640124057,0.18407448886676192,0.07958869983976606,0.2855719539410298,0.1490400069807466,0.7864305530702785,-0.3903253216515163,0.030517916360165168,-0.07834813046059058,-0.02507682536625486,-0.10408560399391362,0.31133460647755185,-0.06483963459644779,0.2884175380337784,0.07252455817056207,0.2258365406709778,-0.31056753246379076,0.2947097667606776,0.4691658579910002,-0.31150747570599263,0.25825975727829786,0.212486101263493,-0.15597943595040042,-0.16733824616156123,-0.0992652363311841,1.0,0.07103311913264145,0.06421346839119946,0.1246633573819292,-0.28758069107704554,-0.1995270535273567,-0.1516924036428191,-0.013475159243301978,0.16072139958347048,-0.330404530019244,0.276942237899087,-0.1959662351637663,-0.16972925022182178
case,-0.11325884199749182,-0.03413975969641777,0.15154300959985623,0.021428734167871385,0.12192381500115657,-0.752926722400107,-0.204878395997907,-0.21316558409382058,-0.11270021353014519,-0.010482029463514089,0.9754399176266549,-0.5702523324054963,0.15482673594764484,-0.403712174263435,0.4793973179421722,-0.2759606633342105,0.25507489078451495,0.10262732104775707,-0.3221614376093466,-0.029936202010833957,-0.0837311873497084,-0.10710916466896732,-0.3171667459707983,-0.25687866867154474,0.539649877168049,-0.39973220000367404,0.411265785193903,-0.3976553396085063,-0.29149934966154517,0.3631738850308699,-0.15203742386065386,-0.501082618203196,0.5168625495148605,0.35256515500569374,0.13376578123844152,-0.28102504038488707,-0.014578702489618966,0.07103311913264145,1.0,0.17990534728374616,-0.29240109955524296,-0.4395877974229958,0.2597913712786526,-0.17557959666415177,-0.45893871289188287,-0.14557943259512207,0.47248044034460096,0.10568473629667943,-0.32774372647097477,0.06302617208387407
xcomp:pred,0.718199312425406,-0.7657905131856166,0.11252742237954924,-0.529132095643042,-0.5852092335253273,-0.23353674963438142,0.15131614615853745,0.40904183269559014,-0.22114636179767921,0.3240599017969634,0.20747961202921272,-0.28821069773509733,-0.3394690700792283,-0.13857846060236118,0.028539867932804514,-0.6875205139345021,-0.1151260979084445,-0.2018058858963259,-0.17334508183032088,-0.789837164033903,0.08208027940301584,-0.3137363106884314,0.3045994836685277,0.21657186541744095,0.16441222686598725,-0.2730931465157836,0.669423461440052,0.2934582527056818,0.23735380106380474,0.6232239234444447,-0.21060778824716056,-0.09591101547363626,0.7847886516857322,0.3744519996420681,-0.22894710844012264,-0.07153909493612984,0.03650216518273418,0.06421346839119946,0.17990534728374616,1.0,0.21957966791678626,0.09354611749171551,-0.14336996418679895,-0.5486369166360361,-0.16759752401362937,0.2013029619906227,0.19138662587588992,-0.40768654105836966,0.00668953134169424,-0.8048656977788261
aux:pass,0.5535058963740153,-0.4255349365475144,0.2519723605861443,0.23294736867110855,-0.07609664075394401,0.42105242159316747,0.40741590740303657,0.52176335712931,-0.14813314298274163,0.15874039818809474,-0.4362099817528467,-0.42598093550569044,-0.44086700026732467,-0.09015684687975788,-0.44053672789448683,-0.09287435553240937,0.12310390071740197,-0.1704140075304083,-0.12833913798156643,-0.5173124668484369,-0.38594195552162647,-0.523228040379991,0.16778730236880354,-0.23802471254548402,-0.0953606108594177,-0.20794931348480586,-0.2795952274227285,0.48835894537036506,0.5459866393254996,0.4024577689436795,0.25928046281543715,0.08483295678659558,0.09518111655433659,0.4834984950743578,-0.2502462260543989,0.10777862750275809,0.6404670100194356,0.1246633573819292,-0.29240109955524296,0.21957966791678626,1.0,0.2519171419685759,-0.3704677082402261,-0.5725419759948583,0.6531705704235494,-0.16938512678346082,-0.7982236694855032,0.31980112399492383,0.3876021377673496,-0.34054540189647475
advmod:neg,0.4630111704988598,-0.47139671478507505,0.14405837414764402,-0.07922272262785013,-0.2314880785555719,0.40551977945622997,0.5902143749381593,0.7364201318077099,-0.5914347252918303,-0.6183509283769345,-0.4088677608098999,-0.05342452127611496,-0.5661663394878553,0.1745273805115481,0.017252891628506125,-0.38898808376890454,-0.5258657853470629,-0.2756777874822597,-0.24570303709363997,-0.3947971395774244,-0.4293163160280405,-0.6310261869258987,0.8681808465324176,-0.2639467646793522,-0.09730965950357837,-0.3540112036413068,0.1564071420847278,0.6821280749209055,0.7143865861292363,-0.21216577710069393,-0.26093197828949727,0.13975403395787528,-0.30515650128870897,-0.1356214146700568,0.26409992446517433,0.33647670679679526,0.39586633944581356,-0.28758069107704554,-0.4395877974229958,0.09354611749171551,0.2519171419685759,1.0,0.06790007980671171,-0.28830934419864046,0.17886691213503225,-0.3822231288246995,-0.2530384415948431,-0.06496270805224168,0.33943607853521274,-0.4173752515574135
cop,-0.25955182844254593,0.35393267966523473,0.7456793534692535,0.276739084775293,0.15554444070172305,-0.4400787871871783,-0.33451593035184546,0.049340009405429486,0.14896183654520354,-0.5402723646936971,0.30979114071912933,0.16700774623927966,-0.33810714207737547,0.07045508357351175,0.49330853589242496,0.03467490086688354,-0.13107904395170542,-0.011802447713315936,-0.11642812651656749,0.1919946540798705,0.32985099847206256,0.15933635360078685,-0.08844973729075847,0.21297797368108984,0.30631588283179184,-0.08678595784989211,-0.0912153442941021,0.053469306401218684,-0.3009253990693304,-0.5612642016218526,-0.2178901160836036,-0.6611711995767544,0.09219801451859733,0.04813599626649661,0.24718120715630937,-0.06899635944299587,-0.058958360952102655,-0.1995270535273567,0.2597913712786526,-0.14336996418679895,-0.3704677082402261,0.06790007980671171,1.0,0.04527986577880934,-0.3290670201979016,0.04469207722545187,0.3050891237258051,-0.4473389019066674,-0.3151599574267164,0.32543504067255785
obj,-0.5845118661232741,0.6078481112385127,-0.3212604574656791,-0.011772110191943862,0.4916147918980169,-0.146027280033292,-0.38856166150806876,-0.742069676079447,0.5508234158917829,0.1349510054398959,-0.145512892478728,0.6312098237187393,0.6404552360751459,-0.03223034167945301,-0.26923564807479466,0.5798667704826921,0.0757761402665838,0.14494556020022561,0.21644483587653895,0.6441791356813485,0.11175493719450487,0.7024028350833569,-0.22248650837414669,-0.03169339196346218,0.18190872269919597,0.7479869180587648,-0.33140129793753104,-0.5461479619976702,-0.476026613935545,-0.6001810168434778,0.2992735823614083,0.3459656372129295,-0.5876499264346571,-0.663964042013783,-0.1859921876522762,-0.11129094701321073,-0.45910467252184817,-0.1516924036428191,-0.17557959666415177,-0.5486369166360361,-0.5725419759948583,-0.28830934419864046,0.04527986577880934,1.0,-0.44545019359080795,0.07076089437235256,0.3484518906107211,0.06291301042566717,-0.2656747954386697,0.533232140863158
ccomp,0.11120884334612709,0.057921822841356836,0.026233842425394924,0.3102015926410374,-0.19061544818431772,0.5972284574200986,0.23814049583165434,0.30984856261306537,-0.2946013523924035,0.14561015715641126,-0.484268910278493,-0.10137947641741171,-0.08819288186250587,0.0965611877120296,-0.3733905745546295,0.09934892512140572,0.12908616922049904,-0.19443380546441255,0.4353557013180403,-0.025078085117703194,-0.05256050045148209,-0.36445937751539315,-0.01300474226033471,-0.006415324141633561,-0.6014488037914535,-0.24516114371598313,-0.3543179173080181,0.29123998730445433,0.34394688879549895,0.2351712664367022,-0.00015791880194556077,0.1586775848842497,-0.10853291702369078,0.24104062585323055,0.0651735099678194,0.044610583622210834,0.18782472116763427,-0.013475159243301978,-0.45893871289188287,-0.16759752401362937,0.6531705704235494,0.17886691213503225,-0.3290670201979016,-0.44545019359080795,1.0,-0.15204624546958873,-0.6592109169043264,0.15091659896065984,0.25033802310509606,0.10493496223987318
fixed,-0.24966388634533418,0.17819845808169973,0.006838758749712251,-0.5357504350550893,-0.5139488937625671,-0.020173959020457034,-0.15850399012300506,-0.19972874887673975,0.5838357143802557,0.2532423560407526,-0.14329813620269763,0.16007840027292614,-0.0711782767494452,0.34367703280538975,0.23696583303453791,-0.12481645930803027,-0.32941865645275026,0.036614876915265375,0.20294701414612412,0.20463613110095003,0.6850291669402777,0.5410180869180393,-0.1924965456412073,0.8380720772975309,-0.42056218099044607,0.41904478576335447,-0.07843996130074667,-0.054772182044645575,-0.23566881405469098,-0.01632432267704872,-0.08986648947357073,0.18507328084582136,0.1573668510129993,0.2958333662656337,-0.3765526255547794,0.022324910858870978,-0.11409040282641965,0.16072139958347048,-0.14557943259512207,0.2013029619906227,-0.16938512678346082,-0.3822231288246995,0.04469207722545187,0.07076089437235256,-0.15204624546958873,1.0,0.08962815664701101,-0.5872507667992151,0.049440541385378,0.11805799792902041
acl:relcl,-0.22840012968751197,0.08416690139237783,-0.22042325263683643,-0.451408881778022,-0.1483949720275312,-0.5678711778795404,-0.3067879995506676,-0.3809546312739043,0.09936467567417481,0.04677126876436175,0.6053906983397921,0.12265668791468734,0.4297154282526266,-0.06157358803672977,0.20689206176038982,-0.27638865818421954,0.021439265390945175,0.02662397172217087,0.08832885020914306,0.1304479806383032,0.3767402127779474,0.38041209881400795,-0.08411740355550705,0.10508371086856864,0.22855719840202043,0.0051346128825994035,0.4041754163981566,-0.5148122425693493,-0.3791639534723267,-0.07647977228461413,-0.18533283466579756,-0.02989009282875262,0.23538200785445368,-0.2579161563517809,-0.006701850168301877,-0.1325445709853775,-0.5226202154957106,-0.330404530019244,0.47248044034460096,0.19138662587588992,-0.7982236694855032,-0.2530384415948431,0.3050891237258051,0.3484518906107211,-0.6592109169043264,0.08962815664701101,1.0,-0.49381945854421,-0.3494891590775618,0.08650939594199974
advmod,0.027310005099779527,-0.03721741378372607,-0.25222287366360574,0.5678457765117575,0.6664992716338735,0.21626077203527175,0.15400283314996324,-0.10543916565174692,-0.1631246509182658,-0.0017900360135010072,-0.016659432803865205,-0.22626693999418085,0.16522518541925416,-0.2769228089156105,-0.1707843037446807,0.4533297912004026,0.38558936424078494,0.183502353193484,-0.2878615671172672,0.021237018222561438,-0.6997772488058169,-0.24442102494803025,-0.18985515828777327,-0.7053666505372419,0.28292530790043613,-0.07330765144929467,-0.18664318953637005,-0.09750374936131712,0.09514446997583419,0.12130696053349245,0.3187734125860307,0.0018948868930812844,-0.30437315391840636,-0.1540603011391721,0.20116035906268634,0.04522966406855264,0.29699414621635245,0.276942237899087,0.10568473629667943,-0.40768654105836966,0.31980112399492383,-0.06496270805224168,-0.4473389019066674,0.06291301042566717,0.15091659896065984,-0.5872507667992151,-0.49381945854421,1.0,0.16312034496965708,0.007202549817331241
orphan,0.0931548194444497,-0.4033797749693349,-0.18415984329787433,-0.1866953441513847,-0.25476430468179123,0.7540094198766683,0.8691032254566351,0.21529983958049012,-0.15722627336105258,-0.16455840782279765,-0.3855273264901893,-0.2000841006999613,-0.243200419738237,-0.009851429838756103,-0.06816862089865333,-0.19468562699028516,-0.45006819903641737,-0.12941481311442682,0.05301208691341395,-0.17743998815472917,-0.3111396986782672,-0.20493234038222594,0.13065130383061394,-0.19546856664352685,-0.3331585410571009,-0.3502855470775682,-0.14899054308266893,0.03302511577310186,0.7818021826070513,-0.11350642887302655,0.0677470872315222,0.2782371309295824,-0.14343544058805216,-0.11320029696920791,0.2815409958723623,0.19953151448695317,0.7404452322099222,-0.1959662351637663,-0.32774372647097477,0.00668953134169424,0.3876021377673496,0.33943607853521274,-0.3151599574267164,-0.2656747954386697,0.25033802310509606,0.049440541385378,-0.3494891590775618,0.16312034496965708,1.0,-0.2391121250181267
punct,-0.8919295104167536,0.9444907939317198,0.079611486074084,0.2949597450573507,0.3369586783690771,-0.14051647048503052,-0.35913324133655516,-0.6347050622296964,0.38999620924587847,-0.03717229495436962,0.05713096619881883,0.22957072944749413,0.5036752873148979,-0.032389776151095194,0.008814029873732258,0.5085959334665475,0.10515927171720514,0.07037031365727314,0.4332761168324029,0.9055058123244837,0.2491662715776652,0.4697113068108239,-0.5018398823629848,0.058702410271838555,-0.14944896131755972,0.31192692068489086,-0.582972576070306,-0.5360306698787743,-0.4410338441710308,-0.48884511092122485,0.09784059044401165,0.016360208234925545,-0.4639302018867683,-0.11508754774320042,0.04093569522407171,-0.2438218584711163,-0.22335732054345692,-0.16972925022182178,0.06302617208387407,-0.8048656977788261,-0.34054540189647475,-0.4173752515574135,0.32543504067255785,0.533232140863158,0.10493496223987318,0.11805799792902041,0.08650939594199974,0.007202549817331241,-0.2391121250181267,1.0
