,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
cc,0.283188135945919,-0.35426175883365324,-0.5774126056616677,-0.18830092322859884,-0.1468653127957152,0.9481993236845072,0.1319041216193951,-0.3231513804979859,-0.15265018329319857,0.23537010486217805,-0.059618564144471614,-0.5298455141934761,0.021771378833148742,0.028644708431544545,-0.537042960629864,-0.190331383167212,-0.6089316596868806,-0.16701493941127857,-0.28956769797745074,-0.37316413638559287,-0.026397953746904713,-0.02017453592337777,0.3839451493952974,0.0017083416088403626,-0.06288159101434714,0.06967697681494807,0.22788407312936054,-0.031168491541833952,1.0,-0.18150470069383698,-0.2783213441627503,-0.20372572742170728,0.0835563401912503,0.1141659573456816,0.10133444176920405,0.08902187431951393,0.8818549059483224,-0.05148209536334544,0.22537600395191917,0.15218802435659343,0.028173018958450407,0.2502521934084035,-0.5634369167579723,-0.4608133265146539,-0.23783677259381691,-0.4490151463613553,-0.5772836127382815,-0.18459166430957025,0.76121218342362,-0.31177635380847024
nsubj:pass,-0.214959535478804,-0.2815621401734312,0.5282653339885981,-0.004756068701448414,-0.18859434233266098,-0.054854476989322346,-0.060217567254437776,-0.25989508629480756,-0.20341604396690088,-0.0401771358643244,-0.15660276450384558,0.45058758261319404,0.20645790474491146,0.35261800195791604,0.6923360602460379,0.04471846875481508,0.10094706338533442,-0.18666920466344214,-0.5408345997737661,-0.20058454060529,-0.44507252646266304,-0.13891250876780437,-0.09054315253442663,-0.005008549086358851,0.13165862275203358,-0.35419707889008717,-0.39934116731332375,0.5047003485309141,-0.18150470069383698,1.0,-0.018463143349084082,0.1870304022510041,0.32450132347284827,0.6269500413631549,0.509249486467866,0.11448475916019282,-0.25800229259033475,-0.34175712231932964,-0.08952766532689362,0.5979402854020879,0.7222289423135431,-0.1051486882381084,0.10247565065937014,-0.1774261574367693,-0.44027869779192613,0.10179921239519758,0.3340038151739845,-0.22406382710720651,0.0036864985022176193,-0.23836949973786228
discourse,0.1277516672185503,-0.12452284987180082,0.22080235306175378,0.13740004051729054,0.20285017058441393,-0.17306899701351974,-0.18684829389028584,0.03772124461976671,0.7653008026733802,0.3431814263897584,-0.35437220033141237,0.059617247047129354,-0.08993729591986821,-0.4931080268110142,0.14146811794291217,0.16329329353731187,0.12457486078273755,0.14513025634586157,0.23869270976531168,-0.18913685407655262,0.2786463494481449,0.1433625042889909,-0.6295958471077681,-0.4101084095241099,0.7545933150453634,0.3003609498799902,-0.27677274625552406,-0.1428576483265444,-0.2783213441627503,-0.018463143349084082,1.0,0.5245489401532614,0.14488663785440503,0.24782883082107385,-0.701921582364801,-0.00694316963987475,-0.15372506646256695,-0.09748598745208838,0.3082024166067159,-0.0674907775623641,-0.31863727349078697,-0.15230412072581456,0.5432887767492174,-0.24934406670466205,0.5820051096925917,0.3071500614560235,-0.2306813274805462,0.17622576874357454,-0.37820927768189394,-0.10592062296893161
csubj:pass,-0.27752976598558626,0.31330015257539867,0.44025170243754064,0.5457272579272012,0.14321669177498328,-0.13163766313816327,-0.26098862488878166,0.3171997824287672,0.12026715750692685,-0.24563825537244027,-0.37248066127312945,-0.3252694569334676,-0.2803143557581243,0.2283861750239843,0.09702484554718097,-0.2824653513861776,0.0555637792195626,-0.5013297373731933,0.18972728250250248,0.27344026907767455,0.04555580917440762,0.24056941753927866,-0.4037558822840364,-0.054363349049919615,0.42599769654111375,-0.33709512544330533,-0.2396727841116505,0.23162819683173796,-0.20372572742170728,0.1870304022510041,0.5245489401532614,1.0,0.22789339579070178,-0.011199928015212326,-0.28355573460358874,-0.35616315778126234,-0.182858062721981,0.03705431430373103,-0.24398200833353384,-0.04712210379105702,0.029117091961367192,-0.09646230319361188,0.7612909417179905,-0.7168544811861209,0.03209435463729776,0.5538656830497088,-0.26734189628807503,0.45886161384214014,-0.3058147129886165,0.31441829603995936
acl,-0.29902347035500243,-0.1554931794449322,-0.12609791436577597,0.03495140390532534,0.000831814058182085,0.25933559130663186,0.37940303871001624,-0.39572682326046915,0.10436770140976218,-0.1297752665309304,-0.14871427602320902,-0.2871383807966558,-0.5745730017080399,0.13052086445277478,0.1847186650979662,-0.5133726393217369,0.28509763316852693,-0.4615403310475126,-0.30396595895190426,-0.0782322451772141,-0.3160177481657406,-0.024895119645626188,-0.0358712044724934,-0.4013427058711029,-0.22297994605081956,-0.3872531952679849,0.34850766152481133,0.5497220979989712,0.0835563401912503,0.32450132347284827,0.14488663785440503,0.22789339579070178,1.0,0.2249114815456736,0.3944361058083369,-0.4364557913415846,0.01788500397819464,-0.20281322673935445,-0.19803105067402343,-0.10189089982920525,0.011358585432097201,0.3986955559288042,-0.0283267342178139,-0.4467481557523276,0.2727163942951388,0.10466838989214929,-0.33810790774094907,-0.025412670108767358,0.212857348218547,-0.20192570183023595
expl:pass,0.087556688038493,-0.5465088689023485,-0.028939663995675338,-0.4626473642580621,-0.16369954613162147,0.3067402164232896,0.08733650221746032,-0.5591766630195928,0.15943760755450817,0.4762101340164457,-0.026006287842257513,0.192967125688964,0.23753541164956707,0.07065522720477578,0.5239074027034378,0.0024376848981401177,-0.2379068888174495,0.09641844199282065,-0.3734177722217565,-0.5419881519619819,-0.09844218296973575,-0.22807968804909004,0.05194819727090141,-0.12435640671079713,0.2803797402124923,-0.21396789398551405,-0.1952568507155811,0.25120589784609865,0.1141659573456816,0.6269500413631549,0.24782883082107385,-0.011199928015212326,0.2249114815456736,1.0,0.20013795726285977,0.4031746541750228,0.30842763611361146,-0.5024583427341084,0.44674351970944465,0.6575394126178686,0.22784425078145096,0.06965553453061717,-0.24675726027797018,-0.06403303656322588,-0.17646509847474492,-0.10547038922292785,-0.030415939042881087,-0.5178121837723405,0.028497702523673018,-0.505916218582
amod,-0.38727632101411386,-0.03721850022265164,-0.09541783656499203,-0.06038944149521226,-0.1798494914204216,0.16190675427847434,0.26246649940464656,-0.3240665308749612,-0.6471003865184929,-0.28589171934769947,0.20477189148599087,0.031761320093755395,-0.1597007274458005,0.5962402861840265,0.2754668658929579,-0.25742023060086505,0.08351478796476389,-0.271779922739645,-0.3402344084325129,0.0480636749620739,-0.7105974876350735,-0.24130417879288626,0.5386538389805324,0.3925883115140234,-0.585079924134599,-0.5650440335127559,0.15318799542664227,0.5489168786301739,0.10133444176920405,0.509249486467866,-0.701921582364801,-0.28355573460358874,0.3944361058083369,0.20013795726285977,1.0,-0.23270453499920896,-0.04829611473441201,-0.2993189652737186,-0.31636936373999447,0.16686222117373214,0.4651683566669649,0.24264153077313289,-0.4561174370244328,-0.0014723980916946735,-0.5599153163134776,0.07186379942285831,0.3465610774636469,-0.17437428021262244,0.2097986341206556,-0.06429046965501459
nummod,0.028939071846373444,-0.04305238750033813,0.008881810945131841,-0.2700966881798768,0.2503822540473873,0.05354758786504029,-0.45795260398456217,-0.21401561496889313,-0.019081930139571445,0.09231885357199991,0.5132492104806325,0.45430271896608526,0.8134317585807791,0.010341542625038017,0.10582521485045177,0.4896348090370645,-0.19001326061635535,0.5215110287695973,-0.5189976497985159,-0.036663379822327945,0.32188375231459776,-0.21225617822774004,0.1125318854605474,-0.3391781249120661,0.23922597500991713,0.47972784855747974,-0.405111741190729,-0.6064628556387297,0.08902187431951393,0.11448475916019282,-0.00694316963987475,-0.35616315778126234,-0.4364557913415846,0.4031746541750228,-0.23270453499920896,1.0,0.23165187515486335,0.2792430930329578,0.14163182265118254,0.5983984108648739,0.28954171082940017,-0.08868584215609787,-0.4008704105286366,0.44249042575526554,-0.25485097814455054,-0.6444715998197686,-0.14881904591878298,-0.19447901903326995,-0.0358349642694932,0.03774691782584725
conj,0.39982825756780893,-0.41328672173004843,-0.6692518032207824,-0.47509527147148484,-0.20553073708894645,0.8930566064711841,0.2755355108268486,-0.35526203780212284,0.023977537232974258,0.41990333404269387,-0.01959707773656223,-0.595078842452167,0.024066529770724297,-0.0408681066245621,-0.4068324971593056,-0.3284506246524859,-0.6521367448619921,-0.11803774876342231,-0.17850766040933194,-0.4496770332663878,0.28976563515309006,-0.017530270003222975,0.34896755670748664,-0.10206920054828657,-0.09465442146173733,-0.059277814462764776,0.3628182578659161,-0.03611533510787899,0.8818549059483224,-0.25800229259033475,-0.15372506646256695,-0.182858062721981,0.01788500397819464,0.30842763611361146,-0.04829611473441201,0.23165187515486335,1.0,-0.09530228467576023,0.43813929072828983,0.21631173841328813,-0.21938016389893658,0.3054733318767192,-0.528966885152627,-0.30272883314995075,-0.07312948462656217,-0.5012523346335346,-0.6604243618103235,-0.41392894834715804,0.6450885390731669,-0.3910381461667343
appos,-0.304669532789132,0.6428327282375856,-0.14977806200502644,0.24240419732828467,0.7045857237726914,-0.24661302450377542,-0.3671217361736132,0.09101304031200852,0.07531114244462103,-0.3607988392610943,0.2158658697898372,0.0505374869491265,0.3749349330069427,0.10659714690764854,-0.2212117543014742,-0.0927186082581807,0.33913398793370314,0.3480432576919228,-0.10861484586799036,0.6739223796030548,0.3985842899513845,-0.2118020354122221,-0.30120351657728284,-0.19440258604772429,-0.1910008759193325,0.4470989354048639,-0.06815812553115852,-0.37024939754400904,-0.05148209536334544,-0.34175712231932964,-0.09748598745208838,0.03705431430373103,-0.20281322673935445,-0.5024583427341084,-0.2993189652737186,0.2792430930329578,-0.09530228467576023,1.0,-0.2563704705624062,-0.41741570384697735,-0.12615568240313071,0.4428367837249233,0.07775665985226064,0.10046618366929827,-0.003694760869614988,-0.16164694205787114,-0.29369473891568937,0.3786282974983785,0.041403407872171456,0.688671192689809
case,0.7888689986270303,-0.7021690200506777,-0.3842638597552205,-0.7317927830056014,-0.3204969951372783,0.23297045740631642,0.47411144340413625,-0.38166407618202863,0.6718744208486258,0.9772268946253608,-0.5089445214203212,0.046242685618163165,0.18202293149096543,-0.576637962708843,0.05902666902764209,-0.11664101570741293,-0.32953534763054776,0.43115684525735687,0.2891463692795869,-0.7542649198441995,0.4242294637394022,-0.20524825940748134,-0.36781559964753147,0.05770288763746196,0.17186438325510422,0.16410965010723388,0.22759253169569157,0.18015379916352411,0.22537600395191917,-0.08952766532689362,0.3082024166067159,-0.24398200833353384,-0.19803105067402343,0.44674351970944465,-0.31636936373999447,0.14163182265118254,0.43813929072828983,-0.2563704705624062,1.0,-0.021016563784778043,-0.4865436729514095,0.17449399835940582,-0.0496603300393077,0.09972576342728523,0.34829180621873723,-0.10130472357476178,0.02827560420551551,-0.6770884330502941,0.289939375864564,-0.6707462159129673
xcomp:pred,0.0544189554985976,-0.36380688609996115,0.39957893787671767,-0.14203675418854608,-0.3462018219294366,0.2552593662643678,-0.26107336600043163,-0.16650263861235873,-0.3714797408108547,0.002247172378930611,0.2775857305723759,0.2910290014712742,0.43365490914477217,0.27908799794266465,0.24777085253295633,0.3823276940869112,-0.46952836151006583,-0.16019584259207148,-0.5779064492672744,-0.3535080919055207,-0.1379193431024551,0.01640184764149442,0.3376707143516938,-0.1920054392149823,0.32613763637435395,-0.13501969202651612,-0.373541366577398,-0.11056961786190128,0.15218802435659343,0.5979402854020879,-0.0674907775623641,-0.04712210379105702,-0.10189089982920525,0.6575394126178686,0.16686222117373214,0.5983984108648739,0.21631173841328813,-0.41741570384697735,-0.021016563784778043,1.0,0.6944355175883243,-0.4913710094841378,-0.2544700788233158,0.020663111547596445,-0.4584472840632237,-0.4573256510282419,-0.002705079597602058,-0.27770397126693397,-0.014932983115462034,-0.3201293129006523
aux:pass,-0.344636686047753,0.02921548423286951,0.5905709039633463,0.37686529521613565,-0.07707063881774573,0.013426466029793442,-0.4802956526851137,-0.07421778301747291,-0.6624129814481954,-0.466705553461038,0.2697804475524539,0.4558579051466494,0.4212689265467659,0.5638280031330986,0.1822434100546139,0.41572463210260446,-0.15038754112321698,-0.18973900925926282,-0.6190391044015047,0.08223593808835751,-0.585180748615509,-0.12313998481381334,0.25866487583718323,0.05867982222872614,0.1822195285558476,-0.0672278508739933,-0.5258003215613277,0.012484513339341018,0.028173018958450407,0.7222289423135431,-0.31863727349078697,0.029117091961367192,0.011358585432097201,0.22784425078145096,0.4651683566669649,0.28954171082940017,-0.21938016389893658,-0.12615568240313071,-0.4865436729514095,0.6944355175883243,1.0,-0.4080902443630455,-0.13951838007564607,-0.1164515577632115,-0.7066361879524791,-0.18539649308615824,0.255377521270754,0.18110655453314362,-0.03882780813330433,0.08660793507004945
advmod:neg,-0.22621605956555865,0.1314374032806943,-0.7250210539286919,-0.29412838395449065,0.4562931089686556,0.24739476611846734,0.32626894954622976,-0.44105486668028526,0.2470742065845729,0.13615593381973679,-0.06947531649682193,-0.3200701495619253,-0.11306051460081692,0.08891748902093186,0.09138933541158693,-0.675076857235672,0.33381591720608395,0.18792035643480573,-0.1190382201734728,0.18697606554310447,0.1301237461226026,-0.3338208910079793,-0.0919013167751319,-0.01102771658023328,-0.5263411966589072,-0.08622947789020777,0.35228233061617464,0.3168223486299106,0.2502521934084035,-0.1051486882381084,-0.15230412072581456,-0.09646230319361188,0.3986955559288042,0.06965553453061717,0.24264153077313289,-0.08868584215609787,0.3054733318767192,0.4428367837249233,0.17449399835940582,-0.4913710094841378,-0.4080902443630455,1.0,-0.26241127134361103,-0.12747688487827893,0.04655933247848373,0.06964316490753884,-0.3391397928296468,-0.16963997331633981,0.4138267925753791,0.13993219838095844
cop,0.0509118430941501,0.17316633435649195,0.6258043091716704,0.3445463121787089,-0.04753084960119593,-0.5448061097391008,-0.061732373420043556,0.5403376275869098,0.3722556259221811,-0.044254721900281936,-0.5979890154294908,0.02094478643585769,-0.2261607684742538,-0.19118540540011936,0.2501675369708021,-0.11692391286004952,0.3024592215284185,-0.25999670471501135,0.4015555718828419,0.15616371042832805,0.26886183574790956,0.33656264857441653,-0.7148464921014844,-0.047385466262901264,0.340148562661851,-0.14604144445042141,-0.19408372332359006,0.23338958361203357,-0.5634369167579723,0.10247565065937014,0.5432887767492174,0.7612909417179905,-0.0283267342178139,-0.24675726027797018,-0.4561174370244328,-0.4008704105286366,-0.528966885152627,0.07775665985226064,-0.0496603300393077,-0.2544700788233158,-0.13951838007564607,-0.26241127134361103,1.0,-0.29431877205273066,0.3212368101685506,0.5646280688818324,0.1455446825065585,0.24980726729261593,-0.34781266990465953,0.16114468656539863
obj,0.10273087475254372,0.029085380147058366,-0.02767958096492159,-0.4073167437036606,0.008142869679262255,-0.5000953459730165,0.047698846107763884,0.029668667167617117,0.003761334458885014,0.06975145496492056,0.47087062728763285,0.5732214800699028,0.3415614251514143,-0.22771678174659768,0.20953757589434946,0.4057567381777254,0.25032357703627706,0.5856086381853395,0.04318556195470034,0.05559445405597223,0.20546712894408786,-0.13847051059655263,0.13761259350183402,-0.01492921184967283,-0.2819510086046435,0.29330161555178114,0.0302171224844829,-0.3720097452825976,-0.4608133265146539,-0.1774261574367693,-0.24934406670466205,-0.7168544811861209,-0.4467481557523276,-0.06403303656322588,-0.0014723980916946735,0.44249042575526554,-0.30272883314995075,0.10046618366929827,0.09972576342728523,0.020663111547596445,-0.1164515577632115,-0.12747688487827893,-0.29431877205273066,1.0,0.12152423406253382,-0.30426475105708073,0.4889008855561929,-0.2931528886934806,-0.283794846319106,0.004890647056473582
ccomp,0.41954920375048743,-0.23780319963427973,-0.133868414924568,-0.24317407436480848,-0.10306090845108597,-0.18547301663075264,0.44444230030128606,-0.01120281415064425,0.7661723261793355,0.3568113492371245,-0.3155396410553031,-0.11066308236966925,-0.39320486918262676,-0.6892985987674878,-0.12019616593236201,-0.17245329586087962,0.20857367962066922,0.07571849566040406,0.39403459404801994,-0.2543045096838098,0.5045623494757161,0.13544306493906674,-0.5174479503267047,-0.5365725322166096,0.05684340769421881,0.20873173830986697,0.4862761474727264,-0.0023453692591496266,-0.23783677259381691,-0.44027869779192613,0.5820051096925917,0.03209435463729776,0.2727163942951388,-0.17646509847474492,-0.5599153163134776,-0.25485097814455054,-0.07312948462656217,-0.003694760869614988,0.34829180621873723,-0.4584472840632237,-0.7066361879524791,0.04655933247848373,0.3212368101685506,0.12152423406253382,1.0,-0.031113550515102676,-0.23167889502510655,-0.13888648805257195,-0.06761061279569901,-0.2992928170906933
fixed,-0.3466660753860526,0.32254996917155454,0.18863780550984527,0.4166260137457669,0.20994633319150985,-0.38772503049431056,-0.06515062835177736,0.31173125760534254,0.1316587677028311,-0.059209871790499066,-0.378024098985645,-0.10303728220972178,-0.4335991791028394,0.06612495432273673,0.31231649670567607,-0.15956857850261322,0.4070835228891732,-0.10522494226828105,0.5288406482595038,0.2837947460971476,-0.3371079833074142,0.12223629304196336,-0.254879004194377,0.534016965667573,0.17007333980252146,-0.30186955137185467,-0.2505852123233509,0.36238138663238995,-0.4490151463613553,0.10179921239519758,0.3071500614560235,0.5538656830497088,0.10466838989214929,-0.10547038922292785,0.07186379942285831,-0.6444715998197686,-0.5012523346335346,-0.16164694205787114,-0.10130472357476178,-0.4573256510282419,-0.18539649308615824,0.06964316490753884,0.5646280688818324,-0.30426475105708073,-0.031113550515102676,1.0,0.381185095585819,0.3810937887551976,-0.43611786129980906,0.29884615096412037
acl:relcl,0.028556353806363937,-0.037632282712956225,0.4163775421841061,0.000188121833999627,-0.23749990186782838,-0.6184419747618306,0.03113351487069385,0.1278620562151064,-0.18495135083837946,0.03607551158224443,-0.07394258053544069,0.6575156564188864,0.16416542789978383,0.026944168720647057,0.40396450888365876,0.35325410375794897,0.21709140144297417,0.28331569690841624,0.2795145914535763,-0.026822812766703116,-0.4095731352821879,-0.1655473598909228,-0.06134380223546677,0.5973444407805093,-0.05525794857023403,-0.07534406846773684,-0.23627022241437173,0.22552770966052874,-0.5772836127382815,0.3340038151739845,-0.2306813274805462,-0.26734189628807503,-0.33810790774094907,-0.030415939042881087,0.3465610774636469,-0.14881904591878298,-0.6604243618103235,-0.29369473891568937,0.02827560420551551,-0.002705079597602058,0.255377521270754,-0.3391397928296468,0.1455446825065585,0.4889008855561929,-0.23167889502510655,0.381185095585819,1.0,-0.09187211675312267,-0.37049897593939807,-0.045796222636730485
advmod,-0.6335380964536711,0.7888982921851321,0.2605147440384493,0.9567238930540655,0.6111713722174691,-0.2915787433226058,-0.7239477080697386,0.29461616927314427,-0.25683805904351653,-0.7054294746271487,0.30562706711667914,-0.03669694033438512,-0.030656080680002182,0.3539967657084798,-0.38642584829698134,0.2703744903657364,0.1573027431010575,-0.043074340170314786,0.1852739442307969,0.7342668265967005,-0.34772326865107456,-0.029996072039220736,-0.020412560800916767,0.11805714868626822,0.3423446752209937,0.2570790134259198,-0.37440396812384724,-0.3931931104257368,-0.18459166430957025,-0.22406382710720651,0.17622576874357454,0.45886161384214014,-0.025412670108767358,-0.5178121837723405,-0.17437428021262244,-0.19447901903326995,-0.41392894834715804,0.3786282974983785,-0.6770884330502941,-0.27770397126693397,0.18110655453314362,-0.16963997331633981,0.24980726729261593,-0.2931528886934806,-0.13888648805257195,0.3810937887551976,-0.09187211675312267,1.0,-0.5199164484621119,0.7985070244437952
orphan,0.4034768291549641,-0.5145482280312427,-0.46209190950081314,-0.4598413368778637,-0.3019495364500604,0.73572043009005,0.4870860176805743,-0.19669988763276863,0.03076493043525698,0.3375403333188456,-0.37377021176422237,-0.3805679131882891,-0.09339156657484705,-0.20902855366807196,-0.14531487507151922,-0.3892862967430789,-0.18231451267353666,-0.2080621878137059,-0.41846772800021564,-0.44157112723238046,0.1536914561469066,0.14414769136484099,0.11508798657433676,-0.13944151297784727,-0.40204193876301636,-0.037897466615991235,0.3460695237467911,0.28406486957889854,0.76121218342362,0.0036864985022176193,-0.37820927768189394,-0.3058147129886165,0.212857348218547,0.028497702523673018,0.2097986341206556,-0.0358349642694932,0.6450885390731669,0.041403407872171456,0.289939375864564,-0.014932983115462034,-0.03882780813330433,0.4138267925753791,-0.34781266990465953,-0.283794846319106,-0.06761061279569901,-0.43611786129980906,-0.37049897593939807,-0.5199164484621119,1.0,-0.4865156650640532
punct,-0.7553365006137893,0.9901621253067618,0.10761790909909784,0.6970229831063914,0.7653493700061987,-0.4365313442314815,-0.6618962189965104,0.3156372603287744,-0.3308911475997085,-0.7498214136797664,0.4802630806758245,-0.0030766618521701782,0.14825759082246817,0.5046545941725612,-0.1590832004633748,0.06495056304554415,0.3441749140648886,0.10912203250466831,0.09764197074035734,0.9742644518254355,-0.08547935781470918,-0.12134755163176143,0.03800057559302731,0.17871061443183645,-0.03488090636344228,0.13424230845425178,-0.3162939073832903,-0.3825488660788622,-0.31177635380847024,-0.23836949973786228,-0.10592062296893161,0.31441829603995936,-0.20192570183023595,-0.505916218582,-0.06429046965501459,0.03774691782584725,-0.3910381461667343,0.688671192689809,-0.6707462159129673,-0.3201293129006523,0.08660793507004945,0.13993219838095844,0.16114468656539863,0.004890647056473582,-0.2992928170906933,0.29884615096412037,-0.045796222636730485,0.7985070244437952,-0.4865156650640532,1.0
