,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,compound,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nsubj:pass,-0.20373256037434917,-0.10079732692969587,0.024024832928382023,-0.06433276420037191,0.18817258431882788,0.6180880663291656,-0.06306478747818108,-0.0066743149090746435,-0.31281666011497744,0.19211968923906433,-0.1993519845137262,-0.14585986212666982,-0.35025246974163066,0.5680315089963811,-0.44087994231894445,0.535817902424518,-0.8620692629842,-0.8400245890003563,-0.4330821565371882,-0.5071846973918603,0.06539874873699184,0.6047856579336169,-0.63384394152067,0.3448486012259625,-0.034719060633539536,-0.052528743230383326,0.05258966558933648,0.866800407471512,1.0,-0.08025747941294044,-0.07611289219269954,0.6097830306296216,0.37899607709271227,0.14634527075930748,-0.012000362287447825,0.8275799242148539,0.010605956225220705,0.057890275252007406,0.19858289734230514,0.13216707654798338,-0.63384394152067,-0.019630571362705105,0.09587186011057484,-0.31183846652995384,-0.3861411682749756,0.1251431184949025,-0.287245523899146,-0.03200795832431935,-0.2295425973574658,-0.19852131562701106
discourse,-0.706023036874097,0.8071561110875682,-0.4541971151562457,0.39411124615975257,-0.26774882747879286,-0.11961148416667898,-0.8779528755429309,0.962389697601848,0.8480939554145998,0.15704407797580774,0.2058004852926402,0.4411797353003482,0.2266583616683444,0.17360207532512312,-0.15805375705903302,0.5235673006882183,-0.23485411953876595,-0.27219706420909534,0.7360265289587214,0.6821268796601777,0.912413685241867,0.20173389254152807,-0.30779137430305104,0.11108192967651809,0.11976946658059758,-0.7031258218985347,-0.8597177903804016,0.09505726227920928,-0.08025747941294044,1.0,-0.30170673446149426,-0.6029677725638912,-0.3428239655877254,-0.7701947595583447,0.30894568122308347,0.018659420381826983,-0.29717944539949914,-0.3046897476108289,-0.519113506512998,-0.12869271701175208,-0.30779137430305104,0.9229017857791245,-0.5530413907623439,0.40251499247444267,0.8180707343079299,0.3789919022093569,-0.04627341041013729,-0.16029102567123413,-0.12237187285462532,0.7777719169678531
csubj:pass,0.17486555662176229,0.18771866894687145,0.8550535828842253,-0.46201444093809363,-0.07213556888418483,-0.39668516397693354,0.231380321348404,-0.33565146773398147,-0.3082532559846802,0.3228329896466503,-0.4790914785054604,-0.07703024196740815,-0.3814044743355373,-0.027980592576097814,0.5032034111358042,-0.42374142106078605,0.06651348534069113,0.11459261100057407,-0.039299546379341785,-0.3816426561378309,-0.42942522559985624,-0.22560074702182034,0.263593943409484,0.6677613429224842,-0.4251569100613456,0.684716430944691,0.2682835881703918,-0.061111985048992096,-0.07611289219269954,-0.30170673446149426,1.0,-0.020801477603124573,-0.4436073285385908,0.20417576282362485,-0.6807281381123996,0.17535142471768753,-0.1424975750909218,0.5394163847181898,-0.5009331372726937,0.8733558586518466,0.263593943409484,-0.5875032167384848,0.35586072535994107,-0.43224481670972703,-0.5641493697165061,0.09923992780415494,0.0029040765421283624,-0.39236057062909957,-0.07358204871155023,0.07275145658889938
acl,0.037719423564765486,-0.3750823198879293,0.021975954211458492,0.08418480804924333,0.6475712775735194,0.7369169490627202,0.3633188499107165,-0.646542676035368,-0.4384300433798462,0.18211758688296167,-0.5044896238058673,-0.3106870512130305,-0.14689840712286473,-0.1703104642113826,-0.25193513891681596,0.02582216888012328,-0.22131805436271276,-0.5379505380731778,-0.3906376813515959,-0.5457313920481505,-0.3975711907396115,0.04930716860880244,0.04877947200214011,-0.2602575593565882,-0.21855035704743533,0.3308681618777701,0.309567554435,0.2543607240923492,0.6097830306296216,-0.6029677725638912,-0.020801477603124573,1.0,0.5739905240525384,0.25083180029489355,-0.36552060779246565,0.26198943244153317,0.1479357540386873,0.1883562324685519,0.2955706158056901,0.16505477191685147,0.04877947200214011,-0.5104600358421169,-0.05596841376442776,-0.00013105189585820167,-0.5714077569542437,0.13653170918057334,-0.15190072950843098,0.5263291500688843,-0.5560490898458177,-0.3125622894538761
expl:pass,0.3773712111774836,-0.4729778516172744,-0.18977434990045028,0.5720907995720902,0.7603399441501987,0.5099181632386556,0.48272378189334153,-0.31340219818149395,-0.45904945576481776,-0.6389211105606623,-0.2725480216478902,-0.7970478958748815,0.5636881880567773,0.2203708777168745,0.023336149053131743,-0.22966805502411963,0.019973748543806465,-0.28306381864276775,-0.44381198415249873,0.06552423528657204,0.04269889294346719,-0.2527099902311963,-0.4137628016464738,-0.39573811152011745,0.3932363496269958,0.009722621400132404,0.46351077503262733,-0.0074551982508533985,0.37899607709271227,-0.3428239655877254,-0.4436073285385908,0.5739905240525384,1.0,0.4958697540256041,0.48515118747170805,0.2712045925525777,0.3676679616135417,-0.6605765288833153,0.3299877601585828,-0.29049454391068674,-0.4137628016464738,-0.22079174302277665,0.22987483551445057,-0.25609613559748007,-0.3544131095980565,-0.5091170274397001,-0.6633332526208713,0.7398296079459411,-0.10104669454225951,-0.3483819514685215
amod,0.900692537272292,-0.8157129951629968,0.5213311129370313,-0.28672250779467945,0.1467288525577131,-0.08818207197505483,0.8867374383018521,-0.6367283565552303,-0.9627544678954724,-0.6200353018363434,-0.015494728691016932,-0.730402856930915,0.019263426095626587,0.39245040069369735,0.3052415332473409,-0.5600628620483972,0.10549156172540894,0.3139742159198598,-0.898024756954142,-0.4538004384996438,-0.6024489431063567,-0.16215310410665154,-0.22303759171993937,0.18103637768569303,0.27665959405431717,0.5043046273458943,0.979935861973531,0.03713175996846777,0.14634527075930748,-0.7701947595583447,0.20417576282362485,0.25083180029489355,0.4958697540256041,1.0,0.22973336519136775,0.3026267852515467,0.3576182617282663,-0.1534077219197486,0.49032303193452464,-0.005367464265059623,-0.22303759171993937,-0.7254687605936447,0.9180128839251194,-0.8219878474087349,-0.791998482437658,-0.795649639299833,-0.3363424907312566,-0.009820844289186404,0.5462288829237875,-0.839398466895881
nummod,0.26485765259824307,-0.2190776798276367,-0.4152514657423654,0.4083088361405888,-0.02086568252601865,-0.0711352471451924,0.031099848396214772,0.4354913394329198,-0.01733633517371733,-0.7925419698273234,0.45396341037353083,-0.36165088753890356,0.5709202255559509,0.5473716778004577,-0.0073028108855636474,0.04874267990066253,-0.018326351088643084,0.12639556578288472,-0.19042552097703663,0.5057422539926247,0.4833659646798246,0.012897349463446825,-0.6432782530381632,-0.16778858147015407,0.6722594449558756,-0.5067519854950587,0.0979831024561419,0.013033569199376187,-0.012000362287447825,0.30894568122308347,-0.6807281381123996,-0.36552060779246565,0.48515118747170805,0.22973336519136775,1.0,0.1180490775603214,0.2564564031697187,-0.8476881383380467,0.30320845115175904,-0.7010932594365382,-0.6432782530381632,0.454109792406872,0.25902132880006135,-0.22547673870523288,0.29901698589394177,-0.6353452326375488,-0.4116512601767893,0.13005633456485344,0.5517591939482587,-0.17956901961678065
conj,-0.08088394849176543,-0.014798470622715247,0.4062949513161409,-0.0836957111610501,0.04990860257589825,0.3824714442172226,-0.0640372698693504,0.0804549027801798,-0.40618234675991705,-0.07534462533415512,-0.11531198485070832,-0.34319225281181187,-0.17758116442169317,0.7769380136261111,-0.24448933833100275,0.2386322660198078,-0.7026117943760913,-0.6528459426775068,-0.44850426498087176,-0.4008363764136087,0.18610150885884225,0.49774383406922645,-0.7212816626692026,0.6441349257000807,0.2799209024275658,-0.10578951576763085,0.1600788149723093,0.7986406275699758,0.8275799242148539,0.018659420381826983,0.17535142471768753,0.26198943244153317,0.2712045925525777,0.3026267852515467,0.1180490775603214,1.0,-0.23939989945808457,-0.12754724488608757,-0.039241830772045856,0.371693219899363,-0.7212816626692026,-0.08582328902484325,0.36400687951914235,-0.6059719035457615,-0.4128396318093864,-0.03465988345344975,-0.5792770315657054,-0.23305582262743815,0.012395705392855191,-0.1598572345625825
appos,0.5880074513571978,-0.3208803074407112,-0.32083591956596674,0.047447724857910475,0.2657637176592049,-0.3640838194675035,0.5855642333407616,-0.11430672436846889,-0.2761144811964042,-0.22863765548573706,-0.28037909373590253,-0.2860592315213188,0.04039219123618721,0.16321258022568094,0.5414678267691435,-0.06714463969912182,-0.050208165290917546,0.17978701926261206,-0.26919627834095156,0.11487324849545687,-0.284527283596215,-0.3580822647933905,-0.2571265422497036,-0.1116892230607054,-0.42809191441923444,0.5376951126422852,0.4100585545002887,-0.225771883542083,0.010605956225220705,-0.29717944539949914,-0.1424975750909218,0.1479357540386873,0.3676679616135417,0.3576182617282663,0.2564564031697187,-0.23939989945808457,1.0,-0.1192496163504327,0.2763998901190817,-0.4459332589450329,-0.2571265422497036,-0.08852779096494448,0.35621149870797086,-0.2850619268521033,-0.3320746170111343,-0.639116608467232,0.12342208403457397,0.20424131691954378,0.24374016141079521,-0.2714857323590535
case,-0.16677705615966004,0.01562835826171163,0.29911205664033447,-0.7750543641176132,-0.4124503172026787,-0.09571235173300661,-0.031395850788220596,-0.3160452823817208,-0.034969109413392804,0.8278109884453241,-0.05390977284606852,0.6137453518394256,-0.8901192024416336,-0.3375631677512176,-0.15189359165737526,0.22167564570845968,-0.20569630512545808,0.033162751268692246,-0.024787482901039326,-0.6695250304706624,-0.606233018608149,0.3304582808453343,0.514877298346442,0.2815682169576677,-0.6974908757584349,0.4417975402189155,-0.05709893982943914,0.22061773702744752,0.057890275252007406,-0.3046897476108289,0.5394163847181898,0.1883562324685519,-0.6605765288833153,-0.1534077219197486,-0.8476881383380467,-0.12754724488608757,-0.1192496163504327,1.0,0.05018479092857485,0.392700284660007,0.514877298346442,-0.3150424389122085,-0.0962828051123862,0.13572396345823198,-0.23188718260576818,0.5110049638650588,0.741719259124248,-0.5082598777729421,-0.15134320742627405,-0.09116391147452611
xcomp:pred,0.4228356291923436,-0.8752864236786462,-0.2296769160116065,-0.37071298722014623,-0.20189078491179085,0.26052141759440506,0.42619617270534293,-0.3847108972661535,-0.480280378837847,-0.25567000774287246,0.5616762457848644,-0.02104060337599409,-0.25380897169071764,0.10334804052250864,-0.44634970708760613,0.15055057936958458,-0.10932547090649279,0.2205893878404322,-0.7225830703855737,-0.4758898315259231,-0.4859560549466074,0.3997587127709373,-0.05428759392220925,-0.34167422219558025,0.23339414428998279,-0.04705274150766619,0.4682400825006113,0.2696045639042432,0.19858289734230514,-0.519113506512998,-0.5009331372726937,0.2955706158056901,0.3299877601585828,0.49032303193452464,0.30320845115175904,-0.039241830772045856,0.2763998901190817,0.05018479092857485,1.0,-0.6531654444700075,-0.05428759392220925,-0.1910913552855997,0.31580179096184074,-0.10899021128435968,-0.17526720350268038,-0.36975836557536196,0.2960630680961855,-0.03658463583940041,0.4817110765516068,-0.8607323862115334
aux:pass,-0.16758965462886066,0.3784823861334197,0.7848427940410531,-0.1656245178325638,0.15300024073843818,0.00854506649539542,-0.03571691430643875,-0.2545183153078414,-0.1499106374237018,0.3787724929178989,-0.5825900940658272,-0.1148139175416431,-0.21523350518006873,-0.06970540831147516,0.2400339313437626,-0.3044108507665214,-0.020354989796253345,-0.2581817458087574,0.1199493935998233,-0.3180061497201847,-0.14125868351888365,-0.1348781989196654,0.2054447767296554,0.563468518910405,-0.25138400302961605,0.4030402864928181,0.03193000380963593,0.07270440388493986,0.13216707654798338,-0.12869271701175208,0.8733558586518466,0.16505477191685147,-0.29049454391068674,-0.005367464265059623,-0.7010932594365382,0.371693219899363,-0.4459332589450329,0.392700284660007,-0.6531654444700075,1.0,0.2054447767296554,-0.46954197386005864,0.06416201166898396,-0.24043410303909515,-0.4363613693539132,0.38319333581281495,-0.25427599730618855,-0.15780206612740932,-0.42952790441027183,0.29155973225547754
compound,-0.057681251743842726,-0.019699685514748214,0.12419165804123805,-0.19086221682134852,-0.034327235871049966,-0.07186295988684667,0.066965034354761,-0.4753199709194623,0.17324960260343805,0.36046596006694803,-0.02901758932157589,0.34841791519063925,-0.11155455737575128,-0.9301333647755998,0.023991343934685338,-0.3717967659289232,0.6780739274640355,0.474393321694033,0.31083365002756264,-0.10833410836902797,-0.464176750227861,-0.3315682786436133,1.0,-0.43936871832791646,-0.2815927390083878,0.2445161570719968,-0.060190960309086446,-0.583115207073924,-0.63384394152067,-0.30779137430305104,0.263593943409484,0.04877947200214011,-0.4137628016464738,-0.22303759171993937,-0.6432782530381632,-0.7212816626692026,-0.2571265422497036,0.514877298346442,-0.05428759392220925,0.2054447767296554,1.0,-0.3544657631094283,-0.3544135407603879,0.5452949526839201,0.10177461497788015,0.4002671761128086,0.5201835391557301,0.12533800753156513,-0.2823827239657497,0.07298131352545657
advmod:neg,-0.6311367410605511,0.5869164254408317,-0.7231735377265945,0.35667998819785957,-0.30431507951756576,-0.04571042522345105,-0.8005986355311643,0.9405671908699743,0.8180540183383307,0.12037237961305489,0.3713582725420606,0.5094790078579587,0.16651524720860264,0.17648735173373556,-0.30182330790796386,0.686937954471191,-0.3107617218139194,-0.2401825781579017,0.598985499165824,0.6366139577687515,0.8309484648241408,0.32049036956803234,-0.3544657631094283,-0.08941600987786276,0.10397054203843054,-0.7541087459151424,-0.8148252265773664,0.1535235291529323,-0.019630571362705105,0.9229017857791245,-0.5875032167384848,-0.5104600358421169,-0.22079174302277665,-0.7254687605936447,0.454109792406872,-0.08582328902484325,-0.08852779096494448,-0.3150424389122085,-0.1910913552855997,-0.46954197386005864,-0.3544657631094283,1.0,-0.5637194808674718,0.4793609032253065,0.8650816746972322,0.2783631808694227,0.12359015716940895,-0.10967043611544335,-0.01450294403137603,0.5810201056575844
cop,0.858675493537257,-0.611900734156294,0.598722454116129,-0.42540267881843397,-0.11399841493655484,-0.3832599382829924,0.7450852287336273,-0.3749608931633921,-0.8542163722813264,-0.5485310800775102,0.050888048507814934,-0.5917738130894009,-0.09894606656500858,0.5872363124244683,0.43370109411969593,-0.4668433345630477,-0.02058026784823662,0.37038601606823707,-0.7993736872763195,-0.37350139539329924,-0.48881510185101806,-0.0887614880292181,-0.3544135407603879,0.4882824041984194,0.19593311215414233,0.5001535089879058,0.8696809352459636,0.10664383343028506,0.09587186011057484,-0.5530413907623439,0.35586072535994107,-0.05596841376442776,0.22987483551445057,0.9180128839251194,0.25902132880006135,0.36400687951914235,0.35621149870797086,-0.0962828051123862,0.31580179096184074,0.06416201166898396,-0.3544135407603879,-0.5637194808674718,1.0,-0.9427533542072172,-0.7117402825425116,-0.8074565984023226,-0.2683769763052843,-0.3246661868111271,0.7160555414732819,-0.7056552078747859
obj,-0.6869527520765909,0.40130135364967384,-0.6411787503748656,0.32234253495707843,0.021146799705720278,0.2894122719722152,-0.595916711033627,0.23562196812410266,0.7952560891359562,0.4598820470075998,0.12227740210886909,0.6299050221412188,0.09927748108246148,-0.7420898963646768,-0.42439953518026335,0.34772077223726433,0.23118921237830517,-0.08552162995778145,0.7198156816772415,0.3514079931463765,0.3025314552874545,0.02146840076235911,0.5452949526839201,-0.6688729264454097,-0.1605709722050057,-0.45808356269963185,-0.7458243387655404,-0.27554984876561267,-0.31183846652995384,0.40251499247444267,-0.43224481670972703,-0.00013105189585820167,-0.25609613559748007,-0.8219878474087349,-0.22547673870523288,-0.6059719035457615,-0.2850619268521033,0.13572396345823198,-0.10899021128435968,-0.24043410303909515,0.5452949526839201,0.4793609032253065,-0.9427533542072172,1.0,0.7383173762874722,0.6935870921842406,0.4426081320892431,0.3256400332296561,-0.5505666521241719,0.5251100982997794
ccomp,-0.6417073186695667,0.5261078714772692,-0.6588117567223555,0.34326885636393756,-0.3400955026132033,-0.0347949135274102,-0.7927683970997531,0.7408441306240278,0.8969021847179504,0.11999089532285205,0.4982898667657376,0.6033458842291047,0.2615691018367923,-0.24019811666860336,-0.35756017651340805,0.43904738012088224,0.11044834685620902,0.050571005900960135,0.7256036175766242,0.659038065635472,0.697626581275332,0.16313784876158632,0.10177461497788015,-0.36679239368040006,0.21130839238491164,-0.7985418305548554,-0.828777528714015,-0.1541985154622498,-0.3861411682749756,0.8180707343079299,-0.5641493697165061,-0.5714077569542437,-0.3544131095980565,-0.791998482437658,0.29901698589394177,-0.4128396318093864,-0.3320746170111343,-0.23188718260576818,-0.17526720350268038,-0.4363613693539132,0.10177461497788015,0.8650816746972322,-0.7117402825425116,0.7383173762874722,1.0,0.41192453541811436,0.25680379028120753,-0.015592659502582203,-0.0649960297950351,0.5785894857989968
fixed,-0.8982315115213554,0.5986759377197471,-0.10996897178661488,-0.02718379444170935,-0.12291463581806253,0.4024033071005636,-0.745598346428097,0.1983991731366799,0.6188934191011893,0.8285269008837428,-0.07570096891790641,0.6909039303646053,-0.34701217426913444,-0.4616505238856125,-0.5353710082462901,0.48826736958614714,-0.2065953412564316,-0.469872213705888,0.5963709456673574,-0.1080008245583788,0.23458388950800965,0.37113936117439394,0.4002671761128086,-0.03777493271863934,-0.30362875629200176,-0.31571397353151665,-0.7589862778296801,0.22866084818338545,0.1251431184949025,0.3789919022093569,0.09923992780415494,0.13653170918057334,-0.5091170274397001,-0.795649639299833,-0.6353452326375488,-0.03465988345344975,-0.639116608467232,0.5110049638650588,-0.36975836557536196,0.38319333581281495,0.4002671761128086,0.2783631808694227,-0.8074565984023226,0.6935870921842406,0.41192453541811436,1.0,0.3330670888570616,-0.07525050580085979,-0.6994384635837522,0.5760548372628987
acl:relcl,-0.14156959626324384,-0.03587396895669407,-0.264740234570056,-0.6113179963952194,-0.5967933395834987,-0.29198944256490816,-0.1403155461276014,-0.005443236942589155,0.2890089911955526,0.6243859997299676,0.35341273553260594,0.8226828902067045,-0.6686211337558168,-0.4327055969143923,-0.19678386755090096,0.3736054581737329,-0.026821492482080746,0.34978495892813033,0.15230453192470625,-0.24694694709248585,-0.4069277978149479,0.28802396252975654,0.5201835391557301,-0.12182636491454421,-0.5791006288779216,0.13012880824894296,-0.24547045202138942,-0.031075380377469788,-0.287245523899146,-0.04627341041013729,0.0029040765421283624,-0.15190072950843098,-0.6633332526208713,-0.3363424907312566,-0.4116512601767893,-0.5792770315657054,0.12342208403457397,0.741719259124248,0.2960630680961855,-0.25427599730618855,0.5201835391557301,0.12359015716940895,-0.2683769763052843,0.4426081320892431,0.25680379028120753,0.3330670888570616,1.0,-0.438331101204814,0.12212395125713224,-0.07173297370204203
advmod,0.032460386155344585,-0.07738593631828207,-0.36967039837516685,0.812039274344671,0.90541998268286,0.48691030564029275,0.21887370464788247,-0.2818614720787232,0.031421468346864795,-0.3173366046491459,-0.4767036770474411,-0.5031714220178066,0.7075085090835658,-0.41216406425733837,0.09387139754432096,-0.3105088389592327,0.4024501058187202,-0.2090343446584775,0.15457474282257164,0.366506364332721,0.14448127324609708,-0.5726015236552716,0.12533800753156513,-0.7407985539226337,0.13161071909801234,-0.01002156583786595,0.057850277728587064,-0.46110090837919654,-0.03200795832431935,-0.16029102567123413,-0.39236057062909957,0.5263291500688843,0.7398296079459411,-0.009820844289186404,0.13005633456485344,-0.23305582262743815,0.20424131691954378,-0.5082598777729421,-0.03658463583940041,-0.15780206612740932,0.12533800753156513,-0.10967043611544335,-0.3246661868111271,0.3256400332296561,-0.015592659502582203,-0.07525050580085979,-0.438331101204814,1.0,-0.5604768408747546,0.13982297847940794
orphan,0.6220208989569275,-0.5010614773102968,0.15514505356003305,-0.4718541301533605,-0.6135597208513791,-0.5632546306902375,0.34097246604625947,0.07728012039165924,-0.3824095997922729,-0.5258191445925231,0.6606009045731405,-0.09245204694696221,-0.10059368393623261,0.5055168280426773,0.15506086971411792,-0.13965104835366998,0.03767435443414688,0.6421557231995856,-0.5225533554366287,-0.06832086071060463,-0.21506528076371617,0.15564348689864532,-0.2823827239657497,0.27309978528818607,0.3559273640677349,0.0003658461182572195,0.4648442941935115,0.05579871537532611,-0.2295425973574658,-0.12237187285462532,-0.07358204871155023,-0.5560490898458177,-0.10104669454225951,0.5462288829237875,0.5517591939482587,0.012395705392855191,0.24374016141079521,-0.15134320742627405,0.4817110765516068,-0.42952790441027183,-0.2823827239657497,-0.01450294403137603,0.7160555414732819,-0.5505666521241719,-0.0649960297950351,-0.6994384635837522,0.12212395125713224,-0.5604768408747546,1.0,-0.590481119606262
punct,-0.7221996677464981,0.9709216408957035,-0.2589095365386612,0.5177554740417326,0.1339912660559415,-0.09384432032014933,-0.7262550005810249,0.6330044017617436,0.8408970299306966,0.3902467152119078,-0.3507303139994458,0.333755106274519,0.27188308005838396,-0.24457636200245025,0.13719850389016988,0.21513486347136854,0.02267374795669029,-0.32512490260797805,0.9439490890318256,0.6531133976087514,0.7082025686168755,-0.21652512886168526,0.07298131352545657,0.025777744430841378,-0.24499449029787998,-0.29158414599538046,-0.8218196126937317,-0.22925173011325867,-0.19852131562701106,0.7777719169678531,0.07275145658889938,-0.3125622894538761,-0.3483819514685215,-0.839398466895881,-0.17956901961678065,-0.1598572345625825,-0.2714857323590535,-0.09116391147452611,-0.8607323862115334,0.29155973225547754,0.07298131352545657,0.5810201056575844,-0.7056552078747859,0.5251100982997794,0.5785894857989968,0.5760548372628987,-0.07173297370204203,0.13982297847940794,-0.590481119606262,1.0
