,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
csubj:pass,-0.40432043737798257,0.39549776481383586,0.5214943015411371,-0.4215480305752141,0.624251710379374,0.2793737375797825,-0.05554440839358666,0.048727743926181386,0.380952315584405,-0.6006846929059639,-0.698092831548878,0.554624938917917,0.17934883680088543,-0.46325912973236594,-0.29963507657502014,0.013133426202858369,0.435486468816475,-0.21291466840086215,0.3871808980442443,-0.24842129886907371,-0.2562095805791651,-0.8155110150490898,0.7157265892510988,0.566746111473708,-0.5570695365307617,-0.21841323623612197,0.41038148841452426,-0.3502706231723937,0.3537040641249074,1.0,0.5509424687575825,0.7849612406021974,-0.5225233726125935,0.28182637013591516,0.03939890004461821,-0.2828186620738863,-0.4906619066933287,0.7013371535984925,0.06744004705731309,0.6598247944425235,0.7458739423149939,0.6837274329661575,0.038448836101233,0.01615826127264357,-0.16919084299349935,0.24388378230200544,-0.44850354589980823,0.22790956742875765
acl,0.1263701071349984,-0.378939944319841,0.507035543590641,0.3007261340955388,-0.12154470228521896,0.7364914280107081,-0.08693557092875849,-0.28375154881821013,0.5894327627744611,-0.7857313902371453,-0.5007257725288069,0.9321729011589832,-0.37375779113745466,-0.5443005332066865,0.4086432462404066,0.3543322842873558,0.3247057300534476,-0.25625933048481436,-0.17928755499378837,-0.6793403713871923,-0.4478337425351229,-0.7943131388397193,0.034050170225931944,0.7824035698510919,-0.6063829805941906,-0.1584579590856455,0.7877241979153984,0.4655607691803155,0.5390972978414185,0.5509424687575825,1.0,0.16512071578657225,-0.5907955118383722,0.21462032126697275,0.6637126670110058,-0.2802147568934101,-0.8746296313711468,0.5252946976525995,0.6357320388661684,-0.13390675257459236,0.6048315938744011,0.3378618889455287,0.0034230767210907025,0.08743906401805372,0.3708471748097866,-0.4626623881869205,-0.4071092673006549,-0.25056191417413837
expl:pass,-0.16338410884723717,0.33466505984370865,0.7499334886058021,-0.309468684940631,0.6284793215234912,0.012515092788758944,0.033751230016399854,-0.04218602836353045,0.04755227363896918,-0.1290525564997635,-0.7916688260323184,0.127564208265797,0.6997420969945783,-0.10418314999942736,-0.6456442722242174,0.011212787987130485,-0.02172354708241706,-0.3496012447226751,0.18635225655712573,0.17158469295650464,-0.16887831380373144,-0.46160978544724085,0.44795068441118857,0.010123428724231661,-0.27454139047989906,-0.017747118366739527,0.17849607088164535,-0.7443279944416098,0.5527070348908157,0.7849612406021974,0.16512071578657225,1.0,0.006478396225762941,0.4261804033787507,-0.3397182552236313,-0.4757319379796748,-0.1037904239849693,0.2511072535082083,0.16653207685962476,0.648289388906881,0.5369083059850969,0.658911972387393,-0.10571835906014604,-0.11293540793023348,-0.2514558499400777,0.4426208887502005,-0.02561365326577634,0.005876327085243292
amod,0.6784055191191419,-0.37418718200211637,0.03479656492999322,0.025744786037105682,-0.2477832212064368,-0.2612165609819748,0.3732821534248444,-0.2597209019798496,-0.7682220944102304,0.8368856999130393,-0.02444376923806381,-0.8007375561244302,0.6384202386125122,0.9231320305590209,-0.22784331768718696,-0.22527424075344796,-0.8804149530718229,-0.3872308977789145,-0.6291681625526551,0.5019034323917959,0.04431263436389121,0.4372529621953513,-0.49044852595665805,-0.8994799783956748,0.7392597944416406,0.584140317556638,-0.22147230537637505,-0.37541076262865314,0.13317008238692346,-0.5225233726125935,-0.5907955118383722,0.006478396225762941,1.0,-0.026997669948647225,-0.20639297708924376,-0.5067985687762598,0.6665207303909246,-0.809516680331949,0.13452014802028714,-0.41311174777273013,-0.38482466704933715,0.05513263531093455,-0.4296590524719128,-0.26816196640835016,-0.1370442577457693,-0.07630948704986885,0.8326604310586878,-0.5098965643004029
nummod,0.039820616472880065,-0.15085312697952286,0.5962756278315698,0.10284738494258185,0.48423761859923364,-0.21123748148862417,0.23897688259837954,0.33603169003104566,-0.17057361494100765,-0.23238138154446833,-0.32586693698010377,0.15426781673157827,0.33781407855887263,-0.14890903377805595,0.21218698496345728,0.6843946853192883,-0.26543500245203816,-0.4383806782053264,-0.10735331484479119,0.5240387834896184,0.21367139625696488,-0.2390962294779443,0.07228443045061869,-0.17098158956827036,-0.6563096062209284,-0.31708430219591743,-0.16469688481153572,-0.10403563067761802,0.6638736982086826,0.28182637013591516,0.21462032126697275,0.4261804033787507,-0.026997669948647225,1.0,0.02419120120046764,-0.31452982524751355,-0.12367917802082294,-0.14353943168980404,0.16758384599293177,0.142761614142695,0.7207621119898863,0.06996551156580573,-0.17950254269120544,-0.1388837727236643,-0.1818615174691685,0.13050386073788417,-0.39100717742148894,-0.27832918752618
conj,0.3927228996409535,-0.6639426281184038,-0.0007992714382672636,0.29046063581592874,-0.4958074644861455,0.760338485043185,-0.0906125536440136,-0.020379493871537886,0.2478608981670674,-0.5610576775047595,0.03041099061691186,0.45054144896295933,-0.5847587835711088,-0.059457755341960794,0.8082144130878639,0.3797690974191428,-0.12987409981180925,-0.5347697212438705,-0.4590307012531495,-0.41374862069743207,-0.021582556737926535,-0.5911879524656534,-0.08426307269395548,0.3856432426760903,-0.25907703647264474,-0.1536483483873529,0.6918475244925854,0.7717362165942615,0.2993367316556107,0.03939890004461821,0.6637126670110058,-0.3397182552236313,-0.20639297708924376,0.02419120120046764,1.0,-0.297334182695163,-0.669583357583195,-0.02079641802800271,0.462793501492925,-0.6436892059199376,0.2913308658729162,-0.006004876735055484,0.09122942817651743,0.33896005640186794,0.0023195506810856814,-0.9173367596969051,-0.2646555773690478,-0.23762589545498836
appos,-0.7072473876610844,0.5213076293879026,-0.5840191609580024,0.1095485116870593,-0.025517896914808855,-0.26884211371394817,-0.5298512039179221,0.45700629292167877,0.4413487676671269,-0.15474439622416336,0.7375209456012598,0.040137918096788065,-0.5840166891132654,-0.5512158458586384,0.03624613780593979,0.06258949738531977,0.5932844124519807,0.7661497482395506,0.7102815283940043,-0.014933596985130013,0.4225720133670148,0.5088457352314053,0.14467751877015594,0.233285114437587,-0.1667490583122569,-0.5341580191921419,-0.43078465536745564,0.2803205764841105,-0.6596401410231136,-0.2828186620738863,-0.2802147568934101,-0.4757319379796748,-0.5067985687762598,-0.31452982524751355,-0.297334182695163,1.0,0.006936388077732095,0.2025742432450345,-0.546186421806858,0.2684084925667894,-0.45809714322626105,-0.7225621889703133,0.6262161119231185,0.3717965094264474,-0.006627276639837926,0.29073868063336067,-0.4408013470911659,0.7124276437632203
case,0.10338048811950233,0.23445791247428946,-0.3744542768957988,-0.4094886982319585,0.22425377132979493,-0.8385906444360341,0.5380787333403292,-0.054212903077819244,-0.8286772489187902,0.9265602097988352,0.1976879830539829,-0.855713696765986,0.5582526150311409,0.6915104250791596,-0.40130820603539663,-0.5492129876175401,-0.32452513084132195,0.2789782217931316,-0.057577390868833005,0.5426122492876704,0.038178178643840606,0.6928042523759554,-0.18131668375250481,-0.7507906700045197,0.6872292783805252,0.5383716175420671,-0.793326714558197,-0.5559367388800663,-0.46177286023864916,-0.4906619066933287,-0.8746296313711468,-0.1037904239849693,0.6665207303909246,-0.12367917802082294,-0.669583357583195,0.006936388077732095,1.0,-0.39355435769591196,-0.529899195702783,0.0782794499775693,-0.4018696628670874,-0.008272338569191608,-0.4787205332628482,-0.5535087679810051,-0.04465604934579572,0.5318568515723253,0.5855363186314759,-0.117523057388045
xcomp:pred,-0.5565194181726736,0.48829799438819926,0.04908724089305194,-0.3822389727654756,0.43679642689055753,0.13697067098500937,0.008539985830414298,-0.141466587712991,0.5034814560866209,-0.5395816649863323,-0.3639289648842734,0.6938754929670196,-0.25979412815889086,-0.6489725375823249,-0.1494548438426761,-0.29127649904151437,0.9075118158975091,0.4495020206042406,0.5418028393507683,-0.6473004561583913,-0.49700447744219284,-0.523059604749123,0.5262156782722971,0.8665392080234566,-0.4092982005046208,-0.07759996988559482,0.22771508402954665,-0.038217405577151524,-0.19803290640142787,0.7013371535984925,0.5252946976525995,0.2511072535082083,-0.809516680331949,-0.14353943168980404,-0.02079641802800271,0.2025742432450345,-0.39355435769591196,1.0,-0.15906204197201915,0.5752327281401336,0.4316243737639292,0.45628400017000764,-0.004067438155627212,-0.1757243729212247,0.32005183336433046,0.3210357102891622,-0.46217992581243883,0.3185587483756027
aux:pass,0.6839056263515695,-0.7644630115291448,0.7133243780060897,0.7048847127783905,-0.5377421487294146,0.6905668472686171,-0.0757064431792055,-0.5857413446667455,0.27030748313751063,-0.20878391520626483,-0.5066823005587686,0.46055033187101013,0.0508262613365981,-0.024600321605658428,0.1785673905331846,0.36498539371733607,-0.3443449936521701,-0.4831682912675674,-0.6818854999520343,-0.38410758177073484,-0.41293843272579267,-0.3336300684337579,-0.5678828926716906,0.1398899525050406,-0.10199733188548679,0.18001437863685296,0.7453163484425165,0.27348352313686575,0.797502795293895,0.06744004705731309,0.6357320388661684,0.16653207685962476,0.13452014802028714,0.16758384599293177,0.462793501492925,-0.546186421806858,-0.529899195702783,-0.15906204197201915,1.0,-0.5155748609208509,0.13476075305130916,0.18717597016203863,-0.12600059261794772,0.04961154540251426,0.42007473902886494,-0.5771712118466515,0.267230629505619,-0.669095392466398
advmod:neg,-0.8120943082071445,0.9124202625627241,0.13646860438465813,-0.577206601145845,0.8445067273371399,-0.3858272690402415,-0.12414256180079498,0.3240703793187586,0.19821835558550666,-0.16750685072516158,-0.2616958881787123,0.07982175224993676,0.3112276913289975,-0.4351357863395577,-0.6636199725242842,-0.1923742998773072,0.5588345897632796,0.3388145996917054,0.831320831999874,0.1601702026425414,0.058313560760002964,-0.12918903855510272,0.7491446111603792,0.21702124885107563,-0.3319715820774329,-0.28879642299479297,-0.30586659357326007,-0.6619707752631525,-0.16433159329925823,0.6598247944425235,-0.13390675257459236,0.648289388906881,-0.41311174777273013,0.142761614142695,-0.6436892059199376,0.2684084925667894,0.0782794499775693,0.5752327281401336,-0.5155748609208509,1.0,0.297873320815873,0.2940362906785363,0.17966554382802752,-0.0493788486792082,-0.27569613975716084,0.8337376310427721,-0.3793030521284557,0.6054203495270263
cop,-0.0902111369462102,-0.011772310785035623,0.5294641545161304,-0.28696993055147685,0.6088771339400821,0.10552834101757978,0.33872236654013693,0.13470018382661736,0.025526116929638222,-0.5468147035748775,-0.6140562582027586,0.5136876521011138,0.15261049746547947,-0.28795435750081794,0.21043180535846973,0.3245762260760375,0.1469118046684855,-0.41328307797476554,0.014868011802315359,-0.010912247560523544,-0.185838888501098,-0.7824001734714616,0.4473497770138517,0.366736649431229,-0.7010035052003901,-0.17578189980212378,0.22169459939557948,-0.0746872962272,0.5274276574735093,0.7458739423149939,0.6048315938744011,0.5369083059850969,-0.38482466704933715,0.7207621119898863,0.2913308658729162,-0.45809714322626105,-0.4018696628670874,0.4316243737639292,0.13476075305130916,0.297873320815873,1.0,0.5599180749959336,-0.2849470667530292,-0.2244664640065083,-0.08295149380257708,0.04562538292548233,-0.5249592260418267,-0.16950228417175828
obj,0.1821107197907275,0.05897663570812082,0.4528445085821278,-0.5440326671945303,0.4309638838062471,0.12354426501322394,0.5393357975876443,-0.5029822445578856,-0.21294591850298034,0.010106160970185981,-0.8801700249971122,0.1914679185329686,0.5300663817575699,0.2060222974733237,-0.3813154490353547,-0.4773095298893851,0.06090790314761516,-0.2748893479450266,-0.16960195007428275,-0.29799766887053186,-0.6960120478560412,-0.6437697463046403,0.2881705789852275,0.20753755478824917,0.08006846860970057,0.5456020180746776,0.3482901880613123,-0.5277006776475451,0.288196031886601,0.6837274329661575,0.3378618889455287,0.658911972387393,0.05513263531093455,0.06996551156580573,-0.006004876735055484,-0.7225621889703133,-0.008272338569191608,0.45628400017000764,0.18717597016203863,0.2940362906785363,0.5599180749959336,1.0,-0.6145059650331975,-0.5431601687120989,0.1442924896000837,0.17576048915637357,0.23969813091063233,-0.33432369325842193
ccomp,-0.5627173111317585,0.3117472816886993,-0.18512663621373768,0.2843669616574341,-0.19031662508799302,0.33667282766476997,-0.9682826241676503,0.6093758779036229,0.7207307902952012,-0.5162601506393686,0.5173446562915204,0.15166268661575838,-0.5300430810688579,-0.5634327576356591,0.04322006259260516,0.4398731590567787,0.25086281265026106,0.06744289404000138,0.5662352393845593,0.03539691516132084,0.676504371745344,0.05118608452023275,0.33722131029808994,0.2357955429672234,-0.35890970276461953,-0.8418706051401182,0.15305018775437235,0.30133819503587045,-0.11929669736791425,0.038448836101233,0.0034230767210907025,-0.10571835906014604,-0.4296590524719128,-0.17950254269120544,0.09122942817651743,0.6262161119231185,-0.4787205332628482,-0.004067438155627212,-0.12600059261794772,0.17966554382802752,-0.2849470667530292,-0.6145059650331975,1.0,0.9402543325574183,-0.4817248799338428,-0.14673414042926,-0.5276281316014486,0.7675302873117645
fixed,-0.3134908749400055,0.060497601460682816,-0.11937227602167125,0.33381065386997066,-0.335901393697366,0.5251378102530703,-0.9224789143920241,0.5685123149186811,0.6290561837360348,-0.526428435102333,0.4577227660804918,0.11295627784670463,-0.5087135602339773,-0.378226214654917,0.18921649288847367,0.5137830042507952,0.0024180589569520643,-0.24119431387624166,0.3085802421321758,0.048554060453656234,0.6902482273425317,-0.09279300645116512,0.2703511138941042,0.15069266956185567,-0.30284659652748247,-0.7783616250201801,0.34091926252945115,0.3880667407831287,0.051984078983869614,0.01615826127264357,0.08743906401805372,-0.11293540793023348,-0.26816196640835016,-0.1388837727236643,0.33896005640186794,0.3717965094264474,-0.5535087679810051,-0.1757243729212247,0.04961154540251426,-0.0493788486792082,-0.2244664640065083,-0.5431601687120989,0.9402543325574183,1.0,-0.5733879527864685,-0.41974116814377527,-0.439212374600223,0.6011243704574671
acl:relcl,0.34648026182724095,-0.35054690957990053,0.15482288934288968,0.37249330215998017,-0.3055140991685089,0.06051457319337673,0.3536893339041177,-0.7920249672385365,0.09986518973937256,0.10680780350279842,-0.26332184460348845,0.44185384438831876,-0.12400865921171399,-0.13740185114245124,0.0872580390147652,-0.2353629223871393,0.29421538103479816,0.47230111799690633,-0.3370962638006483,-0.6401292418180792,-0.798411268599575,0.10395824230950236,-0.6288721914858165,0.3500987847656928,0.12168522133542022,0.5246627384376794,0.1466187783459119,0.2397812634941266,0.01422515339382785,-0.16919084299349935,0.3708471748097866,-0.2514558499400777,-0.1370442577457693,-0.1818615174691685,0.0023195506810856814,-0.006627276639837926,-0.04465604934579572,0.32005183336433046,0.42007473902886494,-0.27569613975716084,-0.08295149380257708,0.1442924896000837,-0.4817248799338428,-0.5733879527864685,1.0,-0.015680859890441226,0.2990297132376499,-0.5611225956444225
advmod,-0.5833808522933196,0.7976325988105955,0.026591680500984805,-0.49961845770627283,0.7685886537830056,-0.7736198959894582,0.19645695200905833,0.12646614484782653,-0.1835538642176765,0.3155417544969989,-0.15231846040926844,-0.2293035611816516,0.5099767962389175,-0.1351233646104342,-0.7150043693702814,-0.35431271711419865,0.36941967568516076,0.5525434128344502,0.6191752358276611,0.33304003932639015,-0.04480538604309895,0.3213310169639706,0.35153303054644675,-0.13479515500035583,-0.009786549966643882,0.049151349884980676,-0.6769695101981622,-0.7554861947237849,-0.30123911966748884,0.24388378230200544,-0.4626623881869205,0.4426208887502005,-0.07630948704986885,0.13050386073788417,-0.9173367596969051,0.29073868063336067,0.5318568515723253,0.3210357102891622,-0.5771712118466515,0.8337376310427721,0.04562538292548233,0.17576048915637357,-0.14673414042926,-0.41974116814377527,-0.015680859890441226,1.0,-0.024731672758827004,0.32174782960772397
orphan,0.6845976046154643,-0.3355835205193563,0.039477358702038196,0.06092388807523325,-0.385527880236297,-0.11179858038780381,0.3847534112645335,-0.6951737840166423,-0.5524599201827176,0.8348007968348127,-0.19190077469346892,-0.5492735746752873,0.5413689632875077,0.7876367873478065,-0.3993033290327339,-0.5597761656558098,-0.5537804777305868,-0.062328524193148924,-0.6056685640121635,0.009797033223837256,-0.41310249202729693,0.40437066220480017,-0.6077863634693259,-0.5734160522095489,0.890390256995123,0.847363678116953,-0.020399973284599564,-0.36535293851784484,-0.004003050634129441,-0.44850354589980823,-0.4071092673006549,-0.02561365326577634,0.8326604310586878,-0.39100717742148894,-0.2646555773690478,-0.4408013470911659,0.5855363186314759,-0.46217992581243883,0.267230629505619,-0.3793030521284557,-0.5249592260418267,0.23969813091063233,-0.5276281316014486,-0.439212374600223,0.2990297132376499,-0.024731672758827004,1.0,-0.5667218195793605
punct,-0.9009640249107301,0.800428416104369,-0.46141211637417084,-0.3461012662807191,0.30389194535467157,-0.08983387767737457,-0.6470772420532616,0.6950712627166812,0.45840319030743476,-0.3439735609749858,0.4771887512206029,-0.029073373427436863,-0.3624383359709465,-0.4823612156821715,-0.21828183852115185,-0.02201773393782564,0.5422879186799774,0.35823133753711184,0.9094326525316699,0.1009535661146824,0.5707668921589935,0.05377579678403885,0.7333286952501962,0.25899449727945606,-0.2414155136528139,-0.6719909579445953,-0.20925657870170275,-0.06330249774169118,-0.5389094333761726,0.22790956742875765,-0.25056191417413837,0.005876327085243292,-0.5098965643004029,-0.27832918752618,-0.23762589545498836,0.7124276437632203,-0.117523057388045,0.3185587483756027,-0.669095392466398,0.6054203495270263,-0.16950228417175828,-0.33432369325842193,0.7675302873117645,0.6011243704574671,-0.5611225956444225,0.32174782960772397,-0.5667218195793605,1.0
