,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
discourse,-0.45985482682569956,0.6040492239062677,-0.08295406601868903,0.9977051198601445,0.18395230495670115,-0.7465984358915556,-0.13172555379857556,0.7588413827941461,0.9776658829846375,-0.5471715953768314,0.3101194484841397,-0.39267246255573357,-0.6852706447031652,0.35680806477047405,-0.6120468395775028,-0.08095667950608398,-0.2302647208888971,-0.41964102333579717,-0.09191144166931027,0.5678056453156177,-0.9088035498062246,0.944740236525888,-0.7651481177298532,0.6503877222543426,-0.2006228825064167,-0.34445628224627467,0.7034522525637039,0.3669293573234355,-0.6703740533411631,1.0,-0.4812890102465982,-0.33552209080637074,-0.3710890103992034,-0.5879789278119271,0.018065705775155583,0.029740116374867485,0.6041671485080296,0.25091773714512494,-0.42135925696494025,-0.33112592511509875,0.3720326446807966,0.007754329639693348,0.8193446270761121,0.8481730469239406,0.630169215439327,-0.8387730085527462,-0.6855882855226283,-0.3710890103992034,0.5849363410251532
csubj:pass,0.9128501056679407,-0.8658694062222836,-0.717922385314191,-0.5274985302547036,-0.007631528976329664,-0.11656462369697111,0.8994221869206248,0.10578282834513837,-0.32917872720806973,0.9645311413527651,0.6342170763566434,0.9165521565649266,-0.12899914912637292,0.6161448311844281,-0.3898080740144651,0.841048306464075,0.9102204548211288,0.11650393216023924,-0.3688753962877694,-0.907647881528584,0.7831845724097906,-0.7222613095529363,-0.07525254328568241,-0.6823092989096777,0.7322113727053392,0.6940716672617061,-0.3217638892260727,0.485863008171021,-0.014665503774583795,-0.4812890102465982,1.0,0.8977633000299963,0.19559904573428166,0.18704171548905757,0.8176600508641767,0.14069352351047254,-0.5881404099531069,0.702057889405978,0.3927609412429821,-0.12230667609855751,-0.8056181879963883,-0.8801950465177835,-0.21904903445294455,0.04722796088275588,-0.9095983192377137,0.3798573741461062,0.14408781677996604,0.19559904573428166,-0.8692543202277355
acl,0.990789566810773,-0.9467168080397266,-0.4869993232176289,-0.39752428590256567,0.4331557568264244,-0.04154288325437846,0.9605459395667578,0.35368213599719384,-0.2500450785143964,0.7504013635484655,0.78486746756521,0.6600171576051945,-0.42569909191857136,0.5266891606808041,-0.3968057704070879,0.6272274345089945,0.9880893867658614,0.44377526432820885,-0.7391245890192764,-0.9656775420350142,0.6942194683115116,-0.6243596616082059,-0.3380846214276488,-0.30252009406403413,0.3955050964935395,0.9287885471553907,-0.5229331462640813,0.7430157454916552,0.17227818567014222,-0.33552209080637074,0.8977633000299963,1.0,-0.2551458208700492,-0.23645742741575768,0.927846993159959,0.558124873249801,-0.18014688633419476,0.8051101077794535,-0.05215808186030832,0.21955391086709253,-0.4726810877568181,-0.8369801090797246,-0.3360796055714374,0.10785858915855491,-0.641969132259093,0.02666605415287497,0.34892270071815307,-0.2551458208700492,-0.9540894825367668
expl:pass,-0.19249055564087217,0.18306396518287504,-0.44611489996314285,-0.33333333333333337,-0.974993021322195,-0.09044037142161589,-0.1834659452761902,-0.6128398650084459,-0.23455679680863856,0.4473383357235109,-0.3984996887365212,0.5295272004645214,0.7142781028874601,0.12136767262453428,0.09520712434437321,0.4146575021157622,-0.2121005813396118,-0.6839856939717545,0.8393361128254792,0.1394140679886602,0.21875613275209288,-0.24552114597694288,0.6437950088887862,-0.8363316623892326,0.7000431258767392,-0.5287550561116533,0.39893796617941396,-0.6250750168182484,-0.3477090831225085,-0.3710890103992034,0.19559904573428166,-0.2551458208700492,1.0,0.9601191086041216,-0.29766007388884647,-0.9209535836392689,-0.9001894003584886,-0.2944068672335067,0.9781266724963648,-0.7070117152085312,-0.7016804589895936,-0.03421899684608905,0.19864785467481158,-0.2089133059967978,-0.5747872692640567,0.8155949912640477,-0.39625122002013713,1.0,0.1936379103343575
amod,-0.14265128693289364,0.07916708197917592,-0.253800869286317,-0.5479604559998529,-0.9025418089305247,0.19025815339845567,-0.2434831992134926,-0.7999370495655804,-0.4844916798459711,0.4316594829787207,-0.5397992931848707,0.4574614902325103,0.8660579837349821,-0.10415299416488798,0.3445225437290017,0.2641450165607797,-0.23655613493923594,-0.465834652440457,0.8086300794541953,0.059712552485296014,0.38228776237003076,-0.42627169473333787,0.8243885721058047,-0.8428649711462182,0.5664917813556304,-0.44031510210633495,0.15369467499610664,-0.7331727934274662,-0.07218116250314313,-0.5879789278119271,0.18704171548905757,-0.23645742741575768,0.9601191086041216,1.0,-0.3807587577006929,-0.8252881606285954,-0.8959744909803276,-0.43976151218304105,0.9297893209697754,-0.4811538236312089,-0.6150895248884116,0.09456797928784423,-0.07304056104666296,-0.4729159434724526,-0.577552399841479,0.9319796107441385,-0.1318144808802673,0.9601191086041216,0.09522199793093292
nummod,0.87118874209856,-0.7583119066236939,-0.6514606792019626,-0.04647683057743885,0.4162895083902086,-0.39722943169382474,0.9867423594249676,0.6428450032290768,0.1248036655416435,0.6621417749077649,0.9561139774749463,0.6434557312132172,-0.6744953425666061,0.768989649136335,-0.7051949182932534,0.7295361349092132,0.9686722157530437,0.2010948421217345,-0.7381298882074315,-0.8026427156336816,0.4007248919426583,-0.3105137123713219,-0.6234369007763879,-0.17487300409531983,0.46060259554359695,0.8016990308727581,-0.20587728656113247,0.8997607376901983,-0.16355328707589253,0.018065705775155583,0.8176600508641767,0.927846993159959,-0.29766007388884647,-0.3807587577006929,1.0,0.49493279591414163,-0.06872060134816525,0.9682101034153068,-0.09663227568439797,-0.013405592605339007,-0.4698906582429696,-0.9381880384210615,0.024359541869808755,0.47078678825339587,-0.523173723964453,-0.22192068068026594,0.019675742057371895,-0.29766007388884647,-0.7735396334581572
conj,0.5268474041255415,-0.5430653575909136,0.3322352455777003,-0.02008839009920701,0.9845222941442006,0.2600571395804468,0.4305499827216555,0.47963580498091807,-0.07498888861722605,-0.11724600397008415,0.48597451475993275,-0.2545578920960041,-0.6111235725892822,-0.08089318316463645,-0.03252272966826834,-0.22935929825844178,0.4884635635885378,0.8580892772590897,-0.9490336338416964,-0.4969723181577667,0.1763975041265054,-0.14348474598455357,-0.5039542613773066,0.5666688037163059,-0.5257528091300825,0.8044720549305341,-0.6746579199615875,0.6781699409973703,0.5361764301527575,0.029740116374867485,0.14069352351047254,0.558124873249801,-0.9209535836392689,-0.8252881606285954,0.49493279591414163,1.0,0.6673333406718441,0.40605020854676976,-0.8405535421843322,0.8061324005440221,0.46722894467437487,-0.16391958022902278,-0.4688532798814789,0.015632220825480016,0.2434955080771295,-0.5647409914753354,0.6272444351714686,-0.9209535836392689,-0.5501564729963069
appos,-0.2515415562377889,0.2613820188622747,0.6005384699119631,0.5916169157629482,0.7854338170164482,0.010344189245053646,-0.2083138254173425,0.5415377600848478,0.43879315812807895,-0.7796270115027555,0.11773241428712475,-0.8043997969603518,-0.6015839069572945,-0.27289964492614205,-0.014223586324276382,-0.6442562604136813,-0.2036631705505478,0.4302378158249445,-0.5281347466290988,0.30573326824049685,-0.5849240105198329,0.5881382056992839,-0.5777402079543279,0.991607609356473,-0.8421613199319868,0.10645068557626876,-0.09378752221026779,0.3564061015823119,0.18298441767020984,0.6041671485080296,-0.5881404099531069,-0.18014688633419476,-0.9001894003584886,-0.8959744909803276,-0.06872060134816525,0.6673333406718441,1.0,0.003631171359109526,-0.9630525838128129,0.5486515337379018,0.8942294590712194,0.35316518762409094,0.039771205982701396,0.26180642011991506,0.8697460191480052,-0.8896385938483247,0.15987470743014692,-0.9001894003584886,0.2517846195899508
case,0.7215292637442742,-0.5712899384799774,-0.7151996551088794,0.19000971038556225,0.36415879351828806,-0.6060544839572491,0.9261086452375987,0.7818041987421829,0.36483196084311,0.5553271961519564,0.9934101951196743,0.5869611200086498,-0.7830036155565933,0.873057968495995,-0.8567228195818491,0.7451946420361436,0.8785576625491242,0.016542343823095607,-0.6728425811076884,-0.6295964462166618,0.1743847854787101,-0.07774372123145677,-0.761075102395003,-0.08282781505785745,0.4746351907170957,0.6494846896755434,0.026522329601720327,0.9297250230258377,-0.3794267651382109,0.25091773714512494,0.702057889405978,0.8051101077794535,-0.2944068672335067,-0.43976151218304105,0.9682101034153068,0.40605020854676976,0.003631171359109526,1.0,-0.11049798661372583,-0.17497051018791498,-0.4376206536187641,-0.9335967250448721,0.2662751933982478,0.6761615299726591,-0.4077506304470174,-0.3645562843039447,-0.20642738449813777,-0.2944068672335067,-0.5905188235177552
xcomp:pred,0.005772031609776525,0.0016152129885939246,-0.5888668310794072,-0.39609213571367013,-0.9192754377009835,-0.14166863432272303,0.02426357127021559,-0.5273760603225247,-0.2583207568112111,0.620916767960089,-0.2222432159270102,0.6941275214211883,0.6212494549627742,0.26862813319757933,-0.022077913229017972,0.580406928499265,-0.004349194635510609,-0.6390149354299302,0.7090525089250306,-0.05067339004118897,0.34877409303887713,-0.3589574375446691,0.5633964618685949,-0.9219598685667314,0.8217522537146126,-0.3581257771303758,0.3334133968820244,-0.46847867112516,-0.35963068874102605,-0.42135925696494025,0.3927609412429821,-0.05215808186030832,0.9781266724963648,0.9297893209697754,-0.09663227568439797,-0.8405535421843322,-0.9630525838128129,-0.11049798661372583,1.0,-0.7113884827750478,-0.833138639051378,-0.23129622756859605,0.17125025629541746,-0.15395290028314854,-0.7260980489405905,0.8264144005487586,-0.37035814777161097,0.9781266724963648,0.010123738087442363
aux:pass,0.2604001019060731,-0.39047567581105624,0.7449961722207338,-0.349287340757036,0.7776225956113836,0.7627981506415619,-0.023152767195778072,-0.09744202440974581,-0.49511543838052136,-0.29448663765390454,-0.10250270658127664,-0.4880868123258979,-0.0541560050251941,-0.6328297075072683,0.5651447876972876,-0.6178163603365839,0.08443633887486993,0.9709141199993228,-0.5963420948680332,-0.30345126969423314,0.29470729071999024,-0.32079450630331896,0.06268760626902135,0.48077889716223504,-0.750980249971772,0.558995307693521,-0.869420526770053,0.11686192549711635,0.9085024834985941,-0.33112592511509875,-0.12230667609855751,0.21955391086709253,-0.7070117152085312,-0.4811538236312089,-0.013405592605339007,0.8061324005440221,0.5486515337379018,-0.17497051018791498,-0.7113884827750478,1.0,0.6318614669231544,0.33015696017170015,-0.8122446850353645,-0.5393219996555757,0.3265874070707743,-0.1959755384935809,0.9130111139143051,-0.7070117152085312,-0.3831266816547172
advmod:neg,-0.4936092478549895,0.42587666148325076,0.8806175421530977,0.3855548904314594,0.5819512192872407,0.3379974521256542,-0.5707487668504126,0.11615545990778166,0.16864591724140043,-0.921270979326138,-0.3316831622866233,-0.9739236090139344,-0.18066988364142952,-0.6604795182747488,0.40486299583125385,-0.9181857137522984,-0.5364694390691688,0.4479641030953654,-0.21675433687618414,0.4962702686883271,-0.5396212745304004,0.498876150458025,-0.15878620649143257,0.9173894578786149,-0.9830421802705968,-0.13269954869039433,-0.17271560565859756,-0.08250430570284915,0.4013546920054269,0.3720326446807966,-0.8056181879963883,-0.4726810877568181,-0.7016804589895936,-0.6150895248884116,-0.4698906582429696,0.46722894467437487,0.8942294590712194,-0.4376206536187641,-0.833138639051378,0.6318614669231544,1.0,0.725223522931177,-0.15628554598481473,-0.11692435303490532,0.9377649432188453,-0.614634706522652,0.3089094182803705,-0.7016804589895936,0.42662939772807285
cop,-0.7871374097478856,0.6549263888520998,0.8702074652462678,0.06118099615467765,-0.07826038829417403,0.5420092711641027,-0.9511889422123291,-0.5266493226403449,-0.15540329301238226,-0.8072495817686406,-0.8871273602518878,-0.8380693313231318,0.5115305079992054,-0.8992303971791814,0.7775393809006809,-0.9206465805991898,-0.9092794044974822,0.10585265924565251,0.45922739866182505,0.7229731389170327,-0.3997348709046654,0.3109997562453831,0.4948488251523936,0.4344206651272356,-0.7351207256080604,-0.5960188766932927,-0.022855409634794127,-0.7458369354256696,0.387735236938497,0.007754329639693348,-0.8801950465177835,-0.8369801090797246,-0.03421899684608905,0.09456797928784423,-0.9381880384210615,-0.16391958022902278,0.35316518762409094,-0.9335967250448721,-0.23129622756859605,0.33015696017170015,0.725223522931177,1.0,-0.20051829618228711,-0.5142724653138768,0.7010351765129467,0.013683294869521684,0.21567916375616272,-0.03421899684608905,0.6690802086478367
obj,-0.4380291137236414,0.606746635618546,-0.5071559962601311,0.8286335537760873,-0.35661322252073935,-0.9268796472085014,-0.062370470008121834,0.531475818355531,0.9057045184637307,-0.1559544559347963,0.2587811479691728,0.05705993594197962,-0.39406474731407265,0.6088736690710489,-0.7251929297909847,0.3289753558334396,-0.18872943554693972,-0.8482019837608428,0.3017478509811309,0.531252682912841,-0.7387376429877609,0.7772535483740091,-0.514162260349793,0.10903710623588048,0.33455141899706065,-0.548453127123997,0.9619404357095901,0.16034382744013392,-0.967103178843447,0.8193446270761121,-0.21904903445294455,-0.3360796055714374,0.19864785467481158,-0.07304056104666296,0.024359541869808755,-0.4688532798814789,0.039771205982701396,0.2662751933982478,0.17125025629541746,-0.8122446850353645,-0.15628554598481473,-0.20051829618228711,1.0,0.8542691313510752,0.18845462444846542,-0.400501025986361,-0.9783208286131061,0.19864785467481158,0.5903916556551134
ccomp,-0.02217943400878561,0.2180766749957612,-0.5706925089210185,0.8223976300624907,0.10304181057501345,-0.9549889850322073,0.35595691016773395,0.8848573551192979,0.9269218480338378,-0.02305403920899618,0.6940243428280668,0.1390605228384489,-0.800956597812419,0.7959028246923152,-0.9377600296987224,0.4475281640413213,0.2435138905470043,-0.4996688344429924,-0.23235154290591964,0.14603387337449977,-0.5798721009717959,0.6550326552851923,-0.8707974767212389,0.2675539377587488,0.2745606794435295,-0.05326081138552653,0.6798899398671802,0.6479463997792576,-0.8339720639734555,0.8481730469239406,0.04722796088275588,0.10785858915855491,-0.2089133059967978,-0.4729159434724526,0.47078678825339587,0.015632220825480016,0.26180642011991506,0.6761615299726591,-0.15395290028314854,-0.5393219996555757,-0.11692435303490532,-0.5142724653138768,0.8542691313510752,1.0,0.13871858264149842,-0.6694625172138519,-0.7635084897216882,-0.2089133059967978,0.1948243677345517
fixed,-0.6916581011636626,0.6749181300217186,0.7205824336978262,0.6516368421360258,0.3973162268971169,0.0406855768489654,-0.6473871050666669,0.23636429873233386,0.4570044575928,-0.9850410809817233,-0.3085187710970484,-0.9612924893454237,-0.24844130779255622,-0.4866623558220664,0.1987176797558959,-0.8233421735965393,-0.6561126562540333,0.12136277894079713,-0.04139528748720673,0.7200097990707376,-0.7976239486270031,0.7643089028649837,-0.27267692445230507,0.9242387392711527,-0.8603935762674346,-0.3799934782269865,0.1793878669250624,-0.10016000187276568,0.06754157807400257,0.630169215439327,-0.9095983192377137,-0.641969132259093,-0.5747872692640567,-0.577552399841479,-0.523173723964453,0.2434955080771295,0.8697460191480052,-0.4077506304470174,-0.7260980489405905,0.3265874070707743,0.9377649432188453,0.7010351765129467,0.18845462444846542,0.13871858264149842,1.0,-0.701607267607938,-0.039674100843373944,-0.5747872692640567,0.671374769854654
acl:relcl,0.14259576517555955,-0.2428393510659768,-0.17643179300797857,-0.813150981142156,-0.6889642416238,0.43189773724031755,-0.06237561831132273,-0.8512329141954419,-0.7511382619259945,0.5712066445436075,-0.4605861223473626,0.5221808833665419,0.8643959919336712,-0.18528303201377797,0.46619686343441225,0.25791604780982785,-0.016304165565282254,-0.136113013866162,0.5669189274617228,-0.24328041400836387,0.6776673466512848,-0.7191161658137107,0.8720745925555379,-0.877793128828051,0.5067601464196877,-0.11890002603053614,-0.2041953416596279,-0.623281614047518,0.2277427476225536,-0.8387730085527462,0.3798573741461062,0.02666605415287497,0.8155949912640477,0.9319796107441385,-0.22192068068026594,-0.5647409914753354,-0.8896385938483247,-0.3645562843039447,0.8264144005487586,-0.1959755384935809,-0.614634706522652,0.013683294869521684,-0.400501025986361,-0.6694625172138519,-0.701607267607938,1.0,0.20210404864428402,0.8155949912640477,-0.2242153785770712
advmod,0.43185779619432624,-0.5900062610920681,0.5853686429739867,-0.701037129919435,0.5358249301973981,0.8947583926363988,0.0762281451380805,-0.37790374114965597,-0.7983282680073093,0.03389383936714092,-0.17654572644398556,-0.18263293876466793,0.22814535571631653,-0.6125128437033697,0.6727721902251416,-0.4137364228670961,0.20094821875687058,0.936853081278367,-0.44793382113320573,-0.508981841936121,0.6340361171725696,-0.6662245018573962,0.3545674623609584,0.08362411140038972,-0.4749608231806976,0.609643305250971,-0.9811386486726431,-0.03407948049021784,0.9830415386771232,-0.6855882855226283,0.14408781677996604,0.34892270071815307,-0.39625122002013713,-0.1318144808802673,0.019675742057371895,0.6272444351714686,0.15987470743014692,-0.20642738449813777,-0.37035814777161097,0.9130111139143051,0.3089094182803705,0.21567916375616272,-0.9783208286131061,-0.7635084897216882,-0.039674100843373944,0.20210404864428402,1.0,-0.39625122002013713,-0.5766788089037148
orphan,-0.19249055564087217,0.18306396518287504,-0.44611489996314285,-0.33333333333333337,-0.974993021322195,-0.09044037142161589,-0.1834659452761902,-0.6128398650084459,-0.23455679680863856,0.4473383357235109,-0.3984996887365212,0.5295272004645214,0.7142781028874601,0.12136767262453428,0.09520712434437321,0.4146575021157622,-0.2121005813396118,-0.6839856939717545,0.8393361128254792,0.1394140679886602,0.21875613275209288,-0.24552114597694288,0.6437950088887862,-0.8363316623892326,0.7000431258767392,-0.5287550561116533,0.39893796617941396,-0.6250750168182484,-0.3477090831225085,-0.3710890103992034,0.19559904573428166,-0.2551458208700492,1.0,0.9601191086041216,-0.29766007388884647,-0.9209535836392689,-0.9001894003584886,-0.2944068672335067,0.9781266724963648,-0.7070117152085312,-0.7016804589895936,-0.03421899684608905,0.19864785467481158,-0.2089133059967978,-0.5747872692640567,0.8155949912640477,-0.39625122002013713,1.0,0.1936379103343575
punct,-0.9839777984192534,0.9997061044343519,0.30497270031680873,0.6384411334028363,-0.40089600157512684,-0.24817257341565158,-0.8398485014032623,-0.08435990598902203,0.5252483963599405,-0.7439435575026369,-0.565734640970186,-0.6054500603330328,0.18122142433758828,-0.2777623248978106,0.10807844959469702,-0.480533710448985,-0.9011242426747782,-0.5919474044934855,0.6625618564657532,0.9963807308563289,-0.8580987430546291,0.811836124423258,0.0734071079377039,0.3744411575362663,-0.3029543267752699,-0.934088941900549,0.7228769212584751,-0.5396416580573572,-0.423663004928928,0.5849363410251532,-0.8692543202277355,-0.9540894825367668,0.1936379103343575,0.09522199793093292,-0.7735396334581572,-0.5501564729963069,0.2517846195899508,-0.5905188235177552,0.010123738087442363,-0.3831266816547172,0.42662939772807285,0.6690802086478367,0.5903916556551134,0.1948243677345517,0.671374769854654,-0.2242153785770712,-0.5766788089037148,0.1936379103343575,1.0
