,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,0.007927409447700913,-0.029460751008559008,0.15313528973071255,-0.03571428571428571,0.16752905241010307,-0.03805313565935622,-0.3269868954748192,-0.168352086803989,0.28596503155958675,-0.09170809705650634,0.12769615725688743,0.07764888586061487,0.034103485615361445,0.44449448882283427,-0.07071296958303971,0.17776383317042646,-0.17105793296660735,0.2289072229896126,0.23033313834012312,-0.050167047953648486,0.07165891673024496,0.3216000659346166,-0.06520518275234424,-0.08526816380853362,-0.12994317758124171,-0.15809569922219832,0.010479666170423965,-0.22177936613461746,1.0,-0.27936567802835854,-0.2272825451571021,-0.207649501201118,-0.09815721156825193,0.05388997723308953,-0.11160281858596885,0.00467075421421495,0.5390457204700714,-0.16598455397324968,-0.10588090257773493,0.0688397421296544,-0.24378672839975646,-0.26165580261544324,0.3058312238021111,0.30406218379798505,0.026217870992167276,0.21324641321361512,-0.11505948066830186,0.14743003891239478,0.015067568054149216,-0.13999937018938788,-0.034554680257231976
cc,0.30627371765205197,-0.3023479338164049,0.04711532116584025,0.1224980575432193,-0.39980108217654126,-0.14787792126456886,0.9786729069902969,-0.05162183393284509,-0.29781034297233455,-0.20781744991781717,0.2987129859827845,0.16511695643582988,-0.14043561047020572,-0.3733946545431329,0.22586093778504376,-0.1984947359807327,0.0949196367614875,-0.18014311700966992,-0.3188145901635721,-0.3229626312964479,-0.1468093194996657,-0.23585925262651056,0.20780576137793635,-0.19056270126129451,-0.1719925617409435,0.03449002551003822,0.16787484017409746,0.15143755001772644,-0.27936567802835854,1.0,-0.11666040877729683,-0.22106156672560204,-0.19896440903146126,-0.036023810411784055,-0.26878002620731395,0.0503742869313174,-0.3810302156171852,0.7638004329692075,0.14410669487433078,0.28142265441736286,0.3785035740858493,0.21252402532288459,-0.30639563946907405,-0.15042672637852336,-0.4215650008719315,0.15604368205723976,0.012911984173344042,-0.4538859893598505,-0.2718026879265971,-0.24774437849500233,-0.3107139347692925
nsubj:pass,-0.07420290321425431,0.04146180204982956,0.3619861197985618,0.14590323143905692,-0.0021294850033906285,0.087635578649215,-0.07005496527665166,0.1899448021460816,-0.08863185824236836,-0.21658131033353037,-0.14865696644418422,-0.09797509042292196,0.07349020799169811,0.11430973356639607,-0.1430903179177839,-0.12474645787903314,0.12969014348886365,0.3202508962663974,-0.21582932917798167,0.03124238321091453,-0.12466399889358694,-0.0008932270958614279,-0.04414331953198561,-0.044869790508624934,-0.14770994059005677,-0.30503857753429703,-0.12179386661937307,0.0677738156240433,-0.2272825451571021,-0.11666040877729683,1.0,-0.045213188508720345,0.25904292035060655,-0.09586149934447954,0.1088384607641116,-0.10808598937722315,0.22300693368494592,-0.052527809312113274,-0.02503618279538352,-0.14923465165605873,0.24959461696595578,0.36912915907722754,0.19156396461490666,0.22558903734834107,-0.05672895265384649,-0.043312101778370624,0.35752135511621846,-0.026902089987252017,0.038050930394605414,-0.18395849643592668,0.03580572014281735
discourse,0.05128205250956296,0.023102912598737053,-0.4961326989187938,-0.07487621995047852,-0.03840731390768469,0.1653281386635,-0.21951937666769838,0.22259091586538146,0.15967327352158162,0.19012612669412424,-0.18045951744938502,0.2810218018456387,0.08924991459610616,-0.2502227854370345,-0.2421655932169178,-0.0243366087758638,0.05423296449980304,-0.30844292803651985,0.12804706756393439,-0.014798435400765206,0.1711229120853087,0.0729231817175692,0.21369009201488814,0.3126026144321722,-0.12379373333561866,0.10648073924785711,-0.3020166305067454,0.18704113913588158,-0.207649501201118,-0.22106156672560204,-0.045213188508720345,1.0,-0.093689828886835,-0.017868695443545985,0.02698523052871989,-0.06356681528787594,-0.19563809856539496,0.03990633839346045,-0.12866111997499016,-0.13894959886886185,-0.16248556067379938,-0.19478821043192476,-0.025466635727947967,-0.40327551360820774,0.31879114165724703,-0.0924588626238956,0.10086744769208503,0.15735659038097047,-0.16043405731905372,0.5388042979949034,0.04618537925374705
csubj:pass,0.06397183202047765,-0.11311058214039735,-0.010712356247822564,0.3041204734562271,0.1313227334057393,0.35709302131730614,-0.17875389346150242,0.0450231967048556,0.2015237303803946,-0.11970302268619555,-0.0961848057435263,-0.12308023734265115,0.10365876956455083,0.097498178273341,0.04984581420211224,-0.05995217322640497,-0.18678207170843758,0.11911107913060438,0.09590010881511672,-0.042170005807839916,-0.008582596951334358,0.12355260773681513,-0.4190199254477296,-0.38939441107629646,0.11202915895332156,-0.16042151132535595,0.027996984513802493,-0.0009965735574017814,-0.09815721156825193,-0.19896440903146126,0.25904292035060655,-0.093689828886835,1.0,-0.021221422381602045,0.48265850765595264,-0.07897962140256941,0.10732146481731875,-0.3000274246732222,0.012815218491841697,-0.06673134459982603,0.06761327332713109,-0.17845904062687906,0.43068263038520516,0.18198394238851706,0.3811799680659211,-0.5038804411612173,0.10317162688576131,0.3010492676133082,0.3188834761492872,-0.09041553923036352,-0.06382351956291885
acl,0.235645206060596,-0.16918952197654222,-0.10084330573276046,0.024456210967531273,0.15160390960705122,-0.08299576121436654,-0.11141990459162078,-0.1254219208887725,0.3289141388455906,0.12779349021970235,0.289460998624721,0.13696006506236505,-0.10922783433672754,0.0464926561210424,0.028606009801621108,0.13722118294879598,-0.10415159885833081,-0.05598560165867109,-0.4485573251932984,-0.1587717258800093,0.10444003312700512,0.2777602662912476,-0.331374248134729,0.22270978551714377,0.09523007183760666,-0.07694104689172455,0.30696872077908627,-0.010474741767542248,0.05388997723308953,-0.036023810411784055,-0.09586149934447954,-0.017868695443545985,-0.021221422381602045,1.0,0.16020125769040086,0.15171958406679453,-0.05757863943328532,-0.21028164909601343,0.07468450913438798,0.3015880826926644,-0.1964746597298695,-0.10522398846050691,-0.21991248894114546,-0.10477990688258627,-0.0032730504782703,-0.007863170397325148,-0.1216600127894944,-0.07057176690783173,0.014668345047764462,-0.13313408472620017,-0.14546039430370108
expl:pass,0.10970958656548052,0.009029120402086624,0.1383642423565221,-0.11160281858596897,-0.13910888267868438,0.02362111990862652,-0.2665130269598957,0.2125958937774381,0.13616515366282556,0.0009068237589392048,-0.017612842879080638,-0.3184871089774404,0.0009045448978090851,-0.03899912751130776,-0.036383388661485994,-0.3595368316115438,-0.19232482517430471,-0.013156362917921166,0.1353357358920172,-0.012719359739670309,-0.2306367075756976,0.08436984090473108,-0.10504749482622011,-0.06447505615455826,0.31841023844135324,0.2842844838572478,-0.0578419100468235,0.15585007165571582,-0.11160281858596885,-0.26878002620731395,0.1088384607641116,0.02698523052871989,0.48265850765595264,0.16020125769040086,1.0,-0.13590288044086143,-0.0727762414927414,-0.2609421479749777,0.02082703666718367,-0.023441902301544474,-0.40601066561278504,-0.023840549843325214,0.2878202487743579,0.1950529849216081,0.29181118219590496,-0.4984650723483943,0.15236414687761882,0.28467798551948803,0.018731006743485976,0.0358616857932261,0.008059358900045475
amod,0.3440926436886925,-0.3389242657599995,-0.1844365672106651,-0.12579149616784802,-0.3239394485685016,-0.28719604324828574,0.04861973266397562,0.23780451834624522,-0.342905695863888,-0.3756427164977897,0.2749431187551767,0.14314753266344352,-0.49374028402231324,-0.0004547767727386592,0.7816019772767352,0.1957709679247528,-0.16604185312915523,0.15893799317711424,-0.24699594131535504,-0.4035157467766494,-0.0445035632051022,-0.250583873572767,0.19949125989656685,0.20977332510725788,-0.26502093213656386,0.0802674911487724,0.3010423946603276,-0.055396002342121074,0.00467075421421495,0.0503742869313174,-0.10808598937722315,-0.06356681528787594,-0.07897962140256941,0.15171958406679453,-0.13590288044086143,1.0,-0.05448764424084416,0.05601145116643765,0.21286858143114298,0.2971557269469249,-0.11560075432941876,-0.021910921515485484,-0.6158725437110822,-0.2551294995791539,0.19656729927953656,-0.1514044849474129,-0.005828029993534887,-0.1831251083355155,-0.37510435134223485,-0.2499035545091668,-0.38122233290808
nummod,-0.08911447901137143,-0.007094093800806129,0.22860341239168117,0.26523443084369763,0.2676168592888092,-0.10506517667146993,-0.38309814608608,-0.1477202097778837,-0.0036077028365196838,-0.1726406317087819,0.06290132531820256,0.0965222314447729,0.05069687172526532,0.9097408408705321,0.06715130484281201,0.08351326150137307,-0.37247783721946764,0.2639258752927447,0.21993981480970898,0.059069658186019544,-0.041004643927857944,0.04284185887792604,-0.1750720884038662,-0.1699031461934131,-0.2038500529263914,-0.12130383770971696,0.11867007832795395,-0.24212442978936405,0.5390457204700714,-0.3810302156171852,0.22300693368494592,-0.19563809856539496,0.10732146481731875,-0.05757863943328532,-0.0727762414927414,-0.05448764424084416,1.0,-0.2808920120760441,0.005141678367394602,0.017201959963449157,0.10693008877653513,-0.0859845826863956,0.16004338893403694,0.37404103606479655,0.08439123999170539,0.032219502158909806,-0.11688106459086994,0.20093132322236237,0.2005014465392746,-0.18799997436002766,-0.0034549318117497413
conj,0.30490542734440496,-0.3376836388313247,-0.038754640162271224,-0.13796336718380428,-0.40853371335253813,-0.09487882103601071,0.7340509091975388,0.15943264556403666,-0.3553978468259666,-0.24629454152901964,0.285362446887448,0.2088234949662162,-0.2613539640928247,-0.2452536236708223,0.22728504048198492,-0.13062517963148293,0.12777002738086235,-0.11908564639250532,-0.1994313529316555,-0.3638262981961325,-0.17910667469190503,-0.29919827907701946,0.3842492950467367,-0.06113864801301614,-0.26037883529952854,-0.05781419748468486,-0.045310056410284794,0.26294174645303325,-0.16598455397324968,0.7638004329692075,-0.052527809312113274,0.03990633839346045,-0.3000274246732222,-0.21028164909601343,-0.2609421479749777,0.05601145116643765,-0.2808920120760441,1.0,0.26271736240291577,0.24876832546501593,0.19456424202397948,0.1936013126576698,-0.266311265076857,-0.2444736907651863,-0.4073263579575633,0.2707648200806163,-0.13616184428575684,-0.26262925275600724,-0.346984936684587,0.007677132289677458,-0.34690605178131634
appos,0.08096496758508412,-0.161044453270356,-0.12308605713510162,-0.10588090257773494,0.011464341006839816,-0.01092645862610888,0.10787839905674948,-0.20511364270316765,-0.07664750390275485,0.12266801694880294,0.11560822010357953,-0.14017725363581396,-0.29492595684651474,-0.0039022228536059753,0.4530095316936264,-0.16366185154506085,-0.0427680824221941,0.16365045396259836,-0.20817555866868023,-0.13003283866247575,-0.023640838778396518,-0.09437452099255107,-0.018563262624972487,0.00050534982281547,0.006001559358650097,0.29646856690951956,0.1010348624011859,-0.19975215004824895,-0.10588090257773493,0.14410669487433078,-0.02503618279538352,-0.12866111997499016,0.012815218491841697,0.07468450913438798,0.02082703666718367,0.21286858143114298,0.005141678367394602,0.26271736240291577,1.0,0.14010013232503274,0.09946699756051086,-0.08612788457746529,-0.28887881889241984,-0.13312100640958974,-0.12357502025960314,-0.06774829440640127,-0.04298235271386187,-0.12736387449426725,0.14111330483682427,-0.036805676479799244,-0.14283165674303777
case,0.6877294392171381,-0.7116189589262931,-0.10793002586118267,0.11404142940403415,0.03271877625190174,-0.22360878887531427,0.22203317558106156,-0.07154763178219345,-0.14542606402576025,-0.4766065252632444,0.9799370184893068,0.3287364893409085,-0.20775279911149333,0.042357006016552776,0.4376244320959181,0.16549112877817512,-0.1986946231829177,0.014720096764515671,-0.2817046562131846,-0.6651750970282103,-0.24433580131655772,-0.2025302021636019,0.030581312272442963,0.06302659276560774,-0.17324591438515116,0.0015314921039417046,0.5635301249865857,0.14569922243223446,0.0688397421296544,0.28142265441736286,-0.14923465165605873,-0.13894959886886185,-0.06673134459982603,0.3015880826926644,-0.023441902301544474,0.2971557269469249,0.017201959963449157,0.24876832546501593,0.14010013232503274,1.0,-0.03345672827438475,-0.013357190782110513,-0.33416684237544214,-0.1723961309791673,-0.20114925568548392,0.1690546606994257,-0.14767267842420356,-0.4538405990692263,-0.0611587905896054,-0.24738532947008288,-0.7247664216832601
xcomp:pred,-0.03084492861771671,-0.1110311522732031,-0.1009799553843134,0.5471398534772173,0.01037696083461771,-0.05539747472735168,0.4363202259233651,-0.2997149933738493,-0.15078527639038108,0.007903701891164886,-0.07902867468844887,0.217944287033232,0.1787586178977959,0.005231552624862869,0.1280076683319729,-0.041243794594628534,0.14588815563159951,-0.30027174636097925,-0.3195935474490358,-0.010690563432005876,0.09851376970261418,-0.09691726680288137,0.05294958161510383,-0.42125385873763893,-0.15474619148662525,-0.12705603316255057,0.11761068156780966,-0.06896669647240393,-0.24378672839975646,0.3785035740858493,0.24959461696595578,-0.16248556067379938,0.06761327332713109,-0.1964746597298695,-0.40601066561278504,-0.11560075432941876,0.10693008877653513,0.19456424202397948,0.09946699756051086,-0.03345672827438475,1.0,0.1465613589669791,-0.09589168391309551,-0.15791458865781277,-0.08277074227908725,0.01873769937819823,0.39992845528541965,-0.2013755984265808,0.06297290615153689,-0.03351644097972358,-0.09221273663117438
aux:pass,0.03909635576349306,-0.028673253948744436,0.5484091128328167,0.10690821949510772,-0.2973731585007281,0.18857655636398934,0.2309219624211504,0.06104506402754555,-0.09171816134379111,-0.27670546814599445,0.05618894929099087,-0.04038742860954497,-0.12825406943446788,-0.03453677044016178,-0.03291497505829375,0.057510959825463004,0.16245105111366104,0.1423653139898967,-0.2479716669378957,-0.07430154178345215,0.0005805919704609547,0.0015634289262101714,0.18681066582181888,0.13475550296281752,0.03994216968125921,-0.2634031390015726,0.03752857865027463,0.06708842130921207,-0.26165580261544324,0.21252402532288459,0.36912915907722754,-0.19478821043192476,-0.17845904062687906,-0.10522398846050691,-0.023840549843325214,-0.021910921515485484,-0.0859845826863956,0.1936013126576698,-0.08612788457746529,-0.013357190782110513,0.1465613589669791,1.0,-0.14029347183298554,-0.10796920326850576,-0.37848236295231547,0.02301521980258952,0.015958676405278836,-0.1362317365900336,-0.13680700303572305,-0.09625364159971574,-0.057232782022007656
advmod:neg,-0.24221597716847038,0.21797726064218045,0.3328391306785142,0.03144540557752724,0.16517309752585096,0.3653384230853189,-0.3249334988592698,-0.1364346463507421,0.4797821486479261,0.1738487864570986,-0.3072945953880324,-0.2431881800268752,0.4211522656477803,0.03276050200233449,-0.5025645560161411,-0.10019398632960216,0.06301556130003644,0.06495718583329828,0.602685513277263,0.23140801378846096,0.21767547408055105,0.42610501090121616,-0.38445252236886857,-0.28032623060505296,0.3378986705901371,-0.22244785571864345,-0.37880046539838313,-0.12164014567206416,0.3058312238021111,-0.30639563946907405,0.19156396461490666,-0.025466635727947967,0.43068263038520516,-0.21991248894114546,0.2878202487743579,-0.6158725437110822,0.16004338893403694,-0.266311265076857,-0.28887881889241984,-0.33416684237544214,-0.09589168391309551,-0.14029347183298554,1.0,0.5557067303435369,-0.01225516974419325,-0.02785327020612625,0.08777239168466594,0.2440490324773702,0.15966475637552655,0.09947686790699754,0.2419752208950359
cop,-0.12954260058518827,0.11980910354717855,0.7376406947444084,-0.09940051069077015,0.1504377248435785,0.012611521731603936,-0.18334953332666432,-0.05947959554979625,0.03569657018146787,-0.14663677265737957,-0.13235850804328392,-0.4182672270590753,0.21027088607048572,0.261914071261422,-0.19131977330163075,-0.2466406286568087,-0.15649233168351617,0.1477328282177406,0.3555815914161421,0.12253692818795477,-0.21300372267809523,0.08805158407444195,-0.2757426208772585,-0.1546278579996362,0.19581687411295823,-0.15907714038088958,-0.10767153814514864,-0.1311889340727277,0.30406218379798505,-0.15042672637852336,0.22558903734834107,-0.40327551360820774,0.18198394238851706,-0.10477990688258627,0.1950529849216081,-0.2551294995791539,0.37404103606479655,-0.2444736907651863,-0.13312100640958974,-0.1723961309791673,-0.15791458865781277,-0.10796920326850576,0.5557067303435369,1.0,-0.11005193113806366,0.24331855661428292,-0.14779397411459164,0.07042932676512983,0.22267562079012573,-0.06142124047778793,0.11327249557352016
obj,0.22295521207902766,-0.19205905036991894,-0.33059904682419616,0.01886463554818408,0.03676865737034371,-0.02999155993994931,-0.37662969308951666,0.19833990185369044,0.12002713719435307,0.11184851161880983,-0.26523706680523085,0.07260002375689552,0.23100293322420337,0.0673899320682885,0.013880037405720648,-0.006832122265389259,-0.155343968215723,-0.2167175514429015,0.03177364820239507,-0.19481946186402227,0.15553799715667566,0.07183653083750303,-0.05047764465954886,0.035023710136896195,-0.27204066531704946,0.07209619631672723,-0.003001955235338005,-0.017970745609778377,0.026217870992167276,-0.4215650008719315,-0.05672895265384649,0.31879114165724703,0.3811799680659211,-0.0032730504782703,0.29181118219590496,0.19656729927953656,0.08439123999170539,-0.4073263579575633,-0.12357502025960314,-0.20114925568548392,-0.08277074227908725,-0.37848236295231547,-0.01225516974419325,-0.11005193113806366,1.0,-0.3681558421874337,0.2589042926073163,0.5999113115401193,0.03336108902195033,0.03815281479300459,-0.17050109543293682
ccomp,0.1151496517852633,-0.1292737058228196,0.2599436662747901,-0.02232250610985789,0.2286921529831104,-0.15505861526835119,0.1271253676568303,-0.29727793603971053,-0.03741810068794256,0.09049913525888933,0.19383374102423367,-0.04949349144561433,0.1777763375561382,-0.05033716639779353,-0.1991817074408383,0.038927209419914705,0.22781258408438565,-0.002778067748839351,-0.06479818515982558,-0.11763745344412872,-0.07786810844211917,0.03800335804641192,0.1895637005045333,0.0757655244986031,-0.09924722723049956,-0.32712811066049724,-0.054488080867223315,-0.17982461710521658,0.21324641321361512,0.15604368205723976,-0.043312101778370624,-0.0924588626238956,-0.5038804411612173,-0.007863170397325148,-0.4984650723483943,-0.1514044849474129,0.032219502158909806,0.2707648200806163,-0.06774829440640127,0.1690546606994257,0.01873769937819823,0.02301521980258952,-0.02785327020612625,0.24331855661428292,-0.3681558421874337,1.0,-0.2469608119228142,-0.2250104297621214,0.06725284479952888,0.05495895783039585,-0.15451304334696866
fixed,0.023823576034521756,-0.021562945094753927,-0.16648082927419616,0.26158670889565905,-0.17913490602065993,-0.15385115770839153,0.06865299615919065,0.003692800421482948,-0.015384637307513207,0.20772175689277014,-0.16311787196718225,-0.1003121334381701,0.1566300416800223,-0.23590600273035814,0.013488224566000292,-0.20388793985394368,0.03479867767867651,-0.1787124401012913,-0.07689620262496756,-0.04863078378105159,0.212645487054101,0.039851740924129714,0.08396262223727786,-0.12006223220041996,-0.22297077314365812,0.10379305711958957,0.021032381647686938,0.10892134536244469,-0.11505948066830186,0.012911984173344042,0.35752135511621846,0.10086744769208503,0.10317162688576131,-0.1216600127894944,0.15236414687761882,-0.005828029993534887,-0.11688106459086994,-0.13616184428575684,-0.04298235271386187,-0.14767267842420356,0.39992845528541965,0.015958676405278836,0.08777239168466594,-0.14779397411459164,0.2589042926073163,-0.2469608119228142,1.0,-0.1550600246554611,-0.21033066557394028,0.008961525466550067,-0.013671248150750777
acl:relcl,-0.12406465583785135,0.1116317892411415,0.008731407537045576,-0.22603457506729913,0.20670029917609545,0.20839654798859253,-0.42703239333751875,0.011920418496582751,0.21869441962987307,0.17332135007408586,-0.48539973198918585,-0.19305381487770154,0.30125650614415267,0.29269145271773683,-0.22870780360197018,0.01626194435425825,-0.07956813652993482,-0.2629982280067817,0.19921530114891528,0.1291149443743438,0.08167150225320426,0.14500185188197157,-0.11447429208242832,0.011111308543441584,0.09225616083365586,-0.2401431576916143,-0.18532876365014378,-0.13925204400116492,0.14743003891239478,-0.4538859893598505,-0.026902089987252017,0.15735659038097047,0.3010492676133082,-0.07057176690783173,0.28467798551948803,-0.1831251083355155,0.20093132322236237,-0.26262925275600724,-0.12736387449426725,-0.4538405990692263,-0.2013755984265808,-0.1362317365900336,0.2440490324773702,0.07042932676512983,0.5999113115401193,-0.2250104297621214,-0.1550600246554611,1.0,0.27551107094277094,0.07279547393681587,0.12781833232152656
advmod,-0.21693369643098964,0.1741289114677698,0.062031833812213256,0.2422718904736371,0.6648815960287501,0.5373566229448401,-0.23100837235840715,-0.19407719309248334,0.051881920878683783,0.11219260560727805,-0.11593772809980656,-0.3203322020355008,0.14345967198985204,0.2494137220394042,-0.24183423840463394,0.016120528321667223,0.08539941232423315,-0.01614946734475637,-0.14000893635565706,0.25379540990726407,-0.18493632996049142,-0.07453064473006185,-0.5110287790179828,-0.09347784495549745,0.28124154647057653,-0.2423238005062966,0.05782098882621076,-0.031332409272932286,0.015067568054149216,-0.2718026879265971,0.038050930394605414,-0.16043405731905372,0.3188834761492872,0.014668345047764462,0.018731006743485976,-0.37510435134223485,0.2005014465392746,-0.346984936684587,0.14111330483682427,-0.0611587905896054,0.06297290615153689,-0.13680700303572305,0.15966475637552655,0.22267562079012573,0.03336108902195033,0.06725284479952888,-0.21033066557394028,0.27551107094277094,1.0,-0.04671072641394363,0.2152246358097262
orphan,-0.24922859002748154,0.24390389557961117,-0.1556384418623521,-0.13999937018938782,0.18931240190757465,-0.029806187438434672,-0.28501063179684183,0.24069001029290105,0.05109687029557209,0.0903606694552458,-0.24697892971683866,0.05628188866948178,-0.07168125776216777,-0.20383891682214006,-0.2618822688868493,0.08169168491515884,-0.15927823944562008,-0.32199693909605,0.18961809182254594,0.2632937609585213,0.0288052166494675,-0.03928268003769065,0.24585857688945065,0.04387167791984267,0.1032973539735663,0.021317455354029353,-0.23129947902658832,0.296545815561169,-0.13999937018938788,-0.24774437849500233,-0.18395849643592668,0.5388042979949034,-0.09041553923036352,-0.13313408472620017,0.0358616857932261,-0.2499035545091668,-0.18799997436002766,0.007677132289677458,-0.036805676479799244,-0.24738532947008288,-0.03351644097972358,-0.09625364159971574,0.09947686790699754,-0.06142124047778793,0.03815281479300459,0.05495895783039585,0.008961525466550067,0.07279547393681587,-0.04671072641394363,1.0,0.265983534306021
punct,-0.9640593714596565,0.9915126116864607,0.038095386551390664,-0.13400149761644062,0.19008092486199568,0.17180379521945577,-0.2928001535158585,0.05413956260732847,0.003596671134471185,0.39158266245231377,-0.6928789450036956,-0.3806069561658265,-0.06993345834575368,0.0058947874415356,-0.4248928579489506,-0.05328337926211115,0.06137458056278867,0.2149985642151781,0.28672178511026286,0.9798267211929249,-0.023782076307963355,0.009826206809765765,-0.029784118704890627,-0.1045412453420486,0.375937428001125,0.03942903180800011,-0.39069090477351204,-0.10252917038999661,-0.034554680257231976,-0.3107139347692925,0.03580572014281735,0.04618537925374705,-0.06382351956291885,-0.14546039430370108,0.008059358900045475,-0.38122233290808,-0.0034549318117497413,-0.34690605178131634,-0.14283165674303777,-0.7247664216832601,-0.09221273663117438,-0.057232782022007656,0.2419752208950359,0.11327249557352016,-0.17050109543293682,-0.15451304334696866,-0.013671248150750777,0.12781833232152656,0.2152246358097262,0.265983534306021,1.0
