,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
csubj:pass,-0.18012816707614962,0.5832909300084618,0.09095525537598703,-0.9898312773154161,0.7381522041074968,0.7478048912358735,-0.47539912452014854,-0.16904641127689563,0.7732639446148364,-0.8224049444382926,-0.09296920533780693,0.16055936115851815,0.8310599522512172,-0.5321798627439842,-0.8919704521127532,-0.9997857700123091,0.9317773832079355,-0.4015854247106093,0.21897669030475717,0.6728291487541361,-0.2188924708849149,0.6878531467898955,-0.3811671925847253,-0.269999018624671,0.6543190905837257,-0.21843738660054912,0.09386031013299408,0.7170642464036553,0.5343745562924315,-0.8335995221341544,1.0,-0.12906968851716216,0.06940709176542309,-0.5858550361692909,-0.6665596288164272,0.3244764709017219,-0.9009175706621694,0.7690462846052409,0.20679580044331433,0.2151143419983575,-0.027712769784495113,-0.6287206090017293,0.5852740224798191,0.4152184667303559,0.4617461138436815,-0.7632201961876132,-0.7434818226541329,0.6995493297535559
acl,0.6149562858718165,-0.6904223125173914,0.9737892668340049,0.08518361406627065,0.4451959393607513,0.5526265951277982,0.4526287312836846,-0.9444200088080983,-0.4169594267043125,0.6672522886512803,0.9104360583328011,-0.77131693250989,-0.1875838609454733,-0.7227697425561858,0.5019705333243285,0.14914714144462896,-0.2896946144904173,-0.3226149150613595,-0.07339459711866039,-0.5350284211033298,-0.5711244913530441,0.17498041352583374,0.509524917204028,0.835205067364592,0.047225905883584926,0.1524914723607282,0.8846027639478913,0.5774033187616718,0.7566975304682284,-0.18712791583142122,-0.12906968851716216,1.0,0.9686066457871282,-0.5953912397206168,0.3630896504134345,0.6219873927264076,0.3648843315922854,0.1685195944727777,0.8700385701697644,-0.9959388566260619,0.7424784417689899,-0.6703829673821209,-0.7362434465038161,-0.9346564113250556,-0.07108310933545281,0.722438178273827,-0.5303807490449696,-0.6164448653937833
expl:pass,0.45621120140228966,-0.4908946712898349,0.9957260804419316,-0.0902979231277205,0.5277604854784038,0.7141579320823607,0.23579333306821929,-0.949632050041145,-0.34530307181377107,0.49171474844255064,0.9498150949447179,-0.6382216952607699,-0.10626614344786438,-0.7805798573530691,0.28774153748787346,-0.04876857040565835,-0.054807515868709904,-0.527642305836927,0.11929954523363671,-0.309339404520126,-0.7281226769428202,0.4131751136206428,0.30897153279982825,0.8571635350624377,0.06253577897050265,-0.03950592627922318,0.8343083925779192,0.7419843539680668,0.8801439469408958,-0.2796856069612892,0.06940709176542309,0.9686066457871282,1.0,-0.6395658377486179,0.12353664142626422,0.5803576903670498,0.1304688060712876,0.23103721487778506,0.848732897566013,-0.944191932903884,0.834480373471591,-0.8173779795818567,-0.5455731950209348,-0.8172102209716782,0.1561886940743038,0.5897605891598391,-0.6406810691431456,-0.4013541714181036
amod,-0.6469855810212787,0.31188864286856605,-0.6975610142785945,0.6694289361984583,-0.978567564556462,-0.8316871559834221,-0.3391609362171262,0.8245069077968458,-0.4807808464295303,0.07262555072083289,-0.3744564713353681,0.7006350874037124,-0.6774730502515878,0.9778086546654404,0.1566939066305757,0.5738680025276365,-0.2874210072528559,0.11868297250770744,0.3371871370726076,0.1728527647901982,0.195623481525729,-0.28177220276075704,-0.4473713433466181,-0.1538025975689387,-0.8052060064267974,-0.3884467066835436,-0.852631914428348,-0.8008183215012173,-0.8116003354295919,0.8971235333029598,-0.5858550361692909,-0.5953912397206168,-0.6395658377486179,1.0,-0.10676977636857367,-0.9411168744962981,0.2001767968924338,-0.8916528726058977,-0.8996224365399124,0.5444503323035979,-0.1908008891019993,0.8034811025813576,0.314044472748419,0.44508763386745975,0.1328742536570876,0.08694522788387718,0.9609704897774363,0.1626652033017594
nummod,0.8272220993615835,-0.9245148584672178,0.17330578651379402,0.5540626676534953,-0.06496693733370011,-0.39207982488356885,0.9705632596622566,-0.2620427010902439,-0.22639078670862034,0.7470307076306838,0.02973791423037776,-0.7563026903590061,-0.19629364291530063,-0.06345529565032852,0.8614535747148875,0.6692026594475066,-0.8901921230296642,0.7388112410383638,-0.8322826454416075,-0.9795320634404091,0.5064187045574856,-0.8509293950748992,0.9363217717558676,0.0426020592847039,0.11546984111610345,0.8494591135976322,0.47793053453261075,-0.4076584461271937,-0.2241043212758734,0.15082620411285683,-0.6665596288164272,0.3630896504134345,0.12353664142626422,-0.10676977636857367,1.0,0.4325833031290763,0.9153900037281257,-0.03677138158925038,0.3729305745520097,-0.43138530377574824,-0.23385700237958806,0.32771995534859166,-0.8956330162753162,-0.6600291058287076,-0.9239908201136513,0.5829241735048989,0.1672390481031499,-0.9453345040368296
conj,0.8635687676544594,-0.5764246732119479,0.6525651932065312,-0.4405392563703739,0.8700705146138276,0.6069058260234214,0.6353414155546729,-0.8062632854774572,0.4026548070992168,0.1513662388143046,0.30046366147225717,-0.8779416735508296,0.5831295470950947,-0.8957320278758558,0.12442016539223669,-0.3136171901433955,-0.02608454419763221,0.17443745877056846,-0.610716537518017,-0.4756309006846591,0.036185562378380234,-0.05003236955710422,0.7213505934963371,0.10187007972570164,0.7986840617526307,0.6597266061007667,0.9141538913183954,0.5704361416881593,0.6335976038221869,-0.7805780400252316,0.3244764709017219,0.6219873927264076,0.5803576903670498,-0.9411168744962981,0.4325833031290763,1.0,0.11223243134660867,0.8174577287430673,0.9220662392599323,-0.5985397627564564,0.04458473586353037,-0.5949763595316481,-0.5649264462160648,-0.5906401635862739,-0.4506042155805495,0.07534085170155704,-0.810929535232042,-0.4480718941092601
case,0.588896485296524,-0.8667750244345757,0.14479227929174207,0.8329515804206304,-0.38752810628542966,-0.5488203475506487,0.8057748234969235,-0.14451444094510618,-0.5828684984815493,0.9036662277750351,0.16462042087599324,-0.5588225015271281,-0.574092077103745,0.17930548641460736,0.9823336078692575,0.9043318005275314,-0.9957603956156785,0.5627032276729219,-0.5539713524675056,-0.9269538881195596,0.3170304156553324,-0.7922657296157943,0.7430095654329063,0.25958673785671915,-0.29246514482632907,0.5710552817354373,0.2896877312887633,-0.5373585495329052,-0.3242239157926826,0.5115546094896026,-0.9009175706621694,0.3648843315922854,0.1304688060712876,0.2001767968924338,0.9153900037281257,0.11223243134660867,1.0,-0.41991047330387066,0.1727085376245637,-0.4463680878291574,-0.024281895134226638,0.43813473600295755,-0.858018561528123,-0.6660336007897519,-0.7331010781640428,0.7932582052399948,0.4336240198551324,-0.9328190291653159
xcomp:pred,0.4756497719339264,-0.02273033145979654,0.3016576629055238,-0.8513868743252182,0.9451944650680254,0.6877236940261291,0.19650414911822503,-0.4790381523232726,0.8255118604049531,-0.4455031630242751,-0.06605726329748653,-0.4479231763051712,0.9360408431290208,-0.7884240847912262,-0.4482499976121329,-0.7658198334719062,0.48487002456859085,0.07257593968827152,-0.40856108411222575,0.05607137096930709,0.11222029498474818,0.2095482507185492,0.2954174786252187,-0.2938796086894485,0.9703680989389168,0.4265361798989563,0.5576689896178932,0.6345983130573254,0.5515170693176026,-0.9910774547856779,0.7690462846052409,0.1685195944727777,0.23103721487778506,-0.8916528726058977,-0.03677138158925038,0.8174577287430673,-0.41991047330387066,1.0,0.6196067551087977,-0.110971631777472,-0.20614061595873692,-0.5872530252172095,0.0024678607477371974,-0.033792289430299875,-0.16187057157966087,-0.5022152281070834,-0.8696404367128143,0.11740123050048347
aux:pass,0.79439886007682,-0.6361784807855416,0.8938962662652976,-0.294165622133225,0.7940037198692923,0.7052604340818116,0.5521749959317735,-0.9714746939788118,0.07517436837813662,0.3636388893027015,0.6458638757233107,-0.8878691320658975,0.30412453783627286,-0.9372824677919986,0.2536504242763001,-0.1899729466959758,-0.08144914795627611,-0.11289759443471004,-0.35989351474149744,-0.4883152487470025,-0.3057657024712551,0.13054064364524845,0.6395622284110841,0.47793055627132197,0.5334364628735411,0.4296213043715441,0.9926978306378442,0.6952192629443322,0.8091167144244089,-0.6150384998725952,0.20679580044331433,0.8700385701697644,0.848732897566013,-0.8996224365399124,0.3729305745520097,0.9220662392599323,0.1727085376245637,0.6196067551087977,1.0,-0.8466361819347467,0.4192239372573619,-0.7502979333680851,-0.6540602361832977,-0.7905619350200985,-0.24624148076443877,0.3562385953485336,-0.8069913690538246,-0.5139131466336935
advmod:neg,-0.6385446307500899,0.7426678259247033,-0.9493690621788495,-0.1680243991242167,-0.38209878009678555,-0.47583211636457384,-0.5048106229538406,0.9182359527155023,0.4665492353303624,-0.7306597549360021,-0.8954879112114444,0.7875012060468848,0.2457393125903576,0.6709889590122354,-0.5777833414775837,-0.23477155996312596,0.37430750200416835,0.2639167308572584,0.11299785964110041,0.5989030256902331,0.5261816912031696,-0.09685790375439031,-0.5528237779812468,-0.8345333310083415,-0.005283937826824595,-0.1906753550355138,-0.871864952165678,-0.501597214972897,-0.694779633444585,0.12110565198543533,0.2151143419983575,-0.9959388566260619,-0.944191932903884,0.5444503323035979,-0.43138530377574824,-0.5985397627564564,-0.4463680878291574,-0.110971631777472,-0.8466361819347467,1.0,-0.71879664699619,0.6008585767734628,0.7865857184934748,0.9610954021315842,0.13016289343018267,-0.775249347053397,0.4615851054241962,0.679059558337784
cop,-0.07145647415513372,-0.1289803714014386,0.780197466659411,0.08580434828919983,0.12073473846211673,0.5408342594775796,-0.21677829490180317,-0.6225558584455516,-0.6245751515571807,0.40512003862875484,0.9528162179719443,-0.14635408133802974,-0.45003946799173405,-0.3917747945056157,0.16315334619456787,0.04558980045600289,0.06029886080552642,-0.8261987605423727,0.6094778463786692,0.03484229208507558,-0.9547288201729721,0.6291506345144285,-0.17628342421215662,0.9587472174174544,-0.41525517897237346,-0.5454072576670365,0.39368477555853393,0.5977513865487271,0.7025552024863072,0.11188772440549312,-0.027712769784495113,0.7424784417689899,0.834480373471591,-0.1908008891019993,-0.23385700237958806,0.04458473586353037,-0.024281895134226638,-0.20614061595873692,0.4192239372573619,-0.71879664699619,1.0,-0.6633612677958193,-0.20477266948511572,-0.5433750638861709,0.5695731147039228,0.5879418613920491,-0.30362160397538546,-0.09580840105333678
obj,-0.2027557634803626,0.012059438659333828,-0.8214137167379795,0.6312424303347289,-0.8078966322129009,-0.9855650429657886,0.13683058628722378,0.8189138444322484,-0.14840601667673678,0.09850352989608271,-0.7001151614763973,0.36236027075884697,-0.36527099145362707,0.8902786162914409,0.30494888132186304,0.6124947405232049,-0.5121326998779985,0.683997040626228,-0.2729600376582124,-0.1825091267179728,0.7291324373251966,-0.7516912056890666,0.0271027056465845,-0.53338769823694,-0.382342358666265,0.2109148491656091,-0.6717916142605239,-0.9927100053302552,-0.9923426208944612,0.6682430988428715,-0.6287206090017293,-0.6703829673821209,-0.8173779795818567,0.8034811025813576,0.32771995534859166,-0.5949763595316481,0.43813473600295755,-0.5872530252172095,-0.7502979333680851,0.6008585767734628,-0.6633612677958193,1.0,0.056484762759227584,0.37827802090610796,-0.4360263975018086,-0.02260194031817714,0.907856447175435,-0.12107582068395234
ccomp,-0.8643420997691992,0.9970030282326745,-0.5796925813736422,-0.48805158777564894,-0.11484045922649329,0.052676284263799576,-0.9044883142553081,0.6187960154462115,0.4126625424270063,-0.885587132516706,-0.4672648643407394,0.8910151447872531,0.2860947190965609,0.35081536171251027,-0.8875473277980843,-0.5967323323018229,0.8071977289909594,-0.36899752565112937,0.6088738220150501,0.9655657562765754,-0.07935538366252316,0.5374421464912673,-0.9018297748365425,-0.45315609536130597,-0.04953329083261392,-0.658560933759923,-0.7400251223097394,0.04873985715275802,-0.1747811736757624,-0.07471317523598375,0.5852740224798191,-0.7362434465038161,-0.5455731950209348,0.314044472748419,-0.8956330162753162,-0.5649264462160648,-0.858018561528123,0.0024678607477371974,-0.6540602361832977,0.7865857184934748,-0.20477266948511572,0.056484762759227584,1.0,0.9252777359474046,0.6878138037232788,-0.7979760709027219,0.08723521981530881,0.9841286604297359
fixed,-0.757731340318591,0.895795585204651,-0.8328934725883056,-0.3463564023700233,-0.25543627440003275,-0.24949472073993187,-0.7015904368047132,0.8245202565238808,0.49827462726295246,-0.8557437022533417,-0.7629244041389579,0.8629513943927266,0.30953525883348254,0.543345576057047,-0.7616096667915728,-0.4323297053969988,0.6012770858328391,0.005750769357117449,0.32177852192843853,0.795365598743324,0.29649773861922124,0.1812244775272888,-0.7269154509293225,-0.7266427291425366,0.00825783441736159,-0.3911388181955033,-0.8458466277782484,-0.26904995406685855,-0.48948710777989946,0.008903017703312983,0.4152184667303559,-0.9346564113250556,-0.8172102209716782,0.44508763386745975,-0.6600291058287076,-0.5906401635862739,-0.6660336007897519,-0.033792289430299875,-0.7905619350200985,0.9610954021315842,-0.5433750638861709,0.37827802090610796,0.9252777359474046,1.0,0.37529480925372155,-0.8472173314167154,0.2954184542429137,0.8554068435780257
acl:relcl,-0.7836583644755021,0.7416032717111717,0.0866212014178819,-0.33627355324110664,-0.018108896962261308,0.43591598394266545,-0.9215062005156964,0.06475144360403264,-0.12485429381690637,-0.43860159537473264,0.3128018177080791,0.6447533023767094,-0.1033630451930163,0.014009935900001458,-0.6190333775349776,-0.4581875344464488,0.7163174169347941,-0.9210739415304482,0.9661074850232957,0.8353764494246052,-0.7734601823633855,0.9135329988742333,-0.8904959301245442,0.33166720059020577,-0.35970513220239453,-0.9606625368105578,-0.33653655106301544,0.47529184982247286,0.36613481676662984,0.03148573762670293,0.4617461138436815,-0.07108310933545281,0.1561886940743038,0.1328742536570876,-0.9239908201136513,-0.4506042155805495,-0.7331010781640428,-0.16187057157966087,-0.24624148076443877,0.13016289343018267,0.5695731147039228,-0.4360263975018086,0.6878138037232788,0.37529480925372155,1.0,-0.22931352715522194,-0.1410904675192266,0.7536888530281667
advmod,0.397955852466336,-0.758395863827608,0.5652030970108666,0.7483826511847474,-0.27889439934099425,-0.14258015654377637,0.49549676873014636,-0.4622588390111372,-0.8718948852220876,0.9750272384930304,0.7017152324473569,-0.5056673081677188,-0.7661367457257352,-0.05448957508331475,0.892633025515941,0.7764257349988937,-0.7715663728079811,-0.05374631507533663,-0.052477788062002456,-0.7117898067000407,-0.32584973732241823,-0.2583427341499693,0.4654564292665602,0.7910820220842532,-0.5252834284149668,0.10331178070322666,0.43610243320817893,-0.09699540704947876,0.1374286057214298,0.517667149069616,-0.7632201961876132,0.722438178273827,0.5897605891598391,0.08694522788387718,0.5829241735048989,0.07534085170155704,0.7932582052399948,-0.5022152281070834,0.3562385953485336,-0.775249347053397,0.5879418613920491,-0.02260194031817714,-0.7979760709027219,-0.8472173314167154,-0.22931352715522194,1.0,0.2023302623697873,-0.7973893121130481
orphan,-0.41479982844258795,0.07337176753868895,-0.6814516244133241,0.7928381943687243,-0.9804210044112541,-0.9451248324121001,-0.0685551935879578,0.7737158226655274,-0.49320488869460527,0.24108730936405337,-0.41240895666587485,0.49791720180792065,-0.687629955687727,0.9618479527916619,0.3665557210492276,0.731431854339182,-0.5144563572831483,0.3537380720367945,0.08011282938706547,-0.08606545499882842,0.3761993362758006,-0.5310079699189173,-0.18549929258923478,-0.1936762883740872,-0.7339353783165656,-0.1294227199211071,-0.7324690778744001,-0.9221918906986798,-0.8912419765891907,0.909798228433502,-0.7434818226541329,-0.5303807490449696,-0.6406810691431456,0.9609704897774363,0.1672390481031499,-0.810929535232042,0.4336240198551324,-0.8696404367128143,-0.8069913690538246,0.4615851054241962,-0.30362160397538546,0.907856447175435,0.08723521981530881,0.2954184542429137,-0.1410904675192266,0.2023302623697873,1.0,-0.07979007882184265
punct,-0.8169078390562308,0.9881704667623813,-0.4334036631411679,-0.6047454586987517,0.03688231138302998,0.22878548696927123,-0.9182934935569358,0.46972462006896054,0.4485697065980519,-0.9037692848546484,-0.348123752187753,0.8171464035565857,0.36096677132231747,0.1863818823159857,-0.9403284498194994,-0.7081632821135513,0.8957958473258741,-0.4799335689094515,0.6438547887268767,0.9908234400063701,-0.19905921858529538,0.663315006824337,-0.8956356854377566,-0.3658090294535118,0.030934160829107597,-0.6825339004430929,-0.613497365822858,0.22518766434292833,0.0016668494820713438,-0.20259237590829543,0.6995493297535559,-0.6164448653937833,-0.4013541714181036,0.1626652033017594,-0.9453345040368296,-0.4480718941092601,-0.9328190291653159,0.11740123050048347,-0.5139131466336935,0.679059558337784,-0.09580840105333678,-0.12107582068395234,0.9841286604297359,0.8554068435780257,0.7536888530281667,-0.7973893121130481,-0.07979007882184265,1.0
