,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,-0.0410464284079466,-0.015890270929718567,0.14397864930656573,-0.3487677868579565,0.11754457212388777,0.11468082042007,0.40627328239237254,-0.15261769599439154,-0.15555976240792563,0.2141380799356707,-0.30758331761920044,-0.00939800468742372,0.03402629639070177,0.08171954482628799,-0.200469155443713,-0.3004724019596197,-0.15687985445848004,0.1872663061195088,0.09292199453112125,0.019145873551334056,-0.05297141067522996,-0.13367938118670453,-0.3100150303357362,-0.15687985445848004,-0.16896224866949067,-0.14529688444538555,0.13314131476301627,-0.4463892834390187,1.0,-0.016439097663382442,0.4098463530054619,-0.2536254600619198,-0.3280315376183262,0.13569008057748233,0.10534254115973152,0.10314928726412995,0.03943861513550219,0.19459785153376574,0.24881402065907401,-0.2886747569871781,0.09537627494867146,0.5215320597935506,0.13673612642431832,0.19290185592625053,-0.03770827067930877,-0.1568798544584801,-0.2119928169558556,0.5431016865146517,-0.32139068859874276,0.48125321811708954,-0.0058767362871367775
cc,0.4856311799373658,-0.5828051007163592,-0.7089194029148864,0.42876644231870914,0.43819931372574833,0.9547613609631017,0.02395797793750545,-0.2004474591499642,-0.2251733650352401,-0.014229963831687014,0.1103229516699168,-0.28050295235334016,0.11464431616350189,0.6801764162478516,0.05694056989845265,0.3760812462486985,0.19189868544637737,-0.4080057701306034,-0.5839614416655341,-0.5966454626757789,-0.29835486867425537,-0.2160787128332366,-0.3269581660321787,0.12501965533580528,-0.14080732726316095,0.218577623800763,-0.3129959170416539,0.3204431842073348,-0.016439097663382442,1.0,0.14603221776558187,0.33466121131369114,-0.47254257703024594,-0.3481802645419054,0.7357100340011734,0.6411867254117115,0.19627933688105165,0.7238485608306744,0.045534359986375936,-0.1351953191814857,-0.6264444568235185,0.15549619892791255,-0.42791349962450176,0.5751103541712698,-0.6544359010235765,-0.05382328793625172,0.3697514532508344,0.2957265991090794,0.510305510354977,0.23673027595658597,-0.5988411566046461
nsubj:pass,0.18606511489031013,-0.1925422291609672,0.1381680922645092,-0.26033984911162517,0.16322690268574566,0.1328731048681784,-0.012540895623460776,-0.06062427846123249,0.059035070253298294,0.09678434924394126,-0.04590415515581259,-0.04054748157169833,0.5509559254928309,0.2852105850375123,-0.5500278683358786,-0.2180268400066493,-0.296502341724409,0.06120988756665593,-0.14544317502297796,-0.19938500406496207,0.019843137802273033,-0.038387924801773915,-0.6970177001712216,-0.1405742150224757,-0.5069011046176337,0.1786464423918475,0.0018912126551691197,-0.4230315312330763,0.4098463530054619,0.14603221776558187,1.0,0.2181257655417841,-0.43174099996059623,0.04531389639679519,0.2779391090747449,0.31217121557195715,0.7098543444497809,0.20109693849027926,0.10866009214481262,-0.12074807228201467,0.28489798768992297,0.47258953693516026,0.05970855498521773,0.29300723815264407,0.07040409479347028,0.11590335540515209,-0.27200028679311294,0.3166747603724497,-0.18406492190810686,-0.11337289346875024,-0.17768050253313233
discourse,-0.05495185352460139,-0.07813016288228794,0.056208414495365386,0.560853756568579,0.11247163807731142,0.21283554148608075,-0.12108837908827054,-0.03772513309793096,-0.10084431512501525,-0.46961545722161335,0.0402813197701358,-0.23401718772275695,-0.012342293925185963,0.3863172044822163,-0.047821043818085655,-0.18138950013096392,-0.42636109861300114,0.015576896072664183,-0.15399166197977585,0.002691966951297485,-0.32176659200270147,-0.08913361290615421,-0.15889542840262613,0.3624897336642638,-0.2983155289530982,0.4557978405781112,-0.2775305531576857,0.25423338217980873,-0.2536254600619198,0.33466121131369114,0.2181257655417841,1.0,-0.2577720569573873,-0.03322442839741608,0.4483604972965429,0.019875499473134085,0.06970860835556261,-0.12778923091918104,-0.43228484186035815,0.3081342079969304,0.2852027236862006,0.05512349617873268,0.08432256934533394,0.18180458733033428,0.16708993046358267,-0.24136370684910805,0.6064641562783152,-0.1965980050020077,0.23153896245619113,0.28915917360681387,-0.038381608984372616
csubj:pass,-0.20981544556145026,0.31687252536579924,0.24666457709944925,-0.060314921284979985,-0.45299161260070375,-0.4552927000097292,0.23564129858492824,0.1922958829373655,0.052455194865673925,-0.1903994683913037,0.03871356463220575,0.11230592715839174,0.07669877705558086,-0.679807922554435,0.34929756835733244,-0.15040817412333535,0.24038626526599727,0.2280474038032893,0.35545421265926475,0.29960183434317544,0.2732844107232154,0.16402569582593102,0.5522864103751474,-0.29378642364840235,-0.0014773130539727072,-0.31679795397860455,0.38866553301231654,0.08682837559532242,-0.3280315376183262,-0.47254257703024594,-0.43174099996059623,-0.2577720569573873,1.0,-0.21067450421346495,-0.12289276574318876,-0.47588613522486317,-0.11664294263320228,-0.6987297897913537,-0.20046876083589418,0.2059670804715752,0.20193213662465737,-0.4760611485604409,0.1383696551223024,-0.21243111467375858,0.39969997508575605,0.28113513815349567,-0.10618871312470433,-0.30482976164732256,-0.21701192263746194,-0.3162133371909027,0.3136881526152973
acl,-0.29788353121947025,0.21197490361144622,-0.04496174512939419,-0.32849444897794844,-0.12782085405011012,-0.2701314442153162,0.17355864268694915,-0.5474542284978658,0.5185038306829919,0.061779958295986336,0.37191646727285366,-0.0031840163294529376,-0.15414463696164396,-0.05673969617952057,-0.15609929991644841,-0.16539932713898428,-0.11782765731871636,0.2582885240606687,0.3127747167978087,0.1995679263998165,-0.2392020541069846,-0.4953921085916283,0.0820804997779657,-0.33983708334763574,-0.19981675272701618,0.36215927012216975,0.08177184158871358,0.08671404662761734,0.13569008057748233,-0.3481802645419054,0.04531389639679519,-0.03322442839741608,-0.21067450421346495,1.0,-0.19085508786730432,-0.21460577247528598,-0.010977945097556464,-0.1327626797486761,0.06151943373923664,0.024333429043061894,0.3504157950610877,0.27809327019299585,-0.23304404916445906,-0.07538344009052678,0.009104493602159702,-0.6275844243178325,-0.26052461828704526,-0.22801024854024882,-0.507130409862812,-0.16669543385115548,0.17869926698550784
expl:pass,0.12214778180129192,-0.2251582792998272,-0.3516462907019251,0.38493335282704677,0.1784591788819843,0.730430508460204,0.3596438052861821,-0.3182207598611964,-0.14246440265743313,-0.4254462547748086,0.16951379599817532,-0.29675946129238767,0.27857063050854713,0.3571857651138898,0.23024962152349107,0.07054183478635999,0.10223183035100596,-0.1704253264072534,-0.33806134249773634,-0.21957943765532748,-0.5776643675108136,-0.35193879765506303,-0.30152751111616877,-0.19149479048397003,-0.36008512037708296,0.1356022304890916,-0.20426293094532327,0.4327154728096489,0.10534254115973152,0.7357100340011734,0.2779391090747449,0.4483604972965429,-0.12289276574318876,-0.19085508786730432,1.0,0.44212331564828905,0.35650406572720766,0.24927950131256252,-0.351151514156071,0.26676910217630306,-0.17666660550679394,0.06095758312758155,-0.16630166665639026,0.499414005868871,-0.2590442903011102,-0.1914947904839701,0.4305617846058704,0.26135580944054504,0.22055362223493433,0.16961231422852127,-0.2496455673743038
amod,0.21598054530883404,-0.2810264563807025,-0.4264577768599934,0.11600703170111783,0.48277356216670414,0.7588690553340638,0.21951043523452904,-0.45556620224268773,-0.23238924143695266,-0.1337326725526489,0.3706004635878539,-0.14755212905948709,0.12164701367618988,0.6781707726525004,-0.1785262893948597,0.4572805170795823,0.08667776697285944,-0.5817909498171089,-0.40902801128336636,-0.29062892173076427,-0.218246766954256,-0.4239682445502795,-0.5559207259672189,-0.12680969104411788,-0.2982116728024935,0.11359336093199668,-0.25834116059769785,0.1816443036474575,0.10314928726412995,0.6411867254117115,0.31217121557195715,0.019875499473134085,-0.47588613522486317,-0.21460577247528598,0.44212331564828905,1.0,0.14657541128396617,0.8032005775115948,-0.07770958788354858,-0.12805250584637629,-0.6348752110794895,0.002947875711401319,-0.1789983198772555,0.5928742871093676,-0.6812622917932406,0.19172925661016296,0.049936609976833794,0.15646857283059168,0.5062815980646715,0.171053850792569,-0.26316070976512723
nummod,0.14671533186479874,-0.14783539789139286,0.03341795121331337,-0.08757367835982965,0.20578736321283503,0.09603380974763918,-0.04865975003041783,0.05829863394520168,0.11705307809544448,0.05898638469136027,-0.02683282119206498,-0.41342534649146157,0.9297168126615869,0.08257773943480608,-0.3313962577605764,-0.19239347160533432,0.08112423911398564,0.1735828392401689,-0.47608136943114576,-0.17479160094415142,-0.06418369630713693,0.07443027319629332,-0.325448746557138,-0.37338997570396476,-0.403982274441995,0.0854912368935985,-0.04459057190432052,-0.02896534886424866,0.03943861513550219,0.19627933688105165,0.7098543444497809,0.06970860835556261,-0.11664294263320228,-0.010977945097556464,0.35650406572720766,0.14657541128396617,1.0,0.14973462201101362,0.039142668437200843,0.0341444913736182,0.25207211072758057,0.4674437295336476,-0.08817592376840909,-0.08480653289328216,0.16602219267699478,0.01952474457814282,-0.12514506132039363,0.05928525142075685,0.06827939589842379,-0.5699875044580824,-0.16891100990989372
conj,0.45595779761690386,-0.5298827823059326,-0.5955581142694246,0.08482206544433789,0.5730468450712176,0.7815825194202178,0.05032289891238589,-0.27722714069888876,-0.2574092534725885,0.30092568095507066,0.11620431567882952,-0.2780677727690636,0.10722860042604268,0.7190873882340405,-0.22898707038741795,0.3826146152774705,0.11518516560752597,-0.4337552066148185,-0.5744754445662793,-0.5465426828759272,-0.06899073078336981,-0.23721378541303767,-0.37866011736752003,-0.006746049423193855,-0.08399820707085427,0.09917547590342438,-0.2215732007141581,0.08539704283416706,0.19459785153376574,0.7238485608306744,0.20109693849027926,-0.12778923091918104,-0.6987297897913537,-0.1327626797486761,0.24927950131256252,0.8032005775115948,0.14973462201101362,1.0,0.3300281736450036,-0.409067807344227,-0.7363981561877614,0.29069898483315715,-0.3470579507202801,0.405174981420245,-0.8005286679798824,0.029494992360985114,0.03678675642248698,0.2848506836051059,0.5109348767054774,0.15581437859207603,-0.531218051376681
case,0.7384811188225229,-0.681649232901094,-0.38482985834648903,-0.1497207052886089,-0.1855502365428425,0.0469937632367649,-0.07082737753351845,0.22591951811027874,-0.07847486716722196,0.9916823668714055,-0.33221914947872055,0.20260105209254806,-0.016891647921559456,-0.11484822792388626,-0.04854519921139752,-0.12637659850800498,0.04811356369436121,-0.1160088496378725,-0.06815530013944747,-0.7251972742774059,0.6994943414326255,0.23188301105562922,0.22297367160191373,0.18890236017542533,-0.09889819097569148,-0.23262426641051537,0.5663799117690214,-0.6134865773705241,0.24881402065907401,0.045534359986375936,0.10866009214481262,-0.43228484186035815,-0.20046876083589418,0.06151943373923664,-0.351151514156071,-0.07770958788354858,0.039142668437200843,0.3300281736450036,1.0,-0.7164178517622054,-0.23913740722083957,0.2913059655706018,-0.45042769221601103,0.12538799155840172,-0.2803951686768689,-0.04211931368062605,-0.5663691499082935,0.47112555753305224,-0.2671432246826993,-0.12899614486215102,-0.7088429427166267
xcomp:pred,-0.3771791188105081,0.3333532297066171,0.3514699799322531,0.1986070375259722,0.09402619502938583,-0.1706263805003261,-0.0500927798345741,-0.1578654124101202,0.22606648975402835,-0.7066698626379131,-0.11486329202842255,-0.09074595437651177,0.002916180562999009,-0.1055517886567488,0.3698310588294998,-0.12510279040872427,-0.17616798672895284,0.2467604444868785,-0.1341569276878793,0.4158222527345181,-0.661411219035413,-0.2577665339342993,0.04614259391840363,-0.023141454425780784,0.2785493915801309,0.1733583065003872,-0.17785129016717416,0.6300601371926549,-0.2886747569871781,-0.1351953191814857,-0.12074807228201467,0.3081342079969304,0.2059670804715752,0.024333429043061894,0.26676910217630306,-0.12805250584637629,0.0341444913736182,-0.409067807344227,-0.7164178517622054,1.0,0.20457559734543007,-0.19476031228883914,0.5341078659502992,-0.2856456787235818,0.4056320649301047,-0.006778962840185,0.31434240035446254,-0.30319686923703376,0.19707663807348455,-0.239378052044927,0.3578860708132291
aux:pass,-0.513568076702318,0.5312175373198933,0.706849047009755,-0.06792734108408831,-0.44122812995024185,-0.7161472624932442,-0.08673712215807591,0.2975656792226541,0.1589503602759634,-0.20303487349054036,-0.11607242019081782,0.04172721761443462,0.21657785702071022,-0.5154179394688797,-0.09733320598705217,-0.5230851201751782,-0.24337484922538255,0.39253662400565675,0.38661803271254563,0.5499396336860148,-0.022313639278636332,0.3094045467775296,0.0544674368265131,-0.006040029404830576,-0.19463469040475184,-0.05765242600186712,0.025542700284589097,-0.2962497853022331,0.09537627494867146,-0.6264444568235185,0.28489798768992297,0.2852027236862006,0.20193213662465737,0.3504157950610877,-0.17666660550679394,-0.6348752110794895,0.25207211072758057,-0.7363981561877614,-0.23913740722083957,0.20457559734543007,1.0,0.11935886643444855,0.2898050917306799,-0.4881281434683299,0.8530830663181741,-0.3402519412031302,0.014094102595599541,-0.12452009018742058,-0.4971964470715666,-0.08320652635719387,0.5203922743481116
advmod:neg,0.082439354555099,-0.23705677756677132,-0.10937680480772757,-0.21086176971376389,0.5747388760825528,0.11077941429714364,-0.04094148215833734,-0.22037855963375763,0.24938300456956497,0.28356739466511954,-0.2974658434738706,-0.46844408178472907,0.4466158708143248,0.38302980615796595,-0.5166625813520849,-0.28383946722975595,-0.0630535977437672,0.44167169450636345,-0.4801197985155514,-0.16984422583816863,-0.061244005821782084,-0.23059602668549695,-0.2148100431519267,-0.10132753263213722,-0.23255500898596854,0.4724688547994998,-0.05038318253372905,-0.1314727049656699,0.5215320597935506,0.15549619892791255,0.47258953693516026,0.05512349617873268,-0.4760611485604409,0.27809327019299585,0.06095758312758155,0.002947875711401319,0.4674437295336476,0.29069898483315715,0.2913059655706018,-0.19476031228883914,0.11935886643444855,1.0,-0.15000792012596634,0.01169479773904793,0.03691081856928829,-0.22848021114472478,-0.19700093624442494,-0.026267099371788564,0.03995239821122489,-0.035688270213061195,-0.20161751105786496
cop,-0.33628110139904127,0.3613489294965004,0.8337662641166703,-0.07851517196470756,0.09647746606972518,-0.3821458378495694,0.10761699486172546,0.22055692516825354,-0.32615526020768426,-0.4074560935779083,-0.44343578358388275,-0.13591574636022485,0.023222415673929696,-0.10636998415823506,-0.024323526373486483,-0.49636644902156196,-0.6407662871331561,0.446789163831433,0.07293932815608392,0.47656172340879516,-0.1325036411459856,0.17024625411693078,-0.017941816297201978,-0.014285038091403251,0.2661372277928854,-0.20694715817137604,0.043493125761948935,0.06312268619771401,0.13673612642431832,-0.42791349962450176,0.05970855498521773,0.08432256934533394,0.1383696551223024,-0.23304404916445906,-0.16630166665639026,-0.1789983198772555,-0.08817592376840909,-0.3470579507202801,-0.45042769221601103,0.5341078659502992,0.2898050917306799,-0.15000792012596634,1.0,-0.4321189509190879,0.4401327571767628,0.364168061120705,0.2981897563076546,-0.08388308235800117,0.135099741038111,0.10175330898959122,0.4385383803325015
obj,0.40534736146976746,-0.457990955256899,-0.6338898460458606,-0.06743328780083814,0.148169195545113,0.68750231487088,0.2873716143928292,-0.5359294766170133,0.06641521339870854,0.030255502333457626,0.38594293985145806,0.22014891519660618,-0.1873229200011791,0.5242464847372882,-0.1562314132895768,0.32899885623294545,0.03031940392739785,-0.3444188130686371,0.06260210496206826,-0.49184242097979836,0.005824298684763945,-0.5317376490957155,-0.4335303849279744,-0.07114167665896165,-0.4427559245468313,0.345310846644604,0.07637030292030451,-0.0589826202741302,0.19290185592625053,0.5751103541712698,0.29300723815264407,0.18180458733033428,-0.21243111467375858,-0.07538344009052678,0.499414005868871,0.5928742871093676,-0.08480653289328216,0.405174981420245,0.12538799155840172,-0.2856456787235818,-0.4881281434683299,0.01169479773904793,-0.4321189509190879,1.0,-0.6487908544458808,0.16744294935525017,-0.18632946990613602,0.24086405625862412,-0.086121531233826,0.30626779806795906,-0.44563641560518996
ccomp,-0.4664094706042454,0.5067909417105275,0.7647351877885735,0.07407703162368386,-0.3535815514451699,-0.7854406379880319,-0.2553241747221316,0.4939155181261974,0.12150926286360775,-0.236655906458998,-0.4065855769812709,0.07128059789053097,0.21740847636933044,-0.6401897848069289,0.12230038370963424,-0.45961130023626295,-0.10292863952656486,0.35897401956560926,0.17477173226013065,0.5603075255305981,0.027366421229525574,0.44340618662747305,0.21540977203620013,0.1984450898646699,0.07073612704791181,-0.17590669606771414,0.04666324065570167,-0.2185956596310869,-0.03770827067930877,-0.6544359010235765,0.07040409479347028,0.16708993046358267,0.39969997508575605,0.009104493602159702,-0.2590442903011102,-0.6812622917932406,0.16602219267699478,-0.8005286679798824,-0.2803951686768689,0.4056320649301047,0.8530830663181741,0.03691081856928829,0.4401327571767628,-0.6487908544458808,1.0,-0.11064257496343766,0.003899717850500743,-0.18121773925071355,-0.23688025534696175,-0.1741548522482507,0.5188431281924428
parataxis,0.19526489183801232,-0.06310445730654521,0.13148456768932834,-0.38364494118398307,0.25963285621411564,-0.02551337450251504,-0.16337886284964798,0.1678872195719084,-0.040612511539296015,-0.009056940409745896,-0.08446284314664487,0.16041111078841327,0.12476750068451702,0.13897683699719468,-0.34298600177120914,0.17966089511281716,-0.08333333333333333,0.09979572209849003,-0.0007188965690677663,-0.07447111519925385,0.3805021478675516,0.15719036602460756,-0.2679947232025084,-0.08333333333333337,0.2060914997130822,-0.008151729466870445,0.06223113755494419,-0.13917382142032939,-0.1568798544584801,-0.05382328793625172,0.11590335540515209,-0.24136370684910805,0.28113513815349567,-0.6275844243178325,-0.1914947904839701,0.19172925661016296,0.01952474457814282,0.029494992360985114,-0.04211931368062605,-0.006778962840185,-0.3402519412031302,-0.22848021114472478,0.364168061120705,0.16744294935525017,-0.11064257496343766,1.0,-0.23670387829317652,-0.11169802700322741,0.18639234008939956,-0.19092716056517844,0.004286562699003472
fixed,-0.25272088355295547,0.15191267359204355,0.15425746468198168,0.6409574987213348,0.17205600331914916,0.30444156973106307,0.12066439864137853,0.12606449349521456,-0.5314950833854585,-0.5689450492057248,-0.016197611470221737,-0.5142744251349557,-0.041720742342978394,0.27560750656513516,0.23607704852997105,-0.10593290861311867,-0.23670387829317646,0.006954996789340742,-0.23585883661219376,0.22392595075704233,-0.4795183749716046,0.11061534012247701,0.10130050770821938,0.14866175585341926,0.09420376225430348,-0.026226172968317554,-0.429922659580009,0.5524401069259807,-0.2119928169558556,0.3697514532508344,-0.27200028679311294,0.6064641562783152,-0.10618871312470433,-0.26052461828704526,0.4305617846058704,0.049936609976833794,-0.12514506132039363,0.03678675642248698,-0.5663691499082935,0.31434240035446254,0.014094102595599541,-0.19700093624442494,0.2981897563076546,-0.18632946990613602,0.003899717850500743,-0.23670387829317652,1.0,-0.12464844016351175,0.5352853696063807,0.43853491231809055,0.16471769763399455
acl:relcl,0.49088071696994795,-0.40514746528412665,-0.11989924569425839,0.05779019309535089,-0.34922471013980433,0.31578074412380475,0.09049519147055017,0.3159094521332359,-0.3802838301146316,0.4414045921920418,-0.37092639060109056,0.3803855967764965,-0.09485464896659343,-0.13915739728350268,0.30947702783625186,-0.04615708142507101,-0.0030692797890747594,-0.3646940162154343,0.06261394264530754,-0.4607474936875038,0.09146383448781352,0.31112641876944613,-0.2219508486927189,0.24551199631280896,0.02601571349834884,-0.5670433150511143,0.21169585533739751,-0.50994965502428,0.5431016865146517,0.2957265991090794,0.3166747603724497,-0.1965980050020077,-0.30482976164732256,-0.22801024854024882,0.26135580944054504,0.15646857283059168,0.05928525142075685,0.2848506836051059,0.47112555753305224,-0.30319686923703376,-0.12452009018742058,-0.026267099371788564,-0.08388308235800117,0.24086405625862412,-0.18121773925071355,-0.11169802700322741,-0.12464844016351175,1.0,-0.28236668878974336,0.3046153045193421,-0.46879677504184786
advmod,0.08032508924896312,-0.18647457060127398,-0.13723458846900422,0.5577331690925533,0.65293452944277,0.45948363921285784,-0.0953467816396056,0.010170760875593621,-0.4023654755963342,-0.272692801550827,-0.11205511007782354,-0.5878673379209948,0.2261675733070651,0.5218951264089202,0.03759640360201267,0.19304081342001042,0.03253835571602667,-0.22880470344630202,-0.794351773414469,-0.0972712392135388,-0.20339144483113636,-0.03514644236703148,0.009789196139671037,0.1936670031383635,0.0976322350470948,0.09764376077039268,-0.35706910567189426,0.5229909308114375,-0.32139068859874276,0.510305510354977,-0.18406492190810686,0.23153896245619113,-0.21701192263746194,-0.507130409862812,0.22055362223493433,0.5062815980646715,0.06827939589842379,0.5109348767054774,-0.2671432246826993,0.19707663807348455,-0.4971964470715666,0.03995239821122489,0.135099741038111,-0.086121531233826,-0.23688025534696175,0.18639234008939956,0.5352853696063807,-0.28236668878974336,1.0,0.05314162835908285,-0.12820005774022702
orphan,-0.1723065393643969,0.08744594645337052,0.03649891340558261,0.2416720412668262,0.04158709723523158,0.30920653492450934,0.21940068037267912,-0.015122262790497148,-0.46035853728561865,-0.180920582427664,-0.05948606287439337,0.07693491258722615,-0.5238633581459693,0.2879704147731968,0.04402840494210695,0.04387602309068468,-0.19092716056517836,-0.21675473751182378,0.22201159887405775,0.13600746101889272,-0.14912556061110271,-0.0009309757943896046,-0.18346809264040348,0.3560098612193926,0.007446271327145987,-0.07536169797479193,-0.24578153454247562,-0.15888925891187486,0.48125321811708954,0.23673027595658597,-0.11337289346875024,0.28915917360681387,-0.3162133371909027,-0.16669543385115548,0.16961231422852127,0.171053850792569,-0.5699875044580824,0.15581437859207603,-0.12899614486215102,-0.239378052044927,-0.08320652635719387,-0.035688270213061195,0.10175330898959122,0.30626779806795906,-0.1741548522482507,-0.19092716056517844,0.43853491231809055,0.3046153045193421,0.05314162835908285,1.0,0.11215674644597115
punct,-0.9682025123340913,0.9895350499213468,0.6508645343358629,-0.2690034202568384,-0.05562244586184257,-0.5690164444871417,-0.015588490325057542,-0.023838391799281242,0.20449304124921935,-0.6561082069096321,0.28365570780706234,0.02761822700198179,-0.061506416325814356,-0.2693189942563459,-0.14486176681829258,0.06663425170635863,0.07476530224425572,0.24327618736676435,0.4432637972303522,0.9914525440270252,-0.3391120068170917,0.03471253220302279,-0.1091536328186375,-0.24453818773702246,0.22113061160527273,0.006846009619916779,-0.449488714280763,0.13922193785485928,-0.0058767362871367775,-0.5988411566046461,-0.17768050253313233,-0.038381608984372616,0.3136881526152973,0.17869926698550784,-0.2496455673743038,-0.26316070976512723,-0.16891100990989372,-0.531218051376681,-0.7088429427166267,0.3578860708132291,0.5203922743481116,-0.20161751105786496,0.4385383803325015,-0.44563641560518996,0.5188431281924428,0.004286562699003472,0.16471769763399455,-0.46879677504184786,-0.12820005774022702,0.11215674644597115,1.0
