,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,compound,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,-0.4194826038438306,0.46004374318632024,-0.4156050092658812,-0.1334143808374156,0.4811359080817384,-0.13053708542410808,0.13097451856117928,0.2861534180494629,0.1392595438208123,-0.21482114591737508,0.16842510045589196,0.1226344060483486,-0.6268902290785048,0.11956216008143648,0.29088347366356904,0.07775291144369395,0.027737222609066022,-0.2157311111266458,-0.13341438083741558,-0.1975292159401787,0.45450734984627095,-0.24663341135955325,0.16559686139649488,-0.40613409287298147,0.1573251388189444,-0.2571852070484423,-0.2132066797032656,0.35559922327825993,1.0,0.12356237150030916,-0.2616336462156678,0.22616160923560374,0.445160997549885,-0.3189745457676841,-0.03384663742611653,0.26826485224178725,0.11065059011503281,0.0026934655597273534,0.22450528501182823,-0.29950789107882736,-0.3134129297040576,-0.13341438083741558,-0.007514086741730591,-0.33968468741653934,-0.10692328522446182,-0.17553007300696713,-0.10821961667541787,0.20428075838488557,0.26306611782589356,-0.10003576917195194,0.4811642050788959
cc,0.0099567805274728,0.03198161628023809,-0.1249088132108634,0.25996932078147,0.23781119530764372,0.09949721759215772,0.98158158610813,-0.46443473259340656,0.319049886827166,0.17544572221354213,0.1736068782750619,-0.1644792337166495,-0.37155889706070566,-0.5489680869953564,-0.09735141642867695,0.1579589720550168,0.09618001190496137,-0.6692420528419171,0.17701713683051956,-0.3481957979375163,-0.06708818766301099,-0.11293703236035153,0.49304629425339247,-0.5385801234880307,-0.16722956125600727,0.28281385690604843,-0.12541910844210036,-0.2692535683974098,0.12356237150030916,1.0,0.014517753231691658,-0.032477229859170995,0.17120418096252904,-0.6579674713952647,-0.07911205900790695,-0.5368362095256279,-0.4534785198305093,0.8423895046271089,0.1335436367390562,-0.0765993768370673,0.0955707138967716,-0.09992035235226242,0.18231165866146942,-0.28586063483603147,-0.36499433658521163,-0.28613627138450165,-0.14370043021702764,-0.04450099893120666,0.09211539464493425,-0.03381006021272572,0.022508840392922197
nsubj:pass,-0.010589498006292655,0.0005100265495362652,0.21529611962942394,0.3003441403142257,-0.18133267452828505,-0.2721268362416672,0.03428334721231227,0.3204555711195298,-0.30191728290504516,-0.5361387204144973,0.28967890773144706,-0.051639799375257776,0.09746409145379527,-0.04440260638812952,0.04493595215609695,0.26108780713241153,-0.17289925494417005,0.18997506124281166,0.3909023842917739,0.2638564992309514,-0.056130473394280775,-0.18041735092582017,-0.27308714467281503,0.11478942035611435,0.15794786724063878,-0.21712258011622132,0.51986597583083,0.13409611735804153,-0.2616336462156678,0.014517753231691658,1.0,-0.35942950243525995,-0.06839333339228675,-0.3751623088574708,-0.04189271649944679,-0.3090164288402324,-0.008671768006056603,-0.009615102181476853,0.34574627059188634,0.37353394253264777,0.19681901788782294,0.3622188111481693,-0.20237790723089533,0.40123542990415356,-0.5071453641203858,-0.4592867734345938,0.21699889402956088,-0.14704689083457612,-0.15244388334901182,0.2110020582833422,-0.06648917122935208
discourse,-0.5739417849339149,0.5630118701209205,-0.22156067823035253,-0.20697602375213237,0.0014928030974506053,-0.2077118489248186,0.007196720397629044,-0.12928272113743458,-0.2037851543021697,-0.00988426619815586,0.34946030254008614,0.036404366159328815,0.05378581886892551,0.14703590565051858,-0.1548800448126928,-0.3987567443433166,-0.530354641317661,-0.2988310006617427,-0.20147912014738237,-0.41912931362594014,0.5965436195592331,-0.25067468452171465,-0.15334025029776568,0.08304137361672288,0.5498199342637006,-0.15830609459299477,0.1615557686741742,-0.16119053207135628,0.22616160923560374,-0.032477229859170995,-0.35942950243525995,1.0,0.07996584877719348,0.3621318966032064,0.043731228354021996,0.04752674409754114,-0.061336834915619656,-0.11232662264876947,0.4010221494129208,-0.29151360819622935,-0.07221043480651282,-0.19689313199713382,-0.1175008438416475,-0.23259621956001658,0.2727423444578763,0.13692096386944455,-0.21875139121749984,-0.12715597431422698,-0.10223970471891375,0.35674652655550576,0.6084091737406813
csubj:pass,-0.1283053411503946,0.14429178587948593,-0.49449499363796445,-0.23520949359261056,0.7471986462375639,0.36988449408222296,0.16526061512563053,0.29079394902694583,0.35678018889600444,-0.2255969801894501,-0.021038709574827296,-0.02242064159142792,-0.3802739970921263,-0.1373186809896407,-0.2078392091037415,0.3339284389626896,0.21704437008088492,-0.3305976551473503,0.13475948342307084,-0.4471530665479778,0.08862477527702055,0.056590035982048766,0.5050851075874553,-0.4413330791787507,0.10768332837316281,-0.13813255189236853,-0.1474030156778991,0.16712051778306594,0.445160997549885,0.17120418096252904,-0.06839333339228675,0.07996584877719348,1.0,-0.19440301571144838,-0.1691981719808372,-0.04831928388892929,-0.0960493976024402,-0.1323045782780269,-0.07395076709076874,-0.15196930877162532,-0.6312011849391853,-0.41393039896813166,-0.0009010750776332079,-0.32547270910602644,0.30262014676721716,-0.3424942078347447,0.46415909296444247,-0.16046118480365784,0.7456499521404322,0.06876899640860812,0.10877755852960809
acl,0.26020072229756314,-0.27268961666915187,0.23764887139731444,-0.29617261729282757,-0.04392490756877372,0.036445166150392026,-0.6716339103224372,-0.024030288019669964,-0.37327025733889235,0.08644645136541607,-0.2278560914879675,0.06226842205945061,0.6784878389652355,0.1371776302412386,-0.09518304348820518,-0.3709978557273805,-0.0902182654623027,0.2013772785900082,-0.2719922231883732,0.18376161394994925,-0.1887137992301361,0.18525935166551888,-0.45742391614632133,0.3788725243779102,0.21794377222722403,-0.09748352456626967,-0.03498146519520293,0.025957006147845303,-0.3189745457676841,-0.6579674713952647,-0.3751623088574708,0.3621318966032064,-0.19440301571144838,1.0,-0.14223250884614075,0.2772589194134056,0.14036666748968563,-0.5836044788900752,-0.2620728233386985,-0.025375094513733407,0.062041739059869004,-0.14389140390700403,0.0690215413266097,0.1814940904516039,0.5826743424219094,0.3002671128525416,0.04547218921775927,0.21422070269196533,0.018230054249507004,0.13033757552625308,-0.22736912270951945
expl:pass,-0.3873449541111979,0.3671723888409659,-0.3937638447906744,-0.1743386871015656,-0.024373859273924554,0.18394201607835634,-0.06509280767659738,0.4047261577925713,0.4095504618631652,0.15135103092213167,-0.3118094741324665,-0.19129653199494145,-0.20395122205003263,-0.03477835181404219,-0.13543008893897582,0.35852247954522604,-0.09832397178912061,0.3809743267929012,-0.17433868710156553,0.0045706046127244595,0.43854831293199154,0.17624939134046333,0.12816466736352947,-0.17769822524733309,0.15663357314735743,-0.12185285915129755,-0.3289650737906052,0.21640270074691265,-0.03384663742611653,-0.07911205900790695,-0.04189271649944679,0.043731228354021996,-0.1691981719808372,-0.14223250884614075,1.0,0.2619862243308754,-0.15116665103455237,0.1791416554465149,-0.23171612642786302,-0.3487345334409002,-0.12713822932900107,-0.1743386871015656,-0.23802886684399302,-0.2581862233179102,-0.05962899370506994,-0.04077412289530939,-0.12570000606592116,-0.12099248078658935,0.06153570748412239,-0.10034775780812275,0.39052929524735874
amod,0.10806689311998405,-0.07471277040489607,-0.31657302190536823,-0.029950618629995276,0.06986048638735841,-0.07428495333763947,-0.580253384336508,0.30261767705951453,0.0988054825700184,-0.004027233906354119,-0.29057481645857464,0.2353141491536115,-0.16306431180236905,0.3022011802233683,0.5850603856742723,-0.07236529188856027,-0.05348649664441672,0.4472019907750691,-0.34848065351359486,-0.01194190765314505,-0.02920067210881185,0.36554813352847976,-0.12708657618346675,0.3784764617088043,0.13317736529394822,-0.263848509160193,-0.1744213129661559,0.09189185354464648,0.26826485224178725,-0.5368362095256279,-0.3090164288402324,0.04752674409754114,-0.04831928388892929,0.2772589194134056,0.2619862243308754,1.0,0.22722411485674196,-0.4058627479100207,-0.29910670981718046,-0.5112670181012647,-0.36760192522049545,-0.12607599151148374,0.10225437142937152,-0.19810240208940708,0.39134899981296756,0.3753047088650182,0.1648815657323587,-0.13671530381565627,0.031357363503936926,-0.3008941640963478,-0.07319453233592901
nummod,0.016926611628116383,-0.14463789350767023,0.2552005933570417,-0.37650147944462226,-0.40257036843985433,-0.3516988890872163,-0.4267998575041659,0.3344792430702719,-0.4889899939757458,-0.4814640900122315,0.4435896122400173,-0.10330539698638566,0.273097294991797,0.8819120185981727,0.1283967404666002,0.005001691540021639,0.3878727831791896,0.27705672124943137,-0.11847788136843715,0.3011305033091173,-0.02288575269925616,-0.5213818116908511,-0.37080193702267333,0.2633963768030604,-0.010533771283486492,-0.1299008072373677,0.21139637678793322,0.4406005831871472,0.11065059011503281,-0.4534785198305093,-0.008671768006056603,-0.061336834915619656,-0.0960493976024402,0.14036666748968563,-0.15116665103455237,0.22722411485674196,1.0,-0.2734023289980889,0.43588490741834596,-0.1001841417624592,-0.15770998059771937,0.5437826870271046,-0.46386024781839086,0.2916633474906468,-0.18484723702107764,0.003994386333444139,-0.10257186635112232,0.3953669424122777,-0.39004357899898096,-0.2900816082578998,-0.08487033445159828
conj,0.07013365074764485,-0.0749994559853145,-0.13523162266846295,0.016891010463614912,-0.043563252869086896,0.07352333506596678,0.8670984464786162,-0.4260503358193322,0.11972727581464769,0.28656995265299856,0.17016260126102584,-0.0877884560944994,-0.26669807142424923,-0.3546057730054666,-0.009138819580427454,0.1470727160764088,0.05219583707781429,-0.368380640272652,0.25105168548275264,-0.20640595162021788,-0.08088024948722093,-0.19584056866849708,0.2657051285490118,-0.4370402552138849,-0.2839982385038772,0.24640714459426588,-0.08261176659026385,-0.12878056496318258,0.0026934655597273534,0.8423895046271089,-0.009615102181476853,-0.11232662264876947,-0.1323045782780269,-0.5836044788900752,0.1791416554465149,-0.4058627479100207,-0.2734023289980889,1.0,0.11742223343486735,0.027833254620326167,0.07044866791216366,0.001659890568753162,0.14891887772387197,-0.3077566633720442,-0.4186508161849336,-0.15883548861458888,-0.1541794203697087,0.08328173218689842,-0.1465328573589137,-0.13204604176289236,-0.04154423876232289
case,-0.491532960986729,0.38728745298903083,0.20147231965699328,-0.027261505439981213,-0.41612712535794266,-0.5223401047279969,0.21468885809188984,0.06155131235971652,-0.5949627012515051,-0.5550290194616322,0.9637428033587778,0.02990832404681251,-0.032311831613887176,0.5404606677792205,-0.07051160975152562,-0.18300470238383823,-0.3187101342748949,-0.2772650280603272,0.016645942712606648,-0.0398848651226874,0.42667152039717793,-0.8309145454349173,-0.3176941666767779,0.09807873379893386,0.24574281407144868,-0.2944967649925434,0.667618271021765,0.13450461851215167,0.22450528501182823,0.1335436367390562,0.34574627059188634,0.4010221494129208,-0.07395076709076874,-0.2620728233386985,-0.23171612642786302,-0.29910670981718046,0.43588490741834596,0.11742223343486735,1.0,0.08996001327591709,0.11204901690683348,0.5877620955919034,-0.3090808401120438,0.2084485563766071,-0.5752588240894707,-0.19261500637783213,-0.3264670755266614,0.1397885248644131,-0.47703455059913824,0.2936494227431027,0.41728569797566034
xcomp:pred,0.10874237499287309,-0.1436667122227635,0.26781340307392576,0.027702169971384093,-0.30213745760734606,-0.10607430506249227,0.020846079246786886,-0.2930331250253947,-0.35092862061439706,0.22794887281763043,0.13446388229612535,0.210643395062806,0.2022141315480636,-0.035107402166805385,-0.18941332388219959,-0.11611538198340761,-0.26774114475050187,0.05711150445556921,0.44742804261237146,0.18108280267551674,-0.13587427977571578,-0.24340047332723058,-0.11004181173531127,0.12476751163148601,-0.4873869218539049,0.216487234936497,0.41586428014019955,-0.1828797133706823,-0.29950789107882736,-0.0765993768370673,0.37353394253264777,-0.29151360819622935,-0.15196930877162532,-0.025375094513733407,-0.3487345334409002,-0.5112670181012647,-0.1001841417624592,0.027833254620326167,0.08996001327591709,1.0,0.2648774020989048,0.04488737470579194,0.1608626004322153,0.22846273241900134,-0.10480920388046719,0.15609764747439658,0.043646288736244314,0.012455995999863455,-0.24406434637465388,0.48852672919926726,-0.1628055308088961
aux:pass,0.02425420174458516,0.0007528006361186141,0.7452269460925306,0.6101097528298021,-0.3691380201618458,-0.3819844749433281,0.09006056824389112,-0.3485681507924506,-0.20667052193252303,0.031065248201919533,0.04854502688683965,-0.20787352914796323,0.24635149912426335,-0.21833829605029267,0.07356233589702689,-0.41106520081632353,-0.0754366791357203,-0.24478764577592685,-0.11771900310962884,0.269642620771332,-0.031695925274146455,-0.13033040105347318,-0.19353355106911319,0.116626414004314,-0.16867485985475847,0.37151131313379854,0.14765518351591903,-0.32084534929388686,-0.3134129297040576,0.0955707138967716,0.19681901788782294,-0.07221043480651282,-0.6312011849391853,0.062041739059869004,-0.12713822932900107,-0.36760192522049545,-0.15770998059771937,0.07044866791216366,0.11204901690683348,0.2648774020989048,1.0,0.11885910086177812,0.2327233979211898,0.49528409103634213,-0.4135722941748054,-0.06261657234835599,-0.5189292017765604,0.27506788626497247,-0.4986044484020982,0.11755039367001914,-0.012489490111484277
compound,0.0007733346116393229,-0.10108034315331497,0.4549493640016123,-0.07142857142857142,-0.5920606478780486,-0.1386268540792831,-0.07949182689744458,0.21908772149041172,-0.5159999460939126,-0.4983274659391713,0.5652877433684167,0.16023436498623367,0.13774029004869554,0.5686926148612389,-0.059023396356407784,-0.0486633716015188,0.03712265546873982,0.21702675898695792,-0.07142857142857142,0.46342062611004714,-0.04889532747891213,-0.40436716217647395,-0.5036427989162204,0.2424114123941225,0.11111263821360441,-0.4534185079043052,0.4484391950800833,0.37591603620389,-0.13341438083741558,-0.09992035235226242,0.3622188111481693,-0.19689313199713382,-0.41393039896813166,-0.14389140390700403,-0.1743386871015656,-0.12607599151148374,0.5437826870271046,0.001659890568753162,0.5877620955919034,0.04488737470579194,0.11885910086177812,1.0,-0.2888807153476891,0.46165116184131155,-0.6247741889668791,-0.1096633887413969,-0.19876614695523875,0.2499370396666534,-0.378985224365158,-0.1518943020355556,-0.0737893803692502
advmod:neg,0.32993924398521607,-0.24517762255252376,0.24864541793862618,0.29125010417686087,0.2175137639400305,0.2443928920961984,0.21969502188755216,-0.4012561470114286,0.08073183321226236,0.2422698409661327,-0.1853419685063024,0.5710519077745614,-0.3324693960770619,-0.40395998335894784,0.1643531522714278,-0.5436948019514991,-0.14290302874831518,-0.363498648949893,-0.17014365976275783,-0.06059149811656418,-0.3126963780645726,0.36432649200311734,0.24296943452985886,-0.13810311023006894,-0.33235495234437445,0.0016755672838728087,-0.034988597479386575,-0.3949082658344156,-0.007514086741730591,0.18231165866146942,-0.20237790723089533,-0.1175008438416475,-0.0009010750776332079,0.0690215413266097,-0.23802886684399302,0.10225437142937152,-0.46386024781839086,0.14891887772387197,-0.3090808401120438,0.1608626004322153,0.2327233979211898,-0.2888807153476891,1.0,0.13525583567536892,0.04822414155592608,0.06322285948103636,0.04254467672356567,-0.019908195019265187,0.19798332295980742,0.053583821871481856,-0.28016932151431356
cop,0.1257852684148704,-0.11118308594494164,0.8730624518420549,0.08923971252446335,-0.2882655133956718,-0.24520162812756527,-0.23258484433168486,0.0926697717906069,-0.36225364553363126,-0.47675952190654536,0.1788612793140281,0.2621259007429681,0.3072430101165724,0.1982546377928929,-0.18014912421473758,-0.3806541738436211,0.20839694555990274,0.11683505816399704,-0.25105602384633235,0.7518836019348434,-0.17543990250595162,-0.056677311432671636,-0.25465580100818114,0.007588669642879387,0.12027639334172784,-0.13997581453546726,0.12669028985602138,0.04537459414251707,-0.33968468741653934,-0.28586063483603147,0.40123542990415356,-0.23259621956001658,-0.32547270910602644,0.1814940904516039,-0.2581862233179102,-0.19810240208940708,0.2916633474906468,-0.3077566633720442,0.2084485563766071,0.22846273241900134,0.49528409103634213,0.46165116184131155,0.13525583567536892,1.0,-0.46972532322925376,-0.3760596578212797,-0.24602671013235305,0.18561078233186698,-0.2335332762699435,-0.04164774168198314,-0.13454874176687434
obj,0.18576100842342128,-0.14532067312878702,-0.45810079241291535,-0.1896236292287247,0.26194282803691765,0.3050631202561179,-0.41750915864489513,-0.14208482817341317,0.21915341531221297,0.46878077552402003,-0.5348790185618046,-0.003280179898551018,0.19847756552365822,-0.1187118928017291,0.08601944069518774,-0.07389934482418353,-0.08714264989664186,0.17536268158301652,0.125807424049787,-0.4441809625516344,-0.12663687538599722,0.5131444481248837,0.06857265728714379,0.3329619793467682,0.040567103976769485,0.21047825142655335,-0.19999390940919695,-0.2717267094009339,-0.10692328522446182,-0.36499433658521163,-0.5071453641203858,0.2727423444578763,0.30262014676721716,0.5826743424219094,-0.05962899370506994,0.39134899981296756,-0.18484723702107764,-0.4186508161849336,-0.5752588240894707,-0.10480920388046719,-0.4135722941748054,-0.6247741889668791,0.04822414155592608,-0.46972532322925376,1.0,0.5056737792405254,0.4878870998386618,-0.36048137762894755,0.30445909264223475,0.015137397683112454,-0.1542005275949943
ccomp,0.10821152202772617,-0.14722049114738373,-0.2001274520121438,0.12542396550547752,-0.4202164889147562,-0.11678348624063814,-0.29617566746453916,-0.4710658654198583,0.02970415438043146,0.6871204049450278,-0.12092198919691127,0.09165029562682048,0.1305671650318086,0.2340434525690168,0.17730443648302102,-0.20972793832159056,-0.3765671488896991,0.17607426846432161,-0.12543912968825327,-0.23894409964215702,-0.07980077042761438,0.09343900906254218,0.007388823419911788,0.6508594651684612,-0.4322913127032282,0.30850075759461837,0.12006580202065033,-0.4854717376322688,-0.17553007300696713,-0.28613627138450165,-0.4592867734345938,0.13692096386944455,-0.3424942078347447,0.3002671128525416,-0.04077412289530939,0.3753047088650182,0.003994386333444139,-0.15883548861458888,-0.19261500637783213,0.15609764747439658,-0.06261657234835599,-0.1096633887413969,0.06322285948103636,-0.3760596578212797,0.5056737792405254,1.0,-0.14429342246585103,-0.25739115459785467,-0.3826109184921181,0.22710135854446395,-0.13208231469890047
fixed,0.2841065784553243,-0.2492231577465417,-0.3831555834981683,-0.19876614695523875,0.2618212361142124,0.48778250061910394,-0.17411853077880096,0.2645684484948348,0.003919652585009886,-0.11246008701058809,-0.3116487062631806,0.17469300851212102,-0.06492048669769779,-0.13522517882384627,0.24883777182310796,0.14256148179187592,0.05808936826715116,0.3267291748401442,0.6719360220011734,-0.33044865658176303,-0.26131704439281245,0.45971209907596894,-0.1470516708058893,0.16390135001737083,0.17537369500032732,-0.17471012066942457,0.14821914200788283,0.12219753232506697,-0.10821961667541787,-0.14370043021702764,0.21699889402956088,-0.21875139121749984,0.46415909296444247,0.04547218921775927,-0.12570000606592116,0.1648815657323587,-0.10257186635112232,-0.1541794203697087,-0.3264670755266614,0.043646288736244314,-0.5189292017765604,-0.19876614695523875,0.04254467672356567,-0.24602671013235305,0.4878870998386618,-0.14429342246585103,1.0,-0.38413101115350884,0.43847707282596815,-0.28807405992509394,-0.30031381580745914
acl:relcl,0.23692148827572915,-0.3188815939191613,0.393745946076375,-0.2199925161347555,0.09175621077942205,-0.10932795216848722,-0.052660188584013334,0.18048786246917276,-0.40032263247393507,-0.26695467099476994,0.19220206125908793,-0.2826288739680288,0.3054578364268948,0.13874387343753133,-0.05816221840811545,0.11651102478866421,0.3813281238188447,-0.21358900417712723,-0.2980493509487231,0.39756686454493007,-0.19258573766993003,-0.49382136750360334,-0.2815085819507591,-0.2895337582627846,-0.1852694068038272,-0.1263283752063743,-0.11231823894168529,0.5951282822594787,0.20428075838488557,-0.04450099893120666,-0.14704689083457612,-0.12715597431422698,-0.16046118480365784,0.21422070269196533,-0.12099248078658935,-0.13671530381565627,0.3953669424122777,0.08328173218689842,0.1397885248644131,0.012455995999863455,0.27506788626497247,0.2499370396666534,-0.019908195019265187,0.18561078233186698,-0.36048137762894755,-0.25739115459785467,-0.38413101115350884,1.0,-0.005696715257933982,-0.04440592501721991,-0.2282948027210502
advmod,0.09030149242737419,-0.030130654620404738,-0.38491435729879614,-0.2578675339266069,0.8596602527481878,0.726908871736672,0.048195884331849535,0.39306224793219713,0.4844940080470526,-0.08533558241124929,-0.43485164975163004,0.08814798557056983,-0.2961416768547171,-0.44377093933566614,-0.3113970494705931,0.36988886648584707,0.2454950219390388,-0.13108791446496657,-0.062060368141271575,-0.13126537688861012,-0.0816149932406644,0.4522855555923688,0.38627845384114096,-0.5546999256060829,0.18077331457287382,-0.3536226490850529,-0.4479346165086978,0.34372949755470844,0.26306611782589356,0.09211539464493425,-0.15244388334901182,-0.10223970471891375,0.7456499521404322,0.018230054249507004,0.06153570748412239,0.031357363503936926,-0.39004357899898096,-0.1465328573589137,-0.47703455059913824,-0.24406434637465388,-0.4986044484020982,-0.378985224365158,0.19798332295980742,-0.2335332762699435,0.30445909264223475,-0.3826109184921181,0.43847707282596815,-0.005696715257933982,1.0,-0.05154184422336199,-0.056940276013260294
orphan,-0.24823674565756307,0.18820001264844544,-0.03636319407402361,0.1451617476494821,-0.009066241812854509,-0.2640550133023343,0.03246490770479527,-0.16448192910741105,-0.20486397445462884,0.09686083161826457,0.36335192401822153,-0.017153086798861242,0.1841180139008622,-0.07676573023038506,-0.42007559036828657,0.0173193546860397,-0.6630629927240566,-0.3336987325278804,-0.15189430203555562,-0.11776079565158795,0.20234880687534487,-0.3911528081436073,0.0755498394742371,0.10316779442661009,-0.11554427442765394,-0.06767681248581049,0.42533477162874544,-0.2350336177687902,-0.10003576917195194,-0.03381006021272572,0.2110020582833422,0.35674652655550576,0.06876899640860812,0.13033757552625308,-0.10034775780812275,-0.3008941640963478,-0.2900816082578998,-0.13204604176289236,0.2936494227431027,0.48852672919926726,0.11755039367001914,-0.1518943020355556,0.053583821871481856,-0.04164774168198314,0.015137397683112454,0.22710135854446395,-0.28807405992509394,-0.04440592501721991,-0.05154184422336199,1.0,0.18028910712350021
punct,-0.980398926167448,0.9905831133706042,-0.28797203141103783,-0.1274064197771911,-0.02092093920722111,-0.14110735627332593,0.09632469111742867,0.229487200411837,0.14844476517363242,-0.10051742036973269,0.23988397924299978,0.06301101503206026,-0.44828009899437476,0.17619000937607265,-0.19374811690179142,-0.14073741973154802,-0.4017114895946743,-0.041203715496255344,-0.06534787668101207,-0.22900034162568944,0.9847428106298395,-0.24501490799353026,0.06639646882249747,-0.2192353955707797,0.4665614163742548,-0.17824302871595474,0.010386505120620953,0.0571491894996945,0.4811642050788959,0.022508840392922197,-0.06648917122935208,0.6084091737406813,0.10877755852960809,-0.22736912270951945,0.39052929524735874,-0.07319453233592901,-0.08487033445159828,-0.04154423876232289,0.41728569797566034,-0.1628055308088961,-0.012489490111484277,-0.0737893803692502,-0.28016932151431356,-0.13454874176687434,-0.1542005275949943,-0.13208231469890047,-0.30031381580745914,-0.2282948027210502,-0.056940276013260294,0.18028910712350021,1.0
