,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
advcl:cmpr,0.7535864408467958,-0.8372632785596822,-0.3331162798661558,-0.24197004911147624,-0.14931831756177838,0.05389142036015421,-0.06822059666772128,-0.3062286248260106,0.5629327939771038,0.6036049478546718,0.5053643417554026,-0.11957008738093328,0.38053431326283105,-0.5172323460559445,0.10298071573040272,-0.22343511956143805,-0.13512143675450242,1.0,-0.32532166945220836,-0.3649283322905055,-0.784793577391221,0.5174222019213144,0.4626128951819892,-0.5187053098776543,-0.18104794324070536,0.40050732860649463,0.6707901104412151,-0.8353294951223089,1.0,-0.05696604650677076,0.1770597347427264,-0.40696106844963825,-0.47635488241434737,-0.05028074706953003,-0.3385544825705588,0.050723511673108,-0.5534213409858673,0.22379014706005398,-0.16666666666666669,0.5887182054285326,0.7596313321880425,0.10254290553563031,0.3326509642689375,-0.2725580186540921,0.569785659793544,0.1237521835960053,-0.0024645098328724443,-0.046690616763733844,0.043710979554282936,-0.3679768350555031,-0.8080375304006776
cc,-0.4162370326257373,0.08893127494457949,-0.023076937492875524,-0.22443095497990417,-0.06148153753212096,-0.8298726612583684,0.9907448713663635,-0.06630150622172618,-0.168686391491667,-0.41736929614642754,0.5376274691517232,0.5612982091209117,-0.34736826410121907,-0.03932047315264128,-0.2860539555400075,0.06080658698711904,-0.4811687276128345,-0.05696604650677076,-0.1369433998494874,0.04549794028593037,0.05618503682740422,-0.3809408672449349,0.18457421684920364,-0.3752002480354042,-0.10386981787627309,-0.48003184027103235,0.14823860998866398,0.009767811606416182,-0.05696604650677076,1.0,0.3257037175365285,0.2698249680578494,0.47335677103347185,-0.48866230368774116,-0.21133747399377234,0.0312575445151963,-0.08012099231684428,0.9452351364593768,-0.118993551804405,0.3760907523521826,-0.311716007050628,0.010007772046067485,-0.1961813243095697,0.14578225832175376,-0.6195314589747111,-0.5830586642448865,0.07361064212429724,-0.8260655675603236,-0.3514608306677089,-0.024659645309169212,0.1152175359545437
nsubj:pass,-0.013206003056605898,0.08675909127944136,-0.022996889673298073,-0.9036032954745152,0.3265162141857363,-0.29648611957970417,0.2792599134520432,-0.8226021222029982,0.13045030622784573,0.3042716761146284,0.08047688835936725,-0.3413258335999576,0.6362914577005471,-0.08137657302514788,-0.34762781805556825,0.35505813143018533,-0.31278942058837944,0.1770597347427264,-0.8572776712150312,-0.35720087492852914,0.2769713851061957,0.3025321853863988,0.2218514648827646,-0.31079699234174574,-0.38533956749799075,0.4450395063252111,-0.20851862564520232,0.1991149145096028,0.1770597347427264,0.3257037175365285,1.0,0.06662750240261155,0.515562946546237,-0.17423194519813812,-0.1876080640054207,-0.6107819066676287,-0.111663373411533,0.29549124735782617,-0.6424184692664343,0.04080002296875556,-0.1849595387512852,0.5667149531627005,-0.38892748065885135,-0.18324936062317598,-0.08814224516593995,-0.3753234301446207,-0.5429585128310194,-0.5358965965681292,0.1745647452245119,0.2831808768431471,0.2581019582182023
discourse,-0.06803013113117957,0.49602481269298776,-0.4069040443246056,0.2527906507265595,0.5308793457547156,-0.3499187376020337,0.20617566180904612,0.13393264174327207,-0.3077482521709938,-0.316750443903609,0.4262764552803555,0.593319239881774,-0.32648298029616635,0.01793524248803781,-0.4220314980965665,0.04313728857318295,0.60463010107682,-0.40696106844963825,0.25495153135991566,-0.23672163681201852,0.050651081190933346,0.22974625536819981,-0.2649413466556042,-0.43683025387619545,0.5672263170820059,-0.6914495664516672,0.10857992369857314,0.2898631939582785,-0.40696106844963825,0.2698249680578494,0.06662750240261155,1.0,-0.07369352430254596,0.6566920452390286,0.04723224971483398,-0.01735333616453432,0.017427329772337807,0.011470563915971899,-0.35813026631786216,0.41653819345452814,-0.7415538942209793,-0.36444314702761665,-0.7643607095990791,-0.4624117594993525,0.010009636276651577,-0.776777434622094,0.045307175115718704,-0.5607127962724462,0.5260867768814159,0.24690149331444297,0.16444864709711854
csubj:pass,-0.6095864932274752,0.3076054057985698,0.30258994109619197,-0.466221104376663,0.22815833588923645,-0.44528370944315154,0.5192925081829152,-0.3706358331304457,-0.09077162248157458,-0.0918199917795645,-0.28590279733559876,-0.23605296071413273,0.037854483280212826,0.039722968338981396,-0.455729667378957,0.676784047459362,-0.5999036441204642,-0.47635488241434737,-0.3046483977056881,0.045426362093821726,0.6737548163411129,-0.48056431254949783,0.18712354107255746,0.3887991199351872,-0.3303897740401011,0.05440453797769349,-0.5928984495746913,0.5713432147653607,-0.47635488241434737,0.47335677103347185,0.515562946546237,-0.07369352430254596,1.0,-0.5640884906304101,0.08987123763184211,-0.6057067800689455,0.04896167196622667,0.3711496822954419,-0.10301208327971575,-0.45695009542338144,-0.43680693820864414,0.6463634541942346,-0.3004041318375228,0.2858803309663804,-0.8590742799092934,0.026361082408437247,-0.04683853678182268,-0.38137186290365815,-0.1845976156460541,0.01092877718809248,0.6055312720761791
acl,0.4982481109885917,0.10987639116118092,-0.522024188583839,0.41178011894178523,0.5580147053192964,0.2640943613906367,-0.53586500069206,0.11442798850579601,0.04407079188989362,0.2114439437533012,0.21153603925249384,0.1587847095331515,-0.0035986544388497545,-0.19141276304481028,-0.23397824197876702,-0.012297564212118486,0.9060750912245222,-0.05028074706953003,0.3325505117293286,-0.4010101765936833,-0.2796102381554322,0.6549095139823414,-0.19567118434624228,-0.2912884164466865,0.6149111151868571,-0.25577549731401866,0.23511577589372581,-0.01560551567002788,-0.05028074706953003,-0.48866230368774116,-0.17423194519813812,0.6566920452390286,-0.5640884906304101,1.0,0.10133960597287879,-0.05266689398069372,-0.16775838630345838,-0.6078443785054982,-0.291728139964208,0.3394927569481908,-0.2613041977116545,-0.3083064177721842,-0.5257597597789956,-0.6617577444588252,0.6088573216397024,-0.24403495625162805,0.09697024329219968,0.03300254789347178,0.8139636579188639,0.04745383405667433,-0.22893576045305594
expl:pass,0.07709244987789571,0.08741132958053179,-0.4321208904831818,0.027714576085083008,0.3520828482311365,-0.26826460377389133,-0.22979722297765065,0.580159218581077,-0.680652826811719,0.1250875542412864,-0.2575649065973452,-0.38974016384864746,-0.4635056227461456,0.02396753823317663,-0.10224675064333827,0.08962275202387546,0.44698984515408396,-0.3385544825705588,0.011085489451814855,-0.4220472119960042,0.10278780005143758,-0.47198395825441886,-0.6760357236830525,0.6412131878179542,0.681219792794778,0.003379835808539905,0.1077168118746117,0.5936683924927902,-0.3385544825705588,-0.21133747399377234,-0.1876080640054207,0.04723224971483398,0.08987123763184211,0.10133960597287879,1.0,0.0837805698377112,-0.013562987303134015,-0.2755577751904949,0.7051821436657562,-0.2591088630264134,0.145078498499014,-0.2785785739856433,0.17046891929223998,-0.4319313155618033,-0.1916795788020907,0.16191400019254873,-0.18038418399476422,0.22586824687858975,0.31651572602508166,-0.06198654446124358,0.27212854479848336
amod,-0.10937097533993491,0.09666511567326068,0.11491025996089993,0.3829051941175382,-0.6948161738326938,0.10943274498907835,-0.017450903985879975,0.7145315620021981,-0.4954905235266209,-0.5841866513355369,0.07309630608754995,0.4337702549682106,-0.44007952056711064,0.5057339752221418,0.7649961679087797,-0.9226231085483387,0.20381495153316825,0.050723511673108,0.26873068768749725,0.44762278561330726,-0.21984095164146147,-0.308530334292166,-0.5496290923811672,-0.10302453776662912,0.17936897569642427,-0.2599860507523838,0.33552384957844705,-0.18144712584067954,0.050723511673108,0.0312575445151963,-0.6107819066676287,-0.01735333616453432,-0.6057067800689455,-0.05266689398069372,0.0837805698377112,1.0,0.4681154012293339,0.058228864414279706,0.5325300218305417,0.1309713538466473,0.2851173129252379,-0.8968183471965062,0.6332271195678506,0.24800680915132,0.25831026416556324,-0.19255775943426315,-0.13775943190337028,0.32553756763466757,-0.4825653116474979,0.28832995042408943,-0.07495601446009108
nummod,-0.7240201344492329,0.8055955181138775,0.7351643202624567,-0.06309229029350076,-0.5785601228899537,0.3840416356914152,-0.12675539049398046,0.17564465172286353,-0.57028854030812,-0.757580254472451,-0.6371764866300617,0.03080446192640267,0.0787120310371691,0.9949345141428966,0.7056371559396504,-0.526926132913445,-0.04001019597531437,-0.5534213409858673,-0.09254210641603594,0.7650576141432095,0.7142178390090275,-0.3386819572271625,-0.617742595607166,0.22578956694355704,-0.3148148503812881,0.08602575115621802,-0.6361820864458098,0.508717855239164,-0.5534213409858673,-0.08012099231684428,-0.111663373411533,0.017427329772337807,0.04896167196622667,-0.16775838630345838,-0.013562987303134015,0.4681154012293339,1.0,-0.2376761653381199,0.10975310834461624,-0.620528771386444,-0.32280013686030473,-0.3822660182429079,0.26240961040815225,0.6289025792458461,-0.047057604490548015,-0.2050750295167426,-0.5527601734963249,0.3987530472935701,-0.5355083309012919,0.8631867540089981,0.7518709016213327
conj,-0.22976109551279145,-0.20773531110226426,-0.051542380717561884,-0.25898245663563557,-0.17676090640888598,-0.7761171673615631,0.9508514487235207,-0.10641227721220696,0.013125729055882903,-0.2325836322802936,0.5971359615232402,0.46329154451351284,-0.26923074828650956,-0.19093910876948333,-0.21261671779832203,0.01838699072676219,-0.6048444556104974,0.22379014706005398,-0.18706548213061447,0.0015030356828585024,-0.15739942632457346,-0.3342820560847406,0.34407468823477755,-0.3940416687347705,-0.20124135496235657,-0.32257370581496286,0.30698242567540673,-0.241529462677699,0.22379014706005398,0.9452351364593768,0.29549124735782617,0.011470563915971899,0.3711496822954419,-0.6078443785054982,-0.2755577751904949,0.058228864414279706,-0.2376761653381199,1.0,-0.052300522519742244,0.4512202875166594,-0.010260834975244978,0.08050347662081579,0.012152126972021986,0.15880312762402257,-0.5190645523539215,-0.3952059695324645,0.13235587996550813,-0.7381356794745326,-0.4283271471090945,-0.20582290393613042,-0.12308022360224376
appos,-0.07271181241921039,-0.13599039770322718,-0.07670176687618975,0.33841964910695976,-0.28654491220577166,-0.1089345869505991,-0.09216668465397619,0.8318053099829732,-0.5349520175969708,-0.15709329423787882,-0.2477087362853003,-0.1259212425373834,-0.6539742182603178,0.13799338987060675,0.3295561485655103,-0.261952680763365,0.07909828086543085,-0.16666666666666669,0.3123396722744613,0.08970936322830138,-0.08248857635220697,-0.7418076642383926,-0.4980321016844868,0.6615886110028306,0.3942064041532349,-0.09407905065682044,0.20419005420600195,0.17352955593047542,-0.16666666666666669,-0.118993551804405,-0.6424184692664343,-0.35813026631786216,-0.10301208327971575,-0.291728139964208,0.7051821436657562,0.5325300218305417,0.10975310834461624,-0.052300522519742244,1.0,-0.2648903160853004,0.45267004990609844,-0.4477362878389863,0.6820126403622053,0.09363297087523317,-0.24328613515741104,0.4254583350319942,0.10994889128496925,0.4724931815164537,-0.2896991792991894,-0.23091550593044516,0.03298907968417097
case,0.5877480358319537,-0.4954382272062046,-0.6949569890853702,0.16054419585677684,0.23472778324353968,-0.4441287931741627,0.33969642272326733,0.0143733393853184,0.264892258250857,0.2048803054970011,0.9786250267091038,0.5749179439413407,-0.2061822308791289,-0.5838458808524375,-0.3208279405335977,-0.14896678706187566,0.25281169629818206,0.5887182054285326,0.11081332719317528,-0.49442722971307035,-0.8090994455153854,0.4501110140660703,0.3033504134857165,-0.8106195386442906,0.3742286330434476,-0.4306380202904467,0.8572919087621889,-0.6397023740307571,0.5887182054285326,0.3760907523521826,0.04080002296875556,0.41653819345452814,-0.45695009542338144,0.3394927569481908,-0.2591088630264134,0.1309713538466473,-0.620528771386444,0.4512202875166594,-0.2648903160853004,1.0,0.13571382621038083,-0.25829444252741063,-0.24855235219729543,-0.5672178550214924,0.32698125511962384,-0.48116412701789263,0.2940002872465725,-0.6081956786618344,0.33858944884974795,-0.3716176815272849,-0.7306702016685926
xcomp:pred,0.5971562396284202,-0.7849019636457149,-0.19196268421601848,-0.1106040609654471,-0.34953828211899896,0.18030854854628042,-0.2994158261993991,0.13116252721832725,0.21051279501832676,0.5160072812154017,0.0532244604118821,-0.41631087116263377,0.12801941390388935,-0.2832161957398793,0.38592184772200605,-0.3204306250260235,-0.11994828322409465,0.7596313321880425,-0.2021230066856145,-0.20503636857559665,-0.6076318682322225,0.030055987086157074,0.08911738700615121,0.09658499739952944,-0.06141218577424426,0.5291036759774852,0.5327229517724021,-0.555464412786518,0.7596313321880425,-0.311716007050628,-0.1849595387512852,-0.7415538942209793,-0.43680693820864414,-0.2613041977116545,0.145078498499014,0.2851173129252379,-0.32280013686030473,-0.010260834975244978,0.45267004990609844,0.13571382621038083,1.0,-0.058037394675028574,0.7841053171483126,-0.09401077555194198,0.40318069778012194,0.5334134362968639,-0.05079534929426277,0.4413896747994687,-0.1637067017641495,-0.3835836814218449,-0.5927844507359106
aux:pass,0.0003960906257995281,-0.23678367584033763,0.18372334831933648,-0.45620374998469926,0.3247983739194677,0.009950138240139933,0.08482589141452399,-0.7817759637626838,0.6363988894221961,0.5339570213281418,-0.18615058656197803,-0.4960830722970608,0.5472937935663738,-0.4218431606734194,-0.5170562473466221,0.810289603108721,-0.5708027332462833,0.10254290553563031,-0.3354917499584366,-0.1766319189417153,0.22726337711439062,0.17512926464040837,0.7129059105295751,0.16499696445818865,-0.5306086091515307,0.44172330646987784,-0.4072722231465312,-0.00497223208235508,0.10254290553563031,0.010007772046067485,0.5667149531627005,-0.36444314702761665,0.6463634541942346,-0.3083064177721842,-0.2785785739856433,-0.8968183471965062,-0.3822660182429079,0.08050347662081579,-0.4477362878389863,-0.25829444252741063,-0.058037394675028574,1.0,-0.31189133758082205,0.10381332194448757,-0.31645743694821643,0.40530817213858633,0.14833653444827227,-0.17411588199286063,0.0961155712408658,-0.3248850903433754,0.025144422293898724
advmod:neg,0.021797328619578202,-0.31704991710156794,0.28903386884670607,-0.024067671846255533,-0.7690195642633206,0.2647495893153932,-0.1885235451696145,0.3878611161944119,-0.18423729018614982,-0.07235444359567486,-0.2939212681402284,-0.2679533225793867,-0.05388653271833169,0.2976091624527249,0.7762538589767076,-0.6009043459442447,-0.2712767555463524,0.3326509642689375,-0.10324593672283232,0.35015574973640157,-0.16889851310377474,-0.41194622054250857,-0.24806599414378439,0.3286606188448674,-0.22715820311522578,0.40668834474766563,0.16470349047588148,-0.24381518205677902,0.3326509642689375,-0.1961813243095697,-0.38892748065885135,-0.7643607095990791,-0.3004041318375228,-0.5257597597789956,0.17046891929223998,0.6332271195678506,0.26240961040815225,0.012152126972021986,0.6820126403622053,-0.24855235219729543,0.7841053171483126,-0.31189133758082205,1.0,0.4053516431763939,0.1443709459265901,0.45783900812414136,-0.20802776729057393,0.6286184199670746,-0.6373377005000549,0.006038316427129754,-0.13115954164580473
cop,-0.7427137870048919,0.3124087562945859,0.9471341857670088,0.02063385394668061,-0.7869667506537954,0.32354446628436134,0.1958435890788505,-0.04290230684616788,0.023558563254765883,-0.5973906974851881,-0.5015190620875315,0.09228008146221389,0.09088007072499821,0.5947282237330523,0.5483990320749322,-0.21736055205097124,-0.6914125103372019,-0.2725580186540921,0.0737735711654604,0.9363167885078896,0.5113895584858368,-0.45803962038798934,0.10655779877275734,0.25436325139665283,-0.7435543723515002,0.09234787939225103,-0.6069380111119477,0.031692892819523234,-0.2725580186540921,0.14578225832175376,-0.18324936062317598,-0.4624117594993525,0.2858803309663804,-0.6617577444588252,-0.4319313155618033,0.24800680915132,0.6289025792458461,0.15880312762402257,0.09363297087523317,-0.5672178550214924,-0.09401077555194198,0.10381332194448757,0.4053516431763939,1.0,-0.3612411340045114,0.23375369845854818,-0.0037797565371902424,0.312478587498585,-0.8960813326481508,0.28795910203369646,0.3865615840114224
obj,0.6892572241195749,-0.2618761436794457,-0.23409035867146674,0.0659307880546738,-0.07189532644525463,0.5967972243796877,-0.6825399481221245,-0.08381809567494271,0.25438802429558205,0.35401889982754686,0.12801825383953583,-0.10783097912052787,0.44551366757228844,-0.04124184508078009,0.3806066384188533,-0.5018945081118596,0.5429530611284428,0.569785659793544,-0.09325528573993407,-0.18201296789322285,-0.5066389037659692,0.7731071497305501,-0.08821646091940014,-0.4415554564718652,0.09142553942664014,0.3379288296548336,0.3764313981858867,-0.4796060293860275,0.569785659793544,-0.6195314589747111,-0.08814224516593995,0.010009636276651577,-0.8590742799092934,0.6088573216397024,-0.1916795788020907,0.25831026416556324,-0.047057604490548015,-0.5190645523539215,-0.24328613515741104,0.32698125511962384,0.40318069778012194,-0.31645743694821643,0.1443709459265901,-0.3612411340045114,1.0,-0.02955832826170668,-0.2498692352836803,0.3710672775951149,0.34779296626667555,0.16819415460186588,-0.4861556411602028
ccomp,0.18913944811389866,-0.4655004436979016,0.19903035372107516,0.1917337849176342,-0.12874210382715137,0.46786394246586377,-0.4809881701759478,0.061070378340313314,0.38707851789863723,0.45278181730273026,-0.5028864567580449,-0.5867631394936608,0.1039512115858188,-0.24885430190080451,0.10018928909806028,0.2899364631728745,-0.23943360417198567,0.1237521835960053,0.21374337900835563,0.0804507810761409,-0.07505256399148079,-0.1581110109987313,0.2789549458183018,0.6822040830718525,-0.18852821378943305,0.44069256561998976,-0.15864951699266877,-0.16522855326863922,0.1237521835960053,-0.5830586642448865,-0.3753234301446207,-0.776777434622094,0.026361082408437247,-0.24403495625162805,0.16191400019254873,-0.19255775943426315,-0.2050750295167426,-0.3952059695324645,0.4254583350319942,-0.48116412701789263,0.5334134362968639,0.40530817213858633,0.45783900812414136,0.23375369845854818,-0.02955832826170668,1.0,0.35531595085583617,0.6859423246180799,-0.11557005565057375,-0.5202482342023537,-0.2217329216127617
fixed,0.14752322950174016,-0.41397919361540964,-0.20089339160213063,0.7355306023936423,0.18359354817824786,-0.11427862139480255,0.1775964110030333,0.24124404620580586,0.48761981663585674,0.09308166685082009,0.3557053532269075,0.4309109004466076,-0.49356247959184113,-0.6070894163410337,-0.44944145712332484,0.39642689652956886,-0.050384972280708124,-0.0024645098328724443,0.8084360932722735,-0.01797810080206107,-0.4170442457072822,-0.04799112007676429,0.5707051778803895,0.03507671837124027,0.22771115615742932,-0.5805110481077415,0.2574063573950299,-0.4265496806568227,-0.0024645098328724443,0.07361064212429724,-0.5429585128310194,0.045307175115718704,-0.04683853678182268,0.09697024329219968,-0.18038418399476422,-0.13775943190337028,-0.5527601734963249,0.13235587996550813,0.10994889128496925,0.2940002872465725,-0.05079534929426277,0.14833653444827227,-0.20802776729057393,-0.0037797565371902424,-0.2498692352836803,0.35531595085583617,1.0,-0.12180237092746451,0.09783752203658441,-0.8092147186966571,-0.5271417782231593
acl:relcl,0.05445012264295546,-0.005175339798426601,0.3821432242282038,0.25207394033821806,-0.4307734576650713,0.8135079472934523,-0.8021014669633775,0.31065255276714343,-0.05654314410553662,0.05095656961264471,-0.7261008111141902,-0.4896779748131563,0.15715856442947818,0.3691063500342333,0.6633001354363367,-0.33196263145323085,0.1569791277415445,-0.046690616763733844,0.1727337300539091,0.3777347923408086,0.1031934617250364,-0.0857160788983024,-0.32470019330915983,0.585913898396076,-0.1081944151022844,0.4686934183578439,-0.26109916066773586,0.02915519581367319,-0.046690616763733844,-0.8260655675603236,-0.5358965965681292,-0.5607127962724462,-0.38137186290365815,0.03300254789347178,0.22586824687858975,0.32553756763466757,0.3987530472935701,-0.7381356794745326,0.4724931815164537,-0.6081956786618344,0.4413896747994687,-0.17411588199286063,0.6286184199670746,0.312478587498585,0.3710672775951149,0.6859423246180799,-0.12180237092746451,1.0,-0.198806844972648,0.1268028600520958,0.05715413525915143
advmod,0.6260331600361074,-0.12105775299463964,-0.7594876686262403,0.07686009744080029,0.9034751575245196,-0.06869711023985188,-0.3785679032954415,-0.1101692855781832,0.12747770400681627,0.5956520568569678,0.2667262858420018,-0.16127623552024345,0.06074171755109947,-0.5430665446386752,-0.6393611380762629,0.4326224790209828,0.7247936253925187,0.043710979554282936,0.05364623112295821,-0.8104361392218268,-0.28199125249155027,0.5824435806451955,-0.010168745650397139,-0.1393747371186639,0.6398170147234525,-0.07410595020774126,0.2766928389189521,0.0960271954595988,0.043710979554282936,-0.3514608306677089,0.1745647452245119,0.5260867768814159,-0.1845976156460541,0.8139636579188639,0.31651572602508166,-0.4825653116474979,-0.5355083309012919,-0.4283271471090945,-0.2896991792991894,0.33858944884974795,-0.1637067017641495,0.0961155712408658,-0.6373377005000549,-0.8960813326481508,0.34779296626667555,-0.11557005565057375,0.09783752203658441,-0.198806844972648,1.0,-0.22989188073578778,-0.23926698230256624
orphan,-0.49852982979213023,0.798558690905665,0.4832441147513631,-0.36645574033444717,-0.3138382964503522,0.26654827308982926,-0.12011972655283029,-0.11177907248067953,-0.5322316562857565,-0.5522294209935739,-0.41843019675421483,-0.021935055670179934,0.33054963190532277,0.880026067201262,0.5327478032596625,-0.49126441852919456,0.11661309304624694,-0.3679768350555031,-0.42003488463605176,0.4341022932099348,0.6310493723597452,0.009570397547020177,-0.6092336527455232,-0.1030542259774087,-0.2594104508455829,0.19871127196017543,-0.5060581709779383,0.5033273797636582,-0.3679768350555031,-0.024659645309169212,0.2831808768431471,0.24690149331444297,0.01092877718809248,0.04745383405667433,-0.06198654446124358,0.28832995042408943,0.8631867540089981,-0.20582290393613042,-0.23091550593044516,-0.3716176815272849,-0.3835836814218449,-0.3248850903433754,0.006038316427129754,0.28795910203369646,0.16819415460186588,-0.5202482342023537,-0.8092147186966571,0.1268028600520958,-0.22989188073578778,1.0,0.707226816992078
punct,-0.814233959333749,0.8842381995885519,0.5294812430973229,-0.323607981602405,-0.04917142112368179,-0.01947074512839648,0.08666220752513158,-0.021974711497237703,-0.6329640966514115,-0.5453053044046046,-0.6611131274811168,-0.19168139357935027,0.0368753622858588,0.7478563148346932,0.1355891128939522,0.07233363379978554,-0.11392949590988485,-0.8080375304006776,-0.2620472854605491,0.3922210062243171,0.9636745788788423,-0.4791610932771359,-0.5393505777985518,0.44996389482229626,-0.18164042512492143,0.06768561066126476,-0.8054275491056831,0.9083142436343058,-0.8080375304006776,0.1152175359545437,0.2581019582182023,0.16444864709711854,0.6055312720761791,-0.22893576045305594,0.27212854479848336,-0.07495601446009108,0.7518709016213327,-0.12308022360224376,0.03298907968417097,-0.7306702016685926,-0.5927844507359106,0.025144422293898724,-0.13115954164580473,0.3865615840114224,-0.4861556411602028,-0.2217329216127617,-0.5271417782231593,0.05715413525915143,-0.23926698230256624,0.707226816992078,1.0
