,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
csubj:pass,-0.18049054224442632,0.9197413406858824,0.08121879766330307,0.39722150408592094,-0.8257956216182246,0.026070669734972046,-0.30855271064201856,0.9031726756361192,-0.8600657090120921,-0.9567939174277685,-0.9837554265198548,0.7567266815951345,-0.9107766582020623,0.7804267575400957,0.01795047594138968,-0.7530267464884134,-0.3631202476766669,-0.01199021034361216,0.579928359044479,0.5787602256068657,0.08241771538839097,-0.8499276892039694,0.9576602269900918,-0.21330001763369866,-0.3932723583650015,-0.32857715605047333,0.9514335566037754,-0.19979119117482813,-0.7164755816067446,-0.8968182196031883,1.0,0.09953426246097194,0.14734093092719724,0.7184236520469973,0.4288878181027728,-0.9605837846542193,0.5562435853600792,-0.4319561526554451,-0.6738433026517768,0.7781101768440752,-0.8412958651620407,-0.7593674033827732,-0.36807719536099215,-0.9897116675859838,-0.4989589781298249,0.36099131067470525,0.9507960275090793
acl,0.2881367733696974,0.12764496183727186,0.9707738778736834,0.32561935119655583,-0.4150708102969529,0.21966314445560545,-0.5339729850292199,-0.049549198722260046,0.22851785844193417,-0.09367766063785378,0.0468738275002137,0.6897541110528685,0.026284391540505665,0.01310848382507197,-0.6588169404508818,0.1594850057540408,0.8417016310261053,0.9795013818682209,0.4451737230812693,-0.6238801354625276,0.6386452717692667,0.4152616825694106,0.2933625560733778,0.8548304390402195,-0.14664650294140796,-0.941271272216728,0.020432605220434795,-0.8056873797321579,0.4644937864596659,0.05269298592103709,0.09953426246097194,1.0,-0.755415613511478,0.02323608826138864,-0.6945062315863979,0.12388066926340216,0.8436818665700183,0.821667762776808,-0.435706337209349,0.7009250183221418,-0.5933477793922829,0.21788784265811514,0.7377610672591459,-0.11178308770765095,-0.8744445989586032,-0.6856682991482737,0.07156431164228441
amod,-0.8400675777004742,0.34815910053870397,-0.5892950488698208,-0.7007545447429115,-0.1424060326827758,0.43585922748132827,-0.15019988181757735,-0.008372517020695197,-0.12420321427156421,0.03689529314926615,-0.19281849262001857,-0.4985807378979215,0.01863869178478699,-0.21779853590536258,0.9769031652904248,0.08509117066552326,-0.5516915383940598,-0.8684596073971163,0.22482157423743704,0.8879724682884997,-0.9519973757641443,-0.41611714684761814,0.11518892074336316,-0.45199172083326244,0.5880170177509231,0.8069486860410766,0.013999328588315338,0.22451560895190428,-0.24915339488372137,-0.5004670506130356,0.14734093092719724,-0.755415613511478,1.0,-0.2839816331668647,0.3182300687423236,-0.20805633412164004,-0.685690420229662,-0.5874663214388591,0.5811693883296588,-0.3973563932437011,0.3789455760815515,0.01706417037838645,-0.9698879401306518,-0.22323832722592998,0.41221255153033537,0.9755522481977116,0.3483178434968087
nummod,0.5036815163962296,0.387791981302346,-0.1547753282584745,0.8761861247722177,-0.2619824437055989,-0.6688107790016614,0.3618793011006977,0.937219506289276,-0.9113137000148955,-0.889223007813542,-0.7867590313471219,0.6626153403087296,-0.9346900194033679,0.9953486573426371,-0.4736689015204676,-0.9787350145155044,-0.5116406101418146,0.06065730040908474,-0.09880928851949465,0.14183978117537846,0.5622782238130669,-0.7452738760497242,0.5340005505947742,-0.4898139829033964,-0.9108729195571618,-0.3592851708773493,0.8944034623273979,0.2972584275597335,-0.8486123883140541,-0.3606308269110672,0.7184236520469973,0.02323608826138864,-0.2839816331668647,1.0,0.7027311486737193,-0.8181998455843864,0.5352606281143507,-0.5200203342588112,-0.9097386014733709,0.5591166986061913,-0.6995902372985223,-0.9623091544459821,0.05083739029081094,-0.61153523405111,-0.14274675213309285,-0.11232747402506106,0.4698160653064362
conj,0.1775562558996693,0.1655692476194001,-0.8057475943176468,0.4078239785322371,0.1283551996218963,-0.6546881157826878,0.6587739874205107,0.7009135242082846,-0.809913681963257,-0.5618040624327758,-0.5840640473004453,-0.022011804274982175,-0.6822801030247284,0.7042228113087491,0.11314649432464083,-0.8150676647373845,-0.9642652062653095,-0.6481269444340902,-0.40962962713181567,0.5268284546962195,-0.03644536655044484,-0.8188601016647892,0.15574986264349788,-0.9626618057009668,-0.5605609363267205,0.4107860381052106,0.6177307051957737,0.7991947671621014,-0.9354739097451925,-0.2738825634927213,0.4288878181027728,-0.6945062315863979,0.3182300687423236,0.7027311486737193,1.0,-0.6628523575933141,-0.2187276908492894,-0.9538570344367221,-0.34495727689057853,-0.10778136188291235,-0.07078674497402261,-0.8439699700394224,-0.47149740002662616,-0.3409621404716522,0.5308402230311617,0.3890534777772001,0.26527592439286074
case,0.08318697730782373,-0.8093647425681624,0.17591597700844427,-0.4655834230810763,0.6426402460823538,0.18811969855430485,0.0485367280230026,-0.967130510654512,0.9636048078981758,0.9686154375336828,0.9948622640635039,-0.6269936716459039,0.9677640397781371,-0.8691847057082942,-0.03721473986442608,0.8792516607684524,0.5941171543733599,0.20038069174795012,-0.3501174703280152,-0.6321347423669068,-0.06954857290607797,0.9541292274700366,-0.8408169684460112,0.4707479255742233,0.5084045537727492,0.15504987365051667,-0.9809232145639204,-0.08041100193646822,0.8820474976427947,0.8220948134856172,-0.9605837846542193,0.12388066926340216,-0.20805633412164004,-0.8181998455843864,-0.6628523575933141,1.0,-0.4019978426968157,0.6474604380226382,0.6737114839557203,-0.6166590058057785,0.7244237492918403,0.8926126366166345,0.43917571268071703,0.9236590619380729,0.2536599321927502,-0.40754190465692963,-0.866167793500253
xcomp:pred,0.3776860144985463,0.4422944227037602,0.7515950622761813,0.6673640516805605,-0.6104810075057284,-0.05740028765502689,-0.37023544721793394,0.4931458385002195,-0.3288400360820838,-0.6039128243896429,-0.4582957744237804,0.9639773483425225,-0.5128037693377426,0.5386995996718775,-0.7035366767449421,-0.38632649563609284,0.42177651266187094,0.8164926058673254,0.4515584216504146,-0.3317227152918435,0.7407852351072756,-0.11465086869007067,0.6381896656119291,0.4726405421305556,-0.533399329283932,-0.9667370466794187,0.5450213611375648,-0.5912866471751947,-0.08318198967972838,-0.2807703649975483,0.5562435853600792,0.8436818665700183,-0.685690420229662,0.5352606281143507,-0.2187276908492894,-0.4019978426968157,1.0,0.38760766889390025,-0.8287024851008022,0.9402603860310721,-0.917112082902195,-0.33422475593347667,0.5394644296702088,-0.5253526085696416,-0.8707888590868004,-0.5208266794501389,0.43300029772526494
aux:pass,0.11972854911945703,-0.2713973607960223,0.8634710658065057,-0.13216116370048117,-0.04361848947791287,0.41384584015371306,-0.500725858536762,-0.6098762082949873,0.7426032318220955,0.48485305122660394,0.5767682339237858,0.15790578238980063,0.5911052583856987,-0.5436436011809401,-0.40416825854457544,0.678341641684901,0.9958456366898573,0.8208958101028052,0.260632085800849,-0.738271387361204,0.32924276617078724,0.8420408985938406,-0.19048927229074636,0.9594583060128717,0.2964381741808845,-0.5932452259811208,-0.5479465421912618,-0.7399886034831764,0.884494209083499,0.4102538473515364,-0.4319561526554451,0.821667762776808,-0.5874663214388591,-0.5200203342588112,-0.9538570344367221,0.6474604380226382,0.38760766889390025,1.0,0.12348286673513405,0.1977687583127031,-0.03988411982849295,0.7243341754045434,0.7124538547914387,0.3815271276325988,-0.5658293616071056,-0.6445559774273761,-0.3562598937100484
advmod:neg,-0.5895849684104892,-0.3833416110571112,-0.26005594606376514,-0.9313307845298615,0.39013861259358923,0.5252760246128068,-0.11971286240260948,-0.8160719346588845,0.7188064157383733,0.830029519085751,0.6761915235766774,-0.8758815339776516,0.8232239039453252,-0.8993954998665568,0.7117947452733961,0.8128864271716816,0.10943810321654678,-0.4649243915381803,-0.0775764645024656,0.14673828037187236,-0.7820457357593265,0.4882206548170413,-0.5860633788762198,0.08827934369922653,0.8887287369812606,0.7140270480200307,-0.8043997100926998,0.056405113536531305,0.5668258203730808,0.28375178511943894,-0.6738433026517768,-0.435706337209349,0.5811693883296588,-0.9097386014733709,-0.34495727689057853,0.6737114839557203,-0.8287024851008022,0.12348286673513405,1.0,-0.7845599597732977,0.8672217299385829,0.7731982776863869,-0.36553653939734126,0.5807845190331233,0.4816179379561898,0.4002411272484564,-0.43459141822244735
cop,0.093380064339598,0.7212124649146756,0.6588902217601456,0.5275407217393343,-0.8322195683635706,0.11409532343937161,-0.5215886903389906,0.6327920614168149,-0.48903396916762226,-0.7562918338737515,-0.6789136950796886,0.9851683639196076,-0.6524456307124157,0.5939315654159936,-0.4348860557699485,-0.4653139440730218,0.2570707090988043,0.6156452589481343,0.6637778449985593,0.0017385891399049759,0.49494245597765235,-0.35355552556726255,0.8607317544940962,0.3670833240418778,-0.4138389105919102,-0.8384190434140649,0.706680884986107,-0.6247953842548052,-0.23958552866955632,-0.5900237938795059,0.7781101768440752,0.7009250183221418,-0.3973563932437011,0.5591166986061913,-0.10778136188291235,-0.6166590058057785,0.9402603860310721,0.1977687583127031,-0.7845599597732977,1.0,-0.9831331738955067,-0.4315617478266318,0.22360750171020638,-0.7722012283779542,-0.8965047800494762,-0.19928291492529462,0.7117149517743233
obj,-0.1673058235429696,-0.7247488866598597,-0.5224076571629156,-0.632181523144338,0.7875363821871817,0.03508822081699336,0.37926924685569974,-0.7582472359055721,0.6312123410177443,0.854440426688342,0.7712877476466803,-0.9900082207404511,0.7745107366762012,-0.7309025602895864,0.45423402579553646,0.61912043782709,-0.09450214712990426,-0.5238716958577567,-0.5635377071132565,-0.05956866203661186,-0.5268959176135445,0.4852526114472202,-0.8716271938440265,-0.19821595136922712,0.5441258952024405,0.785837868500757,-0.8138731156136613,0.4722142229931832,0.4036986301683222,0.6089871444875183,-0.8412958651620407,-0.5933477793922829,0.3789455760815515,-0.6995902372985223,-0.07078674497402261,0.7244237492918403,-0.917112082902195,-0.03988411982849295,0.8672217299385829,-0.9831331738955067,1.0,0.5881219590927197,-0.17692870824325851,0.8148312132186132,0.8005455815918423,0.16913166256652687,-0.734584841935957
ccomp,-0.3140436305430637,-0.4610402283106983,0.3625758862448613,-0.7223043664913679,0.2650860147078489,0.6103503455573637,-0.3820947370038642,-0.9625031743248824,0.9786588757932791,0.8956552575147326,0.8509184060998508,-0.5169807060450707,0.9558429663091828,-0.9724409586359097,0.22415569618064737,0.9976288364480079,0.7097622872928003,0.20192970574662134,0.08948837270528709,-0.3847448717245105,-0.32187599750084567,0.8857549369207766,-0.5478659391978484,0.6672566164812811,0.7963236811085436,0.12022327553990254,-0.9177226203034916,-0.4176000884280752,0.9601109199641146,0.4802176479425736,-0.7593674033827732,0.21788784265811514,0.01706417037838645,-0.9623091544459821,-0.8439699700394224,0.8926126366166345,-0.33422475593347667,0.7243341754045434,0.7731982776863869,-0.4315617478266318,0.5881219590927197,1.0,0.21397888450868022,0.6650009801762685,-0.01226686348141051,-0.14796073552242645,-0.549659040452788
fixed,0.7811413740342527,-0.5091435521525102,0.6012255704078558,0.5209380746483441,0.2745888863306665,-0.3361371521491738,0.1297960241431559,-0.23507470319165744,0.3583634629594023,0.20546539902927102,0.4218640524704654,0.3112270131300304,0.2253242082300956,-0.021383951874247513,-0.9036405463539732,0.14797908587390554,0.6677849874841233,0.8573022556993176,-0.2744697815366073,-0.9712642615943101,0.8541272568446365,0.6229370646456321,-0.3034265420526454,0.5482698330100154,-0.403844003409005,-0.7125128296971325,-0.25634095096629755,-0.24598821065126122,0.45716270263220554,0.654176228340314,-0.36807719536099215,0.7377610672591459,-0.9698879401306518,0.05083739029081094,-0.47149740002662616,0.43917571268071703,0.5394644296702088,0.7124538547914387,-0.36553653939734126,0.22360750171020638,-0.17692870824325851,0.21397888450868022,1.0,0.4263820835376057,-0.3327699691076998,-0.9955587458401759,-0.5251902042789468
acl:relcl,0.3076141687291608,-0.966439723367302,-0.12740564980534572,-0.2728186742097294,0.8864404778061479,-0.16768487356982348,0.4268847692680687,-0.8342097133738187,0.7899134577470702,0.90550919575998,0.9567180018081362,-0.7266060533736917,0.8434526712213528,-0.6829444712940509,-0.11540866749975301,0.6546188724840559,0.3049226551997082,0.022756296464792578,-0.6810932843487837,-0.6267310769410898,0.01956333491546111,0.8118399110255663,-0.9800959201687319,0.13903442147124812,0.26060026656755836,0.3029855291129098,-0.8981029273332723,0.29089525800817323,0.6387421519980366,0.9453427057310075,-0.9897116675859838,-0.11178308770765095,-0.22323832722592998,-0.61153523405111,-0.3409621404716522,0.9236590619380729,-0.5253526085696416,0.3815271276325988,0.5807845190331233,-0.7722012283779542,0.8148312132186132,0.6650009801762685,0.4263820835376057,1.0,0.5409117094281091,-0.43112667345739214,-0.984715305553931
advmod,0.07135118777137289,-0.58783807513759,-0.9030518868714444,-0.21608649609762184,0.804169866290653,-0.44057509543936435,0.7769421265054113,-0.23185815821913128,0.06609541582258027,0.4025645010126842,0.34364957163703813,-0.8351400394964786,0.2569152543128071,-0.1783269535471642,0.3522633024767214,0.02505030235656397,-0.6258935031782767,-0.7682937044823301,-0.7931072248175015,0.16696068672316536,-0.3717382295810407,-0.03252127851796445,-0.6954228315567157,-0.7304694322794187,0.054849481276797965,0.8597530283365454,-0.3373190044344958,0.900985851119119,-0.20102699621810233,0.43513487033188114,-0.4989589781298249,-0.8744445989586032,0.41221255153033537,-0.14274675213309285,0.5308402230311617,0.2536599321927502,-0.8707888590868004,-0.5658293616071056,0.4816179379561898,-0.8965047800494762,0.8005455815918423,-0.01226686348141051,-0.3327699691076998,0.5409117094281091,1.0,0.272704389656928,-0.5333277843063267
orphan,-0.8360054169323026,0.5348683989854359,-0.5318871394812543,-0.5760992097239171,-0.32170685929084103,0.42320047510912295,-0.21693529129828276,0.18976502834120448,-0.3044302953786328,-0.17604884955652855,-0.3990178672621796,-0.30047051912522976,-0.18193166598997024,-0.03582654040032602,0.9262759053260132,-0.08248685636664689,-0.5951524024774635,-0.8180085437562784,0.34652825768919365,0.9651597540721836,-0.8807625474617002,-0.5779297544113634,0.3233374598417233,-0.4671923584926068,0.47172146649511437,0.6851169877114844,0.2224716511388462,0.16050922058672454,-0.3891111300747797,-0.672734070389121,0.36099131067470525,-0.6856682991482737,0.9755522481977116,-0.11232747402506106,0.3890534777772001,-0.40754190465692963,-0.5208266794501389,-0.6445559774273761,0.4002411272484564,-0.19928291492529462,0.16913166256652687,-0.14796073552242645,-0.9955587458401759,-0.43112667345739214,0.272704389656928,1.0,0.541187080019549
punct,-0.46737221785837707,0.9943961493461609,0.12878058882753055,0.1017539946347419,-0.9176791307601113,0.3211294341691191,-0.5305315515830037,0.7366242277713989,-0.7012462983192312,-0.819921380966271,-0.9062470442980852,0.6388704287098713,-0.7463993959745804,0.5514053276216403,0.2634331894247068,-0.5316318598515106,-0.27311723227425316,-0.08638307118699903,0.763443854850314,0.7029291759048351,-0.1739932609280097,-0.7706497784495971,0.9701929181382486,-0.09238451654338777,-0.08933039498088352,-0.2166507554853299,0.8140764807068707,-0.35084469930949824,-0.5566867557517121,-0.9853759541366619,0.9507960275090793,0.07156431164228441,0.3483178434968087,0.4698160653064362,0.26527592439286074,-0.866167793500253,0.43300029772526494,-0.3562598937100484,-0.43459141822244735,0.7117149517743233,-0.734584841935957,-0.549659040452788,-0.5251902042789468,-0.984715305553931,-0.5333277843063267,0.541187080019549,1.0
