,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
nsubj:pass,-0.20119223199817837,0.31432202876745086,0.2312671872314756,-0.07574231915480419,0.031496533655797215,-0.8074775517705963,0.19014690009891994,-0.21278233276593506,-0.10865951389679555,0.03332362357075425,0.02510521741303591,0.026206645509600196,-0.6396984376582306,-0.011728910897186431,-0.06132965183163676,-0.550409807594641,0.024728864097767995,0.11241670447980238,0.832210267060051,0.3156371310938616,-0.5368957054451221,-0.7303100775042473,0.2365203305367672,0.4555141164156894,-0.48029458226055693,0.6501617917898547,0.06001183665501619,-0.5597109359973919,-0.5979242060495407,1.0,-0.2706551173777342,0.024492671296047132,-0.6003123578351657,0.19818653956920326,0.07685371863151327,-0.6281049570685157,-0.16031233584315094,0.2661894378031573,-0.5988740610263606,0.3562467013459112,0.5301860355639283,0.3424444884991937,-0.41924751115031983,-0.33641448375348837,0.7765203910811468,-0.13202470676708547,0.034098723930994446,0.37511559169766445,0.1586719384622629
discourse,-0.1720161016205802,0.6118186023179193,0.6469904309274626,0.01864738403376526,0.07751414157892521,0.1377972348089788,-0.23886297525490358,-1.1878793918586142e-05,0.11104921605619379,-0.21275556051035432,-0.5358844912271012,-0.325974863360481,0.5158145153230301,-0.02225983080740275,0.7704110031583767,0.021798866918439182,-0.12755721392583275,-0.8102546743865073,-0.4436908197924972,0.2033259468549866,-0.3185242696159878,0.297236170964544,-0.04267377846446957,-0.3036240743949621,0.22397215115253158,-0.2910093526409027,0.49555210168534974,0.815921321016523,0.03233696864813391,-0.2706551173777342,1.0,0.2521403725361352,0.6484144596680648,0.2569280899508584,-0.49875232869211544,0.72046904341677,0.27155407983008156,-0.29731715832515326,0.015019889715166615,-0.1671743597035723,0.15878653969380632,0.5953288195860224,-0.3931563788577708,-0.061192010939653124,0.1142938250977012,-0.2696879089094058,-0.23534083139274198,0.49903665660704377,0.4247460042209367
csubj:pass,-0.8026497244275339,0.36394601587745185,-0.008370292171096607,0.833757684705686,0.3898720411807241,0.25263903213131683,-0.20679143701830754,-0.3415157213015831,0.7577049814546741,-0.8795390842858986,0.149234409352584,-0.47524524004246915,-0.20027078353883138,-0.4253313711879149,0.5266255239433605,-0.262610334519018,-0.15949456285621402,0.02585102180803227,-0.147459105890209,0.7643877822755932,-0.18814720179767655,-0.3433351088203033,-0.13506287862342928,-0.8433305367608774,0.5156831559755246,-0.6534353056374721,-0.18606540787906514,0.49507126885193614,0.1681119659482253,0.024492671296047132,0.2521403725361352,1.0,0.30578161883450455,0.7670217991853788,-0.2751813676939156,-0.20003368377186254,0.9526199334640578,-0.8991890691444163,-0.4994634106034204,0.7587464756299115,0.23627002156119822,0.0378284007476378,-0.28856693051760457,-0.9215594595563494,0.12927634228861076,-0.4885866907797396,0.7516182764159948,-0.42318009638262377,0.4149787671299813
acl,0.18273741960165996,0.06429164330949137,0.1306291706377518,0.0735387435256388,0.6406079569375275,0.7702729331842052,-0.1661098274709711,-0.31681464510926144,0.30892472676184624,-0.03079835588613768,-0.05603250589938204,-0.688577257234633,0.15936718645449588,-0.41349958446236884,0.5619950493004229,-0.0867849151725647,-0.5982933714398041,-0.6709481978002683,-0.3443017570235075,-0.219855317127348,0.16968402299930618,0.4816464486039833,0.38069584909466875,-0.4998242143574887,0.39209964254582136,-0.6768512876150006,-0.2683484318049236,0.871739293811503,0.7727130446013614,-0.6003123578351657,0.6484144596680648,0.30578161883450455,1.0,-0.13751217622672685,-0.5922246391173973,0.37512684154354714,0.34627364021025514,-0.48256630723731425,0.5460414840037846,0.045827170191891205,0.11697494260598168,-0.0446294873247505,0.006527528610037985,-0.0771678312631282,-0.2804239546103609,0.3325078668324768,0.0012270125536760202,0.010815234694805975,-0.09180305959327818
expl:pass,-0.9818437797930345,0.6946659369220418,0.3472486206574467,0.5984236185092757,-0.20894744101850463,-0.16152912204094252,0.04957577609821158,-0.17092578994742028,0.32120777818175034,-0.8510722683403122,-0.3168613082218861,-0.11905099469909623,0.1488738979095328,-0.21997018216701508,0.2689469013527134,-0.19431367539075106,0.17902334046244686,0.0688178437345993,-0.25282946935493167,0.9871633849243246,-0.19887523946930624,-0.5797205913377774,-0.46520550805615274,-0.6487152839771492,0.14911709104104945,-0.19720868043511333,0.40146605088704035,0.17074636598197734,-0.35953040979050926,0.19818653956920326,0.2569280899508584,0.7670217991853788,-0.13751217622672685,1.0,-0.20822671615034494,-0.014356673737805088,0.8017485708186934,-0.5134625245932373,-0.749069033663243,0.5921940431757889,0.26215032666117327,0.4747506824729929,-0.19498127402508417,-0.7858366724954298,0.4144184948545981,-0.8962734941795556,0.4109677074818638,-0.27579889688125875,0.838873400513649
amod,0.05217635553009073,-0.6371886745594065,-0.692422861047768,0.2821904958289605,-0.46688822705278793,-0.4150143921726531,-0.6012921382623744,0.8355716328074436,0.2422610084605757,-0.08551582787979167,0.6092793740809012,0.8780929652067155,-0.041079132626092855,0.8403033516174158,-0.12473166472230075,0.7242031971665376,0.8330960917985383,0.7871646867623217,-0.024007237937440154,-0.11072067243049961,-0.3548596994568459,0.30223611711164167,-0.5888875497986672,0.4039927918531341,0.37326892213832663,0.05963718108029775,-0.04034932905989493,-0.36195028651623884,-0.4543403710665345,0.07685371863151327,-0.49875232869211544,-0.2751813676939156,-0.5922246391173973,-0.20822671615034494,1.0,-0.029708807549609317,-0.3960912150953922,0.0621548669779212,-0.3318369440354011,-0.46239394283741997,-0.796001419948163,-0.5449482479967527,-0.30699592775929035,0.355185364935107,-0.5032759196088197,-0.09507916460501038,0.35439822462665804,-0.018958976557087632,-0.5001448609639552
nummod,0.06348588487945951,0.19146964963767987,0.32813818218487856,-0.1232701134868252,-0.4420809431216302,0.15742313466626887,-0.3253919280445319,0.517430871232268,-0.11900941892763127,-0.026620805656714135,-0.47364073253878214,0.2590606460324744,0.9119877354604567,0.43053944289653523,0.38358935700583846,0.6110325606586984,0.3321694692875867,-0.4316628498490509,-0.7992233596296069,-0.08930450574402296,-0.05887750886484583,0.6683461660820462,-0.45997875106505653,-0.09175155771778529,0.2797251406997221,-0.2145586269822076,0.6405836825924707,0.5749169036007478,-0.07808802772038517,-0.6281049570685157,0.72046904341677,-0.20003368377186254,0.37512684154354714,-0.014356673737805088,-0.029708807549609317,1.0,-0.08402389038913385,-0.005266654224055804,0.20066167238389424,-0.6836705750289935,-0.4348498019386994,0.3041751287473499,-0.09721973038193857,0.47758581661036725,-0.3678351418961635,-0.2575036740307168,-0.38645570734252466,0.3443530892620851,0.19751944889168113
conj,-0.8032532434323838,0.41898221422248966,0.0751132952021378,0.737559844831057,0.2788573827332936,0.4018174751741132,-0.026820322952542188,-0.39947899354161603,0.5990123813637395,-0.8458235838723459,-0.03606436452522346,-0.4985987959098511,0.004324615944047151,-0.5250517648116519,0.37578927036058435,-0.24288735208324364,-0.20441899504930924,-0.016745170960101044,-0.3317927139991107,0.7539098514760705,0.06696811435110668,-0.3338398772563724,-0.18355606197528673,-0.9503490673445324,0.4307983667239526,-0.661840628797461,-0.09014702511729916,0.4947865180853584,0.24815595157616252,-0.16031233584315094,0.27155407983008156,0.9526199334640578,0.34627364021025514,0.8017485708186934,-0.3960912150953922,-0.08402389038913385,1.0,-0.8311944845596327,-0.36503376142086197,0.74089805326479,0.2368780785351817,0.09744557687800699,-0.03157780692967114,-0.8652860978049391,0.09375546264027752,-0.529963354054378,0.6170223224191324,-0.5588562985460835,0.5443681380502696
case,0.5953489507261134,-0.04380891631184667,0.27784489312507304,-0.9045431597983197,-0.4224794773993528,-0.42795994496501655,0.5358714132911186,0.05980506976000584,-0.9256228069161448,0.833807136262871,-0.38400242082409447,0.33663852726949567,0.09425258269883476,0.18654149026066985,-0.6605467933883251,-0.0822484808656478,0.037390998379131346,-0.07581781435075306,0.3383669435651863,-0.5118103988219441,0.2171247601488898,-0.0839911436859408,0.2256580072099667,0.8155055394515027,-0.8260395024280907,0.891241817975157,0.31191217542639055,-0.6925393140314192,-0.3256580598418878,0.2661894378031573,-0.29731715832515326,-0.8991890691444163,-0.48256630723731425,-0.5134625245932373,0.0621548669779212,-0.005266654224055804,-0.8311944845596327,1.0,0.3144223833196053,-0.4698096131760112,0.12485440955382446,0.2550734916029959,0.36399984600209134,0.675537967375459,0.280483006806499,0.3178107686780923,-0.827714723368178,0.4054175188086919,-0.09092655471795066
xcomp:pred,0.8118331269224475,-0.4030992958365414,-0.0801870335156016,-0.5895612407614016,0.32630922174856514,0.6713908578461703,0.27960256130767497,-0.2200111261761631,-0.38445222350128855,0.7070489869755167,-0.05248971192737615,-0.31304453540048005,0.14904646278591294,-0.27525141550491555,-0.28119822407586426,0.007507040555012008,-0.5497800671278659,-0.37438012481364935,-0.11990214199091956,-0.8404378433383366,0.6666491945979078,0.5289240599493283,0.5352336678307924,0.11611501307478546,-0.16755636095979912,-0.0973778521158896,-0.3479309661198337,0.1476410539334355,0.7495097466211087,-0.5988740610263606,0.015019889715166615,-0.4994634106034204,0.5460414840037846,-0.749069033663243,-0.3318369440354011,0.20066167238389424,-0.36503376142086197,0.3144223833196053,1.0,-0.3339768673869017,-0.03568930399859234,-0.29180705014166886,0.6056616274412334,0.5708117139297005,-0.39595602798680957,0.7952444070894606,-0.5023892055037397,-0.05325201051242732,-0.4642423081980339
aux:pass,-0.5796106223218155,0.35467482171114906,0.06875999690208792,0.4332143598627806,0.5040954026004395,0.15559519272039232,0.36855012165202483,-0.7691288850225717,0.3338659899316264,-0.4799481391390631,0.07382318129897414,-0.6483762154022239,-0.5585286226211221,-0.7764894404440205,0.0012208737406499118,-0.7368910520863046,-0.5017231622701155,0.06974525135939953,0.34090475767994766,0.5920806776163166,0.12326331672037379,-0.7651835137555357,0.29996339611514145,-0.5787248764969941,-0.0669609658274859,-0.2014889180337783,-0.37666919544208793,-0.02698805534603542,0.21919731077256974,0.3562467013459112,-0.1671743597035723,0.7587464756299115,0.045827170191891205,0.5921940431757889,-0.46239394283741997,-0.6836705750289935,0.74089805326479,-0.4698096131760112,-0.3339768673869017,1.0,0.6509245438125636,0.07655456356388989,0.09243578477312848,-0.9262169520832597,0.49186958988247953,-0.19480798696357995,0.4996373170120214,-0.50788896865089,0.3912331129561892
advmod:neg,-0.13550657988449788,0.6634536278542755,0.6598866713766298,-0.29376314714346,0.44488173107082546,-0.0894463186146968,0.6809291839230301,-0.8835953441345092,-0.28512034578301115,0.12307775162358012,-0.4523797023631634,-0.745368545741265,-0.40561771377541384,-0.7721178481027873,-0.023289266284229712,-0.9739688222376522,-0.7320432546898168,-0.5370392807997367,0.5568779731331989,0.24783744354363957,0.06337527973572508,-0.7253277032168939,0.6810015680755085,-0.07321999551208745,-0.6324349274718745,0.34258652366234366,-0.012988457935092202,-0.09478667099662758,0.08182342882148032,0.5301860355639283,0.15878653969380632,0.23627002156119822,0.11697494260598168,0.26215032666117327,-0.796001419948163,-0.4348498019386994,0.2368780785351817,0.12485440955382446,-0.03568930399859234,0.6509245438125636,1.0,0.5945770226239256,0.09441672437105918,-0.5099092470628915,0.8738669287772647,0.057086222335861886,-0.25922586604156156,0.1539498600291155,0.47572905097650114
cop,-0.3279705817631635,0.9417870455250139,0.9730403230995779,-0.3288194710612474,-0.2832928335520312,-0.4163484530345241,0.397681013164958,-0.24882734731715075,-0.45043720231855633,-0.03439861258026979,-0.8884583061896975,-0.18332234168560174,0.34153490437144707,-0.15967641191939116,0.1886518734389326,-0.40402268559704885,-0.08379264328354341,-0.6277686268293525,-0.0027917364461578936,0.44426369506292446,-0.22466535335601653,-0.4294514755152598,0.007525495996806374,0.02639628583961466,-0.5171101504447734,0.4562443746365163,0.7853227852527943,0.06635266173884544,-0.47514256844752595,0.3424444884991937,0.5953288195860224,0.0378284007476378,-0.0446294873247505,0.4747506824729929,-0.5449482479967527,0.3041751287473499,0.09744557687800699,0.2550734916029959,-0.29180705014166886,0.07655456356388989,0.5945770226239256,1.0,-0.14873835306920544,-0.16817187245749762,0.7703011431926052,-0.49136913379137725,-0.5331196325782752,0.5177598146664946,0.8195147702303568
obj,0.27356658539718004,-0.16872284789726422,-0.03856109344506948,-0.4205026959492806,-0.08671323471403046,0.5186271456678906,0.7341621212745754,-0.38388622108534654,-0.5487206445313229,0.37582449846893823,-0.2569878041329055,-0.1614198520219719,0.20018237852545043,-0.4788309544195802,-0.793063455755759,-0.14206960040538585,-0.3633031139555149,0.08274240088171787,-0.17981443716245285,-0.30936360848779393,0.9823953592274011,-0.08971342388695992,0.1891632065557021,-0.14301898305248797,-0.43158266524937466,0.09514005479575482,-0.1502699807899791,-0.32743061294465237,0.4546331640367101,-0.41924751115031983,-0.3931563788577708,-0.28856693051760457,0.006527528610037985,-0.19498127402508417,-0.30699592775929035,-0.09721973038193857,-0.03157780692967114,0.36399984600209134,0.6056616274412334,0.09243578477312848,0.09441672437105918,-0.14873835306920544,1.0,0.20137229828495318,-0.12068737012668103,0.2753326523522165,-0.358144766056462,-0.5915980575707607,0.051416924180865915
ccomp,0.795538652341838,-0.4715347558538568,-0.11089593022235124,-0.6610144898207114,-0.3943205297623672,-0.05251651987495056,-0.0819096192311309,0.5508336983008552,-0.5462568988992045,0.7420337092678618,-0.06629343275697687,0.5303618573668091,0.41218224303702666,0.5708949386652928,-0.30164642511899487,0.5520838439430795,0.27183365461085096,-0.05332711900298736,-0.16352226529802877,-0.800420842030885,0.15484619481439857,0.6707974119017435,-0.043135565419275226,0.6787657072397675,-0.17881045899074394,0.3422699220096151,0.1911876075281847,-0.18581674777792764,-0.045495699994785685,-0.33641448375348837,-0.061192010939653124,-0.9215594595563494,-0.0771678312631282,-0.7858366724954298,0.355185364935107,0.47758581661036725,-0.8652860978049391,0.675537967375459,0.5708117139297005,-0.9262169520832597,-0.5099092470628915,-0.16817187245749762,0.20137229828495318,1.0,-0.4428329014984485,0.4548481841318825,-0.6393390821179268,0.3926064310000595,-0.5011872250927941
fixed,-0.30487782663780283,0.772345949088653,0.7333803288086191,-0.2754941511270917,0.04591059810593514,-0.5349750375257587,0.5803076479529716,-0.575120711984575,-0.3685871116857786,0.03510038210402507,-0.5339506962487165,-0.35189880556162234,-0.30171487521833523,-0.41712702496811677,-0.04659326601308129,-0.804819474030011,-0.31483001259552784,-0.35646860058635693,0.5727832899800932,0.44130838755896373,-0.22077671428497522,-0.833899442328588,0.35655463104231216,0.14684675173223938,-0.700379487542504,0.6130930749254575,0.3262012812942066,-0.31483001259552773,-0.4126729233311222,0.7765203910811468,0.1142938250977012,0.12927634228861076,-0.2804239546103609,0.4144184948545981,-0.5032759196088197,-0.3678351418961635,0.09375546264027752,0.280483006806499,-0.39595602798680957,0.49186958988247953,0.8738669287772647,0.7703011431926052,-0.12068737012668103,-0.4428329014984485,1.0,-0.25570669924455613,-0.2898725063306754,0.3426977070717933,0.6188230645058758
acl:relcl,0.8941323707538272,-0.6008347019465533,-0.31826366448404253,-0.5011593836947049,0.5841573316558728,0.36706985427872124,0.11995001914787108,-0.24012236631649617,-0.19100122779722714,0.7696046264773977,0.36769596471786775,-0.2929648350431017,-0.41916441587254455,-0.1957966967343059,-0.23075251977034766,-0.16849536063456502,-0.5578544533078427,-0.17327347961893041,0.42163987431711986,-0.8946757212702833,0.3161363164928488,0.36003385671287663,0.7624938667646133,0.4111597922071003,-0.17716574511227132,0.05466576561166898,-0.6736426570453095,-0.08658380726589018,0.6329803697234355,-0.13202470676708547,-0.2696879089094058,-0.4885866907797396,0.3325078668324768,-0.8962734941795556,-0.09507916460501038,-0.2575036740307168,-0.529963354054378,0.3178107686780923,0.7952444070894606,-0.19480798696357995,0.057086222335861886,-0.49136913379137725,0.2753326523522165,0.4548481841318825,-0.25570669924455613,1.0,-0.2635661462817647,0.09751537305021105,-0.7825577951886581
advmod,-0.5589066883763134,-0.26475181178011153,-0.627681760318204,0.946284431577442,0.2974279154266091,0.13982761527497753,-0.5403969426986716,0.08102763550795197,0.9169388290358741,-0.768636786087508,0.7204441815102934,-0.020173007674816838,-0.41268477155556077,-6.166056340741106e-05,0.3326937352985397,0.1296737251543751,0.19522527574510423,0.5713985774888651,-0.02649146357733559,0.4717118237995512,-0.27108424320194174,-0.09724943393723057,-0.29517491450059885,-0.5336116362125504,0.7352043141370135,-0.6513520128330983,-0.49499396828060294,0.20596601783731072,0.10604561368158605,0.034098723930994446,-0.23534083139274198,0.7516182764159948,0.0012270125536760202,0.4109677074818638,0.35439822462665804,-0.38645570734252466,0.6170223224191324,-0.827714723368178,-0.5023892055037397,0.4996373170120214,-0.25922586604156156,-0.5331196325782752,-0.358144766056462,-0.6393390821179268,-0.2898725063306754,-0.2635661462817647,1.0,-0.5306758215868475,-0.14521556699081783
orphan,0.3251971419916578,0.2988607699165657,0.514076184023602,-0.46727440368954887,-0.08730567116174655,-0.5694739652051801,-0.19844002852274722,0.24281700499401454,-0.2865650171698233,0.39726375928698054,-0.3059532557726663,0.1276541661103919,0.07437799587820135,0.4097278562411201,0.4095789823763326,-0.020664164380011382,0.09702262233657412,-0.5599127280840256,0.27614853606024536,-0.2167365570563832,-0.6467601396563016,0.18099298845885686,0.18233791448759526,0.6443923664696549,-0.256159108216284,0.48386429782881923,0.45349813487509094,0.09039633031902192,-0.43916636586374863,0.37511559169766445,0.49903665660704377,-0.42318009638262377,0.010815234694805975,-0.27579889688125875,-0.018958976557087632,0.3443530892620851,-0.5588562985460835,0.4054175188086919,-0.05325201051242732,-0.50788896865089,0.1539498600291155,0.5177598146664946,-0.5915980575707607,0.3926064310000595,0.3426977070717933,0.09751537305021105,-0.5306758215868475,1.0,-0.029074331967104485
punct,-0.7252348881719298,0.9138153447406698,0.752916430872048,0.08538069165478754,-0.34559476977867126,-0.18498389193415318,0.4138573689841827,-0.3010297555265175,-0.19150945424372823,-0.4631083037024128,-0.7773221998458951,-0.19012307281387694,0.39490592550783843,-0.31499358187669196,0.08667756673922164,-0.33071752975394975,0.004252400418653342,-0.29466917984702085,-0.26487877579093,0.7797567277065879,0.00503658103837938,-0.5771594827390604,-0.2799689583817733,-0.4380780648298626,-0.2774081648436208,0.13372399108599875,0.6848339184897357,0.09199421311822406,-0.37645875532060286,0.1586719384622629,0.4247460042209367,0.4149787671299813,-0.09180305959327818,0.838873400513649,-0.5001448609639552,0.19751944889168113,0.5443681380502696,-0.09092655471795066,-0.4642423081980339,0.3912331129561892,0.47572905097650114,0.8195147702303568,0.051416924180865915,-0.5011872250927941,0.6188230645058758,-0.7825577951886581,-0.14521556699081783,-0.029074331967104485,1.0
