,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
cc,-0.462594450186866,0.3769806565098742,-0.9532889463475653,0.2616453846017573,-0.3697355650994765,0.9758583969413576,0.14694680757789952,0.14660443707942822,-0.4623385199022549,-0.3528198407945211,-0.5170844989558148,0.5937468800454199,-0.19719504160947335,0.29193972276680147,0.617913989741924,0.8507827426884605,0.3384037743550515,0.40197617877565783,0.8938832082765934,0.23300936399517197,-0.21405104743987297,0.14424246915686137,-0.7232440622622158,0.5289697002542938,-0.3329005087549896,-0.9079151732757429,0.22838144192898172,0.11515030897897743,1.0,-0.8818573235879408,0.7151188593795414,-0.747941319064567,0.0675318189357952,-0.9813483836055256,0.5933805020819837,-0.2521259363476845,0.9068481685700742,-0.9621529763614348,-0.2728723346967886,-0.974084012198362,-0.9987204799218053,-0.6814374276354472,0.4906663519080517,0.10265540559924313,-0.4484136551339684,-0.9693068295958052,-0.012452524617866617,-0.6865113377153801,0.013581955143014997,0.09045539199469421,0.6118092161150932
nsubj:pass,0.3672231306024446,-0.3796841136390816,0.7394081717980069,-0.5545013382074101,0.1039575564680992,-0.9635489523720754,0.282884493570446,0.3251343859669235,0.004756228751295966,0.6864808513584902,0.5185439289001912,-0.28677217743685535,-0.15038498342417328,-0.38460611188095745,-0.8615104609424183,-0.5099802505703711,-0.6902831508067024,-0.046354480320406614,-0.9414501950178988,-0.19513899323396477,0.5947151389408538,0.33938269196084164,0.955792808641104,-0.6522814598472746,0.6920325674153389,0.9886171978171875,-0.22329716831529065,-0.13830787954812965,-0.8818573235879408,1.0,-0.6346165113388416,0.5947247952225005,-0.5269709617314999,0.7958293701609923,-0.5933895538061044,0.044817894816610714,-0.9715591413101335,0.8901304180653185,0.6050764606210078,0.7775821699256742,0.856927667161497,0.8761234230815544,-0.19797451183537235,-0.559531241586281,0.003989446199972311,0.9115036646019622,0.05020459783320113,0.8196907546232736,-0.3944706563708305,0.33853106878387235,-0.5086735238625244
discourse,-0.9468033698826576,0.9140177972466519,-0.531426423376567,-0.2811697453784091,0.2993605287834935,0.6998719385389326,-0.22501900503165517,0.25254110023732484,-0.48865049862397386,0.08469472243439419,0.22013055771404363,0.8597466001584794,-0.6235347647922287,-0.43032947415247164,0.7334769570755658,0.693799825049163,0.5575257135326958,0.7302321249399071,0.8579120083874876,0.8459839820571624,-0.48288380244286744,0.09307732918714628,-0.41901810299867426,-0.14372915487897514,-0.5376315066716099,-0.5621062506142132,-0.5159928766015665,-0.6091557506126138,0.7151188593795414,-0.6346165113388416,1.0,-0.07983467982944423,0.13558989810787136,-0.6144193901147905,-0.12732474905819935,-0.8002015728732441,0.7995169360417433,-0.8689880540731875,0.1987198138383865,-0.7972368670131702,-0.715914957376203,-0.18357930521954954,0.8465329523835413,0.08847008330054804,-0.08214225549420617,-0.5443142883783654,0.6868670838724241,-0.8915005008863347,-0.3920501979103638,0.373504462853839,0.9879429509100314
csubj:pass,-0.2150927643230217,0.3297411192518718,0.8804799609209533,-0.5416936313941371,0.8613925936478453,-0.6996855895805418,-0.530039769595936,-0.09741880480735501,0.30982607165673826,0.47374050661780875,0.9175957227094791,-0.104956233392876,-0.21159536839072762,-0.7771332999654734,-0.10417715463256522,-0.6230971398277582,0.14781445722238096,0.02594826698917577,-0.4232786050068927,0.4540297394385691,-0.25797089174624005,-0.24557824470828568,0.5446995822618095,-0.8294990566773419,-0.13892022860269368,0.7083435449353883,-0.7959058080036108,-0.7184513627286379,-0.747941319064567,0.5947247952225005,-0.07983467982944423,1.0,0.15915690542489205,0.834291807539713,-0.9370488619454386,-0.33851408074505895,-0.4907041907624425,0.540082083959799,0.4697622734970786,0.6574432563104176,0.7519412138944377,0.7161614758320004,0.02892922299421886,0.06621101070305897,0.6646579044271884,0.8476789332280064,0.6449296248479855,0.08238873839813855,-0.2782091472299157,0.10419666331852916,0.04528756890834574
acl,-0.04526261644556403,0.22874625653443006,0.17248840876627927,0.6217658459794252,0.5323945005835086,0.2824347729799089,-0.9093803516207324,-0.9202845257463771,0.7892591247549642,-0.7574145663593425,-0.07094280055032308,-0.38682326225314606,0.5895613003199927,0.1834343785164623,0.7535295936222803,-0.4332337411208314,0.8965289720685614,-0.5482425212928883,0.4172767687952622,0.10377059048782122,-0.9200277258995396,-0.9714731956267516,-0.700605801046571,0.3414901771159804,-0.9074411225732871,-0.44186371202398783,-0.04834507148133103,-0.026753260123206984,0.0675318189357952,-0.5269709617314999,0.13558989810787136,0.15915690542489205,1.0,0.09392281243986046,0.09815293834229649,0.2555334033342231,0.4464303448747652,-0.1816464509741343,-0.7199422827952099,0.08890062718464771,-0.017751317106744505,-0.5747157114681457,-0.3795919769332893,0.9940325917266615,0.8300898649210054,-0.1604807641339481,0.029210559008768948,-0.5609613180939017,0.7390530837948078,-0.8222175361048607,0.06545710917995277
expl:pass,0.35799909059545637,-0.24171896587135014,0.9933697290008277,-0.23900528337877036,0.5310212716052405,-0.925397686562313,-0.3301783143211627,-0.25861448027065825,0.5506982549230577,0.28936065481001766,0.5920460655163472,-0.5793383574572681,0.2089266774951886,-0.35975639868343506,-0.4569059638463761,-0.8943046702192055,-0.1550745789195287,-0.41189047340386864,-0.791210594481568,-0.11211643229563084,0.02615702351676403,-0.2878766292215366,0.6285464573915648,-0.553555211967422,0.15044155180551602,0.8481128920502689,-0.3370814529493029,-0.22350583189589318,-0.9813483836055256,0.7958293701609923,-0.6144193901147905,0.834291807539713,0.09392281243986046,1.0,-0.6578343289658831,0.1931488672254003,-0.8100756498325365,0.8994107939009452,0.22430338656200388,0.9633982727993743,0.9871648130386226,0.6370109514070897,-0.46686378131869605,0.04721238007456159,0.6033669207380072,0.9598967157903454,0.12271366154257113,0.5367126064177183,0.03434938231043315,-0.16392274072347698,-0.5129323360800332
amod,0.436348885825625,-0.48981422246233075,-0.7017729621081328,0.7939161891047315,-0.7829154990708864,0.6113365384974878,0.3223636013544678,-0.23269480924009223,0.03975545697313749,-0.7167529385352039,-0.9954743809468962,-0.2196663714273788,0.5379384701098386,0.9392395853576785,0.14289521405384387,0.3275454868646628,-0.024786206256741848,-0.3660205806102119,0.334323753563141,-0.6340962725426276,0.11001217450960031,-0.05961132843848334,-0.6470173658868684,0.9670451925819836,0.007773736309518366,-0.70047548269821,0.9117076119258458,0.8633031026633998,0.5933805020819837,-0.5933895538061044,-0.12732474905819935,-0.9370488619454386,0.09815293834229649,-0.6578343289658831,1.0,0.6115758725935755,0.4248696548815796,-0.3801216035291908,-0.7300004304494209,-0.4367585411850412,-0.5826960493859875,-0.8404751895540035,-0.3486007222863146,0.2012846903690659,-0.40465857645734377,-0.7626761512012612,-0.8080234055792694,-0.02593013759997566,0.5911502787786848,-0.4362403098677148,-0.27028904216389354
nummod,0.9357217872602427,-0.8781637447207236,0.1318329974207185,0.7971961888107272,-0.44340191604574664,-0.164031583204468,0.045199064493576316,-0.5985662040259035,0.6490721418114983,-0.6491404505569557,-0.6733783912097262,-0.8992027587673811,0.9314664478355632,0.8459490837640795,-0.26766780312413463,-0.5207646078933967,-0.1659057554458445,-0.9191394193490621,-0.37847385494061403,-0.93369985969709,0.14119743184097547,-0.4067343940131761,-0.2040562454793299,0.6850115743252099,0.13874150170143076,-0.03663718138753121,0.8268085047969714,0.8831116607924876,-0.2521259363476845,0.044817894816610714,-0.8002015728732441,-0.33851408074505895,0.2555334033342231,0.1931488672254003,0.6115758725935755,1.0,-0.2801010894251072,0.4391428428589874,-0.7328544256908596,0.44083614611672794,0.27353418313722766,-0.44159390052392417,-0.9486489182615266,0.34011318555494846,0.13033986265698308,0.007955537123028744,-0.9164724084808685,0.5079741027413026,0.8231387794478854,-0.7602348211279789,-0.8816163165892058
conj,-0.5747796661413084,0.5732640809963613,-0.7412622221481332,0.3439727299153573,0.0058851818905618905,0.9646068244942997,-0.2832822804678702,-0.1711041659691198,-0.15783980478576914,-0.5059918936070524,-0.3382945878771577,0.48843429380020076,-0.07604216507213928,0.16881416292683854,0.8916498117425912,0.6129598198066232,0.703187891203651,0.26210903486283976,0.9943988718967884,0.4090825850608019,-0.6055615337969167,-0.2303593101207564,-0.8702093535649613,0.46423665471343256,-0.6984323806202881,-0.941216213913421,0.018210478182205524,-0.07675516471134389,0.9068481685700742,-0.9715591413101335,0.7995169360417433,-0.4907041907624425,0.4464303448747652,-0.8100756498325365,0.4248696548815796,-0.2801010894251072,1.0,-0.9592821053544148,-0.40790824087939337,-0.8513319178730078,-0.8879378761411664,-0.7372050763961062,0.41489172074952785,0.4576253355650956,-0.03396865001488715,-0.8774679858746303,0.16929025771793682,-0.9083263583241225,0.1842317671091935,-0.14551283027200734,0.6978115328690722
appos,0.6649273698121674,-0.6089391979229853,0.8434789444174592,-0.13753789134459382,0.10766840280781222,-0.9582799912470175,0.05491062317647677,-0.11340998613528254,0.430301198965374,0.2830012297644754,0.291240189375456,-0.6889726028319676,0.309095686927739,-0.06814818756460865,-0.7592943024776364,-0.8066521712533531,-0.5127908493062009,-0.4943859262181306,-0.9683904848890065,-0.47289101579057496,0.4009603037514724,-0.050746120101459506,0.7171251024786457,-0.34999532041193204,0.5028029580600433,0.8753747612958834,0.02685875316699293,0.13761388252609977,-0.9621529763614348,0.8901304180653185,-0.8689880540731875,0.540082083959799,-0.1816464509741343,0.8994107939009452,-0.3801216035291908,0.4391428428589874,-0.9592821053544148,1.0,0.18313986180536385,0.9596268615424456,0.9572515848838343,0.593354485207351,-0.6124886438017474,-0.1890837649038869,0.2727225679470636,0.887967816086302,-0.23755501373255364,0.8469965620917748,0.06599123684487125,-0.12533881807895733,-0.786094223457884
case,-0.44596396426986484,0.34715588578461304,0.21582964421649195,-0.9906582518292484,0.19560966910667468,-0.4349515634660521,0.3715440026586049,0.832608241368109,-0.6698061855235891,0.9932514517018852,0.7280166477667652,0.5863038150908728,-0.8779761595250358,-0.8137528849894162,-0.453251031959016,0.2352396532382936,-0.48184032164425566,0.7628096852033333,-0.3180255000473274,0.5102995077056622,0.4595092718438872,0.7240661040717499,0.803754769554238,-0.8794629281269088,0.5043377432017493,0.6300547778823237,-0.655277273757677,-0.6589536631761447,-0.2728723346967886,0.6050764606210078,0.1987198138383865,0.4697622734970786,-0.7199422827952099,0.22430338656200388,-0.7300004304494209,-0.7328544256908596,-0.40790824087939337,0.18313986180536385,1.0,0.04864849937189008,0.23175593478563947,0.8900125256371324,0.6605355408758232,-0.7913534536169794,-0.3295650554675431,0.48029191581451214,0.6385010883826784,0.21344779075871995,-0.9655821054897614,0.9202389411699604,0.33519659890333764
xcomp:pred,0.5944212403477497,-0.48442799689440413,0.9346327473320596,-0.03720566141329305,0.3244872026086889,-0.9128902213973795,-0.22674254691516962,-0.341795854253242,0.6324670431385649,0.13437373337102512,0.35724430889521697,-0.7569289446191214,0.41291041363079356,-0.10374961694745222,-0.5457167549103229,-0.9354798766615059,-0.2506084610373955,-0.5981015353102855,-0.8597555233733204,-0.3727909048648416,0.12725016884168663,-0.31101889716521036,0.5663309026600624,-0.3374132533435817,0.23946953423089457,0.7966270626562241,-0.07237618320402585,0.04596746932830946,-0.974084012198362,0.7775821699256742,-0.7972368670131702,0.6574432563104176,0.08890062718464771,0.9633982727993743,-0.4367585411850412,0.44083614611672794,-0.8513319178730078,0.9596268615424456,0.04864849937189008,1.0,0.9820009601602737,0.49848196995987837,-0.6683867410792843,0.07037272898883913,0.5317594410784258,0.8920915882001396,-0.14780694392710936,0.6731643493677925,0.2122531355344808,-0.30741474774396715,-0.7224152187385172
aux:pass,0.4690602216005465,-0.3742569311634572,0.9622595832381055,-0.2245753246488884,0.3905896843433702,-0.9635858728770221,-0.18950382233240823,-0.19574656095082343,0.5056089241706617,0.31068192831704544,0.5071406238739872,-0.6202633477161918,0.23379553179891893,-0.2751470252371074,-0.5844809397345031,-0.8758107354507129,-0.2973701244194722,-0.4364103510854769,-0.877286372979922,-0.23679172213633534,0.17172914419969032,-0.19400059086634708,0.6878211589348564,-0.506102830015916,0.2910967228888954,0.8862347025372873,-0.22277094867336086,-0.10803888716258157,-0.9987204799218053,0.856927667161497,-0.715914957376203,0.7519412138944377,-0.017751317106744505,0.9871648130386226,-0.5826960493859875,0.27353418313722766,-0.8879378761411664,0.9572515848838343,0.23175593478563947,0.9820009601602737,1.0,0.6497541813853155,-0.5173539578390298,-0.052343942780062894,0.48873334384845474,0.9613393678823966,0.005190112070581384,0.6644284304803911,0.029171174468167017,-0.13650479838210122,-0.6167403842599597
advmod:neg,-0.12482392573137067,0.09126095154242878,0.6180806827235944,-0.8785755552114428,0.3307232487229063,-0.7923457567845732,0.20651991414919782,0.5610323955076686,-0.2881244078634212,0.9221892051480381,0.8032003724985388,0.16615085624822437,-0.5755450529614902,-0.7615609583245182,-0.6323006907995897,-0.22566056526334458,-0.5207200232850341,0.3907127909224893,-0.6622900184761005,0.28335991345853273,0.4445599962517333,0.47815411769611416,0.9520889832463917,-0.9223580256019148,0.535299974984741,0.9085446018914635,-0.6121761846586482,-0.561284643276459,-0.6814374276354472,0.8761234230815544,-0.18357930521954954,0.7161614758320004,-0.5747157114681457,0.6370109514070897,-0.8404751895540035,-0.44159390052392417,-0.7372050763961062,0.593354485207351,0.8900125256371324,0.49848196995987837,0.6497541813853155,1.0,0.27199010923441636,-0.6462719503906058,-0.03268804927308624,0.825410922000357,0.497075168340079,0.48239921216491555,-0.7408659651445663,0.6559735309073452,-0.0306037604255766
cop,-0.9009826969814309,0.7935955093458024,-0.4227342812208739,-0.6985020514821794,0.15686135955779393,0.3702741923440129,0.17737848546765883,0.7111429623903577,-0.8213536580647622,0.574847258706474,0.41704413521525785,0.9909356033698052,-0.9387627705550674,-0.6472430032311911,0.26148721509101275,0.7629091360501501,0.06799063128639565,0.9812271544373189,0.49782411516780084,0.8205347720037545,-0.006453533682639264,0.5616200473701659,0.08714502392160434,-0.47412512639198245,-0.04187017745054859,-0.15441137257795992,-0.6065144168002695,-0.6905104010469063,0.4906663519080517,-0.19797451183537235,0.8465329523835413,0.02892922299421886,-0.3795919769332893,-0.46686378131869605,-0.3486007222863146,-0.9486489182615266,0.41489172074952785,-0.6124886438017474,0.6605355408758232,-0.6683867410792843,-0.5173539578390298,0.27199010923441636,1.0,-0.4379730734675933,-0.3964160472116982,-0.2623865923011669,0.7479137862462314,-0.5165317545216785,-0.8152394513922111,0.8096478446036118,0.8965162575681581
obj,0.030007972124477426,0.1471226053254448,0.11776507149929787,0.7033933572889843,0.438187021760628,0.31741974350671753,-0.859425085297983,-0.9414305113938104,0.8003387262140245,-0.8233305292889432,-0.17697811399694136,-0.43265482797275534,0.6571841070275474,0.2894709278202907,0.7351971463515498,-0.4183336057095406,0.8655755019697091,-0.60263532192475,0.41782413547515895,0.01136076564914348,-0.8827313491507083,-0.9694825467408639,-0.7436446971653223,0.4391047239234477,-0.8787196415263137,-0.4884854669739465,0.060377338043381454,0.07994058749508907,0.10265540559924313,-0.559531241586281,0.08847008330054804,0.06621101070305897,0.9940325917266615,0.04721238007456159,0.2012846903690659,0.34011318555494846,0.4576253355650956,-0.1890837649038869,-0.7913534536169794,0.07037272898883913,-0.052343942780062894,-0.6462719503906058,-0.4379730734675933,1.0,0.782886648781618,-0.21710051161851154,-0.07453192708319821,-0.5279180718050949,0.8027033120571342,-0.8688152284296479,0.005222885100346335
ccomp,-0.013133814421282662,0.21912358052732722,0.6761090571185453,0.22806219789920001,0.8221135397332248,-0.25619022144962755,-0.9450522522990253,-0.7919708808868263,0.8384944530589963,-0.33976032044113036,0.4018230510199309,-0.4749976087450587,0.427967610517086,-0.21097274782285327,0.4158434762584362,-0.7620680462010647,0.6843917906809058,-0.510328562937663,-0.02881157546381587,0.19933580473448492,-0.771617031051783,-0.8869961249330797,-0.1863433013777751,-0.15900584443384905,-0.6908656349643029,0.1190758348792673,-0.38596287207679,-0.3149196137818108,-0.4484136551339684,0.003989446199972311,-0.08214225549420617,0.6646579044271884,0.8300898649210054,0.6033669207380072,-0.40465857645734377,0.13033986265698308,-0.03396865001488715,0.2727225679470636,-0.3295650554675431,0.5317594410784258,0.48873334384845474,-0.03268804927308624,-0.3964160472116982,0.782886648781618,1.0,0.4058195830523667,0.26657912115185955,-0.25745173020310125,0.4737166307093527,-0.6271539987436535,-0.06756372116288006
parataxis,0.24881173913953492,-0.18002257124801155,0.9437486675364549,-0.48164118770276976,0.4734629811354882,-0.9721227940954211,-0.13622108261541116,0.021622004402433982,0.294663914337493,0.5431852095296972,0.6984837547491738,-0.3803152575257208,-0.04138673700678873,-0.5121767950910591,-0.5919943366526124,-0.7358581628610705,-0.33333333333333326,-0.17351098160978637,-0.8392757064512664,-0.014751353615842216,0.2120875655368598,-0.021320240702890122,0.8140321034795499,-0.7212921815911422,0.33461528976439814,0.9557686556486457,-0.4354762188161402,-0.3333333333333333,-0.9693068295958052,0.9115036646019622,-0.5443142883783654,0.8476789332280064,-0.1604807641339481,0.9598967157903454,-0.7626761512012612,0.007955537123028744,-0.8774679858746303,0.887967816086302,0.48029191581451214,0.8920915882001396,0.9613393678823966,0.825410922000357,-0.2623865923011669,-0.21710051161851154,0.4058195830523667,1.0,0.23573911267926545,0.5983958439184116,-0.23608957694408247,0.11606269047855049,-0.4161315604986004
fixed,-0.8806504937679276,0.9044947792358483,0.20567829881330146,-0.7362447147264277,0.7634768689794227,-0.030074761085182866,-0.3891347849801996,0.3005211671367987,-0.3009121776095501,0.5606461895209429,0.8600696570358493,0.660802109176712,-0.7509356576957545,-0.9404472032338163,0.3440739321800318,0.15967008075505382,0.3664726209107255,0.6884606058773718,0.2696919669204856,0.967704812330576,-0.3855401702412136,0.07807708027259087,0.21321049840573347,-0.7883070940836505,-0.34245622208065535,0.1735290130836686,-0.9757244218786256,-0.9946939059697705,-0.012452524617866617,0.05020459783320113,0.6868670838724241,0.6449296248479855,0.029210559008768948,0.12271366154257113,-0.8080234055792694,-0.9164724084808685,0.16929025771793682,-0.23755501373255364,0.6385010883826784,-0.14780694392710936,0.005190112070581384,0.497075168340079,0.7479137862462314,-0.07453192708319821,0.26657912115185955,0.23573911267926545,1.0,-0.5192333676007437,-0.6501905027791103,0.5236204876788353,0.7833253757941584
acl:relcl,0.7791524832736179,-0.8269702571001212,0.43627817064651325,-0.10669356746649591,-0.41482069532621296,-0.7693335811368497,0.5587356519093806,0.21077972891346025,0.063205604239133,0.32485051103964113,-0.06468544361914898,-0.5361685893864537,0.21937983461864463,0.19786789484726117,-0.9615404502802747,-0.42531320440704057,-0.8605312154922874,-0.34302073333410055,-0.9366473503426932,-0.7018298493031171,0.8001406413058666,0.3520737191591452,0.7186454561554413,-0.11561974720096019,0.8500611755084386,0.7309446612089083,0.3740766671078166,0.44759912021548315,-0.6865113377153801,0.8196907546232736,-0.8915005008863347,0.08238873839813855,-0.5609613180939017,0.5367126064177183,-0.02593013759997566,0.5079741027413026,-0.9083263583241225,0.8469965620917748,0.21344779075871995,0.6731643493677925,0.6644284304803911,0.48239921216491555,-0.5165317545216785,-0.5279180718050949,-0.25745173020310125,0.5983958439184116,-0.5192333676007437,1.0,-0.046156719460962274,0.08420193585639195,-0.8377092478616033
advmod,0.5796063550709706,-0.4519103033799288,0.03706891666126828,0.9570904403447922,-0.0911390356311531,0.1902792529623567,-0.43769859068485045,-0.9101422178186207,0.8251873198037176,-0.9380345843812768,-0.6089772592359589,-0.7668877606660126,0.9636631573694536,0.7591853041747011,0.31392030120487563,-0.47686014899470097,0.4207140442858092,-0.8996085918317018,0.09504876573154177,-0.5830045856761776,-0.43153432513531004,-0.7993210034608264,-0.6437934657660022,0.7662425626463762,-0.44544533514282225,-0.4114276361704922,0.6092891404158807,0.6437419902018644,0.013581955143014997,-0.3944706563708305,-0.3920501979103638,-0.2782091472299157,0.7390530837948078,0.03434938231043315,0.5911502787786848,0.8231387794478854,0.1842317671091935,0.06599123684487125,-0.9655821054897614,0.2122531355344808,0.029171174468167017,-0.7408659651445663,-0.8152394513922111,0.8027033120571342,0.4737166307093527,-0.23608957694408247,-0.6501905027791103,-0.046156719460962274,1.0,-0.982984890801834,-0.5056204513997083
orphan,-0.517768171819797,0.3619234957192617,-0.18060685204748517,-0.8924411303019301,-0.0888621046988375,-0.1053714230317748,0.5803892475597853,0.9691349398768888,-0.9069646641504288,0.8968345897939305,0.45358641357678275,0.7837832663942413,-0.9441412392753749,-0.628109848360758,-0.35464520154805246,0.5871256878896612,-0.5069062806370878,0.90635444688922,-0.06751899356673682,0.4805200622271569,0.5355849630294593,0.8897959204084627,0.6001350285209697,-0.641878115511972,0.530235888254041,0.3301384518271808,-0.4606325409267025,-0.5069062806370878,0.09045539199469421,0.33853106878387235,0.373504462853839,0.10419666331852916,-0.8222175361048607,-0.16392274072347698,-0.4362403098677148,-0.7602348211279789,-0.14551283027200734,-0.12533881807895733,0.9202389411699604,-0.30741474774396715,-0.13650479838210122,0.6559735309073452,0.8096478446036118,-0.8688152284296479,-0.6271539987436535,0.11606269047855049,0.5236204876788353,0.08420193585639195,-0.982984890801834,1.0,0.4701390346879035
punct,-0.9842249984148737,0.9499344836467495,-0.42983092505792736,-0.41953260144761595,0.37430893074316157,0.5829412580167304,-0.21681624003614483,0.328523030331016,-0.5251521136654529,0.2238970374281921,0.3588988346571678,0.8916818642190196,-0.716397075588957,-0.5623981809713868,0.6565771214039228,0.655023913404185,0.5005953092466882,0.7942902199458677,0.7691646042877914,0.9103933343421433,-0.4383854962722327,0.1510702012628499,-0.28119148477610967,-0.2946423601635722,-0.47818001840229635,-0.42728406270301833,-0.6299001754734103,-0.7152865272902301,0.6118092161150932,-0.5086735238625244,0.9879429509100314,0.04528756890834574,0.06545710917995277,-0.5129323360800332,-0.27028904216389354,-0.8816163165892058,0.6978115328690722,-0.786094223457884,0.33519659890333764,-0.7224152187385172,-0.6167403842599597,-0.0306037604255766,0.8965162575681581,0.005222885100346335,-0.06756372116288006,-0.4161315604986004,0.7833253757941584,-0.8377092478616033,-0.5056204513997083,0.4701390346879035,1.0
