,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
obl,0.3727413219928586,0.009922671082624226,0.22247271365062135,0.9101335931270998,-0.7368301824290076,-0.48866948606019683,-0.4371951629374658,0.816783421432712,-0.6074302491448581,-0.8902174685842319,0.7362405463027034,0.6715339924776046,-0.5612690477439811,0.5635172292573711,0.689835446734807,-0.2558302370604238,-0.38833634714878174,-0.5458170559080427,0.07203585669519953,-0.5458170559080427,-0.36531579934560066,-0.23454855029828955,-0.1327807061544733,-0.5046282947916471,0.3137491236877472,-0.2614921691278949,0.8120303267737103,-0.3073374977909205,1.0,0.6596373543249432,-0.45235431785271973,0.3926904164621256,0.7197072895765934,-0.5673328997864326,-0.2547116950224659,0.30358853018572973,0.7178284269795935,0.4067780729120099,-0.45728016892737605,0.7236341614851184,0.29985876263107497,0.16352643452682655,-0.3591096736438478,0.6405938072866554,-0.9640588125009235,-0.2618920867934159,0.8023349739005207,0.03068025534211239,-0.8038868082441477,0.3342879912277383,0.008043368823102571
nmod,-0.29200730766084626,0.522858174268667,0.016688841297736696,0.668881227931219,-0.7212972194218804,-0.501381648586509,-0.495711018446258,0.8674205973787236,-0.6414461810744763,-0.8332910761414041,0.4574045914345144,0.6019829654406323,-0.7160543283070434,0.6781888065246147,0.680818520394558,-0.5513094408879321,-0.5062790255229499,-0.6574750849483411,-0.05404526484272329,-0.6574750849483411,-0.44437985103201305,0.43227514689738944,0.21284433470629072,-0.4817455216506193,-0.09784141521573757,0.2514932775241388,0.33205704029805677,-0.21690268520446887,0.6596373543249432,1.0,-0.4757459924475825,0.2337041743002619,0.5907999951972792,-0.6555854885302772,-0.39561378504026995,0.2737905622653367,0.6743881919025609,0.5141719592896878,-0.5647506783411312,0.3197811080395388,0.6466176758965035,0.3430728168100866,-0.3571846492668562,0.23500038524972727,-0.7345886356763806,-0.33543286301953035,0.5753481770731642,-0.6028313797911615,-0.7889918906268115,0.5840634752139541,0.47006633998546976
cc,0.27440040661468035,-0.31210146438669645,-0.21964782551255327,-0.7020564748666592,0.6233980350285057,-0.40521791390421275,0.9924484163584518,-0.33870815481387123,0.7725520642212782,0.6470316283861831,-0.3141191755470364,0.07772319643489009,-0.01195880672559554,-0.40455820078406546,-0.7715839031932703,-0.11586776161450152,-0.16290464169346358,0.27892363881944665,0.059887625354730856,0.27892363881944665,-0.3034166224387449,-0.25779053895270665,0.5971561900382166,0.7048537777925276,-0.2738654850562247,0.4425513066613981,-0.32575109200727154,0.2612994630582235,-0.45235431785271973,-0.4757459924475825,1.0,-0.5392031791890414,-0.015880238859763897,-0.06951094654134768,-0.2785434387926922,-0.24023283767723694,-0.5996293782858322,0.16541296435870953,0.9687875454027949,-0.2589351795990929,-0.5437835645812547,-0.03253830934734304,0.5220461995647104,-0.5532599283019786,0.34576229355380095,0.4798676048409637,-0.7730994664929363,-0.28958554002076203,0.1813594398477798,-0.19298545380811397,-0.23015970804522995
nsubj:pass,-0.10998028405417411,0.17319728830807282,0.8602799493840197,0.3857752585527306,-0.4764617426637033,0.30328045463611036,-0.5088730769490064,0.17237034620268682,-0.7390510543852178,-0.45907192248349804,0.11232628313596338,-0.1394834773689729,0.10716115798337712,-0.23516818939317582,0.6662401856010692,-0.003168789429329896,0.20710992937634298,-0.49019598789978924,0.4842122585763171,-0.49019598789978924,0.2326271103211386,0.16773830522207944,-0.7483685983936276,-0.7911857413667303,0.2189896426288178,-0.6513581678331698,0.3294302568606658,-0.6329429350446739,0.3926904164621256,0.2337041743002619,-0.5392031791890414,1.0,-0.1555971101627165,0.18394658953575083,0.5408119929419187,0.8048852029407726,0.5388430982142415,-0.4644298830633868,-0.44151920270099976,0.14945234384123499,-0.17482397582410567,0.6153517799841798,-0.06406775244727037,0.7884911106915031,-0.3393811669029215,-0.307471894290392,0.3923829595098919,0.21003863028341574,-0.18285018174300294,-0.2781308242982068,0.02759535189416806
discourse,0.5372085139676139,-0.30522025943535996,-0.09747558413206384,0.49485099323909537,-0.6700447761783384,-0.6762724533159055,-0.04230637202235317,0.6736086508296161,-0.23967656076304902,-0.5109278656387536,0.6970227818134397,0.5954697463476099,-0.5962852615286763,0.442574947557685,0.35213041367124553,-0.40369823805066185,-0.33669298546704685,-0.5704059106332092,-0.4661422174723822,-0.5704059106332092,-0.7053966378103153,-0.4211768416961118,0.2849545703785288,-0.11187140973504196,0.42199461456689,0.4239447182650823,0.31960367738758083,0.3358002421815019,0.7197072895765934,0.5907999951972792,-0.015880238859763897,-0.1555971101627165,1.0,-0.5131914986540355,-0.3920965701545141,-0.04647391490128335,0.4408636659192715,0.49603170754911236,-0.09608153014460792,0.6076123317021221,0.5374734334516242,-0.15570086813091946,0.11598559437041255,0.30305806117472633,-0.7638871669548282,-0.012527134609527488,0.4983763686055265,-0.3314301155999499,-0.8385572773807167,0.4203750204448953,-0.24734970913680127
csubj:pass,0.08942184914004134,-0.4902844067368328,0.3661808137731307,-0.5340027099753991,0.12419054725338637,0.8932503260279648,-0.07039373985794337,-0.7900843606371927,0.07830677444150294,0.6174554513162175,-0.36801282130876856,-0.9773901884577804,0.8355278288786758,-0.787400582493814,-0.1270288460243189,0.4619477259759465,0.8807198949951154,0.17335002758840468,-0.26222282216762544,0.17335002758840468,0.48568086891709866,-0.24560818544737922,-0.6682783671981599,-0.05238799173053149,0.48827409960441603,-0.18360906711955124,-0.6021145013048486,0.351412106410283,-0.5673328997864326,-0.6555854885302772,-0.06951094654134768,0.18394658953575083,-0.5131914986540355,1.0,0.8844529082071845,0.05442853136945877,-0.2700196835981521,-0.9324917962305133,0.03047115631413705,-0.3385081288564223,-0.13315518759798506,-0.23184101284694705,0.53002470312387,0.20956742609798698,0.6460005525539639,0.05318182029051542,-0.22013087738726617,0.503934733588117,0.6424214561964902,-0.565653032241352,-0.527800686236044
acl,0.11621580039189983,-0.3637444881429811,0.7258123212795399,-0.2760284627970186,-0.19242555013853338,0.8220279669240035,-0.2455992539672175,-0.4616135853661715,-0.17200715084526755,0.2542956875837295,-0.3436805451356154,-0.8554790083166169,0.5805651197364613,-0.7223789832658316,0.28843783990670824,0.17217449877983512,0.7019966546186461,-0.022692939676689814,-0.03880068951859699,-0.022692939676689814,0.2885310279397858,-0.18982569155063284,-0.8237832343781382,-0.2658267050285572,0.5123343777548078,-0.349484996436545,-0.3977984916150868,0.04875599781623615,-0.2547116950224659,-0.39561378504026995,-0.2785434387926922,0.5408119929419187,-0.3920965701545141,0.8844529082071845,1.0,0.4882860874748118,0.16873227139941563,-0.8944191196239218,-0.11655213375922166,-0.321852773793183,-0.09019712462721716,0.14041337382858018,0.4057297424478007,0.4890225714848411,0.2924859989570299,-0.2906124410350614,0.10023588195868424,0.4694482933338989,0.46086250508461274,-0.3865831452890676,-0.3799352472133785
expl:pass,-0.04269503380725529,0.2116033772701392,0.911655897780604,0.16033899338122698,-0.44363341318228133,0.06996879317283347,-0.170242024643442,0.35168717635532815,-0.3836072751181897,-0.4232897741249686,-0.24467071088052217,-0.06248059266527696,-0.271769675719309,-0.26049082954387526,0.6764048962012023,-0.5359662896943574,-0.15447703826358158,-0.3332878482324886,0.5513125861362754,-0.3332878482324886,-0.2757082901888624,0.18117849542041808,-0.410969734451352,-0.37526028151080715,-0.00263479545575404,-0.33328784823248847,0.11956234659479806,-0.6130752443830015,0.30358853018572973,0.2737905622653367,-0.24023283767723694,0.8048852029407726,-0.04647391490128335,0.05442853136945877,0.4882860874748118,1.0,0.7030351041125903,-0.2214982938081028,-0.08487395304141328,-0.24077004776183392,-0.15309746434170168,0.884304781832725,0.010559478597577273,0.5038815964830586,-0.4081303029519214,-0.6179580569506984,0.3428206427362326,-0.08199290441878784,-0.10593444311294539,0.11320552809942257,0.22623740918367244
amod,0.08732313804145442,0.2219118855276928,0.5290468293939399,0.6575250820140115,-0.818160800788798,-0.1426886418687924,-0.5396518896554221,0.7925216931983126,-0.535946637480262,-0.8426375903677538,0.16683888148228354,0.2711626617847103,-0.6136154064126017,0.368132191698507,0.9565714960011582,-0.6322103263958648,-0.3808141790293655,-0.3946217123804727,0.1448117203563536,-0.3946217123804727,-0.4999780070118716,0.06555232399165183,-0.2562006775240273,-0.3984087150865929,0.1736364538315411,-0.1702989106815161,0.37744932351618415,-0.38230702677381123,0.7178284269795935,0.6743881919025609,-0.5996293782858322,0.5388430982142415,0.4408636659192715,-0.2700196835981521,0.16873227139941563,0.7030351041125903,1.0,0.1963267399975804,-0.4945363437024292,0.09649693536401809,0.4584723881623263,0.5256118195347326,-0.34660434007296087,0.5340696839441443,-0.798500856556267,-0.812622294702473,0.8685167148713125,-0.08173388998684712,-0.44105876404878464,0.606503260699905,0.3108626860729187
nummod,-0.020999466256497273,0.4008896618758325,-0.547160841553806,0.3870467069257391,-0.0014911827998364815,-0.8475233410807443,0.17801819342951147,0.7119824462532564,0.20057115174161222,-0.46483862347592914,0.200954780294986,0.8897055371861283,-0.8484065358937007,0.8116124644476588,0.0037457175054541147,-0.5075978398602825,-0.9122045955319479,0.09152887123990158,0.11237164758809458,0.09152887123990158,-0.574959799727835,0.15392010536385234,0.8001363265563587,0.3551125335544176,-0.5126322067579648,0.3285770471253761,0.4391883598771461,-0.15660079498508167,0.4067780729120099,0.5141719592896878,0.16541296435870953,-0.4644298830633868,0.49603170754911236,-0.9324917962305133,-0.8944191196239218,-0.2214982938081028,0.1963267399975804,1.0,0.08631951462745498,0.1606508317890513,0.22050882240719982,0.06484062360163066,-0.537437680205989,-0.4382790712170298,-0.5134449863845585,-0.13897250706567668,0.18688009029659589,-0.45682988324032187,-0.44422514579007044,0.7253323557927889,0.5340141626856987
conj,0.34050744078398376,-0.34802077069553383,-0.06029692140094933,-0.7211251093628034,0.6177201674244309,-0.30060050899581403,0.9889477819412336,-0.35174991036654785,0.818598478868451,0.641085391054592,-0.45058782159190647,-0.01734465784940572,-0.0043957195990757935,-0.4926292661599432,-0.6873951489194003,-0.17354819228447793,-0.16024136194226574,0.3805862019543444,0.1645859511249928,0.3805862019543444,-0.3261032305412721,-0.3148515632069614,0.47803702255357367,0.7466130659688075,-0.25201465968360615,0.3164249493109007,-0.3230576197469302,0.1705647707841399,-0.45728016892737605,-0.5647506783411312,0.9687875454027949,-0.44151920270099976,-0.09608153014460792,0.03047115631413705,-0.11655213375922166,-0.08487395304141328,-0.4945363437024292,0.08631951462745498,1.0,-0.37586651819485406,-0.6156468952704356,0.0705202377093995,0.4986118781473156,-0.4984247591082038,0.33790274544906135,0.30649277396304997,-0.7012686565602472,-0.1603298243108726,0.30926986860878514,-0.1620511056944642,-0.21957132799256487
case,0.4246732838010719,-0.2908716990781651,-0.10957057523963204,0.6846876165525252,-0.4347757266660212,-0.3463294559533985,-0.31377459819774295,0.31353384252565286,-0.5433202878268498,-0.44742740965898603,0.9790105819233302,0.4928339036858215,-0.031287191314836815,0.363040146495887,0.17870989552539893,0.36499591925627944,0.07633767866518723,-0.5544362762536778,-0.2375524419887245,-0.5544362762536778,0.08277524211383896,-0.41315656432681486,-0.16110247883197257,-0.5393435112878879,0.5124663089815858,-0.20684139575825172,0.6787551961143328,0.0738623980393402,0.7236341614851184,0.3197811080395388,-0.2589351795990929,0.14945234384123499,0.6076123317021221,-0.3385081288564223,-0.321852773793183,-0.24077004776183392,0.09649693536401809,0.1606508317890513,-0.37586651819485406,1.0,0.1566825475296637,-0.37726589504432684,-0.061167271884196905,0.5792338312805595,-0.5568817670586408,0.42370523124746434,0.3928596459261353,0.1811681984228486,-0.7390478397730135,-0.21502280865187426,-0.43183608230558307
xcomp:pred,-0.11526273437384625,0.09388948166037385,-0.2513229125625696,0.388163631907547,-0.6733491261600618,-0.0386259165906604,-0.5785877881654872,0.45949456436780367,-0.37164222767701816,-0.42793473119964454,0.33606415317796484,0.07765545544737333,-0.33057352347738334,0.5330883298893433,0.51131583264645,-0.2857337647418076,-0.049438471193297424,-0.3535462273790037,-0.6928189865749581,-0.3535462273790037,-0.3158261440194676,0.12284506557278077,0.08083617226933773,-0.20977575838897738,0.2914320446328435,0.4767048574130861,-0.13866495618534055,0.44283588123750073,0.29985876263107497,0.6466176758965035,-0.5437835645812547,-0.17482397582410567,0.5374734334516242,-0.13315518759798506,-0.09019712462721716,-0.15309746434170168,0.4584723881623263,0.22050882240719982,-0.6156468952704356,0.1566825475296637,1.0,-0.27151012908891975,-0.13867286206235122,0.09425441488222613,-0.3306383277742865,-0.33702652895672947,0.5788218505018922,-0.3050423474878,-0.3981816883862612,0.5843640620342183,0.1247355747968617
aux:pass,-0.32518079321395604,0.5367552852098547,0.6625553346128573,0.059041827133923586,-0.16796214409237453,-0.1685209170587408,0.030685955668004056,0.40267128117828904,-0.2151958523965785,-0.3788097764581679,-0.3792993585994891,0.16224827754153984,-0.44274960417275017,-0.10530204632979523,0.45190117391764945,-0.6397190635773587,-0.4429807947772786,-0.2103588961356353,0.7437100826443395,-0.2103588961356353,-0.3051964184246428,0.48680257403060917,-0.03635351057386763,-0.19435054376304053,-0.44570051447259096,-0.18791053925013726,0.1144186159132992,-0.7548789012222809,0.16352643452682655,0.3430728168100866,-0.03253830934734304,0.6153517799841798,-0.15570086813091946,-0.23184101284694705,0.14041337382858018,0.884304781832725,0.5256118195347326,0.06484062360163066,0.0705202377093995,-0.37726589504432684,-0.27151012908891975,1.0,-0.14212072221220198,0.1373467434065752,-0.3175229143118639,-0.5159819164643822,0.08502217848035293,-0.3637560551578763,-0.0926768028835636,0.21287776315431323,0.5441663943559099
advmod:neg,0.36781513003296507,-0.6761463591469773,0.26950826497130603,-0.6356465872834745,-0.0026139289422177528,0.11878930098565296,0.47407460599212903,-0.5000764318059342,0.16847191095922598,0.6089798046332776,-0.04169749181102343,-0.4744044608596195,0.41113748873412304,-0.7815414650844477,-0.31934475708346677,0.07627985256624972,0.5559279541194815,-0.3181912331868515,-0.4296204898907148,-0.3181912331868515,-0.12435543087766929,-0.413881960043172,-0.09306293812699544,0.06607850906408391,0.4861580562221147,0.4266557474600755,-0.6157021436339651,0.6031780320467077,-0.3591096736438478,-0.3571846492668562,0.5220461995647104,-0.06406775244727037,0.11598559437041255,0.53002470312387,0.4057297424478007,0.010559478597577273,-0.34660434007296087,-0.537437680205989,0.4986118781473156,-0.061167271884196905,-0.13867286206235122,-0.14212072221220198,1.0,0.13249127290615406,0.32902466745374626,0.45699400900382664,-0.47711043060561065,-0.1620974404028836,0.019739850578481228,-0.5201270802066206,-0.7329993605016921
cop,0.37375529553653825,-0.3191402070236364,0.6948569340838051,0.5530827623576291,-0.726844019824111,0.20096994217886371,-0.5521520128834816,0.2110526063119161,-0.7758334591694481,-0.4809250116480756,0.5602089547704059,-0.07239247440092096,0.14907554253910596,-0.14703599835066464,0.6674637440558855,0.15459225357176493,0.37666576805424024,-0.6540181999794968,-0.012821043269629294,-0.6540181999794968,0.1053654299807381,-0.34329655133771797,-0.7831681249338057,-0.8072958696127396,0.7271492263789706,-0.507302185774625,0.41860391698608723,-0.17598738301962488,0.6405938072866554,0.23500038524972727,-0.5532599283019786,0.7884911106915031,0.30305806117472633,0.20956742609798698,0.4890225714848411,0.5038815964830586,0.5340696839441443,-0.4382790712170298,-0.4984247591082038,0.5792338312805595,0.09425441488222613,0.1373467434065752,0.13249127290615406,1.0,-0.5225323522239342,-0.1150850540526329,0.6022874302573341,0.3660064425389083,-0.4469985992085673,-0.2971592015179366,-0.44277800509927134
obj,-0.33376064800026195,-0.08576471023686372,-0.2519676120073159,-0.8229934298288679,0.7457059451181723,0.6005677545222592,0.3190165639649564,-0.9154484964745963,0.5073660943241252,0.8998559333566647,-0.5934667423066251,-0.7177173266900018,0.7378295192147968,-0.565484180267203,-0.7159907015451723,0.5015386004045493,0.5500487709107699,0.5346698926929351,-0.1102784934096838,0.5346698926929351,0.576348174836438,0.1568795931982438,-0.02163003237180815,0.3765681822016817,-0.1893345101146497,0.10320867484818662,-0.7113662277532729,0.3208636310599646,-0.9640588125009235,-0.7345886356763806,0.34576229355380095,-0.3393811669029215,-0.7638871669548282,0.6460005525539639,0.2924859989570299,-0.4081303029519214,-0.798500856556267,-0.5134449863845585,0.33790274544906135,-0.5568817670586408,-0.3306383277742865,-0.3175229143118639,0.32902466745374626,-0.5225323522239342,1.0,0.3864302241478861,-0.7716565079353869,0.1576924241120716,0.8078784180533333,-0.5004632850329043,-0.13213630362566756
ccomp,0.10321466514366467,-0.33672536547398413,-0.3979198285615644,-0.30080348916794736,0.41744599430368784,-0.1314565975896611,0.3854703391067803,-0.5124951364446324,0.1109186193649474,0.5206932437182425,0.3718618501730639,0.01901083077262206,0.4906652583054092,-0.2525485605001919,-0.7252750026022968,0.6392605587895568,0.3887838898912537,-0.14828751938458987,-0.2468986221029565,-0.14828751938458987,0.39240934552456713,-0.20708965873094584,0.17090263828292865,-0.0171387881677967,0.1186649360525679,0.16533687866783403,-0.07386808091547524,0.3821106961485809,-0.2618920867934159,-0.33543286301953035,0.4798676048409637,-0.307471894290392,-0.012527134609527488,0.05318182029051542,-0.2906124410350614,-0.6179580569506984,-0.812622294702473,-0.13897250706567668,0.30649277396304997,0.42370523124746434,-0.33702652895672947,-0.5159819164643822,0.45699400900382664,-0.1150850540526329,0.3864302241478861,1.0,-0.6495518736908331,-0.036489706137634824,-0.11776380150771192,-0.7098725330846467,-0.5299308339162977
fixed,0.23132377997357967,0.046726858828149614,0.2644566867671569,0.8445809511001153,-0.8095829801820789,-0.0329106136505345,-0.7323744586585247,0.6993593050521897,-0.580776834199872,-0.8417537954428689,0.44402011406365677,0.2708129583390471,-0.42197671743487625,0.5398340863209659,0.8804824188163735,-0.2643207661844761,-0.20349974895424766,-0.30094634021533306,-0.09174962414450669,-0.30094634021533306,-0.2594402097904689,-0.14858852264832345,-0.3671661040995552,-0.4480696741210386,0.3960961403654269,-0.300946340215333,0.5413813297492893,-0.19798012473444385,0.8023349739005207,0.5753481770731642,-0.7730994664929363,0.3923829595098919,0.4983763686055265,-0.22013087738726617,0.10023588195868424,0.3428206427362326,0.8685167148713125,0.18688009029659589,-0.7012686565602472,0.3928596459261353,0.5788218505018922,0.08502217848035293,-0.47711043060561065,0.6022874302573341,-0.7716565079353869,-0.6495518736908331,1.0,0.2331740366232939,-0.44176677603000924,0.5192556293655974,0.1181602778232873
acl:relcl,0.4149294645460826,-0.43965825529382047,0.1692537389847797,0.1469588012263148,0.14280959472398605,0.5891227971570867,-0.24723940819096804,-0.40185584731672924,0.02240333271831423,0.12588918565304896,0.042226792595736674,-0.3821713920156235,0.5692333927443071,-0.21077033209532173,-0.009072733814881728,0.6424371302939841,0.47275833708373655,0.42015592370130556,0.08323723939166139,0.42015592370130556,0.5540797916651988,-0.5266127391323387,-0.6815482829700074,-0.07093470753402177,0.43643266880607656,-0.7672922624186144,0.29732357174162694,-0.07728887834817497,0.03068025534211239,-0.6028313797911615,-0.28958554002076203,0.21003863028341574,-0.3314301155999499,0.503934733588117,0.4694482933338989,-0.08199290441878784,-0.08173388998684712,-0.45682988324032187,-0.1603298243108726,0.1811681984228486,-0.3050423474878,-0.3637560551578763,-0.1620974404028836,0.3660064425389083,0.1576924241120716,-0.036489706137634824,0.2331740366232939,1.0,0.4469466302013053,-0.38350366353804105,-0.40889739780236056
advmod,-0.19102541420079996,-0.03930681686310109,-0.0230225629804983,-0.6551469657353555,0.6877892186074279,0.686906790196558,0.22797257905695256,-0.7289544823598353,0.5973250984416809,0.6836717346413516,-0.8160976441824355,-0.7077492132487113,0.5499813383926693,-0.48478421149358286,-0.4400587818953919,0.2901598055604183,0.33307306157532535,0.8218374437528089,0.17382099167900716,0.8218374437528089,0.442397730462492,0.062054149575670736,-0.17739289385278717,0.5034840320971975,-0.23873249792631313,-0.21423663384970143,-0.5036586831578032,0.01993731835955522,-0.8038868082441477,-0.7889918906268115,0.1813594398477798,-0.18285018174300294,-0.8385572773807167,0.6424214561964902,0.46086250508461274,-0.10593444311294539,-0.44105876404878464,-0.44422514579007044,0.30926986860878514,-0.7390478397730135,-0.3981816883862612,-0.0926768028835636,0.019739850578481228,-0.4469985992085673,0.8078784180533333,-0.11776380150771192,-0.44176677603000924,0.4469466302013053,1.0,-0.21515847655028447,0.05764677998052501
orphan,-0.09294070401255058,0.4023727351412479,-0.22794511571165205,0.34835347282397433,-0.3281769727390448,-0.4325668530847132,-0.14314106314172848,0.7499320199002029,0.10319520306917755,-0.5457637123378444,-0.10613546280959207,0.47068500549465897,-0.8481365225324776,0.696830486213923,0.43629784604874294,-0.7696460198403055,-0.7610079428224272,0.12297705974736023,-0.046949119885124235,0.12297705974736023,-0.6960730993440104,0.22215146633119368,0.48926368379733626,0.30840872782591094,-0.3217616747637051,0.35486161959639034,0.1180121644662874,-0.07723462782119819,0.3342879912277383,0.5840634752139541,-0.19298545380811397,-0.2781308242982068,0.4203750204448953,-0.565653032241352,-0.3865831452890676,0.11320552809942257,0.606503260699905,0.7253323557927889,-0.1620511056944642,-0.21502280865187426,0.5843640620342183,0.21287776315431323,-0.5201270802066206,-0.2971592015179366,-0.5004632850329043,-0.7098725330846467,0.5192556293655974,-0.38350366353804105,-0.21515847655028447,1.0,0.625143819194772
punct,-0.7320272458210414,0.944397016112865,-0.15648250669535832,0.20230496784232613,0.09721425651991907,-0.205584227692482,-0.18729982642159076,0.4738801917290708,-0.020261770260476642,-0.41700799671389877,-0.3835164009501594,0.362494423305815,-0.5661219459659321,0.5533548692442678,0.24107391137953935,-0.4960766127464073,-0.6906941356662586,0.22779411444674882,0.516228528288702,0.22779411444674882,-0.12903301547817778,0.824247318552648,0.3870493567110567,0.09137639138418396,-0.8378122364316735,0.003859118592629661,0.1328705705353773,-0.6049993459858514,0.008043368823102571,0.47006633998546976,-0.23015970804522995,0.02759535189416806,-0.24734970913680127,-0.527800686236044,-0.3799352472133785,0.22623740918367244,0.3108626860729187,0.5340141626856987,-0.21957132799256487,-0.43183608230558307,0.1247355747968617,0.5441663943559099,-0.7329993605016921,-0.44277800509927134,-0.13213630362566756,-0.5299308339162977,0.1181602778232873,-0.40889739780236056,0.05764677998052501,0.625143819194772,1.0
