,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,compound,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
obl,-0.1417736523613416,-0.26106692788103375,-0.24848770881818266,-0.005728608036098912,-0.20083499348943287,-0.4018903608485083,-0.1191055269208658,0.3487037635567463,-0.2324899392352694,-0.11522351413540062,0.5457360171068374,-0.09099285989759487,-0.3646633740193239,0.17511118591846445,0.3745452915001335,0.03323576470928601,-0.2752497592817657,-0.12218047617492378,0.18192077478701701,-0.13602095113027055,0.04419125914290654,-0.021260739441543827,-0.07591660530286905,-0.10351531603384144,-0.015618769472249385,-0.09945083895659236,1.0,-0.07426342279481395,0.2403651542433328,-0.2334191088198395,-0.2552857757997244,0.3728363563009974,0.2381706517405476,-0.22574653687024063,-0.0428087543780274,0.5416147033299991,0.06135968623578297,0.015444983472648766,-0.4205910584592214,0.4867537425786465,0.06461735980005319,0.12609381223810273,0.08477167838166988,-0.03207486715577308,-0.2611367907655746,-0.5242123932230529,0.13945069395751314,-0.2996144851917307,0.47044326311873436,-0.5025352150917192,-0.41440773036732925,0.22011385668338931,-0.08251365928622308
nmod,-0.1421126598791985,0.17172558881466543,-0.00454525335986833,0.29541449209647497,-0.2545457695173075,0.03866239508287229,0.4151887559311218,0.3854081409586076,-0.25924997887915063,-0.5049821229713348,0.09648429058031098,-0.10685396998962665,-0.13866142154866656,0.12529040252380608,0.18479757919959802,-0.300006147956803,-0.10182564698352856,0.13303851300191605,-0.17661262360186045,0.010464816922598862,0.18317204335255413,-0.3300746246622683,-0.0455410912652584,0.06572478689785996,0.40396715246068327,-0.31342603132634583,-0.07426342279481395,1.0,0.19755551826066786,0.3520344807582285,0.03478291703819162,-0.10484347433531643,-0.5046411010119751,-0.36960345710169606,-0.1084977698955635,0.11558439066799212,0.29900224457075686,0.27850255649213845,0.1586516204223631,0.01494306477480532,0.33254653534783046,-0.3539656105354433,0.5913818086661439,-0.03660091359898752,0.16194927050171193,-0.5088452421990577,-0.3066737581342473,0.1957361201091649,-0.1952184422645567,0.026573184491945675,-0.15433256860387476,0.24637383821879474,0.2257066711877988
advcl:cmpr,0.15972525190526968,-0.2049499412222506,-0.6098409272613828,0.3745447655541612,-0.23933567348565413,-0.19580597101085132,-0.17671275724662594,0.5198759901385902,-0.158620193068841,0.14573657626938688,0.5676254696752397,-0.14168588233018264,-0.20615512552498985,-0.14823221628673308,-0.20379102986938089,-0.1688862315032615,0.27010359210518203,0.18294662048102733,0.215689188255179,-0.007683676396609105,-0.19283815554416936,-0.23417924295861292,-0.13972611271702906,0.1608544020265237,0.2072505698254777,-0.003024941339470852,0.2403651542433328,0.19755551826066786,1.0,-0.1335330730981942,-0.004218022858298615,-0.15183161282824897,-0.0800064412594242,0.11652832379692593,0.20195126158505056,0.06881668674393361,-0.14412710886625726,-0.23619824671802375,-0.3902040020019782,0.5863844036707623,0.02078881938586865,0.00041120963734372586,-0.1374578185749303,0.1561346070195432,-0.5012379379164553,-0.21484155475071545,0.002897996300000502,-0.13745781857493042,-0.04621509703058079,0.33476301852888196,-0.244224069715892,0.467154659432569,-0.18260784105431915
cc,0.0682479276079985,0.07241767172885082,0.286037381177515,-0.09672972496291395,0.20210763369168835,0.41967137336283855,0.9505024283027423,-0.20154929250078782,-0.3143313756041216,-0.6837571134257159,-0.2935764664725365,0.3506071540083845,-0.17515935468272248,0.003433499554147717,0.3026285932463959,-0.051864257195050695,0.19749616279723234,-0.13364408679746348,0.009467538036171624,-0.20534092985343158,-0.07803969773730828,-0.28207647752449894,-0.21562680044284227,0.17409635513227045,-0.15583734477149846,-0.5222393317598425,-0.2334191088198395,0.3520344807582285,-0.1335330730981942,1.0,-0.060806942341982965,-0.06738640712918582,-0.48034711792280055,-0.577105467966768,-0.020917716577634866,0.06780133728228584,0.052800734846791125,0.6834341636382857,0.15717974397160256,-0.34382790313174866,-0.08470785378626297,-0.10303835603571618,0.05742227612502366,0.21795452004037194,0.3548885479179808,-0.32845542674461914,-0.37513998236192164,0.47191538336164796,-0.38354803023561695,-0.16705102218621046,0.2767643832451693,-0.05051166637397758,0.05849079037317491
nsubj:pass,0.6038482308293047,-0.5667720892625048,0.19103964309269092,-0.17893969131124426,0.1591980362626059,0.27181724339625946,-0.11345905697593454,0.01973216856060731,0.17628745119470635,0.1406014779652832,-0.02308725100675026,-0.11155657486732676,0.2397084374076755,-0.4345586158555809,-0.24262755892304433,-0.03375869445383375,0.13124356743931295,0.01914270490083528,-0.29630261255775525,-0.2783291805754257,-0.6578690579898196,-0.07377863360537272,0.21454483565669044,-0.009011233056651758,0.0002217095246419695,-0.028370223985437815,-0.2552857757997244,0.03478291703819162,-0.004218022858298615,-0.060806942341982965,1.0,-0.35928988395859496,0.024120602268619052,0.34595834733149305,-0.15175366904506624,-0.10377169177239835,-0.33958237139033265,0.1611533161587757,0.03165746049718622,-0.07131283856735302,0.004698108642343734,0.47792792550695873,-0.28706707129075026,0.08371901058222962,-0.08576750565627557,0.14786599575308826,0.012473122909778462,0.06269161764234614,0.26420214885465176,0.16692192624027488,0.34757012364462164,0.04732323911829227,-0.7077022582535893
discourse,-0.54231100068728,0.2940010357534042,-0.09404136123453552,-0.19621699093926184,-0.09483823893683371,-0.31033439068518776,-0.015207409581961803,0.02521218643989005,-0.25392613906347294,-0.01874704324018594,-0.18115949562962447,0.5681821138196236,-0.2115762395753175,0.6798244963085437,0.1391637662018699,0.023229724309133594,-0.4964425324756475,-0.1555098810434617,0.373010906918677,0.41154843536765434,0.5063409433460797,0.08893699977669947,-0.2700143582071323,-0.02184747382964068,-0.05905011609699627,0.010009103153086984,0.3728363563009974,-0.10484347433531643,-0.15183161282824897,-0.06738640712918582,-0.35928988395859496,1.0,0.42693986208456053,-0.1757746321204062,-0.4418816481807612,0.17687988863788853,0.5035210199109891,0.006763008725552895,0.022563869388845196,-0.18964596306738338,0.1002344274517465,-0.27950374540211503,0.42805066852517343,0.06415140919449697,-0.09919481656589121,-0.21166705625476584,-0.09863066062956966,-0.263054163272931,0.05806169441420683,-0.25776747505826914,-0.38255716727433353,-0.023180344711321098,0.403502835584861
csubj:pass,-0.09125128410747001,-0.10224308350588082,-0.059437311058340325,-0.33087163183470253,-0.08592598427946548,-0.2730129827473796,-0.47091172903834627,0.011097898093371524,0.07356724628186688,0.37407990485442333,-0.06054880179669774,0.1146779480457151,0.0593829308338627,0.13997186256421204,-0.03195876673112466,0.030667479874068072,-0.2559936104727186,-0.2495699893291427,0.11324341576391328,0.1602485366860954,0.06686682887186778,-0.04372123865254586,-0.1658408273038237,-0.01847185328675069,-0.09354213427052675,0.4651346042255838,0.2381706517405476,-0.5046411010119751,-0.0800064412594242,-0.48034711792280055,0.024120602268619052,0.42693986208456053,1.0,0.4792004702134519,-0.20607082234651125,0.08797039588057358,-0.04514288340601386,-0.27328207651350406,0.1604330368113269,0.02844411572599091,0.16165327623418346,0.22106315775731455,0.01784647674840787,0.012856331909213916,-0.23582872854017328,0.21471885418886724,0.2139843423349776,-0.18147769530093294,0.1871618263083587,0.032143898375968975,-0.18410694905898836,-0.048557987277881944,-0.05557840902351976
acl,0.39157762430198584,-0.3240164872451658,-0.2894980969175575,0.1360273969733999,0.15264397012346734,-0.3274371583070375,-0.6913034843751173,0.10934281190854535,0.3449152402347549,0.6985315760333373,-0.15846172882934545,-0.26920274451723397,0.34950535261777194,-0.190700117317423,-0.4164377780974209,0.16230858568980158,-0.04493682604315804,-0.27837916440821153,-0.06552308348617686,0.1546125232350617,-0.38507740374102883,0.1862557375598783,0.13791579093901435,-0.07508494934853005,0.046981464353437606,0.6150570494614575,-0.22574653687024063,-0.36960345710169606,0.11652832379692593,-0.577105467966768,0.34595834733149305,-0.1757746321204062,0.4792004702134519,1.0,0.20204376914560193,-0.15782656891935948,-0.21663931043509432,-0.5338015968915858,0.11006437535806227,-0.13294099250212751,-0.1934843517521443,0.21019690159759977,-0.23128968658016802,-0.15548770956694766,-0.29534846648373725,0.5498038323853678,0.1527090286361443,-0.03636060898981017,0.2123429423395638,0.33252409777012787,0.04970147844591874,0.05815620443935247,-0.37262302922380314
expl:pass,0.3063514919446428,-0.12196404049119478,-0.22075468344244084,0.2723890728829211,0.17391063737754564,0.0203346985120586,-0.04051763773565221,0.12248859632712998,0.1330203239820042,0.20466278994075576,0.1622872652143594,-0.4370448379041079,-0.18822501682502016,-0.20269995106424818,-0.2988115022199946,0.11066506264057664,0.15291112922053116,-0.18895377378910205,-0.12047188312658347,-0.2785832569797418,-0.18788557995876104,0.09881337985306651,0.14068187033046267,0.05179379771473232,0.0657719398034167,-0.05964926736814747,-0.0428087543780274,-0.1084977698955635,0.20195126158505056,-0.020917716577634866,-0.15175366904506624,-0.4418816481807612,-0.20607082234651125,0.20204376914560193,1.0,-0.20863266694477758,-0.05024424631345481,-0.14167498443296733,0.032985997959484196,0.15707589418152168,-0.11865083126488327,0.11379705485358964,-0.13050518478941447,-0.3212978620084838,-0.20536512713755314,0.13815509296399528,0.38879676388352075,0.1290297797838774,0.00647701108320955,-0.03509841344267912,0.2035475474277359,-0.16984900217745721,-0.09366070901802215
amod,0.036308090305152176,-0.13290901219570694,-0.27796488087520166,0.18500259504026223,-0.3872954485649053,-0.39489202257654193,0.13699635382499833,0.2590817819067173,-0.28592500630195267,-0.3248603161203894,0.3691249497363354,0.05109514981315457,-0.0283248880043842,0.269627386886539,0.806605929526584,-0.07088829637266772,-0.155369901755488,-0.21155903093994213,0.0849898890747806,-0.05653829649801878,-0.17292729201000592,-0.04166789093703549,-0.06949203075261914,-0.5549912026391143,-0.18087229901335244,-0.05593975749757511,0.5416147033299991,0.11558439066799212,0.06881668674393361,0.06780133728228584,-0.10377169177239835,0.17687988863788853,0.08797039588057358,-0.15782656891935948,-0.20863266694477758,1.0,0.22507153466463822,0.31996873738674214,-0.17889891801646715,0.19747339419220433,0.050511270347969955,-0.303473796048302,-0.08346599525948159,-0.10329485739078696,0.007322453891718839,-0.3176636870112242,-0.39197942487744875,-0.009030437599860927,0.44182914441718923,-0.2450326434881462,-0.4977651751986355,0.18518808406686624,-0.11220401743359316
nummod,-0.4378732577581174,0.43929176027105227,-0.2239647558608444,0.18712450075427672,-0.04692295715819294,-0.29454056287849156,0.17442180419236936,0.1331431304698665,-0.2528563235556966,-0.24613115295611418,-0.22861987037094914,0.23913486163462241,-0.18460395573572794,0.9347377291558402,0.20216215335248566,0.33862071333159477,-0.2075627495234457,-0.21276017425304022,0.100683353436799,0.2835159152355708,0.48779829557595195,0.17591745175029133,-0.0966293046255887,-0.15827116427655388,-0.1946129291184628,-0.17858278610002198,0.06135968623578297,0.29900224457075686,-0.14412710886625726,0.052800734846791125,-0.33958237139033265,0.5035210199109891,-0.04514288340601386,-0.21663931043509432,-0.05024424631345481,0.22507153466463822,1.0,0.1194950145228893,0.2571569000283854,-0.27324468020992426,0.3359731335991785,-0.5981013340855804,0.4431998146605202,-0.09156685731020905,-0.10187350515666999,-0.1819360950770121,-0.4249827821205034,0.06893497426505296,0.049056970581052656,-0.14221137190909153,-0.5045677167306596,-0.380733763538208,0.4447764792166853
conj,-0.04839896726099084,0.07790870696020387,0.31154043276161236,-0.015852802411100424,0.05225655816892765,0.10965755718610785,0.7753134013401557,-0.0903962977898623,-0.42444585522995715,-0.43604419130905875,-0.17444932449923334,0.3038078634736552,-0.20976479042675208,0.06871969911176852,0.4777871893267019,0.14367604210399465,0.02460996098160979,-0.3040180825200617,0.10403687984190639,-0.2959917444498698,-0.02364815170300908,-0.2702493277419423,-0.1257782577458323,-0.25189633427256797,0.006028912689613277,-0.587762313958283,0.015444983472648766,0.27850255649213845,-0.23619824671802375,0.6834341636382857,0.1611533161587757,0.006763008725552895,-0.27328207651350406,-0.5338015968915858,-0.14167498443296733,0.31996873738674214,0.1194950145228893,1.0,0.11110307110712384,-0.30376602100810557,0.1145851722404405,0.007746318487234733,-0.02155988715453596,-0.06383534433752197,0.21819039000305218,-0.3486638983707567,-0.26375314298804525,0.31157556284463356,-0.014079808155946318,-0.17676099070601836,-0.07773214974046987,-0.09137281641006277,-0.037959550925451134
appos,0.07858943189515678,0.007133693256746953,0.4415716835397138,-0.2951001612895296,-0.20494219604078273,0.15735048679861852,0.15806374964637596,-0.010601064352228825,-0.15270213734606766,-0.190793337510291,-0.3021007045668642,-0.0023443649503022196,0.1680463339505798,0.21019741805641748,0.023969649679547674,-0.04430838362331455,0.08153464108473928,-0.23561736757995957,-0.0434641666049608,0.05054470932923471,0.11889967575223569,-0.17869669021330145,-0.3134906682360624,0.2609116237449684,0.13988974564224854,-0.046048546552825156,-0.4205910584592214,0.1586516204223631,-0.3902040020019782,0.15717974397160256,0.03165746049718622,0.022563869388845196,0.1604330368113269,0.11006437535806227,0.032985997959484196,-0.17889891801646715,0.2571569000283854,0.11110307110712384,1.0,-0.2624150568566912,0.5098386368752007,-0.0880895317183107,0.39477871979306023,-0.23778508870519813,0.5079243317128617,0.08063751236980947,0.06960045551414407,0.26650536490185217,-0.14323147067604156,0.09444801173091946,-0.09664757548343478,-0.2905855102440927,0.09108529850964221
case,0.16472363034432738,-0.24386377697643646,-0.3259533587129131,-0.018575239491671613,-0.45179391062941987,0.010134307327433598,-0.2913873109738494,0.40714491203715136,-0.1370476954416003,-0.020899705634356364,0.9593263641849255,-0.3519315971729713,-0.18490121541429994,-0.27005346624118315,0.00590142841690792,-0.3858920276473498,0.30446268414796207,0.47793161661552397,-0.013919266257406334,-0.20495203553087746,-0.14710365094204814,-0.15650581956721155,-0.11375712234692177,0.12101742493004207,0.10869089875463724,-0.14599770175969248,0.4867537425786465,0.01494306477480532,0.5863844036707623,-0.34382790313174866,-0.07131283856735302,-0.18964596306738338,0.02844411572599091,-0.13294099250212751,0.15707589418152168,0.19747339419220433,-0.27324468020992426,-0.30376602100810557,-0.2624150568566912,1.0,0.3326128415288405,0.04554433134635944,-0.05002254420446879,0.026338816472393882,-0.22133698861691417,-0.34206183497585957,0.3844881698211629,-0.35513196752015525,0.3024998948249695,0.07765646377629157,-0.16174559076131945,0.28315255466821054,-0.12150943702541954
xcomp:pred,-0.14253258379246908,0.04508840325373675,0.01458084886392802,-0.20225629530932301,-0.32339233360160974,0.09349687909115,0.04577741568155775,0.22648585673670796,-0.11004932325608695,-0.2713075443445859,0.3048240125676739,-0.09905995586142712,-0.25283245521213926,0.24225182018093425,0.08338087135541175,-0.07836625100158696,-0.06373913708637857,0.20005435501807603,-0.04778850111023908,-0.22274973797573883,0.20539521563742566,-0.051075241578728225,-0.040633041231330505,0.29314538140714635,0.14705795375439207,-0.3968868726399483,0.06461735980005319,0.33254653534783046,0.02078881938586865,-0.08470785378626297,0.004698108642343734,0.1002344274517465,0.16165327623418346,-0.1934843517521443,-0.11865083126488327,0.050511270347969955,0.3359731335991785,0.1145851722404405,0.5098386368752007,0.3326128415288405,1.0,-0.17048393232955605,0.40087046048999725,0.05475508194014039,-0.0686402044281838,-0.39756279505045844,0.04253275942678349,-0.1352329733727837,0.10154032947241722,0.06137265065394881,-0.34087878302816244,0.03369574517369927,0.10780716115524591
aux:pass,0.38610605708201584,-0.5278193395548103,0.3931210090846834,-0.23039870141510166,0.22582306947892736,0.3768557715910945,-0.14741447827393664,-0.06648442729435006,0.2277798774629309,0.21760300579125796,-0.04222287363552062,-0.27523318162349025,-0.13784630741395673,-0.579143376650168,-0.21024431291014617,0.21304543715116925,0.08621878788891035,-0.09837551786064637,-0.08280111816613334,-0.46426269083947935,-0.41558845880144,0.0067415499713055025,0.10255900790060227,0.2187698812430721,0.0009092378174048084,0.12308877220660719,0.12609381223810273,-0.3539656105354433,0.00041120963734372586,-0.10303835603571618,0.47792792550695873,-0.27950374540211503,0.22106315775731455,0.21019690159759977,0.11379705485358964,-0.303473796048302,-0.5981013340855804,0.007746318487234733,-0.0880895317183107,0.04554433134635944,-0.17048393232955605,1.0,-0.3433885225053436,0.19151066379557136,-0.10584574807917296,0.05202077918033257,0.39705262164369715,0.05922405314689633,-0.10461947067882434,-0.10487695292252891,0.3514068781983956,-0.030382355865569664,-0.5437178886922573
compound,-0.454386298519044,0.3082198519637847,0.09883833794544404,-0.08635165323725308,-0.13525523085171343,-0.17549327192834033,0.14778734811092917,0.25338613061010806,-0.2653573577871497,-0.36400359672944244,-0.07621393122559623,0.01822918432524292,-0.06688455222945855,0.385536389023089,0.04571592849473345,-0.24666222549685257,-0.25842452908305674,-0.06894591020564432,-0.026722132866246886,0.30772169188253157,0.502669920797629,-0.2830678438729401,-0.23008414609771763,0.2599511025044816,0.34832370161020915,-0.05917992456924343,0.08477167838166988,0.5913818086661439,-0.1374578185749303,0.05742227612502366,-0.28706707129075026,0.42805066852517343,0.01784647674840787,-0.23128968658016802,-0.13050518478941447,-0.08346599525948159,0.4431998146605202,-0.02155988715453596,0.39477871979306023,-0.05002254420446879,0.40087046048999725,-0.3433885225053436,1.0,-0.15703070171238542,0.17074508907355912,-0.47324805623031124,0.014305906128908084,-0.04761904761904753,-0.1734008122039061,-0.055710979231611404,-0.21440512017772925,-0.01865809813621034,0.492972720692483
advmod:neg,0.05492113708887407,-0.06908907766597584,-0.19550501007625493,-0.33488269004618815,0.20369693460629068,0.38524328165954214,0.15175165249079092,-0.016801283611567356,0.3002551897197811,-0.23402734288943167,-0.03968693397924155,0.03286439338449353,-0.4065608874164902,-0.0950435999895497,-0.028719877433919447,0.07031048657765529,0.14524620269378222,0.4892893339840909,-0.08371117996530224,-0.4203840365814995,-0.060261142755489445,0.3377710801905934,0.25260686755167383,0.4399439537608273,-0.08735735457688151,-0.22828078622060569,-0.03207486715577308,-0.03660091359898752,0.1561346070195432,0.21795452004037194,0.08371901058222962,0.06415140919449697,0.012856331909213916,-0.15548770956694766,-0.3212978620084838,-0.10329485739078696,-0.09156685731020905,-0.06383534433752197,-0.23778508870519813,0.026338816472393882,0.05475508194014039,0.19151066379557136,-0.15703070171238542,1.0,-0.3587878728758555,-0.08306478222654924,-0.3686992315829666,0.35576724780219104,-0.23698178651966925,-0.2666026875524215,0.10355043230363703,0.18640564854804115,-0.11039298163524741
cop,-0.01114413273608294,0.0224482101058946,0.7364341515234768,-0.19454386744924218,-0.29086052230137405,0.2093846898191283,0.31973889845887427,-0.3326212470881784,-0.14864121970438351,-0.39165309125997866,-0.1974792523415446,0.2031240735720012,0.46608907674509065,-0.08010959033305472,0.3497368557565925,-0.36775570889109416,0.07955430184704428,-0.11647421964733785,-0.08885865685825299,0.17902878993256408,0.09046539876676458,-0.3134130750500068,-0.2595760503190541,-0.0370567655459819,0.0428510975485576,-0.0022776257993920366,-0.2611367907655746,0.16194927050171193,-0.5012379379164553,0.3548885479179808,-0.08576750565627557,-0.09919481656589121,-0.23582872854017328,-0.29534846648373725,-0.20536512713755314,0.007322453891718839,-0.10187350515666999,0.21819039000305218,0.5079243317128617,-0.22133698861691417,-0.0686402044281838,-0.10584574807917296,0.17074508907355912,-0.3587878728758555,1.0,0.07689028366268982,0.030809423782499474,0.17185288259297204,-0.19994505262867834,-0.0663580651553109,0.11851566254259906,-0.0969921030582197,0.13682991243754436
obj,0.2688131056585326,-0.011852430053841309,-0.0029919956615285462,-0.08396661206706779,0.2017990871550865,-0.05715197828396992,-0.4742942786155105,-0.3262834136961699,0.47171717118055556,0.6027580865075177,-0.364021101967906,0.06257779093788371,0.4636061584644687,-0.15816773464986483,-0.4132358852819818,0.03907081913476996,0.03751933333056895,-0.05755670753970593,-0.042660645234015436,0.05892990916647426,-0.12191895111210696,0.33997064477778827,0.25513639908857233,-0.19750063587831618,-0.0950325045710129,0.46792330492119516,-0.5242123932230529,-0.5088452421990577,-0.21484155475071545,-0.32845542674461914,0.14786599575308826,-0.21166705625476584,0.21471885418886724,0.5498038323853678,0.13815509296399528,-0.3176636870112242,-0.1819360950770121,-0.3486638983707567,0.08063751236980947,-0.34206183497585957,-0.39756279505045844,0.05202077918033257,-0.47324805623031124,-0.08306478222654924,0.07689028366268982,1.0,0.014096891987745372,0.10517001209377616,-0.05494849934689122,0.18278389379426355,0.26014619942262573,-0.17982440053447296,-0.18356824459317903
ccomp,0.00882921514294992,-0.0734003357111422,0.18699005102020605,-0.19443217605077392,-0.09157953053195117,0.12006650595872619,-0.2953438757982984,-0.1259058121344208,0.06316327854902944,0.38107042957684245,0.3083000100225868,-0.1873033760721724,-0.04930992974413783,-0.40428374261074884,-0.3315254926889883,-0.21712979309561878,0.048637803667221216,0.08228048696692458,-0.26577892283163945,-0.02914436249986351,0.08850891065487296,-0.18252847428939742,-0.05814909699660589,0.10854408770093302,0.3210135453716196,-0.02133828021969594,0.13945069395751314,-0.3066737581342473,0.002897996300000502,-0.37513998236192164,0.012473122909778462,-0.09863066062956966,0.2139843423349776,0.1527090286361443,0.38879676388352075,-0.39197942487744875,-0.4249827821205034,-0.26375314298804525,0.06960045551414407,0.3844881698211629,0.04253275942678349,0.39705262164369715,0.014305906128908084,-0.3686992315829666,0.030809423782499474,0.014096891987745372,1.0,-0.2134317544671094,0.1974448426806495,0.011207331616099516,0.25555070166738963,-0.17002002845988412,0.04174952160304701
parataxis,0.1260423216244867,0.05907859567693841,0.05790516875289152,-0.0863516532372531,0.08810274566464991,0.17936028081718527,0.47268563711469574,-0.0737336806363469,0.0751464173596307,-0.27926397782200624,-0.3157583628344049,-0.0610492165956217,-0.18367317762369748,-0.0509105098298515,0.2531690562424742,0.10560185152157624,0.3072572420891381,-0.0689459102056443,-0.38277468126519426,-0.3479141797108539,0.02232133791377872,0.01605317036535263,0.09927356261280922,0.02320338716377527,0.2024544116842307,-0.2914886083367328,-0.2996144851917307,0.1957361201091649,-0.13745781857493042,0.47191538336164796,0.06269161764234614,-0.263054163272931,-0.18147769530093294,-0.03636060898981017,0.1290297797838774,-0.009030437599860927,0.06893497426505296,0.31157556284463356,0.26650536490185217,-0.35513196752015525,-0.1352329733727837,0.05922405314689633,-0.04761904761904753,0.35576724780219104,0.17185288259297204,0.10517001209377616,-0.2134317544671094,1.0,-0.17340081220390627,-0.35632021460017815,0.020040559589832717,-0.2109370729575756,0.026695632544729165
fixed,0.26430359859411523,-0.3704674726132342,-0.3191056699459354,-0.16515840129119858,-0.05599215383114945,-0.3868233989942479,-0.28072535857177355,0.18507646534357058,-0.08143700821879997,0.1557819543308167,0.4384043486807322,-0.15432248185852526,0.04865177978976522,0.08645701126980844,0.10633666593231691,0.028937137535366822,-0.06001033669649464,-0.04225262516267803,-0.18779838307960453,-0.0954343614765134,-0.25894118279317513,0.09563709925617614,0.10568569173203893,-0.2796107946068018,-0.033347950456506396,-0.16775977206865558,0.47044326311873436,-0.1952184422645567,-0.04621509703058079,-0.38354803023561695,0.26420214885465176,0.05806169441420683,0.1871618263083587,0.2123429423395638,0.00647701108320955,0.44182914441718923,0.049056970581052656,-0.014079808155946318,-0.14323147067604156,0.3024998948249695,0.10154032947241722,-0.10461947067882434,-0.1734008122039061,-0.23698178651966925,-0.19994505262867834,-0.05494849934689122,0.1974448426806495,-0.17340081220390627,1.0,-0.3163422101399633,-0.17244928288970857,-0.03737711644996336,-0.3361382216827489
acl:relcl,0.044393032204302976,0.16859465374585028,-0.06900620471798236,0.31339508384317444,-0.036904276033446995,-0.03543550121342526,-0.22684854407414715,-0.0012060686637471497,-0.16051388368766456,0.3082038238184558,-0.03363414918317064,0.05512136515425136,0.44726032518978803,-0.14085469308174778,-0.34668923400594287,-0.03621637596082318,0.3558515301262593,-0.02095086771834164,0.18842374655163985,0.44161152627492006,-0.13295609506572753,-0.35278869783211436,-0.28141753438910816,-0.059840902519720726,-0.07869457825405464,0.37218799323787566,-0.5025352150917192,0.026573184491945675,0.33476301852888196,-0.16705102218621046,0.16692192624027488,-0.25776747505826914,0.032143898375968975,0.33252409777012787,-0.03509841344267912,-0.2450326434881462,-0.14221137190909153,-0.17676099070601836,0.09444801173091946,0.07765646377629157,0.06137265065394881,-0.10487695292252891,-0.055710979231611404,-0.2666026875524215,-0.0663580651553109,0.18278389379426355,0.011207331616099516,-0.35632021460017815,-0.3163422101399633,1.0,0.06502896451754399,-0.01927631526249294,0.00810950749048073
advmod,0.4330238359545761,-0.2024330211041778,0.28166172608238366,-0.3166811430188917,0.6040538477051103,0.5859215240240311,0.14058141540506328,-0.49549803352546085,0.3276798383945843,0.006056429919104154,-0.221151546380426,0.07344198422142344,0.20867474975246844,-0.5644423552433168,-0.47459544517655633,-0.18800535473647928,0.12313547332961755,0.09889142589696741,-0.43075699622999863,-0.2316450428245135,-0.40398620419326714,-0.013530431101386318,0.20760146038199848,0.2329087369265953,-0.2829635708361295,-0.02985491097789589,-0.41440773036732925,-0.15433256860387476,-0.244224069715892,0.2767643832451693,0.34757012364462164,-0.38255716727433353,-0.18410694905898836,0.04970147844591874,0.2035475474277359,-0.4977651751986355,-0.5045677167306596,-0.07773214974046987,-0.09664757548343478,-0.16174559076131945,-0.34087878302816244,0.3514068781983956,-0.21440512017772925,0.10355043230363703,0.11851566254259906,0.26014619942262573,0.25555070166738963,0.020040559589832717,-0.17244928288970857,0.06502896451754399,1.0,-0.18848654541346027,-0.2832919965811825
orphan,0.07806638756105569,-0.30738713221475894,-0.21845935831377866,0.212481572122514,-0.34149650196806,-0.15152112447020435,-0.1604163119784778,0.3607624308419269,0.181212435191468,0.02828257778781908,0.37320893689090157,-0.10861617271021147,-0.07824931368425633,-0.35166494991192776,0.07203023470491315,-0.45509534615447966,-0.3387428066523055,0.24200265478004515,0.27110486940453526,-0.10950612213711455,-0.20578406440890007,0.02485155262755886,0.19209037041431537,0.16858541533559404,0.4178616758986461,0.04751853596253531,0.22011385668338931,0.24637383821879474,0.467154659432569,-0.05051166637397758,0.04732323911829227,-0.023180344711321098,-0.048557987277881944,0.05815620443935247,-0.16984900217745721,0.18518808406686624,-0.380733763538208,-0.09137281641006277,-0.2905855102440927,0.28315255466821054,0.03369574517369927,-0.030382355865569664,-0.01865809813621034,0.18640564854804115,-0.0969921030582197,-0.17982440053447296,-0.17002002845988412,-0.2109370729575756,-0.03737711644996336,-0.01927631526249294,-0.18848654541346027,1.0,-0.18938556702370052
punct,-0.8272540387025229,0.9220927125671807,0.00611986759465929,0.2594194785063976,-0.2622860962206004,-0.03840754271654427,0.1826806992837299,-0.040072582204534045,-0.2521181497506125,-0.06498265777343296,-0.18343913336043702,0.17105252688824782,-0.27094085050161654,0.48847055906123477,0.15595473361606416,-0.011893134189736298,-0.1765385975162134,0.2049238203701434,0.10581903790970637,0.5053860701508123,0.8898300547843989,-0.02317811598764947,-0.25952504569685314,-0.13291094894302338,0.17743573426151876,-0.02934663484232609,-0.08251365928622308,0.2257066711877988,-0.18260784105431915,0.05849079037317491,-0.7077022582535893,0.403502835584861,-0.05557840902351976,-0.37262302922380314,-0.09366070901802215,-0.11220401743359316,0.4447764792166853,-0.037959550925451134,0.09108529850964221,-0.12150943702541954,0.10780716115524591,-0.5437178886922573,0.492972720692483,-0.11039298163524741,0.13682991243754436,-0.18356824459317903,0.04174952160304701,0.026695632544729165,-0.3361382216827489,0.00810950749048073,-0.2832919965811825,-0.18938556702370052,1.0
