,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,compound,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
xcomp,0.19695409638187986,-0.04562385049585122,-0.18126802519178142,0.4138675255487526,0.08728506248993838,-0.16012023877166257,-0.45150307541624846,0.10318878828302398,0.3010377546941101,0.2882076749224688,0.24595755957466994,-0.023429641814909242,-0.24890749377793703,0.3609800452111009,-0.5061907312576908,-0.24284868788533392,-0.1407224828899727,0.09816123647641113,-0.5304024688196146,-0.7434551944164502,-0.1478470254497885,0.38735361132458607,0.32901814845135635,0.10719716091307037,-0.2577010289200529,-0.14222789565557065,1.0,0.29802715116551454,0.3166216876954823,0.3100661681400367,-0.3405551042669675,0.10198884869168626,0.0034721593288439294,-0.11324720590314277,-0.2657330015749372,-0.16894702267599407,-0.21422964752438448,0.3051511220437051,-0.031183991398335557,-0.35920542441396436,0.2227949431303499,0.26761727139924213,-0.3950584488744081,-0.018554750744915798,-0.43655574388844126,-0.11254996786975435,0.14347246770137545,-0.14293101190012006,0.1609587777413756,-0.2510468310713099,-0.010141533487963691,-0.006948421607151309,-0.11819918559036718
obl,0.2560927883215129,-0.08243763176317681,-0.5331700534456321,0.22698135620424104,-0.504757621310286,-0.25681838712629396,0.30782085660931807,0.6710619654763934,-0.569200114270539,-0.5461209812641821,0.34495309462413565,0.3439915369221377,-0.46280099640336514,0.1874420686846176,0.15854654924722425,-0.32352940317624657,-0.5406092427080711,0.12678344261863264,0.18819604107360174,-0.6248832300167537,-0.15585062056988197,-0.25888446696032985,-0.5992482174624423,-0.0053235969798140804,0.21403329502036067,0.034086448366312284,0.29802715116551454,1.0,0.3755679127771715,-0.10572251621956792,0.2803030862006473,-0.22277223713421068,-0.14786223589974182,-0.35123222075798965,0.15905443838277303,-0.01803631858535179,0.18411498500145831,0.1793722306642055,0.4386044257179259,0.09467313615120287,0.44525620081079426,-0.36579134189868995,-0.35392725330617064,-0.6818203706219201,-0.4681185616199171,-0.38596717492582605,0.21426621074668048,-0.7384463291368494,0.7413555047918066,-0.2852510330621249,-0.46802552053512475,-0.190714286980907,-0.14014227298590062
nmod,0.2615499006817991,-0.1358927006025517,-0.21960938734712412,0.3097162586265921,-0.05993130351071402,-0.36476335200212157,-0.04999464775004763,0.39349933343761917,0.06516666388855102,-0.15897849593586025,0.3186662822488425,0.04284453199255734,-0.6511532429457382,0.40054016960463723,-0.05338526627710193,-0.3463804550622236,-0.4537866752799183,-0.06025908283424196,-0.40660922254586207,-0.25106976723235613,-0.21450778005095233,0.05806279932780787,0.0999349356865788,-0.5097736467794187,0.10473939697597086,-0.06655600261683473,0.3166216876954823,0.3755679127771715,1.0,0.016482101140847166,0.04881015360509649,-0.5965495279989155,0.032874741152458496,-0.26764236521719403,0.37192017176407627,-0.055799147466136935,-0.1161892444313367,0.36676648409078794,0.0883511980060941,-0.16288356211506586,0.3557087660351389,0.3156829490334689,0.17360990519061092,-0.5105735875370512,-0.04879102242571836,-0.4062035519495768,-0.1423994490361472,-0.15223330830868909,0.22390450718003707,-0.3474892482446146,-0.2377790774182961,0.420220179018181,-0.26551536076209414
advcl:cmpr,-0.41186968886489905,0.3775541213835077,-0.07940528729290224,-0.18982668673784053,0.32489880151085815,-0.17871663251080458,-0.5064413232113221,-0.3051467930154711,0.3252082629682377,0.3160556524128852,-0.13611935311714388,-0.0024099038112912917,0.23681208267930953,-0.2434291263818106,0.02713416966125829,-0.18332936105768016,0.09484749218961178,0.31662509211975864,-0.21489595601695793,0.003085355900413287,0.46805362046966614,0.44891232978200657,0.3521574447126681,0.403057517052284,0.1310075537548363,-0.6505829676504293,0.3100661681400367,-0.10572251621956792,0.016482101140847166,1.0,-0.5061283518982022,0.14419629174658388,-0.17432129539437483,0.09957589766108392,-0.3731858284488462,0.009313717571474716,-0.1418935110167376,-0.23306294968042351,-0.39691109231279925,-0.22760752277244878,-0.10673870011071786,-0.1892811084797036,-0.06078755868840966,-0.18982668673784048,-0.3288045847781133,0.13092797848715662,0.0648268319018146,-0.20766171763323152,-0.023794404703027915,-0.05704968008268401,0.22762460634217882,0.23896112590182197,0.4149963945907903
cc,0.34926511059171234,-0.20078990160777946,0.0005429419057571795,0.027994283546666606,-0.7024629341400207,-0.07804476109196985,0.9663376608112696,0.521464948518639,-0.36370693903970003,-0.5197465667405519,-0.4431330990836069,0.024369541238938593,-0.26344176241731193,-0.008909835830429282,0.45962889893239434,0.10458116797588048,-0.4416925793726011,0.012473345561958398,0.6247936415563557,-0.08830949158182165,-0.25658749203317666,-0.3701696555245111,-0.4447017753364035,-0.37968380268651636,0.30165788104941815,0.19864496236481005,-0.3405551042669675,0.2803030862006473,0.04881015360509649,-0.5061283518982022,1.0,-0.19167171029850852,-0.49936125945884924,-0.36374553916722185,0.28971636582703514,0.18711969346108304,0.33498900970332507,-0.01582783546658566,0.8094693537846567,0.3884171025243996,-0.3728592479234592,-0.22843045198057457,-0.3844824299630094,-0.14507611455544878,-0.29227816870065443,-0.08136749566729536,0.26238009799306156,-0.2322870797527492,0.2816869490254572,-0.03089021444616434,-0.4862805916344664,-0.20757670590698957,-0.21931247599939765
nsubj:pass,0.1483731975230293,-0.1928244034776805,0.17262622031477864,-0.393008399870126,-0.044986095015543695,0.028919146583703415,-0.2074739647357095,-0.1268347874903625,-0.023235229386053845,0.40540242173415075,-0.21804137004287158,0.1520487778281445,0.48717967137497303,-0.3763674818023046,-0.10957818398386235,0.2666818951379282,0.6239027659534561,-0.033607189505269655,-0.027141001260027452,-0.20391490357389713,-0.057490921926221135,0.23918725271011954,-0.09743691808709615,0.6447392487130543,-0.01951474389711291,-0.15835986115549655,0.10198884869168626,-0.22277223713421068,-0.5965495279989155,0.14419629174658388,-0.19167171029850852,1.0,0.16735458677007597,0.43619598746657356,0.07546019879525993,-0.01539501499229823,-0.028384707340323088,-0.41551978365766995,-0.10745002038818297,-0.3316597982964179,-0.31036374723386856,0.021905119869976834,-0.1633151872835407,0.3736935423017494,0.2045219723196661,0.3249116882017484,-0.0655778334429942,0.2606600875118036,0.09252520431542398,0.14668942327581183,-0.10387366946796767,-0.006446378213468755,-0.07920240235201274
discourse,-0.16475262508491587,0.08390687283936664,0.22864469367943002,-0.1515441666925289,0.06662447702358529,-0.039299006057731095,-0.46483877424542286,0.03033724640418051,-0.1006929986376151,0.4233543987715453,0.6182840516513637,0.36003926630913974,-0.14470193496139852,-0.06271937037893242,-0.5691112354032515,0.09761663809950956,0.2688136283204266,-0.17763255513051182,-0.18665922728488285,0.2146977352114343,0.12062707389348039,-0.009530808408989651,0.032109557688408015,-0.11700784499694354,-0.4718680823709878,0.250615563491145,0.0034721593288439294,-0.14786223589974182,0.032874741152458496,-0.17432129539437483,-0.49936125945884924,0.16735458677007597,1.0,0.4785091625159513,0.32289850680541576,0.20175692916540128,-0.3299755176552738,-0.23680213642273504,-0.584561352888304,-0.1450352148951705,0.47644129090310483,0.31871880163912886,0.5959297710625842,0.03032854209879706,0.766271617071484,0.1687168143723905,-0.12137448333522508,0.5398598323813114,-0.12959706879935823,-0.07937949909606247,-0.26295439750082605,0.42047933790448955,0.09976765539744963
csubj:pass,0.18840227641510707,-0.408332258667786,-0.1343321550864184,-0.25328223662661214,0.24936437810916162,-0.19000241177167107,-0.3417559298400449,0.016677811110873304,0.32904977123232937,0.33396301766994374,0.14778103379584726,0.1551466376113492,-0.1484005762632123,-0.1936315806650887,-0.11183044792376384,0.6193886055604956,0.6972096909842029,-0.4286555240674858,-0.044088475119119216,0.06969957025294621,-0.2506151808772286,0.5033169453662745,0.2264801615529945,0.32286101473936046,-0.4653466578383636,-0.095633148920112,-0.11324720590314277,-0.35123222075798965,-0.26764236521719403,0.09957589766108392,-0.36374553916722185,0.43619598746657356,0.4785091625159513,1.0,0.17326386378247988,0.1287891269932384,0.2924463498255568,-0.3643167966538676,-0.3710887961787453,-0.184170637681773,0.12518678188794127,0.2571911089388175,0.3787293249822906,-0.05840399348440033,0.41760187880312527,-0.292422107691475,-0.31593686386319647,0.5201801312448111,-0.1912700081165429,-0.552207172947393,-0.10190540754407686,0.4550886308671306,-0.30028678165024725
acl,0.28097605741228515,-0.25807978357375544,-0.13055509651016065,-0.051871367396428246,-0.31505116858511556,-0.44223724950982995,0.21449563283938997,0.3586036858963631,-0.3565806933055164,-0.18694924835918925,0.19838972208392536,0.6110599031797227,-0.3145832743019103,0.14974273800429702,0.11646023357522288,0.29678188527916716,0.12779244514796118,-0.11379571598413984,-0.0769880100618717,0.06047234339841837,-0.1847713374334383,-0.14551896996468056,-0.5022600296885558,-0.15420817453251626,0.34743523607688465,-0.07500593220767089,-0.2657330015749372,0.15905443838277303,0.37192017176407627,-0.3731858284488462,0.28971636582703514,0.07546019879525993,0.32289850680541576,0.17326386378247988,1.0,0.35859497311027166,0.08812507240632994,0.018491560100011517,-0.04015371639310965,-0.36651998526488433,0.18678812731695438,0.2646116271132126,0.23225313577681383,-0.2577837747828576,0.41965879297487146,-0.12639656826988338,-0.4343548018434899,0.14744883795992755,0.2698373150388133,-0.27581041506027,-0.6104719622833996,0.3922848186841493,-0.25786504798220444
expl:pass,-0.1625668303113136,0.1378107629342664,0.21953141146463176,-0.39109676532519866,-0.16286035697936777,-0.10335913263898099,0.18645535895451748,0.11432318435036881,-0.2591299052300463,-0.1602214890043461,0.24131152292853159,0.5189715407925651,-0.0702309741548376,-0.33763978734450983,0.08567688759788082,0.27646923006259144,0.1509152025335682,0.09861535519027508,0.20112389847536433,0.3263007540761913,0.17879516140470436,-0.1146731179012084,-0.3015937714154096,-0.19875080161808273,0.15153026141106443,-0.38982923418299054,-0.16894702267599407,-0.01803631858535179,-0.055799147466136935,0.009313717571474716,0.18711969346108304,-0.01539501499229823,0.20175692916540128,0.1287891269932384,0.35859497311027166,1.0,0.06835376954022285,-0.43516381782217284,-0.19341646084054478,-0.20788987754184804,0.21593676411426427,-0.18314598232935897,0.09236734649051995,-0.020130657762579447,0.021189294751398226,0.3746854553247457,0.019554969986643755,-0.1434932061104641,-0.005093365449000374,-0.22950856163237748,-0.31811707748256307,0.3739526364852502,0.2694357469017585
amod,0.5597046374645483,-0.6021984158196944,-0.5471201776322795,0.2204442902069347,0.13612112450995678,-0.5113077534921137,0.33280398579235204,0.47652599523269773,-0.2452237756094075,-0.6828766860382299,-0.30311341196959324,0.028975702451952988,-0.3406665585818842,0.1513379844303583,0.716970861922847,0.27001297662533397,0.2368276454528871,-0.6759748185353598,0.443617094915433,-0.14419644497801304,-0.5840591359079252,-0.24696492181646784,-0.36673986993949753,0.3761160421437117,-0.15905578512085405,-0.35288231820945964,-0.21422964752438448,0.18411498500145831,-0.1161892444313367,-0.1418935110167376,0.33498900970332507,-0.028384707340323088,-0.3299755176552738,0.2924463498255568,0.08812507240632994,0.06835376954022285,1.0,0.08449183216848848,0.42825654399207036,-0.14903396568779317,-0.19498083854793133,0.11788362842749132,-0.22389623211176685,-0.2110567509476531,-0.3445100718309672,-0.6002588412340556,0.20107643888343865,-0.2855839498831351,0.4785416902225902,-0.5910783449145072,-0.15421167966491378,0.11399694720421859,-0.594859828165795
nummod,0.1552271940609223,-0.01669813479590907,-0.5685020675764791,0.8660694375796195,0.24111601341733785,-0.12088490452701776,-0.14698882682910397,-0.10020768652520601,0.13194671860488066,-0.2855229992119255,0.11929250816705621,-0.187723892109203,-0.28330809410406826,0.9329807815978813,-0.0037708248825414287,-0.20097561448915063,-0.17826775850662158,-0.007394828967651863,-0.4222554897924761,-0.30983997225264365,-0.19649844376501885,-0.0858330901581545,0.048499815901683355,-0.08690726904294312,0.12697317712861889,0.06482782297652051,0.3051511220437051,0.1793722306642055,0.36676648409078794,-0.23306294968042351,-0.01582783546658566,-0.41551978365766995,-0.23680213642273504,-0.3643167966538676,0.018491560100011517,-0.43516381782217284,0.08449183216848848,1.0,0.012739661509340642,-0.2775422156581331,0.1879093459037953,0.32953886969319307,-0.3752478005392134,-0.058566375439904894,-0.29830102380581924,-0.45343629636469895,-0.16427919942215125,-0.12662310410934594,-0.03382488562780521,-0.1048794013237449,0.23451572522475636,-0.24154014024498818,-0.20708624185925367
conj,0.6115541974292693,-0.4572510783210602,-0.0725836090834116,0.0993727831941737,-0.5419901820582764,-0.06708352207046349,0.7988695846785014,0.6472821349178332,-0.29790612423392604,-0.5067860995058681,-0.4656254486527923,-0.25095009372180777,-0.27857974578777356,-0.024909342041227092,0.434015739725351,-0.1350228380768795,-0.45862458865937644,-0.2291555570347345,0.5330699834247017,-0.4407831615532576,-0.5314526036554811,-0.30868644590657196,-0.30658918818145503,-0.16092028489372545,0.0329844413526693,0.22773892766033133,-0.031183991398335557,0.4386044257179259,0.0883511980060941,-0.39691109231279925,0.8094693537846567,-0.10745002038818297,-0.584561352888304,-0.3710887961787453,-0.04015371639310965,-0.19341646084054478,0.42825654399207036,0.012739661509340642,1.0,0.40139470291711865,-0.39598193444709806,-0.1496062156224407,-0.4441057880393558,-0.1364379338294193,-0.44117363199597043,-0.2758055069864208,0.44009432688846645,-0.35632230422447936,0.5011621282272457,-0.054994035128022624,-0.32380860166560843,-0.2841609717149294,-0.49824288738814243
appos,-0.24070443238203354,0.21719049577063668,0.2487421158969011,-0.16654472157682995,-0.4880694072380212,0.4123408037153437,0.5385149529965565,0.12129583453500097,-0.010830961740642922,0.035988176117672965,-0.16103692453917323,-0.24832432985728417,-0.04477954689258612,-0.3051249996927286,-0.06665994514399436,-0.007953769032275943,-0.5910634420490358,0.24096214562263749,0.5837496170476874,0.17054222603146266,0.20255598753381768,-0.08242632228983435,0.08880539399425086,-0.42710012318557744,-0.14852016649543892,0.6980452154765754,-0.35920542441396436,0.09467313615120287,-0.16288356211506586,-0.22760752277244878,0.3884171025243996,-0.3316597982964179,-0.1450352148951705,-0.184170637681773,-0.36651998526488433,-0.20788987754184804,-0.14903396568779317,-0.2775422156581331,0.40139470291711865,1.0,-0.11638478827388221,-0.4810298349304254,0.11299806566906195,-0.16654472157682987,-0.008108353651618253,0.007205136065444786,0.2695013339610683,0.03278273263363855,-0.1765523855060275,0.24847806886178364,-0.06694683161230668,-0.4330543532364574,0.22536637275261784
case,-0.06790801933407573,0.04776914966601573,-0.3402383990709201,0.05077384717544052,0.03365034469517055,0.13610709321447523,-0.3393685412709188,0.09038819194195243,-0.07179121333680409,-0.10184575121695422,0.9761201419208048,0.2750034246160728,-0.37965908188293934,0.17904128480695947,-0.3189444465806679,-0.09868718143170041,-0.02622242678142799,0.121912786101335,-0.3694008950918108,-0.17319865638477547,-0.004836685216141971,0.13840074842455263,-0.0997324275391465,-0.23572050562747235,-0.022286500767078526,0.1112499994540484,0.2227949431303499,0.44525620081079426,0.3557087660351389,-0.10673870011071786,-0.3728592479234592,-0.31036374723386856,0.47644129090310483,0.12518678188794127,0.18678812731695438,0.21593676411426427,-0.19498083854793133,0.1879093459037953,-0.39598193444709806,-0.11638478827388221,1.0,-0.1575307511243411,0.23585329119544096,-0.45602086790450835,0.12747849681552592,-0.25868046251517174,-0.33935319954264836,-0.22283054418581366,-0.0347762041843638,-0.3351567506796359,-0.013531168557501016,0.16632452889027793,0.04985953962893906
xcomp:pred,0.3744706444712131,-0.41179548393674487,0.05558885907987949,0.46776428635006956,0.4473762138036606,-0.48024433111203146,-0.3430155067680931,0.033515607564308166,0.2918903846092727,0.24537798307439507,-0.07532004587306854,0.013880318130979303,-0.25884839589379754,0.4994740702797087,-0.27988798432449774,0.2269838007632634,0.2568497227639545,-0.5936733708375196,-0.44889391717698474,-0.024271727480292243,-0.418050436549603,0.046534076184775,0.31330295678101217,0.027855555720557867,-0.4781990142599071,-0.017808248357336878,0.26761727139924213,-0.36579134189868995,0.3156829490334689,-0.1892811084797036,-0.22843045198057457,0.021905119869976834,0.31871880163912886,0.2571911089388175,0.2646116271132126,-0.18314598232935897,0.11788362842749132,0.32953886969319307,-0.1496062156224407,-0.4810298349304254,-0.1575307511243411,1.0,0.2790107964051792,0.3562201169508665,0.3239769229633927,-0.22322011190385802,-0.1614548125089977,0.5850401390892475,-0.021275898901423285,-0.25895402707837833,-0.029616098260410804,0.31045793579170206,-0.4989577964139901
aux:pass,-0.20003000895389475,-0.05732466425589773,0.40935933883526765,-0.37572150787158437,0.31194692020046866,0.026227003871633105,-0.2603529363779623,-0.15864513494275806,0.11400063773777125,0.3093137795725713,0.30217989056519845,0.14798916458445088,0.045420535004195614,-0.3114322472555556,-0.2493544055569287,0.22422886042663576,0.17498225119060917,-0.25221011932045856,-0.18021580326141562,0.6069440163110487,0.08978120102235343,0.043968747626175586,0.2021305086734609,-0.18801161933431662,-0.2579888529370504,0.20925794355447458,-0.3950584488744081,-0.35392725330617064,0.17360990519061092,-0.06078755868840966,-0.3844824299630094,-0.1633151872835407,0.5959297710625842,0.3787293249822906,0.23225313577681383,0.09236734649051995,-0.22389623211176685,-0.3752478005392134,-0.4441057880393558,0.11299806566906195,0.23585329119544096,0.2790107964051792,1.0,0.06004475923353596,0.7763772770314267,0.054927255115600496,-0.41286693764917715,0.47964149483817164,-0.2586267212495347,0.03882504520614685,0.10487324482767899,0.3370445570678577,0.016436757698322764
compound,-0.07882354218690785,-0.006059476134876746,0.6494875587193237,-0.08333333333333334,0.3869316946300898,0.3610748000171202,-0.15686960861054491,-0.5663369103432959,0.2129875382589488,0.3682865050446871,-0.32255232765793107,-0.259189042933826,0.6548787501473334,-0.12016600256680009,-0.26036827031154186,0.1689111793513759,0.3944459753312731,-0.12283765916082626,-0.18520429341768194,0.31068169332120626,0.0001217995565886829,-0.09684494722409845,0.2666250581446022,0.15172378131947176,-0.18880486510605418,0.10164688316775003,-0.018554750744915798,-0.6818203706219201,-0.5105735875370512,-0.18982668673784048,-0.14507611455544878,0.3736935423017494,0.03032854209879706,-0.05840399348440033,-0.2577837747828576,-0.020130657762579447,-0.2110567509476531,-0.058566375439904894,-0.1364379338294193,-0.16654472157682987,-0.45602086790450835,0.3562201169508665,0.06004475923353596,1.0,0.25615635935344305,0.5878453651050045,-0.01788413246874194,0.44618145093967987,-0.40552650694555037,0.5585446184786338,0.47257610366974157,-0.26853562642405715,0.05042217106196377
advmod:neg,-0.10038038004295241,-0.057550203002549545,0.464525939717507,-0.38231811837391044,0.10609289253841074,0.1736785959475934,-0.24462876082035212,-0.18413214093513117,-0.003205335624008425,0.4176282597395065,0.2660537260187531,0.10085332901749683,0.1576899128358618,-0.24111279337069236,-0.32455170891045965,0.1859592061547294,0.3778513808002679,-0.22191371923344633,-0.1605689317188184,0.5105504982182831,0.04382672534461593,-0.03769217072717502,0.08123486286741138,-0.17674915492813464,-0.2113142008889135,0.3658792874176292,-0.43655574388844126,-0.4681185616199171,-0.04879102242571836,-0.3288045847781133,-0.29227816870065443,0.2045219723196661,0.766271617071484,0.41760187880312527,0.41965879297487146,0.021189294751398226,-0.3445100718309672,-0.29830102380581924,-0.44117363199597043,-0.008108353651618253,0.12747849681552592,0.3239769229633927,0.7763772770314267,0.25615635935344305,1.0,0.24385776929928765,-0.3760190515875544,0.7201506779691375,-0.3264227441583896,0.2363070130811658,-0.04250874794208725,0.3366855703951763,-0.01393547666678077
cop,-0.5585885701402465,0.5782718855490419,0.7916941769987995,-0.4999669229687417,-0.087099516218074,0.42195369735482535,-0.05294055601937567,-0.4570651825134271,-0.15199959901197274,0.3883262608278309,-0.1149222311074499,0.07112366742507249,0.6958809137242282,-0.5148577819211524,-0.2584162064589249,-0.1626974209076392,0.0588784563173127,0.447860714539534,0.05169952063502485,0.44852047810274503,0.6001697776146281,-0.2049186274020651,-0.005684523103532496,-0.06358876902189045,0.19368747182465684,-0.03514920733506492,-0.11254996786975435,-0.38596717492582605,-0.4062035519495768,0.13092797848715662,-0.08136749566729536,0.3249116882017484,0.1687168143723905,-0.292422107691475,-0.12639656826988338,0.3746854553247457,-0.6002588412340556,-0.45343629636469895,-0.2758055069864208,0.007205136065444786,-0.25868046251517174,-0.22322011190385802,0.054927255115600496,0.5878453651050045,0.24385776929928765,1.0,0.18914759574289727,0.13706321400768068,-0.27358634011033456,0.7428243589138221,0.11487691605074689,-0.09477473841173004,0.6655354208274664
obj,0.012841032695727991,0.18138777304014012,0.11068650278849884,0.09532832267072484,-0.2600128511780996,-0.10822970806516592,0.26706309948025725,0.42526208618342765,-0.38903481254618905,-0.2304919423224753,-0.303833561946753,-0.2080985783946442,-0.13766193340570343,-0.11713753424996359,0.1894151725008214,-0.4953847387113666,-0.38034736018831716,-0.14620828276758738,0.6178699427135358,-0.15390447098406243,0.04709743064125799,-0.4910530754666152,-0.136798688483267,-0.042607596981830205,-0.3590062336007877,-0.040820861929575736,0.14347246770137545,0.21426621074668048,-0.1423994490361472,0.0648268319018146,0.26238009799306156,-0.0655778334429942,-0.12137448333522508,-0.31593686386319647,-0.4343548018434899,0.019554969986643755,0.20107643888343865,-0.16427919942215125,0.44009432688846645,0.2695013339610683,-0.33935319954264836,-0.1614548125089977,-0.41286693764917715,-0.01788413246874194,-0.3760190515875544,0.18914759574289727,1.0,-0.27012629935203974,0.39142903363404313,0.09416702540341257,-0.2643759757755349,-0.004544734071843123,0.11204339349516727
ccomp,-0.05395724250535515,-0.0754277092397941,0.43152119361099156,-0.03809657495754864,0.1586911203634036,0.06423566082205437,-0.26529283977019585,-0.29081267904481156,0.484877243607505,0.7103862628964931,-0.09723563053385273,-0.09066159551287256,0.056503602112909404,0.021892413449668795,-0.5223067776450178,0.4453202435100986,0.3490320147481172,-0.20629533619290305,-0.20221736053128542,0.34099952541029527,-0.008086015420618757,0.30922707272605054,0.5228620644087996,-0.1544308545128972,-0.47590161170045625,0.3986060539867609,-0.14293101190012006,-0.7384463291368494,-0.15223330830868909,-0.20766171763323152,-0.2322870797527492,0.2606600875118036,0.5398598323813114,0.5201801312448111,0.14744883795992755,-0.1434932061104641,-0.2855839498831351,-0.12662310410934594,-0.35632230422447936,0.03278273263363855,-0.22283054418581366,0.5850401390892475,0.47964149483817164,0.44618145093967987,0.7201506779691375,0.13706321400768068,-0.27012629935203974,1.0,-0.5723645429684929,0.06746711646590135,-0.0021713373987019267,0.2102224926095901,-0.07310640840759959
fixed,0.43563131624451645,-0.30538592542589155,-0.36667834464485477,0.13574860207001216,-0.3012197783175956,-0.6184170244349063,0.2953252414445305,0.7486762635629269,-0.7208253670894166,-0.5587374462621472,-0.08017516954582496,0.3983268814683666,-0.2887373663174225,0.04860963489053426,0.4127119109613707,-0.24292110071503392,-0.24506328214676076,-0.29240786165436705,0.32945988895321265,-0.46914774464007153,-0.2980011730972432,-0.48148114740950454,-0.7053624078636707,0.3494239263745802,0.0804641473663793,-0.26742685336524036,0.1609587777413756,0.7413555047918066,0.22390450718003707,-0.023794404703027915,0.2816869490254572,0.09252520431542398,-0.12959706879935823,-0.1912700081165429,0.2698373150388133,-0.005093365449000374,0.4785416902225902,-0.03382488562780521,0.5011621282272457,-0.1765523855060275,-0.0347762041843638,-0.021275898901423285,-0.2586267212495347,-0.40552650694555037,-0.3264227441583896,-0.27358634011033456,0.39142903363404313,-0.5723645429684929,1.0,-0.25277473790855126,-0.5559699289135499,0.02034972128201239,-0.3433919834460055
acl:relcl,-0.47605216673409545,0.5000210012769085,0.6273213595803747,-0.28118075710676904,-0.029810750561388693,0.59871540031212,0.031406643250976994,-0.5381490735136172,-0.1557897978247359,0.23260947063055198,-0.2415548677346611,-0.2653673518443578,0.7855633166841303,-0.30464775825216184,-0.12139930954274883,-0.37733343574577205,-0.12993852118659932,0.4196167767378036,0.017298976878558844,0.3779086152970631,0.48516056947137254,-0.33723203869111607,-0.008903069875780574,-0.043967934623016985,0.30832919427711236,0.2843763787867501,-0.2510468310713099,-0.2852510330621249,-0.3474892482446146,-0.05704968008268401,-0.03089021444616434,0.14668942327581183,-0.07937949909606247,-0.552207172947393,-0.27581041506027,-0.22950856163237748,-0.5910783449145072,-0.1048794013237449,-0.054994035128022624,0.24847806886178364,-0.3351567506796359,-0.25895402707837833,0.03882504520614685,0.5585446184786338,0.2363070130811658,0.7428243589138221,0.09416702540341257,0.06746711646590135,-0.25277473790855126,1.0,0.38627986659280883,-0.4575413052874818,0.506964261157672
advmod,-0.242379993402266,0.09501811165127137,0.12656001308204537,-0.02454494232654876,0.7464050705963244,0.5619080957987703,-0.4498806977747255,-0.7795839284295711,0.49414039965869244,0.12957144638716872,-0.019988466758951155,-0.6104495370738328,0.5565806086217422,-0.02100166822778865,-0.004062215243226459,-0.1483171735663808,0.3129717456597676,0.033843535135372735,-0.4355915663716031,0.2602663343793167,0.0779089672353587,0.20148464575811564,0.5021928319125281,0.16771889214744184,0.03291366880489052,-0.08052381308962724,-0.010141533487963691,-0.46802552053512475,-0.2377790774182961,0.22762460634217882,-0.4862805916344664,-0.10387366946796767,-0.26295439750082605,-0.10190540754407686,-0.6104719622833996,-0.31811707748256307,-0.15421167966491378,0.23451572522475636,-0.32380860166560843,-0.06694683161230668,-0.013531168557501016,-0.029616098260410804,0.10487324482767899,0.47257610366974157,-0.04250874794208725,0.11487691605074689,-0.2643759757755349,-0.0021713373987019267,-0.5559699289135499,0.38627986659280883,1.0,-0.2479328807704879,0.12269819711858555
orphan,0.22131390040673676,-0.22076120039791952,0.000333976076156779,-0.26853562642405715,0.17603375585604414,-0.33561198365438083,-0.30562524324205864,0.25866207827779036,0.09090676874723647,0.046908249379098536,0.22602374607377315,0.026145870341366607,-0.3981912500796808,-0.14043913749917852,0.13076578704294137,-0.10543357605093727,0.35414345161869576,-0.3958354530146077,-0.16436996909503065,0.11572137768610657,-0.19285705242606838,0.1652145560621237,0.1634155222221136,-0.18083569946774675,-0.17743838837192566,-0.46740812679744537,-0.006948421607151309,-0.190714286980907,0.420220179018181,0.23896112590182197,-0.20757670590698957,-0.006446378213468755,0.42047933790448955,0.4550886308671306,0.3922848186841493,0.3739526364852502,0.11399694720421859,-0.24154014024498818,-0.2841609717149294,-0.4330543532364574,0.16632452889027793,0.31045793579170206,0.3370445570678577,-0.26853562642405715,0.3366855703951763,-0.09477473841173004,-0.004544734071843123,0.2102224926095901,0.02034972128201239,-0.4575413052874818,-0.2479328807704879,1.0,-0.21704943459103518
punct,-0.9603501447405028,0.9688869664908542,0.3063192560484396,-0.20757116649421375,-0.09251449429480048,0.29116480453828364,-0.14604556782888437,-0.5204299316880282,-0.062147644593249486,0.3092157670370453,0.07708987708954342,0.22141750850726433,0.4547977604226324,-0.23785323384526588,-0.2595402009144591,-0.15747756474736682,-0.24622003007112098,0.785439814071392,0.09326885204404335,0.4781846959389796,0.9774513806427555,-0.05641683212970166,0.034101695229678396,-0.08382600159782796,0.2993908910435174,-0.03633044083005747,-0.11819918559036718,-0.14014227298590062,-0.26551536076209414,0.4149963945907903,-0.21931247599939765,-0.07920240235201274,0.09976765539744963,-0.30028678165024725,-0.25786504798220444,0.2694357469017585,-0.594859828165795,-0.20708624185925367,-0.49824288738814243,0.22536637275261784,0.04985953962893906,-0.4989577964139901,0.016436757698322764,0.05042217106196377,-0.01393547666678077,0.6655354208274664,0.11204339349516727,-0.07310640840759959,-0.3433919834460055,0.506964261157672,0.12269819711858555,-0.21704943459103518,1.0
